"sp_id","trend"
248100,0.0249382211680578
248200,0.0144008630391636
248300,0.0265280602750333
248400,-0.00143851834729866
248500,0.0291222431324441
248600,0.494340963036112
258410,0.0305969537217199
258420,0.0367992663310937
258431,-0.0996861187430434
258432,-0.457209264249733
258441,0.0933783317159668
258442,0.0926357495311062
258510,-0.202929830603661
258520,-0.290214278049279
258600,-0.0535587709516398
258700,-0.114263763849456
288100,0.0251207741965633
288200,0.0252216731270674
288300,0.0266597333193293
