"fao_saup_id","taxon_name_key","year","catch","mean_catch"
"481_0","Pagetopsis macropterus_6",2006,0.005944,0.00366166666666667
"481_0","Pagetopsis macropterus_6",2007,0.004641,0.00366166666666667
"481_0","Pagetopsis macropterus_6",2012,4e-04,0.00366166666666667
"481_0","Pagothenia hansoni_6",2006,0.005587,0.0100123333333333
"481_0","Pagothenia hansoni_6",2007,0.01785,0.0100123333333333
"481_0","Pagothenia hansoni_6",2012,0.0066,0.0100123333333333
"481_0","Parachaenichthys charcoti_6",2006,0.010103,0.00499266666666667
"481_0","Parachaenichthys charcoti_6",2007,0.002875,0.00499266666666667
"481_0","Parachaenichthys charcoti_6",2012,0.002,0.00499266666666667
"481_0","Paradiplospinus gracilis_6",2007,0.000166,0.000233
"481_0","Paradiplospinus gracilis_6",2012,3e-04,0.000233
"481_0","Paraliparis spp_5",2007,2e-06,0.000101
"481_0","Paraliparis spp_5",2012,2e-04,0.000101
"481_0","Platax spp_5",2006,0.002239,0.002239
"481_0","Pleuragramma antarcticum_6",2006,0.030298,1.66225881818182
"481_0","Pleuragramma antarcticum_6",2006,14.17,1.66225881818182
"481_0","Pleuragramma antarcticum_6",2007,0.004049,1.66225881818182
"481_0","Pleuragramma antarcticum_6",2011,0.028,1.66225881818182
"481_0","Pleuragramma antarcticum_6",2012,0.0325,1.66225881818182
"481_0","Pogonophryne marmorata_6",2006,0.000587,0.0003935
"481_0","Pogonophryne marmorata_6",2012,2e-04,0.0003935
"481_0","Pogonophryne phyllopogon_6",2007,1.1e-05,1.1e-05
"481_0","Pogonophryne scotti_6",2012,5e-04,5e-04
"481_0","Pogonophryne spp_5",2007,5.3e-05,0.0003765
"481_0","Pogonophryne spp_5",2012,7e-04,0.0003765
"481_0","Prionodraco evansii_6",2007,2.2e-05,2.2e-05
"481_0","Protomyctophum spp_5",2007,1.3e-05,7.5e-06
"481_0","Protomyctophum spp_5",2010,2e-06,7.5e-06
"481_0","Pseudochaenichthys georgianus_6",2006,3.4,7.6295773
"481_0","Pseudochaenichthys georgianus_6",2007,0.024073,7.6295773
"481_0","Pseudochaenichthys georgianus_6",2012,0.0417,7.6295773
"481_0","Racovitzia glacialis_6",2006,0.000198,0.000339333333333333
"481_0","Racovitzia glacialis_6",2007,0.00022,0.000339333333333333
"481_0","Racovitzia glacialis_6",2012,6e-04,0.000339333333333333
"481_0","Trematomus bernacchii_6",2006,0.00679,0.00598266666666667
"481_0","Trematomus bernacchii_6",2007,0.004358,0.00598266666666667
"481_0","Trematomus bernacchii_6",2012,0.0068,0.00598266666666667
"481_0","Trematomus eulepidotus_6",2006,0.156647,0.0918723333333333
"481_0","Trematomus eulepidotus_6",2007,0.06657,0.0918723333333333
"481_0","Trematomus eulepidotus_6",2012,0.0524,0.0918723333333333
"481_0","Trematomus loennbergii_6",2006,0.000257,0.000133
"481_0","Trematomus loennbergii_6",2007,9e-06,0.000133
"481_0","Trematomus newnesi_6",2006,0.159544,0.059658
"481_0","Trematomus newnesi_6",2007,0.01773,0.059658
"481_0","Trematomus newnesi_6",2012,0.0017,0.059658
"481_0","Trematomus nicolai_6",2007,0.002928,0.002928
"481_0","Trematomus pennellii_6",2006,0.004413,0.004413
"481_0","Trematomus scotti_6",2006,0.000493,0.000499333333333333
"481_0","Trematomus scotti_6",2007,0.000705,0.000499333333333333
"481_0","Trematomus scotti_6",2012,3e-04,0.000499333333333333
"481_0","Trematomus tokarevi_6",2006,0.004211,0.004211
"482_0","Chaenocephalus aceratus_6",2010,0.000101,34.1414465428571
"482_0","Chaenocephalus aceratus_6",2011,2.48e-05,34.1414465428571
"482_0","Champsocephalus gunnari_6",2008,0.0021,1723.680916875
"482_0","Champsocephalus gunnari_6",2011,0.00857,1723.680916875
"482_0","Channichthyidae_4",2011,0.00018,278.216696666667
"482_0","Channichthyidae_4",2012,0.008,278.216696666667
"482_0","Chionodraco rastrospinosus_6",2010,0.00331,48.7058275
"482_0","Dissostichus mawsoni_6",2010,0.019,0.0076894
"482_0","Dissostichus mawsoni_6",2011,0.0020682,0.0076894
"482_0","Electrona carlsbergi_6",2011,0.0003818,0.0002409
"482_0","Electrona carlsbergi_6",2012,1e-04,0.0002409
"482_0","Euphausia superba_6",2006,3102.07,78356.581055303
"482_0","Euphausia superba_6",2007,65591.33,78356.581055303
"482_0","Euphausia superba_6",2008,93384.109,78356.581055303
"482_0","Euphausia superba_6",2009,91855.116,78356.581055303
"482_0","Euphausia superba_6",2010,49999.227325,78356.581055303
"482_0","Euphausia superba_6",2011,115994.834,78356.581055303
"482_0","Euphausia superba_6",2012,29039.97,78356.581055303
"482_0","Gymnoscopelus nicholsi_6",2012,2e-05,2e-05
"482_0","Notolepis coatsi_6",2011,0.309,0.309
"482_0","Notothenia coriiceps_6",2010,0.00085,0.00085
"482_0","Protomyctophum bolini_6",2011,0.152,0.152
"482_0","Pseudochaenichthys georgianus_6",2009,0.6,346.653734285714
"482_0","Pseudochaenichthys georgianus_6",2010,0.00014,346.653734285714
"483_0","Adelieledone polymorpha_6",2007,0.006554999985,0.00314433332966667
"483_0","Adelieledone polymorpha_6",2008,0.002753000004,0.00314433332966667
"483_0","Adelieledone polymorpha_6",2010,0.000125,0.00314433332966667
"483_0","Aethotaxis mitopteryx_6",2009,3.5999998e-05,3.5999998e-05
"483_0","Antimora rostrata_6",2006,33.22014,12.3256825
"483_0","Antimora rostrata_6",2007,26.36327,12.3256825
"483_0","Antimora rostrata_6",2008,35.71976,12.3256825
"483_0","Antimora rostrata_6",2009,32.97841,12.3256825
"483_0","Antimora rostrata_6",2010,15.73702,12.3256825
"483_0","Antimora rostrata_6",2011,8.85257,12.3256825
"483_0","Antimora rostrata_6",2012,9.4581,12.3256825
"483_0","Artedidraco mirus_6",2007,0.000236999999,0.000172666667166667
"483_0","Artedidraco mirus_6",2008,0.000209000004,0.000172666667166667
"483_0","Artedidraco mirus_6",2009,7.8000002e-05,0.000172666667166667
"483_0","Artedidraco mirus_6",2010,0.000259999998,0.000172666667166667
"483_0","Artedidraco mirus_6",2011,0.000152,0.000172666667166667
"483_0","Artedidraco mirus_6",2012,1e-04,0.000172666667166667
"483_0","Borostomias antarcticus_6",2011,0.000213,0.000213
"483_0","Caelorinchus spp_5",2006,3.011,3.011
"483_0","Cephalopoda_2",2007,0.000359999999,0.000828999999
"483_0","Cephalopoda_2",2009,0.001297999999,0.000828999999
"483_0","Chaenocephalus aceratus_6",2006,0.06296,153.398825933457
"483_0","Chaenocephalus aceratus_6",2007,0.3814560023,153.398825933457
"483_0","Chaenocephalus aceratus_6",2008,0.74199,153.398825933457
"483_0","Chaenocephalus aceratus_6",2008,0.2973619997,153.398825933457
"483_0","Chaenocephalus aceratus_6",2009,0.005,153.398825933457
"483_0","Chaenocephalus aceratus_6",2009,0.4825009992,153.398825933457
"483_0","Chaenocephalus aceratus_6",2010,1.228335,153.398825933457
"483_0","Chaenocephalus aceratus_6",2011,0.8928340025,153.398825933457
"483_0","Chaenocephalus aceratus_6",2012,0.1171,153.398825933457
"483_0","Champsocephalus gunnari_6",2006,2168.73632,13609.9965235383
"483_0","Champsocephalus gunnari_6",2007,4338.14914,13609.9965235383
"483_0","Champsocephalus gunnari_6",2007,6.361223873,13609.9965235383
"483_0","Champsocephalus gunnari_6",2008,2479.10004,13609.9965235383
"483_0","Champsocephalus gunnari_6",2008,11.55479198,13609.9965235383
"483_0","Champsocephalus gunnari_6",2009,1826.26064,13609.9965235383
"483_0","Champsocephalus gunnari_6",2009,7.090778013,13609.9965235383
"483_0","Champsocephalus gunnari_6",2010,0.73722,13609.9965235383
"483_0","Champsocephalus gunnari_6",2010,11.27985498,13609.9965235383
"483_0","Champsocephalus gunnari_6",2011,1.72822,13609.9965235383
"483_0","Champsocephalus gunnari_6",2011,9.964294993,13609.9965235383
"483_0","Champsocephalus gunnari_6",2012,999.068,13609.9965235383
"483_0","Channichthyidae_4",2006,0.50305,507.239989090909
"483_0","Channichthyidae_4",2008,0.30498,507.239989090909
"483_0","Channichthyidae_4",2009,0.018,507.239989090909
"483_0","Dissostichus eleginoides_6",2006,3532.65202,2525.60131336917
"483_0","Dissostichus eleginoides_6",2007,3536.54514,2525.60131336917
"483_0","Dissostichus eleginoides_6",2007,0.316592998629,2525.60131336917
"483_0","Dissostichus eleginoides_6",2008,3860.18174,2525.60131336917
"483_0","Dissostichus eleginoides_6",2008,1.799069978,2525.60131336917
"483_0","Dissostichus eleginoides_6",2009,3379.5786,2525.60131336917
"483_0","Dissostichus eleginoides_6",2009,0.1023489997,2525.60131336917
"483_0","Dissostichus eleginoides_6",2010,2516.93189,2525.60131336917
"483_0","Dissostichus eleginoides_6",2010,0.1935120005,2525.60131336917
"483_0","Dissostichus eleginoides_6",2011,1759.52357,2525.60131336917
"483_0","Dissostichus eleginoides_6",2011,2.2946340518,2525.60131336917
"483_0","Dissostichus eleginoides_6",2012,1805.6852,2525.60131336917
"483_0","Dissostichus mawsoni_6",2009,0.032,0.047
"483_0","Dissostichus mawsoni_6",2011,0.062,0.047
"483_0","Electrona antarctica_6",2011,0.000206000003,0.000206000003
"483_0","Electrona carlsbergi_6",2010,2.9999999e-05,38494.0000075
"483_0","Euphausia superba_6",2006,14601.9317,66087.2973161818
"483_0","Euphausia superba_6",2007,20565.96882,66087.2973161818
"483_0","Euphausia superba_6",2008,60237.92023,66087.2973161818
"483_0","Euphausia superba_6",2009,0,66087.2973161818
"483_0","Euphausia superba_6",2010,8691.900864,66087.2973161818
"483_0","Euphausia superba_6",2011,55783.48679,66087.2973161818
"483_0","Euphausia superba_6",2012,56414.636,66087.2973161818
"483_0","Gempylidae_4",2012,8e-04,8e-04
"483_0","Gymnoscopelus bolini_6",2008,0.000149000004,0.000149000004
"483_0","Gymnoscopelus fraseri_6",2008,0.04,0.04
"483_0","Gymnoscopelus nicholsi_6",2007,0.001649999958,0.0776491111318889
"483_0","Gymnoscopelus nicholsi_6",2008,0.001047000021,0.0776491111318889
"483_0","Gymnoscopelus nicholsi_6",2009,0.177,0.0776491111318889
"483_0","Gymnoscopelus nicholsi_6",2009,0.1390850009,0.0776491111318889
"483_0","Gymnoscopelus nicholsi_6",2010,0.1008359988,0.0776491111318889
"483_0","Gymnoscopelus nicholsi_6",2011,0.033024000508,0.0776491111318889
"483_0","Gymnoscopelus nicholsi_6",2012,2e-04,0.0776491111318889
"483_0","Lamna nasus_6",2007,0.1,0.33
"483_0","Lamna nasus_6",2008,0.81,0.33
"483_0","Lamna nasus_6",2011,0.08,0.33
"483_0","Liparididae_4",2010,1e-05,1e-05
"483_0","Lithodes murrayi_6",2010,0.1095,0.1368
"483_0","Lithodes murrayi_6",2011,0.0015,0.1368
"483_0","Lithodidae_4",2006,1.19972,0.344903142857196
"483_0","Lithodidae_4",2007,0.31405,0.344903142857196
"483_0","Lithodidae_4",2008,0.48616,0.344903142857196
"483_0","Lithodidae_4",2009,0.5262,0.344903142857196
"483_0","Lithodidae_4",2010,0.09563,0.344903142857196
"483_0","Lithodidae_4",2011,0.1707,0.344903142857196
"483_0","Lithodidae_4",2012,0.0261,0.344903142857196
"483_0","Macrourus spp_5",2006,131.93995,59.6251486111111
"483_0","Macrourus spp_5",2007,129.527995,59.6251486111111
"483_0","Macrourus spp_5",2008,161.53234,59.6251486111111
"483_0","Macrourus spp_5",2009,109.92969,59.6251486111111
"483_0","Macrourus spp_5",2010,69.59061,59.6251486111111
"483_0","Macrourus spp_5",2011,73.96579,59.6251486111111
"483_0","Macrourus spp_5",2012,54.3243,59.6251486111111
"483_0","Magnisudis prionosa_6",2010,0.000524999976,0.000524999976
"483_0","Mancopsetta maculata_6",2007,0.023440999684,0.009236124983125
"483_0","Mancopsetta maculata_6",2008,0.01597400015,0.009236124983125
"483_0","Mancopsetta maculata_6",2009,0.002528999969,0.009236124983125
"483_0","Mancopsetta maculata_6",2010,0.01141499996,0.009236124983125
"483_0","Mancopsetta maculata_6",2011,0.013330000102,0.009236124983125
"483_0","Mancopsetta maculata_6",2012,0.0032,0.009236124983125
"483_0","Martialia hyadesi_6",2008,0.01,28.691596
"483_0","Melanostigma spp_5",2008,0.000162,0.000162
"483_0","Moroteuthis knipovitchi_6",2009,0.001,0.001200333338
"483_0","Moroteuthis knipovitchi_6",2009,0.002001000024,0.001200333338
"483_0","Moroteuthis knipovitchi_6",2011,0.00059999999,0.001200333338
"483_0","Muraenolepis microps_6",2007,0.02340800014,0.0209720353902605
"483_0","Muraenolepis microps_6",2008,0.062672,0.0209720353902605
"483_0","Muraenolepis microps_6",2009,0.003,0.0209720353902605
"483_0","Muraenolepis microps_6",2009,0.03845200006,0.0209720353902605
"483_0","Muraenolepis microps_6",2010,0.01834000029,0.0209720353902605
"483_0","Muraenolepis microps_6",2011,0.03215299996,0.0209720353902605
"483_0","Muraenolepis microps_6",2012,0.0017,0.0209720353902605
"483_0","Muraenolepis spp_5",2008,0.003,0.0062
"483_0","Muraenolepis spp_5",2009,9e-04,0.0062
"483_0","Muraenolepis spp_5",2011,0.0028,0.0062
"483_0","Muraenolepis spp_5",2012,0.0089,0.0062
"483_0","Myctophidae_4",2009,0.218,2828.3761733646
"483_0","Myctophidae_4",2010,0.000115,2828.3761733646
"483_0","Myctophidae_4",2011,0.009,2828.3761733646
"483_0","Myctophidae_4",2012,0.2835,2828.3761733646
"483_0","Neolithodes diomedeae_6",2007,0.01865,0.154457333334333
"483_0","Neolithodes diomedeae_6",2008,0.001722000003,0.154457333334333
"483_0","Notolepis annulata_6",2007,3.5999998e-05,3.5999998e-05
"483_0","Notothenia angustifrons_6",2008,3.0999999e-05,7.30000005e-05
"483_0","Notothenia angustifrons_6",2011,0.000115000002,7.30000005e-05
"483_0","Notothenia gibberifrons_6",2007,0.04,995.008319035586
"483_0","Notothenia gibberifrons_6",2007,0.678639010707,995.008319035586
"483_0","Notothenia gibberifrons_6",2008,0.0053,995.008319035586
"483_0","Notothenia gibberifrons_6",2008,0.893855006,995.008319035586
"483_0","Notothenia gibberifrons_6",2009,0.034,995.008319035586
"483_0","Notothenia gibberifrons_6",2009,0.6625380034,995.008319035586
"483_0","Notothenia gibberifrons_6",2010,0.018,995.008319035586
"483_0","Notothenia gibberifrons_6",2010,1.713784996,995.008319035586
"483_0","Notothenia gibberifrons_6",2011,2.2915350159,995.008319035586
"483_0","Notothenia gibberifrons_6",2012,0.2086,995.008319035586
"483_0","Notothenia kempi_6",2008,0.0035,0.0035
"483_0","Notothenia rossii_6",2006,1.19578,1142.78655238263
"483_0","Notothenia rossii_6",2007,1.151657983,1142.78655238263
"483_0","Notothenia rossii_6",2008,0.07494,1142.78655238263
"483_0","Notothenia rossii_6",2008,2.638645961,1142.78655238263
"483_0","Notothenia rossii_6",2009,0.0407,1142.78655238263
"483_0","Notothenia rossii_6",2009,2.444209976,1142.78655238263
"483_0","Notothenia rossii_6",2010,0.08363,1142.78655238263
"483_0","Notothenia rossii_6",2010,16.06408015,1142.78655238263
"483_0","Notothenia rossii_6",2011,0.17354,1142.78655238263
"483_0","Notothenia rossii_6",2011,3.4809850262,1142.78655238263
"483_0","Notothenia rossii_6",2012,0.0998,1142.78655238263
"483_0","Notothenia squamifrons_6",2007,1.396244945867,271.08876399844
"483_0","Notothenia squamifrons_6",2008,0.4676850033,271.08876399844
"483_0","Notothenia squamifrons_6",2009,0.02275499996,271.08876399844
"483_0","Notothenia squamifrons_6",2010,0.2857850068,271.08876399844
"483_0","Notothenia squamifrons_6",2011,4.89787401132,271.08876399844
"483_0","Notothenia squamifrons_6",2012,24.2277,271.08876399844
"483_0","Nototheniidae_4",2008,0.05152,51.312121791669
"483_0","Nototheniidae_4",2009,0.00125,51.312121791669
"483_0","Nototheniidae_4",2010,0.001835000008,51.312121791669
"483_0","Nototheniidae_4",2011,0.003515000045,51.312121791669
"483_0","Nototheniidae_4",2012,6e-04,51.312121791669
"483_0","Nototheniops larseni_6",2007,0.005273999892,0.0496799998962
"483_0","Nototheniops larseni_6",2008,0.05564899966,0.0496799998962
"483_0","Nototheniops larseni_6",2009,0.01990699992,0.0496799998962
"483_0","Nototheniops larseni_6",2010,0.03796800014,0.0496799998962
"483_0","Nototheniops larseni_6",2011,0.09090199935,0.0496799998962
"483_0","Nototheniops larseni_6",2012,0.0021,0.0496799998962
"483_0","Nototheniops nudifrons_6",2007,0.007265299905,0.0301208785732143
"483_0","Nototheniops nudifrons_6",2008,0.008861999998,0.0301208785732143
"483_0","Nototheniops nudifrons_6",2009,0.004309000006,0.0301208785732143
"483_0","Nototheniops nudifrons_6",2010,0.01153800013,0.0301208785732143
"483_0","Nototheniops nudifrons_6",2011,0.020817999986,0.0301208785732143
"483_0","Nototheniops nudifrons_6",2012,9e-04,0.0301208785732143
"483_0","Osteichthyes_2",2011,0.156,2031.6967069
"483_0","Osteichthyes_2",2011,0.006738000026,2031.6967069
"483_0","Osteichthyes_2",2012,4e-04,2031.6967069
"483_0","Pagothenia hansoni_6",2007,0.2090120002,0.0715752221922222
"483_0","Pagothenia hansoni_6",2008,0.2389110006,0.0715752221922222
"483_0","Pagothenia hansoni_6",2009,0.003,0.0715752221922222
"483_0","Pagothenia hansoni_6",2009,0.04103099985,0.0715752221922222
"483_0","Pagothenia hansoni_6",2010,0.09628299796,0.0715752221922222
"483_0","Pagothenia hansoni_6",2011,0.04874000112,0.0715752221922222
"483_0","Pagothenia hansoni_6",2012,2e-04,0.0715752221922222
"483_0","Parachaenichthys georgianus_6",2007,0.03383600046,0.0165806889732222
"483_0","Parachaenichthys georgianus_6",2008,0.01792620013,0.0165806889732222
"483_0","Parachaenichthys georgianus_6",2009,0.007075999999,0.0165806889732222
"483_0","Parachaenichthys georgianus_6",2010,0.01085900014,0.0165806889732222
"483_0","Parachaenichthys georgianus_6",2011,0.04922900003,0.0165806889732222
"483_0","Parachaenichthys georgianus_6",2012,2e-04,0.0165806889732222
"483_0","Paradiplospinus gracilis_6",2008,2.9999999e-05,0.0002918000012
"483_0","Paradiplospinus gracilis_6",2009,0.000896000005,0.0002918000012
"483_0","Paradiplospinus gracilis_6",2010,2.9999999e-05,0.0002918000012
"483_0","Paradiplospinus gracilis_6",2011,0.000403000003,0.0002918000012
"483_0","Paradiplospinus gracilis_6",2012,1e-04,0.0002918000012
"483_0","Paralomis formosa_6",2007,0.26823,5.74673407142593
"483_0","Paralomis formosa_6",2007,0.002152999937,5.74673407142593
"483_0","Paralomis formosa_6",2008,0.006054999962,5.74673407142593
"483_0","Paralomis formosa_6",2009,0.001019000053,5.74673407142593
"483_0","Paralomis formosa_6",2010,9.151,5.74673407142593
"483_0","Paralomis formosa_6",2010,0.000895000011,5.74673407142593
"483_0","Paralomis formosa_6",2011,0.000625,5.74673407142593
"483_0","Paralomis formosa_6",2012,3e-04,5.74673407142593
"483_0","Paralomis spinosissima_6",2007,0.02303,47.8538713051811
"483_0","Paralomis spinosissima_6",2007,0.10884099955,47.8538713051811
"483_0","Paralomis spinosissima_6",2008,0.004,47.8538713051811
"483_0","Paralomis spinosissima_6",2008,0.931832999,47.8538713051811
"483_0","Paralomis spinosissima_6",2009,0.03653279995,47.8538713051811
"483_0","Paralomis spinosissima_6",2010,52.8,47.8538713051811
"483_0","Paralomis spinosissima_6",2010,0.04361299995,47.8538713051811
"483_0","Paralomis spinosissima_6",2011,0.04103499999,47.8538713051811
"483_0","Paralomis spinosissima_6",2012,0.0089,47.8538713051811
"483_0","Pareledone turqueti_6",2007,0.257206999979,0.0476906666881667
"483_0","Pareledone turqueti_6",2008,0.01098900001,0.0476906666881667
"483_0","Pareledone turqueti_6",2009,0.004162000043,0.0476906666881667
"483_0","Pareledone turqueti_6",2010,0.007447000035,0.0476906666881667
"483_0","Pareledone turqueti_6",2011,0.005539000062,0.0476906666881667
"483_0","Pareledone turqueti_6",2012,8e-04,0.0476906666881667
"483_0","Patagonotothen brevicauda_6",2007,0.0898919995,6718.17573334023
"483_0","Patagonotothen brevicauda_6",2008,0.3239500026,6718.17573334023
