"sp_id","status"
248100,29.77
248200,29.87
248300,31.61
248400,63.27
248500,29.64
248600,76.86
258600,62.73
258700,81.73
288100,70.85
288200,72.25
288300,27.56
258410,31.75
258420,30.24
258510,59.09
258520,58.53
258431,67.18
258432,46.75
258441,34.13
258442,34.48
