"sp_id","status"
248100,29.87
248200,29.98
248300,31.72
248400,63.51
248500,29.75
248600,76.91
258600,62.83
258700,81.68
288100,71.55
288200,73.03
288300,27.66
258410,31.86
258420,30.56
258510,59.17
258520,58.59
258431,66.9
258432,46.98
258441,34.34
258442,34.7
