"fao_ohi_id","TaxonKey","year","b_bmsy"
"81_3",600372,2010,0.677044015608744
"81_3",600382,2007,1.32498590956812
"81_3",600382,2008,1.32096230042088
"81_3",600382,2009,1.29702770741846
"81_3",600382,2010,1.25117227425428
"81_3",600391,2007,0.560907148260009
"81_3",600391,2008,0.602890321491225
"81_3",600391,2009,0.643388844196759
"81_3",600391,2010,0.705251937943795
"81_3",600482,2007,0.935541180244236
"81_3",600482,2008,0.93583439289166
"81_3",600482,2009,0.955103760700788
"81_3",600482,2010,0.970296481731186
"81_3",600496,2007,1.09487553678942
"81_3",600496,2008,1.08888245895702
"81_3",600496,2009,1.09210983563205
"81_3",600496,2010,1.09559883824054
"81_3",600670,2007,1.02399307323669
"81_3",600670,2008,1.01166108226734
"81_3",600670,2009,1.01150741698195
"81_3",600670,2010,1.01130982021863
"81_3",600752,2007,1.32805027514221
"81_3",600752,2008,1.36735179348736
"81_3",600752,2009,1.26139692291325
"81_3",600752,2010,1.09578737189272
"81_3",600785,2007,1.16277928057987
"81_3",600785,2008,1.12668150910518
"81_3",600785,2009,1.12442329990284
"81_3",600785,2010,1.12551371813707
"81_3",600864,2007,0.722136021220038
"81_3",600864,2008,0.728668873633589
"81_3",600864,2009,0.753324074617942
"81_3",600864,2010,0.781703758523964
"81_3",600875,2007,1.15796099519358
"81_3",600875,2008,1.29839500863504
"81_3",600875,2009,1.42435867144458
"81_3",600875,2010,1.36336912973888
"81_3",600898,2007,1.57492721114021
"81_3",600898,2008,1.48671511571878
"81_3",600898,2009,1.35232359474655
"81_3",600898,2010,1.18042119941354
"81_3",601002,2007,0.73790879671058
"81_3",601002,2008,0.787769941816871
"81_3",601002,2009,0.842266234647749
"81_3",601002,2010,0.897435272869858
"81_3",601042,2007,0.679509636148822
"81_3",601042,2008,0.642719819449507
"81_3",601042,2009,0.646502945878651
"81_3",601042,2010,0.666709596995273
"81_3",601320,2007,0.449974811229326
"81_3",601320,2008,0.398339760369708
"81_3",601320,2009,0.424124537280082
"81_3",601320,2010,0.485583358126185
"81_3",601370,2007,0.830216053047462
"81_3",601370,2008,0.851919686146147
"81_3",601370,2009,0.883848395451972
"81_3",601370,2010,0.928510847796715
"81_3",601477,2007,1.45947709918901
"81_3",601477,2008,1.26101472000937
"81_3",601477,2009,1.04061397808602
"81_3",601477,2010,0.836202676300941
"81_3",602005,2007,1.63481870209975
"81_3",602005,2008,1.59853233726931
"81_3",602005,2009,1.58354713874162
"81_3",602005,2010,1.44942111793918
"81_3",602535,2007,0.73789414395658
"81_3",602535,2008,0.730835520679819
"81_3",602535,2009,0.742446331820005
"81_3",602535,2010,0.768478471247479
"81_3",603611,2007,0.984333190227412
"81_3",603611,2008,0.920997126746466
"81_3",603611,2009,0.952711950026326
"81_3",603611,2010,0.995439905759595
"81_3",604642,2007,0.868916933851845
"81_3",604642,2008,0.912664767823002
"81_3",604642,2009,0.954470761764715
"81_3",604642,2010,0.99354247698091
"81_3",605048,2007,0.584689894345549
"81_3",605048,2008,0.651218789753401
"81_3",605048,2009,0.724912467042224
"81_3",605048,2010,0.803897707395654
"81_3",605368,2007,0.576689209566014
"81_3",605368,2008,0.638355523679783
"81_3",605368,2009,0.707375491389131
"81_3",605368,2010,0.786732168923461
"81_3",605807,2007,1.55317700444573
"81_3",605807,2008,1.5489221878377
"81_3",605807,2009,1.53565795296982
"81_3",605807,2010,1.36770943800417
"81_3",606450,2007,1.30015522637868
"81_3",606450,2008,1.29748832122817
"81_3",606450,2009,1.28275459193803
"81_3",606450,2010,1.25615228037578
"81_3",606468,2007,1.30396038710332
"81_3",606468,2008,1.30121780734349
"81_3",606468,2009,1.28639317848481
"81_3",606468,2010,1.25951705150241
"81_3",607151,2007,1.10230911190917
"81_3",607151,2008,1.00369277979231
"81_3",607151,2009,0.929978057221294
"81_3",607151,2010,0.843863657318922
"81_3",608173,2007,0.902559021135082
"81_3",608173,2008,0.929450117593438
"81_3",608173,2009,0.960264075132207
"81_3",608173,2010,0.992972077357356
"81_3",608490,2007,0.475192054231509
"81_3",608490,2008,0.55036653829687
"81_3",608490,2009,0.638148119096159
"81_3",608490,2010,0.736240775031992
"81_3",609146,2007,0.836778507683632
"81_3",609146,2008,0.783746606334222
"81_3",609146,2009,0.777953880139496
"81_3",609146,2010,0.782927196885883
"81_3",614129,2007,0.570649573582812
"81_3",614129,2008,0.633193753742817
"81_3",614129,2009,0.706486158439237
"81_3",614129,2010,0.790994956088162
"81_3",690194,2007,0.454292885021386
"81_3",690194,2008,0.508470112066344
"81_3",690194,2009,0.586126921032413
"81_3",690194,2010,0.683844071523909
"81_3",690883,2007,0.523247833586411
"81_3",690883,2008,0.568693827064826
"81_3",690883,2009,0.635035794745272
"81_3",690883,2010,0.717298764180918
"81_4",600145,2007,0.23
"81_4",600145,2008,0.23
"81_4",600145,2009,0.23
"81_4",600145,2010,0.23
"81_4",600467,2007,1.35786861843224
"81_4",600467,2008,1.37983397879819
"81_4",600467,2009,1.33003854299164
"81_4",600467,2010,1.28092456834355
"81_4",607137,2007,1.47403307873558
"81_4",607137,2008,1.52346635887491
"81_4",607137,2009,1.44802683467814
"81_4",607137,2010,1.23280335058471
"71_5",600107,2007,3.35
"71_5",600107,2008,3.08
"71_5",600107,2009,2.54
"71_5",600107,2010,2.34
"71_5",600121,2007,1.40506892958164
"71_5",600121,2008,1.35562745893547
"71_5",600121,2009,1.2822790738075
"71_5",600121,2010,1.19194132298841
"71_5",600142,2007,1.43
"71_5",600142,2008,1.37
"71_5",600142,2009,1.38
"71_5",600142,2010,1.39
"71_5",600143,2007,1.42
"71_5",600143,2008,1.51
"71_5",600143,2009,1.5
"71_5",600143,2010,1.37
"71_5",600146,2007,1.24223115462417
"71_5",600146,2008,1.21745034024406
"71_5",600146,2009,1.19530840449398
"71_5",600146,2010,1.17560883672971
"71_5",600217,2007,1.31886299540877
"71_5",600217,2008,1.28475683790676
"71_5",600217,2009,1.23529970230814
"71_5",600217,2010,1.20117465652008
"71_5",600218,2007,1.35731277035123
"71_5",600218,2008,1.31857328381099
"71_5",600218,2009,1.26804207664926
"71_5",600218,2010,1.21139809271324
"71_5",600223,2007,0.85
"71_5",600223,2008,0.82
"71_5",600223,2009,0.81
"71_5",600223,2010,0.91
"71_5",600226,2007,1.48090684750475
"71_5",600226,2008,1.39278898066651
"71_5",600226,2009,1.28695132143879
"71_5",600226,2010,1.18070297158244
"71_5",600399,2007,1.71373333277018
"71_5",600399,2008,1.65751618492521
"71_5",600399,2009,1.57441684795414
"71_5",600399,2010,1.39433456340212
"71_5",600752,2007,1.7945060746887
"71_5",600752,2008,1.77756522532297
"71_5",600752,2009,1.65501732936212
"71_5",600752,2010,1.43644495293961
"71_5",600868,2007,1.29765272168257
"71_5",600868,2008,1.23644727088927
"71_5",600868,2009,1.1694041678081
"71_5",600868,2010,1.09458541607001
"71_5",600875,2007,1.40308539896987
"71_5",600875,2008,1.42555869708998
"71_5",600875,2009,1.3897144695146
"71_5",600875,2010,1.28703508828742
"71_5",600898,2007,1.75551757883693
"71_5",600898,2008,1.68647302148609
"71_5",600898,2009,1.51759561225317
"71_5",600898,2010,1.2898143997364
"71_5",601265,2007,1.27310483974316
"71_5",601265,2008,1.27275573041468
"71_5",601265,2009,1.26855112339759
"71_5",601265,2010,1.25763972190475
"71_5",601846,2007,1.30129863202089
"71_5",601846,2008,1.29467625207576
"71_5",601846,2009,1.27921723031876
"71_5",601846,2010,1.24832840106838
"71_5",601848,2007,1.26906822815202
"71_5",601848,2008,1.26493632423204
"71_5",601848,2009,1.25527583666197
"71_5",601848,2010,1.23676107906158
"71_5",601852,2007,1.26807857838393
"71_5",601852,2008,1.25555959414351
"71_5",601852,2009,1.24059025511121
"71_5",601852,2010,1.21824386469893
"71_5",604826,2007,1.25691591941748
"71_5",604826,2008,1.26668569039555
"71_5",604826,2009,1.26994807784585
"71_5",604826,2010,1.26191866314283
"71_5",690190,2007,0.934718794646506
"71_5",690190,2008,0.933915939961464
"71_5",690190,2009,0.93948085277686
"71_5",690190,2010,0.924970106178374
"81_5",600107,2007,3.35
"81_5",600107,2008,3.08
"81_5",600107,2009,2.54
"81_5",600107,2010,2.34
"81_5",600142,2007,1.43
"81_5",600142,2008,1.37
"81_5",600142,2009,1.38
"81_5",600142,2010,1.39
"81_5",600143,2007,1.42
"81_5",600143,2008,1.51
"81_5",600143,2009,1.5
"81_5",600143,2010,1.37
"81_5",600145,2007,0.598896347365746
"81_5",600145,2008,0.667438026732588
"81_5",600145,2009,0.742604348868975
"81_5",600145,2010,0.82178852302762
"81_5",600146,2007,0.772794254369228
"81_5",600146,2008,0.756247811391234
"81_5",600146,2009,0.779097850791961
"81_5",600146,2010,0.831927570937595
"81_5",600217,2007,0.440304015609956
"81_5",600217,2008,0.359948738654104
"81_5",600217,2009,0.370639592857842
"81_5",600217,2010,0.397881644038218
"81_5",600218,2007,0.244902205796702
"81_5",600218,2008,0.219982499108133
"81_5",600218,2009,0.258312879098257
"81_5",600218,2010,0.318755616412091
"81_5",600223,2007,0.85
"81_5",600223,2008,0.82
"81_5",600223,2009,0.81
"81_5",600223,2010,0.91
"81_5",600226,2007,0.884413752182071
"81_5",600226,2008,0.881812706319593
"81_5",600226,2009,0.889304593608062
"81_5",600226,2010,0.899325769235998
"81_5",600898,2007,1.57492721114021
"81_5",600898,2008,1.48671511571878
"81_5",600898,2009,1.35232359474655
"81_5",600898,2010,1.18042119941354
"71_6",600006,2007,1.28068281318368
"71_6",600006,2008,1.25999403176038
"71_6",600006,2009,1.25127266397777
"71_6",600006,2010,1.23109837197712
"71_6",600080,2007,0.396367166799098
"71_6",600080,2008,0.383003577158707
"71_6",600080,2009,0.387181069901305
"71_6",600080,2010,0.40481425423672
"71_6",600083,2007,1.08447378870769
"71_6",600083,2008,1.08269161384407
"71_6",600083,2009,1.09995542048276
"71_6",600083,2010,1.11997960751873
"71_6",600084,2007,1.33061272817668
"71_6",600084,2008,1.30981733880368
"71_6",600084,2009,1.28340250377442
"71_6",600084,2010,1.24363117784103
"71_6",600087,2007,1.07340456920895
"71_6",600087,2008,1.09803919720493
"71_6",600087,2009,1.12577458996369
"71_6",600087,2010,1.15087602706693
"71_6",600089,2007,1.43115563035724
"71_6",600089,2008,1.40008106559143
"71_6",600089,2009,1.34650861465049
"71_6",600089,2010,1.28172899528963
"71_6",600107,2007,3.35
"71_6",600107,2008,3.08
"71_6",600107,2009,2.54
"71_6",600107,2010,2.34
"71_6",600117,2007,1.3014423918178
"71_6",600117,2008,1.25083154335187
"71_6",600117,2009,1.19552720282877
"71_6",600117,2010,1.14379867542895
"71_6",600121,2007,1.40506892958164
"71_6",600121,2008,1.35562745893547
"71_6",600121,2009,1.2822790738075
"71_6",600121,2010,1.19194132298841
"71_6",600135,2007,1.42684217935128
"71_6",600135,2008,1.32268654516706
"71_6",600135,2009,1.23487271548345
"71_6",600135,2010,1.10531113172439
"71_6",600142,2007,1.43
"71_6",600142,2008,1.37
"71_6",600142,2009,1.38
"71_6",600142,2010,1.39
"71_6",600143,2007,1.42
"71_6",600143,2008,1.51
"71_6",600143,2009,1.5
"71_6",600143,2010,1.37
"71_6",600146,2007,1.24223115462417
"71_6",600146,2008,1.21745034024406
"71_6",600146,2009,1.19530840449398
"71_6",600146,2010,1.17560883672971
"71_6",600162,2007,1.17529399801595
"71_6",600162,2008,1.16016351244321
"71_6",600162,2009,1.15795992680539
"71_6",600162,2010,1.15418217028023
"71_6",600176,2007,1.37030236308583
"71_6",600176,2008,1.32845363522852
"71_6",600176,2009,1.28626322411366
"71_6",600176,2010,1.15424420176076
"71_6",600201,2007,0.995184888846554
"71_6",600201,2008,1.0172315001212
"71_6",600201,2009,1.05636907980371
"71_6",600201,2010,1.09721085044176
"71_6",600202,2007,0.545875265416023
"71_6",600202,2008,0.520738391999537
"71_6",600202,2009,0.504979368948023
"71_6",600202,2010,0.489188483155572
"71_6",600208,2007,1.31396768564556
"71_6",600208,2008,1.20851822958606
"71_6",600208,2009,1.10253120753666
"71_6",600208,2010,0.986838452446961
"71_6",600217,2007,1.31886299540877
"71_6",600217,2008,1.28475683790676
"71_6",600217,2009,1.23529970230814
"71_6",600217,2010,1.20117465652008
"71_6",600218,2007,1.35731277035123
"71_6",600218,2008,1.31857328381099
"71_6",600218,2009,1.26804207664926
"71_6",600218,2010,1.21139809271324
"71_6",600223,2007,0.85
"71_6",600223,2008,0.82
"71_6",600223,2009,0.81
"71_6",600223,2010,0.91
"71_6",600226,2007,1.48090684750475
"71_6",600226,2008,1.39278898066651
"71_6",600226,2009,1.28695132143879
"71_6",600226,2010,1.18070297158244
"71_6",600227,2008,0.284839386455366
"71_6",600227,2009,0.31813850431798
"71_6",600227,2010,0.36170539524953
"71_6",600262,2007,1.21304821271847
"71_6",600262,2008,1.22003998476202
"71_6",600262,2009,1.22529188227226
"71_6",600262,2010,1.2270689000519
"71_6",600264,2007,1.22257094039195
"71_6",600264,2008,1.18864972941073
"71_6",600264,2009,1.16609238640457
"71_6",600264,2010,1.14804833742963
"71_6",600265,2007,1.25840185152456
"71_6",600265,2008,1.24702317042479
"71_6",600265,2009,1.23299479279028
"71_6",600265,2010,1.21362290936042
"71_6",600346,2007,1.39947068010543
"71_6",600346,2008,1.40094735130474
"71_6",600346,2009,1.39329750375182
"71_6",600346,2010,1.34961933089914
"71_6",600382,2007,1.69628700332589
"71_6",600382,2008,1.6216275196373
"71_6",600382,2009,1.49758037156063
"71_6",600382,2010,1.31288679108024
"71_6",600391,2007,1.5453461149109
"71_6",600391,2008,1.34055827578691
"71_6",600391,2009,1.10367561725228
"71_6",600391,2010,0.95261181155332
"71_6",600412,2007,0.600588970042139
"71_6",600412,2008,0.577172522234572
"71_6",600412,2009,0.552797161947419
"71_6",600412,2010,0.52616563098596
"71_6",600420,2007,1.32088355930588
"71_6",600420,2008,1.20252040110468
"71_6",600420,2009,1.14299990966427
"71_6",600420,2010,1.07832870093032
"71_6",600454,2007,0.549862882228192
"71_6",600454,2008,0.544392456810268
"71_6",600454,2009,0.53763973884155
"71_6",600454,2010,0.525161779833482
"71_6",600752,2007,1.7945060746887
"71_6",600752,2008,1.77756522532297
"71_6",600752,2009,1.65501732936212
"71_6",600752,2010,1.43644495293961
"71_6",600785,2007,0.413482863786311
"71_6",600785,2008,0.487239675790298
"71_6",600785,2009,0.584517023494533
"71_6",600785,2010,0.692636432970682
"71_6",600864,2007,0.894941541920775
"71_6",600864,2008,0.923254760950006
"71_6",600864,2009,0.964811791029462
"71_6",600864,2010,1.003574934599
"71_6",600868,2007,1.29765272168257
"71_6",600868,2008,1.23644727088927
"71_6",600868,2009,1.1694041678081
"71_6",600868,2010,1.09458541607001
"71_6",600875,2007,1.40308539896987
"71_6",600875,2008,1.42555869708998
"71_6",600875,2009,1.3897144695146
"71_6",600875,2010,1.28703508828742
"71_6",600877,2007,1.36339125111725
"71_6",600877,2008,1.33224529861878
"71_6",600877,2009,1.28636289806085
"71_6",600877,2010,1.22588087411822
"71_6",600886,2007,1.31759065918032
"71_6",600886,2008,1.26793330691593
"71_6",600886,2009,1.21168395907016
"71_6",600886,2010,1.14867630975958
"71_6",600898,2007,1.75551757883693
"71_6",600898,2008,1.68647302148609
"71_6",600898,2009,1.51759561225317
"71_6",600898,2010,1.2898143997364
"71_6",600912,2007,1.09336532215737
"71_6",600912,2008,1.05298713958706
"71_6",600912,2009,1.03602737819848
"71_6",600912,2010,1.03192625238449
"71_6",601005,2007,1.34312891666836
"71_6",601005,2008,1.20969490579951
"71_6",601005,2009,1.07432386696196
"71_6",601005,2010,0.943674532528259
"71_6",601042,2007,0.852545303744617
"71_6",601042,2008,0.780377759639826
"71_6",601042,2010,0.744035537956247
"71_6",601044,2007,0.497178366583442
"71_6",601044,2008,0.454950131078686
"71_6",601044,2009,0.439629633802426
"71_6",601044,2010,0.519289092237454
"71_6",601077,2007,0.602434456276513
"71_6",601077,2008,0.579929053955294
"71_6",601077,2009,0.534403781503526
"71_6",601077,2010,0.501508103633704
"71_6",601258,2007,1.25496012014976
"71_6",601258,2008,1.24847507235457
"71_6",601258,2009,1.23976363710401
"71_6",601258,2010,1.22709953014134
"71_6",601264,2007,1.26431664936373
"71_6",601264,2008,1.25302521772325
"71_6",601264,2009,1.23833119910994
"71_6",601264,2010,1.21801666162593
"71_6",601288,2007,0.646709274029335
"71_6",601288,2008,0.570542213743546
"71_6",601288,2009,0.515180496748396
"71_6",601288,2010,0.47794212815804
"71_6",601385,2007,0.555729812929514
"71_6",601385,2008,0.531414735831703
"71_6",601385,2009,0.516319871355422
"71_6",601385,2010,0.501058474111783
"71_6",601406,2007,1.40560728043808
"71_6",601406,2008,1.32105299039844
"71_6",601406,2009,1.23195591460723
"71_6",601406,2010,1.12606310380166
"71_6",601417,2007,1.26227552613025
"71_6",601417,2008,1.25004082199522
"71_6",601417,2009,1.23494251845951
"71_6",601417,2010,1.21320225052127
"71_6",601641,2007,1.27763975963319
"71_6",601641,2008,1.23102798715095
"71_6",601641,2009,1.21764111562861
"71_6",601641,2010,1.19822553404874
"71_6",601834,2007,1.81178941233986
"71_6",601834,2008,1.65114764003864
"71_6",601834,2009,1.50744652329265
"71_6",601834,2010,1.20293769618019
"71_6",601848,2007,1.26906822815202
"71_6",601848,2008,1.26493632423204
"71_6",601848,2009,1.25527583666197
"71_6",601848,2010,1.23676107906158
"71_6",601851,2007,1.25963138071701
"71_6",601851,2008,1.25587809466371
"71_6",601851,2009,1.24964123964854
"71_6",601851,2010,1.23963628307445
"71_6",601854,2007,1.25842330915348
"71_6",601854,2008,1.26838350766704
"71_6",601854,2009,1.27326119255192
"71_6",601854,2010,1.27125895768349
"71_6",601864,2007,0.784228714221844
"71_6",601864,2008,0.841055092342338
"71_6",601864,2009,0.902845776653592
"71_6",601864,2010,0.951610114859774
"71_6",601893,2007,1.44914650960794
"71_6",601893,2008,1.45511517956085
"71_6",601893,2009,1.43079888479158
"71_6",601893,2010,1.37677026450422
"71_6",601895,2007,1.42402229889425
"71_6",601895,2008,1.39474792039613
"71_6",601895,2009,1.35646938610136
"71_6",601895,2010,1.31984460669416
"71_6",601917,2007,1.3393665852152
"71_6",601917,2008,1.25542358224996
"71_6",601917,2009,1.17801433739633
"71_6",601917,2010,1.12915002041212
"71_6",601926,2007,0.631553196690265
"71_6",601936,2007,0.832479074092413
"71_6",601936,2008,0.835124058576147
"71_6",601936,2009,0.857331071983898
"71_6",601936,2010,0.903324210652069
"71_6",601947,2007,1.20591627809697
"71_6",601947,2008,1.14695921912057
"71_6",601947,2009,1.09764344429742
"71_6",601947,2010,1.04679700237533
"71_6",601963,2007,1.46696638174567
"71_6",601963,2008,1.25882731395581
"71_6",601963,2009,1.1223929873288
"71_6",601963,2010,0.974269883303675
"71_6",603542,2007,0.490139717221237
"71_6",603542,2008,0.523998731940643
"71_6",603542,2009,0.545617280731381
"71_6",603542,2010,0.546967267657655
"71_6",604458,2007,1.25743112318745
"71_6",604458,2008,1.26773483442068
"71_6",604458,2009,1.27373163617613
"71_6",604458,2010,1.27363092556789
"71_6",604460,2007,1.29587188204049
"71_6",604460,2008,1.27821929682978
"71_6",604460,2009,1.25559475952046
"71_6",604460,2010,1.2265830006182
"71_6",604923,2007,1.11605349712454
"71_6",604923,2008,1.12927057212304
"71_6",604923,2009,1.14608306908839
"71_6",604923,2010,1.16411434084693
"71_6",605353,2007,0.589164880588397
"71_6",605353,2008,0.559342478279879
"71_6",605353,2009,0.537601940076557
"71_6",605353,2010,0.513651890610152
"71_6",605354,2007,0.486621862501331
"71_6",605354,2008,0.468877179022788
"71_6",605354,2009,0.458230006146418
"71_6",605354,2010,0.457076382992151
"71_6",605368,2007,1.48126976994596
"71_6",605368,2008,1.32135735002762
"71_6",605368,2009,1.1975651959882
"71_6",605368,2010,1.03531710802226
"71_6",605604,2007,1.2775837853208
"71_6",605604,2008,1.26001916284964
"71_6",605604,2009,1.23902709000177
"71_6",605604,2010,1.21341042685417
"71_6",605659,2007,1.37083943409895
"71_6",605659,2008,1.35405981356062
"71_6",605659,2009,1.33553627032741
"71_6",605659,2010,1.31230959678593
"71_6",605807,2007,1.24365288210147
"71_6",605807,2008,1.15456134136062
"71_6",605807,2009,1.0500123130738
"71_6",605807,2010,0.949565976515703
"71_6",606358,2007,0.691309659760842
"71_6",606358,2008,0.696052519675319
"71_6",606358,2009,0.733184127101877
"71_6",606358,2010,0.799065210444512
"71_6",606450,2007,0.6891367497662
"71_6",606450,2008,0.802061958323717
"71_6",606450,2009,0.892776709758242
"71_6",606450,2010,0.960230959388113
"71_6",606473,2007,1.27919564841063
"71_6",606473,2008,1.26080717820974
"71_6",606473,2009,1.23922663810023
"71_6",606473,2010,1.2129342145506
"71_6",606630,2007,1.32042649772291
"71_6",606630,2008,1.32008808851005
"71_6",606630,2009,1.31592485943668
"71_6",606630,2010,1.30501186444428
"71_6",690882,2007,1.04619255349384
"71_6",690882,2008,1.07649145376044
"71_6",690882,2009,1.10754784532958
"71_6",690882,2010,1.13841407854924
"71_6",690883,2007,0.834323631889003
"71_6",690883,2008,0.845503780648284
"71_6",690883,2009,0.863511547947373
"71_6",690883,2010,0.892924818458409
"81_6",600006,2007,1.00887355040693
"81_6",600006,2008,0.997543634432292
"81_6",600006,2009,1.03785140088898
"81_6",600006,2010,1.02202473454773
"81_6",600089,2007,1.23183465170459
"81_6",600089,2008,1.17931974936322
"81_6",600089,2009,1.08333348077064
"81_6",600089,2010,0.95452498186859
"81_6",600107,2007,3.35
"81_6",600107,2008,3.08
"81_6",600107,2009,2.54
"81_6",600107,2010,2.34
"81_6",600139,2007,1.03146207237452
"81_6",600139,2008,1.04877372946378
"81_6",600139,2009,1.0620041504084
"81_6",600139,2010,1.06552830403439
"81_6",600142,2007,1.43
"81_6",600142,2008,1.37
"81_6",600142,2009,1.38
