"rgn_name","rgn_id","product","year","H_new","H_old","H_dif","S_new","S_old","S_dif","w_new","w_old","w_dif","product_status_new","product_status_old","product_status_dif"
"New Caledonia",5,"ornamentals",1976,,0,,,0.995558594,,,0.976909414,,,0,
"New Caledonia",5,"ornamentals",1977,,0,,,0.995558594,,,0.976909414,,,0,
"New Caledonia",5,"ornamentals",1978,,0,,,0.995558594,,,0.976909414,,,0,
"New Caledonia",5,"ornamentals",1979,,0,,,0.995558594,,,0.976909414,,,0,
"New Caledonia",5,"ornamentals",1980,,0,,,0.995558594,,,0.976909414,,,0,
"New Caledonia",5,"ornamentals",1981,,0,,,0.995558594,,,0.976909414,,,0,
"New Caledonia",5,"ornamentals",1982,,0.592592593,,,0.995558594,,,0.976909414,,,0.589960648701894,
"New Caledonia",5,"ornamentals",1983,,0.592592593,,,0.995558594,,,0.976909414,,,0.589960648701894,
"New Caledonia",5,"ornamentals",1984,0.535117056856187,0.592592593,-0.057475536143813,0.9999942363239,0.995558594,0.00443564232390004,0.0943657103352921,0.976909414,-0.882543703664708,0.535113972614796,0.589960648701894,-0.0548466760870985
"New Caledonia",5,"ornamentals",1985,0.735785953177257,0.691358025,0.044427928177257,0.999992075023457,0.995558594,0.00443348102345698,0.0943657103352921,0.976909414,-0.882543703664708,0.735780122090837,0.688287423319617,0.0474926987712205
"New Caledonia",5,"ornamentals",1986,0.535117056856187,0.740740741,-0.205623684143813,0.9999942363239,0.995558594,0.00443564232390004,0.0943657103352921,0.976909414,-0.882543703664708,0.535113972614796,0.737450810628478,-0.202336838013682
"New Caledonia",5,"ornamentals",1987,0.535117056856187,0.740740741,-0.205623684143813,0.9999942363239,0.995558594,0.00443564232390004,0.0943657103352921,0.976909414,-0.882543703664708,0.535113972614796,0.737450810628478,-0.202336838013682
"New Caledonia",5,"ornamentals",1988,0.334448160535117,0.888888889,-0.554440728464883,0.999996397666939,0.995558594,0.00443780366693902,0.0943657103352921,0.976909414,-0.882543703664708,0.334446955741451,0.884940972555062,-0.550494016813611
"New Caledonia",5,"ornamentals",1989,0,0,0,1,0.995558594,0.00444140599999998,0.0943657103352921,0.976909414,-0.882543703664708,0,0,0
"New Caledonia",5,"ornamentals",1990,0,0,0,1,0.995558594,0.00444140599999998,0.0943657103352921,0.976909414,-0.882543703664708,0,0,0
"New Caledonia",5,"ornamentals",1991,0,0,0,1,0.995558594,0.00444140599999998,0.0943657103352921,0.976909414,-0.882543703664708,0,0,0
"New Caledonia",5,"ornamentals",1992,0,0,0,1,0.995558594,0.00444140599999998,0.0943657103352921,0.976909414,-0.882543703664708,0,0,0
"New Caledonia",5,"ornamentals",1993,0,0,0,1,0.995558594,0.00444140599999998,0.0943657103352921,0.976909414,-0.882543703664708,0,0,0
"New Caledonia",5,"ornamentals",1994,0,0,0,1,0.995558594,0.00444140599999998,0.0943657103352921,0.976909414,-0.882543703664708,0,0,0
"New Caledonia",5,"ornamentals",1995,0.267558528428094,0.740740741,-0.473182212571906,0.999997118124085,0.995558594,0.00443852412408496,0.0943657103352921,0.976909414,-0.882543703664708,0.267557757357615,0.737450810628478,-0.469893053270863
"New Caledonia",5,"ornamentals",1996,0.602006688963211,0.814814815,-0.212808126036789,0.999993515885686,0.995558594,0.00443492188568595,0.0943657103352921,0.976909414,-0.882543703664708,0.602002785483022,0.81119589159177,-0.209193106108748
"New Caledonia",5,"ornamentals",1997,0.668896321070234,0.641975309,0.026921012070234,0.999992795452205,0.995558594,0.00443420145220497,0.0943657103352921,0.976909414,-0.882543703664708,0.668891501974719,0.639124036010756,0.0297674659639634
"New Caledonia",5,"ornamentals",1998,1,0.777777778,0.222222222,0.999987752550354,0.995558594,0.00442915855035397,0.0943657103352921,0.976909414,-0.882543703664708,0.999987752550354,0.774323351110124,0.22566440144023
"New Caledonia",5,"ornamentals",1999,1,0.888888889,0.111111111,0.999985591377689,0.995558594,0.00442699737768903,0.0943657103352921,0.976909414,-0.882543703664708,0.999985591377689,0.884940972555062,0.115044618822627
"New Caledonia",5,"ornamentals",2000,1,0.851851852,0.148148148,0.999986311763845,0.995558594,0.00442771776384498,0.0943657103352921,0.976909414,-0.882543703664708,0.999986311763845,0.848068432073416,0.151917879690429
