"rgn_id","rgn_mean_cat","rgn_mean_trend","status"
260,0.197663,-0.49248,0.73645
261,0.173126,-0.216495,0.769166
262,0.168858,-0.217635,0.774855
263,0.150571,-0.204117,0.799239
264,0.149667,-0.232047,0.800444
266,0.151868,-0.154978,0.797509
267,0.141285,-0.148235,0.811619
269,0.132311,-0.189545,0.823586
270,0.145974,-0.113167,0.805368
272,0.14046,-0.205237,0.81272
273,0.128917,-0.0951508,0.828111
274,0.137981,-0.200979,0.816026
275,0.137906,-0.219526,0.816126
276,0.149674,-0.0907402,0.800435
277,0.148533,-0.148125,0.801957
