"rgn_id","rgn_mean_cat","rgn_mean_trend","status"
1,0.0592291,-0.227091,0.921028
2,0.0589238,-0.219601,0.921435
3,0.0809046,-0.242268,0.892127
4,0.158918,-0.0224359,0.788109
5,0.0704496,-0.282593,0.906067
6,0.0695247,-0.274317,0.9073
7,0.0798635,-0.286242,0.893515
8,0.0732221,-0.276187,0.902371
9,0.0774737,-0.278675,0.896702
10,0.0741695,-0.28742,0.901107
11,0.0729717,-0.288357,0.902704
12,0.0409091,-0.138614,0.945455
13,0.0688769,-0.251625,0.908164
14,0.072822,-0.252738,0.902904
15,0.0903572,-0.302454,0.879524
16,0.0831487,-0.259125,0.889135
17,0.0818661,NaN,0.890845
18,0.0759435,-0.283156,0.898742
19,0.0759432,-0.289315,0.898742
20,0.0867817,-0.242272,0.884291
21,0.0793879,-0.204222,0.894149
24,0.0830637,-0.314014,0.889248
25,0.0791183,-0.303689,0.894509
26,0.0863182,-0.300954,0.884909
28,0.0828694,-0.301807,0.889507
29,0.0854605,-0.302226,0.886053
30,0.0801664,-0.299696,0.893111
31,0.0800947,-0.306775,0.893207
32,0.0751733,-0.296394,0.899769
33,0.0799564,-0.30563,0.893391
34,0.065964,-0.218462,0.912048
35,0.0824257,-0.309231,0.890099
36,0.09305,-0.358481,0.875933
37,0.0848313,-0.319733,0.886892
38,0.0869813,-0.315108,0.884025
39,0.0726246,-0.276118,0.903167
40,0.0793901,-0.284906,0.894146
41,0.0729626,-0.274939,0.902717
42,0.0812696,-0.294525,0.891641
43,0.076369,-0.283606,0.898175
44,0.0769189,-0.280262,0.897441
45,0.0839257,-0.320298,0.888099
46,0.0797089,-0.285924,0.893721
47,0.0827712,-0.302891,0.889638
48,0.0743512,-0.250641,0.900865
49,0.0802272,-0.3202,0.89303
50,0.0764816,-0.315153,0.898024
51,0.060292,-0.282141,0.919611
52,0.0625854,-0.294231,0.916553
53,0.0809911,-0.236685,0.892012
54,0.0635565,-0.284195,0.915258
55,0.121284,-0.248684,0.838288
56,0.110898,-0.218512,0.852137
57,0.119233,-0.2192,0.841023
58,0.114677,-0.226187,0.847097
59,0.080232,-0.108045,0.893024
60,0.109735,-0.197479,0.853687
61,0.095311,-0.172697,0.872919
62,0.133428,-0.226532,0.822096
63,0.137397,-0.221797,0.816804
64,0.0894132,-0.12742,0.880782
65,0.123934,-0.193161,0.834755
66,0.121119,-0.188355,0.838508
67,0.060441,-0.118011,0.919412
68,0.0792071,-0.134906,0.894391
69,0.103744,-0.209992,0.861675
70,0.10395,-0.199326,0.861399
71,0.077763,-0.171754,0.896316
72,0.0805756,-0.189809,0.892566
73,0.0895505,NaN,0.880599
74,0.0748589,-0.184646,0.900188
75,0.0743666,-0.194154,0.900845
76,0.0635709,-0.134088,0.915239
77,0.0320448,-0.0672135,0.957274
78,0.0394032,-0.0788402,0.947462
79,0.0471406,-0.0825111,0.937146
80,0.0621632,-0.108424,0.917116
81,0.0400223,-0.0761692,0.946637
82,0.0783405,-0.116884,0.895546
84,0.0944913,-0.162747,0.874012
85,0.101639,-0.199435,0.864481
86,0.118472,-0.225683,0.842038
88,0.116786,-0.164541,0.844286
89,0.136099,0.0338428,0.818535
90,0.11611,-0.125787,0.845187
91,0.110382,-0.0773279,0.852824
92,0.12264,-0.187239,0.83648
93,0.146312,-0.0075022,0.804917
94,0.109556,0.0534957,0.853926
95,0.140522,-0.155381,0.812638
96,0.119454,-0.211409,0.840728
97,0.124017,-0.222417,0.834644
98,0.126813,-0.218769,0.830916
99,0.121446,-0.226605,0.838072
100,0.0995787,-0.182517,0.867228
101,0.125526,-0.122278,0.832631
102,0.113034,-0.199978,0.849288
103,0.105056,-0.20456,0.859925
104,0.121013,-0.201871,0.838649
105,0.131868,0.0650888,0.824176
106,0.125219,-0.221512,0.833041
107,0.0722222,-0.125,0.903704
108,0.0857143,-0.165414,0.885714
110,0.0668868,-0.124777,0.910818
111,0.0628709,-0.124461,0.916172
112,0.0666562,-0.12132,0.911125
113,0.0655011,-0.132447,0.912665
114,0.0638456,-0.124854,0.914873
115,0.0633734,-0.125265,0.915502
116,0.0634678,-0.130593,0.915376
117,0.0645524,-0.134259,0.91393
118,0.0639537,-0.133657,0.914728
119,0.061674,-0.132022,0.917768
120,0.0645575,-0.140513,0.913923
121,0.0624454,-0.134078,0.916739
122,0.0661841,-0.141236,0.911755
123,0.062762,-0.135105,0.916317
124,0.0664841,-0.137461,0.911355
125,0.0686395,-0.147714,0.908481
126,0.0743732,-0.144553,0.900836
127,0.0670997,-0.139546,0.910534
129,0.0533242,-0.136049,0.928901
130,0.0483381,-0.133366,0.935549
131,0.0605047,-0.125008,0.919327
132,0.0629566,-0.140981,0.916058
133,0.0620064,-0.119608,0.917325
134,0.0370635,-0.122611,0.950582
135,0.0574094,NaN,0.923454
136,0.0495735,-0.14096,0.933902
137,0.059535,-0.174604,0.92062
138,0.0803311,-0.170622,0.892892
139,0.0774466,-0.141312,0.896738
140,0.0632981,-0.135898,0.915603
141,0.125076,-0.137635,0.833232
143,0.119865,-0.0815924,0.84018
144,0.112493,-0.0342849,0.850009
145,0.101523,NaN,0.864636
146,0.0518548,-0.236224,0.93086
147,0.0537614,-0.218318,0.928318
148,0.0493883,-0.211763,0.934149
149,0.0403973,-0.123631,0.946137
150,0.0461035,-0.197031,0.938529
151,0.0656251,-0.251348,0.9125
152,0.065128,-0.256547,0.913163
153,0.0566591,-0.2476,0.924455
154,0.0533589,-0.255981,0.928855
155,0.0567725,-0.242654,0.924303
156,0.0587624,-0.258891,0.92165
157,0.0605848,-0.270447,0.91922
158,0.05925,-0.245875,0.921
159,0.0567386,-0.186562,0.924349
161,0.0611911,-0.254421,0.918412
162,0.0841369,-0.148169,0.887817
163,0.0918681,-0.0990082,0.877509
164,0.0691681,-0.123768,0.907776
166,0.06158,-0.118245,0.917893
167,0.0883335,-0.166119,0.882222
168,0.0934698,-0.158585,0.875374
169,0.0843026,-0.17879,0.887597
171,0.0905895,NaN,0.879214
172,0.13504,-0.149899,0.819947
173,0.159986,-0.161101,0.786685
174,0.102179,-0.20234,0.863761
175,0.0750636,-0.120861,0.899915
176,0.0815129,-0.134615,0.891316
177,0.0837992,-0.118,0.888268
178,0.0858679,-0.193969,0.885509
179,0.095018,-0.154446,0.873309
180,0.103827,-0.142018,0.861565
181,0.104443,-0.155429,0.860743
182,0.0973097,-0.16666,0.870254
183,0.115131,-0.205827,0.846493
184,0.0823109,-0.136392,0.890252
185,0.0780488,-0.128205,0.895935
186,0.0837565,-0.126586,0.888325
187,0.0777825,-0.129227,0.89629
188,0.0809816,-0.138298,0.892025
189,0.0878692,-0.20164,0.882841
190,0.0612569,-0.289624,0.918324
191,0.0702469,-0.28109,0.906337
192,0.059061,-0.282423,0.921252
193,0.128922,-0.212934,0.828104
194,0.132072,-0.2175,0.823904
195,0.123616,-0.229373,0.835178
196,0.129391,-0.213568,0.827479
197,0.104103,-0.162866,0.861195
198,0.129621,-0.220886,0.827173
199,0.0736695,-0.157247,0.901774
200,0.121362,-0.239244,0.838184
202,0.0760067,-0.287148,0.898658
203,0.0794869,-0.263253,0.894017
204,0.0584265,-0.2503,0.922098
205,0.0852605,-0.321455,0.886319
206,0.104943,-0.330144,0.860076
207,0.0884432,-0.298108,0.882076
208,0.112195,-0.348139,0.850407
209,0.0698209,-0.240311,0.906905
210,0.0853429,NaN,0.886209
212,0.0771001,-0.294384,0.8972
213,0.12812,0.289991,0.829174
214,0.0663661,-0.221666,0.911512
215,0.0779458,-0.310749,0.896072
216,0.0982081,-0.314407,0.869056
218,0.0889235,NaN,0.881435
219,0.131542,-0.100411,0.82461
220,0.0618912,-0.129599,0.917478
221,0.0632975,-0.133331,0.915603
222,0.0939277,-0.18592,0.874763
223,0.109434,-0.0619718,0.854088
224,0.12509,-0.164208,0.833213
227,0.103044,-0.153387,0.862608
228,0.101325,-0.153468,0.864899
231,0.0970782,-0.308358,0.870562
232,0.0839378,-0.134259,0.888083
237,0.0961564,-0.307018,0.871791
244,0.0678083,-0.147167,0.909589
245,0.0665298,-0.143979,0.911294
247,0.109542,-0.328602,0.853945
248,0.0613687,-0.127119,0.918175
249,0.0629178,-0.133287,0.91611
250,0.0689263,-0.14306,0.908098
