rgn_id,year,a_tot_1km
14,2010,1433
14,2011,1433
14,2012,1433
14,2013,1433
14,2014,1433
14,2015,1433
15,2000,23953.25
15,2001,23953.25
15,2002,23953.25
15,2003,23953.25
15,2004,23953.25
15,2005,23953.25
15,2006,23953.25
15,2007,23953.25
15,2008,23953.25
15,2009,23953.25
15,2010,23953.25
15,2011,23953.25
15,2012,23953.25
15,2013,23953.25
15,2014,23953.25
15,2015,23953.25
16,2000,48027
16,2001,48027
16,2002,48027
16,2003,48027
16,2004,48027
16,2005,48027
16,2006,48027
16,2007,48027
16,2008,48027
16,2009,48027
16,2010,48027
16,2011,48027
16,2012,48027
16,2013,48027
16,2014,48027
16,2015,48027
17,2000,15242
17,2001,15242
17,2002,15242
17,2003,15242
17,2004,15242
17,2005,15242
17,2006,15242
17,2007,15242
17,2008,15242
17,2009,15242
17,2010,15242
17,2011,15242
17,2012,15242
17,2013,15242
17,2014,15242
17,2015,15242
18,2000,3049
18,2001,3049
18,2002,3049
18,2003,3049
18,2004,3049
18,2005,3049
18,2006,3049
18,2007,3049
18,2008,3049
18,2009,3049
18,2010,3049
18,2011,3049
18,2012,3049
18,2013,3049
18,2014,3049
18,2015,3049
19,2000,43.5
19,2001,43.5
19,2002,43.5
19,2003,43.5
19,2004,43.5
19,2005,43.5
19,2006,43.5
19,2007,43.5
19,2008,43.5
19,2009,43.5
19,2010,43.5
19,2011,43.5
19,2012,43.5
19,2013,43.5
19,2014,43.5
19,2015,43.5
20,2000,6978.75
20,2001,6978.75
20,2002,6978.75
20,2003,6978.75
20,2004,6978.75
20,2005,6978.75
20,2006,6978.75
20,2007,6978.75
20,2008,6978.75
20,2009,6978.75
20,2010,6978.75
20,2011,6978.75
20,2012,6978.75
20,2013,6978.75
20,2014,6978.75
20,2015,6978.75
21,2000,2775.5
21,2001,2775.5
21,2002,2775.5
21,2003,2775.5
21,2004,2775.5
21,2005,2775.5
21,2006,2775.5
21,2007,2775.5
21,2008,2775.5
21,2009,2775.5
21,2010,2775.5
21,2011,2775.5
21,2012,2775.5
21,2013,2775.5
21,2014,2775.5
21,2015,2775.5
24,2000,849.5
24,2001,849.5
24,2002,849.5
24,2003,849.5
24,2004,849.5
24,2005,849.5
24,2006,849.5
24,2007,849.5
24,2008,849.5
24,2009,849.5
24,2010,849.5
24,2011,849.5
24,2012,849.5
24,2013,849.5
24,2014,849.5
24,2015,849.5
25,2000,4976.25
25,2001,4976.25
25,2002,4976.25
25,2003,4976.25
25,2004,4976.25
25,2005,4976.25
25,2006,4976.25
25,2007,4976.25
25,2008,4976.25
25,2009,4976.25
25,2010,4976.25
25,2011,4976.25
25,2012,4976.25
25,2013,4976.25
25,2014,4976.25
25,2015,4976.25
26,2000,2533.5
26,2001,2533.5
26,2002,2533.5
26,2003,2533.5
26,2004,2533.5
26,2005,2533.5
26,2006,2533.5
26,2007,2533.5
26,2008,2533.5
26,2009,2533.5
26,2010,2533.5
26,2011,2533.5
26,2012,2533.5
26,2013,2533.5
26,2014,2533.5
26,2015,2533.5
28,2000,383
28,2001,383
28,2002,383
28,2003,383
28,2004,383
28,2005,383
28,2006,383
28,2007,383
28,2008,383
28,2009,383
28,2010,383
28,2011,383
28,2012,383
28,2013,383
28,2014,383
28,2015,383
29,2000,162.75
29,2001,162.75
29,2002,162.75
29,2003,162.75
29,2004,162.75
29,2005,162.75
29,2006,162.75
29,2007,162.75
29,2008,162.75
29,2009,162.75
29,2010,162.75
29,2011,162.75
29,2012,162.75
29,2013,162.75
29,2014,162.75
29,2015,162.75
30,2000,3.5
30,2001,3.5
30,2002,3.5
30,2003,3.5
30,2004,3.5
30,2005,3.5
30,2006,3.5
30,2007,3.5
30,2008,3.5
30,2009,3.5
30,2010,3.5
30,2011,3.5
30,2012,3.5
30,2013,3.5
30,2014,3.5
30,2015,3.5
31,2000,375
31,2001,375
31,2002,375
31,2003,375
31,2004,375
31,2005,375
31,2006,375
31,2007,375
31,2008,375
31,2009,375
31,2010,375
31,2011,375
31,2012,375
31,2013,375
31,2014,375
31,2015,375
32,2000,209
32,2001,209
32,2002,209
32,2003,209
32,2004,209
32,2005,209
32,2006,209
32,2007,209
32,2008,209
32,2009,209
32,2010,209
32,2011,209
32,2012,209
32,2013,209
32,2014,209
32,2015,209
33,2000,6.25
33,2001,6.25
33,2002,6.25
33,2003,6.25
33,2004,6.25
33,2005,6.25
33,2006,6.25
33,2007,6.25
33,2008,6.25
33,2009,6.25
33,2010,6.25
33,2011,6.25
33,2012,6.25
33,2013,6.25
33,2014,6.25
33,2015,6.25
34,2000,2
34,2001,2
34,2002,2
34,2003,2
34,2004,2
34,2005,2
34,2006,2
34,2007,2
34,2008,2
34,2009,2
34,2010,2
34,2011,2
34,2012,2
34,2013,2
34,2014,2
34,2015,2
35,2000,22.75
35,2001,22.75
35,2002,22.75
35,2003,22.75
35,2004,22.75
35,2005,22.75
35,2006,22.75
35,2007,22.75
35,2008,22.75
35,2009,22.75
35,2010,22.75
35,2011,22.75
35,2012,22.75
35,2013,22.75
35,2014,22.75
35,2015,22.75
36,2000,1
36,2001,1
36,2002,1
36,2003,1
36,2004,1
36,2005,1
36,2006,1
36,2007,1
36,2008,1
36,2009,1
36,2010,1
36,2011,1
36,2012,1
36,2013,1
36,2014,1
36,2015,1
37,2000,353.5
37,2001,353.5
37,2002,353.5
37,2003,353.5
37,2004,353.5
37,2005,353.5
37,2006,353.5
37,2007,353.5
37,2008,353.5
37,2009,353.5
37,2010,353.5
37,2011,353.5
37,2012,353.5
37,2013,353.5
37,2014,353.5
37,2015,353.5
38,2000,71.25
38,2001,71.25
38,2002,71.25
38,2003,71.25
38,2004,71.25
38,2005,71.25
38,2006,71.25
38,2007,71.25
38,2008,71.25
38,2009,71.25
38,2010,71.25
38,2011,71.25
38,2012,71.25
38,2013,71.25
38,2014,71.25
38,2015,71.25
39,2000,307.75
39,2001,307.75
39,2002,307.75
39,2003,307.75
39,2004,307.75
39,2005,307.75
39,2006,307.75
39,2007,307.75
39,2008,307.75
39,2009,307.75
39,2010,307.75
39,2011,307.75
39,2012,307.75
39,2013,307.75
39,2014,307.75
39,2015,307.75
40,2000,2039.25
40,2001,2039.25
40,2002,2039.25
40,2003,2039.25
40,2004,2039.25
40,2005,2039.25
40,2006,2039.25
40,2007,2039.25
40,2008,2039.25
40,2009,2039.25
40,2010,2039.25
40,2011,2039.25
40,2012,2039.25
40,2013,2039.25
40,2014,2039.25
40,2015,2039.25
41,2000,5277.75
41,2001,5277.75
41,2002,5277.75
41,2003,5277.75
41,2004,5277.75
41,2005,5277.75
41,2006,5277.75
41,2007,5277.75
41,2008,5277.75
41,2009,5277.75
41,2010,5277.75
41,2011,5277.75
41,2012,5277.75
41,2013,5277.75
41,2014,5277.75
41,2015,5277.75
42,2000,7581.25
42,2001,7581.25
42,2002,7581.25
42,2003,7581.25
42,2004,7581.25
42,2005,7581.25
42,2006,7581.25
42,2007,7581.25
42,2008,7581.25
42,2009,7581.25
42,2010,7581.25
42,2011,7581.25
42,2012,7581.25
42,2013,7581.25
42,2014,7581.25
42,2015,7581.25
43,2000,1177
43,2001,1177
43,2002,1177
43,2003,1177
43,2004,1177
43,2005,1177
43,2006,1177
43,2007,1177
43,2008,1177
43,2009,1177
43,2010,1177
43,2011,1177
43,2012,1177
43,2013,1177
43,2014,1177
43,2015,1177
44,2000,3383
44,2001,3383
44,2002,3383
44,2003,3383
44,2004,3383
44,2005,3383
44,2006,3383
44,2007,3383
44,2008,3383
44,2009,3383
44,2010,3383
44,2011,3383
44,2012,3383
44,2013,3383
44,2014,3383
44,2015,3383
45,2000,2231
45,2001,2231
45,2002,2231
45,2003,2231
45,2004,2231
45,2005,2231
45,2006,2231
45,2007,2231
45,2008,2231
45,2009,2231
45,2010,2231
45,2011,2231
45,2012,2231
45,2013,2231
45,2014,2231
45,2015,2231
46,2000,367.75
46,2001,367.75
46,2002,367.75
46,2003,367.75
46,2004,367.75
46,2005,367.75
46,2006,367.75
46,2007,367.75
46,2008,367.75
46,2009,367.75
46,2010,367.75
46,2011,367.75
46,2012,367.75
46,2013,367.75
46,2014,367.75
46,2015,367.75
47,2000,2901.75
47,2001,2901.75
47,2002,2901.75
47,2003,2901.75
47,2004,2901.75
47,2005,2901.75
47,2006,2901.75
47,2007,2901.75
47,2008,2901.75
47,2009,2901.75
47,2010,2901.75
47,2011,2901.75
47,2012,2901.75
47,2013,2901.75
47,2014,2901.75
47,2015,2901.75
48,2000,2522
48,2001,2522
48,2002,2522
48,2003,2522
48,2004,2522
48,2005,2522
48,2006,2522
48,2007,2522
48,2008,2522
48,2009,2522
48,2010,2522
48,2011,2522
48,2012,2522
48,2013,2522
48,2014,2522
48,2015,2522
49,2000,1094.5
49,2001,1094.5
49,2002,1094.5
49,2003,1094.5
49,2004,1094.5
49,2005,1094.5
49,2006,1094.5
49,2007,1094.5
49,2008,1094.5
49,2009,1094.5
49,2010,1094.5
49,2011,1094.5
49,2012,1094.5
49,2013,1094.5
49,2014,1094.5
49,2015,1094.5
50,2000,5362.25
50,2001,5362.25
50,2002,5362.25
50,2003,5362.25
50,2004,5362.25
50,2005,5362.25
50,2006,5362.25
50,2007,5362.25
50,2008,5362.25
50,2009,5362.25
50,2010,5362.25
50,2011,5362.25
50,2012,5362.25
50,2013,5362.25
50,2014,5362.25
50,2015,5362.25
51,2000,620.75
51,2001,620.75
51,2002,620.75
51,2003,620.75
51,2004,620.75
51,2005,620.75
51,2006,620.75
51,2007,620.75
51,2008,620.75
51,2009,620.75
51,2010,620.75
51,2011,620.75
51,2012,620.75
51,2013,620.75
51,2014,620.75
51,2015,620.75
52,2000,240.5
52,2001,240.5
52,2002,240.5
52,2003,240.5
52,2004,240.5
52,2005,240.5
52,2006,240.5
52,2007,240.5
52,2008,240.5
52,2009,240.5
52,2010,240.5
52,2011,240.5
52,2012,240.5
52,2013,240.5
52,2014,240.5
52,2015,240.5
53,2000,2155.25
53,2001,2155.25
53,2002,2155.25
53,2003,2155.25
53,2004,2155.25
53,2005,2155.25
53,2006,2155.25
53,2007,2155.25
53,2008,2155.25
53,2009,2155.25
53,2010,2155.25
53,2011,2155.25
53,2012,2155.25
53,2013,2155.25
53,2014,2155.25
53,2015,2155.25
54,2000,1767
54,2001,1767
54,2002,1767
54,2003,1767
54,2004,1767
54,2005,1767
54,2006,1767
54,2007,1767
54,2008,1767
54,2009,1767
54,2010,1767
54,2011,1767
54,2012,1767
54,2013,1767
54,2014,1767
54,2015,1767
55,2000,674.25
55,2001,674.25
55,2002,674.25
55,2003,674.25
55,2004,674.25
55,2005,674.25
55,2006,674.25
55,2007,674.25
55,2008,674.25
55,2009,674.25
55,2010,674.25
55,2011,674.25
55,2012,674.25
55,2013,674.25
55,2014,674.25
55,2015,674.25
56,2000,923.5
56,2001,923.5
56,2002,923.5
56,2003,923.5
56,2004,923.5
56,2005,923.5
56,2006,923.5
56,2007,923.5
56,2008,923.5
56,2009,923.5
56,2010,923.5
56,2011,923.5
56,2012,923.5
56,2013,923.5
56,2014,923.5
56,2015,923.5
57,2000,186.75
57,2001,186.75
57,2002,186.75
57,2003,186.75
57,2004,186.75
57,2005,186.75
57,2006,186.75
57,2007,186.75
57,2008,186.75
57,2009,186.75
57,2010,186.75
57,2011,186.75
57,2012,186.75
57,2013,186.75
57,2014,186.75
57,2015,186.75
58,2000,1178
58,2001,1178
58,2002,1178
58,2003,1178
58,2004,1178
58,2005,1178
58,2006,1178
58,2007,1178
58,2008,1178
58,2009,1178
58,2010,1178
58,2011,1178
58,2012,1178
58,2013,1178
58,2014,1178
58,2015,1178
59,2000,70.5
59,2001,70.5
59,2002,70.5
59,2003,70.5
59,2004,70.5
59,2005,70.5
59,2006,70.5
59,2007,70.5
59,2008,70.5
59,2009,70.5
59,2010,70.5
59,2011,70.5
59,2012,70.5
59,2013,70.5
59,2014,70.5
59,2015,70.5
60,2000,7.25
60,2001,7.25
60,2002,7.25
60,2003,7.25
60,2004,7.25
60,2005,7.25
60,2006,7.25
60,2007,7.25
60,2008,7.25
60,2009,7.25
60,2010,7.25
60,2011,7.25
60,2012,7.25
60,2013,7.25
60,2014,7.25
60,2015,7.25
61,2000,1534
61,2001,1534
61,2002,1534
61,2003,1534
61,2004,1534
61,2005,1534
61,2006,1534
61,2007,1534
61,2008,1534
61,2009,1534
61,2010,1534
61,2011,1534
61,2012,1534
61,2013,1534
61,2014,1534
61,2015,1534
62,2000,1895.25
62,2001,1895.25
62,2002,1895.25
62,2003,1895.25
62,2004,1895.25
62,2005,1895.25
62,2006,1895.25
62,2007,1895.25
62,2008,1895.25
62,2009,1895.25
62,2010,1895.25
62,2011,1895.25
62,2012,1895.25
62,2013,1895.25
62,2014,1895.25
62,2015,1895.25
63,2000,1100.25
63,2001,1100.25
63,2002,1100.25
63,2003,1100.25
63,2004,1100.25
63,2005,1100.25
63,2006,1100.25
63,2007,1100.25
63,2008,1100.25
63,2009,1100.25
63,2010,1100.25
63,2011,1100.25
63,2012,1100.25
63,2013,1100.25
63,2014,1100.25
63,2015,1100.25
64,2000,1069.25
64,2001,1069.25
64,2002,1069.25
64,2003,1069.25
64,2004,1069.25
64,2005,1069.25
64,2006,1069.25
64,2007,1069.25
64,2008,1069.25
64,2009,1069.25
64,2010,1069.25
64,2011,1069.25
64,2012,1069.25
64,2013,1069.25
64,2014,1069.25
64,2015,1069.25
65,2000,450.5
65,2001,450.5
65,2002,450.5
65,2003,450.5
65,2004,450.5
65,2005,450.5
65,2006,450.5
65,2007,450.5
65,2008,450.5
65,2009,450.5
65,2010,450.5
65,2011,450.5
65,2012,450.5
65,2013,450.5
65,2014,450.5
65,2015,450.5
66,2000,1043.25
66,2001,1043.25
66,2002,1043.25
66,2003,1043.25
66,2004,1043.25
66,2005,1043.25
66,2006,1043.25
66,2007,1043.25
66,2008,1043.25
66,2009,1043.25
66,2010,1043.25
66,2011,1043.25
66,2012,1043.25
66,2013,1043.25
66,2014,1043.25
66,2015,1043.25
67,2000,1884
67,2001,1884
67,2002,1884
67,2003,1884
67,2004,1884
67,2005,1884
67,2006,1884
67,2007,1884
67,2008,1884
67,2009,1884
67,2010,1884
67,2011,1884
67,2012,1884
67,2013,1884
67,2014,1884
67,2015,1884
68,2000,131.75
68,2001,131.75
68,2002,131.75
68,2003,131.75
68,2004,131.75
68,2005,131.75
68,2006,131.75
68,2007,131.75
68,2008,131.75
68,2009,131.75
68,2010,131.75
68,2011,131.75
68,2012,131.75
68,2013,131.75
68,2014,131.75
68,2015,131.75
69,2000,534.5
69,2001,534.5
69,2002,534.5
69,2003,534.5
69,2004,534.5
69,2005,534.5
69,2006,534.5
69,2007,534.5
69,2008,534.5
69,2009,534.5
69,2010,534.5
69,2011,534.5
69,2012,534.5
69,2013,534.5
69,2014,534.5
69,2015,534.5
70,2000,1898
70,2001,1898
70,2002,1898
70,2003,1898
70,2004,1898
70,2005,1898
70,2006,1898
70,2007,1898
70,2008,1898
70,2009,1898
70,2010,1898
70,2011,1898
70,2012,1898
70,2013,1898
70,2014,1898
70,2015,1898
71,2000,401.25
71,2001,401.25
71,2002,401.25
71,2003,401.25
71,2004,401.25
71,2005,401.25
71,2006,401.25
71,2007,401.25
71,2008,401.25
71,2009,401.25
71,2010,401.25
71,2011,401.25
71,2012,401.25
71,2013,401.25
71,2014,401.25
71,2015,401.25
72,2000,509
72,2001,509
72,2002,509
72,2003,509
72,2004,509
72,2005,509
72,2006,509
72,2007,509
72,2008,509
72,2009,509
72,2010,509
72,2011,509
72,2012,509
72,2013,509
72,2014,509
72,2015,509
73,2000,84024
73,2001,84024
73,2002,84024
73,2003,84024
73,2004,84024
73,2005,84024
73,2006,84024
73,2007,84024
73,2008,84024
73,2009,84024
73,2010,84024
73,2011,84024
73,2012,84024
73,2013,84024
73,2014,84024
73,2015,84024
74,2000,353
74,2001,353
74,2002,353
74,2003,353
74,2004,353
74,2005,353
74,2006,353
74,2007,353
74,2008,353
74,2009,353
74,2010,353
74,2011,353
74,2012,353
74,2013,353
74,2014,353
74,2015,353
75,2000,3587
75,2001,3587
75,2002,3587
75,2003,3587
75,2004,3587
75,2005,3587
75,2006,3587
75,2007,3587
75,2008,3587
75,2009,3587
75,2010,3587
75,2011,3587
75,2012,3587
75,2013,3587
75,2014,3587
75,2015,3587
76,2000,6485.5
76,2001,6485.5
76,2002,6485.5
76,2003,6485.5
76,2004,6485.5
76,2005,6485.5
76,2006,6485.5
76,2007,6485.5
76,2008,6485.5
76,2009,6485.5
76,2010,6485.5
76,2011,6485.5
76,2012,6485.5
76,2013,6485.5
76,2014,6485.5
76,2015,6485.5
77,2000,184
77,2001,184
77,2002,184
77,2003,184
77,2004,184
77,2005,184
77,2006,184
77,2007,184
77,2008,184
77,2009,184
77,2010,184
77,2011,184
77,2012,184
77,2013,184
77,2014,184
77,2015,184
78,2000,234.25
78,2001,234.25
78,2002,234.25
78,2003,234.25
78,2004,234.25
78,2005,234.25
78,2006,234.25
78,2007,234.25
78,2008,234.25
78,2009,234.25
78,2010,234.25
78,2011,234.25
78,2012,234.25
78,2013,234.25
78,2014,234.25
78,2015,234.25
79,2000,247.75
79,2001,247.75
79,2002,247.75
79,2003,247.75
79,2004,247.75
79,2005,247.75
79,2006,247.75
79,2007,247.75
79,2008,247.75
79,2009,247.75
79,2010,247.75
79,2011,247.75
79,2012,247.75
79,2013,247.75
79,2014,247.75
79,2015,247.75
80,2000,10781
80,2001,10781
80,2002,10781
80,2003,10781
80,2004,10781
80,2005,10781
80,2006,10781
80,2007,10781
80,2008,10781
80,2009,10781
80,2010,10781
80,2011,10781
80,2012,10781
80,2013,10781
80,2014,10781
80,2015,10781
81,2000,677.75
81,2001,677.75
81,2002,677.75
81,2003,677.75
81,2004,677.75
81,2005,677.75
81,2006,677.75
81,2007,677.75
81,2008,677.75
81,2009,677.75
81,2010,677.75
81,2011,677.75
81,2012,677.75
81,2013,677.75
81,2014,677.75
81,2015,677.75
82,2000,507.5
82,2001,507.5
82,2002,507.5
82,2003,507.5
82,2004,507.5
82,2005,507.5
82,2006,507.5
82,2007,507.5
82,2008,507.5
82,2009,507.5
82,2010,507.5
82,2011,507.5
82,2012,507.5
82,2013,507.5
82,2014,507.5
82,2015,507.5
84,2000,1341.75
84,2001,1341.75
84,2002,1341.75
84,2003,1341.75
84,2004,1341.75
84,2005,1341.75
84,2006,1341.75
84,2007,1341.75
84,2008,1341.75
84,2009,1341.75
84,2010,1341.75
84,2011,1341.75
84,2012,1341.75
84,2013,1341.75
84,2014,1341.75
84,2015,1341.75
85,2000,41
85,2001,41
85,2002,41
85,2003,41
85,2004,41
85,2005,41
85,2006,41
85,2007,41
85,2008,41
85,2009,41
85,2010,41
85,2011,41
85,2012,41
85,2013,41
85,2014,41
85,2015,41
86,2000,48.75
86,2001,48.75
86,2002,48.75
86,2003,48.75
86,2004,48.75
86,2005,48.75
86,2006,48.75
86,2007,48.75
86,2008,48.75
86,2009,48.75
86,2010,48.75
86,2011,48.75
86,2012,48.75
86,2013,48.75
86,2014,48.75
86,2015,48.75
88,2000,91.25
88,2001,91.25
88,2002,91.25
88,2003,91.25
88,2004,91.25
88,2005,91.25
88,2006,91.25
88,2007,91.25
88,2008,91.25
88,2009,91.25
88,2010,91.25
88,2011,91.25
88,2012,91.25
88,2013,91.25
88,2014,91.25
88,2015,91.25
89,2000,1069.25
89,2001,1069.25
89,2002,1069.25
89,2003,1069.25
89,2004,1069.25
89,2005,1069.25
89,2006,1069.25
89,2007,1069.25
89,2008,1069.25
89,2009,1069.25
89,2010,1069.25
89,2011,1069.25
89,2012,1069.25
89,2013,1069.25
89,2014,1069.25
89,2015,1069.25
90,2000,93
90,2001,93
90,2002,93
90,2003,93
90,2004,93
90,2005,93
90,2006,93
90,2007,93
90,2008,93
90,2009,93
90,2010,93
90,2011,93
90,2012,93
90,2013,93
90,2014,93
90,2015,93
91,2000,141.5
91,2001,141.5
91,2002,141.5
91,2003,141.5
91,2004,141.5
91,2005,141.5
91,2006,141.5
91,2007,141.5
91,2008,141.5
91,2009,141.5
91,2010,141.5
91,2011,141.5
91,2012,141.5
91,2013,141.5
91,2014,141.5
91,2015,141.5
92,2000,36
92,2001,36
92,2002,36
92,2003,36
92,2004,36
92,2005,36
92,2006,36
92,2007,36
92,2008,36
92,2009,36
92,2010,36
92,2011,36
92,2012,36
92,2013,36
92,2014,36
92,2015,36
93,2000,2068
93,2001,2068
93,2002,2068
93,2003,2068
93,2004,2068
93,2005,2068
93,2006,2068
93,2007,2068
93,2008,2068
93,2009,2068
93,2010,2068
93,2011,2068
93,2012,2068
93,2013,2068
93,2014,2068
93,2015,2068
94,2000,105.75
94,2001,105.75
94,2002,105.75
94,2003,105.75
94,2004,105.75
94,2005,105.75
94,2006,105.75
94,2007,105.75
94,2008,105.75
94,2009,105.75
94,2010,105.75
94,2011,105.75
94,2012,105.75
94,2013,105.75
94,2014,105.75
94,2015,105.75
95,2000,4015.5
95,2001,4015.5
95,2002,4015.5
95,2003,4015.5
95,2004,4015.5
95,2005,4015.5
95,2006,4015.5
95,2007,4015.5
95,2008,4015.5
95,2009,4015.5
95,2010,4015.5
95,2011,4015.5
95,2012,4015.5
95,2013,4015.5
95,2014,4015.5
95,2015,4015.5
96,2000,1275
96,2001,1275
96,2002,1275
96,2003,1275
96,2004,1275
96,2005,1275
96,2006,1275
96,2007,1275
96,2008,1275
96,2009,1275
96,2010,1275
96,2011,1275
96,2012,1275
96,2013,1275
96,2014,1275
96,2015,1275
97,2000,715
97,2001,715
97,2002,715
97,2003,715
97,2004,715
97,2005,715
97,2006,715
97,2007,715
97,2008,715
97,2009,715
97,2010,715
97,2011,715
97,2012,715
97,2013,715
97,2014,715
97,2015,715
98,2000,51.75
98,2001,51.75
98,2002,51.75
98,2003,51.75
98,2004,51.75
98,2005,51.75
98,2006,51.75
98,2007,51.75
98,2008,51.75
98,2009,51.75
98,2010,51.75
98,2011,51.75
98,2012,51.75
98,2013,51.75
98,2014,51.75
98,2015,51.75
99,2000,131.25
99,2001,131.25
99,2002,131.25
99,2003,131.25
99,2004,131.25
99,2005,131.25
99,2006,131.25
99,2007,131.25
99,2008,131.25
99,2009,131.25
99,2010,131.25
99,2011,131.25
99,2012,131.25
99,2013,131.25
99,2014,131.25
99,2015,131.25
100,2000,195.5
100,2001,195.5
100,2002,195.5
100,2003,195.5
100,2004,195.5
100,2005,195.5
100,2006,195.5
100,2007,195.5
100,2008,195.5
100,2009,195.5
100,2010,195.5
100,2011,195.5
100,2012,195.5
100,2013,195.5
100,2014,195.5
100,2015,195.5
101,2000,1629.5
101,2001,1629.5
101,2002,1629.5
101,2003,1629.5
101,2004,1629.5
101,2005,1629.5
101,2006,1629.5
101,2007,1629.5
101,2008,1629.5
101,2009,1629.5
101,2010,1629.5
101,2011,1629.5
101,2012,1629.5
101,2013,1629.5
101,2014,1629.5
101,2015,1629.5
102,2000,3256
102,2001,3256
102,2002,3256
102,2003,3256
102,2004,3256
102,2005,3256
102,2006,3256
102,2007,3256
102,2008,3256
102,2009,3256
102,2010,3256
102,2011,3256
102,2012,3256
102,2013,3256
102,2014,3256
102,2015,3256
103,2000,203.5
103,2001,203.5
103,2002,203.5
103,2003,203.5
103,2004,203.5
103,2005,203.5
103,2006,203.5
103,2007,203.5
103,2008,203.5
103,2009,203.5
103,2010,203.5
103,2011,203.5
103,2012,203.5
103,2013,203.5
103,2014,203.5
103,2015,203.5
104,2000,508
104,2001,508
104,2002,508
104,2003,508
104,2004,508
104,2005,508
104,2006,508
104,2007,508
104,2008,508
104,2009,508
104,2010,508
104,2011,508
104,2012,508
104,2013,508
104,2014,508
104,2015,508
105,2000,25
105,2001,25
105,2002,25
105,2003,25
105,2004,25
105,2005,25
105,2006,25
105,2007,25
105,2008,25
105,2009,25
105,2010,25
105,2011,25
105,2012,25
105,2013,25
105,2014,25
105,2015,25
106,2000,655.25
106,2001,655.25
106,2002,655.25
