rgn_id,trend_lm,year,trend
177,0.495275,2010,0.495275
178,0.071,2010,0.071
179,0,2010,0
180,0.11475,2010,0.11475
181,0.05435,2010,0.05435
182,0.0284,2010,0.0284
183,0.00045,2010,0.00045
184,0.021825,2010,0.021825
185,0,2010,0
186,0,2010,0
187,0,2010,0
188,0,2010,0
189,0.1485,2010,0.1485
190,0,2010,0
191,0,2010,0
192,0,2010,0
193,0,2010,0
194,0,2010,0
195,0,2010,0
196,0,2010,0
197,0,2010,0
198,0,2010,0
199,0,2010,0
200,0,2010,0
202,0,2010,0
203,0,2010,0
204,0.0285,2010,0.0285
205,0,2010,0
206,0,2010,0
207,0.0267,2010,0.0267
208,0,2010,0
209,0.003525,2010,0.003525
210,0,2010,0
212,0,2010,0
213,0.002175,2010,0.002175
214,0.0315,2010,0.0315
215,0,2010,0
216,0.2242,2010,0.2242
218,0.057125,2010,0.057125
219,0,2010,0
220,0.25,2010,0.25
221,0.84285,2010,0.84285
222,0.420475,2010,0.420475
223,0.02635,2010,0.02635
224,0.0042,2010,0.0042
227,0,2010,0
228,0,2010,0
231,0.743025,2010,0.743025
232,0,2010,0
237,0.34465,2010,0.34465
244,0,2010,0
245,0,2010,0
247,0,2010,0
248,0,2010,0
249,0,2010,0
250,0,2010,0
260,0,2010,0
261,0,2010,0
262,0,2010,0
263,0,2010,0
264,0,2010,0
266,0,2010,0
267,0,2010,0
269,0,2010,0
270,0,2010,0
272,0,2010,0
273,0,2010,0
274,0,2010,0
275,0,2010,0
276,0,2010,0
277,0,2010,0
NA,0,2010,0
1,0,2011,0
2,0,2011,0
3,0,2011,0
4,0,2011,0
5,0.69105,2011,0.69105
6,0,2011,0
7,0,2011,0
8,0,2011,0
9,0,2011,0
10,0,2011,0
11,0.001275,2011,0.001275
12,1.5,2011,1
13,0.263475,2011,0.263475
14,0.0462,2011,0.0462
15,0.0075,2011,0.0075
16,0.120025,2011,0.120025
17,0,2011,0
18,0,2011,0
19,0,2011,0
20,0.0256,2011,0.0256
21,0,2011,0
24,0,2011,0
25,0.0657,2011,0.0657
26,0,2011,0
28,0,2011,0
29,1.395,2011,1
30,0,2011,0
31,0,2011,0
32,0.002,2011,0.002
33,0,2011,0
34,0,2011,0
35,1,2011,1
36,0,2011,0
37,0.01315,2011,0.01315
38,1.5,2011,1
39,0.019,2011,0.019
40,0,2011,0
41,0,2011,0
42,0.1114,2011,0.1114
43,0,2011,0
44,0,2011,0
45,0,2011,0
46,0,2011,0
47,0,2011,0
48,0,2011,0
49,0,2011,0
50,0,2011,0
51,0.679875,2011,0.679875
52,0,2011,0
53,0,2011,0
54,0,2011,0
55,0.31435,2011,0.31435
56,0,2011,0
57,0.0165,2011,0.0165
58,0,2011,0
59,0.05885,2011,0.05885
60,0.4425,2011,0.4425
61,0,2011,0
62,0,2011,0
63,0,2011,0
64,0,2011,0
65,0.044,2011,0.044
66,0,2011,0
67,0,2011,0
68,0.55025,2011,0.55025
69,0.397525,2011,0.397525
70,0.51065,2011,0.51065
71,0,2011,0
72,0,2011,0
73,0,2011,0
74,0,2011,0
75,0,2011,0
76,0,2011,0
77,0,2011,0
78,0,2011,0
79,0.00765,2011,0.00765
80,0.043575,2011,0.043575
81,0.206725,2011,0.206725
82,0.1407,2011,0.1407
84,0,2011,0
85,0,2011,0
86,0,2011,0
88,0,2011,0
89,0,2011,0
90,0,2011,0
91,0.899,2011,0.899
92,1,2011,1
93,0.82065,2011,0.82065
94,0,2011,0
95,0,2011,0
96,0,2011,0
97,0,2011,0
98,0,2011,0
99,0,2011,0
100,0,2011,0
101,0.698075,2011,0.698075
102,0.02865,2011,0.02865
103,0,2011,0
104,0,2011,0
105,0,2011,0
106,0,2011,0
107,0,2011,0
108,0,2011,0
110,0.0224,2011,0.0224
111,0,2011,0
112,0,2011,0
113,0,2011,0
114,0,2011,0
115,0,2011,0
116,0.0036,2011,0.0036
117,0,2011,0
118,0,2011,0
119,0,2011,0
120,0,2011,0
121,0,2011,0
122,0,2011,0
123,0,2011,0
124,0,2011,0
125,0.03405,2011,0.03405
126,0,2011,0
127,0,2011,0
129,0,2011,0
130,0,2011,0
131,0,2011,0
132,0.1193,2011,0.1193
133,0.00105,2011,0.00105
134,0.12315,2011,0.12315
135,0.05355,2011,0.05355
136,0,2011,0
137,0,2011,0
138,0.353675,2011,0.353675
139,0,2011,0
140,0.924,2011,0.924
141,0,2011,0
143,0.001575,2011,0.001575
144,1.5,2011,1
145,0.006375,2011,0.006375
146,0,2011,0
147,0,2011,0
148,0,2011,0
149,1.5,2011,1
150,1.5,2011,1
151,0.222,2011,0.222
152,0,2011,0
153,0,2011,0
154,0,2011,0
155,0,2011,0
156,0,2011,0
157,0,2011,0
158,1.5,2011,1
159,1.5,2011,1
161,0,2011,0
162,0.0061,2011,0.0061
163,0.0051,2011,0.0051
164,0.002025,2011,0.002025
166,0.044475,2011,0.044475
167,0.17065,2011,0.17065
168,0,2011,0
169,0.051675,2011,0.051675
171,0.091775,2011,0.091775
172,0.140625,2011,0.140625
173,0.1857,2011,0.1857
174,0.06185,2011,0.06185
175,0.3456,2011,0.3456
176,0,2011,0
177,0.436775,2011,0.436775
178,0,2011,0
179,0,2011,0
180,0.052075,2011,0.052075
181,0.0907,2011,0.0907
182,0.020475,2011,0.020475
183,3e-04,2011,3e-04
184,0.01835,2011,0.01835
185,0,2011,0
186,0,2011,0
187,0,2011,0
188,0,2011,0
189,0.1485,2011,0.1485
190,0,2011,0
191,0,2011,0
192,0,2011,0
193,0,2011,0
194,0,2011,0
195,0,2011,0
196,0,2011,0
197,0,2011,0
198,0,2011,0
199,0,2011,0
200,0,2011,0
202,0,2011,0
203,0,2011,0
204,0.040475,2011,0.040475
205,0,2011,0
206,0,2011,0
207,0.0267,2011,0.0267
208,0,2011,0
209,0.00235,2011,0.00235
210,0,2011,0
212,0,2011,0
213,0.00035,2011,0.00035
214,0.04725,2011,0.04725
215,0,2011,0
216,0.19725,2011,0.19725
218,0.05185,2011,0.05185
219,0,2011,0
220,0.375,2011,0.375
221,1.264275,2011,1
222,0.30265,2011,0.30265
223,0.029675,2011,0.029675
224,0.003,2011,0.003
227,0,2011,0
228,0,2011,0
231,0.47715,2011,0.47715
232,0,2011,0
237,0,2011,0
244,0,2011,0
245,0,2011,0
247,0,2011,0
248,0,2011,0
249,0,2011,0
250,0,2011,0
260,0,2011,0
261,0,2011,0
262,0,2011,0
263,0,2011,0
264,0,2011,0
266,0,2011,0
267,0,2011,0
269,0,2011,0
270,0,2011,0
272,0,2011,0
273,0,2011,0
274,0,2011,0
275,0,2011,0
276,0,2011,0
277,0,2011,0
NA,0,2011,0
1,0,2012,0
2,0,2012,0
3,0.7518,2012,0.7518
4,0,2012,0
5,0.4607,2012,0.4607
6,0,2012,0
7,0,2012,0
8,0,2012,0
9,0,2012,0
10,0,2012,0
11,0.035125,2012,0.035125
12,1,2012,1
13,0.17565,2012,0.17565
14,0.035,2012,0.035
15,0.0075,2012,0.0075
16,0.07465,2012,0.07465
17,0,2012,0
18,0,2012,0
19,0,2012,0
20,0.013225,2012,0.013225
21,0,2012,0
24,0,2012,0
25,0.0438,2012,0.0438
26,0,2012,0
28,0,2012,0
29,1.382925,2012,1
30,1,2012,1
31,0,2012,0
32,0,2012,0
33,0,2012,0
34,0,2012,0
35,1.5,2012,1
36,0,2012,0
37,0.019725,2012,0.019725
38,1.5,2012,1
39,0.0177,2012,0.0177
40,0.012,2012,0.012
41,0.4607,2012,0.4607
42,0.0912,2012,0.0912
43,0,2012,0
44,0,2012,0
45,0,2012,0
46,0,2012,0
47,0,2012,0
48,0,2012,0
49,0,2012,0
50,0,2012,0
51,0.67995,2012,0.67995
52,0,2012,0
53,0,2012,0
54,0,2012,0
55,0.234825,2012,0.234825
56,0,2012,0
57,0,2012,0
58,0,2012,0
59,0,2012,0
60,0.66375,2012,0.66375
61,0,2012,0
62,0.27215,2012,0.27215
63,0,2012,0
64,0,2012,0
65,0,2012,0
66,0,2012,0
67,0,2012,0
68,0.54975,2012,0.54975
69,0.590775,2012,0.590775
70,0.337,2012,0.337
71,0,2012,0
72,0,2012,0
73,0,2012,0
74,0,2012,0
75,0,2012,0
76,0,2012,0
77,0,2012,0
78,0.00815,2012,0.00815
79,0.002475,2012,0.002475
80,0.0229,2012,0.0229
81,0.12515,2012,0.12515
82,0.1407,2012,0.1407
84,0,2012,0
85,0,2012,0
86,0,2012,0
88,0,2012,0
89,1,2012,1
90,0,2012,0
91,0,2012,0
92,0,2012,0
93,0,2012,0
94,0,2012,0
95,0,2012,0
96,0.01565,2012,0.01565
97,0,2012,0
98,0,2012,0
99,0,2012,0
100,0,2012,0
101,0.46085,2012,0.46085
102,0.0387,2012,0.0387
103,0,2012,0
104,0,2012,0
105,0,2012,0
106,0,2012,0
107,0,2012,0
108,0,2012,0
110,0.00875,2012,0.00875
111,0,2012,0
112,0,2012,0
113,0,2012,0
114,0,2012,0
115,0,2012,0
116,0.0054,2012,0.0054
117,0,2012,0
118,0,2012,0
119,0,2012,0
120,0,2012,0
121,0,2012,0
122,0,2012,0
123,0,2012,0
124,0,2012,0
125,0.0227,2012,0.0227
126,0,2012,0
127,0,2012,0
129,0,2012,0
130,0,2012,0
131,0,2012,0
132,0.087175,2012,0.087175
133,0.00105,2012,0.00105
134,0.184725,2012,0.184725
135,0.0495,2012,0.0495
136,0,2012,0
137,0,2012,0
138,0.3059,2012,0.3059
139,0,2012,0
140,0.924,2012,0.924
141,0.0815,2012,0.0815
143,0.001175,2012,0.001175
144,1.5,2012,1
145,0.005025,2012,0.005025
146,0,2012,0
147,0,2012,0
148,0,2012,0
149,1,2012,1
150,1,2012,1
151,0.148,2012,0.148
152,0,2012,0
153,0,2012,0
154,0,2012,0
155,0,2012,0
156,0,2012,0
157,0,2012,0
158,1,2012,1
159,1,2012,1
161,0,2012,0
162,0.00565,2012,0.00565
163,0.00875,2012,0.00875
164,0.292675,2012,0.292675
166,0.02975,2012,0.02975
167,0.255975,2012,0.255975
168,0,2012,0
169,0.038025,2012,0.038025
171,0.00485,2012,0.00485
172,0.1712,2012,0.1712
173,0.144975,2012,0.144975
174,0.086175,2012,0.086175
175,0.2185,2012,0.2185
176,0,2012,0
177,0.21385,2012,0.21385
178,0,2012,0
179,0,2012,0
180,0.02365,2012,0.02365
181,0.132275,2012,0.132275
182,0.013675,2012,0.013675
183,2e-04,2012,2e-04
184,0.012,2012,0.012
185,0.23815,2012,0.23815
186,0,2012,0
187,0,2012,0
188,0,2012,0
189,0.099,2012,0.099
190,0,2012,0
191,0,2012,0
192,0,2012,0
193,0,2012,0
194,0,2012,0
195,0,2012,0
196,0,2012,0
197,0,2012,0
198,0,2012,0
199,0,2012,0
200,0,2012,0
202,0,2012,0
203,0,2012,0
204,0.03805,2012,0.03805
205,0,2012,0
206,0,2012,0
207,0.0178,2012,0.0178
208,0,2012,0
209,0,2012,0
210,0,2012,0
212,0,2012,0
213,0,2012,0
214,0.04725,2012,0.04725
215,0,2012,0
216,0.14985,2012,0.14985
218,0.02965,2012,0.02965
219,0,2012,0
220,0.375,2012,0.375
221,1.403925,2012,1
222,0.0683,2012,0.0683
223,0.023275,2012,0.023275
224,0.003,2012,0.003
227,0,2012,0
228,0,2012,0
231,0,2012,0
232,0,2012,0
237,0,2012,0
244,0,2012,0
245,0,2012,0
247,0,2012,0
248,0,2012,0
249,0,2012,0
250,0,2012,0
260,0,2012,0
261,0,2012,0
262,0,2012,0
263,0,2012,0
264,0,2012,0
266,0,2012,0
267,0,2012,0
269,0,2012,0
270,0,2012,0
272,0,2012,0
273,0,2012,0
274,0,2012,0
275,0,2012,0
276,0,2012,0
277,0,2012,0
NA,0,2012,0
1,0,2013,0
2,0,2013,0
3,1.1277,2013,1
4,0,2013,0
5,0,2013,0
6,0,2013,0
7,0,2013,0
8,0,2013,0
9,0,2013,0
10,0,2013,0
11,0.051775,2013,0.051775
12,0,2013,0
13,0,2013,0
14,0.0063,2013,0.0063
15,0.005,2013,0.005
16,0,2013,0
17,0,2013,0
18,0,2013,0
19,0,2013,0
20,0.017175,2013,0.017175
21,0,2013,0
24,0,2013,0
25,0,2013,0
26,0,2013,0
28,0,2013,0
29,0.90585,2013,0.90585
30,1.5,2013,1
31,0,2013,0
32,0,2013,0
33,0,2013,0
34,0,2013,0
35,1.5,2013,1
36,0,2013,0
37,0.019725,2013,0.019725
38,1,2013,1
39,0.009,2013,0.009
40,0.018,2013,0.018
41,0.69105,2013,0.69105
42,0.06765,2013,0.06765
43,0,2013,0
44,0,2013,0
45,0,2013,0
46,0,2013,0
47,0,2013,0
48,0,2013,0
49,0,2013,0
50,0,2013,0
51,0.453375,2013,0.453375
52,0,2013,0
53,0,2013,0
54,0,2013,0
55,0.234825,2013,0.234825
56,0.00085,2013,0.00085
57,0,2013,0
58,0,2013,0
59,0,2013,0
60,0.66375,2013,0.66375
61,0,2013,0
62,0.408225,2013,0.408225
63,0,2013,0
64,0,2013,0
65,0,2013,0
66,0,2013,0
67,0,2013,0
68,0.3665,2013,0.3665
69,0.5871,2013,0.5871
70,0,2013,0
71,0,2013,0
72,0,2013,0
73,0,2013,0
74,0,2013,0
75,0,2013,0
76,0,2013,0
77,0,2013,0
78,0.012225,2013,0.012225
79,0.002475,2013,0.002475
80,0.0135,2013,0.0135
81,0,2013,0
82,0.0978,2013,0.0978
84,0,2013,0
85,0,2013,0
86,0,2013,0
88,0,2013,0
89,1.5,2013,1
90,1,2013,1
91,0,2013,0
92,0,2013,0
93,0,2013,0
94,0,2013,0
95,0,2013,0
96,0.023475,2013,0.023475
97,0,2013,0
98,0,2013,0
99,0,2013,0
100,0,2013,0
101,0,2013,0
102,0.0387,2013,0.0387
103,0,2013,0
104,0,2013,0
105,0,2013,0
106,0,2013,0
107,0,2013,0
108,0,2013,0
110,7e-04,2013,7e-04
111,0,2013,0
112,0,2013,0
113,0.00235,2013,0.00235
114,0,2013,0
115,0,2013,0
116,0.0054,2013,0.0054
117,0,2013,0
118,0,2013,0
119,0,2013,0
120,0,2013,0
121,0,2013,0
122,0,2013,0
123,0,2013,0
124,0,2013,0
125,0,2013,0
126,0,2013,0
127,0,2013,0
129,0,2013,0
130,5e-04,2013,5e-04
131,0,2013,0
132,0.06925,2013,0.06925
133,0.14885,2013,0.14885
134,0.184725,2013,0.184725
135,0.03805,2013,0.03805
136,0,2013,0
137,0,2013,0
138,0.135125,2013,0.135125
139,0,2013,0
140,0.616,2013,0.616
141,0.12225,2013,0.12225
143,0.001075,2013,0.001075
144,1,2013,1
145,0.00335,2013,0.00335
146,0,2013,0
147,0,2013,0
148,0,2013,0
149,0,2013,0
150,0,2013,0
151,0,2013,0
152,0,2013,0
153,0,2013,0
154,0,2013,0
155,0,2013,0
156,0,2013,0
157,0,2013,0
158,0,2013,0
159,0,2013,0
161,0,2013,0
162,0.00455,2013,0.00455
163,0.0089,2013,0.0089
164,0.437325,2013,0.437325
166,2e-04,2013,2e-04
167,0.255975,2013,0.255975
168,0,2013,0
169,0.02535,2013,0.02535
171,0,2013,0
172,0.116675,2013,0.116675
173,0.04235,2013,0.04235
174,0.08305,2013,0.08305
175,0,2013,0
176,0,2013,0
177,0,2013,0
178,0,2013,0
179,0,2013,0
180,0.001,2013,0.001
181,0.127325,2013,0.127325
182,0.006175,2013,0.006175
183,0,2013,0
184,0,2013,0
185,0.357225,2013,0.357225
186,0.00935,2013,0.00935
187,0.91715,2013,0.91715
188,0,2013,0
189,0,2013,0
190,0,2013,0
191,0,2013,0
192,0,2013,0
193,0,2013,0
194,0,2013,0
195,0,2013,0
196,0,2013,0
197,0,2013,0
198,0,2013,0
199,0,2013,0
200,0,2013,0
202,0,2013,0
203,0,2013,0
204,0.021225,2013,0.021225
205,0,2013,0
206,0,2013,0
207,0.0055,2013,0.0055
208,0,2013,0
209,0.00895,2013,0.00895
210,0,2013,0
212,0,2013,0
213,0,2013,0
214,0.0315,2013,0.0315
215,0,2013,0
216,0.097975,2013,0.097975
218,0.02105,2013,0.02105
219,0,2013,0
220,0.25,2013,0.25
221,1.052325,2013,1
222,0.065125,2013,0.065125
223,0.0139,2013,0.0139
224,0.002,2013,0.002
227,0,2013,0
228,0,2013,0
231,0,2013,0
232,0.14885,2013,0.14885
237,0,2013,0
244,0.2122,2013,0.2122
245,0,2013,0
247,0,2013,0
248,0,2013,0
249,0,2013,0
250,0,2013,0
260,0,2013,0
261,0,2013,0
262,0,2013,0
263,0,2013,0
264,0,2013,0
266,0,2013,0
267,0,2013,0
269,0,2013,0
270,0,2013,0
272,0,2013,0
273,0,2013,0
274,0,2013,0
275,0,2013,0
276,0,2013,0
277,0,2013,0
NA,0,2013,0
1,0,2014,0
2,0,2014,0
3,1.1277,2014,1
4,0,2014,0
5,0.29015,2014,0.29015
6,0,2014,0
7,0,2014,0
8,0,2014,0
9,0,2014,0
10,0,2014,0
11,0.051,2014,0.051
12,0,2014,0
13,0,2014,0
14,0.01175,2014,0.01175
15,0,2014,0
16,0,2014,0
17,0,2014,0
18,0,2014,0
19,0,2014,0
20,0.015225,2014,0.015225
21,0,2014,0
24,0,2014,0
25,0,2014,0
26,0,2014,0
28,0,2014,0
29,0,2014,0
30,1.5,2014,1
31,0,2014,0
32,0,2014,0
33,0,2014,0
34,0,2014,0
35,1,2014,1
36,0,2014,0
37,0.01315,2014,0.01315
38,0,2014,0
39,0.0061,2014,0.0061
40,0.018,2014,0.018
41,0.69105,2014,0.69105
42,0.037075,2014,0.037075
43,0,2014,0
44,0,2014,0
45,0,2014,0
46,0,2014,0
47,0,2014,0
48,0,2014,0
49,0,2014,0
50,0,2014,0
51,0.00015,2014,0.00015
52,0,2014,0
53,0,2014,0
54,0,2014,0
55,0.15655,2014,0.15655
56,0.001275,2014,0.001275
57,0,2014,0
58,0.294,2014,0.294
59,0,2014,0
60,0.4425,2014,0.4425
61,0,2014,0
62,0.408225,2014,0.408225
63,0,2014,0
64,0,2014,0
65,0,2014,0
66,0,2014,0
67,0,2014,0
68,0,2014,0
69,0.3865,2014,0.3865
70,0,2014,0
71,0,2014,0
72,0,2014,0
73,0,2014,0
74,0,2014,0
75,0,2014,0
76,0,2014,0
77,0,2014,0
78,0.012225,2014,0.012225
79,0.00165,2014,0.00165
80,0,2014,0
81,0,2014,0
82,0.006,2014,0.006
84,0,2014,0
85,0.2197,2014,0.2197
86,0,2014,0
88,0,2014,0
89,1.5,2014,1
90,1.5,2014,1
91,0,2014,0
92,0,2014,0
93,0,2014,0
94,0,2014,0
95,0,2014,0
96,0.023475,2014,0.023475
97,0,2014,0
98,0,2014,0
99,0,2014,0
100,0,2014,0
101,0,2014,0
102,0.0268,2014,0.0268
103,0,2014,0
104,0,2014,0
105,0,2014,0
106,0,2014,0
107,0,2014,0
108,0,2014,0
110,0,2014,0
111,0,2014,0
112,0,2014,0
113,0.003525,2014,0.003525
114,0,2014,0
115,0,2014,0
116,0.0036,2014,0.0036
117,0,2014,0
118,0,2014,0
119,0,2014,0
120,0,2014,0
121,0,2014,0
122,0,2014,0
123,0,2014,0
124,0,2014,0
125,0,2014,0
126,0,2014,0
127,0,2014,0
129,0,2014,0
130,0.00075,2014,0.00075
131,0,2014,0
132,0.063575,2014,0.063575
133,0.222225,2014,0.222225
134,0.12315,2014,0.12315
135,0.01605,2014,0.01605
136,0,2014,0
137,0,2014,0
138,0.07465,2014,0.07465
139,0,2014,0
140,0,2014,0
141,0.12225,2014,0.12225
143,0.001425,2014,0.001425
144,0,2014,0
145,0,2014,0
146,0,2014,0
147,0,2014,0
148,0,2014,0
149,0,2014,0
150,0,2014,0
151,0,2014,0
152,0,2014,0
153,0,2014,0
154,0,2014,0
155,0,2014,0
156,0,2014,0
157,0,2014,0
158,0,2014,0
159,0,2014,0
161,0,2014,0
162,0.0404,2014,0.0404
163,0.00555,2014,0.00555
164,0.435975,2014,0.435975
166,0,2014,0
167,0.17065,2014,0.17065
168,0,2014,0
169,0,2014,0
171,0,2014,0
172,0.25785,2014,0.25785
173,0,2014,0
174,0.060325,2014,0.060325
175,0,2014,0
176,0,2014,0
177,0,2014,0
178,0,2014,0
179,0,2014,0
180,0,2014,0
181,0.085225,2014,0.085225
182,0.218675,2014,0.218675
183,0,2014,0
184,0,2014,0
185,0.357225,2014,0.357225
186,0.014025,2014,0.014025
187,1.375725,2014,1
188,0,2014,0
189,0,2014,0
190,0,2014,0
191,0,2014,0
192,0,2014,0
193,0,2014,0
194,0,2014,0
195,0,2014,0
196,0,2014,0
197,0,2014,0
198,0,2014,0
199,0,2014,0
200,0,2014,0
202,0,2014,0
203,0,2014,0
204,0.00545,2014,0.00545
205,0,2014,0
206,0,2014,0
207,0.01545,2014,0.01545
208,0,2014,0
209,0.013425,2014,0.013425
210,0,2014,0
212,0,2014,0
213,0,2014,0
214,0,2014,0
215,0,2014,0
216,0.08635,2014,0.08635
218,0.00425,2014,0.00425
219,0,2014,0
220,0,2014,0
221,0.209475,2014,0.209475
222,0.05965,2014,0.05965
223,0.010825,2014,0.010825
224,0,2014,0
227,0,2014,0
228,0,2014,0
231,0,2014,0
232,0.223275,2014,0.223275
237,0,2014,0
244,0.3183,2014,0.3183
245,0,2014,0
247,0,2014,0
248,0,2014,0
249,0,2014,0
250,0,2014,0
260,0,2014,0
261,0,2014,0
262,0,2014,0
263,0,2014,0
264,0,2014,0
266,0,2014,0
267,0,2014,0
269,0,2014,0
270,0,2014,0
272,0,2014,0
273,0,2014,0
274,0,2014,0
275,0,2014,0
276,0,2014,0
277,0,2014,0
NA,0,2014,0
1,0,2015,0
2,0,2015,0
3,0.7518,2015,0.7518
4,0,2015,0
5,0.435225,2015,0.435225
6,0,2015,0
7,0,2015,0
8,0,2015,0
9,0,2015,0
10,0,2015,0
11,0.034075,2015,0.034075
12,0,2015,0
13,0,2015,0
14,0.012375,2015,0.012375
15,0,2015,0
16,0,2015,0
17,0,2015,0
18,0,2015,0
19,0,2015,0
20,0.0083,2015,0.0083
21,0,2015,0
24,0,2015,0
25,0,2015,0
26,0,2015,0
28,0,2015,0
29,0,2015,0
30,1,2015,1
31,0,2015,0
32,0,2015,0
33,0,2015,0
34,0,2015,0
35,0,2015,0
36,0,2015,0
37,0,2015,0
38,0,2015,0
39,2e-04,2015,2e-04
40,0.012,2015,0.012
41,0.4607,2015,0.4607
42,0.00015,2015,0.00015
43,0,2015,0
44,0,2015,0
45,0,2015,0
46,0,2015,0
47,0,2015,0
48,0,2015,0
49,0,2015,0
50,0,2015,0
51,0,2015,0
52,0,2015,0
53,0,2015,0
54,0,2015,0
55,0,2015,0
56,0.001275,2015,0.001275
57,0,2015,0
58,0.441,2015,0.441
59,0,2015,0
60,0,2015,0
61,0,2015,0
62,0.27215,2015,0.27215
63,0,2015,0
64,0,2015,0
65,0,2015,0
66,0,2015,0
67,0,2015,0
68,0,2015,0
69,0,2015,0
70,0,2015,0
71,0,2015,0
72,0,2015,0
73,0,2015,0
74,0,2015,0
75,0,2015,0
76,0,2015,0
77,0,2015,0
78,0.00815,2015,0.00815
79,0,2015,0
80,0,2015,0
81,0,2015,0
82,0.006,2015,0.006
84,0,2015,0
85,0.32955,2015,0.32955
86,0,2015,0
88,0,2015,0
89,1,2015,1
90,1.5,2015,1
91,0,2015,0
92,0,2015,0
93,0,2015,0
94,0,2015,0
95,0,2015,0
96,0.01565,2015,0.01565
97,0,2015,0
98,0,2015,0
99,0,2015,0
100,0,2015,0
101,0,2015,0
102,0.0015,2015,0.0015
103,0,2015,0
104,0,2015,0
105,0,2015,0
106,0,2015,0
107,0,2015,0
108,0,2015,0
110,0,2015,0
111,0,2015,0
112,0,2015,0
113,0.003525,2015,0.003525
114,0,2015,0
115,0,2015,0
116,0,2015,0
117,0,2015,0
118,0,2015,0
119,0,2015,0
120,0,2015,0
121,0,2015,0
122,0,2015,0
123,0,2015,0
124,0,2015,0
125,0,2015,0
126,0,2015,0
127,0,2015,0
129,0,2015,0
130,0.00075,2015,0.00075
131,0,2015,0
132,0.06495,2015,0.06495
133,0.222225,2015,0.222225
134,0,2015,0
135,0.0107,2015,0.0107
