id,value
1,0
2,0
3,7.24666538623025e-05
4,0.000155624589875485
5,3.02606506217694e-05
6,0.000177781610885031
7,4.64474370984078e-06
8,0
9,6.64981066075121e-05
10,0.000223802721386729
11,0.00182445544417454
12,0.000539037968590463
13,5.54860331949277e-06
14,8.8601335136319e-05
15,0.000158460225068208
16,0
17,0
18,0
19,0.00304359227384736
20,0
21,0.000110515888957377
22,0
23,1.80834345957212e-05
24,0
25,0.000298434038146155
26,0
27,0
28,0
29,0
30,0
31,0
32,0.0047277121043341
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,1.47745739077977e-06
42,0
43,0.00179652075024846
44,0
45,0.000617165290939759
46,0
47,0
48,0
49,0.00474710648752124
50,0
51,1.61733177186207e-06
52,0
53,0
54,0
55,0
56,0.000265236416684846
57,0
58,0.010209350374684
59,0.00723844908066499
60,0.0160966296409289
61,0
62,0.00169471419400503
63,3.80907703979239e-05
64,2.67015751371997e-05
65,0
66,0.000706919298262335
67,0
68,1.82085608650669e-05
69,0
70,0.00528144069902677
71,0
72,0
73,0
74,0
75,8.83066577911064e-05
76,0
77,0
78,0
79,0
80,0.00549077742908364
81,0.00151327825828333
82,0
83,0.011716481352483
84,0.00727191989274573
85,0.000212551294631598
86,0.00601698662202833
87,0
88,0
89,0.000406046274130267
90,0
91,0
92,4.56412912539021e-06
93,0.00252622395284093
94,0.00322365519750928
95,0.000393851804646223
96,0.00849700979324652
97,0
98,0
99,0.00342235048738072
100,0.000560071583581334
101,6.05384730411176e-07
102,0
103,0.000269926068636476
104,0
105,0
106,0.0287555826529207
107,0
108,0
109,7.78097831023279e-05
110,0
111,1.90764780921961e-05
112,0.000256120592060279
113,0
114,0.00609512463897603
115,1.798225608868e-05
116,0.0305571542552873
117,0
118,0.00216507058204491
119,0
120,0
121,0
122,0.000471589554512565
123,0.0141989434464698
124,0.000148770149796675
125,0.0197970831059382
126,0.00021425955828803
127,0.0703127674706777
128,0.00360386429419281
129,0.0108625054109066
130,0.00301910592221715
131,0.0397658289722258
132,0
133,0.00480735540289286
134,6.09285868343591e-05
135,0.0138796324246691
136,0
137,0
138,0.0128093605233575
139,0.0191713601946789
140,0.0680274228871247
141,0.00890042651777321
142,0.00124752825260693
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,2.0579428700323e-06
153,0.0087240682599567
154,0
155,0
156,0.00740026041973629
157,0
158,0.0389439336827563
159,0.00189811939746304
160,7.43771625214506e-05
161,0.000308460507626283
162,8.80378511612579e-05
163,0.0136310452990025
164,1
165,0.00323410520716114
166,0.000705410455142048
167,0
168,0.00403221899745512
169,0.00602116764285482
170,6.02106693369995e-05
171,0
172,0
