rgn_id,rgn_name,loiczid
11,Marshall Islands,117334
11,Marshall Islands,117337
11,Marshall Islands,117339
11,Marshall Islands,117340
11,Marshall Islands,117343
11,Marshall Islands,117344
11,Marshall Islands,117347
11,Marshall Islands,118047
11,Marshall Islands,118051
11,Marshall Islands,118058
11,Marshall Islands,118061
11,Marshall Islands,118064
11,Marshall Islands,118068
11,Marshall Islands,118781
11,Marshall Islands,118782
11,Marshall Islands,118784
11,Marshall Islands,118785
11,Marshall Islands,119500
11,Marshall Islands,119501
11,Marshall Islands,119502
11,Marshall Islands,119505
11,Marshall Islands,119506
11,Marshall Islands,120218
11,Marshall Islands,120220
11,Marshall Islands,120228
11,Marshall Islands,120230
11,Marshall Islands,120936
11,Marshall Islands,120938
11,Marshall Islands,120939
11,Marshall Islands,121656
11,Marshall Islands,121659
11,Marshall Islands,121661
11,Marshall Islands,121662
11,Marshall Islands,121671
11,Marshall Islands,122375
11,Marshall Islands,122379
11,Marshall Islands,122385
11,Marshall Islands,122389
11,Marshall Islands,123098
11,Marshall Islands,123099
11,Marshall Islands,124537
11,Marshall Islands,124538
11,Marshall Islands,125972
11,Marshall Islands,125973
11,Marshall Islands,125976
11,Marshall Islands,126696
110,Bahamas,89485
110,Bahamas,90204
110,Bahamas,90211
110,Bahamas,91646
110,Bahamas,92363
110,Bahamas,93088
110,Bahamas,93089
110,Bahamas,93809
110,Bahamas,94518
110,Bahamas,94521
110,Bahamas,95238
110,Bahamas,95239
110,Bahamas,95249
110,Bahamas,95960
110,Bahamas,95966
110,Bahamas,95972
110,Bahamas,96687
110,Bahamas,96690
110,Bahamas,97411
110,Bahamas,98131
111,Turks and Caicos Islands,93820
111,Turks and Caicos Islands,93821
111,Turks and Caicos Islands,97417
111,Turks and Caicos Islands,97422
111,Turks and Caicos Islands,98141
112,Cuba,93787
112,Cuba,95238
112,Cuba,95239
112,Cuba,95955
112,Cuba,95960
112,Cuba,96670
112,Cuba,96676
112,Cuba,96677
112,Cuba,96683
112,Cuba,96687
112,Cuba,97389
112,Cuba,97394
112,Cuba,97403
112,Cuba,97404
112,Cuba,97405
112,Cuba,98836
112,Cuba,98839
112,Cuba,99553
112,Cuba,100285
112,Cuba,100291
112,Cuba,101004
112,Cuba,101006
112,Cuba,101009
112,Cuba,101013
113,Cayman Islands,101719
113,Cayman Islands,102436
113,Cayman Islands,103878
114,Haiti,101013
114,Haiti,101014
114,Haiti,102453
114,Haiti,103890
114,Haiti,104612
114,Haiti,104614
115,Dominican Republic,100297
115,Dominican Republic,100304
115,Dominican Republic,100305
115,Dominican Republic,103178
115,Dominican Republic,103182
115,Dominican Republic,103898
115,Dominican Republic,104623
115,Dominican Republic,106783
115,Dominican Republic,108218
116,Puerto Rico and Virgin Islands of the United States,99588
116,Puerto Rico and Virgin Islands of the United States,103190
116,Puerto Rico and Virgin Islands of the United States,103192
116,Puerto Rico and Virgin Islands of the United States,103907
116,Puerto Rico and Virgin Islands of the United States,103911
116,Puerto Rico and Virgin Islands of the United States,103913
116,Puerto Rico and Virgin Islands of the United States,104632
117,British Virgin Islands,103192
117,British Virgin Islands,103913
118,Anguilla,101754
118,Anguilla,101756
118,Anguilla,103195
118,Anguilla,103913
119,Saint Kitts and Nevis,104636
119,Saint Kitts and Nevis,105354
119,Saint Kitts and Nevis,105355
12,Wake Island,97891
12,Wake Island,98616
12,Wake Island,98617
12,Wake Island,100772
12,Wake Island,100780
12,Wake Island,101501
12,Wake Island,102932
12,Wake Island,102936
12,Wake Island,105098
120,Antigua and Barbuda,103201
120,Antigua and Barbuda,103203
120,Antigua and Barbuda,104636
120,Antigua and Barbuda,105355
121,Montserrat,105355
122,Saint Lucia,109678
123,Dominica,106798
123,Dominica,106801
123,Dominica,107516
124,Barbados,108961
124,Barbados,108965
124,Barbados,112563
124,Barbados,114006
126,Trinidad and Tobago,112560
126,Trinidad and Tobago,112563
126,Trinidad and Tobago,114003
126,Trinidad and Tobago,114006
126,Trinidad and Tobago,115440
127,Saint Vincent and the Grenadines,109678
129,Panama,113241
129,Panama,113957
129,Panama,114680
129,Panama,115404
129,Panama,116116
129,Panama,117563
129,Panama,118280
129,Panama,118283
129,Panama,119715
129,Panama,121879
13,Northern Mariana Islands and Guam,98566
13,Northern Mariana Islands and Guam,99296
13,Northern Mariana Islands and Guam,100003
13,Northern Mariana Islands and Guam,100731
13,Northern Mariana Islands and Guam,102165
13,Northern Mariana Islands and Guam,102890
13,Northern Mariana Islands and Guam,103610
13,Northern Mariana Islands and Guam,103611
13,Northern Mariana Islands and Guam,104333
13,Northern Mariana Islands and Guam,105050
13,Northern Mariana Islands and Guam,105766
13,Northern Mariana Islands and Guam,105770
13,Northern Mariana Islands and Guam,106492
13,Northern Mariana Islands and Guam,107213
13,Northern Mariana Islands and Guam,107218
13,Northern Mariana Islands and Guam,108644
13,Northern Mariana Islands and Guam,108645
13,Northern Mariana Islands and Guam,108649
13,Northern Mariana Islands and Guam,109368
13,Northern Mariana Islands and Guam,109379
13,Northern Mariana Islands and Guam,110090
13,Northern Mariana Islands and Guam,110092
13,Northern Mariana Islands and Guam,110809
13,Northern Mariana Islands and Guam,112249
13,Northern Mariana Islands and Guam,112975
13,Northern Mariana Islands and Guam,113686
13,Northern Mariana Islands and Guam,114408
130,Costa Rica,113948
130,Costa Rica,113954
130,Costa Rica,113957
130,Costa Rica,116103
130,Costa Rica,116832
130,Costa Rica,118265
130,Costa Rica,118273
130,Costa Rica,120431
130,Costa Rica,121147
130,Costa Rica,122586
130,Costa Rica,122590
130,Costa Rica,124023
130,Costa Rica,124744
131,Nicaragua,107475
131,Nicaragua,107477
131,Nicaragua,109635
131,Nicaragua,109637
131,Nicaragua,110356
131,Nicaragua,111793
131,Nicaragua,111796
131,Nicaragua,111798
131,Nicaragua,112507
131,Nicaragua,112508
131,Nicaragua,112519
131,Nicaragua,113942
131,Nicaragua,113957
132,Colombia,108209
132,Colombia,108218
132,Colombia,108924
132,Colombia,108925
132,Colombia,109637
132,Colombia,109646
132,Colombia,110362
132,Colombia,111096
132,Colombia,111796
132,Colombia,111798
132,Colombia,111806
132,Colombia,111812
132,Colombia,111816
132,Colombia,113248
132,Colombia,113253
132,Colombia,113970
132,Colombia,115408
132,Colombia,116127
132,Colombia,116129
132,Colombia,121166
132,Colombia,121882
132,Colombia,121884
132,Colombia,121886
132,Colombia,123324
132,Colombia,126201
132,Colombia,127642
133,Honduras,103878
133,Honduras,104587
133,Honduras,104591
133,Honduras,106039
133,Honduras,107475
133,Honduras,107477
134,El Salvador,110340
134,El Salvador,111062
134,El Salvador,111063
134,El Salvador,111781
134,El Salvador,113942
135,Mexico,82206
135,Mexico,84366
135,Mexico,84372
135,Mexico,85081
135,Mexico,85084
135,Mexico,85091
135,Mexico,85808
135,Mexico,86529
135,Mexico,87256
135,Mexico,87971
135,Mexico,87972
135,Mexico,89405
135,Mexico,90861
135,Mexico,91580
135,Mexico,91581
135,Mexico,92282
135,Mexico,92291
135,Mexico,92294
135,Mexico,92296
135,Mexico,93014
135,Mexico,93024
135,Mexico,93054
135,Mexico,93742
135,Mexico,93770
135,Mexico,93787
135,Mexico,94463
135,Mexico,94504
135,Mexico,94505
135,Mexico,95175
135,Mexico,95177
135,Mexico,95207
135,Mexico,95208
135,Mexico,95902
135,Mexico,96622
135,Mexico,96626
135,Mexico,97324
135,Mexico,97342
135,Mexico,97345
135,Mexico,97366
135,Mexico,97389
135,Mexico,98048
135,Mexico,98049
135,Mexico,98067
135,Mexico,98068
135,Mexico,98069
135,Mexico,98085
135,Mexico,98094
135,Mexico,98108
135,Mexico,98785
135,Mexico,98787
135,Mexico,98816
135,Mexico,98821
135,Mexico,98827
135,Mexico,99506
135,Mexico,99507
135,Mexico,99546
135,Mexico,99548
135,Mexico,100208
135,Mexico,100216
135,Mexico,100221
135,Mexico,100249
135,Mexico,100924
135,Mexico,100926
135,Mexico,100942
135,Mexico,100950
135,Mexico,100969
135,Mexico,100977
135,Mexico,101666
135,Mexico,101672
135,Mexico,101688
135,Mexico,101699
135,Mexico,101708
135,Mexico,101709
135,Mexico,102377
135,Mexico,102391
135,Mexico,102414
135,Mexico,102425
135,Mexico,103085
135,Mexico,103094
135,Mexico,103104
135,Mexico,103145
135,Mexico,103810
135,Mexico,104555
135,Mexico,105276
135,Mexico,106000
135,Mexico,106002
135,Mexico,106725
135,Mexico,106728
135,Mexico,107437
135,Mexico,107442
135,Mexico,107443
135,Mexico,107446
135,Mexico,108171
135,Mexico,108879
135,Mexico,108889
135,Mexico,109605
136,Guatemala,110340
137,Ecuador,123295
137,Ecuador,126895
137,Ecuador,127620
137,Ecuador,127621
137,Ecuador,127642
137,Ecuador,128340
137,Ecuador,128358
137,Ecuador,129062
137,Ecuador,129793
137,Ecuador,129800
137,Ecuador,130502
137,Ecuador,130516
137,Ecuador,130518
137,Ecuador,131218
137,Ecuador,131221
137,Ecuador,131228
137,Ecuador,131939
137,Ecuador,132661
137,Ecuador,132662
137,Ecuador,132663
137,Ecuador,132676
137,Ecuador,132678
137,Ecuador,133373
137,Ecuador,133383
137,Ecuador,133384
137,Ecuador,133387
137,Ecuador,133394
137,Ecuador,133400
137,Ecuador,134094
137,Ecuador,134117
137,Ecuador,134120
137,Ecuador,136263
138,Peru,134117
138,Peru,134120
138,Peru,134838
138,Peru,135555
138,Peru,136271
138,Peru,138437
138,Peru,139160
138,Peru,140592
138,Peru,141314
138,Peru,142757
138,Peru,142760
138,Peru,144919
138,Peru,144924
138,Peru,147083
138,Peru,147086
138,Peru,152132
138,Peru,153565
138,Peru,153574
138,Peru,154288
138,Peru,154293
138,Peru,155005
138,Peru,155018
139,Venezuela,105354
139,Venezuela,106072
139,Venezuela,108218
139,Venezuela,108233
139,Venezuela,108939
139,Venezuela,111107
139,Venezuela,111111
139,Venezuela,113266
139,Venezuela,113267
139,Venezuela,113978
139,Venezuela,113988
139,Venezuela,113992
139,Venezuela,115440
139,Venezuela,116160
139,Venezuela,116162
14,Taiwan,92043
14,Taiwan,92044
14,Taiwan,92045
14,Taiwan,92763
14,Taiwan,92764
14,Taiwan,93482
14,Taiwan,93483
14,Taiwan,93485
14,Taiwan,93486
14,Taiwan,94922
14,Taiwan,95640
14,Taiwan,95645
14,Taiwan,96363
14,Taiwan,96364
14,Taiwan,96365
14,Taiwan,97082
14,Taiwan,97797
14,Taiwan,97801
14,Taiwan,97804
14,Taiwan,98513
14,Taiwan,98516
14,Taiwan,98520
14,Taiwan,98522
14,Taiwan,98525
14,Taiwan,99232
14,Taiwan,99235
14,Taiwan,99240
14,Taiwan,99241
14,Taiwan,99243
14,Taiwan,99244
14,Taiwan,99952
14,Taiwan,99953
14,Taiwan,99956
14,Taiwan,100673
14,Taiwan,102831
140,Guadeloupe and Martinique,103203
140,Guadeloupe and Martinique,105360
140,Guadeloupe and Martinique,106798
140,Guadeloupe and Martinique,106801
140,Guadeloupe and Martinique,107516
140,Guadeloupe and Martinique,108961
141,Faeroe Islands,37783
141,Faeroe Islands,37788
141,Faeroe Islands,38500
141,Faeroe Islands,38507
141,Faeroe Islands,39231
141,Faeroe Islands,39232
141,Faeroe Islands,39942
141,Faeroe Islands,39944
141,Faeroe Islands,39947
141,Faeroe Islands,40659
141,Faeroe Islands,42112
141,Faeroe Islands,42825
143,Iceland,29135
143,Iceland,31997
143,Iceland,33425
143,Iceland,33433
143,Iceland,34167
143,Iceland,34174
143,Iceland,34876
143,Iceland,34891
143,Iceland,35612
143,Iceland,36308
143,Iceland,37029
143,Iceland,37036
143,Iceland,37749
143,Iceland,39197
143,Iceland,39918
143,Iceland,41353
143,Iceland,41367
143,Iceland,42806
144,Jan Mayen,24829
144,Jan Mayen,26278
144,Jan Mayen,26279
144,Jan Mayen,28432
144,Jan Mayen,28433
144,Jan Mayen,29135
144,Jan Mayen,31311
145,Greenland,8171
145,Greenland,12472
145,Greenland,12564
145,Greenland,13321
145,Greenland,16906
145,Greenland,17494
145,Greenland,18323
145,Greenland,19674
145,Greenland,19771
145,Greenland,20387
145,Greenland,20392
145,Greenland,23362
145,Greenland,24792
145,Greenland,25443
145,Greenland,26158
145,Greenland,27613
145,Greenland,27619
145,Greenland,27664
145,Greenland,27676
145,Greenland,28334
145,Greenland,28386
145,Greenland,28400
145,Greenland,28408
145,Greenland,30485
145,Greenland,30546
145,Greenland,30551
145,Greenland,31271
145,Greenland,31987
145,Greenland,33376
145,Greenland,33425
145,Greenland,34095
145,Greenland,35528
145,Greenland,35531
145,Greenland,35562
145,Greenland,36280
145,Greenland,36286
145,Greenland,37000
145,Greenland,37002
145,Greenland,37018
145,Greenland,37727
145,Greenland,38436
145,Greenland,39161
145,Greenland,39875
145,Greenland,39883
145,Greenland,42009
145,Greenland,42750
145,Greenland,42755
145,Greenland,43469
145,Greenland,45629
145,Greenland,45639
145,Greenland,47074
145,Greenland,48514
146,Pitcairn,160665
146,Pitcairn,160671
146,Pitcairn,161390
146,Pitcairn,162109
146,Pitcairn,163542
146,Pitcairn,163546
146,Pitcairn,163552
146,Pitcairn,164978
146,Pitcairn,164991
146,Pitcairn,164993
146,Pitcairn,165700
146,Pitcairn,165701
146,Pitcairn,165717
146,Pitcairn,166419
146,Pitcairn,167141
146,Pitcairn,167153
146,Pitcairn,167863
146,Pitcairn,167877
146,Pitcairn,168590
147,French Polynesia,136163
147,French Polynesia,139038
147,French Polynesia,140478
147,French Polynesia,141197
147,French Polynesia,141203
147,French Polynesia,141922
147,French Polynesia,143360
147,French Polynesia,143363
147,French Polynesia,143366
147,French Polynesia,144083
147,French Polynesia,144801
147,French Polynesia,144804
147,French Polynesia,145509
147,French Polynesia,145517
147,French Polynesia,145521
147,French Polynesia,146959
147,French Polynesia,146963
147,French Polynesia,147648
147,French Polynesia,147665
147,French Polynesia,147668
147,French Polynesia,148367
147,French Polynesia,148372
147,French Polynesia,148379
147,French Polynesia,148388
147,French Polynesia,148391
147,French Polynesia,149109
147,French Polynesia,149122
147,French Polynesia,149127
147,French Polynesia,149824
147,French Polynesia,149826
147,French Polynesia,149829
147,French Polynesia,149840
147,French Polynesia,150542
147,French Polynesia,150543
147,French Polynesia,150550
147,French Polynesia,150551
147,French Polynesia,150559
147,French Polynesia,151251
147,French Polynesia,151256
147,French Polynesia,151258
147,French Polynesia,151266
147,French Polynesia,151269
147,French Polynesia,151271
147,French Polynesia,151275
147,French Polynesia,151277
147,French Polynesia,151279
147,French Polynesia,151281
147,French Polynesia,151284
147,French Polynesia,151972
147,French Polynesia,151976
147,French Polynesia,151979
147,French Polynesia,151986
147,French Polynesia,151988
147,French Polynesia,151989
147,French Polynesia,151996
147,French Polynesia,151997
147,French Polynesia,151999
147,French Polynesia,152690
147,French Polynesia,152691
147,French Polynesia,152693
147,French Polynesia,152697
147,French Polynesia,152698
147,French Polynesia,152708
147,French Polynesia,152711
147,French Polynesia,152712
147,French Polynesia,152717
147,French Polynesia,152724
147,French Polynesia,152725
147,French Polynesia,153416
147,French Polynesia,153417
147,French Polynesia,153425
147,French Polynesia,153434
147,French Polynesia,153435
147,French Polynesia,153445
147,French Polynesia,154131
147,French Polynesia,154137
147,French Polynesia,154141
147,French Polynesia,154148
147,French Polynesia,154155
147,French Polynesia,154156
147,French Polynesia,154161
147,French Polynesia,154162
147,French Polynesia,154852
147,French Polynesia,154853
147,French Polynesia,154862
147,French Polynesia,154865
147,French Polynesia,154866
147,French Polynesia,154873
147,French Polynesia,155586
147,French Polynesia,155587
147,French Polynesia,155588
147,French Polynesia,155596
147,French Polynesia,155600
147,French Polynesia,155602
147,French Polynesia,155608
147,French Polynesia,156299
147,French Polynesia,156303
147,French Polynesia,156304
147,French Polynesia,156310
147,French Polynesia,156311
147,French Polynesia,156315
147,French Polynesia,156316
147,French Polynesia,156325
147,French Polynesia,156327
147,French Polynesia,156329
147,French Polynesia,156333
147,French Polynesia,157029
147,French Polynesia,157039
147,French Polynesia,157763
147,French Polynesia,157764
147,French Polynesia,158465
147,French Polynesia,158470
147,French Polynesia,158475
147,French Polynesia,158479
147,French Polynesia,158480
147,French Polynesia,158484
147,French Polynesia,159169
147,French Polynesia,159176
147,French Polynesia,159189
147,French Polynesia,159193
147,French Polynesia,159199
147,French Polynesia,159202
147,French Polynesia,159208
147,French Polynesia,159210
147,French Polynesia,159915
147,French Polynesia,159916
147,French Polynesia,159919
147,French Polynesia,159929
147,French Polynesia,160614
147,French Polynesia,160638
147,French Polynesia,160646
147,French Polynesia,160648
147,French Polynesia,160652
147,French Polynesia,160653
147,French Polynesia,161329
147,French Polynesia,161338
147,French Polynesia,161339
147,French Polynesia,161343
147,French Polynesia,161370
147,French Polynesia,162055
147,French Polynesia,162057
147,French Polynesia,162063
147,French Polynesia,162068
147,French Polynesia,162069
147,French Polynesia,162080
147,French Polynesia,162090
147,French Polynesia,162773
147,French Polynesia,162799
147,French Polynesia,163488
147,French Polynesia,163489
147,French Polynesia,163502
147,French Polynesia,163503
147,French Polynesia,163531
147,French Polynesia,164947
147,French Polynesia,165691
147,French Polynesia,167104
147,French Polynesia,167123
147,French Polynesia,167831
147,French Polynesia,167851
147,French Polynesia,168548
147,French Polynesia,169264
147,French Polynesia,169280
147,French Polynesia,172149
147,French Polynesia,172867
148,Line Group,120998
148,Line Group,121723
148,Line Group,122442
148,Line Group,123888
148,Line Group,123889
148,Line Group,124608
148,Line Group,126044
148,Line Group,126045
148,Line Group,126758
148,Line Group,126766
148,Line Group,126767
148,Line Group,127487
148,Line Group,128204
148,Line Group,128205
148,Line Group,128210
148,Line Group,129650
148,Line Group,131094
148,Line Group,131808
148,Line Group,131810
148,Line Group,132530
148,Line Group,133967
148,Line Group,133971
148,Line Group,134687
148,Line Group,134689
148,Line Group,134697
148,Line Group,135411
148,Line Group,135416
148,Line Group,136122
148,Line Group,136123
148,Line Group,136124
148,Line Group,136128
148,Line Group,136130
148,Line Group,136137
148,Line Group,136845
148,Line Group,136848
148,Line Group,137563
148,Line Group,137566
148,Line Group,137567
148,Line Group,137570
148,Line Group,137571
148,Line Group,138289
148,Line Group,138293
148,Line Group,140455
148,Line Group,141181
148,Line Group,141183
148,Line Group,141895
148,Line Group,141896
148,Line Group,142622
148,Line Group,144059
148,Line Group,144060
148,Line Group,144778
148,Line Group,144779
148,Line Group,144785
148,Line Group,145498
148,Line Group,146931
148,Line Group,146935
148,Line Group,146937
148,Line Group,147653
148,Line Group,148372
148,Line Group,148379
149,Jarvis Island,126758
149,Jarvis Island,127477
149,Jarvis Island,128200
149,Jarvis Island,129639
149,Jarvis Island,131081
149,Jarvis Island,131084
149,Jarvis Island,133239
15,Philippines,98525
15,Philippines,99243
15,Philippines,99244
15,Philippines,99245
15,Philippines,99246
15,Philippines,99965
15,Philippines,100682
15,Philippines,100683
15,Philippines,100684
15,Philippines,100692
15,Philippines,101402
15,Philippines,101406
15,Philippines,101407
15,Philippines,102120
15,Philippines,102121
15,Philippines,102124
15,Philippines,102125
15,Philippines,102126
15,Philippines,103560
15,Philippines,103562
15,Philippines,103563
15,Philippines,103565
15,Philippines,104277
15,Philippines,104279
15,Philippines,104291
15,Philippines,104999
15,Philippines,105000
15,Philippines,105001
15,Philippines,105006
15,Philippines,105007
15,Philippines,105009
15,Philippines,105720
15,Philippines,105721
15,Philippines,106438
15,Philippines,106440
15,Philippines,106441
15,Philippines,106444
15,Philippines,106446
15,Philippines,106448
15,Philippines,106452
15,Philippines,107156
15,Philippines,107157
15,Philippines,107158
15,Philippines,107159
15,Philippines,107160
15,Philippines,107164
15,Philippines,107166
15,Philippines,107884
15,Philippines,107885
15,Philippines,107888
15,Philippines,107889
15,Philippines,108600
15,Philippines,108602
15,Philippines,108604
15,Philippines,108608
15,Philippines,108610
15,Philippines,108611
15,Philippines,109321
15,Philippines,109322
15,Philippines,109324
15,Philippines,109325
15,Philippines,109326
15,Philippines,109327
15,Philippines,109328
15,Philippines,109329
15,Philippines,110039
15,Philippines,110043
15,Philippines,110755
15,Philippines,110759
15,Philippines,110760
15,Philippines,110763
15,Philippines,110766
15,Philippines,110768
15,Philippines,110770
15,Philippines,111480
15,Philippines,111481
15,Philippines,111483
15,Philippines,111486
15,Philippines,111487
15,Philippines,111488
15,Philippines,111489
15,Philippines,111490
15,Philippines,111492
15,Philippines,111493
15,Philippines,111496
15,Philippines,112198
15,Philippines,112202
15,Philippines,112204
15,Philippines,112209
15,Philippines,112210
15,Philippines,112212
15,Philippines,112217
15,Philippines,112917
15,Philippines,112918
15,Philippines,112919
15,Philippines,112920
15,Philippines,112922
15,Philippines,112923
15,Philippines,112924
15,Philippines,112926
15,Philippines,112927
15,Philippines,112931
15,Philippines,112932
15,Philippines,112933
15,Philippines,113639
15,Philippines,113641
15,Philippines,113645
15,Philippines,113647
15,Philippines,113648
15,Philippines,113649
15,Philippines,113652
15,Philippines,113654
15,Philippines,113656
15,Philippines,114357
15,Philippines,114361
15,Philippines,114362
15,Philippines,114366
15,Philippines,114371
15,Philippines,114373
15,Philippines,115076
15,Philippines,115077
15,Philippines,115080
15,Philippines,115086
15,Philippines,115088
15,Philippines,115089
15,Philippines,115090
15,Philippines,115092
15,Philippines,115093
15,Philippines,115794
15,Philippines,115797
15,Philippines,115802
15,Philippines,115803
15,Philippines,115804
15,Philippines,115808
15,Philippines,115810
15,Philippines,115812
15,Philippines,115814
15,Philippines,115815
15,Philippines,115820
15,Philippines,116515
15,Philippines,116516
15,Philippines,116517
15,Philippines,116518
15,Philippines,116522
15,Philippines,116523
15,Philippines,116525
15,Philippines,116527
15,Philippines,116530
15,Philippines,116532
15,Philippines,116535
15,Philippines,117234
15,Philippines,117235
15,Philippines,117236
15,Philippines,117247
15,Philippines,117250
15,Philippines,117251
15,Philippines,117254
15,Philippines,117255
15,Philippines,117954
15,Philippines,117955
15,Philippines,117957
15,Philippines,117958
15,Philippines,117963
15,Philippines,117965
15,Philippines,117968
15,Philippines,117969
15,Philippines,117974
15,Philippines,117975
15,Philippines,118675
15,Philippines,118678
15,Philippines,118679
15,Philippines,118683
15,Philippines,118685
15,Philippines,118687
15,Philippines,118688
15,Philippines,118693
15,Philippines,119395
15,Philippines,119400
15,Philippines,119401
15,Philippines,119414
15,Philippines,120120
15,Philippines,120123
15,Philippines,120124
15,Philippines,120125
15,Philippines,120126
15,Philippines,120128
15,Philippines,120129
15,Philippines,120132
15,Philippines,120133
15,Philippines,120837
15,Philippines,120840
15,Philippines,120844
15,Philippines,120846
15,Philippines,120847
15,Philippines,120848
15,Philippines,120851
15,Philippines,120855
15,Philippines,121557
15,Philippines,121559
15,Philippines,121562
15,Philippines,121563
15,Philippines,121564
15,Philippines,121565
15,Philippines,121570
15,Philippines,121572
15,Philippines,121573
15,Philippines,122288
15,Philippines,122998
15,Philippines,123000
15,Philippines,123001
15,Philippines,123002
15,Philippines,123003
15,Philippines,123005
15,Philippines,123720
15,Philippines,124439
15,Philippines,124441
150,Palmyra Atoll,117399
150,Palmyra Atoll,118833
150,Palmyra Atoll,119550
150,Palmyra Atoll,119551
150,Palmyra Atoll,119558
150,Palmyra Atoll,120276
150,Palmyra Atoll,120998
150,Palmyra Atoll,121714
150,Palmyra Atoll,121716
