rgn_type,rgn_id,rgn_name,rgn_key,area_km2
eez,53,Pakistan,PAK,221710.407374293
eez,54,United Arab Emirates,ARE,54473.2559898173
eez,55,Azores,PRT,955823.80509064
eez,56,Cape Verde,CPV,796535.77238407
eez,57,Madeira,PRT,453920.705874271
eez,58,Canary Islands,ESP,448342.894113062
eez,59,Belgium,BEL,3469.73899685984
eez,60,Gibraltar,GIB,425.861128770007
eez,61,Tunisia,TUN,100471.129173368
eez,62,Morocco,MAR,275376.655504865
eez,63,Western Sahara,ESH,250881.563997396
eez,64,Mauritania,MRT,155353.35664935
eez,65,Gambia,GMB,22609.4249526373
eez,66,Senegal,SEN,157502.802799373
eez,67,Libya,LBY,356904.34773315
eez,68,Malta,MLT,55570.0447082591
eez,69,Latvia,LVA,28956.5603994185
eez,70,Estonia,EST,36458.0532635033
eez,71,Bulgaria,BGR,35156.2681132198
eez,72,Romania,ROU,29723.7194463898
eez,73,Russia,RUS,7624285.56626819
eez,74,Georgia,GEO,22891.8774369744
eez,75,Ukraine,UKR,134869.471436608
eez,76,Turkey,TUR,255649.829548633
eez,77,Syria,SYR,10180.578115094
eez,78,Lebanon,LBN,19266.8826238815
eez,79,Israel,ISR,27773.6086707708
eez,80,Greece,GRC,493192.342667841
eez,81,Cyprus,CYP,98039.1380676511
eez,82,Albania,ALB,11187.4615260528
eez,84,Algeria,DZA,128756.323888315
eez,85,Ascension,ASC,441655.052955681
eez,86,Saint Helena,SHN,444911.631887087
eez,88,Tristan da Cunha,TAA,754671.275034131
eez,89,South Georgia and the South Sandwich Islands,SGS,1449461.50938421
eez,90,Prince Edward Islands,ZAF,473375.683201439
eez,91,Crozet Islands,ATF,574557.640349001
eez,92,Amsterdam Island and Saint Paul Island,ATF,509021.349714608
eez,93,Kerguelen Islands,ATF,567651.729555326
eez,94,Heard and McDonald Islands,HMD,416941.135392977
eez,95,Falkland Islands,FLK,549953.068558883
eez,96,Sierra Leone,SLE,159409.062872089
eez,97,Liberia,LBR,246122.367343486
eez,98,Togo,TGO,15418.5744373785
eez,99,Benin,BEN,30227.2073970955
eez,100,Republique du Congo,COG,39600.5495775278
eez,101,Namibia,NAM,560163.991904982
eez,102,South Africa,ZAF,1066579.43215807
eez,103,Sao Tome and Principe,STP,130827.274752924
eez,104,Equatorial Guinea,GNQ,308296.855384895
eez,105,Bouvet Island,BVT,441176.149239336
eez,106,Ghana,GHA,225254.148659278
eez,107,Clipperton Island,CPT,431274.875371255
eez,108,Bermuda,BMU,450344.196049572
eez,110,Bahamas,BHS,595125.110902657
eez,111,Turks and Caicos Islands,TCA,153512.884083924
eez,112,Cuba,CUB,364055.834349754
eez,113,Cayman Islands,CYM,119096.220999017
eez,114,Haiti,HTI,123370.945694247
eez,115,Dominican Republic,DOM,269325.988128762
eez,116,Puerto Rico and Virgin Islands of the United States,PRI-VIR,211043.371078699
eez,117,British Virgin Islands,VGB,80104.9046440704
eez,118,Anguilla,AIA,92174.7641973558
eez,119,Saint Kitts and Nevis,KNA,10206.4632982599
eez,120,Antigua and Barbuda,ATG,107925.303978592
eez,121,Montserrat,MSR,7586.90000467751
eez,122,Saint Lucia,LCA,15468.0338810396
eez,123,Dominica,DMA,28585.0317581091
eez,124,Barbados,BRB,183904.97364573
eez,125,Grenada,GRD,26121.3171358711
eez,126,Trinidad and Tobago,TTO,75326.3166731254
eez,127,Saint Vincent and the Grenadines,VCT,36294.0656126987
eez,129,Panama,PAN,330926.657623193
eez,130,Costa Rica,CRI,571959.450503799
eez,131,Nicaragua,NIC,222605.329208846
eez,132,Colombia,COL,726189.062223039
eez,133,Honduras,HND,218569.879954826
eez,134,El Salvador,SLV,93647.3177291247
eez,135,Mexico,MEX,3268727.2583741
eez,136,Guatemala,GTM,117625.549879272
eez,137,Ecuador,ECU,1072660.51150701
eez,138,Peru,PER,833246.818024081
eez,139,Venezuela,VEN,470360.989135468
eez,140,Guadeloupe and Martinique,GLP-MTQ,137898.814082473
eez,141,Faeroe Islands,FRO,267834.073380465
eez,143,Iceland,ISL,755964.396092031
eez,144,Jan Mayen,SJM,292534.709961401
eez,145,Greenland,GRL,2276206.55675025
eez,146,Pitcairn,PCN,836110.224725567
eez,147,French Polynesia,PYF,4771710.01674045
eez,148,Line Group,KIR,1645364.3139812
eez,149,Jarvis Island,UMI,316555.566303413
eez,150,Palmyra Atoll,UMI,350841.466973518
eez,151,American Samoa,ASM,404370.43319388
eez,152,Samoa,WSM,131511.659347341
eez,153,Cook Islands,COK,1960033.62367531
eez,154,Niue,NIU,316592.585810685
eez,155,Tonga,TON,664753.941856077
eez,156,Tokelau,TKL,319039.490457026
eez,157,Phoenix Group,KIR,743055.134210321
eez,158,Howland Island and Baker Island,UMI,434920.048378099
eez,159,Johnston Atoll,UMI,442632.540631975
eez,161,Wallis and Futuna,WLF,261304.838799461
eez,162,New Zealand,NZL,4104567.00395125
eez,163,United States,USA,5454906.81180058
eez,163,United States,USA,3163835.25198755
eez,164,Belize,BLZ,36048.9735555352
eez,166,Jamaica,JAM,245007.938296951
eez,167,Guyana,GUY,136029.914540474
eez,168,Suriname,SUR,127521.332579957
eez,169,French Guiana,GUF,135559.739330852
eez,171,Brazil,BRA,3651890.2977559
eez,172,Argentina,ARG,1083544.54031166
eez,173,Uruguay,URY,129812.729511524
eez,174,Finland,FIN,79641.37138482
eez,175,Denmark,DNK,100848.713386343
eez,176,Germany,DEU,56482.2641822349
eez,177,Netherlands,NLD,64317.3911678396
eez,178,Poland,POL,32013.9687604353
eez,179,France,FRA,343888.912432813
eez,180,United Kingdom,GBR,725225.973538689
eez,181,Ireland,IRL,427190.776587626
eez,182,Spain,ESP,555238.864290392
eez,183,Portugal,PRT,311228.410274655
eez,184,Italy,ITA,538202.97702822
eez,185,Monaco,MCO,284.213722743209
eez,186,Montenegro,MNE,7454.44574484267
eez,187,Croatia,HRV,55441.8586118784
eez,188,Slovenia,SVN,186.335878586409
eez,189,Lithuania,LTU,6141.46896347756
eez,190,Qatar,QAT,31857.2048261714
eez,191,Iran,IRN,163119.296076686
eez,192,Iraq,IRQ,593.836219073664
eez,193,Guinea Bissau,GNB,105838.326758141
eez,194,Guinea,GIN,109433.955935473
eez,195,Ivory Coast,CIV,173683.57052828
eez,196,Nigeria,NGA,181654.998704293
eez,197,Cameroon,CMR,14606.5398155526
eez,198,Gabon,GAB,192005.810850165
eez,199,Democratic Republic of the Congo,COD,13177.0530055337
eez,200,Angola,AGO,490735.8412081
eez,202,Tanzania,TZA,241569.066229957
eez,203,India,IND,1628228.57753371
eez,204,Bangladesh,BGD,84217.8684066633
eez,205,Myanmar,MMR,511018.263287993
eez,206,Malaysia,MYS,448748.726479747
eez,207,Vietnam,VNM,643337.05616186
eez,208,Singapore,SGP,757.590408992512
eez,209,China,CHN,875238.695840478
eez,210,Japan,JPN,4026628.93982279
eez,212,Kiribati,KIR,1048395.61598664
eez,213,Antarctica,ATA,32009511.3076479
eez,214,Egypt,EGY,235847.123630603
eez,215,Jordan,JOR,93.3393636758243
eez,216,Indonesia,IDN,5908991.84421956
eez,218,Canada,CAN,5717751.40221141
eez,219,Saint Pierre and Miquelon,SPM,12342.3927526961
eez,220,Sint Maarten,SXM,494.796997229193
eez,221,Northern Saint-Martin,MAF,5357.35853691738
eez,222,Sweden,SWE,155604.629320376
eez,223,Norway,NOR,1727042.21636946
eez,224,Chile,CHL,3649248.87052815
eez,227,Jersey,JEY,2964.90320749191
eez,228,Guernsey,GGY,8681.96462443641
eez,231,East Timor,TLS,39953.1787091809
eez,232,Bosnia and Herzegovina,BIH,12.7566895816674
eez,237,Oecussi Ambeno,TLS,2261.03199777322
eez,244,Curacao,CW,30410.6425602663
eez,245,Bonaire,BQ,13221.2037430964
eez,247,Brunei,BRN,25475.7604301347
eez,248,Saba,BES,9427.59700699187
eez,249,Sint Eustatius,ANT,2228.37087721596
eez,250,Aruba,AW,25197.1650281436
eez-disputed,255,DISPUTED,XD,1437519.88456851
eez-inland,73,Russia,RUS,60163.9653793
eez-inland,191,Iran,IRN,60930.9603790841
eez-inland,255,Azerbaijan,AZE,78944.3073329063
eez-inland,255,Kazakhstan,KAZ,119066.344174811
eez-inland,255,Turkmenistan,TKM,77786.9690717743
fao,260,Arctic Sea,XARC,2532621.52265994
fao,261,"Atlantic, Northwest",XANW,2637103.6461058
fao,262,"Atlantic, Northeast",XANE,5404715.16668095
fao,263,"Atlantic, Western-Central",XAWC,7334676.58297656
fao,264,"Atlantic, Eastern Central",XAEC,9068853.7732267
fao,266,"Atlantic, Southwest",XASW,12331754.0849724
fao,267,"Atlantic, Southeast",XASE,14958533.3583864
fao,269,"Indian Ocean, Western",XIWE,17026924.5606629
fao,270,"Indian Ocean, Eastern",XIEA,22176645.5943234
fao,272,"Pacific, Northwest",XPNW,10286580.6480288
fao,273,"Pacific, Northeast",XPNE,4585122.90383195
fao,274,"Pacific, Western Central",XPWC,6338878.40706973
fao,275,"Pacific, Eastern Central",XPEC,30443297.6553502
fao,276,"Pacific, Southwest",XPSW,20307408.629545
fao,277,"Pacific, Southeast",XPSE,24726413.306055
land,1,Cocos Islands,CCK,17.8375766871818
land,2,Christmas Island,CXR,141.525958352715
land,3,Norfolk Island,NFK,42.6263917079718
land,4,Macquarie Island,AUS,129.726838322476
land,5,New Caledonia,NCL,19046.4256615427
land,6,Vanuatu,VUT,12504.0719772408
land,7,Solomon Islands,SLB,29005.6486715806
land,8,Palau,PLW,497.858646132144
land,9,Micronesia,FSM,811.861023037662
land,10,Nauru,NRU,22.6330231789422
land,11,Marshall Islands,MHL,280.131902335695
land,12,Wake Island,UMI,8.66503036763921
land,13,Northern Mariana Islands and Guam,MNP,1056.26192119231
land,14,Taiwan,TWN,36082.5543179564
land,15,Philippines,PHL,296951.39130315
land,16,Australia,AUS,7689722.07543775
land,17,Papua New Guinea,PNG,463725.099605745
land,18,Fiji,FJI,19050.0982669759
land,19,Tuvalu,TUV,41.5262016080601
land,20,South Korea,KOR,99390.7604539415
land,21,North Korea,PRK,122204.999423718
land,24,Cambodia,KHM,182083.640379354
land,25,Thailand,THA,514113.397369937
land,26,Andaman and Nicobar,IND,7751.39556196925
land,28,Comoro Islands,COM,1690.6943923194
land,29,Mayotte,MYT,393.982759411478
land,30,Glorioso Islands,ATF,3.93349535799003
land,31,Seychelles,SYC,483.704936285112
land,32,Reunion,REU,2523.71076584192
land,33,Juan de Nova Island,ATF,6.1461360788167
land,34,Bassas da India,ATF,2.10243088243679
land,35,Ile Europa,ATF,24.8207775949834
land,36,Ile Tromelin,ATF,1.04637265141613
land,37,Mauritius,MUS,2051.90556151953
land,38,British Indian Ocean Territory,IOT,68.5039378210239
land,39,Maldives,MDV,302.660409326301
land,40,Sri Lanka,LKA,66201.1582432705
land,41,Mozambique,MOZ,786436.867647992
land,42,Madagascar,MDG,591622.986352243
land,43,Kenya,KEN,581938.236437358
land,44,Somalia,SOM,635984.468113318
land,45,Eritrea,ERI,121737.118971916
land,46,Djibouti,DJI,21460.5814974725
land,47,Yemen,YEM,453692.2201204
land,48,Oman,OMN,308458.666858556
land,49,Sudan,SDN,2487431.41128633
land,50,Saudi Arabia,SAU,1926121.63207797
land,51,Kuwait,KWT,17359.5413422223
land,52,Bahrain,BHR,684.018722516711
land,53,Pakistan,PAK,876247.941359308
land,54,United Arab Emirates,ARE,71000.6060534192
land,55,Azores,PRT,2395.7611173631
land,56,Cape Verde,CPV,4125.39896081934
land,57,Madeira,PRT,817.496011316208
land,58,Canary Islands,ESP,7506.96853428642
land,59,Belgium,BEL,30637.33184353
land,60,Gibraltar,GIB,7.62949731991332
land,61,Tunisia,TUN,156009.749635589
land,62,Morocco,MAR,403237.754404393
land,63,Western Sahara,ESH,269329.699317366
land,64,Mauritania,MRT,1038602.73997716
land,65,Gambia,GMB,10797.6013089146
land,66,Senegal,SEN,196282.913660019
land,67,Libya,LBY,1617328.23753219
land,68,Malta,MLT,324.290305909891
land,69,Latvia,LVA,64594.4316083885
land,70,Estonia,EST,45441.6009770626
land,71,Bulgaria,BGR,111103.106636684
land,72,Romania,ROU,237431.282092647
land,73,Russia,RUS,17010731.8400155
land,74,Georgia,GEO,69871.2985304264
land,75,Ukraine,UKR,598706.737718195
land,76,Turkey,TUR,781112.69971806
land,77,Syria,SYR,188064.708622522
land,78,Lebanon,LBN,10167.2128993749
land,79,Israel,ISR,21069.3759215095
land,80,Greece,GRC,133032.805862001
land,81,Cyprus,CYP,9318.01551523805
land,82,Albania,ALB,28752.6909882242
land,84,Algeria,DZA,2317747.52242291
land,85,Ascension,ASC,100.856509565335
land,86,Saint Helena,SHN,128.70904554986
land,88,Tristan da Cunha,TAA,203.065591079794
land,89,South Georgia and the South Sandwich Islands,SGS,3980.4896726145
land,90,Prince Edward Islands,ZAF,341.17004420844
land,91,Crozet Islands,ATF,364.618312633623
land,92,Amsterdam Island and Saint Paul Island,ATF,72.93008175643
land,93,Kerguelen Islands,ATF,7391.98567350912
land,94,Heard and McDonald Islands,HMD,391.927499612079
land,95,Falkland Islands,FLK,12420.2525902589
land,96,Sierra Leone,SLE,72428.7273143001
land,97,Liberia,LBR,96050.8093542036
land,98,Togo,TGO,57072.5714769307
land,99,Benin,BEN,115995.137320444
land,100,Republique du Congo,COG,343995.61394724
land,101,Namibia,NAM,824374.355641396
land,102,South Africa,ZAF,1267412.97804182
land,103,Sao Tome and Principe,STP,982.638805557521
land,104,Equatorial Guinea,GNQ,26993.6291180029
land,105,Bouvet Island,BVT,50.7489554452457
land,106,Ghana,GHA,238687.050358899
land,107,Clipperton Island,CPT,8.75687338119633
land,108,Bermuda,BMU,72.2697917816684
land,110,Bahamas,BHS,13400.7193753989
land,111,Turks and Caicos Islands,TCA,1013.21957450971
land,112,Cuba,CUB,111185.544031901
land,113,Cayman Islands,CYM,287.755657127582
land,114,Haiti,HTI,27360.3909152439
land,115,Dominican Republic,DOM,48142.6381756066
land,116,Puerto Rico and Virgin Islands of the United States,PRI-VIR,9364.49873094751
land,117,British Virgin Islands,VGB,176.1338717209
land,118,Anguilla,AIA,85.0638870554469
land,119,Saint Kitts and Nevis,KNA,269.329022245009
land,120,Antigua and Barbuda,ATG,452.725340463989
land,121,Montserrat,MSR,100.100995067535
land,122,Saint Lucia,LCA,618.623093478754
land,123,Dominica,DMA,761.820385618236
land,124,Barbados,BRB,441.402628379395
land,125,Grenada,GRD,371.285941343543
land,126,Trinidad and Tobago,TTO,5180.62943606054
land,127,Saint Vincent and the Grenadines,VCT,407.44741978809
land,129,Panama,PAN,74882.4818204324
land,130,Costa Rica,CRI,51352.0755035812
land,131,Nicaragua,NIC,128128.292012592
land,132,Colombia,COL,1136736.01087429
land,133,Honduras,HND,112713.649061015
land,134,El Salvador,SLV,20761.5288337319
land,135,Mexico,MEX,1958445.34025747
land,136,Guatemala,GTM,109172.192728139
land,137,Ecuador,ECU,255410.2115087
land,138,Peru,PER,1289022.03399468
land,139,Venezuela,VEN,914338.668515778
land,140,Guadeloupe and Martinique,GLP-MTQ,2812.24930597147
land,141,Faeroe Islands,FRO,1456.1089919197
land,143,Iceland,ISL,102743.056476577
land,144,Jan Mayen,SJM,371.561792491765
land,145,Greenland,GRL,2165771.03517324
land,146,Pitcairn,PCN,45.3890113826595
land,147,French Polynesia,PYF,3758.45322120973
land,148,Line Group,KIR,616.209577840981
land,149,Jarvis Island,UMI,4.38154148950357
land,150,Palmyra Atoll,UMI,335.532653354104
land,151,American Samoa,ASM,209.343506108796
land,152,Samoa,WSM,2876.74582695199
land,153,Cook Islands,COK,256.791363540086
land,154,Niue,NIU,266.346905678577
land,155,Tonga,TON,762.539373369974
land,156,Tokelau,TKL,15.0853018076227
land,157,Phoenix Group,KIR,54.9339905227472
land,158,Howland Island and Baker Island,UMI,4.2271001324337
land,159,Johnston Atoll,UMI,3.40431495655438
land,161,Wallis and Futuna,WLF,179.528610470944
land,162,New Zealand,NZL,269440.342482713
land,163,United States,USA,8053986.75601494
land,163,United States,USA,1428788.65480328
land,164,Belize,BLZ,22034.6354295396
land,166,Jamaica,JAM,10999.206392163
land,167,Guyana,GUY,210706.512216549
land,168,Suriname,SUR,145658.057257649
land,169,French Guiana,GUF,82833.4736684559
land,171,Brazil,BRA,8475861.19051161
land,172,Argentina,ARG,2782246.91454967
land,173,Uruguay,URY,177774.967430838
land,174,Finland,FIN,339778.525734009
land,175,Denmark,DNK,45063.2482928686
land,176,Germany,DEU,357771.634699433
land,177,Netherlands,NLD,35184.9545335036
land,178,Poland,POL,311661.108531964
land,179,France,FRA,549071.226824726
land,180,United Kingdom,GBR,246518.08304233
land,181,Ireland,IRL,70145.0150766271
land,182,Spain,ESP,498720.978659342
land,183,Portugal,PRT,88912.8137685846
land,184,Italy,ITA,301393.295804825
land,185,Monaco,MCO,11.2136344929324
land,186,Montenegro,MNE,13837.3038050919
land,187,Croatia,HRV,56686.1771765193
land,188,Slovenia,SVN,20430.6113625803
land,189,Lithuania,LTU,64995.89738082
land,190,Qatar,QAT,11108.9054695019
land,191,Iran,IRN,1623312.4184687
land,192,Iraq,IRQ,436295.952210872
land,193,Guinea Bissau,GNB,33859.3088555458
land,194,Guinea,GIN,244764.929442899
land,195,Ivory Coast,CIV,322214.525247995
land,196,Nigeria,NGA,909019.509347777
land,197,Cameroon,CMR,464572.682028133
land,198,Gabon,GAB,262165.694333461
land,199,Democratic Republic of the Congo,COD,2326989.4630204
land,200,Angola,AGO,1246816.044873
land,202,Tanzania,TZA,941139.843950274
land,203,India,IND,3146826.96291798
land,204,Bangladesh,BGD,139179.554941571
land,205,Myanmar,MMR,670886.493125329
land,206,Malaysia,MYS,329647.136382329
land,207,Vietnam,VNM,327324.067717677
land,208,Singapore,SGP,600.60100537701
land,209,China,CHN,9376105.90608766
land,210,Japan,JPN,373422.012543447
land,212,Kiribati,KIR,354.525333743716
land,213,Antarctica,ATA,12403390.0460374
land,214,Egypt,EGY,998917.27595571
land,215,Jordan,JOR,95080.9316739834
land,216,Indonesia,IDN,1894309.62557251
land,218,Canada,CAN,9985172.69407152
land,219,Saint Pierre and Miquelon,SPM,237.097037718618
land,220,Sint Maarten,SXM,39.8797742204069
land,221,Northern Saint-Martin,MAF,80.607697246761
land,222,Sweden,SWE,451321.190913326
land,223,Norway,NOR,396424.931277296
land,224,Chile,CHL,755426.282306789
land,227,Jersey,JEY,125.340445641096
land,228,Guernsey,GGY,85.6501641452246
land,231,East Timor,TLS,14216.2913267332
land,232,Bosnia and Herzegovina,BIH,51532.1826626565
land,237,Oecussi Ambeno,TLS,796.810178460951
land,244,Curacao,CW,448.224733679493
land,245,Bonaire,BQ,284.799049121905
land,247,Brunei,BRN,5874.81719545477
land,248,Saba,BES,14.0752210557338
land,249,Sint Eustatius,ANT,22.0319774339524
land,250,Aruba,AW,188.270426285776
land-disputed,255,DISPUTED,XD,5448.79629068453
land-noeez,255,Azerbaijan,AZE,86052.5390871472
land-noeez,255,Kazakhstan,KAZ,2723263.25269132
land-noeez,255,Turkmenistan,TKM,471658.335491031
land-noeez,301,Afghanistan,AFG,641907.694428017
land-noeez,302,Andorra,AND,507.15371697277
land-noeez,303,Armenia,ARM,29669.4524328229
land-noeez,304,Austria,AUT,83946.0243958947
land-noeez,305,Belarus,BLR,207721.334163958
land-noeez,306,Bhutan,BTN,39836.6360432621
land-noeez,307,Bolivia,BOL,1086608.95225468
land-noeez,308,Botswana,BWA,578339.41987363
land-noeez,309,Burkina Faso,BFA,272340.844961465
land-noeez,310,Burundi,BDI,27185.938175116
land-noeez,311,Central African Republic,CAF,618642.590296127
land-noeez,312,Chad,TCD,1271846.89288022
land-noeez,313,Czech Republic,CZE,78754.6287987242
land-noeez,314,Ethiopia,ETH,1127548.00319619
land-noeez,315,Hungary,HUN,92995.1545019569
land-noeez,316,Kyrgyzstan,KGZ,199564.856068012
land-noeez,317,Laos,LAO,229885.242872115
land-noeez,318,Liechtenstein,LIE,176.390197837113
land-noeez,319,Luxembourg,LUX,2580.66795570458
land-noeez,320,Macedonia,MKD,25462.6389966835
land-noeez,321,Malawi,MWI,118486.640137314
land-noeez,322,Mali,MLI,1252295.4031159
land-noeez,323,Moldova,MDA,33687.8407960881
land-noeez,324,Mongolia,MNG,1562943.72128224
land-noeez,325,Nepal,NPL,147162.793399926
land-noeez,326,Niger,NER,1182007.78127376
land-noeez,327,Paraguay,PRY,398805.713227035
land-noeez,328,Rwanda,RWA,25136.7054737998
land-noeez,329,San Marino,SMR,59.8654658687227
land-noeez,330,Serbia,SRB,88136.0423831941
land-noeez,331,Slovakia,SVK,48926.5232023915
land-noeez,332,Switzerland,CHE,41489.3105416267
land-noeez,333,Tajikistan,TJK,142427.687479796
land-noeez,334,Uganda,UGA,242074.913762201
land-noeez,335,Uzbekistan,UZB,446609.554792554
land-noeez,336,Zambia,ZMB,751918.188628132
land-noeez,337,Zimbabwe,ZWE,389862.278305669
