rgn_type,rgn_id,rgn_name,rgn_key,area_km2
,0,,,66138.0079149
,0,,,121411.152647
,0,,,10067.8272884
eez,1,Cocos Islands,CCK,92.8963353748
eez,2,Christmas Island,CXR,76.0160638162
eez,3,Norfolk Island,NFK,46.9460138764
eez,4,Macquarie Island,AUS,106.013129846
eez,5,New Caledonia,NCL,3491.82514443
eez,6,Vanuatu,VUT,3075.51303256
eez,7,Solomon Islands,SLB,8445.89949669
eez,8,Palau,PLW,530.366288748
eez,9,Micronesia,FSM,1894.39639693
eez,10,Nauru,NRU,21.3573152961
eez,11,Marshall Islands,MHL,3394.78749685
eez,12,Wake Island,UMI,30.0816988474
eez,13,Northern Mariana Islands and Guam,MNP,585.354387383
eez,14,Taiwan,TWN,1787.2017613
eez,15,Philippines,PHL,30466.3715658
eez,16,Australia,AUS,55131.5692319
eez,17,Papua New Guinea,PNG,19058.2895639
eez,18,Fiji,FJI,4482.53353139
eez,19,Tuvalu,TUV,307.317196943
eez,20,South Korea,KOR,10345.337485
eez,21,North Korea,PRK,3372.81794638
eez,24,Cambodia,KHM,988.547278788
eez,25,Thailand,THA,6500.73325979
eez,26,Andaman and Nicobar,IND,2771.36822108
eez,28,Comoro Islands,COM,460.603630573
eez,29,Mayotte,MYT,253.520235787
eez,30,Glorioso Islands,ATF,20.8857264831
eez,31,Seychelles,SYC,858.708272882
eez,32,Reunion,REU,213.842167207
eez,33,Juan de Nova Island,ATF,16.5894815265
eez,34,Bassas da India,ATF,27.0735378686
eez,35,Ile Europa,ATF,32.3554384639
eez,36,Ile Tromelin,ATF,7.30824397083
eez,37,Mauritius,MUS,538.418376571
eez,38,British Indian Ocean Territory,IOT,395.671094542
eez,39,Maldives,MDV,3677.61495163
eez,40,Sri Lanka,LKA,2158.70153762
eez,41,Mozambique,MOZ,4925.67284482
eez,42,Madagascar,MDG,7449.17316033
eez,43,Kenya,KEN,1069.78868395
eez,44,Somalia,SOM,3681.61408512
eez,45,Eritrea,ERI,3579.62908651
eez,46,Djibouti,DJI,412.920038629
eez,47,Yemen,YEM,3672.80783425
eez,48,Oman,OMN,2695.19587204
eez,49,Sudan,SDN,1499.12659666
eez,50,Saudi Arabia,SAU,8163.32704762
eez,51,Kuwait,KWT,583.864265113
eez,52,Bahrain,BHR,373.834522314
eez,53,Pakistan,PAK,1775.21009909
eez,54,United Arab Emirates,ARE,2269.33551106
eez,55,Azores,PRT,786.470351748
eez,56,Cape Verde,CPV,1074.49498801
eez,57,Madeira,PRT,301.20709229
eez,58,Canary Islands,ESP,1285.36185165
eez,59,Belgium,BEL,69.1108988782
eez,60,Gibraltar,GIB,14.1789337906
eez,61,Tunisia,TUN,1718.54063376
eez,62,Morocco,MAR,1906.89093166
eez,63,Western Sahara,ESH,1128.28572029
eez,64,Mauritania,MRT,1151.52733831
eez,65,Gambia,GMB,398.577164048
eez,66,Senegal,SEN,892.337022011
eez,67,Libya,LBY,1934.01549086
eez,68,Malta,MLT,151.933974918
eez,69,Latvia,LVA,516.316219346
eez,70,Estonia,EST,2446.27631339
eez,71,Bulgaria,BGR,407.623021212
eez,72,Romania,ROU,542.168034853
eez,73,Russia,RUS,91112.7293262
eez,74,Georgia,GEO,326.783850261
eez,75,Ukraine,UKR,3938.89889136
eez,76,Turkey,TUR,7088.1320041
eez,77,Syria,SYR,209.523787196
eez,78,Lebanon,LBN,261.604225572
eez,79,Israel,ISR,249.492706624
eez,80,Greece,GRC,13696.7245139
eez,81,Cyprus,CYP,705.410268256
eez,82,Albania,ALB,503.200104661
eez,84,Algeria,DZA,1428.56539245
eez,85,Ascension,ASC,47.8720106313
eez,86,Saint Helena,SHN,59.6506084393
eez,88,Tristan da Cunha,TAA,128.403781997
eez,89,South Georgia and the South Sandwich Islands,SGS,1302.28837057
eez,90,Prince Edward Islands,ZAF,114.170069105
eez,91,Crozet Islands,ATF,195.237434941
eez,92,Amsterdam Island and Saint Paul Island,ATF,51.7407042211
eez,93,Kerguelen Islands,ATF,2312.28965031
eez,94,Heard and McDonald Islands,HMD,151.278534124
eez,95,Falkland Islands,FLK,4440.07507135
eez,96,Sierra Leone,SLE,1097.14410024
eez,97,Liberia,LBR,689.503374566
eez,98,Togo,TGO,51.4190626483
eez,99,Benin,BEN,127.163512408
eez,100,Republique du Congo,COG,184.604229839
eez,101,Namibia,NAM,1672.90220267
eez,102,South Africa,ZAF,3323.05705991
eez,103,Sao Tome and Principe,STP,272.161216984
eez,104,Equatorial Guinea,GNQ,541.276645403
eez,105,Bouvet Island,BVT,34.0572451799
eez,106,Ghana,GHA,610.00345694
eez,107,Clipperton Island,CPT,14.3726660467
eez,108,Bermuda,BMU,110.482182285
eez,110,Bahamas,BHS,8379.17997256
eez,111,Turks and Caicos Islands,TCA,690.242883613
eez,112,Cuba,CUB,11333.8971311
eez,113,Cayman Islands,CYM,211.685561108
eez,114,Haiti,HTI,1769.79855911
eez,115,Dominican Republic,DOM,1517.65063363
eez,116,Puerto Rico and Virgin Islands of the United States,PRI-VIR,1356.40486514
eez,117,British Virgin Islands,VGB,335.199958134
eez,118,Anguilla,AIA,127.371096022
eez,119,Saint Kitts and Nevis,KNA,125.129184615
eez,120,Antigua and Barbuda,ATG,235.073819086
eez,121,Montserrat,MSR,48.3497579763
eez,122,Saint Lucia,LCA,141.143483248
eez,123,Dominica,DMA,146.122624493
eez,124,Barbados,BRB,98.1957385087
eez,125,Grenada,GRD,242.97366609
eez,126,Trinidad and Tobago,TTO,665.140700524
eez,127,Saint Vincent and the Grenadines,VCT,287.038931173
eez,129,Panama,PAN,4808.15797868
eez,130,Costa Rica,CRI,1631.14042
eez,131,Nicaragua,NIC,1852.16177703
eez,132,Colombia,COL,4028.41555854
eez,133,Honduras,HND,1728.99083892
eez,134,El Salvador,SLV,471.633828868
eez,135,Mexico,MEX,17958.8451187
eez,136,Guatemala,GTM,425.522445569
eez,137,Ecuador,ECU,3384.09671101
eez,138,Peru,PER,3229.2926232
eez,139,Venezuela,VEN,5748.49614615
eez,140,Guadeloupe and Martinique,GLP-MTQ,764.217352042
eez,141,Faeroe Islands,FRO,822.581604976
eez,143,Iceland,ISL,6357.64349856
eez,144,Jan Mayen,SJM,135.866084045
eez,145,Greenland,GRL,63885.3266866
eez,146,Pitcairn,PCN,75.1769583297
eez,147,French Polynesia,PYF,7176.56475452
eez,148,Line Group,KIR,480.217174755
eez,149,Jarvis Island,UMI,11.6602033279
eez,150,Palmyra Atoll,UMI,320.876396185
eez,151,American Samoa,ASM,191.131090439
eez,152,Samoa,WSM,449.314487478
eez,153,Cook Islands,COK,551.710397883
eez,154,Niue,NIU,71.095677734
eez,155,Tonga,TON,1107.8192651
eez,156,Tokelau,TKL,157.928273276
eez,157,Phoenix Group,KIR,204.963673871
eez,158,Howland Island and Baker Island,UMI,18.0776760563
eez,159,Johnston Atoll,UMI,24.3079344583
eez,161,Wallis and Futuna,WLF,177.364862377
eez,162,New Zealand,NZL,12542.2953972
eez,163,United States,USA,86409.3673898
eez,164,Belize,BLZ,1941.05197763
eez,166,Jamaica,JAM,814.413661291
eez,167,Guyana,GUY,940.655085808
eez,168,Suriname,SUR,552.426046137
eez,169,French Guiana,GUF,666.513483937
eez,171,Brazil,BRA,24324.2201467
eez,172,Argentina,ARG,7003.96155956
eez,173,Uruguay,URY,945.140416717
eez,174,Finland,FIN,15953.6677137
eez,175,Denmark,DNK,4568.74494111
eez,176,Germany,DEU,3008.1685376
eez,177,Netherlands,NLD,1663.49369625
eez,178,Poland,POL,820.93197368
eez,179,France,FRA,5735.11917749
eez,180,United Kingdom,GBR,15202.5682524
eez,181,Ireland,IRL,4397.94513649
eez,182,Spain,ESP,4774.85665997
eez,183,Portugal,PRT,1179.36007993
eez,184,Italy,ITA,7502.43501532
eez,185,Monaco,MCO,4.13003622537
eez,186,Montenegro,MNE,199.951397775
eez,187,Croatia,HRV,4433.63504764
eez,188,Slovenia,SVN,33.4156288173
eez,189,Lithuania,LTU,205.186836973
eez,190,Qatar,QAT,707.735788673
eez,191,Iran,IRN,3584.07170267
eez,192,Iraq,IRQ,84.2941887791
eez,193,Guinea Bissau,GNB,2208.08482161
eez,194,Guinea,GIN,1030.56463205
eez,195,Ivory Coast,CIV,583.197973821
eez,196,Nigeria,NGA,2004.26881909
eez,197,Cameroon,CMR,911.122462965
eez,198,Gabon,GAB,1321.52988188
eez,199,Democratic Republic of the Congo,COD,104.674210742
eez,200,Angola,AGO,1995.5707006
eez,202,Tanzania,TZA,2665.94484203
eez,203,India,IND,9705.01436077
eez,204,Bangladesh,BGD,2646.24960407
eez,205,Myanmar,MMR,11688.1051096
eez,206,Malaysia,MYS,7887.39030016
