"taxon_name","b_bmsy","year"
"Aphanopus carbo_34",0.783196763768339,1986
"Aphanopus carbo_34",0.811188809907171,1987
"Aphanopus carbo_34",0.827646936366081,1988
"Aphanopus carbo_34",0.833790296547665,1989
"Aphanopus carbo_34",0.846330840552322,1990
"Aphanopus carbo_34",0.831001566185022,1991
"Aphanopus carbo_34",0.845879539160334,1992
"Aphanopus carbo_34",0.850301938096616,1993
"Aphanopus carbo_34",0.848938125413669,1994
"Aphanopus carbo_34",0.838416067372972,1995
"Aphanopus carbo_34",0.735724168515798,1996
"Aphanopus carbo_34",0.708320333046612,1997
"Aphanopus carbo_34",0.668408286719717,1998
"Aphanopus carbo_34",0.627904452367191,1999
"Aphanopus carbo_34",0.591016917011259,2000
"Aphanopus carbo_34",0.55745456451773,2001
"Aphanopus carbo_34",0.525471145048809,2002
"Aphanopus carbo_34",0.496983883469448,2003
"Aphanopus carbo_34",0.463828802689741,2004
"Aphanopus carbo_34",0.443234109580511,2005
"Aphanopus carbo_34",0.436584269682233,2006
"Aphanopus carbo_34",0.416874012023934,2007
"Aphanopus carbo_34",0.394681423108903,2008
"Aphanopus carbo_34",0.391273223163886,2009
"Aphanopus carbo_34",0.407274219684613,2010
"Aphanopus carbo_34",0.440380475914602,2011
"Clupea pallasii pallasii_77",1.20311611205566,1950
"Clupea pallasii pallasii_77",1.23278649956284,1951
"Clupea pallasii pallasii_77",1.23934208154974,1952
"Clupea pallasii pallasii_77",1.21582326846636,1953
"Clupea pallasii pallasii_77",1.20375196855535,1954
"Clupea pallasii pallasii_77",1.23698103980041,1955
"Clupea pallasii pallasii_77",1.26276455656425,1956
"Clupea pallasii pallasii_77",1.31853187746311,1957
"Clupea pallasii pallasii_77",1.3388282446138,1958
"Clupea pallasii pallasii_77",1.36268959511375,1959
"Clupea pallasii pallasii_77",1.38504171050861,1960
"Clupea pallasii pallasii_77",1.40898974576835,1961
"Clupea pallasii pallasii_77",1.43244470138845,1962
"Clupea pallasii pallasii_77",1.45916232954492,1963
"Clupea pallasii pallasii_77",1.48637550294642,1964
"Clupea pallasii pallasii_77",1.51107386819093,1965
"Clupea pallasii pallasii_77",1.53623976902999,1966
"Clupea pallasii pallasii_77",1.55983847500316,1967
"Clupea pallasii pallasii_77",1.58156024560894,1968
"Clupea pallasii pallasii_77",1.60328431325048,1969
"Clupea pallasii pallasii_77",1.62342988596816,1970
"Clupea pallasii pallasii_77",1.64241312119182,1971
"Clupea pallasii pallasii_77",1.66029422626195,1972
"Clupea pallasii pallasii_77",1.6598379748944,1973
"Clupea pallasii pallasii_77",1.64479530973992,1974
"Clupea pallasii pallasii_77",1.64528198550915,1975
"Clupea pallasii pallasii_77",1.63373070793824,1976
"Clupea pallasii pallasii_77",1.59971038841106,1977
"Clupea pallasii pallasii_77",1.56147260925176,1978
"Clupea pallasii pallasii_77",1.5245965906081,1979
"Clupea pallasii pallasii_77",1.43824792979821,1980
"Clupea pallasii pallasii_77",1.38442644721154,1981
"Clupea pallasii pallasii_77",1.27362878964479,1982
"Clupea pallasii pallasii_77",1.19554336878514,1983
