"taxon_name","b_bmsy","year"
"Aphanopus carbo_34",0.752768680772201,1986
"Aphanopus carbo_34",0.78373500317135,1987
"Aphanopus carbo_34",0.803319687044467,1988
"Aphanopus carbo_34",0.812777172844319,1989
"Aphanopus carbo_34",0.829408017552114,1990
"Aphanopus carbo_34",0.817380546959688,1991
"Aphanopus carbo_34",0.837230997425148,1992
"Aphanopus carbo_34",0.851474137889567,1993
"Aphanopus carbo_34",0.855090532142605,1994
"Aphanopus carbo_34",0.849213374678102,1995
"Aphanopus carbo_34",0.746640148880414,1996
"Aphanopus carbo_34",0.723389785667484,1997
"Aphanopus carbo_34",0.687137244200633,1998
"Aphanopus carbo_34",0.650358465843768,1999
"Aphanopus carbo_34",0.617552835546869,2000
"Aphanopus carbo_34",0.588384604823719,2001
"Aphanopus carbo_34",0.561074866008224,2002
"Aphanopus carbo_34",0.537636085090229,2003
"Aphanopus carbo_34",0.50951060893644,2004
"Aphanopus carbo_34",0.494954963307609,2005
"Aphanopus carbo_34",0.495471383697837,2006
"Aphanopus carbo_34",0.482531258184731,2007
"Aphanopus carbo_34",0.467900105362406,2008
"Aphanopus carbo_34",0.474671400744371,2009
"Aphanopus carbo_34",0.503992841554766,2010
"Aphanopus carbo_34",0.558796417945848,2011
"Clupea pallasii pallasii_77",1.17548827709027,1950
"Clupea pallasii pallasii_77",1.21001813194674,1951
"Clupea pallasii pallasii_77",1.22097595190026,1952
"Clupea pallasii pallasii_77",1.20123445258305,1953
"Clupea pallasii pallasii_77",1.19306053188623,1954
"Clupea pallasii pallasii_77",1.23085679660763,1955
"Clupea pallasii pallasii_77",1.26083507952912,1956
"Clupea pallasii pallasii_77",1.32422801901812,1957
"Clupea pallasii pallasii_77",1.34772874108542,1958
"Clupea pallasii pallasii_77",1.37457880847598,1959
"Clupea pallasii pallasii_77",1.39958856292293,1960
"Clupea pallasii pallasii_77",1.42593069069558,1961
"Clupea pallasii pallasii_77",1.45147171704612,1962
"Clupea pallasii pallasii_77",1.48004427319801,1963
"Clupea pallasii pallasii_77",1.5088119957877,1964
"Clupea pallasii pallasii_77",1.53472421011263,1965
"Clupea pallasii pallasii_77",1.5608588312044,1966
"Clupea pallasii pallasii_77",1.58515576126199,1967
"Clupea pallasii pallasii_77",1.60733431851635,1968
"Clupea pallasii pallasii_77",1.62934149413884,1969
"Clupea pallasii pallasii_77",1.64958018127326,1970
"Clupea pallasii pallasii_77",1.66850420058281,1971
"Clupea pallasii pallasii_77",1.68619743241739,1972
"Clupea pallasii pallasii_77",1.68515185672667,1973
"Clupea pallasii pallasii_77",1.66941307478123,1974
"Clupea pallasii pallasii_77",1.66974487204828,1975
"Clupea pallasii pallasii_77",1.65787262686973,1976
"Clupea pallasii pallasii_77",1.62331706456329,1977
"Clupea pallasii pallasii_77",1.58485323216777,1978
"Clupea pallasii pallasii_77",1.54812391827577,1979
"Clupea pallasii pallasii_77",1.46135216340848,1980
"Clupea pallasii pallasii_77",1.40832162216421,1981
"Clupea pallasii pallasii_77",1.29761470243935,1982
"Clupea pallasii pallasii_77",1.22078787549684,1983
"Clupea pallasii pallasii_77",1.20758137818663,1984
"Clupea pallasii pallasii_77",1.13408623272541,1985
"Clupea pallasii pallasii_77",1.0670004660205,1986
"Clupea pallasii pallasii_77",0.988852956422606,1987
"Clupea pallasii pallasii_77",0.931998590220617,1988
"Clupea pallasii pallasii_77",0.841601709841199,1989
"Clupea pallasii pallasii_77",0.77754710786424,1990
"Clupea pallasii pallasii_77",0.713739657590395,1991
"Clupea pallasii pallasii_77",0.678173628234118,1992
"Clupea pallasii pallasii_77",0.661908047563216,1993
"Clupea pallasii pallasii_77",0.658162342318291,1994
"Clupea pallasii pallasii_77",0.630046269742014,1995
"Clupea pallasii pallasii_77",0.590708818239255,1996
"Clupea pallasii pallasii_77",0.493286806534516,1997
"Clupea pallasii pallasii_77",0.498140419594832,1998
"Clupea pallasii pallasii_77",0.49945465262045,1999
"Clupea pallasii pallasii_77",0.492987389475793,2000
"Clupea pallasii pallasii_77",0.492109178310307,2001
"Clupea pallasii pallasii_77",0.483706767030215,2002
"Clupea pallasii pallasii_77",0.497186098361144,2003
"Clupea pallasii pallasii_77",0.51817549732746,2004
"Clupea pallasii pallasii_77",0.552122750393057,2005
"Clupea pallasii pallasii_77",0.586636654744182,2006
"Clupea pallasii pallasii_77",0.624759075339022,2007
"Clupea pallasii pallasii_77",0.667445942370625,2008
"Clupea pallasii pallasii_77",0.713508551335665,2009
"Clupea pallasii pallasii_77",0.754233633737353,2010
"Clupea pallasii pallasii_77",0.841909352682602,2011
"Epinephelus socialis_71",0.931181688882037,1950
"Epinephelus socialis_71",0.914387201708952,1951
"Epinephelus socialis_71",0.896357218290474,1952
"Epinephelus socialis_71",0.878298883627791,1953
"Epinephelus socialis_71",0.860184468703565,1954
"Epinephelus socialis_71",0.840741882870094,1955
"Epinephelus socialis_71",0.821170140265977,1956
"Epinephelus socialis_71",0.781507700972061,1957
"Epinephelus socialis_71",0.761348952911623,1958
"Epinephelus socialis_71",0.740924375392622,1959
"Epinephelus socialis_71",0.72019631835674,1960
"Epinephelus socialis_71",0.699125093100488,1961
"Epinephelus socialis_71",0.677668593662356,1962
"Epinephelus socialis_71",0.655781872365595,1963
"Epinephelus socialis_71",0.633416658373653,1964
"Epinephelus socialis_71",0.61176694591973,1965
"Epinephelus socialis_71",0.58956996941204,1966
"Epinephelus socialis_71",0.56801646626621,1967
"Epinephelus socialis_71",0.545843729493109,1968
"Epinephelus socialis_71",0.524237747377417,1969
"Epinephelus socialis_71",0.503180685063123,1970
"Epinephelus socialis_71",0.481410232900455,1971
"Epinephelus socialis_71",0.458859097589874,1972
"Epinephelus socialis_71",0.436698485525209,1973
"Epinephelus socialis_71",0.414901831092309,1974
"Epinephelus socialis_71",0.394688769643957,1975
"Epinephelus socialis_71",0.376094316120036,1976
"Epinephelus socialis_71",0.359162873976281,1977
"Epinephelus socialis_71",0.343948509245702,1978
"Epinephelus socialis_71",0.330515312557583,1979
"Epinephelus socialis_71",0.318937805483214,1980
"Epinephelus socialis_71",0.309301313590811,1981
"Epinephelus socialis_71",0.30170217148972,1982
"Epinephelus socialis_71",0.297489955396033,1983
"Epinephelus socialis_71",0.298090118481465,1984
"Epinephelus socialis_71",0.301286458509403,1985
"Epinephelus socialis_71",0.304743384248243,1986
"Epinephelus socialis_71",0.312196317886098,1987
"Epinephelus socialis_71",0.317667455828484,1988
"Epinephelus socialis_71",0.316127193304545,1989
"Epinephelus socialis_71",0.320810486479855,1990
"Epinephelus socialis_71",0.333216692400442,1991
"Epinephelus socialis_71",0.345146930389326,1992
"Epinephelus socialis_71",0.35779443758152,1993
"Epinephelus socialis_71",0.367571293266951,1994
"Epinephelus socialis_71",0.38039778605379,1995
"Epinephelus socialis_71",0.392825194289334,1996
"Epinephelus socialis_71",0.403993121469347,1997
"Epinephelus socialis_71",0.4136802712593,1998
"Epinephelus socialis_71",0.428787066790709,1999
"Epinephelus socialis_71",0.445145135751412,2000
"Epinephelus socialis_71",0.45859765660534,2001
"Epinephelus socialis_71",0.479199333502568,2002
"Epinephelus socialis_71",0.504362964009902,2003
"Epinephelus socialis_71",0.532099758039223,2004
"Epinephelus socialis_71",0.562706321209338,2005
"Epinephelus socialis_71",0.597020947325183,2006
"Epinephelus socialis_71",0.629288322282791,2007
"Epinephelus socialis_71",0.662023965898178,2008
"Epinephelus socialis_71",0.695094308233604,2009
"Epinephelus socialis_71",0.728364366019168,2010
"Epinephelus socialis_71",0.761700886184041,2011
"Hippoglossus stenolepis_67",0.483589607299991,1950
"Hippoglossus stenolepis_67",0.619245219524004,1951
