"rgn_id","year","popsum","whencev01","whence_choice"
28,2006,825699,"OD","OD"
28,2007,849611,"OD","OD"
28,2008,873523,"OD","OD"
28,2009,897435,"OD","OD"
28,2010,921347,"OD","OD"
28,2011,946461,"OD","OD"
28,2012,971574,"OD","OD"
28,2013,996688,"OD","OD"
28,2014,1021800,"OD","OD"
28,2015,1046920,"OD","OD"
29,2005,196420,"OD","OD"
29,2006,207571,"OD","OD"
29,2007,218722,"OD","OD"
29,2008,229873,"OD","OD"
29,2009,241024,"OD","OD"
29,2010,252176,"OD","OD"
29,2011,265488,"OD","OD"
29,2012,278800,"OD","OD"
29,2013,292112,"OD","OD"
29,2014,305424,"OD","OD"
29,2015,318735,"OD","OD"
30,2005,2553685.98333333,"SG","r2"
30,2006,2620285.38333333,"SG","r2"
30,2007,2686882.29166667,"SG","r2"
30,2008,2753482.41666667,"SG","r2"
30,2009,2820079,"SG","r2"
30,2010,2886678.08333333,"SG","r2"
30,2011,2959414.33333333,"SG","r2"
30,2012,3032149.58333333,"SG","r2"
30,2013,3104885,"SG","r2"
30,2014,3177621,"SG","r2"
30,2015,3250356.75,"SG","r2"
31,2005,97332.8,"OD","OD"
31,2006,98603.6,"OD","OD"
31,2007,99874.5,"OD","OD"
31,2008,101145,"OD","OD"
31,2009,102416,"OD","OD"
31,2010,103687,"OD","OD"
31,2011,105015,"OD","OD"
31,2012,106342,"OD","OD"
31,2013,107670,"OD","OD"
31,2014,108998,"OD","OD"
31,2015,110325,"OD","OD"
32,2005,765824,"OD","OD"
32,2006,773505,"OD","OD"
32,2007,781186,"OD","OD"
32,2008,788866,"OD","OD"
32,2009,796547,"OD","OD"
32,2010,804227,"OD","OD"
32,2011,811236,"OD","OD"
32,2012,818246,"OD","OD"
32,2013,825255,"OD","OD"
32,2014,832264,"OD","OD"
32,2015,839273,"OD","OD"
33,2005,2553685.98333333,"SG","r2"
33,2006,2620285.38333333,"SG","r2"
33,2007,2686882.29166667,"SG","r2"
33,2008,2753482.41666667,"SG","r2"
33,2009,2820079,"SG","r2"
33,2010,2886678.08333333,"SG","r2"
33,2011,2959414.33333333,"SG","r2"
33,2012,3032149.58333333,"SG","r2"
33,2013,3104885,"SG","r2"
33,2014,3177621,"SG","r2"
33,2015,3250356.75,"SG","r2"
34,2005,2553685.98333333,"SG","r2"
34,2006,2620285.38333333,"SG","r2"
34,2007,2686882.29166667,"SG","r2"
34,2008,2753482.41666667,"SG","r2"
34,2009,2820079,"SG","r2"
34,2010,2886678.08333333,"SG","r2"
34,2011,2959414.33333333,"SG","r2"
34,2012,3032149.58333333,"SG","r2"
34,2013,3104885,"SG","r2"
34,2014,3177621,"SG","r2"
34,2015,3250356.75,"SG","r2"
35,2005,2553685.98333333,"SG","r2"
35,2006,2620285.38333333,"SG","r2"
35,2007,2686882.29166667,"SG","r2"
35,2008,2753482.41666667,"SG","r2"
35,2009,2820079,"SG","r2"
35,2010,2886678.08333333,"SG","r2"
35,2011,2959414.33333333,"SG","r2"
35,2012,3032149.58333333,"SG","r2"
35,2013,3104885,"SG","r2"
35,2014,3177621,"SG","r2"
35,2015,3250356.75,"SG","r2"
36,2005,2553685.98333333,"SG","r2"
36,2006,2620285.38333333,"SG","r2"
36,2007,2686882.29166667,"SG","r2"
36,2008,2753482.41666667,"SG","r2"
36,2009,2820079,"SG","r2"
36,2010,2886678.08333333,"SG","r2"
36,2011,2959414.33333333,"SG","r2"
36,2012,3032149.58333333,"SG","r2"
36,2013,3104885,"SG","r2"
36,2014,3177621,"SG","r2"
36,2015,3250356.75,"SG","r2"
37,2005,1297880,"OD","OD"
37,2006,1308010,"OD","OD"
37,2007,1318140,"OD","OD"
37,2008,1328270,"OD","OD"
37,2009,1338390,"OD","OD"
37,2010,1348520,"OD","OD"
37,2011,1358110,"OD","OD"
37,2012,1367700,"OD","OD"
37,2013,1377290,"OD","OD"
37,2014,1386880,"OD","OD"
37,2015,1396460,"OD","OD"
38,2005,32433866.6666667,"SG","r2"
38,2006,32830777,"SG","r2"
38,2007,33227718.8333333,"SG","r2"
38,2008,33624644,"SG","r2"
38,2009,34021569.3333333,"SG","r2"
38,2010,34418496.1666667,"SG","r2"
38,2011,34770223.5,"SG","r2"
38,2012,35121936,"SG","r2"
38,2013,35473830,"SG","r2"
38,2014,35825540.6666667,"SG","r2"
38,2015,36177269.6666667,"SG","r2"
39,2005,440980,"OD","OD"
39,2006,454922,"OD","OD"
39,2007,468863,"OD","OD"
39,2008,482804,"OD","OD"
39,2009,496746,"OD","OD"
39,2010,510687,"OD","OD"
39,2011,526241,"OD","OD"
39,2012,541796,"OD","OD"
39,2013,557350,"OD","OD"
39,2014,572904,"OD","OD"
39,2015,588458,"OD","OD"
40,2005,12977600,"OD","OD"
40,2006,13122200,"OD","OD"
40,2007,13266900,"OD","OD"
40,2008,13411600,"OD","OD"
40,2009,13556300,"OD","OD"
40,2010,13701000,"OD","OD"
40,2011,13837900,"OD","OD"
40,2012,13974800,"OD","OD"
40,2013,14111700,"OD","OD"
40,2014,14248600,"OD","OD"
40,2015,14385500,"OD","OD"
41,2005,8078950,"OD","OD"
41,2006,8226110,"OD","OD"
41,2007,8373260,"OD","OD"
41,2008,8520420,"OD","OD"
41,2009,8667570,"OD","OD"
41,2010,8814730,"OD","OD"
41,2011,8979910,"OD","OD"
41,2012,9145090,"OD","OD"
41,2013,9310270,"OD","OD"
41,2014,9475450,"OD","OD"
41,2015,9640630,"OD","OD"
42,2005,5726490,"OD","OD"
42,2006,5881750,"OD","OD"
42,2007,6037000,"OD","OD"
42,2008,6192260,"OD","OD"
42,2009,6347510,"OD","OD"
42,2010,6502760,"OD","OD"
42,2011,6669090,"OD","OD"
42,2012,6835420,"OD","OD"
42,2013,7001750,"OD","OD"
42,2014,7168080,"OD","OD"
42,2015,7334410,"OD","OD"
43,2005,2411160,"OD","OD"
43,2006,2460860,"OD","OD"
43,2007,2510560,"OD","OD"
43,2008,2560270,"OD","OD"
43,2009,2609970,"OD","OD"
43,2010,2659670,"OD","OD"
43,2011,2706650,"OD","OD"
43,2012,2753630,"OD","OD"
43,2013,2800610,"OD","OD"
43,2014,2847590,"OD","OD"
43,2015,2894570,"OD","OD"
44,2005,4219520,"OD","OD"
44,2006,4433680,"OD","OD"
44,2007,4647840,"OD","OD"
44,2008,4862000,"OD","OD"
44,2009,5076160,"OD","OD"
44,2010,5290320,"OD","OD"
44,2011,5520080,"OD","OD"
44,2012,5749840,"OD","OD"
44,2013,5979590,"OD","OD"
44,2014,6209350,"OD","OD"
44,2015,6439110,"OD","OD"
45,2005,924400,"OD","OD"
45,2006,948053,"OD","OD"
45,2007,971707,"OD","OD"
45,2008,995360,"OD","OD"
45,2009,1019010,"OD","OD"
45,2010,1042670,"OD","OD"
45,2011,1068160,"OD","OD"
45,2012,1093640,"OD","OD"
45,2013,1119130,"OD","OD"
45,2014,1144620,"OD","OD"
45,2015,1170110,"OD","OD"
46,2005,553459,"OD","OD"
46,2006,555673,"OD","OD"
46,2007,557887,"OD","OD"
46,2008,560102,"OD","OD"
46,2009,562316,"OD","OD"
46,2010,564530,"OD","OD"
46,2011,568532,"OD","OD"
46,2012,572533,"OD","OD"
46,2013,576535,"OD","OD"
46,2014,580536,"OD","OD"
46,2015,584538,"OD","OD"
47,2005,4176740,"OD","OD"
47,2006,4357720,"OD","OD"
47,2007,4538700,"OD","OD"
47,2008,4719690,"OD","OD"
47,2009,4900670,"OD","OD"
47,2010,5081650,"OD","OD"
47,2011,5295410,"OD","OD"
47,2012,5509180,"OD","OD"
47,2013,5722940,"OD","OD"
47,2014,5936700,"OD","OD"
47,2015,6150460,"OD","OD"
48,2005,2144000,"OD","OD"
48,2006,2220630,"OD","OD"
48,2007,2297250,"OD","OD"
48,2008,2373880,"OD","OD"
48,2009,2450510,"OD","OD"
48,2010,2527140,"OD","OD"
48,2011,2614570,"OD","OD"
48,2012,2702000,"OD","OD"
48,2013,2789430,"OD","OD"
48,2014,2876860,"OD","OD"
48,2015,2964290,"OD","OD"
49,2005,653256,"OD","OD"
49,2006,667423,"OD","OD"
49,2007,681590,"OD","OD"
49,2008,695757,"OD","OD"
49,2009,709924,"OD","OD"
49,2010,724091,"OD","OD"
49,2011,738211,"OD","OD"
49,2012,752330,"OD","OD"
49,2013,766450,"OD","OD"
49,2014,780570,"OD","OD"
49,2015,794690,"OD","OD"
50,2005,2781440,"OD","OD"
50,2006,2872120,"OD","OD"
50,2007,2962800,"OD","OD"
50,2008,3053490,"OD","OD"
50,2009,3144170,"OD","OD"
50,2010,3234850,"OD","OD"
50,2011,3333800,"OD","OD"
50,2012,3432750,"OD","OD"
50,2013,3531690,"OD","OD"
50,2014,3630640,"OD","OD"
50,2015,3729590,"OD","OD"
51,2005,1970300,"OD","OD"
51,2006,2025260,"OD","OD"
51,2007,2080230,"OD","OD"
51,2008,2135190,"OD","OD"
51,2009,2190150,"OD","OD"
51,2010,2245120,"OD","OD"
51,2011,2299670,"OD","OD"
51,2012,2354220,"OD","OD"
51,2013,2408780,"OD","OD"
51,2014,2463330,"OD","OD"
51,2015,2517890,"OD","OD"
52,2005,749169,"OD","OD"
52,2006,757275,"OD","OD"
52,2007,765381,"OD","OD"
52,2008,773487,"OD","OD"
52,2009,781593,"OD","OD"
52,2010,789699,"OD","OD"
52,2011,797892,"OD","OD"
52,2012,806086,"OD","OD"
52,2013,814280,"OD","OD"
52,2014,822473,"OD","OD"
52,2015,830667,"OD","OD"
53,2005,12317100,"OD","OD"
53,2006,12646800,"OD","OD"
53,2007,12976600,"OD","OD"
53,2008,13306300,"OD","OD"
53,2009,13636100,"OD","OD"
53,2010,13965800,"OD","OD"
53,2011,14325100,"OD","OD"
53,2012,14684400,"OD","OD"
53,2013,15043700,"OD","OD"
53,2014,15403000,"OD","OD"
53,2015,15762300,"OD","OD"
54,2005,1492120,"OD","OD"
54,2006,1514000,"OD","OD"
54,2007,1535880,"OD","OD"
54,2008,1557760,"OD","OD"
54,2009,1579640,"OD","OD"
54,2010,1601520,"OD","OD"
54,2011,1618980,"OD","OD"
54,2012,1636450,"OD","OD"
54,2013,1653910,"OD","OD"
54,2014,1671370,"OD","OD"
54,2015,1688830,"OD","OD"
55,2005,255382,"OD","OD"
55,2006,254439,"OD","OD"
55,2007,253496,"OD","OD"
55,2008,252553,"OD","OD"
55,2009,251609,"OD","OD"
55,2010,250666,"OD","OD"
55,2011,249275,"OD","OD"
55,2012,247884,"OD","OD"
55,2013,246493,"OD","OD"
55,2014,245102,"OD","OD"
55,2015,243711,"OD","OD"
56,2005,494134,"OD","OD"
56,2006,504000,"OD","OD"
56,2007,513866,"OD","OD"
56,2008,523733,"OD","OD"
56,2009,533599,"OD","OD"
56,2010,543465,"OD","OD"
56,2011,552884,"OD","OD"
56,2012,562304,"OD","OD"
56,2013,571723,"OD","OD"
56,2014,581143,"OD","OD"
56,2015,590562,"OD","OD"
57,2005,250524,"OD","OD"
57,2006,247712,"OD","OD"
57,2007,244899,"OD","OD"
57,2008,242087,"OD","OD"
57,2009,239275,"OD","OD"
57,2010,236463,"OD","OD"
57,2011,233625,"OD","OD"
57,2012,230788,"OD","OD"
57,2013,227951,"OD","OD"
57,2014,225113,"OD","OD"
57,2015,222276,"OD","OD"
58,2005,1716290,"OD","OD"
58,2006,1726400,"OD","OD"
58,2007,1736500,"OD","OD"
58,2008,1746600,"OD","OD"
58,2009,1756710,"OD","OD"
58,2010,1766810,"OD","OD"
58,2011,1774660,"OD","OD"
58,2012,1782520,"OD","OD"
58,2013,1790370,"OD","OD"
58,2014,1798220,"OD","OD"
58,2015,1806070,"OD","OD"
59,2005,2832300,"OD","OD"
59,2006,2831750,"OD","OD"
59,2007,2831200,"OD","OD"
59,2008,2830650,"OD","OD"
59,2009,2830090,"OD","OD"
59,2010,2829540,"OD","OD"
59,2011,2828180,"OD","OD"
59,2012,2826820,"OD","OD"
59,2013,2825460,"OD","OD"
59,2014,2824100,"OD","OD"
59,2015,2822740,"OD","OD"
60,2005,15593.6,"OD","OD"
60,2006,15554.9,"OD","OD"
60,2007,15516.3,"OD","OD"
60,2008,15477.6,"OD","OD"
60,2009,15439,"OD","OD"
60,2010,15400.3,"OD","OD"
60,2011,15347.9,"OD","OD"
60,2012,15295.6,"OD","OD"
60,2013,15243.2,"OD","OD"
60,2014,15190.9,"OD","OD"
60,2015,15138.5,"OD","OD"
61,2005,6042620,"OD","OD"
61,2006,6132460,"OD","OD"
61,2007,6222310,"OD","OD"
61,2008,6312160,"OD","OD"
61,2009,6402010,"OD","OD"
61,2010,6491860,"OD","OD"
61,2011,6585270,"OD","OD"
61,2012,6678680,"OD","OD"
61,2013,6772100,"OD","OD"
61,2014,6865510,"OD","OD"
61,2015,6958920,"OD","OD"
62,2005,14476200,"OD","OD"
62,2006,14754400,"OD","OD"
62,2007,15032700,"OD","OD"
62,2008,15310900,"OD","OD"
62,2009,15589200,"OD","OD"
62,2010,15867400,"OD","OD"
62,2011,16126400,"OD","OD"
62,2012,16385300,"OD","OD"
62,2013,16644200,"OD","OD"
62,2014,16903200,"OD","OD"
62,2015,17162100,"OD","OD"
63,2005,93786,"OD","OD"
63,2006,97855.5,"OD","OD"
63,2007,101925,"OD","OD"
63,2008,105994,"OD","OD"
63,2009,110064,"OD","OD"
63,2010,114133,"OD","OD"
63,2011,118708,"OD","OD"
63,2012,123283,"OD","OD"
63,2013,127858,"OD","OD"
63,2014,132433,"OD","OD"
63,2015,137008,"OD","OD"
64,2005,927706,"OD","OD"
64,2006,954878,"OD","OD"
64,2007,982050,"OD","OD"
64,2008,1009220,"OD","OD"
64,2009,1036390,"OD","OD"
64,2010,1063570,"OD","OD"
64,2011,1090140,"OD","OD"
64,2012,1116720,"OD","OD"
64,2013,1143300,"OD","OD"
64,2014,1169880,"OD","OD"
64,2015,1196460,"OD","OD"
65,2005,1029670,"OD","OD"
65,2006,1064100,"OD","OD"
65,2007,1098520,"OD","OD"
65,2008,1132950,"OD","OD"
65,2009,1167370,"OD","OD"
65,2010,1201800,"OD","OD"
65,2011,1240660,"OD","OD"
65,2012,1279530,"OD","OD"
65,2013,1318400,"OD","OD"
65,2014,1357260,"OD","OD"
65,2015,1396130,"OD","OD"
66,2005,5113870,"OD","OD"
66,2006,5246360,"OD","OD"
66,2007,5378840,"OD","OD"
66,2008,5511330,"OD","OD"
66,2009,5643810,"OD","OD"
66,2010,5776300,"OD","OD"
66,2011,5917860,"OD","OD"
66,2012,6059420,"OD","OD"
66,2013,6200990,"OD","OD"
66,2014,6342550,"OD","OD"
66,2015,6484110,"OD","OD"
67,2005,3198740,"OD","OD"
67,2006,3266460,"OD","OD"
67,2007,3334180,"OD","OD"
67,2008,3401910,"OD","OD"
67,2009,3469630,"OD","OD"
67,2010,3537350,"OD","OD"
67,2011,3594430,"OD","OD"
67,2012,3651510,"OD","OD"
67,2013,3708580,"OD","OD"
67,2014,3765660,"OD","OD"
67,2015,3822740,"OD","OD"
68,2005,344492,"OD","OD"
68,2006,345904,"OD","OD"
68,2007,347315,"OD","OD"
68,2008,348726,"OD","OD"
68,2009,350137,"OD","OD"
68,2010,351549,"OD","OD"
68,2011,352869,"OD","OD"
68,2012,354189,"OD","OD"
68,2013,355510,"OD","OD"
68,2014,356830,"OD","OD"
68,2015,358151,"OD","OD"
69,2005,1305400,"OD","OD"
69,2006,1295090,"OD","OD"
69,2007,1284780,"OD","OD"
69,2008,1274470,"OD","OD"
69,2009,1264160,"OD","OD"
69,2010,1253850,"OD","OD"
69,2011,1243920,"OD","OD"
69,2012,1233980,"OD","OD"
69,2013,1224050,"OD","OD"
69,2014,1214120,"OD","OD"
69,2015,1204190,"OD","OD"
70,2005,829807,"OD","OD"
70,2006,820596,"OD","OD"
70,2007,811386,"OD","OD"
70,2008,802175,"OD","OD"
70,2009,792965,"OD","OD"
70,2010,783755,"OD","OD"
70,2011,774797,"OD","OD"
70,2012,765840,"OD","OD"
70,2013,756882,"OD","OD"
70,2014,747925,"OD","OD"
70,2015,738967,"OD","OD"
71,2005,873869,"OD","OD"
71,2006,868844,"OD","OD"
71,2007,863819,"OD","OD"
71,2008,858794,"OD","OD"
71,2009,853769,"OD","OD"
71,2010,848745,"OD","OD"
71,2011,843682,"OD","OD"
71,2012,838619,"OD","OD"
71,2013,833557,"OD","OD"
71,2014,828494,"OD","OD"
71,2015,823431,"OD","OD"
72,2005,638253,"OD","OD"
72,2006,636507,"OD","OD"
72,2007,634760,"OD","OD"
72,2008,633013,"OD","OD"
72,2009,631267,"OD","OD"
72,2010,629520,"OD","OD"
72,2011,627449,"OD","OD"
72,2012,625378,"OD","OD"
72,2013,623307,"OD","OD"
72,2014,621237,"OD","OD"
72,2015,619166,"OD","OD"
73,2005,10507400,"OD","OD"
73,2006,10233500,"OD","OD"
73,2007,9959510,"OD","OD"
73,2008,9685570,"OD","OD"
73,2009,9411630,"OD","OD"
73,2010,9137690,"OD","OD"
73,2011,8909940,"OD","OD"
73,2012,8682190,"OD","OD"
73,2013,8454450,"OD","OD"
73,2014,8226700,"OD","OD"
73,2015,7998950,"OD","OD"
74,2005,1068020,"OD","OD"
74,2006,1063330,"OD","OD"
74,2007,1058640,"OD","OD"
74,2008,1053950,"OD","OD"
74,2009,1049260,"OD","OD"
74,2010,1044570,"OD","OD"
74,2011,1042130,"OD","OD"
74,2012,1039680,"OD","OD"
74,2013,1037240,"OD","OD"
74,2014,1034800,"OD","OD"
74,2015,1032350,"OD","OD"
75,2005,6182530,"OD","OD"
75,2006,6141460,"OD","OD"
75,2007,6100390,"OD","OD"
75,2008,6059320,"OD","OD"
75,2009,6018250,"OD","OD"
75,2010,5977180,"OD","OD"
75,2011,5938340,"OD","OD"
75,2012,5899500,"OD","OD"
75,2013,5860660,"OD","OD"
75,2014,5821810,"OD","OD"
75,2015,5782970,"OD","OD"
76,2005,28757500,"OD","OD"
76,2006,29220600,"OD","OD"
76,2007,29683700,"OD","OD"
76,2008,30146800,"OD","OD"
76,2009,30609900,"OD","OD"
76,2010,31073000,"OD","OD"
76,2011,31547900,"OD","OD"
76,2012,32022800,"OD","OD"
76,2013,32497800,"OD","OD"
76,2014,32972700,"OD","OD"
76,2015,33447600,"OD","OD"
77,2005,2803820,"OD","OD"
77,2006,2875650,"OD","OD"
77,2007,2947480,"OD","OD"
77,2008,3019300,"OD","OD"
77,2009,3091130,"OD","OD"
77,2010,3162950,"OD","OD"
77,2011,3235700,"OD","OD"
77,2012,3308440,"OD","OD"
77,2013,3381180,"OD","OD"
77,2014,3453930,"OD","OD"
77,2015,3526670,"OD","OD"
78,2005,3513580,"OD","OD"
78,2006,3557830,"OD","OD"
78,2007,3602080,"OD","OD"
78,2008,3646330,"OD","OD"
78,2009,3690580,"OD","OD"
