"rgn_id","rgn_nam","r2","r1","whence_choice","year","count","rgn_id_whence","rgn_nam_whence","count_whence"
1,"Cocos Islands",53,9,"r2",2012,7201352.12205652,16,"Australia",12005996.5146073
1,"Cocos Islands",53,9,"r2",2012,7201352.12205652,162,"New Zealand",2396707.72950574
2,"Christmas Island",53,9,"r2",1990,5065071.63311978,16,"Australia",8502257.2376624
2,"Christmas Island",53,9,"r2",1990,5065071.63311978,162,"New Zealand",1627886.02857716
2,"Christmas Island",53,9,"r2",1991,5125569.43116654,16,"Australia",8548009.83955109
2,"Christmas Island",53,9,"r2",1991,5125569.43116654,162,"New Zealand",1703129.022782
2,"Christmas Island",53,9,"r2",1992,5167373.87353821,16,"Australia",8623259.2268672
2,"Christmas Island",53,9,"r2",1992,5167373.87353821,162,"New Zealand",1711488.52020922
2,"Christmas Island",53,9,"r2",1993,5202085.67268505,16,"Australia",8675173.96713999
2,"Christmas Island",53,9,"r2",1993,5202085.67268505,162,"New Zealand",1728997.37823011
2,"Christmas Island",53,9,"r2",1994,5303386.67177571,16,"Australia",8832056.7815984
2,"Christmas Island",53,9,"r2",1994,5303386.67177571,162,"New Zealand",1774716.56195301
2,"Christmas Island",53,9,"r2",1995,5433930.34918441,16,"Australia",9049690.60133477
2,"Christmas Island",53,9,"r2",1995,5433930.34918441,162,"New Zealand",1818170.09703406
2,"Christmas Island",53,9,"r2",1996,5512644.37783157,16,"Australia",9154738.87401517
2,"Christmas Island",53,9,"r2",1996,5512644.37783157,162,"New Zealand",1870549.88164797
2,"Christmas Island",53,9,"r2",1997,5560269.26524756,16,"Australia",9230553.51244578
2,"Christmas Island",53,9,"r2",1997,5560269.26524756,162,"New Zealand",1889985.01804935
2,"Christmas Island",53,9,"r2",1998,5613685.11671148,16,"Australia",9331220.93134805
2,"Christmas Island",53,9,"r2",1998,5613685.11671148,162,"New Zealand",1896149.30207491
2,"Christmas Island",53,9,"r2",1999,5670026.84714696,16,"Australia",9428919.40496579
2,"Christmas Island",53,9,"r2",1999,5670026.84714696,162,"New Zealand",1911134.28932812
2,"Christmas Island",53,9,"r2",2000,5777995.04528706,16,"Australia",9624371.09563752
2,"Christmas Island",53,9,"r2",2000,5777995.04528706,162,"New Zealand",1931618.99493659
2,"Christmas Island",53,9,"r2",2001,5881006.5540807,16,"Australia",9793325.97715115
2,"Christmas Island",53,9,"r2",2001,5881006.5540807,162,"New Zealand",1968687.13101025
2,"Christmas Island",53,9,"r2",2002,5984075.15988445,16,"Australia",9937597.923161
2,"Christmas Island",53,9,"r2",2002,5984075.15988445,162,"New Zealand",2030552.39660789
2,"Christmas Island",53,9,"r2",2003,6086746.99691387,16,"Australia",10101918.7886251
2,"Christmas Island",53,9,"r2",2003,6086746.99691387,162,"New Zealand",2071575.20520264
2,"Christmas Island",53,9,"r2",2004,6177652.8303104,16,"Australia",10229628.7328409
2,"Christmas Island",53,9,"r2",2004,6177652.8303104,162,"New Zealand",2125676.92777991
2,"Christmas Island",53,9,"r2",2005,6369248.56811902,16,"Australia",10555735.4092887
2,"Christmas Island",53,9,"r2",2005,6369248.56811902,162,"New Zealand",2182761.72694935
2,"Christmas Island",53,9,"r2",2006,6521564.17269767,16,"Australia",10806942.7576191
2,"Christmas Island",53,9,"r2",2006,6521564.17269767,162,"New Zealand",2236185.58777624
2,"Christmas Island",53,9,"r2",2007,6679247.38619654,16,"Australia",11085529.445708
2,"Christmas Island",53,9,"r2",2007,6679247.38619654,162,"New Zealand",2272965.32668507
2,"Christmas Island",53,9,"r2",2008,6829159.33734183,16,"Australia",11357176.9552842
2,"Christmas Island",53,9,"r2",2008,6829159.33734183,162,"New Zealand",2301141.71939946
2,"Christmas Island",53,9,"r2",2009,6947005.91515264,16,"Australia",11568762.1800529
2,"Christmas Island",53,9,"r2",2009,6947005.91515264,162,"New Zealand",2325249.65025237
2,"Christmas Island",53,9,"r2",2010,7041979.50838452,16,"Australia",11732823.4893901
2,"Christmas Island",53,9,"r2",2010,7041979.50838452,162,"New Zealand",2351135.52737895
2,"Christmas Island",53,9,"r2",2011,7129706.12878739,16,"Australia",11873749.9220517
2,"Christmas Island",53,9,"r2",2011,7129706.12878739,162,"New Zealand",2385662.33552307
2,"Christmas Island",53,9,"r2",2012,7201352.12205652,16,"Australia",12005996.5146073
2,"Christmas Island",53,9,"r2",2012,7201352.12205652,162,"New Zealand",2396707.72950574
3,"Norfolk Island",53,9,"r2",1990,5065071.63311978,16,"Australia",8502257.2376624
3,"Norfolk Island",53,9,"r2",1990,5065071.63311978,162,"New Zealand",1627886.02857716
3,"Norfolk Island",53,9,"r2",1991,5125569.43116654,16,"Australia",8548009.83955109
3,"Norfolk Island",53,9,"r2",1991,5125569.43116654,162,"New Zealand",1703129.022782
3,"Norfolk Island",53,9,"r2",1992,5167373.87353821,16,"Australia",8623259.2268672
3,"Norfolk Island",53,9,"r2",1992,5167373.87353821,162,"New Zealand",1711488.52020922
3,"Norfolk Island",53,9,"r2",1993,5202085.67268505,16,"Australia",8675173.96713999
3,"Norfolk Island",53,9,"r2",1993,5202085.67268505,162,"New Zealand",1728997.37823011
3,"Norfolk Island",53,9,"r2",1994,5303386.67177571,16,"Australia",8832056.7815984
3,"Norfolk Island",53,9,"r2",1994,5303386.67177571,162,"New Zealand",1774716.56195301
3,"Norfolk Island",53,9,"r2",1995,5433930.34918441,16,"Australia",9049690.60133477
3,"Norfolk Island",53,9,"r2",1995,5433930.34918441,162,"New Zealand",1818170.09703406
3,"Norfolk Island",53,9,"r2",1996,5512644.37783157,16,"Australia",9154738.87401517
3,"Norfolk Island",53,9,"r2",1996,5512644.37783157,162,"New Zealand",1870549.88164797
3,"Norfolk Island",53,9,"r2",1997,5560269.26524756,16,"Australia",9230553.51244578
3,"Norfolk Island",53,9,"r2",1997,5560269.26524756,162,"New Zealand",1889985.01804935
3,"Norfolk Island",53,9,"r2",1998,5613685.11671148,16,"Australia",9331220.93134805
3,"Norfolk Island",53,9,"r2",1998,5613685.11671148,162,"New Zealand",1896149.30207491
3,"Norfolk Island",53,9,"r2",1999,5670026.84714696,16,"Australia",9428919.40496579
3,"Norfolk Island",53,9,"r2",1999,5670026.84714696,162,"New Zealand",1911134.28932812
3,"Norfolk Island",53,9,"r2",2000,5777995.04528706,16,"Australia",9624371.09563752
3,"Norfolk Island",53,9,"r2",2000,5777995.04528706,162,"New Zealand",1931618.99493659
3,"Norfolk Island",53,9,"r2",2001,5881006.5540807,16,"Australia",9793325.97715115
3,"Norfolk Island",53,9,"r2",2001,5881006.5540807,162,"New Zealand",1968687.13101025
3,"Norfolk Island",53,9,"r2",2002,5984075.15988445,16,"Australia",9937597.923161
3,"Norfolk Island",53,9,"r2",2002,5984075.15988445,162,"New Zealand",2030552.39660789
3,"Norfolk Island",53,9,"r2",2003,6086746.99691387,16,"Australia",10101918.7886251
3,"Norfolk Island",53,9,"r2",2003,6086746.99691387,162,"New Zealand",2071575.20520264
3,"Norfolk Island",53,9,"r2",2004,6177652.8303104,16,"Australia",10229628.7328409
3,"Norfolk Island",53,9,"r2",2004,6177652.8303104,162,"New Zealand",2125676.92777991
3,"Norfolk Island",53,9,"r2",2005,6369248.56811902,16,"Australia",10555735.4092887
3,"Norfolk Island",53,9,"r2",2005,6369248.56811902,162,"New Zealand",2182761.72694935
3,"Norfolk Island",53,9,"r2",2006,6521564.17269767,16,"Australia",10806942.7576191
3,"Norfolk Island",53,9,"r2",2006,6521564.17269767,162,"New Zealand",2236185.58777624
3,"Norfolk Island",53,9,"r2",2007,6679247.38619654,16,"Australia",11085529.445708
3,"Norfolk Island",53,9,"r2",2007,6679247.38619654,162,"New Zealand",2272965.32668507
3,"Norfolk Island",53,9,"r2",2008,6829159.33734183,16,"Australia",11357176.9552842
3,"Norfolk Island",53,9,"r2",2008,6829159.33734183,162,"New Zealand",2301141.71939946
3,"Norfolk Island",53,9,"r2",2009,6947005.91515264,16,"Australia",11568762.1800529
3,"Norfolk Island",53,9,"r2",2009,6947005.91515264,162,"New Zealand",2325249.65025237
3,"Norfolk Island",53,9,"r2",2010,7041979.50838452,16,"Australia",11732823.4893901
3,"Norfolk Island",53,9,"r2",2010,7041979.50838452,162,"New Zealand",2351135.52737895
3,"Norfolk Island",53,9,"r2",2011,7129706.12878739,16,"Australia",11873749.9220517
3,"Norfolk Island",53,9,"r2",2011,7129706.12878739,162,"New Zealand",2385662.33552307
3,"Norfolk Island",53,9,"r2",2012,7201352.12205652,16,"Australia",12005996.5146073
3,"Norfolk Island",53,9,"r2",2012,7201352.12205652,162,"New Zealand",2396707.72950574
4,"Macquarie Island",53,9,"r2",1990,5065071.63311978,16,"Australia",8502257.2376624
4,"Macquarie Island",53,9,"r2",1990,5065071.63311978,162,"New Zealand",1627886.02857716
4,"Macquarie Island",53,9,"r2",1991,5125569.43116654,16,"Australia",8548009.83955109
4,"Macquarie Island",53,9,"r2",1991,5125569.43116654,162,"New Zealand",1703129.022782
4,"Macquarie Island",53,9,"r2",1992,5167373.87353821,16,"Australia",8623259.2268672
4,"Macquarie Island",53,9,"r2",1992,5167373.87353821,162,"New Zealand",1711488.52020922
4,"Macquarie Island",53,9,"r2",1993,5202085.67268505,16,"Australia",8675173.96713999
4,"Macquarie Island",53,9,"r2",1993,5202085.67268505,162,"New Zealand",1728997.37823011
4,"Macquarie Island",53,9,"r2",1994,5303386.67177571,16,"Australia",8832056.7815984
4,"Macquarie Island",53,9,"r2",1994,5303386.67177571,162,"New Zealand",1774716.56195301
4,"Macquarie Island",53,9,"r2",1995,5433930.34918441,16,"Australia",9049690.60133477
4,"Macquarie Island",53,9,"r2",1995,5433930.34918441,162,"New Zealand",1818170.09703406
4,"Macquarie Island",53,9,"r2",1996,5512644.37783157,16,"Australia",9154738.87401517
4,"Macquarie Island",53,9,"r2",1996,5512644.37783157,162,"New Zealand",1870549.88164797
4,"Macquarie Island",53,9,"r2",1997,5560269.26524756,16,"Australia",9230553.51244578
4,"Macquarie Island",53,9,"r2",1997,5560269.26524756,162,"New Zealand",1889985.01804935
4,"Macquarie Island",53,9,"r2",1998,5613685.11671148,16,"Australia",9331220.93134805
4,"Macquarie Island",53,9,"r2",1998,5613685.11671148,162,"New Zealand",1896149.30207491
4,"Macquarie Island",53,9,"r2",1999,5670026.84714696,16,"Australia",9428919.40496579
4,"Macquarie Island",53,9,"r2",1999,5670026.84714696,162,"New Zealand",1911134.28932812
4,"Macquarie Island",53,9,"r2",2000,5777995.04528706,16,"Australia",9624371.09563752
4,"Macquarie Island",53,9,"r2",2000,5777995.04528706,162,"New Zealand",1931618.99493659
4,"Macquarie Island",53,9,"r2",2001,5881006.5540807,16,"Australia",9793325.97715115
4,"Macquarie Island",53,9,"r2",2001,5881006.5540807,162,"New Zealand",1968687.13101025
4,"Macquarie Island",53,9,"r2",2002,5984075.15988445,16,"Australia",9937597.923161
4,"Macquarie Island",53,9,"r2",2002,5984075.15988445,162,"New Zealand",2030552.39660789
4,"Macquarie Island",53,9,"r2",2003,6086746.99691387,16,"Australia",10101918.7886251
4,"Macquarie Island",53,9,"r2",2003,6086746.99691387,162,"New Zealand",2071575.20520264
4,"Macquarie Island",53,9,"r2",2004,6177652.8303104,16,"Australia",10229628.7328409
4,"Macquarie Island",53,9,"r2",2004,6177652.8303104,162,"New Zealand",2125676.92777991
4,"Macquarie Island",53,9,"r2",2005,6369248.56811902,16,"Australia",10555735.4092887
4,"Macquarie Island",53,9,"r2",2005,6369248.56811902,162,"New Zealand",2182761.72694935
4,"Macquarie Island",53,9,"r2",2006,6521564.17269767,16,"Australia",10806942.7576191
4,"Macquarie Island",53,9,"r2",2006,6521564.17269767,162,"New Zealand",2236185.58777624
4,"Macquarie Island",53,9,"r2",2007,6679247.38619654,16,"Australia",11085529.445708
4,"Macquarie Island",53,9,"r2",2007,6679247.38619654,162,"New Zealand",2272965.32668507
4,"Macquarie Island",53,9,"r2",2008,6829159.33734183,16,"Australia",11357176.9552842
4,"Macquarie Island",53,9,"r2",2008,6829159.33734183,162,"New Zealand",2301141.71939946
4,"Macquarie Island",53,9,"r2",2009,6947005.91515264,16,"Australia",11568762.1800529
4,"Macquarie Island",53,9,"r2",2009,6947005.91515264,162,"New Zealand",2325249.65025237
4,"Macquarie Island",53,9,"r2",2010,7041979.50838452,16,"Australia",11732823.4893901
4,"Macquarie Island",53,9,"r2",2010,7041979.50838452,162,"New Zealand",2351135.52737895
4,"Macquarie Island",53,9,"r2",2011,7129706.12878739,16,"Australia",11873749.9220517
4,"Macquarie Island",53,9,"r2",2011,7129706.12878739,162,"New Zealand",2385662.33552307
4,"Macquarie Island",53,9,"r2",2012,7201352.12205652,16,"Australia",12005996.5146073
4,"Macquarie Island",53,9,"r2",2012,7201352.12205652,162,"New Zealand",2396707.72950574
8,"Palau",57,9,"r2",1990,59847.5415136441,13,"Northern Mariana Islands and Guam",59847.5415136441
8,"Palau",57,9,"r2",1991,61306.6884500394,13,"Northern Mariana Islands and Guam",61306.6884500394
8,"Palau",57,9,"r2",1992,62640.7795180024,13,"Northern Mariana Islands and Guam",62640.7795180024
8,"Palau",57,9,"r2",1993,63880.1104635897,13,"Northern Mariana Islands and Guam",63880.1104635897
8,"Palau",57,9,"r2",1994,64977.9505661739,13,"Northern Mariana Islands and Guam",64977.9505661739
8,"Palau",57,9,"r2",1995,65962.7661736981,13,"Northern Mariana Islands and Guam",65962.7661736981
8,"Palau",57,9,"r2",1996,66944.9316885719,13,"Northern Mariana Islands and Guam",66944.9316885719
8,"Palau",57,9,"r2",1997,67907.4356949664,13,"Northern Mariana Islands and Guam",67907.4356949664
8,"Palau",57,9,"r2",1998,68711.6660384914,13,"Northern Mariana Islands and Guam",68711.6660384914
8,"Palau",57,9,"r2",1999,69407.6502261415,13,"Northern Mariana Islands and Guam",69407.6502261415
8,"Palau",57,9,"r2",2000,69967.1552786914,13,"Northern Mariana Islands and Guam",69967.1552786914
8,"Palau",57,9,"r2",2001,70390.0976172217,13,"Northern Mariana Islands and Guam",70390.0976172217
8,"Palau",57,9,"r2",2002,68833.3153255723,13,"Northern Mariana Islands and Guam",68833.3153255723
8,"Palau",57,9,"r2",2003,69267.202372305,13,"Northern Mariana Islands and Guam",69267.202372305
8,"Palau",57,9,"r2",2004,69647.7911594333,13,"Northern Mariana Islands and Guam",69647.7911594333
8,"Palau",57,9,"r2",2005,70347.0589997665,13,"Northern Mariana Islands and Guam",70347.0589997665
8,"Palau",57,9,"r2",2006,72034.324777761,13,"Northern Mariana Islands and Guam",72034.324777761
8,"Palau",57,9,"r2",2007,69782.9679082954,13,"Northern Mariana Islands and Guam",69782.9679082954
8,"Palau",57,9,"r2",2008,70410.8432887122,13,"Northern Mariana Islands and Guam",70410.8432887122
8,"Palau",57,9,"r2",2009,71091.4887717308,13,"Northern Mariana Islands and Guam",71091.4887717308
8,"Palau",57,9,"r2",2010,72243.7510902881,13,"Northern Mariana Islands and Guam",72243.7510902881
8,"Palau",57,9,"r2",2011,73675.7026103628,13,"Northern Mariana Islands and Guam",73675.7026103628
8,"Palau",57,9,"r2",2012,74883.8661853438,13,"Northern Mariana Islands and Guam",74883.8661853438
9,"Micronesia",57,9,"r2",1990,59847.5415136441,13,"Northern Mariana Islands and Guam",59847.5415136441
9,"Micronesia",57,9,"r2",1991,61306.6884500394,13,"Northern Mariana Islands and Guam",61306.6884500394
9,"Micronesia",57,9,"r2",1992,62640.7795180024,13,"Northern Mariana Islands and Guam",62640.7795180024
9,"Micronesia",57,9,"r2",1993,63880.1104635897,13,"Northern Mariana Islands and Guam",63880.1104635897
9,"Micronesia",57,9,"r2",1994,64977.9505661739,13,"Northern Mariana Islands and Guam",64977.9505661739
9,"Micronesia",57,9,"r2",1995,65962.7661736981,13,"Northern Mariana Islands and Guam",65962.7661736981
9,"Micronesia",57,9,"r2",1996,66944.9316885719,13,"Northern Mariana Islands and Guam",66944.9316885719
9,"Micronesia",57,9,"r2",1997,67907.4356949664,13,"Northern Mariana Islands and Guam",67907.4356949664
9,"Micronesia",57,9,"r2",1998,68711.6660384914,13,"Northern Mariana Islands and Guam",68711.6660384914
9,"Micronesia",57,9,"r2",1999,69407.6502261415,13,"Northern Mariana Islands and Guam",69407.6502261415
9,"Micronesia",57,9,"r2",2000,69967.1552786914,13,"Northern Mariana Islands and Guam",69967.1552786914
9,"Micronesia",57,9,"r2",2001,70390.0976172217,13,"Northern Mariana Islands and Guam",70390.0976172217
9,"Micronesia",57,9,"r2",2002,68833.3153255723,13,"Northern Mariana Islands and Guam",68833.3153255723
9,"Micronesia",57,9,"r2",2003,69267.202372305,13,"Northern Mariana Islands and Guam",69267.202372305
9,"Micronesia",57,9,"r2",2004,69647.7911594333,13,"Northern Mariana Islands and Guam",69647.7911594333
9,"Micronesia",57,9,"r2",2005,70347.0589997665,13,"Northern Mariana Islands and Guam",70347.0589997665
9,"Micronesia",57,9,"r2",2006,72034.324777761,13,"Northern Mariana Islands and Guam",72034.324777761
9,"Micronesia",57,9,"r2",2007,69782.9679082954,13,"Northern Mariana Islands and Guam",69782.9679082954
9,"Micronesia",57,9,"r2",2008,70410.8432887122,13,"Northern Mariana Islands and Guam",70410.8432887122
9,"Micronesia",57,9,"r2",2009,71091.4887717308,13,"Northern Mariana Islands and Guam",71091.4887717308
9,"Micronesia",57,9,"r2",2010,72243.7510902881,13,"Northern Mariana Islands and Guam",72243.7510902881
9,"Micronesia",57,9,"r2",2011,73675.7026103628,13,"Northern Mariana Islands and Guam",73675.7026103628
9,"Micronesia",57,9,"r2",2012,74883.8661853438,13,"Northern Mariana Islands and Guam",74883.8661853438
10,"Nauru",57,9,"r2",1990,59847.5415136441,13,"Northern Mariana Islands and Guam",59847.5415136441
10,"Nauru",57,9,"r2",1991,61306.6884500394,13,"Northern Mariana Islands and Guam",61306.6884500394
10,"Nauru",57,9,"r2",1992,62640.7795180024,13,"Northern Mariana Islands and Guam",62640.7795180024
10,"Nauru",57,9,"r2",1993,63880.1104635897,13,"Northern Mariana Islands and Guam",63880.1104635897
10,"Nauru",57,9,"r2",1994,64977.9505661739,13,"Northern Mariana Islands and Guam",64977.9505661739
10,"Nauru",57,9,"r2",1995,65962.7661736981,13,"Northern Mariana Islands and Guam",65962.7661736981
10,"Nauru",57,9,"r2",1996,66944.9316885719,13,"Northern Mariana Islands and Guam",66944.9316885719
10,"Nauru",57,9,"r2",1997,67907.4356949664,13,"Northern Mariana Islands and Guam",67907.4356949664
10,"Nauru",57,9,"r2",1998,68711.6660384914,13,"Northern Mariana Islands and Guam",68711.6660384914
10,"Nauru",57,9,"r2",1999,69407.6502261415,13,"Northern Mariana Islands and Guam",69407.6502261415
10,"Nauru",57,9,"r2",2000,69967.1552786914,13,"Northern Mariana Islands and Guam",69967.1552786914
10,"Nauru",57,9,"r2",2001,70390.0976172217,13,"Northern Mariana Islands and Guam",70390.0976172217
10,"Nauru",57,9,"r2",2002,68833.3153255723,13,"Northern Mariana Islands and Guam",68833.3153255723
10,"Nauru",57,9,"r2",2003,69267.202372305,13,"Northern Mariana Islands and Guam",69267.202372305
10,"Nauru",57,9,"r2",2004,69647.7911594333,13,"Northern Mariana Islands and Guam",69647.7911594333
10,"Nauru",57,9,"r2",2005,70347.0589997665,13,"Northern Mariana Islands and Guam",70347.0589997665
10,"Nauru",57,9,"r2",2006,72034.324777761,13,"Northern Mariana Islands and Guam",72034.324777761
10,"Nauru",57,9,"r2",2007,69782.9679082954,13,"Northern Mariana Islands and Guam",69782.9679082954
10,"Nauru",57,9,"r2",2008,70410.8432887122,13,"Northern Mariana Islands and Guam",70410.8432887122
10,"Nauru",57,9,"r2",2009,71091.4887717308,13,"Northern Mariana Islands and Guam",71091.4887717308
10,"Nauru",57,9,"r2",2010,72243.7510902881,13,"Northern Mariana Islands and Guam",72243.7510902881
10,"Nauru",57,9,"r2",2011,73675.7026103628,13,"Northern Mariana Islands and Guam",73675.7026103628
10,"Nauru",57,9,"r2",2012,74883.8661853438,13,"Northern Mariana Islands and Guam",74883.8661853438
11,"Marshall Islands",57,9,"r2",1990,59847.5415136441,13,"Northern Mariana Islands and Guam",59847.5415136441
11,"Marshall Islands",57,9,"r2",1991,61306.6884500394,13,"Northern Mariana Islands and Guam",61306.6884500394
11,"Marshall Islands",57,9,"r2",1992,62640.7795180024,13,"Northern Mariana Islands and Guam",62640.7795180024
11,"Marshall Islands",57,9,"r2",1993,63880.1104635897,13,"Northern Mariana Islands and Guam",63880.1104635897
11,"Marshall Islands",57,9,"r2",1994,64977.9505661739,13,"Northern Mariana Islands and Guam",64977.9505661739
11,"Marshall Islands",57,9,"r2",1995,65962.7661736981,13,"Northern Mariana Islands and Guam",65962.7661736981
11,"Marshall Islands",57,9,"r2",1996,66944.9316885719,13,"Northern Mariana Islands and Guam",66944.9316885719
11,"Marshall Islands",57,9,"r2",1997,67907.4356949664,13,"Northern Mariana Islands and Guam",67907.4356949664
11,"Marshall Islands",57,9,"r2",1998,68711.6660384914,13,"Northern Mariana Islands and Guam",68711.6660384914
11,"Marshall Islands",57,9,"r2",1999,69407.6502261415,13,"Northern Mariana Islands and Guam",69407.6502261415
11,"Marshall Islands",57,9,"r2",2000,69967.1552786914,13,"Northern Mariana Islands and Guam",69967.1552786914
11,"Marshall Islands",57,9,"r2",2001,70390.0976172217,13,"Northern Mariana Islands and Guam",70390.0976172217
11,"Marshall Islands",57,9,"r2",2002,68833.3153255723,13,"Northern Mariana Islands and Guam",68833.3153255723
11,"Marshall Islands",57,9,"r2",2003,69267.202372305,13,"Northern Mariana Islands and Guam",69267.202372305
11,"Marshall Islands",57,9,"r2",2004,69647.7911594333,13,"Northern Mariana Islands and Guam",69647.7911594333
11,"Marshall Islands",57,9,"r2",2005,70347.0589997665,13,"Northern Mariana Islands and Guam",70347.0589997665
11,"Marshall Islands",57,9,"r2",2006,72034.324777761,13,"Northern Mariana Islands and Guam",72034.324777761
11,"Marshall Islands",57,9,"r2",2007,69782.9679082954,13,"Northern Mariana Islands and Guam",69782.9679082954
11,"Marshall Islands",57,9,"r2",2008,70410.8432887122,13,"Northern Mariana Islands and Guam",70410.8432887122
11,"Marshall Islands",57,9,"r2",2009,71091.4887717308,13,"Northern Mariana Islands and Guam",71091.4887717308
11,"Marshall Islands",57,9,"r2",2010,72243.7510902881,13,"Northern Mariana Islands and Guam",72243.7510902881
11,"Marshall Islands",57,9,"r2",2011,73675.7026103628,13,"Northern Mariana Islands and Guam",73675.7026103628
11,"Marshall Islands",57,9,"r2",2012,74883.8661853438,13,"Northern Mariana Islands and Guam",74883.8661853438
12,"Wake Island",57,9,"r2",1990,59847.5415136441,13,"Northern Mariana Islands and Guam",59847.5415136441
12,"Wake Island",57,9,"r2",1991,61306.6884500394,13,"Northern Mariana Islands and Guam",61306.6884500394
12,"Wake Island",57,9,"r2",1992,62640.7795180024,13,"Northern Mariana Islands and Guam",62640.7795180024
12,"Wake Island",57,9,"r2",1993,63880.1104635897,13,"Northern Mariana Islands and Guam",63880.1104635897
12,"Wake Island",57,9,"r2",1994,64977.9505661739,13,"Northern Mariana Islands and Guam",64977.9505661739
12,"Wake Island",57,9,"r2",1995,65962.7661736981,13,"Northern Mariana Islands and Guam",65962.7661736981
12,"Wake Island",57,9,"r2",1996,66944.9316885719,13,"Northern Mariana Islands and Guam",66944.9316885719
12,"Wake Island",57,9,"r2",1997,67907.4356949664,13,"Northern Mariana Islands and Guam",67907.4356949664
12,"Wake Island",57,9,"r2",1998,68711.6660384914,13,"Northern Mariana Islands and Guam",68711.6660384914
12,"Wake Island",57,9,"r2",1999,69407.6502261415,13,"Northern Mariana Islands and Guam",69407.6502261415
