"rgn_name","rgn_id","product","year","tonnes","usd","gapfill_sum","tonnes_rollmean","usd_rollmean","tonnes_peak","usd_peak","usd_peak_product_weight","tonnes_rel","usd_rel"
"Solomon Islands",7,"ornamentals",2001,81.7910069632573,73.75,1,81.7910069632573,73.75,74.9298088114302,65,0.0900562851782364,1,1
"Solomon Islands",7,"ornamentals",2002,101.441775530271,89.5,0,101.441775530271,89.5,74.9298088114302,65,0.0900562851782364,1,1
"Solomon Islands",7,"ornamentals",2003,69.25,59.25,0,69.25,59.25,74.9298088114302,65,0.0900562851782364,0.924198274337999,0.911538461538462
"Solomon Islands",7,"ornamentals",2004,94.75,72.5,0,94.75,72.5,74.9298088114302,65,0.0900562851782364,1,1
"Solomon Islands",7,"ornamentals",2005,106.25,85.25,0,106.25,85.25,74.9298088114302,65,0.0900562851782364,1,1
"Solomon Islands",7,"ornamentals",2006,103.5,85.75,0,103.5,85.75,74.9298088114302,65,0.0900562851782364,1,1
"Solomon Islands",7,"ornamentals",2007,115.276628940662,99,0,115.276628940662,99,74.9298088114302,65,0.0900562851782364,1,1
"Solomon Islands",7,"ornamentals",2008,106.035505254216,100,0,106.035505254216,100,74.9298088114302,65,0.0900562851782364,1,1
"Solomon Islands",7,"ornamentals",2009,109.053257881324,97,1,109.053257881324,97,74.9298088114302,65,0.0900562851782364,1,1
"Solomon Islands",7,"seaweeds",2004,225.666666666667,178.666666666667,0,225.666666666667,178.666666666667,146.683333333333,116.133333333333,0.160900562851782,1,1
"Solomon Islands",7,"seaweeds",2005,195.5,157.5,0,195.5,157.5,146.683333333333,116.133333333333,0.160900562851782,1,1
"Solomon Islands",7,"seaweeds",2006,166,135.5,0,166,135.5,146.683333333333,116.133333333333,0.160900562851782,1,1
"Solomon Islands",7,"seaweeds",2007,113,107.5,0,113,107.5,146.683333333333,116.133333333333,0.160900562851782,0.770367003749574,0.925660160734788
"Solomon Islands",7,"seaweeds",2008,101.666666666667,108,0,101.666666666667,108,146.683333333333,116.133333333333,0.160900562851782,0.693103056470856,0.929965556831229
"Solomon Islands",7,"seaweeds",2009,100,115,0,100,115,146.683333333333,116.133333333333,0.160900562851782,0.681740711282809,0.990241102181401
"Palau",8,"corals",1998,36,67.3333333333333,0,36,67.3333333333333,31.2,51.35,0.495297805642633,1,1
"Palau",8,"corals",1999,27,50.5,0,27,50.5,31.2,51.35,0.495297805642633,0.865384615384615,0.983446932814021
"Palau",8,"corals",2000,14.5,1.75,0,14.5,1.75,31.2,51.35,0.495297805642633,0.46474358974359,0.0340798442064265
"Palau",8,"corals",2001,9.10308278304825,1.5,1,9.10308278304825,1.5,31.2,51.35,0.495297805642633,0.291765473815649,0.0292112950340798
"Palau",8,"corals",2002,4.10308278304825,0.75,1,4.10308278304825,0.75,31.2,51.35,0.495297805642633,0.131509063559239,0.0146056475170399
"Palau",8,"corals",2003,17.8530827830483,61,1,17.8530827830483,61,31.2,51.35,0.495297805642633,0.572214191764367,1
"Palau",8,"corals",2004,21.3530827830483,63,1,21.3530827830483,63,31.2,51.35,0.495297805642633,0.684393678943854,1
"Palau",8,"corals",2005,17.5,65.5,0,17.5,65.5,31.2,51.35,0.495297805642633,0.560897435897436,1
"Palau",8,"corals",2006,41.5,79,0,41.5,79,31.2,51.35,0.495297805642633,1,1
"Palau",8,"corals",2007,27.75,18.75,0,27.75,18.75,31.2,51.35,0.495297805642633,0.889423076923077,0.365141187925998
"Palau",8,"corals",2008,32.3333333333333,22.3333333333333,0,32.3333333333333,22.3333333333333,31.2,51.35,0.495297805642633,1,0.434923726062967
"Palau",8,"corals",2009,48,27,1,48,27,31.2,51.35,0.495297805642633,1,0.525803310613437
"Palau",8,"ornamentals",1995,0,6.66666666666667,1,0,6.66666666666667,0,52.325,0.504702194357367,1,0.127408823060997
"Palau",8,"ornamentals",1996,0,5.75,1,0,5.75,0,52.325,0.504702194357367,1,0.10989010989011
"Palau",8,"ornamentals",1997,0,1,1,0,1,0,52.325,0.504702194357367,1,0.0191113234591495
"Palau",8,"ornamentals",1998,0,0.75,1,0,0.75,0,52.325,0.504702194357367,1,0.0143334925943622
"Palau",8,"ornamentals",1999,0,0.75,1,0,0.75,0,52.325,0.504702194357367,1,0.0143334925943622
"Palau",8,"ornamentals",2000,0,14.25,1,0,14.25,0,52.325,0.504702194357367,1,0.272336359292881
"Palau",8,"ornamentals",2001,0,40.5,1,0,40.5,0,52.325,0.504702194357367,1,0.774008600095557
"Palau",8,"ornamentals",2002,0,63,1,0,63,0,52.325,0.504702194357367,1,1
"Palau",8,"ornamentals",2003,0,78.5,1,0,78.5,0,52.325,0.504702194357367,1,1
"Palau",8,"ornamentals",2004,0,80.5,1,0,80.5,0,52.325,0.504702194357367,1,1
"Palau",8,"ornamentals",2005,0,70.75,1,0,70.75,0,52.325,0.504702194357367,1,1
"Palau",8,"ornamentals",2006,0,48.25,1,0,48.25,0,52.325,0.504702194357367,1,0.922121356903966
"Palau",8,"ornamentals",2007,0,32.75,1,0,32.75,0,52.325,0.504702194357367,1,0.625895843287148
"Palau",8,"ornamentals",2008,0,22,0,0,22,0,52.325,0.504702194357367,1,0.42044911610129
"Palau",8,"ornamentals",2009,0,0,0,0,0,0,52.325,0.504702194357367,1,0
"Micronesia",9,"corals",1998,28.6666666666667,115.333333333333,0,28.6666666666667,115.333333333333,37.8649006577883,74.9666666666667,0.812206572769953,0.757077561770132,1
"Micronesia",9,"corals",1999,21.5,86.5,0,21.5,86.5,37.8649006577883,74.9666666666667,0.812206572769953,0.567808171327599,1
"Micronesia",9,"corals",2000,18,88.5,0,18,88.5,37.8649006577883,74.9666666666667,0.812206572769953,0.475374282971944,1
"Micronesia",9,"corals",2001,7.75,56.25,1,7.75,56.25,37.8649006577883,74.9666666666667,0.812206572769953,0.204675038501809,0.750333481547354
"Micronesia",9,"corals",2002,8.25369331967434,47.25,0,8.25369331967434,47.25,37.8649006577883,74.9666666666667,0.812206572769953,0.217977419095028,0.630280124499778
"Micronesia",9,"corals",2003,18.2536933196743,57,0,18.2536933196743,57,37.8649006577883,74.9666666666667,0.812206572769953,0.48207424296833,0.760337927967986
"Micronesia",9,"corals",2004,53.0036933196743,42.5,1,53.0036933196743,42.5,37.8649006577883,74.9666666666667,0.812206572769953,1,0.566918630502446
"Micronesia",9,"corals",2005,58.2536933196743,48,0,58.2536933196743,48,37.8649006577883,74.9666666666667,0.812206572769953,1,0.640284570920409
"Micronesia",9,"corals",2006,57.5,52,0,57.5,52,37.8649006577883,74.9666666666667,0.812206572769953,1,0.69364161849711
"Micronesia",9,"corals",2007,48,54.25,0,48,54.25,37.8649006577883,74.9666666666667,0.812206572769953,1,0.723654957759004
"Micronesia",9,"corals",2008,13.6666666666667,46,0,13.6666666666667,46,37.8649006577883,74.9666666666667,0.812206572769953,0.360932325960179,0.613606047132059
"Micronesia",9,"corals",2009,8.5,36,0,8.5,36,37.8649006577883,74.9666666666667,0.812206572769953,0.224482300292307,0.480213428190307
"Micronesia",9,"ornamentals",1991,1.64273568438261,26.6666666666667,1,1.64273568438261,26.6666666666667,2.69390479911882,17.3333333333333,0.187793427230047,0.609797229998607,1
"Micronesia",9,"ornamentals",1992,1.23205176328696,20,1,1.23205176328696,20,2.69390479911882,17.3333333333333,0.187793427230047,0.457347922498955,1
"Micronesia",9,"ornamentals",1993,0.616025881643478,10,1,0.616025881643478,10,2.69390479911882,17.3333333333333,0.187793427230047,0.228673961249478,0.576923076923077
"Micronesia",9,"ornamentals",1994,0.493586509054883,4.75,1,0.493586509054883,4.75,2.69390479911882,17.3333333333333,0.187793427230047,0.183223441755008,0.274038461538462
"Micronesia",9,"ornamentals",1995,0.95219034022731,8,1,0.95219034022731,8,2.69390479911882,17.3333333333333,0.187793427230047,0.35346102079731,0.461538461538461
"Micronesia",9,"ornamentals",1996,1.20219034022731,16.25,1,1.20219034022731,16.25,2.69390479911882,17.3333333333333,0.187793427230047,0.446263112423479,0.9375
"Micronesia",9,"ornamentals",1997,3.20219034022731,20.75,1,3.20219034022731,20.75,2.69390479911882,17.3333333333333,0.187793427230047,1,1
"Micronesia",9,"ornamentals",1998,3.95860383117243,18.5,0,3.95860383117243,18.5,2.69390479911882,17.3333333333333,0.187793427230047,1,1
"Micronesia",9,"ornamentals",1999,4,16,0,4,16,2.69390479911882,17.3333333333333,0.187793427230047,1,0.923076923076923
"Micronesia",9,"ornamentals",2000,4.14446892172126,8.25,0,4.14446892172126,8.25,2.69390479911882,17.3333333333333,0.187793427230047,1,0.475961538461538
"Micronesia",9,"ornamentals",2001,2.68469900128608,10.5,0,2.68469900128608,10.5,2.69390479911882,17.3333333333333,0.187793427230047,0.996582730824138,0.605769230769231
"Micronesia",9,"ornamentals",2002,1.93994640296845,13.25,1,1.93994640296845,13.25,2.69390479911882,17.3333333333333,0.187793427230047,0.720124335352538,0.764423076923077
"Micronesia",9,"ornamentals",2003,1.84607621731719,13.5,1,1.84607621731719,13.5,2.69390479911882,17.3333333333333,0.187793427230047,0.685278937073445,0.778846153846154
"Micronesia",9,"ornamentals",2004,1.45160729559594,13,1,1.45160729559594,13,2.69390479911882,17.3333333333333,0.187793427230047,0.538848773004436,0.75
"Micronesia",9,"ornamentals",2005,0.911377216031112,6.25,1,0.911377216031112,6.25,2.69390479911882,17.3333333333333,0.187793427230047,0.338310847632487,0.360576923076923
"Micronesia",9,"ornamentals",2006,0.81809007501123,2.25,1,0.81809007501123,2.25,2.69390479911882,17.3333333333333,0.187793427230047,0.303681880398605,0.129807692307692
"Micronesia",9,"ornamentals",2007,0.853072752893686,3.75,1,0.853072752893686,3.75,2.69390479911882,17.3333333333333,0.187793427230047,0.316667743111311,0.216346153846154
"Micronesia",9,"ornamentals",2008,1.13743033719158,5,1,1.13743033719158,5,2.69390479911882,17.3333333333333,0.187793427230047,0.422223657481748,0.288461538461538
"Micronesia",9,"ornamentals",2009,1.70614550578737,7.5,1,1.70614550578737,7.5,2.69390479911882,17.3333333333333,0.187793427230047,0.633335486222622,0.432692307692308
"Marshall Islands",11,"corals",1998,11,50.3333333333333,0,11,50.3333333333333,17.225,95.7125,0.159447753113156,0.638606676342525,0.525880457968743
"Marshall Islands",11,"corals",1999,8.25,38,1,8.25,38,17.225,95.7125,0.159447753113156,0.478955007256894,0.397022332506203
"Marshall Islands",11,"corals",2000,1.75,20.75,1,1.75,20.75,17.225,95.7125,0.159447753113156,0.101596516690856,0.216795089460624
"Marshall Islands",11,"corals",2001,4.75,48.5,1,4.75,48.5,17.225,95.7125,0.159447753113156,0.275761973875181,0.506725871751339
"Marshall Islands",11,"corals",2002,9.25,87.5,0,9.25,87.5,17.225,95.7125,0.159447753113156,0.537010159651669,0.914196160376126
"Marshall Islands",11,"corals",2003,17.75,117.25,0,17.75,117.25,17.225,95.7125,0.159447753113156,1,1
"Marshall Islands",11,"corals",2004,26.5,142,0,26.5,142,17.225,95.7125,0.159447753113156,1,1
"Marshall Islands",11,"corals",2005,26.5,147.25,0,26.5,147.25,17.225,95.7125,0.159447753113156,1,1
"Marshall Islands",11,"corals",2006,23.75,142.75,0,23.75,142.75,17.225,95.7125,0.159447753113156,1,1
"Marshall Islands",11,"corals",2007,19.25,138,0,19.25,138,17.225,95.7125,0.159447753113156,1,1
"Marshall Islands",11,"corals",2008,11.6666666666667,123.666666666667,0,11.6666666666667,123.666666666667,17.225,95.7125,0.159447753113156,0.677310111272375,1
"Marshall Islands",11,"corals",2009,11.5,119.5,0,11.5,119.5,17.225,95.7125,0.159447753113156,0.667634252539913,1
"Marshall Islands",11,"ornamentals",1981,0.059000058663821,24.3333333333333,1,0.059000058663821,24.3333333333333,0.989618801983193,487.5,0.812127774769897,0.0596189750493676,0.0499145299145299
"Marshall Islands",11,"ornamentals",1982,0.0442500439978658,18.25,1,0.0442500439978658,18.25,0.989618801983193,487.5,0.812127774769897,0.0447142312870257,0.0374358974358974
"Marshall Islands",11,"ornamentals",1983,0,0,1,0,0,0.989618801983193,487.5,0.812127774769897,0,0
"Marshall Islands",11,"ornamentals",1984,0,0,1,0,0,0.989618801983193,487.5,0.812127774769897,0,0
"Marshall Islands",11,"ornamentals",1985,0,0,1,0,0,0.989618801983193,487.5,0.812127774769897,0,0
"Marshall Islands",11,"ornamentals",1986,0.0645696932542447,27.5,1,0.0645696932542447,27.5,0.989618801983193,487.5,0.812127774769897,0.065247035651351,0.0564102564102564
"Marshall Islands",11,"ornamentals",1987,0.189549154567994,82.5,1,0.189549154567994,82.5,0.989618801983193,487.5,0.812127774769897,0.191537543737183,0.169230769230769
"Marshall Islands",11,"ornamentals",1988,0.287069630400151,125,1,0.287069630400151,125,0.989618801983193,487.5,0.812127774769897,0.290081018898251,0.256410256410256
"Marshall Islands",11,"ornamentals",1989,0.287069630400151,125,1,0.287069630400151,125,0.989618801983193,487.5,0.812127774769897,0.290081018898251,0.256410256410256
"Marshall Islands",11,"ornamentals",1990,0.222499937145906,97.5,1,0.222499937145906,97.5,0.989618801983193,487.5,0.812127774769897,0.2248339832469,0.2
"Marshall Islands",11,"ornamentals",1991,0.0975204758321565,42.5,1,0.0975204758321565,42.5,0.989618801983193,487.5,0.812127774769897,0.0985434751610678,0.0871794871794872
"Marshall Islands",11,"ornamentals",1992,0,0,1,0,0,0.989618801983193,487.5,0.812127774769897,0,0
"Marshall Islands",11,"ornamentals",1993,0.26666782639877,119.5,1,0.26666782639877,119.5,0.989618801983193,487.5,0.812127774769897,0.269465197977614,0.245128205128205
"Marshall Islands",11,"ornamentals",1994,0.423499710871168,189,1,0.423499710871168,189,0.989618801983193,487.5,0.812127774769897,0.427942264256172,0.387692307692308
"Marshall Islands",11,"ornamentals",1995,0.487520224415781,216.25,1,0.487520224415781,216.25,0.989618801983193,487.5,0.812127774769897,0.492634359249028,0.443589743589744
"Marshall Islands",11,"ornamentals",1996,0.527376830736592,232.5,1,0.527376830736592,232.5,0.989618801983193,487.5,0.812127774769897,0.532909065268091,0.476923076923077
"Marshall Islands",11,"ornamentals",1997,0.290680375885259,124.75,1,0.290680375885259,124.75,0.989618801983193,487.5,0.812127774769897,0.293729641456626,0.255897435897436
"Marshall Islands",11,"ornamentals",1998,0.167114941218089,68.5,1,0.167114941218089,68.5,0.989618801983193,487.5,0.812127774769897,0.168867993295188,0.140512820512821
"Marshall Islands",11,"ornamentals",1999,0.16436904266993,67.25,1,0.16436904266993,67.25,0.989618801983193,487.5,0.812127774769897,0.166093290002711,0.137948717948718
"Marshall Islands",11,"ornamentals",2000,0.182491973087782,75.5,1,0.182491973087782,75.5,0.989618801983193,487.5,0.812127774769897,0.184406331733055,0.154871794871795
"Marshall Islands",11,"ornamentals",2001,0.212696857117534,89.25,1,0.212696857117534,89.25,0.989618801983193,487.5,0.812127774769897,0.214928067950296,0.183076923076923
"Marshall Islands",11,"ornamentals",2002,0.278598422273358,119.5,1,0.278598422273358,119.5,0.989618801983193,487.5,0.812127774769897,0.28152094696973,0.245128205128205
"Marshall Islands",11,"ornamentals",2003,0.35603276133145,154.75,1,0.35603276133145,154.75,0.989618801983193,487.5,0.812127774769897,0.359767579817564,0.317435897435897
"Marshall Islands",11,"ornamentals",2004,0.516942416253586,232,2,0.516942416253586,232,0.989618801983193,487.5,0.812127774769897,0.522365192756681,0.475897435897436
"Marshall Islands",11,"ornamentals",2005,0.681147149433513,316.25,2,0.681147149433513,316.25,0.989618801983193,487.5,0.812127774769897,0.688292449646769,0.648717948717949
"Marshall Islands",11,"ornamentals",2006,0.889835439093621,425.5,2,0.889835439093621,425.5,0.989618801983193,487.5,0.812127774769897,0.899169899874976,0.872820512820513
"Marshall Islands",11,"ornamentals",2007,1.20451541271268,586.5,2,1.20451541271268,586.5,0.989618801983193,487.5,0.812127774769897,1,1
"Marshall Islands",11,"ornamentals",2008,1.31416829473584,646.333333333333,2,1.31416829473584,646.333333333333,0.989618801983193,487.5,0.812127774769897,1,1
"Marshall Islands",11,"ornamentals",2009,1.52249046458953,750,2,1.52249046458953,750,0.989618801983193,487.5,0.812127774769897,1,1
"Marshall Islands",11,"shells",2004,3.84142967297138,12.6666666666667,1,3.84142967297138,12.6666666666667,5.6875,17.0625,0.0284244721169464,0.675416206236726,0.742368742368742
"Marshall Islands",11,"shells",2005,8.13107225472853,26.25,1,8.13107225472853,26.25,5.6875,17.0625,0.0284244721169464,1,1
"Marshall Islands",11,"shells",2006,8.75,25.75,0,8.75,25.75,5.6875,17.0625,0.0284244721169464,1,1
"Marshall Islands",11,"shells",2007,8.75,25.75,0,8.75,25.75,5.6875,17.0625,0.0284244721169464,1,1
"Marshall Islands",11,"shells",2008,8.33333333333333,22.6666666666667,0,8.33333333333333,22.6666666666667,5.6875,17.0625,0.0284244721169464,1,1
"Marshall Islands",11,"shells",2009,2,0.5,0,2,0.5,5.6875,17.0625,0.0284244721169464,0.351648351648352,0.0293040293040293
"Taiwan",14,"corals",1976,129.666666666667,93535,0,129.666666666667,93535,97.825,62618.725,0.43039838092132,1,1
"Taiwan",14,"corals",1977,150.5,96336.5,0,150.5,96336.5,97.825,62618.725,0.43039838092132,1,1
"Taiwan",14,"corals",1978,137.75,92116.75,0,137.75,92116.75,97.825,62618.725,0.43039838092132,1,1
"Taiwan",14,"corals",1979,123.25,81377.75,0,123.25,81377.75,97.825,62618.725,0.43039838092132,1,1
"Taiwan",14,"corals",1980,76,64001.5,0,76,64001.5,97.825,62618.725,0.43039838092132,0.776897521083568,1
"Taiwan",14,"corals",1981,38.75,45069.75,0,38.75,45069.75,97.825,62618.725,0.43039838092132,0.396115512394582,0.71974876524554
"Taiwan",14,"corals",1982,55.25,31010.5,0,55.25,31010.5,97.825,62618.725,0.43039838092132,0.564784053156146,0.495227266284965
"Taiwan",14,"corals",1983,75,24429.5,0,75,24429.5,97.825,62618.725,0.43039838092132,0.766675185279836,0.390130907328439
"Taiwan",14,"corals",1984,83.25,22961.5,0,83.25,22961.5,97.825,62618.725,0.43039838092132,0.851009455660618,0.366687440537954
"Taiwan",14,"corals",1985,93.25,39200.25,0,93.25,39200.25,97.825,62618.725,0.43039838092132,0.95323281369793,0.626014822243666
"Taiwan",14,"corals",1986,100.5,38042,0,100.5,38042,97.825,62618.725,0.43039838092132,1,0.607517958885301
"Taiwan",14,"corals",1987,103.25,36812,0,103.25,36812,97.825,62618.725,0.43039838092132,1,0.587875272133056
