"rgn_name","rgn_id","product","year","tonnes","usd","gapfill_sum","tonnes_rollmean","usd_rollmean","tonnes_peak","usd_peak","usd_peak_product_weight","tonnes_rel","usd_rel"
"New Caledonia",5,"ornamentals",2001,5.75,100,0,5.75,100,3.9,99.45,0.110589085652331,1,1
"New Caledonia",5,"ornamentals",2002,5.25,106,0,5.25,106,3.9,99.45,0.110589085652331,1,1
"New Caledonia",5,"ornamentals",2003,4.5,104.5,0,4.5,104.5,3.9,99.45,0.110589085652331,1,1
"New Caledonia",5,"ornamentals",2004,4.25,108,0,4.25,108,3.9,99.45,0.110589085652331,1,1
"New Caledonia",5,"ornamentals",2005,4,110,0,4,110,3.9,99.45,0.110589085652331,1,1
"New Caledonia",5,"ornamentals",2006,3.75,115.25,0,3.75,115.25,3.9,99.45,0.110589085652331,0.961538461538461,1
"New Caledonia",5,"ornamentals",2007,3.5,121.75,0,3.5,121.75,3.9,99.45,0.110589085652331,0.897435897435897,1
"New Caledonia",5,"ornamentals",2008,4.25,142,0,4.25,142,3.9,99.45,0.110589085652331,1,1
"New Caledonia",5,"ornamentals",2009,4.75,144.75,0,4.75,144.75,3.9,99.45,0.110589085652331,1,1
"New Caledonia",5,"ornamentals",2010,5,146,0,5,146,3.9,99.45,0.110589085652331,1,1
"New Caledonia",5,"ornamentals",2011,6,153,0,6,153,3.9,99.45,0.110589085652331,1,1
"New Caledonia",5,"shells",1999,179,408.666666666667,0,179,408.666666666667,146.575,799.825,0.889410914347669,1,0.510945102574522
"New Caledonia",5,"shells",2000,153.75,366,0,153.75,366,146.575,799.825,0.889410914347669,1,0.45760010002188
"New Caledonia",5,"shells",2001,154.25,369.5,1,154.25,369.5,146.575,799.825,0.889410914347669,1,0.461976057262526
"New Caledonia",5,"shells",2002,160.25,407.25,1,160.25,407.25,146.575,799.825,0.889410914347669,1,0.509173881786641
"New Caledonia",5,"shells",2003,112.75,446.5,1,112.75,446.5,146.575,799.825,0.889410914347669,0.769230769230769,0.558247116556747
"New Caledonia",5,"shells",2004,140,669.25,1,140,669.25,146.575,799.825,0.889410914347669,0.955142418557053,0.836745538086456
"New Caledonia",5,"shells",2005,164.5,852.25,1,164.5,852.25,146.575,799.825,0.889410914347669,1,1
"New Caledonia",5,"shells",2006,184.25,1012.25,1,184.25,1012.25,146.575,799.825,0.889410914347669,1,1
"New Caledonia",5,"shells",2007,215.25,1211.5,1,215.25,1211.5,146.575,799.825,0.889410914347669,1,1
"New Caledonia",5,"shells",2008,225.5,1230.5,0,225.5,1230.5,146.575,799.825,0.889410914347669,1,1
"New Caledonia",5,"shells",2009,212.25,1134.25,0,212.25,1134.25,146.575,799.825,0.889410914347669,1,1
"New Caledonia",5,"shells",2010,216.666666666667,1137.66666666667,1,216.666666666667,1137.66666666667,146.575,799.825,0.889410914347669,1,1
"New Caledonia",5,"shells",2011,186.5,958.5,1,186.5,958.5,146.575,799.825,0.889410914347669,1,1
"Vanuatu",6,"corals",1998,24.3333333333333,29.3333333333333,0,24.3333333333333,29.3333333333333,30.875,67.6,0.52436974789916,0.788124156545209,0.433925049309665
"Vanuatu",6,"corals",1999,25.5,46.75,0,25.5,46.75,30.875,67.6,0.52436974789916,0.825910931174089,0.691568047337278
"Vanuatu",6,"corals",2000,34,52.5,1,34,52.5,30.875,67.6,0.52436974789916,1,0.776627218934911
"Vanuatu",6,"corals",2001,37.75,93.75,0,37.75,93.75,30.875,67.6,0.52436974789916,1,1
"Vanuatu",6,"corals",2002,46.75,104,0,46.75,104,30.875,67.6,0.52436974789916,1,1
"Vanuatu",6,"corals",2003,47.5,83,0,47.5,83,30.875,67.6,0.52436974789916,1,1
"Vanuatu",6,"corals",2004,32.75,68.75,0,32.75,68.75,30.875,67.6,0.52436974789916,1,1
"Vanuatu",6,"corals",2005,17,14,0,17,14,30.875,67.6,0.52436974789916,0.550607287449393,0.207100591715976
"Vanuatu",6,"corals",2006,8,3.75,0,8,3.75,30.875,67.6,0.52436974789916,0.259109311740891,0.0554733727810651
"Vanuatu",6,"corals",2007,0,0,0,0,0,30.875,67.6,0.52436974789916,0,0
"Vanuatu",6,"corals",2008,0,0,0,0,0,30.875,67.6,0.52436974789916,0,0
"Vanuatu",6,"corals",2009,0,0,0,0,0,30.875,67.6,0.52436974789916,0,0
"Vanuatu",6,"corals",2010,0,0,0,0,0,30.875,67.6,0.52436974789916,0,0
"Vanuatu",6,"corals",2011,0,0,0,0,0,30.875,67.6,0.52436974789916,0,0
"Vanuatu",6,"shells",2001,4,5,0,4,5,10.6166666666667,61.3166666666667,0.47563025210084,0.376766091051805,0.0815438977983148
"Vanuatu",6,"shells",2002,3,3.75,1,3,3.75,10.6166666666667,61.3166666666667,0.47563025210084,0.282574568288854,0.0611579233487361
"Vanuatu",6,"shells",2003,3,3.25,1,3,3.25,10.6166666666667,61.3166666666667,0.47563025210084,0.282574568288854,0.0530035335689046
"Vanuatu",6,"shells",2004,5.75,17,1,5.75,17,10.6166666666667,61.3166666666667,0.47563025210084,0.54160125588697,0.27724925251427
"Vanuatu",6,"shells",2005,6.25,18.75,0,6.25,18.75,10.6166666666667,61.3166666666667,0.47563025210084,0.588697017268446,0.30578961674368
"Vanuatu",6,"shells",2006,8.75,25,0,8.75,25,10.6166666666667,61.3166666666667,0.47563025210084,0.824175824175824,0.407719488991574
"Vanuatu",6,"shells",2007,12.25,58.5,0,12.25,58.5,10.6166666666667,61.3166666666667,0.47563025210084,1,0.954063604240283
"Vanuatu",6,"shells",2008,13.75,71.75,0,13.75,71.75,10.6166666666667,61.3166666666667,0.47563025210084,1,1
"Vanuatu",6,"shells",2009,14.75,77,0,14.75,77,10.6166666666667,61.3166666666667,0.47563025210084,1,1
"Vanuatu",6,"shells",2010,16.3333333333333,94.3333333333333,0,16.3333333333333,94.3333333333333,10.6166666666667,61.3166666666667,0.47563025210084,1,1
"Vanuatu",6,"shells",2011,11.5,68,0,11.5,68,10.6166666666667,61.3166666666667,0.47563025210084,1,1
"Solomon Islands",7,"corals",1998,266,819.666666666667,0,266,819.666666666667,240.0125,540.6375,0.655566502463054,1,1
"Solomon Islands",7,"corals",1999,235.25,818,0,235.25,818,240.0125,540.6375,0.655566502463054,0.980157283474819,1
"Solomon Islands",7,"corals",2000,204,722.25,0,204,722.25,240.0125,540.6375,0.655566502463054,0.849955731472319,1
"Solomon Islands",7,"corals",2001,177.25,651.25,0,177.25,651.25,240.0125,540.6375,0.655566502463054,0.738503202958179,1
"Solomon Islands",7,"corals",2002,183.5,712.25,0,183.5,712.25,240.0125,540.6375,0.655566502463054,0.764543513358679,1
"Solomon Islands",7,"corals",2003,218.25,745.5,0,218.25,745.5,240.0125,540.6375,0.655566502463054,0.909327639185459,1
"Solomon Islands",7,"corals",2004,246.25,789.25,0,246.25,789.25,240.0125,540.6375,0.655566502463054,1,1
"Solomon Islands",7,"corals",2005,312.75,831.75,0,312.75,831.75,240.0125,540.6375,0.655566502463054,1,1
"Solomon Islands",7,"corals",2006,369.25,810.25,0,369.25,810.25,240.0125,540.6375,0.655566502463054,1,1
"Solomon Islands",7,"corals",2007,368.75,786.25,0,368.75,786.25,240.0125,540.6375,0.655566502463054,1,1
"Solomon Islands",7,"corals",2008,333.75,770,0,333.75,770,240.0125,540.6375,0.655566502463054,1,1
"Solomon Islands",7,"corals",2009,324,644.75,0,324,644.75,240.0125,540.6375,0.655566502463054,1,1
"Solomon Islands",7,"corals",2010,292,593,0,292,593,240.0125,540.6375,0.655566502463054,1,1
"Solomon Islands",7,"corals",2011,298,464.5,0,298,464.5,240.0125,540.6375,0.655566502463054,1,0.859170886222284
"Solomon Islands",7,"ornamentals",1996,41.0263279353039,36,1,41.0263279353039,36,74.9298088114302,64.35,0.0780295566502463,0.547530129678451,0.559440559440559
"Solomon Islands",7,"ornamentals",1997,44.9292236068469,39.25,1,44.9292236068469,39.25,74.9298088114302,64.35,0.0780295566502463,0.599617486278613,0.60994560994561
"Solomon Islands",7,"ornamentals",1998,30.8187546404993,27.5,1,30.8187546404993,27.5,74.9298088114302,64.35,0.0780295566502463,0.411301658570334,0.427350427350427
"Solomon Islands",7,"ornamentals",1999,82.4570666024522,70.5,1,82.4570666024522,70.5,74.9298088114302,64.35,0.0780295566502463,1,1
"Solomon Islands",7,"ornamentals",2000,82.4504846186262,72.25,1,82.4504846186262,72.25,74.9298088114302,64.35,0.0780295566502463,1,1
"Solomon Islands",7,"ornamentals",2001,81.7910069632573,73.75,1,81.7910069632573,73.75,74.9298088114302,64.35,0.0780295566502463,1,1
"Solomon Islands",7,"ornamentals",2002,101.441775530271,89.5,0,101.441775530271,89.5,74.9298088114302,64.35,0.0780295566502463,1,1
"Solomon Islands",7,"ornamentals",2003,69.25,59.25,0,69.25,59.25,74.9298088114302,64.35,0.0780295566502463,0.924198274337999,0.920745920745921
"Solomon Islands",7,"ornamentals",2004,94.75,72.5,0,94.75,72.5,74.9298088114302,64.35,0.0780295566502463,1,1
"Solomon Islands",7,"ornamentals",2005,106.25,85.25,0,106.25,85.25,74.9298088114302,64.35,0.0780295566502463,1,1
"Solomon Islands",7,"ornamentals",2006,103.5,85.75,0,103.5,85.75,74.9298088114302,64.35,0.0780295566502463,1,1
"Solomon Islands",7,"ornamentals",2007,115.276628940662,99,0,115.276628940662,99,74.9298088114302,64.35,0.0780295566502463,1,1
"Solomon Islands",7,"ornamentals",2008,79.5266289406618,75,0,79.5266289406618,75,74.9298088114302,64.35,0.0780295566502463,1,1
"Solomon Islands",7,"ornamentals",2009,54.5266289406618,48.5,1,54.5266289406618,48.5,74.9298088114302,64.35,0.0780295566502463,0.727702763500766,0.753690753690754
"Solomon Islands",7,"ornamentals",2010,49.7021719208824,42,1,49.7021719208824,42,74.9298088114302,64.35,0.0780295566502463,0.663316411843034,0.652680652680653
"Solomon Islands",7,"ornamentals",2011,0,0,1,0,0,74.9298088114302,64.35,0.0780295566502463,0,0
"Solomon Islands",7,"seaweeds",2004,225.666666666667,178.666666666667,0,225.666666666667,178.666666666667,339.95,219.7,0.266403940886699,0.663823111241849,0.813230162342588
"Solomon Islands",7,"seaweeds",2005,195.5,157.5,0,195.5,157.5,339.95,219.7,0.266403940886699,0.57508457126048,0.716886663632226
"Solomon Islands",7,"seaweeds",2006,166,135.5,0,166,135.5,339.95,219.7,0.266403940886699,0.48830710398588,0.616750113791534
"Solomon Islands",7,"seaweeds",2007,113,107.5,0,113,107.5,339.95,219.7,0.266403940886699,0.332401823797617,0.489303595812472
"Solomon Islands",7,"seaweeds",2008,162.25,221,0,162.25,221,339.95,219.7,0.266403940886699,0.477276070010296,1
"Solomon Islands",7,"seaweeds",2009,311.5,226.5,0,311.5,226.5,339.95,219.7,0.266403940886699,0.916311222238565,1
"Solomon Islands",7,"seaweeds",2010,398.666666666667,282,0,398.666666666667,282,339.95,219.7,0.266403940886699,1,1
"Solomon Islands",7,"seaweeds",2011,523,338,0,523,338,339.95,219.7,0.266403940886699,1,1
"Palau",8,"corals",1998,36,67.3333333333333,0,36,67.3333333333333,26.975,51.35,0.495297805642633,1,1
"Palau",8,"corals",1999,27,50.5,0,27,50.5,26.975,51.35,0.495297805642633,1,0.983446932814021
"Palau",8,"corals",2000,14.5,1.75,0,14.5,1.75,26.975,51.35,0.495297805642633,0.537534754402224,0.0340798442064265
"Palau",8,"corals",2001,9.10308278304825,1.5,1,9.10308278304825,1.5,26.975,51.35,0.495297805642633,0.337463680557859,0.0292112950340798
"Palau",8,"corals",2002,4.10308278304825,0.75,1,4.10308278304825,0.75,26.975,51.35,0.495297805642633,0.152106868695023,0.0146056475170399
"Palau",8,"corals",2003,17.8530827830483,61,1,17.8530827830483,61,26.975,51.35,0.495297805642633,0.661838101317822,1
"Palau",8,"corals",2004,21.3530827830483,63,1,21.3530827830483,63,26.975,51.35,0.495297805642633,0.791587869621807,1
"Palau",8,"corals",2005,17.5,65.5,0,17.5,65.5,26.975,51.35,0.495297805642633,0.648748841519926,1
"Palau",8,"corals",2006,41.5,79,0,41.5,79,26.975,51.35,0.495297805642633,1,1
"Palau",8,"corals",2007,27.75,18.75,0,27.75,18.75,26.975,51.35,0.495297805642633,1,0.365141187925998
"Palau",8,"corals",2008,28.4051114216044,17.75,0,28.4051114216044,17.75,26.975,51.35,0.495297805642633,1,0.345666991236611
"Palau",8,"corals",2009,36.1551114216044,25,1,36.1551114216044,25,26.975,51.35,0.495297805642633,1,0.486854917234664
"Palau",8,"corals",2010,16.2068152288059,15.3333333333333,1,16.2068152288059,15.3333333333333,26.975,51.35,0.495297805642633,0.600808720252303,0.298604349237261
"Palau",8,"corals",2011,24.3102228432088,23,0,24.3102228432088,23,26.975,51.35,0.495297805642633,0.901213080378454,0.447906523855891
"Palau",8,"ornamentals",1995,0,6.66666666666667,1,0,6.66666666666667,0,52.325,0.504702194357367,1,0.127408823060997
"Palau",8,"ornamentals",1996,0,5.75,1,0,5.75,0,52.325,0.504702194357367,1,0.10989010989011
"Palau",8,"ornamentals",1997,0,1,1,0,1,0,52.325,0.504702194357367,1,0.0191113234591495
"Palau",8,"ornamentals",1998,0,0.75,1,0,0.75,0,52.325,0.504702194357367,1,0.0143334925943622
"Palau",8,"ornamentals",1999,0,0.75,1,0,0.75,0,52.325,0.504702194357367,1,0.0143334925943622
"Palau",8,"ornamentals",2000,0,14.25,1,0,14.25,0,52.325,0.504702194357367,1,0.272336359292881
"Palau",8,"ornamentals",2001,0,40.5,1,0,40.5,0,52.325,0.504702194357367,1,0.774008600095557
"Palau",8,"ornamentals",2002,0,63,1,0,63,0,52.325,0.504702194357367,1,1
"Palau",8,"ornamentals",2003,0,78.5,1,0,78.5,0,52.325,0.504702194357367,1,1
"Palau",8,"ornamentals",2004,0,80.5,1,0,80.5,0,52.325,0.504702194357367,1,1
"Palau",8,"ornamentals",2005,0,70.75,1,0,70.75,0,52.325,0.504702194357367,1,1
"Palau",8,"ornamentals",2006,0,48.25,1,0,48.25,0,52.325,0.504702194357367,1,0.922121356903966
"Palau",8,"ornamentals",2007,0,32.75,1,0,32.75,0,52.325,0.504702194357367,1,0.625895843287148
"Palau",8,"ornamentals",2008,0,16.5,0,0,16.5,0,52.325,0.504702194357367,1,0.315336837075967
"Palau",8,"ornamentals",2009,0,1.25,0,0,1.25,0,52.325,0.504702194357367,1,0.0238891543239369
"Palau",8,"ornamentals",2010,0,1.66666666666667,0,0,1.66666666666667,0,52.325,0.504702194357367,1,0.0318522057652492
"Palau",8,"ornamentals",2011,0,2.5,1,0,2.5,0,52.325,0.504702194357367,1,0.0477783086478739
"Micronesia",9,"corals",1998,28.6666666666667,115.333333333333,0,28.6666666666667,115.333333333333,84.175,74.9666666666667,0.605954465849387,0.340560340560341,1
"Micronesia",9,"corals",1999,21.5,86.5,0,21.5,86.5,84.175,74.9666666666667,0.605954465849387,0.255420255420255,1
"Micronesia",9,"corals",2000,18,88.5,0,18,88.5,84.175,74.9666666666667,0.605954465849387,0.213840213840214,1
"Micronesia",9,"corals",2001,7.75,56.25,1,7.75,56.25,84.175,74.9666666666667,0.605954465849387,0.0920700920700921,0.750333481547354
"Micronesia",9,"corals",2002,8.25369331967434,47.25,0,8.25369331967434,47.25,84.175,74.9666666666667,0.605954465849387,0.0980539746917059,0.630280124499778
"Micronesia",9,"corals",2003,18.2536933196743,57,0,18.2536933196743,57,84.175,74.9666666666667,0.605954465849387,0.216854093491825,0.760337927967986
"Micronesia",9,"corals",2004,53.0036933196743,42.5,1,53.0036933196743,42.5,84.175,74.9666666666667,0.605954465849387,0.629684506322237,0.566918630502446
"Micronesia",9,"corals",2005,58.2536933196743,48,0,58.2536933196743,48,84.175,74.9666666666667,0.605954465849387,0.6920545686923,0.640284570920409
"Micronesia",9,"corals",2006,57.5,52,0,57.5,52,84.175,74.9666666666667,0.605954465849387,0.683100683100683,0.69364161849711
"Micronesia",9,"corals",2007,48,54.25,0,48,54.25,84.175,74.9666666666667,0.605954465849387,0.57024057024057,0.723654957759004
"Micronesia",9,"corals",2008,50.25,63.5,0,50.25,63.5,84.175,74.9666666666667,0.605954465849387,0.596970596970597,0.847043130280124
"Micronesia",9,"corals",2009,69,74.25,0,69,74.25,84.175,74.9666666666667,0.605954465849387,0.81972081972082,0.990440195642508
"Micronesia",9,"corals",2010,87,91,0,87,91,84.175,74.9666666666667,0.605954465849387,1,1
"Micronesia",9,"corals",2011,129.5,112.5,0,129.5,112.5,84.175,74.9666666666667,0.605954465849387,1,1
"Micronesia",9,"ornamentals",1991,1.64273568438261,26.6666666666667,1,1.64273568438261,26.6666666666667,2.69390479911882,48.75,0.394045534150613,0.609797229998607,0.547008547008547
"Micronesia",9,"ornamentals",1992,1.23205176328696,20,1,1.23205176328696,20,2.69390479911882,48.75,0.394045534150613,0.457347922498955,0.41025641025641
"Micronesia",9,"ornamentals",1993,0.616025881643478,10,1,0.616025881643478,10,2.69390479911882,48.75,0.394045534150613,0.228673961249478,0.205128205128205
"Micronesia",9,"ornamentals",1994,0.493586509054883,4.75,1,0.493586509054883,4.75,2.69390479911882,48.75,0.394045534150613,0.183223441755008,0.0974358974358974
"Micronesia",9,"ornamentals",1995,0.95219034022731,8,1,0.95219034022731,8,2.69390479911882,48.75,0.394045534150613,0.35346102079731,0.164102564102564
"Micronesia",9,"ornamentals",1996,1.20219034022731,16.25,1,1.20219034022731,16.25,2.69390479911882,48.75,0.394045534150613,0.446263112423479,0.333333333333333
"Micronesia",9,"ornamentals",1997,3.20219034022731,20.75,1,3.20219034022731,20.75,2.69390479911882,48.75,0.394045534150613,1,0.425641025641026
"Micronesia",9,"ornamentals",1998,3.95860383117243,18.5,0,3.95860383117243,18.5,2.69390479911882,48.75,0.394045534150613,1,0.379487179487179
"Micronesia",9,"ornamentals",1999,4,16,0,4,16,2.69390479911882,48.75,0.394045534150613,1,0.328205128205128
"Micronesia",9,"ornamentals",2000,4.14446892172126,8.25,0,4.14446892172126,8.25,2.69390479911882,48.75,0.394045534150613,1,0.169230769230769
"Micronesia",9,"ornamentals",2001,2.68469900128608,10.5,0,2.68469900128608,10.5,2.69390479911882,48.75,0.394045534150613,0.996582730824138,0.215384615384615
"Micronesia",9,"ornamentals",2002,1.93994640296845,13.25,1,1.93994640296845,13.25,2.69390479911882,48.75,0.394045534150613,0.720124335352538,0.271794871794872
"Micronesia",9,"ornamentals",2003,1.84607621731719,13.5,1,1.84607621731719,13.5,2.69390479911882,48.75,0.394045534150613,0.685278937073445,0.276923076923077
"Micronesia",9,"ornamentals",2004,1.45160729559594,13,1,1.45160729559594,13,2.69390479911882,48.75,0.394045534150613,0.538848773004436,0.266666666666667
"Micronesia",9,"ornamentals",2005,0.911377216031112,6.25,1,0.911377216031112,6.25,2.69390479911882,48.75,0.394045534150613,0.338310847632487,0.128205128205128
"Micronesia",9,"ornamentals",2006,0.81809007501123,2.25,1,0.81809007501123,2.25,2.69390479911882,48.75,0.394045534150613,0.303681880398605,0.0461538461538462
"Micronesia",9,"ornamentals",2007,0.853072752893686,3.75,1,0.853072752893686,3.75,2.69390479911882,48.75,0.394045534150613,0.316667743111311,0.0769230769230769
"Micronesia",9,"ornamentals",2008,1.31167658406611,7,1,1.31167658406611,7,2.69390479911882,48.75,0.394045534150613,0.486905322153613,0.143589743589744
"Micronesia",9,"ornamentals",2009,2.31167658406611,41.25,1,2.31167658406611,41.25,2.69390479911882,48.75,0.394045534150613,0.858113688658288,0.846153846153846
"Micronesia",9,"ornamentals",2010,2.5329550978715,53.3333333333333,1,2.5329550978715,53.3333333333333,2.69390479911882,48.75,0.394045534150613,0.940254124310569,1
"Micronesia",9,"ornamentals",2011,2.91720766234485,75,0,2.91720766234485,75,2.69390479911882,48.75,0.394045534150613,1,1
"Marshall Islands",11,"corals",1998,11,50.3333333333333,0,11,50.3333333333333,17.225,95.7125,0.139463299131807,0.638606676342525,0.525880457968743
"Marshall Islands",11,"corals",1999,8.25,38,1,8.25,38,17.225,95.7125,0.139463299131807,0.478955007256894,0.397022332506203
"Marshall Islands",11,"corals",2000,1.75,20.75,1,1.75,20.75,17.225,95.7125,0.139463299131807,0.101596516690856,0.216795089460624
"Marshall Islands",11,"corals",2001,4.75,48.5,1,4.75,48.5,17.225,95.7125,0.139463299131807,0.275761973875181,0.506725871751339
"Marshall Islands",11,"corals",2002,9.25,87.5,0,9.25,87.5,17.225,95.7125,0.139463299131807,0.537010159651669,0.914196160376126
"Marshall Islands",11,"corals",2003,17.75,117.25,0,17.75,117.25,17.225,95.7125,0.139463299131807,1,1
"Marshall Islands",11,"corals",2004,26.5,142,0,26.5,142,17.225,95.7125,0.139463299131807,1,1
"Marshall Islands",11,"corals",2005,26.5,147.25,0,26.5,147.25,17.225,95.7125,0.139463299131807,1,1
"Marshall Islands",11,"corals",2006,23.75,142.75,0,23.75,142.75,17.225,95.7125,0.139463299131807,1,1
"Marshall Islands",11,"corals",2007,19.25,138,0,19.25,138,17.225,95.7125,0.139463299131807,1,1
"Marshall Islands",11,"corals",2008,8.75,93.75,0,8.75,93.75,17.225,95.7125,0.139463299131807,0.507982583454281,0.979495886117278
"Marshall Islands",11,"corals",2009,6.25,83,0,6.25,83,17.225,95.7125,0.139463299131807,0.362844702467344,0.867180357842497
"Marshall Islands",11,"corals",2010,6,64.6666666666667,1,6,64.6666666666667,17.225,95.7125,0.139463299131807,0.34833091436865,0.675634495668452
"Marshall Islands",11,"corals",2011,1,46.5,0,1,46.5,17.225,95.7125,0.139463299131807,0.058055152394775,0.48582995951417
"Marshall Islands",11,"ornamentals",1981,0.059000058663821,24.3333333333333,1,0.059000058663821,24.3333333333333,1.3,573.516666666667,0.835674822415154,0.0453846605106315,0.0424282932783122
"Marshall Islands",11,"ornamentals",1982,0.0442500439978658,18.25,1,0.0442500439978658,18.25,1.3,573.516666666667,0.835674822415154,0.0340384953829737,0.0318212199587341
"Marshall Islands",11,"ornamentals",1983,0,0,1,0,0,1.3,573.516666666667,0.835674822415154,0,0
"Marshall Islands",11,"ornamentals",1984,0,0,1,0,0,1.3,573.516666666667,0.835674822415154,0,0
"Marshall Islands",11,"ornamentals",1985,0,0,1,0,0,1.3,573.516666666667,0.835674822415154,0,0
"Marshall Islands",11,"ornamentals",1986,0.0645696932542447,27.5,1,0.0645696932542447,27.5,1.3,573.516666666667,0.835674822415154,0.0496689948109574,0.0479497834994624
"Marshall Islands",11,"ornamentals",1987,0.189549154567994,82.5,1,0.189549154567994,82.5,1.3,573.516666666667,0.835674822415154,0.14580704197538,0.143849350498387
"Marshall Islands",11,"ornamentals",1988,0.287069630400151,125,1,0.287069630400151,125,1.3,573.516666666667,0.835674822415154,0.220822792615501,0.217953561361193
"Marshall Islands",11,"ornamentals",1989,0.287069630400151,125,1,0.287069630400151,125,1.3,573.516666666667,0.835674822415154,0.220822792615501,0.217953561361193
"Marshall Islands",11,"ornamentals",1990,0.222499937145906,97.5,1,0.222499937145906,97.5,1.3,573.516666666667,0.835674822415154,0.171153797804543,0.17000377786173
"Marshall Islands",11,"ornamentals",1991,0.0975204758321565,42.5,1,0.0975204758321565,42.5,1.3,573.516666666667,0.835674822415154,0.0750157506401204,0.0741042108628055
"Marshall Islands",11,"ornamentals",1992,0,0,1,0,0,1.3,573.516666666667,0.835674822415154,0,0
"Marshall Islands",11,"ornamentals",1993,0.26666782639877,119.5,1,0.26666782639877,119.5,1.3,573.516666666667,0.835674822415154,0.205129097229823,0.2083636046613
"Marshall Islands",11,"ornamentals",1994,0.423499710871168,189,1,0.423499710871168,189,1.3,573.516666666667,0.835674822415154,0.325769008362437,0.329545784778123
"Marshall Islands",11,"ornamentals",1995,0.487520224415781,216.25,1,0.487520224415781,216.25,1.3,573.516666666667,0.835674822415154,0.375015557242908,0.377059661154863
"Marshall Islands",11,"ornamentals",1996,0.527376830736592,232.5,1,0.527376830736592,232.5,1.3,573.516666666667,0.835674822415154,0.405674485181994,0.405393624131818
"Marshall Islands",11,"ornamentals",1997,0.290680375885259,124.75,1,0.290680375885259,124.75,1.3,573.516666666667,0.835674822415154,0.223600289142507,0.21751765423847
"Marshall Islands",11,"ornamentals",1998,0.167114941218089,68.5,1,0.167114941218089,68.5,1.3,573.516666666667,0.835674822415154,0.128549954783146,0.119438551625934
"Marshall Islands",11,"ornamentals",1999,0.16436904266993,67.25,1,0.16436904266993,67.25,1.3,573.516666666667,0.835674822415154,0.126437725130715,0.117259016012322
"Marshall Islands",11,"ornamentals",2000,0.182491973087782,75.5,1,0.182491973087782,75.5,1.3,573.516666666667,0.835674822415154,0.140378440836755,0.13164395106216
"Marshall Islands",11,"ornamentals",2001,0.212696857117534,89.25,1,0.212696857117534,89.25,1.3,573.516666666667,0.835674822415154,0.163612967013488,0.155618842811892
"Marshall Islands",11,"ornamentals",2002,0.278598422273358,119.5,1,0.278598422273358,119.5,1.3,573.516666666667,0.835674822415154,0.214306478671814,0.2083636046613
"Marshall Islands",11,"ornamentals",2003,0.35603276133145,154.75,1,0.35603276133145,154.75,1.3,573.516666666667,0.835674822415154,0.273871354870346,0.269826508965156
"Marshall Islands",11,"ornamentals",2004,0.516942416253586,232,2,0.516942416253586,232,1.3,573.516666666667,0.835674822415154,0.397648012502759,0.404521809886373
"Marshall Islands",11,"ornamentals",2005,0.681147149433513,316.25,2,0.681147149433513,316.25,1.3,573.516666666667,0.835674822415154,0.523959345718087,0.551422510243817
"Marshall Islands",11,"ornamentals",2006,0.889835439093621,425.5,2,0.889835439093621,425.5,1.3,573.516666666667,0.835674822415154,0.684488799302785,0.7419139228735
