"sp_id","sp_type","sp_name","sp_key","rgn_type","rgn_id","rgn_name","rgn_key","cntry_id12","rgn_id12","rgn_name12","Shape_Leng","Shape_Area","area_km2","mean"
184,"eez","Guinea Bissau","GNB","eez",193,"Guinea Bissau","GNB","GNB",144,"Guinea-Bissau",39.6811143835,8.7439503098,105838.326758,0.886335695715255
185,"eez","Guinea","GIN","eez",194,"Guinea","GIN","GIN",145,"Guinea",24.9392063768,9.00206321073,109433.955935,0.859843785860154
186,"eez","Ivory Coast","CIV","eez",195,"Ivory Coast","CIV","CIV",146,"Ivory Coast",17.9811386192,14.1350376907,173683.570528,0.752081006594823
187,"eez","Nigeria","NGA","eez",196,"Nigeria","NGA","NGA",147,"Nigeria",40.1133930168,14.7966731281,181654.998704,0.795827102305284
188,"eez","Cameroon","CMR","eez",197,"Cameroon","CMR","CMR",148,"Cameroon",20.2510065772,1.18883416358,14606.5398156,0.861438721418381
189,"eez","Gabon","GAB","eez",198,"Gabon","GAB","GAB",149,"Gabon",31.654292904,15.6271191335,192005.81085,0.779653996534837
190,"eez","Democratic Republic of the Congo","COD","eez",199,"Democratic Republic of the Congo","COD","COD",150,"Democratic Republic of the Congo",9.01975438695,1.0770837088,13177.0530055,0.8258820667311
191,"eez","Angola","AGO","eez",200,"Angola","AGO","AGO",151,"Angola",44.2221708835,40.7580990923,490735.841208,0.801600492411646
192,"eez","Tanzania","TZA","eez",202,"Tanzania","TZA","TZA",152,"Tanzania",44.0669523768,19.7844337187,241569.06623,0.749252949356129
193,"eez","India","IND","eez",203,"India","IND","IND",153,"India",183.650413739,136.999469552,1628228.57753,0.848153046163821
194,"eez","Bangladesh","BGD","eez",204,"Bangladesh","BGD","BGD",154,"Bangladesh",39.4827366198,7.30938022506,84217.8684067,0.839831422328298
195,"eez","Myanmar","MMR","eez",205,"Myanmar","MMR","MMR",155,"Myanmar",159.083142685,43.0088358873,511018.263288,0.842594917400763
196,"eez","Malaysia","MYS","eez",206,"Malaysia","MYS","MYS",156,"Malaysia",134.532956826,36.593677549,448748.72648,0.783787924499747
197,"eez","Vietnam","VNM","eez",207,"Vietnam","VNM","VNM",157,"Vietnam",142.126937496,53.3543826044,643337.056162,0.790694218105174
198,"eez","Singapore","SGP","eez",208,"Singapore","SGP","SGP",158,"Singapore",3.84026717251,0.0615622476981,757.590408993,0.795134534438451
199,"eez","China","CHN","eez",209,"China","CHN","CHN",159,"China",350.893888944,81.3371305841,875238.69584,0.831200488953042
200,"eez","Japan","JPN","eez",210,"Japan","JPN","JPN",160,"Japan",439.857115819,377.313217995,4026628.93982,0.822575636304028
201,"eez","Kiribati","KIR","eez",212,"Kiribati","KIR","KIR",161,"Kiribati",54.1154369512,85.2473456248,1048395.61599,0.796224352705164
202,"eez","Egypt","EGY","eez",214,"Egypt","EGY","EGY",163,"Egypt",80.997807902,22.2172365029,235847.123631,0.914133919236053
203,"eez","Jordan","JOR","eez",215,"Jordan","JOR","JOR",164,"Jordan",0.505411385554,0.00867904087136,93.3393636758,0.925512850284576
204,"eez","Indonesia","IDN","eez",216,"Indonesia","IDN","IDN",165,"Indonesia",1004.64893065,482.358497048,5908991.84422,0.81073543680075
205,"eez","Canada","CAN","eez",218,"Canada","CAN","CAN",166,"Canada",4618.13852138,1290.716797,5717751.40221,0.82617642966878
206,"eez","Saint Pierre and Miquelon","SPM","eez",219,"Saint Pierre and Miquelon","SPM","SPM",167,"Saint Pierre and Miquelon",11.1624533643,1.43000010614,12342.3927527,0.89811301138252
207,"eez","Sint-Maarten","SXM","eez",220,"Sint Maarten","SXM","Southern Saint-Martin",94,"Netherlands Caribbean Territories",1.09136783472,0.0421987160333,494.796997229,0.776575580239296
208,"eez","Northern Saint-Martin","MAF","eez",221,"Northern Saint-Martin","MAF","MAF",106,"French Caribbean Territories",4.95784914344,0.456930472717,5357.35853692,0.744355215671215
209,"eez","Sweden","SWE","eez",222,"Sweden","SWE","SWE",168,"Sweden",394.513954828,24.7057841518,155604.62932,0.911764293704039
210,"eez","Norway","NOR","eez",223,"Norway","NOR","NOR",169,"Norway",924.273859689,201.809423772,930623.848066,0.836935440372616
211,"eez","Svalbard","NOR","eez",223,"Norway","NOR","NOR",169,"Norway",343.58726371,326.914358286,796418.36896,0.752675432854782
212,"eez","Chile","CHL","eez",224,"Chile","CHL","CHL",170,"Chile",1037.88186094,311.25383784,2928837.74396,0.896380250244481
213,"eez","Easter Island","CHL","eez",224,"Chile","CHL","Easter Island",170,"Chile",31.5349905738,65.4315149723,720411.127297,0.905829285285978
214,"eez","Jersey","JEY","eez",227,"Jersey","JEY","JEY",131,"United Kingdom",4.14146261645,0.365002573798,2964.90320749,0.866803041526249
215,"eez","Guernsey","GGY","eez",228,"Guernsey","GGY","GGY",131,"United Kingdom",6.05050437852,1.08089623823,8681.96462444,0.860707549553997
216,"eez","East Timor","TLS","eez",231,"East Timor","TLS","TLS",171,"East Timor",15.6886715233,3.28647083317,39953.1787092,0.841778229865095
218,"eez","Oecussi Ambeno","TLS","eez",237,"Oecussi Ambeno","TLS","Oecussi Ambeno",171,"East Timor",1.8811845927,0.185945785588,2261.03199777,0.850064861774445
219,"eez","Curacao","CW","eez",244,"Curacao","CW","ANT",94,"Netherlands Caribbean Territories",10.3788528927,2.53849754428,30410.6425603,0.725756174665156
220,"eez","Bonaire","BQ","eez",245,"Bonaire","BQ","ANT",94,"Netherlands Caribbean Territories",7.13893334971,1.10054376098,13221.2037431,0.707116645462108
221,"eez","Brunei","BRN","eez",247,"Brunei","BRN","MYS",156,"Malaysia",8.41651045435,2.07916966417,25475.7604301,0.814419647617519
222,"eez","Saba","BES","eez",248,"Saba","BES","ANT",94,"Netherlands Caribbean Territories",3.88631810186,0.80160762281,9427.59700699,0.768621742725372
223,"eez","Sint-Eustasius","ANT","eez",249,"Sint Eustatius","ANT","ANT",94,"Netherlands Caribbean Territories",2.99908387051,0.189417039883,2228.37087722,0.746713775045731
224,"eez","Aruba","AW","eez",250,"Aruba","AW","ANT",94,"Netherlands Caribbean Territories",8.58080572773,2.10451315559,25197.1650281,0.75298956643652
225,"eez","Martinique","MTQ","eez",140,"Guadeloupe and Martinique","GLP-MTQ","GLP|MTQ",106,"French Caribbean Territories",16.0771739763,3.97997278802,47366.251821,0.760406546313647
226,"eez","Guadeloupe","GLP","eez",140,"Guadeloupe and Martinique","GLP-MTQ","GLP|MTQ",106,"French Caribbean Territories",18.50700727,7.67462881373,90532.5621091,0.702328961347443
227,"eez","Puerto Rico of the United States","PRI","eez",116,"Puerto Rico and Virgin Islands of the United States","PRI-VIR","PRI|VIR",84,"USA Caribbean Territories",28.3751329702,14.9644675908,175208.197561,0.757998915723757
228,"eez","Virgin Islands of the United States","VIR","eez",116,"Puerto Rico and Virgin Islands of the United States","PRI-VIR","PRI|VIR",84,"USA Caribbean Territories",13.8646351485,3.04556989862,35835.173381,0.781002687769989
229,"eez-ccamlr","CCAMLR 48.1","XAQ481","eez",213,"Antarctica","ATA","ATA",162,"Antarctica",173.237698931,121.540147057,669951.889548,0.841700765743293
230,"eez-ccamlr","CCAMLR 48.2","XAQ482","eez",213,"Antarctica","ATA","ATA",163,"Antarctica",54.5363964774,114.92446888,695730.698456,0.849896246506583
231,"eez-ccamlr","CCAMLR 48.3","XAQ483","eez",213,"Antarctica","ATA","ATA",164,"Antarctica",68.0855611354,37.3506372056,281919.707606,0.900151656896706
232,"eez-ccamlr","CCAMLR 48.4","XAQ484","eez",213,"Antarctica","ATA","ATA",165,"Antarctica",60.7522866274,57.7670828903,404149.03406,0.889929547150159
233,"eez-ccamlr","CCAMLR 48.5","XAQ485","eez",213,"Antarctica","ATA","ATA",166,"Antarctica",319.208006209,719.065476297,2626411.97945,0.760524250027693
234,"eez-ccamlr","CCAMLR 48.6","XAQ486","eez",213,"Antarctica","ATA","ATA",167,"Antarctica",210.070701605,999.48277786,5981736.19463,0.841724461172427
235,"eez-ccamlr","CCAMLR 58.4.1","XAQ5841","eez",213,"Antarctica","ATA","ATA",173,"Antarctica",193.120176814,762.066732663,4594812.78287,0.859628165553289
236,"eez-ccamlr","CCAMLR 58.4.2","XAQ5842","eez",213,"Antarctica","ATA","ATA",174,"Antarctica",155.168434724,302.109923357,1560771.13441,0.793525678378462
237,"eez-ccamlr","CCAMLR 58.4.3.a","XAQ5843a","eez",213,"Antarctica","ATA","ATA",175,"Antarctica",37.8648230073,77.9801462624,498502.294011,0.888275488433233
238,"eez-ccamlr","CCAMLR 58.4.3.b","XAQ5843b","eez",213,"Antarctica","ATA","ATA",176,"Antarctica",43.2072205815,107.360471693,670903.587993,0.880279303131217
239,"eez-ccamlr","CCAMLR 58.4.4.a","XAQ5844a","eez",213,"Antarctica","ATA","ATA",177,"Antarctica",50.062584323,155.093800323,1074440.14181,0.878184454045321
240,"eez-ccamlr","CCAMLR 58.4.4.b","XAQ5844b","eez",213,"Antarctica","ATA","ATA",178,"Antarctica",57.9999999995,203.999998807,1414463.37639,0.908930652281817
241,"eez-ccamlr","CCAMLR 58.5.1","XAQ5851","eez",213,"Antarctica","ATA","ATA",179,"Antarctica",67.4763097904,62.0707692664,514945.423005,0.892299851141364
242,"eez-ccamlr","CCAMLR 58.5.2","XAQ5852","eez",213,"Antarctica","ATA","ATA",180,"Antarctica",47.9668055418,33.0784182882,242297.905796,0.903722727305899
243,"eez-ccamlr","CCAMLR 58.6","XAQ586","eez",213,"Antarctica","ATA","ATA",168,"Antarctica",56.6110998316,39.849924637,330593.840508,0.889977455782322
244,"eez-ccamlr","CCAMLR 58.7","XAQ587","eez",213,"Antarctica","ATA","ATA",169,"Antarctica",21.1878007405,16.5504913368,138114.76479,0.88746435684843
245,"eez-ccamlr","CCAMLR 88.1","XAQ881","eez",213,"Antarctica","ATA","ATA",170,"Antarctica",267.346880452,744.878845311,2976192.81397,0.772222150060108
246,"eez-ccamlr","CCAMLR 88.2","XAQ882","eez",213,"Antarctica","ATA","ATA",171,"Antarctica",338.087276976,1160.51594813,4968313.24377,0.79414342475296
247,"eez-ccamlr","CCAMLR 88.3","XAQ883","eez",213,"Antarctica","ATA","ATA",172,"Antarctica",218.83733042,458.379537064,2247746.6572,0.822229020296877
248,"fao","Arctic Sea","XARC","fao",260,"Arctic Sea","XARC","nan",-21474836,"nan",587.625796586,2142.47845571,2532621.52266,0.759377646083313
249,"fao","Atlantic, Northwest","XANW","fao",261,"Atlantic, Northwest","XANW","nan",-21474836,"nan",116.050759595,293.272698357,2637103.64611,0.907178043941085
250,"fao","Atlantic, Northeast","XANE","fao",262,"Atlantic, Northeast","XANE","nan",-21474836,"nan",418.901998192,1182.79780001,5404715.16668,0.839766682637276
251,"fao","Atlantic, Western-Central","XAWC","fao",263,"Atlantic, Western-Central","XAWC","nan",-21474836,"nan",148.341575772,650.718410238,7334676.58298,0.837180603416814
252,"fao","Atlantic, Eastern Central","XAEC","fao",264,"Atlantic, Eastern Central","XAEC","nan",-21474836,"nan",208.328159291,775.528477581,9068853.77323,0.825729576935522
253,"fao","Atlantic, Southwest","XASW","fao",266,"Atlantic, Southwest","XASW","nan",-21474836,"nan",273.006747531,1220.50881255,12331754.085,0.870938515263774
254,"fao","Atlantic, Southeast","XASE","fao",267,"Atlantic, Southeast","XASE","nan",-21474836,"nan",249.844204294,1450.62355303,14958533.3584,0.891590050357519
255,"fao","Indian Ocean, Western","XIWE","fao",269,"Indian Ocean, Western","XIWE","nan",-21474836,"nan",315.735915291,1554.63504417,17026924.5607,0.859663644380212
256,"fao","Indian Ocean, Eastern","XIEA","fao",270,"Indian Ocean, Eastern","XIEA","nan",-21474836,"nan",320.021839533,2229.63976433,22176645.5943,0.880880260329002
257,"fao","Pacific, Northwest","XPNW","fao",272,"Pacific, Northwest","XPNW","nan",-21474836,"nan",375.612442319,1028.87864108,10286580.648,0.855967616864692
258,"fao","Pacific, Northeast","XPNE","fao",273,"Pacific, Northeast","XPNE","nan",-21474836,"nan",112.640598189,535.041922329,4585122.90383,0.903605097589974
259,"fao","Pacific, Western Central","XPWC","fao",274,"Pacific, Western Central","XPWC","nan",-21474836,"nan",383.437191518,528.819136134,6338878.40707,0.76704557618315
260,"fao","Pacific, Eastern Central","XPEC","fao",275,"Pacific, Eastern Central","XPEC","nan",-21474836,"nan",488.725643243,2632.21470656,30443297.6554,0.803566603871947
261,"fao","Pacific, Southwest","XPSW","fao",276,"Pacific, Southwest","XPSW","nan",-21474836,"nan",445.734088186,2303.09061116,20307408.6295,0.896863510914812
262,"fao","Pacific, Southeast","XPSE","fao",277,"Pacific, Southeast","XPSE","nan",-21474836,"nan",323.765809843,2419.38085846,24726413.3061,0.855098937660747
