"","stock_id","common","bbmsy_q2.5","bbmsy_q25","bbmsy_q50","bbmsy_q75","bbmsy_q97.5","bbmsy_sd","bbmsy_mean","year","model"
"1","Lutjanus-31","Snappers",2,2,2,2,2,0,2,1950,"COM-SIR"
"2","Lutjanus-31","Snappers",1.90640150778889,1.94692505882724,1.94692505882724,1.94692505882724,1.96174789653493,0.0128964675722879,1.94678244686652,1951,"COM-SIR"
"3","Lutjanus-31","Snappers",1.8835360092959,1.91370217047071,1.91370217047071,1.91370217047071,1.93537358881023,0.0129064437054435,1.91621195499753,1952,"COM-SIR"
"4","Lutjanus-31","Snappers",1.87128012990193,1.89084493896959,1.89084493896959,1.89162823977728,1.91590678175027,0.0128088937151722,1.89533213990383,1953,"COM-SIR"
"5","Lutjanus-31","Snappers",1.86070272667733,1.87353013759348,1.87353013759348,1.87710631699819,1.90047854510959,0.0131359104978631,1.87933580499399,1954,"COM-SIR"
"6","Lutjanus-31","Snappers",1.84994621101161,1.85913886425101,1.85913886425101,1.86757222259552,1.88736212083121,0.0136842472332483,1.86583623786803,1955,"COM-SIR"
"7","Lutjanus-31","Snappers",1.83857554832521,1.84618998676064,1.84618998676064,1.85768724124052,1.87548719666491,0.0143387473821346,1.85353173639627,1956,"COM-SIR"
"8","Lutjanus-31","Snappers",1.82646353039596,1.83382164475509,1.83382164475509,1.84722832268236,1.86417484606269,0.0150665150627924,1.84167376034142,1957,"COM-SIR"
"9","Lutjanus-31","Snappers",1.81355148231456,1.82152024724521,1.82152024724521,1.83610656948296,1.8529852282876,0.0158641825232493,1.82981539542754,1958,"COM-SIR"
"10","Lutjanus-31","Snappers",1.79979652384406,1.80897218824151,1.80897218824151,1.8242720004193,1.84262145665626,0.0167348885687961,1.81768076633763,1959,"COM-SIR"
"11","Lutjanus-31","Snappers",1.78671459692659,1.79598034848892,1.79598034848892,1.81168621742092,1.83354819600431,0.0176816560813694,1.80509343815827,1960,"COM-SIR"
"12","Lutjanus-31","Snappers",1.77457244724683,1.78241623960603,1.78241623960603,1.79831463575323,1.82419774050181,0.0187064167026758,1.79193585880238,1961,"COM-SIR"
"13","Lutjanus-31","Snappers",1.76184546243981,1.76819229170989,1.76819229170989,1.78412444068386,1.81449613730316,0.0198104150013274,1.77812593906284,1962,"COM-SIR"
"14","Lutjanus-31","Snappers",1.74689605483814,1.75324572917506,1.75324572917506,1.76908426038285,1.80439255520078,0.020994683904243,1.76360339116184,1963,"COM-SIR"
"15","Lutjanus-31","Snappers",1.72943853688462,1.73752919461023,1.73752919461023,1.75316437949615,1.79328104298292,0.022260316557848,1.74832174011443,1964,"COM-SIR"
"16","Lutjanus-31","Snappers",1.71101550603013,1.72100533813955,1.72100533813955,1.73633714392139,1.78070981829544,0.0236085532977611,1.73224368200394,1965,"COM-SIR"
"17","Lutjanus-31","Snappers",1.69160654337306,1.70364375386432,1.70364375386432,1.71857744988794,1.76777032706576,0.0250407539920219,1.71533843986274,1966,"COM-SIR"
