"rgn_id","habitat","km2"
1,"rocky_reef",172.904
2,"rocky_reef",147.579
4,"rocky_reef",49.7753
5,"rocky_reef",33671.7
6,"rocky_reef",5009.84
7,"rocky_reef",14921.2
8,"rocky_reef",2232.03
9,"rocky_reef",9104.51
11,"rocky_reef",12553
12,"rocky_reef",23.5778
13,"rocky_reef",548.401
14,"rocky_reef",2312.37
15,"rocky_reef",127767
16,"rocky_reef",101683
17,"rocky_reef",32530.3
18,"rocky_reef",24614.3
19,"rocky_reef",475.922
25,"rocky_reef",17355
26,"rocky_reef",20011.4
28,"rocky_reef",202.594
29,"rocky_reef",49.7753
30,"rocky_reef",152.819
31,"rocky_reef",1779.69
32,"rocky_reef",117.016
33,"rocky_reef",87.3251
35,"rocky_reef",41.0428
36,"rocky_reef",4.36625
37,"rocky_reef",1770.95
38,"rocky_reef",5496.24
39,"rocky_reef",22942.9
40,"rocky_reef",1703.71
41,"rocky_reef",6585.18
42,"rocky_reef",4292.03
43,"rocky_reef",938.745
44,"rocky_reef",565.866
45,"rocky_reef",1583.2
46,"rocky_reef",630.487
47,"rocky_reef",3148.94
48,"rocky_reef",2965.56
49,"rocky_reef",1642.58
50,"rocky_reef",16328
54,"rocky_reef",79.4658
55,"rocky_reef",77.7193
61,"rocky_reef",23438.1
62,"rocky_reef",351.047
67,"rocky_reef",7635.7
68,"rocky_reef",15.7185
71,"rocky_reef",183.383
73,"rocky_reef",736.15
76,"rocky_reef",277.694
77,"rocky_reef",112.649
78,"rocky_reef",20.958
79,"rocky_reef",113.523
80,"rocky_reef",1369.26
81,"rocky_reef",20.0848
82,"rocky_reef",434.006
84,"rocky_reef",773.7
89,"rocky_reef",128.368
90,"rocky_reef",345.807
91,"rocky_reef",2246.87
92,"rocky_reef",18.3383
93,"rocky_reef",2314.11
98,"rocky_reef",637.473
99,"rocky_reef",2210.2
100,"rocky_reef",1579.71
102,"rocky_reef",475.922
103,"rocky_reef",46.2823
104,"rocky_reef",664.544
105,"rocky_reef",55.888
106,"rocky_reef",22.7045
108,"rocky_reef",728.291
110,"rocky_reef",8622.48
111,"rocky_reef",1979.66
112,"rocky_reef",292.539
113,"rocky_reef",186.876
114,"rocky_reef",1589.32
115,"rocky_reef",600.797
116,"rocky_reef",59.3811
117,"rocky_reef",377.244
118,"rocky_reef",0.873251
119,"rocky_reef",220.932
120,"rocky_reef",854.913
123,"rocky_reef",9.60576
124,"rocky_reef",33.1835
125,"rocky_reef",416.541
126,"rocky_reef",283.806
127,"rocky_reef",105.663
129,"rocky_reef",24800.3
130,"rocky_reef",3779.43
131,"rocky_reef",47475.2
132,"rocky_reef",17486.8
133,"rocky_reef",21272.4
134,"rocky_reef",1574.47
135,"rocky_reef",10798.6
136,"rocky_reef",800.771
137,"rocky_reef",588.571
139,"rocky_reef",8568.34
140,"rocky_reef",1221.68
141,"rocky_reef",5.2395
143,"rocky_reef",1181.51
144,"rocky_reef",157.185
145,"rocky_reef",11519.9
146,"rocky_reef",89.9448
147,"rocky_reef",11885.8
148,"rocky_reef",473.302
150,"rocky_reef",32.3103
151,"rocky_reef",343.188
152,"rocky_reef",1124.75
153,"rocky_reef",726.545
154,"rocky_reef",46.2823
155,"rocky_reef",3607.4
156,"rocky_reef",158.932
157,"rocky_reef",195.608
158,"rocky_reef",14.8453
161,"rocky_reef",318.737
163,"rocky_reef",55055
164,"rocky_reef",8685.35
166,"rocky_reef",360.653
168,"rocky_reef",537.922
169,"rocky_reef",1966.56
171,"rocky_reef",59817.7
175,"rocky_reef",254.989
179,"rocky_reef",36589.2
180,"rocky_reef",11110.4
181,"rocky_reef",5785.29
182,"rocky_reef",54.1415
183,"rocky_reef",1306.38
184,"rocky_reef",4175.89
185,"rocky_reef",2.61975
187,"rocky_reef",27.944
190,"rocky_reef",844.433
191,"rocky_reef",1507.23
196,"rocky_reef",25561.8
197,"rocky_reef",570.233
198,"rocky_reef",16495.7
200,"rocky_reef",4811.61
202,"rocky_reef",2762.09
203,"rocky_reef",6347.66
204,"rocky_reef",1234.78
205,"rocky_reef",22223.4
206,"rocky_reef",28655.7
207,"rocky_reef",13361.6
208,"rocky_reef",46.2823
209,"rocky_reef",11608.1
210,"rocky_reef",28712.5
212,"rocky_reef",3747.99
213,"rocky_reef",995.506
214,"rocky_reef",3499.99
215,"rocky_reef",45.409
216,"rocky_reef",231848
218,"rocky_reef",4860.51
220,"rocky_reef",120.509
221,"rocky_reef",387.723
222,"rocky_reef",1357.9
223,"rocky_reef",749.249
224,"rocky_reef",178.143
227,"rocky_reef",1416.41
228,"rocky_reef",3844.05
244,"rocky_reef",213.946
245,"rocky_reef",227.045
247,"rocky_reef",4152.31
248,"rocky_reef",544.035
249,"rocky_reef",46.2823
250,"rocky_reef",461.076
255,"rocky_reef",14768.4
267,"rocky_reef",789.419
269,"rocky_reef",149.326
274,"rocky_reef",6.98601
277,"rocky_reef",11.3523
