rgn_id,value
1,0.684895736
2,0.684895736
3,0.684895736
4,0.677366391
5,0.522883798
6,0.369371994
7,0.3245191
8,0.291519861
9,0.42995681
10,0.455570687
11,0.437701519
12,0.814394257
13,0.776183884
14,0.511874599
15,0.483654101
16,0.686308021
17,0.489869228
18,0.348608706
19,0.23805746
20,0.655676607
21,0.449499058
24,0.565085077
25,0.616991242
26,0.437867665
28,0.404844376
29,0.430680058
30,0.430680058
31,0.361739919
32,0.430680058
33,0.430680058
34,0.430680058
35,0.430680058
36,0.430680058
37,0.365104417
38,0.500135582
39,0.432213604
40,0.42222593
41,0.373749599
42,0.368925665
43,0.533561107
44,0.352943021
45,0.562158991
46,0.262255091
47,0.472056177
48,0.362354998
49,0.480771906
50,0.388256073
51,0.58217803
52,0.639324094
53,0.495058822
54,0.500792949
55,0.44281883
56,0.458562109
57,0.44281883
58,0.491138401
59,0.459737053
60,0.623423822
61,0.588652898
62,0.526691218
63,0.398093334
64,0.509137105
65,0.54873557
66,0.499051126
67,0.271490801
68,0.495388007
69,0.530707872
70,0.539088203
71,0.504903399
72,0.546996453
73,0.563332732
74,0.685106722
75,0.577103475
76,0.579346541
77,0.613657307
78,0.524580026
79,0.627826579
80,0.526381674
81,0.560576198
82,0.599687249
84,0.593619428
85,0.7165866
86,0.7165866
88,0.7165866
89,0.7165866
90,0.623909682
91,0.63070653
92,0.63070653
93,0.63070653
94,0.677366391
95,0.7165866
96,0.605119549
97,0.398474327
98,0.381720378
99,0.469432119
100,0.438750601
101,0.710119949
102,0.623909682
103,0.384073974
104,0.538708614
105,0.590681979
106,0.371237775
107,0.743527988
108,0.563425524
110,0.609575216
111,0.563425524
112,0.70263478
113,0.563425524
114,0.456930014
115,0.4869233
116,0.523490622
117,0.563425524
118,0.563425524
119,0.613130411
120,0.50839416
121,0.563425524
122,0.622998737
123,0.607745611
124,0.386017216
125,0.362157287
126,0.482210097
127,0.338957732
129,0.414728936
130,0.347369529
131,0.374518498
132,0.433762626
133,0.416474768
134,0.567187249
135,0.359265121
136,0.337528559
137,0.467678295
138,0.56188482
139,0.367638288
140,0.632898729
141,0.620394725
143,0.568838284
144,0.590681979
145,0.620394725
146,0.65619603
147,0.575430879
148,0.630423848
149,0.809325697
150,0.814394257
151,0.776183884
152,0.700876022
153,0.629156459
154,0.629156459
155,0.636166326
156,0.629156459
157,0.630423848
158,0.776183884
159,0.814394257
161,0.575430879
162,0.629156459
163,0.612622254
164,0.624969937
166,0.402657027
167,0.447960458
168,0.489605479
169,0.453047639
171,0.453573533
172,0.576632896
173,0.559827942
174,0.522705728
175,0.620394725
176,0.55049994
177,0.500263749
178,0.556334476
179,0.568126052
180,0.574502115
181,0.511226251
182,0.491138401
183,0.44281883
184,0.455570086
185,0.555781741
186,0.70221631
187,0.36131233
188,0.524341029
189,0.494392336
190,0.495399731
191,0.578492865
192,0.513039021
193,0.51954816
194,0.41766825
195,0.397540985
196,0.418948312
197,0.348105059
198,0.569878247
199,0.473085518
200,0.470524591
202,0.613345258
203,0.437867665
204,0.573339646
205,0.31973535
206,0.521953764
207,0.550080868
208,0.411615995
209,0.697420134
210,0.377435967
212,0.630423848
214,0.572707932
215,0.425807379
216,0.317230239
218,0.583217793
219,0.56837492
220,0.668322576
221,0.632898729
222,0.351664763
223,0.590681979
224,0.69658159
227,0.574502115
228,0.574502115
231,0.411615995
232,0.495584352
237,0.411615995
244,0.668322576
245,0.668322576
247,0.521953764
248,0.668322576
249,0.668322576
250,0.668322576
186,0.70221631
