"","rgn_id","year","trend"
"116",122,2012,-0.247
"117",123,2012,-1
"118",124,2012,-0.8528
"119",125,2012,1
"120",126,2012,1
"121",127,2012,1
"122",129,2012,0.7296
"123",130,2012,-0.0369
"124",131,2012,0.02
"125",132,2012,-0.0444
"126",133,2012,-0.7436
"127",134,2012,-0.2114
"128",135,2012,-0.2761
"129",136,2012,-0.2234
"130",137,2012,0.0872
"131",138,2012,0.0383
"132",139,2012,0.3416
"133",140,2012,-1
"134",141,2012,0
"135",143,2012,-0.8619
"136",144,2012,0
"137",145,2012,1
"138",146,2012,0
"139",147,2012,-0.4133
"140",148,2012,1
"141",149,2012,0
"142",150,2012,0
"143",151,2012,0
"144",152,2012,-0.212
"145",153,2012,1
"146",154,2012,0
"147",155,2012,1
"148",156,2012,0
"149",157,2012,0
"150",158,2012,0
"151",159,2012,0
"152",161,2012,0
"153",162,2012,-0.4567
"154",163,2012,-0.1404
"155",164,2012,0.688
"156",166,2012,0.6357
"157",167,2012,-0.3833
"158",168,2012,0.5286
"159",169,2012,0.2334
"160",171,2012,-0.1815
"161",172,2012,-0.549
"162",173,2012,-0.0916
"163",174,2012,-0.1737
"164",175,2012,-0.259
"165",176,2012,-0.1887
"166",177,2012,-0.1174
"167",178,2012,-0.1211
"168",179,2012,-0.3524
"169",180,2012,0.1941
"170",181,2012,0.5689
"171",182,2012,-0.3889
"172",183,2012,-0.3531
"173",184,2012,-0.4121
"174",185,2012,-0.6226
"175",186,2012,0.0169
"176",187,2012,-0.6156
"177",188,2012,-0.2197
"178",189,2012,-0.1464
"179",190,2012,0.3924
"180",191,2012,-0.3651
"181",192,2012,-0.0231
"182",193,2012,0.641
"183",194,2012,-0.9263
"184",195,2012,-0.4498
"185",196,2012,0.0071
"186",197,2012,-0.2639
"187",198,2012,0.4994
"188",199,2012,0.0961
"189",200,2012,1
"190",202,2012,0.9302
"191",203,2012,0.1134
"192",204,2012,0.0298
"193",205,2012,-0.5956
"194",206,2012,-0.2078
"195",207,2012,0.0729
"196",208,2012,-0.601
"197",209,2012,-0.1343
"198",210,2012,-0.3723
"199",212,2012,0
"200",214,2012,-0.0955
"201",215,2012,-0.1274
"202",216,2012,0.014
"203",218,2012,-0.2599
"204",219,2012,-1
"205",220,2012,0
"206",221,2012,0
"207",222,2012,-0.3652
"208",223,2012,-0.0924
"209",224,2012,0.3675
"210",227,2012,-0.9221
"211",228,2012,1
"212",231,2012,0.4008
"213",232,2012,0.5788
"214",237,2012,0.7145
"215",244,2012,0
"216",245,2012,0
"217",247,2012,-0.7376
"218",248,2012,0
"219",249,2012,0.3342
"220",250,2012,0
"221",1,2013,0
"222",2,2013,0
"223",3,2013,0
"224",4,2013,-0.6373
"225",5,2013,-0.791
"226",6,2013,0.8066
"227",7,2013,1
"228",8,2013,0.6105
"229",9,2013,0.6499
"230",10,2013,0
"231",11,2013,0
"232",12,2013,0
"233",13,2013,0
"234",14,2013,-0.0165
"235",15,2013,-0.1028
"236",16,2013,-0.1157
"237",17,2013,0.5544
"238",18,2013,-0.7302
"239",19,2013,0
"240",20,2013,-0.2753
"241",21,2013,-0.0327
"242",24,2013,0.7683
"243",25,2013,0.108
"244",26,2013,0.2961
"245",28,2013,1
"246",29,2013,0
"247",30,2013,0
"248",31,2013,0.2838
"249",32,2013,0
"250",33,2013,0
"251",34,2013,0
"252",35,2013,0
"253",36,2013,0
"254",37,2013,-0.3764
"255",38,2013,0
"256",39,2013,0
"257",40,2013,-0.0192
"258",41,2013,0.5115
"259",42,2013,-0.3537
"260",43,2013,-0.0615
"261",44,2013,0.1237
"262",45,2013,-1
"263",46,2013,-1
"264",47,2013,-0.1742
"265",48,2013,-0.7401
"266",49,2013,0.5566
"267",50,2013,-0.7361
"268",51,2013,1
"269",52,2013,1
"270",53,2013,0.2901
"271",54,2013,0.0186
"272",55,2013,0.0131
"273",56,2013,0.4807
"274",57,2013,-0.1347
"275",58,2013,-0.7325
"276",59,2013,-0.0079
"277",60,2013,-0.1189
"278",61,2013,0.5571
"279",62,2013,-0.1633
"280",63,2013,1
"281",64,2013,-0.2396
"282",65,2013,0.4873
"283",66,2013,1
"284",67,2013,-0.5632
"285",68,2013,-0.7433
"286",69,2013,0.031
"287",70,2013,-0.1179
"288",71,2013,0.0073
"289",72,2013,0.0634
"290",73,2013,0.1488
"291",74,2013,-0.1356
"292",75,2013,0.0695
"293",76,2013,0.1584
"294",77,2013,-0.267
"295",78,2013,-0.1204
"296",79,2013,-0.572
"297",80,2013,0.055
"298",81,2013,0.7645
"299",82,2013,0.061
"300",84,2013,0.3734
"301",85,2013,0
"302",86,2013,0
"303",88,2013,0
"304",89,2013,0
"305",90,2013,-0.0813
"306",91,2013,0
"307",92,2013,0
"308",93,2013,0
"309",94,2013,0
"310",95,2013,0
"311",96,2013,0.1961
"312",97,2013,0.3314
"313",98,2013,0.6435
"314",99,2013,1
"315",100,2013,1
"316",101,2013,0.1352
"317",102,2013,-0.0073
"318",103,2013,1
"319",104,2013,-0.1669
"320",105,2013,0
"321",106,2013,0.2006
"322",107,2013,0
"323",108,2013,0
"324",110,2013,0.0946
"325",111,2013,0
"326",112,2013,-0.3989
"327",113,2013,0
"328",114,2013,0.2013
"329",115,2013,0.0651
"330",116,2013,0
"331",117,2013,0
"332",118,2013,0
"333",119,2013,-0.4974
"334",120,2013,1
"335",121,2013,0
"336",122,2013,0.7394
"337",123,2013,-1
"338",124,2013,-0.2117
"339",125,2013,1
"340",126,2013,1
"341",127,2013,0.8233
"342",129,2013,1
"343",130,2013,-0.1451
"344",131,2013,0.035
"345",132,2013,0.1204
"346",133,2013,-0.4677
"347",134,2013,0.0618
"348",135,2013,0.05
"349",136,2013,0.1117
"350",137,2013,0.2496
"351",138,2013,0.0019
"352",139,2013,0.2796
"353",140,2013,-1
"354",141,2013,0
"355",143,2013,-0.8236
"356",144,2013,0
"357",145,2013,1
"358",146,2013,0
"359",147,2013,-0.753
"360",148,2013,1
"361",149,2013,0
"362",150,2013,0
"363",151,2013,0
"364",152,2013,-1
"365",153,2013,1
"366",154,2013,0
"367",155,2013,1
"368",156,2013,0
"369",157,2013,0
"370",158,2013,0
"371",159,2013,0
"372",161,2013,0
"373",162,2013,-0.2731
"374",163,2013,-0.0021
"375",164,2013,0.3057
"376",166,2013,0.6299
"377",167,2013,-0.109
"378",168,2013,0.1828
"379",169,2013,0.0214
"380",171,2013,-0.0375
"381",172,2013,-0.0544
"382",173,2013,0.0806
"383",174,2013,-0.0847
"384",175,2013,-0.1582
"385",176,2013,-0.0277
"386",177,2013,-0.0035
"387",178,2013,-0.0512
"388",179,2013,-0.1412
"389",180,2013,0.2074
"390",181,2013,0.4383
"391",182,2013,-0.0919
"392",183,2013,-0.1661
"393",184,2013,-0.2858
"394",185,2013,-0.262
"395",186,2013,0.0141
"396",187,2013,-0.2214
"397",188,2013,-0.1001
"398",189,2013,0.0132
"399",190,2013,1
"400",191,2013,-0.5859
"401",192,2013,-0.0153
"402",193,2013,0.3993
"403",194,2013,-0.4269
"404",195,2013,0.0575
"405",196,2013,0.0202
"406",197,2013,-0.0129
"407",198,2013,-0.749
"408",199,2013,0.1202
"409",200,2013,1
"410",202,2013,0.5034
"411",203,2013,0.1026
"412",204,2013,0.0292
"413",205,2013,-0.3642
"414",206,2013,-0.0249
"415",207,2013,-0.0013
"416",208,2013,-0.4201
"417",209,2013,-0.0127
"418",210,2013,-0.2241
"419",212,2013,0
"420",214,2013,0.0623
"421",215,2013,-0.6363
"422",216,2013,-0.0225
"423",218,2013,-0.0651
"424",219,2013,0.6351
"425",220,2013,0
"426",221,2013,0
"427",222,2013,-0.2051
"428",223,2013,-0.0644
"429",224,2013,-0.1549
"430",227,2013,-0.4211
"431",228,2013,0.1665
"432",231,2013,1
"433",232,2013,0.5644
"434",237,2013,1
"435",244,2013,0
"436",245,2013,0
"437",247,2013,-0.0757
"438",248,2013,0
"439",249,2013,-0.5697
"440",250,2013,0
"441",1,2014,0
"442",2,2014,0
"443",3,2014,0
"444",4,2014,-0.6242
"445",5,2014,-0.4641
"446",6,2014,1
"447",7,2014,1
"448",8,2014,0.9127
"449",9,2014,1
"450",10,2014,0
"451",11,2014,0
"452",12,2014,0
"453",13,2014,0
"454",14,2014,0.0053
"455",15,2014,-0.0919
"456",16,2014,-0.0867
"457",17,2014,0.2652
"458",18,2014,0.5189
"459",19,2014,0
"460",20,2014,-0.2
"461",21,2014,-0.0118
"462",24,2014,0.7818
"463",25,2014,0.1533
"464",26,2014,0.1607
"465",28,2014,1
"466",29,2014,0
"467",30,2014,0
"468",31,2014,0.438
"469",32,2014,0
"470",33,2014,0
"471",34,2014,0
"472",35,2014,0
"473",36,2014,0
"474",37,2014,-0.1753
"475",38,2014,0
"476",39,2014,0
"477",40,2014,0.0174
"478",41,2014,0.3685
"479",42,2014,-0.0486
"480",43,2014,0.1289
"481",44,2014,0.188
"482",45,2014,-1
"483",46,2014,-0.9999
"484",47,2014,-0.2556
"485",48,2014,0.0782
"486",49,2014,1
"487",50,2014,-0.1723
"488",51,2014,1
"489",52,2014,1
"490",53,2014,0.3582
"491",54,2014,-0.0345
"492",55,2014,0.0591
"493",56,2014,0.4921
"494",57,2014,-0.1209
"495",58,2014,-0.437
"496",59,2014,-0.0031
"497",60,2014,-0.1132
"498",61,2014,0.5312
"499",62,2014,-0.045
"500",63,2014,1
"501",64,2014,-0.1042
"502",65,2014,0.493
"503",66,2014,0.9673
"504",67,2014,-0.1999
"505",68,2014,-0.5352
"506",69,2014,0.0614
"507",70,2014,-0.0578
"508",71,2014,0.1238
"509",72,2014,0.073
"510",73,2014,0.0699
"511",74,2014,-0.3717
"512",75,2014,0.1244
"513",76,2014,0.1012
"514",77,2014,-0.1716
"515",78,2014,0.0918
"516",79,2014,-0.3081
"517",80,2014,0.1558
"518",81,2014,0.4103
"519",82,2014,0.0967
"520",84,2014,0.3054
"521",85,2014,0
"522",86,2014,0
"523",88,2014,0
"524",89,2014,0
"525",90,2014,0.0579
"526",91,2014,0
"527",92,2014,0
"528",93,2014,0
"529",94,2014,0
"530",95,2014,0
"531",96,2014,0.2185
"532",97,2014,0.3587
"533",98,2014,0.7324
"534",99,2014,1
"535",100,2014,1
"536",101,2014,0.1362
"537",102,2014,0.0189
"538",103,2014,1
"539",104,2014,1
"540",105,2014,0
"541",106,2014,0.069
"542",107,2014,0
"543",108,2014,0
"544",110,2014,0.1476
"545",111,2014,0
"546",112,2014,-0.0718
"547",113,2014,0
"548",114,2014,0.0381
"549",115,2014,-0.1002
"550",116,2014,0
"551",117,2014,0
"552",118,2014,0
"553",119,2014,-0.4059
"554",120,2014,1
"555",121,2014,0
"556",122,2014,0.4586
"557",123,2014,-0.5516
"558",124,2014,-0.3313
"559",125,2014,1
"560",126,2014,0.493
"561",127,2014,0.7382
"562",129,2014,0.9293
"563",130,2014,-0.0304
"564",131,2014,0.1954
"565",132,2014,0.2511
"566",133,2014,-0.1802
"567",134,2014,0.1355
"568",135,2014,0.1213
"569",136,2014,0.1418
"570",137,2014,0.3203
"571",138,2014,0.079
"572",139,2014,0.171
"573",140,2014,-1
"574",141,2014,0
"575",143,2014,-0.5633
"576",144,2014,0
"577",145,2014,-0.4207
"578",146,2014,0
"579",147,2014,-0.4966
"580",148,2014,-0.5952
"581",149,2014,0
"582",150,2014,0
"583",151,2014,0
"584",152,2014,-1
"585",153,2014,-0.2383
"586",154,2014,0
"587",155,2014,1
"588",156,2014,0
"589",157,2014,0
"590",158,2014,0
"591",159,2014,0
"592",161,2014,0
"593",162,2014,-0.0449
"594",163,2014,0.0257
"595",164,2014,0.5423
"596",166,2014,0.6009
"597",167,2014,-0.1618
"598",168,2014,6e-04
"599",169,2014,0.0463
"600",171,2014,0.0334
"601",172,2014,0.0968
"602",173,2014,0.0761
"603",174,2014,0.0482
"604",175,2014,-0.0931
"605",176,2014,-0.0149
"606",177,2014,-0.0261
"607",178,2014,-0.0354
"608",179,2014,-0.0888
"609",180,2014,0.0858
"610",181,2014,0.2127
"611",182,2014,-0.0319
"612",183,2014,-0.1045
"613",184,2014,-0.184
"614",185,2014,-0.1797
"615",186,2014,0.0332
"616",187,2014,-0.0273
"617",188,2014,-0.1304
"618",189,2014,0.0184
"619",190,2014,1
"620",191,2014,-0.5745
"621",192,2014,0.005
"622",193,2014,0.5533
"623",194,2014,0.8417
"624",195,2014,-0.024
"625",196,2014,-0.0501
"626",197,2014,0.2174
"627",198,2014,-0.1922
"628",199,2014,0.1953
"629",200,2014,1
"630",202,2014,0.3757
"631",203,2014,0.0792
"632",204,2014,0.0717
"633",205,2014,-5e-04
"634",206,2014,-0.0203
"635",207,2014,-0.0383
"636",208,2014,-0.2813
"637",209,2014,0.0136
"638",210,2014,-0.131
"639",212,2014,0
"640",214,2014,0.0069
"641",215,2014,-0.2246
"642",216,2014,0.0078
"643",218,2014,0.0246
"644",219,2014,0.167
"645",220,2014,0
"646",221,2014,0
"647",222,2014,-0.1474
"648",223,2014,-0.0706
"649",224,2014,0.0148
"650",227,2014,-0.2591
"651",228,2014,-0.5585
"652",231,2014,1
"653",232,2014,0.5851
"654",237,2014,1
"655",244,2014,0
"656",245,2014,0
"657",247,2014,-0.1501
"658",248,2014,0
"659",249,2014,-0.3052
"660",250,2014,0
"661",1,2015,0
"662",2,2015,0
"663",3,2015,0
"664",4,2015,1
"665",5,2015,0.0598
"666",6,2015,1
"667",7,2015,0.2727
"668",8,2015,1
"669",9,2015,-0.5233
"670",10,2015,0
"671",11,2015,0
"672",12,2015,0
"673",13,2015,0
"674",14,2015,-0.0084
"675",15,2015,0.0699
"676",16,2015,-0.0326
"677",17,2015,0.1722
"678",18,2015,0.2037
"679",19,2015,0
"680",20,2015,0.0536
"681",21,2015,0.0078
"682",24,2015,0.8134
"683",25,2015,0.1457
"684",26,2015,-0.0461
"685",28,2015,1
"686",29,2015,0
"687",30,2015,0
"688",31,2015,1
"689",32,2015,0
"690",33,2015,0
"691",34,2015,0
"692",35,2015,0
"693",36,2015,0
"694",37,2015,-0.0208
"695",38,2015,0
"696",39,2015,0
"697",40,2015,-0.1282
"698",41,2015,-0.1003
"699",42,2015,-0.285
"700",43,2015,0.1749
"701",44,2015,0.1292
"702",45,2015,-0.7011
"703",46,2015,1
"704",47,2015,-0.2127
"705",48,2015,0.2401
"706",49,2015,1
"707",50,2015,1
"708",51,2015,-0.0474
"709",52,2015,1
"710",53,2015,0.3148
"711",54,2015,-0.1017
"712",55,2015,0.1591
"713",56,2015,0.7906
"714",57,2015,-0.091
"715",58,2015,0.2458
"716",59,2015,0.0772
"717",60,2015,-0.1968
"718",61,2015,0.264
"719",62,2015,-0.1364
"720",63,2015,1
"721",64,2015,0.1148
"722",65,2015,0.4999
"723",66,2015,0.5458
"724",67,2015,0.1298
"725",68,2015,1
"726",69,2015,0.1476
"727",70,2015,-9e-04
"728",71,2015,0.129
"729",72,2015,0.0263
"730",73,2015,-0.0674
"731",74,2015,-0.1729
"732",75,2015,0.1369
"733",76,2015,0.0899
"734",77,2015,-0.2871
"735",78,2015,0.3733
"736",79,2015,-0.0754
"737",80,2015,0.0883
"738",81,2015,0.576
"739",82,2015,0.1011
"740",84,2015,0.6745
"741",85,2015,0
"742",86,2015,0
"743",88,2015,0
"744",89,2015,0
"745",90,2015,0.1473
"746",91,2015,0
"747",92,2015,0
"748",93,2015,0
"749",94,2015,0
"750",95,2015,0
"751",96,2015,0.3807
"752",97,2015,0.4827
"753",98,2015,1
"754",99,2015,1
"755",100,2015,1
"756",101,2015,0.0944
"757",102,2015,0.0991
"758",103,2015,-0.7172
"759",104,2015,1
"760",105,2015,0
"761",106,2015,0.4279
"762",107,2015,0
"763",108,2015,0
"764",110,2015,0.8551
"765",111,2015,0
"766",112,2015,0.2022
"767",113,2015,0
"768",114,2015,0.1671
"769",115,2015,0.0147
"770",116,2015,0
"771",117,2015,0
"772",118,2015,0
"773",119,2015,-0.3858
"774",120,2015,-1
"775",121,2015,0
"776",122,2015,1
"777",123,2015,1
"778",124,2015,0.0661
"779",125,2015,1
"780",126,2015,-0.1828
"781",127,2015,1
"782",129,2015,0.615
"783",130,2015,0.0757
"784",131,2015,0.3302
"785",132,2015,0.3469
"786",133,2015,0.0296
"787",134,2015,0.2027
"788",135,2015,0.179
"789",136,2015,0.354
"790",137,2015,0.2497
"791",138,2015,0.2322
"792",139,2015,0.0083
"793",140,2015,0
"794",141,2015,0
"795",143,2015,-0.2862
"796",144,2015,0
"797",145,2015,-1
"798",146,2015,0
"799",147,2015,-0.6489
"800",148,2015,-1
"801",149,2015,0
"802",150,2015,0
"803",151,2015,0
"804",152,2015,-1
"805",153,2015,-0.8014
"806",154,2015,0
"807",155,2015,1
"808",156,2015,0
"809",157,2015,0
"810",158,2015,0
"811",159,2015,0
"812",161,2015,0
"813",162,2015,0.168
"814",163,2015,0.0565
"815",164,2015,0.5759
"816",166,2015,0.7578
"817",167,2015,-0.2271
"818",168,2015,-0.614
"819",169,2015,-0.0914
"820",171,2015,0.1033
"821",172,2015,0.2724
"822",173,2015,0.1041
"823",174,2015,0.227
"824",175,2015,-0.0694
"825",176,2015,0.0996
"826",177,2015,0.0381
"827",178,2015,0.0673
"828",179,2015,0.0168
"829",180,2015,0.0226
"830",181,2015,0.0339
"831",182,2015,0.121
"832",183,2015,-0.0099
"833",184,2015,0.006
"834",185,2015,0.0487
"835",186,2015,0.0309
"836",187,2015,-0.0014
"837",188,2015,-0.1654
"838",189,2015,0.0541
"839",190,2015,1
"840",191,2015,-0.5103
"841",192,2015,0.0061
"842",193,2015,0.5095
"843",194,2015,1
"844",195,2015,0.2247
"845",196,2015,-0.0378
"846",197,2015,0.5094
"847",198,2015,0.4541
"848",199,2015,0.0817
"849",200,2015,0.4645
"850",202,2015,-0.0494
"851",203,2015,0.016
"852",204,2015,0.0816
"853",205,2015,0.4214
"854",206,2015,-0.0942
"855",207,2015,-0.0544
"856",208,2015,-0.2081
"857",209,2015,0.0227
"858",210,2015,-0.0222
"859",212,2015,0
"860",214,2015,-0.0183
"861",215,2015,1
"862",216,2015,0.0062
"863",218,2015,0.0986
"864",219,2015,1
"865",220,2015,0
"866",221,2015,0
"867",222,2015,-0.1165
"868",223,2015,-0.0683
"869",224,2015,-0.2266
"870",227,2015,0.1373
"871",228,2015,-1
"872",231,2015,1
"873",232,2015,0.6118
"874",237,2015,1
"875",244,2015,0
"876",245,2015,0
"877",247,2015,-0.2393
"878",248,2015,0
"879",249,2015,-0.3486
"880",250,2015,1
"881",1,2016,0
"882",2,2016,0
"883",3,2016,0
"884",4,2016,1
"885",5,2016,1
"886",6,2016,0.9568
"887",7,2016,-1
"888",8,2016,1
"889",9,2016,-1
"890",10,2016,0
"891",11,2016,0
"892",12,2016,0
"893",13,2016,0
"894",14,2016,0.0722
"895",15,2016,-0.2847
"896",16,2016,0.1413
"897",17,2016,-0.0842
"898",18,2016,0.9716
"899",19,2016,0
"900",20,2016,0.1788
"901",21,2016,0.0445
"902",24,2016,0.3081
"903",25,2016,0.0677
"904",26,2016,-0.1603
"905",28,2016,1
"906",29,2016,0
"907",30,2016,0
"908",31,2016,1
"909",32,2016,0
"910",33,2016,0
"911",34,2016,0
"912",35,2016,0
"913",36,2016,0
"914",37,2016,-3e-04
"915",38,2016,0
"916",39,2016,0
"917",40,2016,-0.1474
"918",41,2016,0.1686
"919",42,2016,0.2579
"920",43,2016,0.1635
"921",44,2016,0.1394
"922",45,2016,-0.3021
"923",46,2016,1
"924",47,2016,-0.0235
"925",48,2016,0.6672
"926",49,2016,1
"927",50,2016,1
"928",51,2016,1
"929",52,2016,0.4555
"930",53,2016,0.0926
"931",54,2016,-0.3619
"932",55,2016,0.0384
"933",56,2016,0.1431
"934",57,2016,-0.2538
"935",58,2016,0.7907
"936",59,2016,0.045
"937",60,2016,-0.2231
"938",61,2016,0.0355
"939",62,2016,0.003
"940",63,2016,-1
"941",64,2016,0.333
"942",65,2016,0.0718
"943",66,2016,0.1674
"944",67,2016,-0.1332
"945",68,2016,1
"946",69,2016,0.2192
"947",70,2016,0.2523
"948",71,2016,0.1539
"949",72,2016,0.012
"950",73,2016,-0.0142
"951",74,2016,0.2539
"952",75,2016,0.1936
"953",76,2016,-0.0097
"954",77,2016,-0.3362
"955",78,2016,0.3587
"956",79,2016,0.1812
"957",80,2016,0.4243
"958",81,2016,0.152
"959",82,2016,0.0209
"960",84,2016,0.1753
"961",85,2016,0
"962",86,2016,0
"963",88,2016,0
"964",89,2016,0
"965",90,2016,-0.0421
"966",91,2016,0
"967",92,2016,0
"968",93,2016,0
"969",94,2016,0
"970",95,2016,0
"971",96,2016,0.2759
"972",97,2016,0.1812
"973",98,2016,-0.009
"974",99,2016,0.0781
"975",100,2016,0.266
"976",101,2016,0.0788
"977",102,2016,0.058
"978",103,2016,-1
"979",104,2016,1
"980",105,2016,0
"981",106,2016,0.2834
"982",107,2016,0
"983",108,2016,0
"984",110,2016,0.3558
"985",111,2016,0
"986",112,2016,0.9094
"987",113,2016,0
"988",114,2016,-0.0962
"989",115,2016,-0.0859
"990",116,2016,0
"991",117,2016,0
"992",118,2016,0
"993",119,2016,0.0204
"994",120,2016,-0.4403
"995",121,2016,0
"996",122,2016,1
"997",123,2016,0.5532
"998",124,2016,0.4322
"999",125,2016,0.5334
"1000",126,2016,-0.0109
"1001",127,2016,0.1822
"1002",129,2016,0.2057
"1003",130,2016,4e-04
"1004",131,2016,0.0534
"1005",132,2016,0.1488
"1006",133,2016,0.1397
"1007",134,2016,0.1886
"1008",135,2016,0.0958
"1009",136,2016,0.2413
"1010",137,2016,0.1039
"1011",138,2016,0.1282
"1012",139,2016,-0.0648
"1013",140,2016,0
"1014",141,2016,0
"1015",143,2016,0.3747
"1016",144,2016,0
"1017",145,2016,-0.1441
"1018",146,2016,0
"1019",147,2016,-0.3454
"1020",148,2016,-1
"1021",149,2016,0
"1022",150,2016,0
"1023",151,2016,0
"1024",152,2016,-0.8652
"1025",153,2016,-0.5032
"1026",154,2016,0
"1027",155,2016,0.0285
"1028",156,2016,0
"1029",157,2016,0
"1030",158,2016,0
"1031",159,2016,0
"1032",161,2016,0
"1033",162,2016,0.2766
"1034",163,2016,0.0579
"1035",164,2016,0.2029
"1036",166,2016,0.3616
"1037",167,2016,0.1487
"1038",168,2016,-0.5421
"1039",169,2016,-0.1735
"1040",171,2016,0.1346
"1041",172,2016,0.1803
"1042",173,2016,0.0589
"1043",174,2016,0.3573
"1044",175,2016,0.0341
"1045",176,2016,0.0482
"1046",177,2016,0.0292
"1047",178,2016,0.0634
"1048",179,2016,0.0622
"1049",180,2016,-0.0902
"1050",181,2016,-0.0921
"1051",182,2016,0.1004
"1052",183,2016,0.0226
"1053",184,2016,0.1057
"1054",185,2016,0.1274
"1055",186,2016,0.0988
"1056",187,2016,0.2855
"1057",188,2016,-0.0394
"1058",189,2016,0.0789
"1059",190,2016,0.7225
"1060",191,2016,-0.3061
"1061",192,2016,0.0952
"1062",193,2016,0.2148
"1063",194,2016,1
"1064",195,2016,0.6453
"1065",196,2016,0.5642
"1066",197,2016,0.2848
"1067",198,2016,0.0378
"1068",199,2016,0.1196
"1069",200,2016,0.3535
"1070",202,2016,-0.232
"1071",203,2016,-0.0276
"1072",204,2016,0.0513
"1073",205,2016,0.518
"1074",206,2016,-0.1233
"1075",207,2016,-0.0633
"1076",208,2016,-0.0013
"1077",209,2016,0.1273
"1078",210,2016,0.0425
"1079",212,2016,0
"1080",214,2016,0.1221
"1081",215,2016,1
"1082",216,2016,0.0276
"1083",218,2016,0.2221
"1084",219,2016,-0.2675
"1085",220,2016,0
"1086",221,2016,0
"1087",222,2016,0.1066
"1088",223,2016,0.1786
"1089",224,2016,-0.0728
"1090",227,2016,0.3146
"1091",228,2016,-0.6935
"1092",231,2016,1
"1093",232,2016,0.1356
"1094",237,2016,-0.2214
"1095",244,2016,0
"1096",245,2016,0
"1097",247,2016,-0.4443
"1098",248,2016,0
"1099",249,2016,0.2142
"1100",250,2016,1
