"rgn_id","taxa_code","sust_coeff"
5,"Blue shrimp_1",0.372222222
5,"Pacific cupped oyster_2",0.757142857
6,"Blue shrimp_3",0.372222222
6,"Whiteleg shrimp_4",0.374509804
7,"Giant tiger prawn_5",0.366666667
8,"Bear paw clam_6",0.811764706
8,"Crocus giant clam_7",0.811764706
8,"Elongate giant clam_8",0.811764706
8,"Fluted giant clam_9",0.811764706
8,"Giant clam_10",0.811764706
8,"Milkfish_11",0.414285714
8,"Smooth giant clam_12",0.811764706
9,"Clams, etc. nei_13",0.766666667
9,"Milkfish_14",0.414285714
10,"Milkfish_15",0.414285714
13,"Banana prawn_16",0.275
13,"Milkfish_17",0.414285714
13,"Mullets nei_18",0.561111111
13,"Whiteleg shrimp_19",0.374509804
14,"Abalones nei_20",0.43
14,"Abalones nei_21",0.43
14,"Amberjacks nei_22",0.444010417
14,"Amberjacks nei_23",0.444010417
14,"Barramundi(=Giant seaperch)_24",0.17
14,"Barramundi(=Giant seaperch)_25",0.23
14,"Blackhead seabream_26",0.444010417
14,"Blackhead seabream_27",0.444010417
14,"Blood cockle_28",0.67
14,"Blue swimming crab_29",0.416666667
14,"Clams, etc. nei_30",0.766666667
14,"Clams, etc. nei_31",0.766666667
14,"Cobia_32",0.444010417
14,"Cobia_33",0.444010417
14,"Croakers, drums nei_34",0.444010417
14,"Flathead grey mullet_35",0.37
14,"Flathead grey mullet_36",0.37
14,"Fourfinger threadfin_37",0.444010417
14,"Giant tiger prawn_38",0.1
14,"Gobies nei_39",0.533333333
14,"Greasyback shrimp_40",0.372222222
14,"Greater amberjack_41",0.444010417
14,"Groupers nei_42",0.33
14,"Groupers nei_43",0.33
14,"Indo-Pacific swamp crab_44",0.416666667
14,"Japanese carpet shell_45",0.841666667
14,"Japanese carpet shell_46",0.841666667
14,"Japanese eel_47",0.444010417
14,"Japanese hard clam_48",0.811764706
14,"Japanese hard clam_49",0.811764706
14,"Japanese spiny lobster_50",0.416666667
14,"Japanese spiny lobster_51",0.416666667
14,"Kuruma prawn_52",0.37
14,"Kuruma prawn_53",0.37
14,"Marine crabs nei_54",0.416666667
14,"Marine crabs nei_55",0.416666667
14,"Marine fishes nei_56",0.477777778
14,"Marine fishes nei_57",0.477777778
14,"Marine molluscs nei_58",0.533333333
14,"Marine molluscs nei_59",0.533333333
14,"Mi-iuy (brown) croaker_60",0.444010417
14,"Milkfish_61",0.5
14,"Natantian decapods nei_62",0.533333333
14,"Pacific cupped oyster_63",0.53
14,"Porgies, seabreams nei_64",0.444010417
14,"Porgies, seabreams nei_65",0.444010417
14,"Redtail prawn_66",0.366666667
14,"Snappers, jobfishes nei_67",0.444010417
14,"Snappers, jobfishes nei_68",0.444010417
14,"Trumpet emperor_69",0.444010417
14,"Whiteleg shrimp_70",0.37
15,"Banana prawn_71",0.27
15,"Barramundi(=Giant seaperch)_72",0.23
15,"Cupped oysters nei_73",0.888095238
15,"Flathead lobster_74",0.416666667
15,"Giant tiger prawn_75",0.1
15,"Giant tiger prawn_76",0.1
15,"Green mussel_77",0.8
15,"Groupers, seabasses nei_78",0.33
15,"Groupers, seabasses nei_79",0.33
15,"Indo-Pacific swamp crab_80",0.416666667
15,"Indo-Pacific swamp crab_81",0.416666667
15,"Jacks, crevalles nei_82",0.444010417
15,"Marine fishes nei_83",0.477777778
15,"Marine fishes nei_84",0.477777778
15,"Metapenaeus shrimps nei_85",0.372222222
15,"Metapenaeus shrimps nei_86",0.372222222
15,"Milkfish_87",0.37
15,"Milkfish_88",0.37
15,"Penaeus shrimps nei_89",0.23
15,"Scats_90",0.444010417
15,"Snappers nei_91",0.433333333
15,"Tropical spiny lobsters nei_92",0.416666667
16,"Abalones nei_93",0.55
16,"Aquatic invertebrates nei_94",0.542156863
16,"Atlantic salmon_95",0.23
16,"Australian mussel_96",0.811764706
16,"Barramundi(=Giant seaperch)_97",0.3
16,"Brine shrimp_98",0.366666667
16,"Brown tiger prawn_99",0.366666667
16,"Brown tiger prawn_100",0.366666667
16,"Chinook(=Spring=King) salmon_101",0.370833333
16,"Cupped oysters nei_102",0.9
16,"Cupped oysters nei_103",0.9
16,"Cupped oysters nei_104",0.9
16,"Eastern king prawn_105",0.366666667
16,"Eastern king prawn_106",0.366666667
16,"Eastern school shrimp_107",0.366666667
16,"Flat and cupped oysters nei_108",0.833333333
16,"Giant tiger prawn_109",0.23
16,"Giant tiger prawn_110",0.23
16,"Indo-Pacific swamp crab_111",0.416666667
16,"Kuruma prawn_112",0.33
16,"Marine fishes nei_113",0.477777778
16,"Marine fishes nei_114",0.477777778
16,"Pacific cupped oyster_115",1
16,"Pacific cupped oyster_116",1
16,"Penaeus shrimps nei_117",0.266666667
16,"Rainbow trout_118",0.566666667
16,"Southern Australia scallop_119",0.811764706
16,"Southern bluefin tuna_120",0.1
17,"Cupped oysters nei_121",0.888095238
17,"Giant tiger prawn_122",0.366666667
17,"Indo-Pacific swamp crab_123",0.416666667
17,"Milkfish_124",0.414285714
17,"Pearl oyster shells nei_125",0.811764706
18,"Clams, etc. nei_126",0.766666667
18,"Flathead grey mullet_127",0.412820513
18,"Giant tiger prawn_128",0.366666667
18,"Green mussel_129",0.8
18,"Metapenaeus shrimps nei_130",0.372222222
18,"Pearl oyster shells nei_131",0.811764706
19,"Milkfish_132",0.414285714
20,"Abalones nei_133",0.57
20,"Aquatic invertebrates nei_134",0.542156863
20,"Bastard halibut_135",0.444010417
20,"Blackhead seabream_136",0.444010417
20,"Blood cockle_137",0.67
20,"Dotted gizzard shad_138",0.444010417
20,"Filefishes, leatherjackets nei_139",0.444010417
20,"Flathead grey mullet_140",0.43
20,"Fleshy prawn_141",0.366666667
20,"Globose clam_142",0.811764706
20,"Groupers nei_143",0.33
20,"Horned turban_144",0.811764706
20,"Inflated ark_145",0.811764706
20,"Japanese amberjack_146",0.444010417
20,"Japanese carpet shell_147",0.841666667
20,"Japanese hard clam_148",0.811764706
