"rgn_id","pressures.score"
5,0
6,0
7,NA
8,0
9,NA
10,0
13,0
14,0.604686001180566
15,0.874148929155597
16,0.711068702806297
17,0
18,0
19,0
20,0.65442358189818
21,0
24,0.0265486725663717
25,0.756940077291478
29,0
31,NA
32,0
37,0
40,0.996266419050935
41,0
42,0.998722588886523
43,NA
45,NA
47,NA
48,0
50,0.609619686800895
51,0
52,0
53,1
54,0
61,0
62,1
65,0
66,0.943089430894309
67,NA
68,0
70,NA
71,0
72,0
73,0.963967913032043
75,0.92835209825998
76,0.960441620150769
78,0
79,0
80,0.810378531211154
81,0
82,0
84,0
95,NA
101,0.970786516853933
102,0.937629937629938
110,NA
111,0
112,0
115,0
116,NA
129,0.855114200595829
130,0.914487849892341
131,1
132,0.950199203187251
133,1
134,0
135,0.89482561595046
136,0
137,1
138,0.280515971706193
139,0.999944891925956
140,0
141,1
143,1
147,0
152,NA
153,0
155,0
162,0.0146691074580947
163,0.807449315845754
164,1
166,NA
167,0
168,0
171,0.778638748263709
172,1
173,NA
174,0
175,0.102579215524032
176,0.996282527881041
177,0.997912462598288
179,0.885858711932102
180,0.990129340524221
181,0.99914267366651
182,0.131094448278156
183,0.99914759464818
184,0.116758361784155
186,0
187,0
188,0
190,NA
191,0
196,NA
202,0
203,0.14626012188863
204,0.0267335818755377
205,0.691443388072602
206,0.47750199438633
207,0.656140144150514
208,0
209,0.0904563126259142
210,0.335616767161305
212,1
214,0.285491555413745
216,0.593096404795013
218,0.898603586417398
219,0
222,1
223,0.946944702604323
224,0.544762963648201
231,0
232,0
244,NA
245,NA
247,0
250,NA
