"rgn_id","species","fao","environment","year","value","Taxon_code","gap_0_fill","species_code"
5,"Pacific cupped oyster","Pacific, Western Central","Marine",1991,110,"BI","0",2
5,"Pacific cupped oyster","Pacific, Western Central","Marine",1992,114,"BI","0",2
5,"Pacific cupped oyster","Pacific, Western Central","Marine",1993,86,"BI","0",2
5,"Pacific cupped oyster","Pacific, Western Central","Marine",1994,89,"BI","0",2
5,"Pacific cupped oyster","Pacific, Western Central","Marine",1995,60,"BI","0",2
5,"Pacific cupped oyster","Pacific, Western Central","Marine",1996,69,"BI","0",2
5,"Pacific cupped oyster","Pacific, Western Central","Marine",1997,45,"BI","0",2
5,"Pacific cupped oyster","Pacific, Western Central","Marine",1998,27,"BI","0",2
5,"Pacific cupped oyster","Pacific, Western Central","Marine",1999,30,"BI","0",2
5,"Pacific cupped oyster","Pacific, Western Central","Marine",2000,31,"BI","0",2
5,"Pacific cupped oyster","Pacific, Western Central","Marine",2001,50,"BI","0",2
5,"Pacific cupped oyster","Pacific, Western Central","Marine",2002,67,"BI","0",2
5,"Pacific cupped oyster","Pacific, Western Central","Marine",2003,70,"BI","0",2
5,"Pacific cupped oyster","Pacific, Western Central","Marine",2004,69,"BI","0",2
5,"Pacific cupped oyster","Pacific, Western Central","Marine",2005,84,"BI","0",2
5,"Pacific cupped oyster","Pacific, Western Central","Marine",2006,87,"BI","0",2
5,"Pacific cupped oyster","Pacific, Western Central","Marine",2007,80,"BI","0",2
5,"Pacific cupped oyster","Pacific, Western Central","Marine",2008,67,"BI","0",2
5,"Pacific cupped oyster","Pacific, Western Central","Marine",2009,60,"BI","0",2
5,"Pacific cupped oyster","Pacific, Western Central","Marine",2010,64,"BI","0",2
5,"Pacific cupped oyster","Pacific, Western Central","Marine",2011,22,"BI","0",2
5,"Pacific cupped oyster","Pacific, Western Central","Marine",2012,20,"BI","0",2
5,"Pacific cupped oyster","Pacific, Western Central","Marine",2013,20,"BI","0",2
5,"Pacific cupped oyster","Pacific, Western Central","Marine",2014,20,"BI","0",2
5,"Pacific cupped oyster","Pacific, Western Central","Marine",2015,0,"BI","NA_to_zero",2
6,"Blue shrimp","Pacific, Western Central","Brackishwater",2006,22,"SH","0",3
6,"Blue shrimp","Pacific, Western Central","Brackishwater",2007,18,"SH","0",3
6,"Blue shrimp","Pacific, Western Central","Brackishwater",2008,20,"SH","0",3
6,"Blue shrimp","Pacific, Western Central","Brackishwater",2009,0,"SH","NA_to_zero",3
6,"Blue shrimp","Pacific, Western Central","Brackishwater",2010,0,"SH","NA_to_zero",3
6,"Blue shrimp","Pacific, Western Central","Brackishwater",2011,0,"SH","NA_to_zero",3
6,"Blue shrimp","Pacific, Western Central","Brackishwater",2012,0,"SH","NA_to_zero",3
6,"Blue shrimp","Pacific, Western Central","Brackishwater",2013,12,"SH","0",3
6,"Blue shrimp","Pacific, Western Central","Brackishwater",2014,12.6,"SH","0",3
6,"Blue shrimp","Pacific, Western Central","Brackishwater",2015,0,"SH","NA_to_zero",3
6,"Whiteleg shrimp","Pacific, Western Central","Brackishwater",2010,25,"SH","0",4
6,"Whiteleg shrimp","Pacific, Western Central","Brackishwater",2011,14,"SH","0",4
6,"Whiteleg shrimp","Pacific, Western Central","Brackishwater",2012,17,"SH","0",4
6,"Whiteleg shrimp","Pacific, Western Central","Brackishwater",2013,0,"SH","NA_to_zero",4
6,"Whiteleg shrimp","Pacific, Western Central","Brackishwater",2014,0,"SH","NA_to_zero",4
6,"Whiteleg shrimp","Pacific, Western Central","Brackishwater",2015,8,"SH","0",4
7,"Giant tiger prawn","Pacific, Western Central","Marine",1987,6,"SH","0",5
7,"Giant tiger prawn","Pacific, Western Central","Marine",1988,5,"SH","0",5
7,"Giant tiger prawn","Pacific, Western Central","Marine",1989,3,"SH","0",5
7,"Giant tiger prawn","Pacific, Western Central","Marine",1990,5,"SH","0",5
7,"Giant tiger prawn","Pacific, Western Central","Marine",1991,6,"SH","0",5
7,"Giant tiger prawn","Pacific, Western Central","Marine",1992,8,"SH","0",5
7,"Giant tiger prawn","Pacific, Western Central","Marine",1993,10,"SH","0",5
7,"Giant tiger prawn","Pacific, Western Central","Marine",1994,13,"SH","0",5
7,"Giant tiger prawn","Pacific, Western Central","Marine",1995,13,"SH","0",5
7,"Giant tiger prawn","Pacific, Western Central","Marine",1996,13,"SH","0",5
7,"Giant tiger prawn","Pacific, Western Central","Marine",1997,13,"SH","0",5
7,"Giant tiger prawn","Pacific, Western Central","Marine",1998,13,"SH","0",5
7,"Giant tiger prawn","Pacific, Western Central","Marine",1999,13,"SH","0",5
7,"Giant tiger prawn","Pacific, Western Central","Marine",2000,15,"SH","0",5
7,"Giant tiger prawn","Pacific, Western Central","Marine",2001,15,"SH","0",5
7,"Giant tiger prawn","Pacific, Western Central","Marine",2002,0,"SH","NA_to_zero",5
7,"Giant tiger prawn","Pacific, Western Central","Marine",2003,0,"SH","NA_to_zero",5
7,"Giant tiger prawn","Pacific, Western Central","Marine",2004,0,"SH","NA_to_zero",5
7,"Giant tiger prawn","Pacific, Western Central","Marine",2005,0,"SH","NA_to_zero",5
7,"Giant tiger prawn","Pacific, Western Central","Marine",2006,0,"SH","NA_to_zero",5
7,"Giant tiger prawn","Pacific, Western Central","Marine",2007,1,"SH","0",5
7,"Giant tiger prawn","Pacific, Western Central","Marine",2008,1,"SH","0",5
7,"Giant tiger prawn","Pacific, Western Central","Marine",2009,0,"SH","NA_to_zero",5
7,"Giant tiger prawn","Pacific, Western Central","Marine",2010,0,"SH","NA_to_zero",5
7,"Giant tiger prawn","Pacific, Western Central","Marine",2011,0,"SH","NA_to_zero",5
7,"Giant tiger prawn","Pacific, Western Central","Marine",2012,0,"SH","NA_to_zero",5
7,"Giant tiger prawn","Pacific, Western Central","Marine",2013,0,"SH","NA_to_zero",5
7,"Giant tiger prawn","Pacific, Western Central","Marine",2014,0,"SH","NA_to_zero",5
7,"Giant tiger prawn","Pacific, Western Central","Marine",2015,0,"SH","NA_to_zero",5
8,"Bear paw clam","Pacific, Western Central","Marine",2002,1,"BI","0",6
8,"Bear paw clam","Pacific, Western Central","Marine",2003,1,"BI","0",6
8,"Bear paw clam","Pacific, Western Central","Marine",2004,0.1,"BI","0",6
8,"Bear paw clam","Pacific, Western Central","Marine",2005,0.1,"BI","0",6
8,"Bear paw clam","Pacific, Western Central","Marine",2006,0.1,"BI","0",6
8,"Bear paw clam","Pacific, Western Central","Marine",2007,2,"BI","0",6
8,"Bear paw clam","Pacific, Western Central","Marine",2008,0.1,"BI","0",6
8,"Bear paw clam","Pacific, Western Central","Marine",2009,4.95,"BI","0",6
8,"Bear paw clam","Pacific, Western Central","Marine",2010,0.68,"BI","0",6
8,"Bear paw clam","Pacific, Western Central","Marine",2011,0.09,"BI","0",6
8,"Bear paw clam","Pacific, Western Central","Marine",2012,0.06,"BI","0",6
8,"Bear paw clam","Pacific, Western Central","Marine",2013,0.11,"BI","0",6
8,"Bear paw clam","Pacific, Western Central","Marine",2014,0.26,"BI","0",6
8,"Bear paw clam","Pacific, Western Central","Marine",2015,0.21,"BI","0",6
8,"Crocus giant clam","Pacific, Western Central","Marine",2002,0.1,"BI","0",7
8,"Crocus giant clam","Pacific, Western Central","Marine",2003,0.1,"BI","0",7
8,"Crocus giant clam","Pacific, Western Central","Marine",2004,1,"BI","0",7
8,"Crocus giant clam","Pacific, Western Central","Marine",2005,2,"BI","0",7
8,"Crocus giant clam","Pacific, Western Central","Marine",2006,2,"BI","0",7
8,"Crocus giant clam","Pacific, Western Central","Marine",2007,0,"BI","0",7
8,"Crocus giant clam","Pacific, Western Central","Marine",2008,0.1,"BI","0",7
8,"Crocus giant clam","Pacific, Western Central","Marine",2009,1.45,"BI","0",7
8,"Crocus giant clam","Pacific, Western Central","Marine",2010,1.35,"BI","0",7
8,"Crocus giant clam","Pacific, Western Central","Marine",2011,0.77,"BI","0",7
8,"Crocus giant clam","Pacific, Western Central","Marine",2012,0,"BI","0",7
8,"Crocus giant clam","Pacific, Western Central","Marine",2013,0,"BI","0",7
8,"Crocus giant clam","Pacific, Western Central","Marine",2014,0,"BI","0",7
8,"Crocus giant clam","Pacific, Western Central","Marine",2015,0,"BI","NA_to_zero",7
8,"Elongate giant clam","Pacific, Western Central","Marine",2002,0.1,"BI","0",8
8,"Elongate giant clam","Pacific, Western Central","Marine",2003,0.1,"BI","0",8
8,"Elongate giant clam","Pacific, Western Central","Marine",2004,1,"BI","0",8
8,"Elongate giant clam","Pacific, Western Central","Marine",2005,1,"BI","0",8
8,"Elongate giant clam","Pacific, Western Central","Marine",2006,1,"BI","0",8
8,"Elongate giant clam","Pacific, Western Central","Marine",2007,2,"BI","0",8
8,"Elongate giant clam","Pacific, Western Central","Marine",2008,0.1,"BI","0",8
8,"Elongate giant clam","Pacific, Western Central","Marine",2009,0.6,"BI","0",8
8,"Elongate giant clam","Pacific, Western Central","Marine",2010,1.2,"BI","0",8
8,"Elongate giant clam","Pacific, Western Central","Marine",2011,0.59,"BI","0",8
8,"Elongate giant clam","Pacific, Western Central","Marine",2012,0.08,"BI","0",8
8,"Elongate giant clam","Pacific, Western Central","Marine",2013,0,"BI","0",8
8,"Elongate giant clam","Pacific, Western Central","Marine",2014,2.79,"BI","0",8
8,"Elongate giant clam","Pacific, Western Central","Marine",2015,0.65,"BI","0",8
8,"Fluted giant clam","Pacific, Western Central","Marine",2002,1,"BI","0",9
8,"Fluted giant clam","Pacific, Western Central","Marine",2003,1,"BI","0",9
8,"Fluted giant clam","Pacific, Western Central","Marine",2004,0.1,"BI","0",9
8,"Fluted giant clam","Pacific, Western Central","Marine",2005,0.1,"BI","0",9
8,"Fluted giant clam","Pacific, Western Central","Marine",2006,0.1,"BI","0",9
8,"Fluted giant clam","Pacific, Western Central","Marine",2007,2,"BI","0",9
8,"Fluted giant clam","Pacific, Western Central","Marine",2008,0,"BI","0",9
8,"Fluted giant clam","Pacific, Western Central","Marine",2009,0.38,"BI","0",9
8,"Fluted giant clam","Pacific, Western Central","Marine",2010,0.28,"BI","0",9
8,"Fluted giant clam","Pacific, Western Central","Marine",2011,0.33,"BI","0",9
8,"Fluted giant clam","Pacific, Western Central","Marine",2012,0.1,"BI","0",9
8,"Fluted giant clam","Pacific, Western Central","Marine",2013,0,"BI","0",9
8,"Fluted giant clam","Pacific, Western Central","Marine",2014,0.98,"BI","0",9
8,"Fluted giant clam","Pacific, Western Central","Marine",2015,0.33,"BI","0",9
8,"Giant clam","Pacific, Western Central","Marine",1989,3,"BI","0",10
8,"Giant clam","Pacific, Western Central","Marine",1990,2,"BI","0",10
8,"Giant clam","Pacific, Western Central","Marine",1991,2,"BI","0",10
8,"Giant clam","Pacific, Western Central","Marine",1992,2,"BI","0",10
8,"Giant clam","Pacific, Western Central","Marine",1993,2,"BI","0",10
8,"Giant clam","Pacific, Western Central","Marine",1994,3,"BI","0",10
8,"Giant clam","Pacific, Western Central","Marine",1995,3,"BI","0",10
8,"Giant clam","Pacific, Western Central","Marine",1996,2,"BI","0",10
8,"Giant clam","Pacific, Western Central","Marine",1997,2,"BI","0",10
8,"Giant clam","Pacific, Western Central","Marine",1998,1,"BI","0",10
8,"Giant clam","Pacific, Western Central","Marine",1999,1,"BI","0",10
8,"Giant clam","Pacific, Western Central","Marine",2000,2,"BI","0",10
8,"Giant clam","Pacific, Western Central","Marine",2001,2,"BI","0",10
8,"Giant clam","Pacific, Western Central","Marine",2002,0.1,"BI","0",10
8,"Giant clam","Pacific, Western Central","Marine",2003,0.1,"BI","0",10
8,"Giant clam","Pacific, Western Central","Marine",2004,0.1,"BI","0",10
8,"Giant clam","Pacific, Western Central","Marine",2005,0.1,"BI","0",10
8,"Giant clam","Pacific, Western Central","Marine",2006,0.1,"BI","0",10
8,"Giant clam","Pacific, Western Central","Marine",2007,0,"BI","0",10
8,"Giant clam","Pacific, Western Central","Marine",2008,0,"BI","0",10
8,"Giant clam","Pacific, Western Central","Marine",2009,0,"BI","0",10
8,"Giant clam","Pacific, Western Central","Marine",2010,0.1,"BI","0",10
8,"Giant clam","Pacific, Western Central","Marine",2011,0.1,"BI","0",10
8,"Giant clam","Pacific, Western Central","Marine",2012,0,"BI","0",10
8,"Giant clam","Pacific, Western Central","Marine",2013,0,"BI","0",10
8,"Giant clam","Pacific, Western Central","Marine",2014,0,"BI","0",10
8,"Giant clam","Pacific, Western Central","Marine",2015,0,"BI","0",10
8,"Milkfish","Pacific, Western Central","Marine",2007,4,"F","0",11
8,"Milkfish","Pacific, Western Central","Marine",2008,18,"F","0",11
8,"Milkfish","Pacific, Western Central","Marine",2009,14.3,"F","0",11
8,"Milkfish","Pacific, Western Central","Marine",2010,17.5,"F","0",11
8,"Milkfish","Pacific, Western Central","Marine",2011,19.7,"F","0",11
8,"Milkfish","Pacific, Western Central","Marine",2012,35.7,"F","0",11
8,"Milkfish","Pacific, Western Central","Marine",2013,19.7,"F","0",11
8,"Milkfish","Pacific, Western Central","Marine",2014,20,"F","0",11
8,"Milkfish","Pacific, Western Central","Marine",2015,20,"F","0",11
8,"Smooth giant clam","Pacific, Western Central","Marine",2002,2,"BI","0",12
8,"Smooth giant clam","Pacific, Western Central","Marine",2003,2,"BI","0",12
8,"Smooth giant clam","Pacific, Western Central","Marine",2004,3,"BI","0",12
8,"Smooth giant clam","Pacific, Western Central","Marine",2005,2,"BI","0",12
8,"Smooth giant clam","Pacific, Western Central","Marine",2006,2,"BI","0",12
8,"Smooth giant clam","Pacific, Western Central","Marine",2007,8,"BI","0",12
8,"Smooth giant clam","Pacific, Western Central","Marine",2008,2,"BI","0",12
8,"Smooth giant clam","Pacific, Western Central","Marine",2009,20.2,"BI","0",12
8,"Smooth giant clam","Pacific, Western Central","Marine",2010,4.1,"BI","0",12
8,"Smooth giant clam","Pacific, Western Central","Marine",2011,2.1,"BI","0",12
8,"Smooth giant clam","Pacific, Western Central","Marine",2012,0.07,"BI","0",12
8,"Smooth giant clam","Pacific, Western Central","Marine",2013,0.09,"BI","0",12
8,"Smooth giant clam","Pacific, Western Central","Marine",2014,2.5,"BI","0",12
8,"Smooth giant clam","Pacific, Western Central","Marine",2015,2.1,"BI","0",12
9,"Clams, etc. nei","Pacific, Western Central","Marine",1984,0.1,"BI","0",13
9,"Clams, etc. nei","Pacific, Western Central","Marine",1985,0.1,"BI","0",13
9,"Clams, etc. nei","Pacific, Western Central","Marine",1986,0.1,"BI","0",13
9,"Clams, etc. nei","Pacific, Western Central","Marine",1987,0.1,"BI","0",13
9,"Clams, etc. nei","Pacific, Western Central","Marine",1988,0.1,"BI","0",13
9,"Clams, etc. nei","Pacific, Western Central","Marine",1989,0.1,"BI","0",13
9,"Clams, etc. nei","Pacific, Western Central","Marine",1990,0.1,"BI","0",13
9,"Clams, etc. nei","Pacific, Western Central","Marine",1991,0.1,"BI","0",13
9,"Clams, etc. nei","Pacific, Western Central","Marine",1992,0.1,"BI","0",13
9,"Clams, etc. nei","Pacific, Western Central","Marine",1993,0.1,"BI","0",13
9,"Clams, etc. nei","Pacific, Western Central","Marine",1994,0.1,"BI","0",13
9,"Clams, etc. nei","Pacific, Western Central","Marine",1995,0.1,"BI","0",13
9,"Clams, etc. nei","Pacific, Western Central","Marine",1996,0.1,"BI","0",13
9,"Clams, etc. nei","Pacific, Western Central","Marine",1997,0.1,"BI","0",13
9,"Clams, etc. nei","Pacific, Western Central","Marine",1998,0.1,"BI","0",13
9,"Clams, etc. nei","Pacific, Western Central","Marine",1999,0.1,"BI","0",13
9,"Clams, etc. nei","Pacific, Western Central","Marine",2000,0.1,"BI","0",13
9,"Clams, etc. nei","Pacific, Western Central","Marine",2001,0.1,"BI","0",13
9,"Clams, etc. nei","Pacific, Western Central","Marine",2002,0.1,"BI","0",13
9,"Clams, etc. nei","Pacific, Western Central","Marine",2003,0.1,"BI","0",13
9,"Clams, etc. nei","Pacific, Western Central","Marine",2004,0.1,"BI","0",13
9,"Clams, etc. nei","Pacific, Western Central","Marine",2005,0.1,"BI","0",13
9,"Clams, etc. nei","Pacific, Western Central","Marine",2006,0.1,"BI","0",13
9,"Clams, etc. nei","Pacific, Western Central","Marine",2007,0.1,"BI","0",13
9,"Clams, etc. nei","Pacific, Western Central","Marine",2008,0,"BI","0",13
9,"Clams, etc. nei","Pacific, Western Central","Marine",2009,0,"BI","0",13
9,"Clams, etc. nei","Pacific, Western Central","Marine",2010,0,"BI","0",13
9,"Clams, etc. nei","Pacific, Western Central","Marine",2011,0,"BI","0",13
9,"Clams, etc. nei","Pacific, Western Central","Marine",2012,0,"BI","0",13
9,"Clams, etc. nei","Pacific, Western Central","Marine",2013,0,"BI","0",13
9,"Clams, etc. nei","Pacific, Western Central","Marine",2014,0,"BI","0",13
9,"Clams, etc. nei","Pacific, Western Central","Marine",2015,0,"BI","NA_to_zero",13
9,"Milkfish","Pacific, Western Central","Brackishwater",1984,0.1,"F","0",14
9,"Milkfish","Pacific, Western Central","Brackishwater",1985,0.1,"F","0",14
9,"Milkfish","Pacific, Western Central","Brackishwater",1986,0.1,"F","0",14
9,"Milkfish","Pacific, Western Central","Brackishwater",1987,0.1,"F","0",14
9,"Milkfish","Pacific, Western Central","Brackishwater",1988,0.1,"F","0",14
9,"Milkfish","Pacific, Western Central","Brackishwater",1989,0.1,"F","0",14
9,"Milkfish","Pacific, Western Central","Brackishwater",1990,0.1,"F","0",14
9,"Milkfish","Pacific, Western Central","Brackishwater",1991,0.1,"F","0",14
9,"Milkfish","Pacific, Western Central","Brackishwater",1992,0.1,"F","0",14
9,"Milkfish","Pacific, Western Central","Brackishwater",1993,0.1,"F","0",14
9,"Milkfish","Pacific, Western Central","Brackishwater",1994,0.1,"F","0",14
9,"Milkfish","Pacific, Western Central","Brackishwater",1995,0.1,"F","0",14
9,"Milkfish","Pacific, Western Central","Brackishwater",1996,0.1,"F","0",14
9,"Milkfish","Pacific, Western Central","Brackishwater",1997,0.1,"F","0",14
9,"Milkfish","Pacific, Western Central","Brackishwater",1998,0.1,"F","0",14
9,"Milkfish","Pacific, Western Central","Brackishwater",1999,0.1,"F","0",14
9,"Milkfish","Pacific, Western Central","Brackishwater",2000,0.1,"F","0",14
9,"Milkfish","Pacific, Western Central","Brackishwater",2001,0.1,"F","0",14
9,"Milkfish","Pacific, Western Central","Brackishwater",2002,0.1,"F","0",14
9,"Milkfish","Pacific, Western Central","Brackishwater",2003,0.1,"F","0",14
9,"Milkfish","Pacific, Western Central","Brackishwater",2004,0.1,"F","0",14
9,"Milkfish","Pacific, Western Central","Brackishwater",2005,0.1,"F","0",14
9,"Milkfish","Pacific, Western Central","Brackishwater",2006,0.1,"F","0",14
9,"Milkfish","Pacific, Western Central","Brackishwater",2007,0.1,"F","0",14
9,"Milkfish","Pacific, Western Central","Brackishwater",2008,0,"F","0",14
9,"Milkfish","Pacific, Western Central","Brackishwater",2009,0,"F","0",14
9,"Milkfish","Pacific, Western Central","Brackishwater",2010,0,"F","0",14
9,"Milkfish","Pacific, Western Central","Brackishwater",2011,0,"F","0",14
9,"Milkfish","Pacific, Western Central","Brackishwater",2012,0,"F","0",14
9,"Milkfish","Pacific, Western Central","Brackishwater",2013,0,"F","0",14
9,"Milkfish","Pacific, Western Central","Brackishwater",2014,0,"F","0",14
9,"Milkfish","Pacific, Western Central","Brackishwater",2015,0,"F","0",14
10,"Milkfish","Pacific, Western Central","Brackishwater",2001,0.4,"F","0",15
10,"Milkfish","Pacific, Western Central","Brackishwater",2002,0,"F","0",15
10,"Milkfish","Pacific, Western Central","Brackishwater",2003,0,"F","0",15
10,"Milkfish","Pacific, Western Central","Brackishwater",2004,0,"F","0",15
10,"Milkfish","Pacific, Western Central","Brackishwater",2005,0,"F","0",15
10,"Milkfish","Pacific, Western Central","Brackishwater",2006,0.8,"F","0",15
10,"Milkfish","Pacific, Western Central","Brackishwater",2007,0,"F","0",15
10,"Milkfish","Pacific, Western Central","Brackishwater",2008,0,"F","0",15
10,"Milkfish","Pacific, Western Central","Brackishwater",2009,0,"F","0",15
10,"Milkfish","Pacific, Western Central","Brackishwater",2010,0,"F","0",15
10,"Milkfish","Pacific, Western Central","Brackishwater",2011,0,"F","0",15
10,"Milkfish","Pacific, Western Central","Brackishwater",2012,1,"F","0",15
10,"Milkfish","Pacific, Western Central","Brackishwater",2013,0.1,"F","0",15
10,"Milkfish","Pacific, Western Central","Brackishwater",2014,0.3,"F","0",15
10,"Milkfish","Pacific, Western Central","Brackishwater",2015,0.3,"F","0",15
13,"Banana prawn","Pacific, Western Central","Brackishwater",1970,0.1,"SH","0",16
13,"Banana prawn","Pacific, Western Central","Brackishwater",1971,0.1,"SH","0",16
13,"Banana prawn","Pacific, Western Central","Brackishwater",1972,0.1,"SH","0",16
13,"Banana prawn","Pacific, Western Central","Brackishwater",1973,0.1,"SH","0",16
13,"Banana prawn","Pacific, Western Central","Brackishwater",1974,0.1,"SH","0",16
13,"Banana prawn","Pacific, Western Central","Brackishwater",1975,0.1,"SH","0",16
13,"Banana prawn","Pacific, Western Central","Brackishwater",1976,0.1,"SH","0",16
13,"Banana prawn","Pacific, Western Central","Brackishwater",1977,0.1,"SH","0",16
13,"Banana prawn","Pacific, Western Central","Brackishwater",1978,0.1,"SH","0",16
13,"Banana prawn","Pacific, Western Central","Brackishwater",1979,0.1,"SH","0",16
13,"Banana prawn","Pacific, Western Central","Brackishwater",1980,0.1,"SH","0",16
13,"Banana prawn","Pacific, Western Central","Brackishwater",1981,0.1,"SH","0",16
13,"Banana prawn","Pacific, Western Central","Brackishwater",1982,1,"SH","0",16
13,"Banana prawn","Pacific, Western Central","Brackishwater",1983,0.1,"SH","0",16
13,"Banana prawn","Pacific, Western Central","Brackishwater",1984,0,"SH","0",16
13,"Banana prawn","Pacific, Western Central","Brackishwater",1985,0,"SH","0",16
13,"Banana prawn","Pacific, Western Central","Brackishwater",1986,0,"SH","0",16
13,"Banana prawn","Pacific, Western Central","Brackishwater",1987,0,"SH","0",16
13,"Banana prawn","Pacific, Western Central","Brackishwater",1988,0,"SH","0",16
13,"Banana prawn","Pacific, Western Central","Brackishwater",1989,0,"SH","0",16
13,"Banana prawn","Pacific, Western Central","Brackishwater",1990,0.1,"SH","0",16
13,"Banana prawn","Pacific, Western Central","Brackishwater",1991,1,"SH","0",16
13,"Banana prawn","Pacific, Western Central","Brackishwater",1992,10,"SH","0",16
13,"Banana prawn","Pacific, Western Central","Brackishwater",1993,20,"SH","0",16
13,"Banana prawn","Pacific, Western Central","Brackishwater",1994,20,"SH","0",16
13,"Banana prawn","Pacific, Western Central","Brackishwater",1995,20,"SH","0",16
13,"Banana prawn","Pacific, Western Central","Brackishwater",1996,22,"SH","0",16
13,"Banana prawn","Pacific, Western Central","Brackishwater",1997,22,"SH","0",16
13,"Banana prawn","Pacific, Western Central","Brackishwater",1998,22,"SH","0",16
13,"Banana prawn","Pacific, Western Central","Brackishwater",1999,25,"SH","0",16
13,"Banana prawn","Pacific, Western Central","Brackishwater",2000,25,"SH","0",16
13,"Banana prawn","Pacific, Western Central","Brackishwater",2001,25,"SH","0",16
13,"Banana prawn","Pacific, Western Central","Brackishwater",2002,25,"SH","0",16
13,"Banana prawn","Pacific, Western Central","Brackishwater",2003,0,"SH","NA_to_zero",16
13,"Banana prawn","Pacific, Western Central","Brackishwater",2004,0,"SH","NA_to_zero",16
13,"Banana prawn","Pacific, Western Central","Brackishwater",2005,0,"SH","NA_to_zero",16
13,"Banana prawn","Pacific, Western Central","Brackishwater",2006,0,"SH","NA_to_zero",16
13,"Banana prawn","Pacific, Western Central","Brackishwater",2007,0,"SH","0",16
13,"Banana prawn","Pacific, Western Central","Brackishwater",2008,0,"SH","NA_to_zero",16
13,"Banana prawn","Pacific, Western Central","Brackishwater",2009,0,"SH","NA_to_zero",16
13,"Banana prawn","Pacific, Western Central","Brackishwater",2010,0,"SH","NA_to_zero",16
13,"Banana prawn","Pacific, Western Central","Brackishwater",2011,0,"SH","NA_to_zero",16
13,"Banana prawn","Pacific, Western Central","Brackishwater",2012,0,"SH","NA_to_zero",16
13,"Banana prawn","Pacific, Western Central","Brackishwater",2013,0,"SH","NA_to_zero",16
13,"Banana prawn","Pacific, Western Central","Brackishwater",2014,0,"SH","NA_to_zero",16
13,"Banana prawn","Pacific, Western Central","Brackishwater",2015,0,"SH","NA_to_zero",16
13,"Milkfish","Pacific, Western Central","Brackishwater",2003,40,"F","0",17
13,"Milkfish","Pacific, Western Central","Brackishwater",2004,40,"F","0",17
13,"Milkfish","Pacific, Western Central","Brackishwater",2005,40,"F","0",17
13,"Milkfish","Pacific, Western Central","Brackishwater",2006,40,"F","0",17
13,"Milkfish","Pacific, Western Central","Brackishwater",2007,40,"F","0",17
13,"Milkfish","Pacific, Western Central","Brackishwater",2008,40,"F","0",17
13,"Milkfish","Pacific, Western Central","Brackishwater",2009,40,"F","0",17
13,"Milkfish","Pacific, Western Central","Brackishwater",2010,35,"F","0",17
13,"Milkfish","Pacific, Western Central","Brackishwater",2011,30,"F","0",17
