"rgn_id","pressures.score"
5,0
6,0
7,NA
8,0
9,NA
10,0
13,0
14,0.507580702085985
15,0.863757367493856
16,0.672596535877617
17,0
18,0
19,0
20,0.631652122599335
21,0
24,0.0356083086053412
25,0.764730171587755
29,0
31,NA
32,0
37,0
40,0.992885951153932
41,NA
42,0.99137187230371
43,NA
45,NA
47,NA
48,0
50,0.566325815940608
51,0
52,0
53,0
54,0
61,0
62,1
65,0
66,0.965593784683685
67,NA
68,0
70,NA
71,0
72,0
73,0.999619887486696
75,0.927835051546392
76,0.388256526232234
78,0
79,0
80,0.796450457758386
81,0
82,0
84,0
95,NA
101,0.977560542101755
102,0.922928709055877
110,NA
111,0
112,0
115,0
116,NA
129,0.867564286502594
130,0.788359788359788
131,1
132,1
133,0
134,0
135,0.930644071180041
136,0
137,1
138,0.490609684895879
139,0.999896539655029
140,0
141,1
143,1
147,0
152,NA
153,0
155,0
162,0.0213038301139515
163,0.291290475792584
164,1
166,NA
167,0
168,0
171,0.798029123223791
172,1
173,NA
174,0
175,0.138186050803069
176,1
177,0.997908314450061
179,0.885858711932102
180,0.989816378487865
181,0.998708944432968
182,0.130766261887106
183,0.994865401162485
184,0.117134187244713
186,0
187,0
188,0
190,NA
191,0
196,NA
202,0
203,0.135977313634691
204,0.0242172969621823
205,0.937791303981696
206,0.400959910147562
207,0.630182421227197
208,0
209,0.0881893165818057
210,0.296844524493315
212,1
214,0.196338522253892
216,0.606574079690422
218,0.848617135290124
219,0
222,1
223,0.945926639798193
224,0.70337140790438
231,0
232,0
244,NA
245,NA
247,0
250,NA
