"rgn_name","rgn_id","product","year","usd","value_ext"
"Antigua and Barbuda",120,"ornamentals",2011,0,FALSE
"Argentina",172,"fish_oil",1987,4,FALSE
"Argentina",172,"fish_oil",1988,29,FALSE
"Argentina",172,"fish_oil",1989,50,FALSE
"Argentina",172,"fish_oil",1990,39,FALSE
"Argentina",172,"fish_oil",1991,80,FALSE
"Argentina",172,"fish_oil",1992,98,FALSE
"Argentina",172,"fish_oil",1993,14,FALSE
"Argentina",172,"fish_oil",1994,1132,FALSE
"Argentina",172,"fish_oil",1995,348,FALSE
"Argentina",172,"fish_oil",1996,178,FALSE
"Argentina",172,"fish_oil",1997,225,FALSE
"Argentina",172,"fish_oil",1998,266,FALSE
"Argentina",172,"fish_oil",1999,47,FALSE
"Argentina",172,"fish_oil",2000,26,FALSE
"Argentina",172,"fish_oil",2001,297,FALSE
"Argentina",172,"fish_oil",2002,476,FALSE
"Argentina",172,"fish_oil",2003,521,FALSE
"Argentina",172,"fish_oil",2004,643,FALSE
"Argentina",172,"fish_oil",2005,483,FALSE
"Argentina",172,"fish_oil",2006,711,FALSE
"Argentina",172,"fish_oil",2007,923,FALSE
"Argentina",172,"fish_oil",2008,1859,FALSE
"Argentina",172,"fish_oil",2009,1326,FALSE
"Argentina",172,"fish_oil",2010,1812,FALSE
"Argentina",172,"fish_oil",2011,1972,FALSE
"Argentina",172,"ornamentals",1976,3,FALSE
"Argentina",172,"ornamentals",1977,9,FALSE
"Argentina",172,"ornamentals",1978,9,FALSE
"Argentina",172,"ornamentals",1979,9,FALSE
"Argentina",172,"ornamentals",1980,32,FALSE
"Argentina",172,"ornamentals",1981,8,FALSE
"Argentina",172,"ornamentals",1982,5,FALSE
"Argentina",172,"ornamentals",1983,3,FALSE
"Argentina",172,"ornamentals",1986,5,FALSE
"Argentina",172,"ornamentals",1987,9,FALSE
"Argentina",172,"ornamentals",1988,2,FALSE
"Argentina",172,"ornamentals",1989,3,FALSE
"Argentina",172,"ornamentals",1990,3,FALSE
"Argentina",172,"ornamentals",1991,24,FALSE
"Argentina",172,"ornamentals",1992,8,FALSE
"Argentina",172,"ornamentals",1993,22,FALSE
"Argentina",172,"ornamentals",1994,2,FALSE
"Argentina",172,"ornamentals",1995,32,FALSE
"Argentina",172,"ornamentals",1996,30,FALSE
"Argentina",172,"ornamentals",1997,8,FALSE
"Argentina",172,"ornamentals",1998,10,FALSE
"Argentina",172,"ornamentals",2000,17,FALSE
"Argentina",172,"ornamentals",2001,25,FALSE
"Argentina",172,"ornamentals",2002,23,FALSE
"Argentina",172,"ornamentals",2003,38,FALSE
"Argentina",172,"ornamentals",2004,30,FALSE
"Argentina",172,"ornamentals",2005,50,FALSE
"Argentina",172,"ornamentals",2006,60,FALSE
"Argentina",172,"ornamentals",2007,61,FALSE
"Argentina",172,"ornamentals",2008,61,FALSE
"Argentina",172,"ornamentals",2009,56,FALSE
"Argentina",172,"ornamentals",2010,52,FALSE
"Argentina",172,"ornamentals",2011,39,FALSE
"Argentina",172,"seaweeds",1991,369,FALSE
"Argentina",172,"seaweeds",1992,96,FALSE
"Argentina",172,"seaweeds",1993,397,FALSE
"Argentina",172,"seaweeds",1994,2316,FALSE
"Argentina",172,"seaweeds",1995,1609,FALSE
"Argentina",172,"seaweeds",1996,621,FALSE
"Argentina",172,"seaweeds",1997,113,FALSE
"Argentina",172,"seaweeds",1998,182,FALSE
"Argentina",172,"seaweeds",1999,88,FALSE
"Argentina",172,"seaweeds",2000,38,FALSE
"Argentina",172,"seaweeds",2001,16,FALSE
"Argentina",172,"seaweeds",2002,19,FALSE
"Argentina",172,"seaweeds",2003,137,FALSE
"Argentina",172,"seaweeds",2004,160,FALSE
"Argentina",172,"seaweeds",2005,653,FALSE
"Argentina",172,"seaweeds",2006,921,FALSE
"Argentina",172,"seaweeds",2007,483,FALSE
"Argentina",172,"seaweeds",2008,425,FALSE
"Argentina",172,"seaweeds",2009,216,FALSE
"Argentina",172,"seaweeds",2010,537,FALSE
"Argentina",172,"seaweeds",2011,277,FALSE
"Argentina",172,"shells",2001,0,FALSE
"Argentina",172,"shells",2003,2,FALSE
"Argentina",172,"shells",2004,0,FALSE
"Argentina",172,"shells",2005,0,FALSE
"Argentina",172,"shells",2006,0,FALSE
"Argentina",172,"shells",2007,0,FALSE
"Argentina",172,"shells",2008,0,FALSE
"Argentina",172,"shells",2009,0,FALSE
"Argentina",172,"shells",2010,0,FALSE
"Argentina",172,"shells",2011,0,FALSE
"Argentina",172,"sponges",2002,0,FALSE
"Argentina",172,"sponges",2003,0,FALSE
"Argentina",172,"sponges",2004,0,FALSE
"Argentina",172,"sponges",2005,0,FALSE
"Argentina",172,"sponges",2006,0,FALSE
"Argentina",172,"sponges",2007,0,FALSE
"Argentina",172,"sponges",2008,0,FALSE
"Argentina",172,"sponges",2009,0,FALSE
"Argentina",172,"sponges",2010,0,FALSE
"Argentina",172,"sponges",2011,0,FALSE
"Australia",16,"corals",1976,328,FALSE
"Australia",16,"corals",1977,363,FALSE
"Australia",16,"corals",1978,522,FALSE
"Australia",16,"corals",1979,776,FALSE
"Australia",16,"corals",1980,1366,FALSE
"Australia",16,"corals",1981,729,FALSE
"Australia",16,"corals",1982,780,FALSE
"Australia",16,"corals",1983,1127,FALSE
"Australia",16,"corals",1984,1183,FALSE
"Australia",16,"corals",1985,1029,FALSE
"Australia",16,"corals",1990,7301,FALSE
"Australia",16,"corals",1991,4307,FALSE
"Australia",16,"corals",1992,4339,FALSE
"Australia",16,"corals",1993,3429,FALSE
"Australia",16,"corals",1994,3832,FALSE
"Australia",16,"corals",1995,3205,FALSE
"Australia",16,"corals",1996,2304,FALSE
"Australia",16,"corals",1997,2162,FALSE
"Australia",16,"corals",1998,2934,FALSE
"Australia",16,"corals",1999,1534,FALSE
"Australia",16,"corals",2000,957,FALSE
"Australia",16,"corals",2001,802,FALSE
"Australia",16,"corals",2002,1863,FALSE
"Australia",16,"corals",2003,676,FALSE
"Australia",16,"corals",2004,921,FALSE
"Australia",16,"corals",2005,1053,FALSE
"Australia",16,"corals",2006,1846,FALSE
"Australia",16,"corals",2007,1902,FALSE
"Australia",16,"corals",2008,1814,FALSE
"Australia",16,"corals",2009,1929,FALSE
"Australia",16,"corals",2010,2668,FALSE
"Australia",16,"corals",2011,2865,FALSE
"Australia",16,"fish_oil",1976,101,FALSE
"Australia",16,"fish_oil",1977,48,FALSE
"Australia",16,"fish_oil",1978,78,FALSE
"Australia",16,"fish_oil",1979,5,FALSE
"Australia",16,"fish_oil",1980,4,FALSE
"Australia",16,"fish_oil",1981,19,FALSE
"Australia",16,"fish_oil",1982,12,FALSE
"Australia",16,"fish_oil",1983,26,FALSE
"Australia",16,"fish_oil",1984,1216,FALSE
"Australia",16,"fish_oil",1985,8,FALSE
"Australia",16,"fish_oil",1986,76,FALSE
"Australia",16,"fish_oil",1987,1,FALSE
"Australia",16,"fish_oil",1988,118,FALSE
"Australia",16,"fish_oil",1989,226,FALSE
"Australia",16,"fish_oil",1990,80,FALSE
"Australia",16,"fish_oil",1991,160,FALSE
"Australia",16,"fish_oil",1992,755,FALSE
"Australia",16,"fish_oil",1993,782,FALSE
"Australia",16,"fish_oil",1994,945,FALSE
"Australia",16,"fish_oil",1995,1146,FALSE
"Australia",16,"fish_oil",1996,1626,FALSE
"Australia",16,"fish_oil",1997,1775,FALSE
"Australia",16,"fish_oil",1998,2230,FALSE
"Australia",16,"fish_oil",1999,795,FALSE
"Australia",16,"fish_oil",2000,1596,FALSE
"Australia",16,"fish_oil",2001,1234,FALSE
"Australia",16,"fish_oil",2002,586,FALSE
"Australia",16,"fish_oil",2003,1626,FALSE
"Australia",16,"fish_oil",2004,1589,FALSE
"Australia",16,"fish_oil",2005,2413,FALSE
"Australia",16,"fish_oil",2006,4153,FALSE
"Australia",16,"fish_oil",2007,9489,FALSE
"Australia",16,"fish_oil",2008,3235,FALSE
"Australia",16,"fish_oil",2009,4242,FALSE
"Australia",16,"fish_oil",2010,4191,FALSE
"Australia",16,"fish_oil",2011,5200,FALSE
"Australia",16,"ornamentals",1989,357,FALSE
"Australia",16,"ornamentals",1990,304,FALSE
"Australia",16,"ornamentals",1991,469,FALSE
"Australia",16,"ornamentals",1992,567,FALSE
"Australia",16,"ornamentals",1993,893,FALSE
"Australia",16,"ornamentals",1994,1142,FALSE
"Australia",16,"ornamentals",1995,1480,FALSE
"Australia",16,"ornamentals",1996,3477,FALSE
"Australia",16,"ornamentals",1997,2087,FALSE
"Australia",16,"ornamentals",1998,782,FALSE
"Australia",16,"ornamentals",1999,1077,FALSE
"Australia",16,"ornamentals",2000,912,FALSE
"Australia",16,"ornamentals",2001,1372,FALSE
"Australia",16,"ornamentals",2002,955,FALSE
"Australia",16,"ornamentals",2003,1040,FALSE
"Australia",16,"ornamentals",2004,1425,FALSE
"Australia",16,"ornamentals",2005,1120,FALSE
"Australia",16,"ornamentals",2006,913,FALSE
"Australia",16,"ornamentals",2007,1554,FALSE
"Australia",16,"ornamentals",2008,2403,FALSE
"Australia",16,"ornamentals",2009,2448,FALSE
"Australia",16,"ornamentals",2010,2265,FALSE
"Australia",16,"ornamentals",2011,2308,FALSE
"Australia",16,"seaweeds",1990,679,FALSE
"Australia",16,"seaweeds",1991,1486,FALSE
"Australia",16,"seaweeds",1992,1290,FALSE
"Australia",16,"seaweeds",1993,1494,FALSE
"Australia",16,"seaweeds",1994,1631,FALSE
"Australia",16,"seaweeds",1995,1907,FALSE
"Australia",16,"seaweeds",1996,1851,FALSE
"Australia",16,"seaweeds",1997,1839,FALSE
"Australia",16,"seaweeds",1998,1480,FALSE
"Australia",16,"seaweeds",1999,1436,FALSE
"Australia",16,"seaweeds",2000,1086,FALSE
"Australia",16,"seaweeds",2001,1357,FALSE
"Australia",16,"seaweeds",2002,1925,FALSE
"Australia",16,"seaweeds",2003,697,FALSE
"Australia",16,"seaweeds",2004,2455,FALSE
"Australia",16,"seaweeds",2005,3103,FALSE
"Australia",16,"seaweeds",2006,3667,FALSE
"Australia",16,"seaweeds",2007,2641,FALSE
"Australia",16,"seaweeds",2008,2419,FALSE
"Australia",16,"seaweeds",2009,1711,FALSE
"Australia",16,"seaweeds",2010,2749,FALSE
"Australia",16,"seaweeds",2011,2927,FALSE
"Australia",16,"shells",1976,353,FALSE
"Australia",16,"shells",1977,377,FALSE
"Australia",16,"shells",1978,726,FALSE
"Australia",16,"shells",1979,583,FALSE
"Australia",16,"shells",1980,1368,FALSE
"Australia",16,"shells",1981,1159,FALSE
"Australia",16,"shells",1982,911,FALSE
"Australia",16,"shells",1983,720,FALSE
"Australia",16,"shells",1984,535,FALSE
"Australia",16,"shells",1985,426,FALSE
"Australia",16,"shells",1986,0,FALSE
"Australia",16,"shells",1987,0,FALSE
"Australia",16,"shells",1988,0,FALSE
"Australia",16,"shells",1989,0,FALSE
"Australia",16,"shells",1990,0,FALSE
"Australia",16,"shells",1991,0,FALSE
"Australia",16,"shells",1992,0,FALSE
"Australia",16,"shells",1993,0,FALSE
"Australia",16,"shells",1994,0,FALSE
"Australia",16,"shells",1995,0,FALSE
"Australia",16,"shells",1996,876,FALSE
"Australia",16,"shells",1997,0,FALSE
"Australia",16,"shells",1998,0,FALSE
"Australia",16,"shells",1999,0,FALSE
"Australia",16,"shells",2000,764,FALSE
"Australia",16,"shells",2001,649,FALSE
"Australia",16,"shells",2002,0,FALSE
"Australia",16,"shells",2003,750,FALSE
"Australia",16,"shells",2004,577,FALSE
"Australia",16,"shells",2005,1575,FALSE
"Australia",16,"shells",2006,896,FALSE
"Australia",16,"shells",2007,1539,FALSE
"Australia",16,"shells",2008,2040,FALSE
"Australia",16,"shells",2009,1010,FALSE
"Australia",16,"shells",2010,2082,FALSE
"Australia",16,"shells",2011,1299,FALSE
"Australia",16,"sponges",1995,23,FALSE
"Australia",16,"sponges",1996,71,FALSE
"Australia",16,"sponges",1997,155,FALSE
"Australia",16,"sponges",1998,60,FALSE
"Australia",16,"sponges",1999,113,FALSE
"Australia",16,"sponges",2002,16,FALSE
"Australia",16,"sponges",2003,37,FALSE
"Australia",16,"sponges",2004,73,FALSE
"Australia",16,"sponges",2005,44,FALSE
"Australia",16,"sponges",2006,108,FALSE
"Australia",16,"sponges",2007,13,FALSE
"Australia",16,"sponges",2008,43,FALSE
"Australia",16,"sponges",2009,125,FALSE
"Australia",16,"sponges",2010,211,FALSE
"Australia",16,"sponges",2011,124,FALSE
"Azerbaijan",255,"fish_oil",1999,55,FALSE
"Azerbaijan",255,"fish_oil",2000,17,FALSE
"Azerbaijan",255,"fish_oil",2001,7,FALSE
"Azerbaijan",255,"fish_oil",2002,5,FALSE
"Azerbaijan",255,"fish_oil",2003,0,FALSE
"Azerbaijan",255,"fish_oil",2005,0,FALSE
"Azerbaijan",255,"fish_oil",2006,0,FALSE
"Azerbaijan",255,"fish_oil",2007,0,FALSE
"Azerbaijan",255,"fish_oil",2008,0,FALSE
"Azerbaijan",255,"fish_oil",2009,0,FALSE
"Azerbaijan",255,"fish_oil",2010,0,FALSE
"Azerbaijan",255,"fish_oil",2011,0,FALSE
"Bahamas",110,"shells",2000,211,FALSE
"Bahamas",110,"shells",2001,153,FALSE
"Bahamas",110,"shells",2002,0,FALSE
"Bahamas",110,"shells",2003,0,FALSE
"Bahamas",110,"shells",2004,0,FALSE
"Bahamas",110,"shells",2005,20,FALSE
"Bahamas",110,"shells",2006,414,FALSE
"Bahamas",110,"shells",2007,148,FALSE
"Bahamas",110,"shells",2008,694,FALSE
"Bahamas",110,"shells",2009,800,FALSE
"Bahamas",110,"shells",2010,255,FALSE
"Bahamas",110,"shells",2011,925,FALSE
"Bahamas",110,"sponges",1995,2038,FALSE
"Bahamas",110,"sponges",1996,1797,FALSE
"Bahamas",110,"sponges",1997,1104,FALSE
"Bahamas",110,"sponges",1998,1555,FALSE
"Bahamas",110,"sponges",1999,2780,FALSE
"Bahamas",110,"sponges",2000,1579,FALSE
"Bahamas",110,"sponges",2001,1496,FALSE
"Bahamas",110,"sponges",2002,52,FALSE
"Bahamas",110,"sponges",2003,8,FALSE
"Bahamas",110,"sponges",2004,16,FALSE
"Bahamas",110,"sponges",2005,569,FALSE
"Bahamas",110,"sponges",2006,1053,FALSE
"Bahamas",110,"sponges",2007,717,FALSE
"Bahamas",110,"sponges",2008,368,FALSE
"Bahrain",52,"fish_oil",1978,3,FALSE
"Bahrain",52,"fish_oil",1997,77,FALSE
"Bahrain",52,"fish_oil",1998,0,FALSE
"Bahrain",52,"fish_oil",1999,0,FALSE
"Bahrain",52,"fish_oil",2000,0,FALSE
"Bahrain",52,"fish_oil",2001,0,FALSE
"Bahrain",52,"fish_oil",2002,0,FALSE
"Bahrain",52,"fish_oil",2003,0,FALSE
"Bahrain",52,"fish_oil",2004,0,FALSE
"Bahrain",52,"fish_oil",2005,0,FALSE
"Bahrain",52,"fish_oil",2006,0,FALSE
"Bahrain",52,"fish_oil",2007,0,FALSE
"Bahrain",52,"fish_oil",2008,0,FALSE
"Bahrain",52,"fish_oil",2009,0,FALSE
"Bahrain",52,"fish_oil",2010,0,FALSE
"Bahrain",52,"fish_oil",2011,0,FALSE
"Bahrain",52,"ornamentals",1994,5,FALSE
"Bahrain",52,"ornamentals",1995,56,FALSE
"Bahrain",52,"ornamentals",1996,37,FALSE
"Bahrain",52,"ornamentals",1997,8,FALSE
"Bahrain",52,"ornamentals",1998,3,FALSE
"Bahrain",52,"ornamentals",1999,11,FALSE
"Bahrain",52,"ornamentals",2000,0,FALSE
"Bahrain",52,"ornamentals",2001,0,FALSE
"Bahrain",52,"ornamentals",2002,0,FALSE
"Bahrain",52,"ornamentals",2003,0,FALSE
"Bahrain",52,"ornamentals",2004,0,FALSE
"Bahrain",52,"ornamentals",2005,0,FALSE
"Bahrain",52,"ornamentals",2006,0,FALSE
"Bahrain",52,"ornamentals",2007,0,FALSE
"Bahrain",52,"ornamentals",2008,0,FALSE
"Bahrain",52,"ornamentals",2009,0,FALSE
"Bahrain",52,"ornamentals",2010,0,FALSE
"Bahrain",52,"ornamentals",2011,0,FALSE
"Bangladesh",204,"fish_oil",2005,5,FALSE
"Bangladesh",204,"fish_oil",2010,7,FALSE
"Bangladesh",204,"fish_oil",2011,7,TRUE
"Bangladesh",204,"ornamentals",1984,43,FALSE
"Bangladesh",204,"ornamentals",1985,18,FALSE
"Bangladesh",204,"ornamentals",1987,46,FALSE
"Bangladesh",204,"ornamentals",2001,4,FALSE
"Bangladesh",204,"ornamentals",2002,6,FALSE
"Bangladesh",204,"ornamentals",2003,3,FALSE
"Bangladesh",204,"ornamentals",2004,3,FALSE
"Bangladesh",204,"ornamentals",2005,86,FALSE
"Bangladesh",204,"ornamentals",2006,45,FALSE
"Bangladesh",204,"ornamentals",2007,7,FALSE
"Bangladesh",204,"ornamentals",2010,4,FALSE
"Bangladesh",204,"ornamentals",2011,0,FALSE
"Bangladesh",204,"seaweeds",2004,0,FALSE
"Bangladesh",204,"seaweeds",2005,0,FALSE
"Bangladesh",204,"seaweeds",2007,24,FALSE
"Bangladesh",204,"seaweeds",2009,0,FALSE
"Bangladesh",204,"seaweeds",2010,3,FALSE
"Bangladesh",204,"seaweeds",2011,0,FALSE
"Bangladesh",204,"shells",2005,102,FALSE
"Bangladesh",204,"shells",2006,66,FALSE
"Bangladesh",204,"shells",2007,112,FALSE
"Bangladesh",204,"shells",2008,120,FALSE
"Bangladesh",204,"shells",2009,286,FALSE
"Bangladesh",204,"shells",2010,662,FALSE
"Bangladesh",204,"shells",2011,1349,FALSE
"Barbados",124,"fish_oil",2000,0,FALSE
"Barbados",124,"fish_oil",2001,0,FALSE
"Barbados",124,"fish_oil",2002,0,FALSE
"Barbados",124,"fish_oil",2003,3,FALSE
"Barbados",124,"fish_oil",2004,0,FALSE
"Barbados",124,"fish_oil",2005,1,FALSE
"Barbados",124,"fish_oil",2006,1,FALSE
"Barbados",124,"fish_oil",2008,5,FALSE
"Barbados",124,"fish_oil",2009,0,FALSE
"Barbados",124,"fish_oil",2010,2,FALSE
"Barbados",124,"fish_oil",2011,4,FALSE
"Barbados",124,"ornamentals",1976,7,FALSE
"Barbados",124,"ornamentals",1992,1,FALSE
"Barbados",124,"ornamentals",1993,0,FALSE
"Barbados",124,"ornamentals",1994,0,FALSE
"Barbados",124,"ornamentals",1995,0,FALSE
"Barbados",124,"ornamentals",1996,0,FALSE
"Barbados",124,"ornamentals",1997,0,FALSE
"Barbados",124,"ornamentals",1998,1,FALSE
"Barbados",124,"ornamentals",1999,2,FALSE
"Barbados",124,"ornamentals",2000,89,FALSE
"Barbados",124,"ornamentals",2001,26,FALSE
"Barbados",124,"ornamentals",2002,22,FALSE
"Barbados",124,"ornamentals",2003,24,FALSE
"Barbados",124,"ornamentals",2004,20,FALSE
"Barbados",124,"ornamentals",2005,9,FALSE
"Barbados",124,"ornamentals",2006,0,FALSE
"Barbados",124,"ornamentals",2007,0,FALSE
"Barbados",124,"ornamentals",2008,0,FALSE
"Barbados",124,"ornamentals",2009,5,FALSE
"Barbados",124,"ornamentals",2010,0,FALSE
"Barbados",124,"ornamentals",2011,2,FALSE
"Barbados",124,"seaweeds",2000,4,FALSE
"Barbados",124,"seaweeds",2001,8,FALSE
"Barbados",124,"seaweeds",2002,2,FALSE
"Barbados",124,"seaweeds",2003,0,FALSE
"Barbados",124,"seaweeds",2004,0,FALSE
"Barbados",124,"seaweeds",2005,0,FALSE
"Barbados",124,"seaweeds",2006,1,FALSE
"Barbados",124,"seaweeds",2007,0,FALSE
"Barbados",124,"seaweeds",2008,0,FALSE
"Barbados",124,"seaweeds",2009,0,FALSE
"Barbados",124,"seaweeds",2010,0,FALSE
"Barbados",124,"seaweeds",2011,0,FALSE
"Barbados",124,"shells",2003,0,FALSE
"Barbados",124,"shells",2004,1,FALSE
"Barbados",124,"shells",2005,0,FALSE
"Barbados",124,"shells",2006,0,FALSE
"Barbados",124,"shells",2007,0,FALSE
"Barbados",124,"shells",2008,1,FALSE
"Barbados",124,"shells",2009,0,FALSE
"Barbados",124,"shells",2010,0,FALSE
"Barbados",124,"shells",2011,0,FALSE
"Belgium",59,"fish_oil",1976,287,FALSE
"Belgium",59,"fish_oil",1977,160,FALSE
"Belgium",59,"fish_oil",1978,164,FALSE
"Belgium",59,"fish_oil",1979,241,FALSE
"Belgium",59,"fish_oil",1980,362,FALSE
"Belgium",59,"fish_oil",1981,113,FALSE
"Belgium",59,"fish_oil",1982,75,FALSE
"Belgium",59,"fish_oil",1983,110,FALSE
"Belgium",59,"fish_oil",1984,263,FALSE
"Belgium",59,"fish_oil",1985,141,FALSE
"Belgium",59,"fish_oil",1986,256,FALSE
"Belgium",59,"fish_oil",1987,982,FALSE
"Belgium",59,"fish_oil",1988,858,FALSE
"Belgium",59,"fish_oil",1989,552,FALSE
"Belgium",59,"fish_oil",1990,346,FALSE
"Belgium",59,"fish_oil",1991,228,FALSE
"Belgium",59,"fish_oil",1992,214,FALSE
"Belgium",59,"fish_oil",1993,483,FALSE
"Belgium",59,"fish_oil",1994,457,FALSE
"Belgium",59,"fish_oil",1995,1487,FALSE
"Belgium",59,"fish_oil",1996,1409,FALSE
"Belgium",59,"fish_oil",1997,958,FALSE
"Belgium",59,"fish_oil",1998,866,FALSE
"Belgium",59,"fish_oil",1999,582,FALSE
"Belgium",59,"fish_oil",2000,421,FALSE
"Belgium",59,"fish_oil",2001,294,FALSE
"Belgium",59,"fish_oil",2002,808,FALSE
"Belgium",59,"fish_oil",2003,2254,FALSE
"Belgium",59,"fish_oil",2004,11727,FALSE
"Belgium",59,"fish_oil",2005,18654,FALSE
"Belgium",59,"fish_oil",2006,21795,FALSE
"Belgium",59,"fish_oil",2007,20887,FALSE
"Belgium",59,"fish_oil",2008,14873,FALSE
"Belgium",59,"fish_oil",2009,25968,FALSE
"Belgium",59,"fish_oil",2010,17523,FALSE
"Belgium",59,"fish_oil",2011,21182,FALSE
"Belgium",59,"ornamentals",1988,174,FALSE
"Belgium",59,"ornamentals",1989,82,FALSE
"Belgium",59,"ornamentals",1990,117,FALSE
"Belgium",59,"ornamentals",1991,71,FALSE
"Belgium",59,"ornamentals",1992,129,FALSE
"Belgium",59,"ornamentals",1993,197,FALSE
"Belgium",59,"ornamentals",1994,283,FALSE
"Belgium",59,"ornamentals",1995,285,FALSE
"Belgium",59,"ornamentals",1996,194,FALSE
"Belgium",59,"ornamentals",1997,121,FALSE
"Belgium",59,"ornamentals",1998,20,FALSE
"Belgium",59,"ornamentals",1999,33,FALSE
"Belgium",59,"ornamentals",2000,18,FALSE
"Belgium",59,"ornamentals",2001,415,FALSE
"Belgium",59,"ornamentals",2002,617,FALSE
"Belgium",59,"ornamentals",2003,241,FALSE
"Belgium",59,"ornamentals",2004,123,FALSE
"Belgium",59,"ornamentals",2005,97,FALSE
"Belgium",59,"ornamentals",2006,30,FALSE
"Belgium",59,"ornamentals",2007,51,FALSE
"Belgium",59,"ornamentals",2008,40,FALSE
"Belgium",59,"ornamentals",2009,45,FALSE
"Belgium",59,"ornamentals",2010,68,FALSE
"Belgium",59,"ornamentals",2011,90,FALSE
"Belgium",59,"seaweeds",1978,1,FALSE
"Belgium",59,"seaweeds",1979,1,FALSE
"Belgium",59,"seaweeds",1980,1,FALSE
"Belgium",59,"seaweeds",1981,44,FALSE
"Belgium",59,"seaweeds",1982,29,FALSE
"Belgium",59,"seaweeds",1983,101,FALSE
"Belgium",59,"seaweeds",1984,128,FALSE
"Belgium",59,"seaweeds",1985,170,FALSE
"Belgium",59,"seaweeds",1986,104,FALSE
"Belgium",59,"seaweeds",1987,136,FALSE
"Belgium",59,"seaweeds",1988,406,FALSE
"Belgium",59,"seaweeds",1989,278,FALSE
"Belgium",59,"seaweeds",1990,155,FALSE
"Belgium",59,"seaweeds",1991,141,FALSE
"Belgium",59,"seaweeds",1992,180,FALSE
