"rgn_id","rgn_nam","year","pressure_score"
1,"Cocos Islands",6.2,0.00136906523014637
2,"Christmas Island",6.2,0.00373258941661888
3,"Norfolk Island",6.2,0.00126897943446894
4,"Macquarie Island",6.2,0.0168299982620061
5,"New Caledonia",6.2,0.00220517940826381
6,"Vanuatu",6.2,0.0403943191491301
7,"Solomon Islands",6.2,0.0297311662833662
8,"Palau",6.2,0.00669262830757546
9,"Micronesia",6.2,0.00597277032108243
10,"Nauru",6.2,0.00196870479076166
11,"Marshall Islands",6.2,0.00818465262067329
12,"Wake Island",6.2,0.00116922909866517
13,"Northern Mariana Islands and Guam",6.2,0.0000224221407713154
14,"Taiwan",6.2,0.00101520855683674
15,"Philippines",6.2,0.0969301965489884
16,"Australia",6.2,0.0255903126423214
17,"Papua New Guinea",6.2,0.103140710190661
18,"Fiji",6.2,0.0270124879992358
19,"Tuvalu",6.2,0.0112488085685807
20,"South Korea",6.2,0.0383782250947367
21,"North Korea",6.2,0.0131366891180066
24,"Cambodia",6.2,0.0664470606849551
25,"Thailand",6.2,0.0700007685890184
26,"Andaman and Nicobar",6.2,0.024947118910906
28,"Comoro Islands",6.2,0.00263558810256815
29,"Mayotte",6.2,0.000117228855202873
30,"Glorioso Islands",6.2,0.012056263379622
31,"Seychelles",6.2,0.00547530083089085
32,"Reunion",6.2,0.00016967526401206
33,"Juan de Nova Island",6.2,0.00744098926808731
34,"Bassas da India",6.2,0.00497725190898968
35,"Ile Europa",6.2,0.0035228654086548
36,"Ile Tromelin",6.2,0.00216990499770096
37,"Mauritius",6.2,0.00339213498741018
38,"British Indian Ocean Territory",6.2,0.00105491138723974
39,"Maldives",6.2,0.0259932614300954
40,"Sri Lanka",6.2,0.0387513473925797
41,"Mozambique",6.2,0.0882249123585417
42,"Madagascar",6.2,0.107953769275834
43,"Kenya",6.2,0.088243617649574
44,"Somalia",6.2,0.000798902864620175
45,"Eritrea",6.2,0.29351694103265
46,"Djibouti",6.2,0.282731211955629
47,"Yemen",6.2,0.0833916879455396
48,"Oman",6.2,0.0271116356335902
49,"Sudan",6.2,0.100064466836958
50,"Saudi Arabia",6.2,0.0898775985621859
51,"Kuwait",6.2,0.142643348825845
52,"Bahrain",6.2,0.137252892494502
53,"Pakistan",6.2,0.0531210908843405
54,"United Arab Emirates",6.2,0.107695996194122
55,"Azores",6.2,0.00561607528011348
56,"Cape Verde",6.2,0.012197639053688
57,"Madeira",6.2,0.00366385056347915
58,"Canary Islands",6.2,0.018527144086983
59,"Belgium",6.2,0.0715080896978966
60,"Gibraltar",6.2,0.1591384976796
61,"Tunisia",6.2,0.0906654221967797
62,"Morocco",6.2,0.0464132027032976
63,"Western Sahara",6.2,0.0224548329306006
64,"Mauritania",6.2,0.0268214094736708
65,"Gambia",6.2,0.0330155837027432
66,"Senegal",6.2,0.0337667705889789
67,"Libya",6.2,0.0527865510787791
68,"Malta",6.2,0.0237132208461282
69,"Latvia",6.2,0.0621978976237446
70,"Estonia",6.2,0.0981571764647075
71,"Bulgaria",6.2,NA
72,"Romania",6.2,NA
73,"Russia",6.2,0.0285508713164945
74,"Georgia",6.2,NA
75,"Ukraine",6.2,NA
76,"Turkey",6.2,0.149707389372275
77,"Syria",6.2,0.151782477960266
78,"Lebanon",6.2,0.0791545343688519
79,"Israel",6.2,0.0792291527962077
80,"Greece",6.2,0.0725190199896463
81,"Cyprus",6.2,0.0472418539568169
82,"Albania",6.2,0.159499272646822
84,"Algeria",6.2,0.0712297339297196
85,"Ascension",6.2,0.00148760296121919
86,"Saint Helena",6.2,0.00000255696163119586
88,"Tristan da Cunha",6.2,0.00138375689388469
89,"South Georgia and the South Sandwich Islands",6.2,0
90,"Prince Edward Islands",6.2,0
91,"Crozet Islands",6.2,0
92,"Amsterdam Island and Saint Paul Island",6.2,0.00152063260298349
93,"Kerguelen Islands",6.2,0
94,"Heard and McDonald Islands",6.2,0
95,"Falkland Islands",6.2,0.000785050708161502
96,"Sierra Leone",6.2,0.0332554304584952
97,"Liberia",6.2,0.0422067243449684
98,"Togo",6.2,0.0338726257561748
99,"Benin",6.2,0.088392374023465
100,"Republique du Congo",6.2,0.0281073686106422
101,"Namibia",6.2,0.0164466514290902
102,"South Africa",6.2,0.0199178193528775
103,"Sao Tome and Principe",6.2,0.0138741245784431
104,"Equatorial Guinea",6.2,0.0209921615601399
105,"Bouvet Island",6.2,0
106,"Ghana",6.2,0.0169728848800806
107,"Clipperton Island",6.2,0.00131810714867257
108,"Bermuda",6.2,0.000721538112746185
110,"Bahamas",6.2,0.0523652327631485
111,"Turks and Caicos Islands",6.2,0.000859539780001951
112,"Cuba",6.2,0.123998209294774
113,"Cayman Islands",6.2,0.0144134798930254
114,"Haiti",6.2,0.157978416629073
115,"Dominican Republic",6.2,0.042441150581488
116,"Puerto Rico and Virgin Islands of the United States",6.2,0.0144619661119201
117,"British Virgin Islands",6.2,0.00382442262141717
118,"Anguilla",6.2,0.0000693085309197569
119,"Saint Kitts and Nevis",6.2,0.0703140552862471
120,"Antigua and Barbuda",6.2,0.0207016651882643
121,"Montserrat",6.2,0.0585995094078862
122,"Saint Lucia",6.2,0.0954040329241672
123,"Dominica",6.2,0.00238880452683005
124,"Barbados",6.2,0.0094742040046275
125,"Grenada",6.2,0.0309723645387617
126,"Trinidad and Tobago",6.2,0.0562519766100589
127,"Saint Vincent and the Grenadines",6.2,0.0508388192710708
129,"Panama",6.2,0.0500936715895201
130,"Costa Rica",6.2,0.0150240373203321
131,"Nicaragua",6.2,0.0479828079171026
132,"Colombia",6.2,0.0228509153743792
133,"Honduras",6.2,0.023868230989043
134,"El Salvador",6.2,0.0216553557406461
135,"Mexico",6.2,0.0275855201726294
136,"Guatemala",6.2,0.0253869816701891
137,"Ecuador",6.2,0.0173685302849139
138,"Peru",6.2,0.0178466745312919
139,"Venezuela",6.2,0.0539402728266132
140,"Guadeloupe and Martinique",6.2,0.00231532841791624
141,"Faeroe Islands",6.2,0.00411776562461772
143,"Iceland",6.2,0.0227090491185911
144,"Jan Mayen",6.2,0.00764131583097422
145,"Greenland",6.2,0.0417712537897347
146,"Pitcairn",6.2,0
147,"French Polynesia",6.2,0.00129926328075887
148,"Line Group",6.2,0.00477483227986761
149,"Jarvis Island",6.2,0.00151195526625588
150,"Palmyra Atoll",6.2,0.00407274642514271
151,"American Samoa",6.2,0.00417711635678243
152,"Samoa",6.2,0.0499253325328055
153,"Cook Islands",6.2,0
154,"Niue",6.2,0
155,"Tonga",6.2,0.0166922843957634
156,"Tokelau",6.2,0
157,"Phoenix Group",6.2,0.00893757116185899
158,"Howland Island and Baker Island",6.2,0.00331634970969215
159,"Johnston Atoll",6.2,0.001447525625066
161,"Wallis and Futuna",6.2,0.00167219333315873
162,"New Zealand",6.2,0.0121188981060494
163,"United States",6.2,0.0150899379372004
164,"Belize",6.2,0.132693389502626
166,"Jamaica",6.2,0.0381674029121722
167,"Guyana",6.2,0.0265889563249627
168,"Suriname",6.2,0.0264784659341457
169,"French Guiana",6.2,0.00531551072567805
171,"Brazil",6.2,0.0198129347121734
172,"Argentina",6.2,0.0266547088113072
173,"Uruguay",6.2,0.0262121574885598
174,"Finland",6.2,0.0718284626582843
175,"Denmark",6.2,0.0724179395700951
176,"Germany",6.2,0.0620505467759912
177,"Netherlands",6.2,0.0233971966477038
178,"Poland",6.2,0.0572691488386931
179,"France",6.2,0.0363541760833425
180,"United Kingdom",6.2,0.0418297926993677
181,"Ireland",6.2,0.0126341573644722
182,"Spain",6.2,0.0336118148740936
183,"Portugal",6.2,0.00735689845545359
184,"Italy",6.2,0.0612156900150785
185,"Monaco",6.2,0.0440470371331617
186,"Montenegro",6.2,0.0915218883957332
187,"Croatia",6.2,0.0978613481166853
188,"Slovenia",6.2,0.110101321890093
189,"Lithuania",6.2,0.0556348037249503
190,"Qatar",6.2,0.0810572894166595
191,"Iran",6.2,0.0870371774288011
192,"Iraq",6.2,0.221286758940658
193,"Guinea Bissau",6.2,0.0352912561471644
194,"Guinea",6.2,0.041195492150189
195,"Ivory Coast",6.2,0.0387200501906016
196,"Nigeria",6.2,0.0895966519244114
197,"Cameroon",6.2,0.382595601497858
198,"Gabon",6.2,0.039148948250886
199,"Democratic Republic of the Congo",6.2,0.0442440350979924
200,"Angola",6.2,0.040765980531367
202,"Tanzania",6.2,0.107587010487415
203,"India",6.2,0.027559998558224
204,"Bangladesh",6.2,0.122305697643074
205,"Myanmar",6.2,0.0172274398036253
206,"Malaysia",6.2,0.0621387844909487
207,"Vietnam",6.2,0.0391095242549641
208,"Singapore",6.2,0.243855695993994
209,"China",6.2,0.0642298607579119
210,"Japan",6.2,0.0255111072914606
212,"Kiribati",6.2,0.0100433393741293
214,"Egypt",6.2,0.0921655636156703
215,"Jordan",6.2,NA
216,"Indonesia",6.2,0.080830755264956
218,"Canada",6.2,0.0197120072531949
219,"Saint Pierre and Miquelon",6.2,0.0400454157102342
220,"Sint Maarten",6.2,0.00720812579591628
221,"Northern Saint-Martin",6.2,0.0176853666435315
222,"Sweden",6.2,0.0696172409764458
223,"Norway",6.2,0.0375390202282544
224,"Chile",6.2,0.024685876965894
227,"Jersey",6.2,0.160839390559205
228,"Guernsey",6.2,0.0357509937629451
231,"East Timor",6.2,0.213976749766478
232,"Bosnia and Herzegovina",6.2,0.218983448633867
237,"Oecussi Ambeno",6.2,0.203170089922803
244,"Curacao",6.2,0.0630508998315298
245,"Bonaire",6.2,0.0562617706871794
247,"Brunei",6.2,0.0521621210484381
248,"Saba",6.2,0.00564507327401556
249,"Sint Eustatius",6.2,0.0614880819999605
250,"Aruba",6.2,0.0672096035469383
1,"Cocos Islands",6.2,0.00128456710553182
2,"Christmas Island",6.2,0.00387153266238409
3,"Norfolk Island",6.2,0.00126944125823368
4,"Macquarie Island",6.2,0.0146379305486567
5,"New Caledonia",6.2,0.00103069223126271
6,"Vanuatu",6.2,0.0408338133569511
7,"Solomon Islands",6.2,0.030604598602126
8,"Palau",6.2,0.00660809161150295
9,"Micronesia",6.2,0.00590253646902724
10,"Nauru",6.2,0.00238655411878454
11,"Marshall Islands",6.2,0.00988991027134511
12,"Wake Island",6.2,0.0015417889635506
13,"Northern Mariana Islands and Guam",6.2,0.0000214360070401137
14,"Taiwan",6.2,0.00112085297347105
15,"Philippines",6.2,0.0952777760959827
16,"Australia",6.2,0.0252254293710187
17,"Papua New Guinea",6.2,0.100412311238739
18,"Fiji",6.2,0.0253108583332052
19,"Tuvalu",6.2,0.0112270937655529
20,"South Korea",6.2,0.0358322141368473
21,"North Korea",6.2,0.0100773793879649
24,"Cambodia",6.2,0.0653753477349428
25,"Thailand",6.2,0.0685792851847462
26,"Andaman and Nicobar",6.2,0.0243860951511875
28,"Comoro Islands",6.2,0.00243953337283712
29,"Mayotte",6.2,0.000133142440156999
30,"Glorioso Islands",6.2,0.0105074195141231
31,"Seychelles",6.2,0.00550379916314295
32,"Reunion",6.2,0.000355742828261443
33,"Juan de Nova Island",6.2,0.00704202427223845
34,"Bassas da India",6.2,0.00515789436312715
35,"Ile Europa",6.2,0.00342618859387671
36,"Ile Tromelin",6.2,0.00200542933130959
37,"Mauritius",6.2,0.00360630113205616
38,"British Indian Ocean Territory",6.2,0.00186799120401526
39,"Maldives",6.2,0.0259888670261869
40,"Sri Lanka",6.2,0.0375083189974945
41,"Mozambique",6.2,0.0885086498662813
42,"Madagascar",6.2,0.106497482078218
43,"Kenya",6.2,0.0876688467504658
44,"Somalia",6.2,0.000765506893266742
45,"Eritrea",6.2,0.283885248950301
46,"Djibouti",6.2,0.279065316744001
47,"Yemen",6.2,0.0816044513762143
48,"Oman",6.2,0.0266710522085736
49,"Sudan",6.2,0.0980434664815809
50,"Saudi Arabia",6.2,0.0882328981429482
51,"Kuwait",6.2,0.138366706870928
52,"Bahrain",6.2,0.125125716411361
53,"Pakistan",6.2,0.0524005046810912
54,"United Arab Emirates",6.2,0.104919064638417
55,"Azores",6.2,0.00537790453141474
56,"Cape Verde",6.2,0.0121313044243056
57,"Madeira",6.2,0.00322261689182045
58,"Canary Islands",6.2,0.017717844569098
59,"Belgium",6.2,0.0672445619344287
60,"Gibraltar",6.2,0.15465217712721
61,"Tunisia",6.2,0.0932981277336759
62,"Morocco",6.2,0.0460269531669089
63,"Western Sahara",6.2,0.0209952257068232
64,"Mauritania",6.2,0.0252389966232567
65,"Gambia",6.2,0.034079009856345
66,"Senegal",6.2,0.0351355272556146
67,"Libya",6.2,0.0507432383302146
68,"Malta",6.2,0.0227476590757428
69,"Latvia",6.2,0.060592825288368
70,"Estonia",6.2,0.0932414708351041
71,"Bulgaria",6.2,NA
72,"Romania",6.2,NA
73,"Russia",6.2,0.0280786397401791
74,"Georgia",6.2,NA
75,"Ukraine",6.2,NA
76,"Turkey",6.2,0.146758917591762
77,"Syria",6.2,0.149864909393156
78,"Lebanon",6.2,0.078308152794977
79,"Israel",6.2,0.0804509380869019
80,"Greece",6.2,0.0710945046833842
81,"Cyprus",6.2,0.0488280241721894
82,"Albania",6.2,0.153603365586711
84,"Algeria",6.2,0.0695648781207586
85,"Ascension",6.2,0.00172440027542796
