"rgn_id","area_eez","area_inland1km","coastal_pop","total_pop","coastal_jobs","total_rev","coastal_pop_ratio","coastal_rev"
26093,149361880.003087,917346.44254186,1755075276.9071,6536192524.70652,271031326.267,9111148514780.92,133.96548342789,3319247856717.2
