"fisData","quantile_9999_ln"
"dem_d_subtidal_sb_2006",11.1475902731954
"dem_d_subtidal_sb_2007",11.0683449162414
"dem_d_subtidal_sb_2008",11.0060629110799
"dem_d_subtidal_sb_2009",11.046276844348
"dem_d_subtidal_sb_2010",11.1400274498755
