loiczid,mean_cat_score,mean_pop_trend_score,n_cat_species,n_trend_species,source
40001,0.0941176470588235,0.0769230769230769,17,13,iucn
40002,0.0888888888888889,0.0769230769230769,18,13,iucn
40003,0.0537313432835821,-0.161016949152542,67,59,iucn
40719,0.1,0.0416666666666667,16,12,iucn
40720,0.1,0.0416666666666667,16,12,iucn
40721,0.1,0.0416666666666667,16,12,iucn
40722,0.0888888888888889,0.0769230769230769,18,13,iucn
40723,0.0545454545454545,-0.172413793103448,66,58,iucn
40724,0.0537313432835821,-0.175,67,60,iucn
41439,0.1,0.0416666666666667,16,12,iucn
41440,0.1,0.0416666666666667,16,12,iucn
41441,0.1,0.0416666666666667,16,12,iucn
41442,0.0888888888888889,0.0769230769230769,18,13,iucn
41443,0.0529411764705882,-0.158333333333333,68,60,iucn
41444,0.0529411764705882,-0.163934426229508,68,61,iucn
42159,0.0947368421052632,0.0357142857142857,19,14,iucn
42160,0.0888888888888889,0.0357142857142857,18,14,iucn
42161,0.0842105263157895,0.0666666666666667,19,15,iucn
42162,0.0952380952380952,0.03125,21,16,iucn
42163,0.0594594594594595,-0.184615384615385,74,65,iucn
42164,0.0591549295774648,-0.169354838709677,71,62,iucn
42175,0.0485714285714286,-0.177966101694915,70,59,iucn
42176,0.0486486486486487,-0.184615384615385,74,65,iucn
42879,0.104761904761905,0.03125,21,16,iucn
42880,0.0626865671641791,-0.172413793103448,67,58,iucn
42881,0.0597014925373134,-0.161016949152542,67,59,iucn
42882,0.0571428571428571,-0.155737704918033,70,61,iucn
42883,0.0555555555555556,-0.166666666666667,72,63,iucn
42884,0.0575342465753425,-0.166666666666667,73,63,iucn
42885,0.0605263157894737,-0.181818181818182,76,66,iucn
42886,0.0621621621621622,-0.1875,74,64,iucn
42887,0.0583333333333333,-0.17741935483871,72,62,iucn
42888,0.0440677966101695,-0.221153846153846,59,52,iucn
42889,0.06,-0.152542372881356,70,59,iucn
42890,0.0591549295774648,-0.141666666666667,71,60,iucn
42891,0.0492753623188406,-0.146551724137931,69,58,iucn
42892,0.0507462686567164,-0.169642857142857,67,56,iucn
42893,0.0492753623188406,-0.163793103448276,69,58,iucn
42894,0.0492753623188406,-0.163793103448276,69,58,iucn
42895,0.05,-0.169642857142857,68,56,iucn
42896,0.0454545454545455,-0.148148148148148,66,54,iucn
43599,0.065625,-0.0925925925925926,64,54,iucn
43600,0.1,0,22,16,iucn
43601,0.1,0,20,16,iucn
43602,0.0606060606060606,-0.172413793103448,66,58,iucn
43603,0.0952380952380952,0,21,16,iucn
43604,0.0952380952380952,0,21,16,iucn
43605,0.06,-0.183333333333333,70,60,iucn
43606,0.0613333333333333,-0.1875,75,64,iucn
43607,0.0575342465753425,-0.17741935483871,73,62,iucn
43608,0.0583333333333333,-0.172131147540984,72,61,iucn
43609,0.0916666666666667,-0.0555555555555556,24,18,iucn
43610,0.0567901234567901,-0.176470588235294,81,68,iucn
43611,0.0475,-0.186567164179104,80,67,iucn
43612,0.0469135802469136,-0.183823529411765,81,68,iucn
43613,0.0469135802469136,-0.191176470588235,81,68,iucn
44321,0.1,-0.03125,20,16,iucn
44322,0.126315789473684,-0.0625,19,16,iucn
44323,0.114285714285714,-0.0882352941176471,21,17,iucn
44324,0.114285714285714,-0.0294117647058824,21,17,iucn
44325,0.109090909090909,-0.0555555555555556,22,18,iucn
44326,0.0571428571428571,-0.161538461538462,77,65,iucn
45041,0.1,-0.03125,20,16,iucn
45042,0.104347826086957,-0.105263157894737,23,19,iucn
203402,0.131707317073171,-0.147058823529412,41,34,iucn
203403,0.131707317073171,-0.147058823529412,41,34,iucn
203404,0.131707317073171,-0.147058823529412,41,34,iucn
203405,0.131707317073171,-0.147058823529412,41,34,iucn
203406,0.135,-0.136363636363636,40,33,iucn
203407,0.135,-0.136363636363636,40,33,iucn
203408,0.133333333333333,-0.125,39,32,iucn
203409,0.133333333333333,-0.125,39,32,iucn
203410,0.133333333333333,-0.125,39,32,iucn
203411,0.133333333333333,-0.125,39,32,iucn
203412,0.133333333333333,-0.125,39,32,iucn
203413,0.133333333333333,-0.125,39,32,iucn
204120,0.126829268292683,-0.102941176470588,41,34,iucn
204121,0.126829268292683,-0.102941176470588,41,34,iucn
204122,0.13,-0.121212121212121,40,33,iucn
204123,0.133333333333333,-0.125,39,32,iucn
204124,0.133333333333333,-0.125,39,32,iucn
204125,0.133333333333333,-0.125,39,32,iucn
204126,0.133333333333333,-0.125,39,32,iucn
204127,0.133333333333333,-0.125,39,32,iucn
204128,0.133333333333333,-0.125,39,32,iucn
204129,0.133333333333333,-0.125,39,32,iucn
204130,0.133333333333333,-0.125,39,32,iucn
204131,0.133333333333333,-0.125,39,32,iucn
204132,0.133333333333333,-0.125,39,32,iucn
204133,0.133333333333333,-0.125,39,32,iucn
204134,0.133333333333333,-0.125,39,32,iucn
204135,0.133333333333333,-0.125,39,32,iucn
204838,0.123809523809524,-0.102941176470588,42,34,iucn
204839,0.123809523809524,-0.102941176470588,42,34,iucn
204840,0.123809523809524,-0.102941176470588,42,34,iucn
204841,0.123809523809524,-0.102941176470588,42,34,iucn
204842,0.123809523809524,-0.102941176470588,42,34,iucn
204843,0.123809523809524,-0.102941176470588,42,34,iucn
204844,0.123809523809524,-0.102941176470588,42,34,iucn
204845,0.126829268292683,-0.106060606060606,41,33,iucn
204846,0.126829268292683,-0.106060606060606,41,33,iucn
204847,0.123809523809524,-0.106060606060606,42,33,iucn
204848,0.123809523809524,-0.106060606060606,42,33,iucn
204849,0.126829268292683,-0.106060606060606,41,33,iucn
204850,0.126829268292683,-0.106060606060606,41,33,iucn
204851,0.126829268292683,-0.106060606060606,41,33,iucn
204852,0.126829268292683,-0.106060606060606,41,33,iucn
204853,0.126829268292683,-0.106060606060606,41,33,iucn
204854,0.126829268292683,-0.106060606060606,41,33,iucn
204855,0.126829268292683,-0.106060606060606,41,33,iucn
204856,0.126829268292683,-0.106060606060606,41,33,iucn
205557,0.126829268292683,-0.0909090909090909,41,33,iucn
205558,0.126829268292683,-0.0909090909090909,41,33,iucn
205559,0.126829268292683,-0.0909090909090909,41,33,iucn
205560,0.126829268292683,-0.0909090909090909,41,33,iucn
205561,0.126829268292683,-0.0909090909090909,41,33,iucn
205562,0.126829268292683,-0.0909090909090909,41,33,iucn
205563,0.126829268292683,-0.0909090909090909,41,33,iucn
205564,0.126829268292683,-0.0909090909090909,41,33,iucn
205565,0.123809523809524,-0.0909090909090909,42,33,iucn
205566,0.123809523809524,-0.0909090909090909,42,33,iucn
205567,0.126829268292683,-0.09375,41,32,iucn
205568,0.126829268292683,-0.09375,41,32,iucn
205569,0.126829268292683,-0.09375,41,32,iucn
205570,0.126829268292683,-0.09375,41,32,iucn
205571,0.126829268292683,-0.106060606060606,41,33,iucn
205572,0.126829268292683,-0.106060606060606,41,33,iucn
205573,0.126829268292683,-0.106060606060606,41,33,iucn
205574,0.126829268292683,-0.106060606060606,41,33,iucn
205575,0.126829268292683,-0.106060606060606,41,33,iucn
205576,0.126829268292683,-0.106060606060606,41,33,iucn
205577,0.126829268292683,-0.106060606060606,41,33,iucn
205578,0.126829268292683,-0.106060606060606,41,33,iucn
206276,0.126829268292683,-0.0909090909090909,41,33,iucn
206277,0.126829268292683,-0.0909090909090909,41,33,iucn
206278,0.126829268292683,-0.0909090909090909,41,33,iucn
206279,0.126829268292683,-0.0909090909090909,41,33,iucn
206280,0.126829268292683,-0.0909090909090909,41,33,iucn
206281,0.126829268292683,-0.0909090909090909,41,33,iucn
206282,0.126829268292683,-0.0909090909090909,41,33,iucn
206283,0.126829268292683,-0.0909090909090909,41,33,iucn
206284,0.123809523809524,-0.0909090909090909,42,33,iucn
206285,0.123809523809524,-0.0909090909090909,42,33,iucn
206286,0.123809523809524,-0.0909090909090909,42,33,iucn
206287,0.123809523809524,-0.0909090909090909,42,33,iucn
206288,0.123809523809524,-0.0909090909090909,42,33,iucn
206289,0.126829268292683,-0.09375,41,32,iucn
206290,0.126829268292683,-0.09375,41,32,iucn
206291,0.13,-0.09375,40,32,iucn
206292,0.13,-0.09375,40,32,iucn
206293,0.13,-0.09375,40,32,iucn
206294,0.13,-0.09375,40,32,iucn
206295,0.13,-0.09375,40,32,iucn
206296,0.13,-0.09375,40,32,iucn
206297,0.13,-0.09375,40,32,iucn
206298,0.13,-0.09375,40,32,iucn
206996,0.126829268292683,-0.0909090909090909,41,33,iucn
206997,0.126829268292683,-0.0909090909090909,41,33,iucn
206998,0.126829268292683,-0.0909090909090909,41,33,iucn
206999,0.126829268292683,-0.0909090909090909,41,33,iucn
207000,0.126829268292683,-0.0909090909090909,41,33,iucn
207001,0.126829268292683,-0.0909090909090909,41,33,iucn
207002,0.126829268292683,-0.0909090909090909,41,33,iucn
207003,0.126829268292683,-0.0909090909090909,41,33,iucn
207004,0.123809523809524,-0.0909090909090909,42,33,iucn
207005,0.123809523809524,-0.0909090909090909,42,33,iucn
207006,0.123809523809524,-0.0909090909090909,42,33,iucn
207007,0.123809523809524,-0.0909090909090909,42,33,iucn
207008,0.123809523809524,-0.0909090909090909,42,33,iucn
207009,0.123809523809524,-0.0909090909090909,42,33,iucn
207010,0.123809523809524,-0.0909090909090909,42,33,iucn
207011,0.13,-0.09375,40,32,iucn
207012,0.13,-0.09375,40,32,iucn
207013,0.13,-0.09375,40,32,iucn
207014,0.13,-0.09375,40,32,iucn
207015,0.13,-0.09375,40,32,iucn
207016,0.13,-0.09375,40,32,iucn
207017,0.13,-0.09375,40,32,iucn
207018,0.13,-0.09375,40,32,iucn
207019,0.13,-0.09375,40,32,iucn
207716,0.128571428571429,-0.0735294117647059,42,34,iucn
207717,0.128571428571429,-0.0735294117647059,42,34,iucn
207718,0.128571428571429,-0.0735294117647059,42,34,iucn
207719,0.128571428571429,-0.0735294117647059,42,34,iucn
207720,0.128571428571429,-0.0735294117647059,42,34,iucn
207721,0.128571428571429,-0.0735294117647059,42,34,iucn
207722,0.128571428571429,-0.0735294117647059,42,34,iucn
207723,0.128571428571429,-0.0735294117647059,42,34,iucn
207724,0.125581395348837,-0.0735294117647059,43,34,iucn
207725,0.125581395348837,-0.0735294117647059,43,34,iucn
207726,0.125581395348837,-0.0735294117647059,43,34,iucn
207727,0.125581395348837,-0.0571428571428571,43,35,iucn
207728,0.125581395348837,-0.0571428571428571,43,35,iucn
207729,0.125581395348837,-0.0735294117647059,43,34,iucn
207730,0.125581395348837,-0.0735294117647059,43,34,iucn
207731,0.125581395348837,-0.0735294117647059,43,34,iucn
207732,0.128571428571429,-0.0735294117647059,42,34,iucn
207733,0.128571428571429,-0.0735294117647059,42,34,iucn
207734,0.13,-0.09375,40,32,iucn
207735,0.13,-0.09375,40,32,iucn
207736,0.13,-0.09375,40,32,iucn
207737,0.13,-0.09375,40,32,iucn
207738,0.13,-0.09375,40,32,iucn
207739,0.13,-0.09375,40,32,iucn
208436,0.135,-0.0625,40,32,iucn
208437,0.135,-0.0625,40,32,iucn
208438,0.135,-0.0625,40,32,iucn
208439,0.131707317073171,-0.0757575757575758,41,33,iucn
208440,0.131707317073171,-0.0757575757575758,41,33,iucn
208441,0.131707317073171,-0.0757575757575758,41,33,iucn
208442,0.131707317073171,-0.0757575757575758,41,33,iucn
208443,0.131707317073171,-0.0757575757575758,41,33,iucn
208444,0.125581395348837,-0.0588235294117647,43,34,iucn
208445,0.125581395348837,-0.0588235294117647,43,34,iucn
208446,0.125581395348837,-0.0588235294117647,43,34,iucn
208447,0.125581395348837,-0.0428571428571429,43,35,iucn
208448,0.125581395348837,-0.0428571428571429,43,35,iucn
208449,0.125581395348837,-0.0588235294117647,43,34,iucn
208450,0.125581395348837,-0.0588235294117647,43,34,iucn
208451,0.125581395348837,-0.0588235294117647,43,34,iucn
208452,0.128571428571429,-0.0588235294117647,42,34,iucn
208453,0.128571428571429,-0.0588235294117647,42,34,iucn
208454,0.128571428571429,-0.0588235294117647,42,34,iucn
208455,0.128571428571429,-0.0588235294117647,42,34,iucn
208456,0.131707317073171,-0.0606060606060606,41,33,iucn
208457,0.131707317073171,-0.0606060606060606,41,33,iucn
208458,0.131707317073171,-0.0606060606060606,41,33,iucn
208459,0.131707317073171,-0.0606060606060606,41,33,iucn
209156,0.131707317073171,-0.0454545454545455,41,33,iucn
209157,0.131707317073171,-0.0454545454545455,41,33,iucn
209158,0.131707317073171,-0.0454545454545455,41,33,iucn
209159,0.131707317073171,-0.0454545454545455,41,33,iucn
209160,0.131707317073171,-0.0454545454545455,41,33,iucn
209161,0.131707317073171,-0.0454545454545455,41,33,iucn
209162,0.131707317073171,-0.0454545454545455,41,33,iucn
209163,0.131707317073171,-0.0454545454545455,41,33,iucn
209164,0.128571428571429,-0.0454545454545455,42,33,iucn
209165,0.125581395348837,-0.0588235294117647,43,34,iucn
209166,0.125581395348837,-0.0588235294117647,43,34,iucn
209167,0.125581395348837,-0.0588235294117647,43,34,iucn
209168,0.125581395348837,-0.0588235294117647,43,34,iucn
209169,0.128571428571429,-0.0454545454545455,42,33,iucn
209170,0.128571428571429,-0.0454545454545455,42,33,iucn
209171,0.131707317073171,-0.0454545454545455,41,33,iucn
209172,0.131707317073171,-0.0454545454545455,41,33,iucn
209173,0.131707317073171,-0.0454545454545455,41,33,iucn
209174,0.131707317073171,-0.0454545454545455,41,33,iucn
209175,0.131707317073171,-0.0454545454545455,41,33,iucn
209176,0.12,-0.0454545454545455,45,33,iucn
209177,0.12,-0.0454545454545455,45,33,iucn
209178,0.12,-0.0454545454545455,45,33,iucn
209179,0.122727272727273,-0.046875,44,32,iucn
209876,0.135,-0.03125,40,32,iucn
209877,0.135,-0.03125,40,32,iucn
209878,0.135,-0.03125,40,32,iucn
209879,0.135,-0.03125,40,32,iucn
209880,0.135,-0.03125,40,32,iucn
209881,0.135,-0.03125,40,32,iucn
209882,0.135,-0.03125,40,32,iucn
209883,0.135,-0.03125,40,32,iucn
209884,0.135,-0.03125,40,32,iucn
209885,0.131707317073171,-0.03125,41,32,iucn
209886,0.131707317073171,-0.03125,41,32,iucn
209887,0.131707317073171,-0.03125,41,32,iucn
209888,0.131707317073171,-0.03125,41,32,iucn
209889,0.12,-0.03125,45,32,iucn
209890,0.12,-0.03125,45,32,iucn
209891,0.122727272727273,-0.03125,44,32,iucn
209892,0.122727272727273,-0.03125,44,32,iucn
209893,0.122727272727273,-0.03125,44,32,iucn
209894,0.122727272727273,-0.03125,44,32,iucn
209895,0.122727272727273,-0.03125,44,32,iucn
209896,0.122727272727273,-0.03125,44,32,iucn
209897,0.124444444444444,-0.0454545454545455,45,33,iucn
209898,0.124444444444444,-0.0454545454545455,45,33,iucn
210597,0.135,-0.03125,40,32,iucn
210598,0.122727272727273,-0.03125,44,32,iucn
210599,0.122727272727273,-0.03125,44,32,iucn
210600,0.122727272727273,-0.03125,44,32,iucn
210601,0.122727272727273,-0.03125,44,32,iucn
210602,0.122727272727273,-0.03125,44,32,iucn
210603,0.122727272727273,-0.03125,44,32,iucn
210604,0.122727272727273,-0.03125,44,32,iucn
210605,0.12,-0.03125,45,32,iucn
210606,0.121739130434783,-0.0454545454545455,46,33,iucn
210607,0.121739130434783,-0.0454545454545455,46,33,iucn
210608,0.121739130434783,-0.0454545454545455,46,33,iucn
210609,0.121739130434783,-0.0454545454545455,46,33,iucn
210610,0.124444444444444,-0.0454545454545455,45,33,iucn
210611,0.124444444444444,-0.0454545454545455,45,33,iucn
210612,0.124444444444444,-0.0454545454545455,45,33,iucn
210613,0.124444444444444,-0.0454545454545455,45,33,iucn
210614,0.124444444444444,-0.0454545454545455,45,33,iucn
210615,0.124444444444444,-0.0454545454545455,45,33,iucn
210616,0.124444444444444,-0.0454545454545455,45,33,iucn
210617,0.124444444444444,-0.0454545454545455,45,33,iucn
210618,0.124444444444444,-0.0454545454545455,45,33,iucn
211318,0.124444444444444,-0.0454545454545455,45,33,iucn
211319,0.124444444444444,-0.0454545454545455,45,33,iucn
211320,0.124444444444444,-0.0454545454545455,45,33,iucn
211321,0.124444444444444,-0.0454545454545455,45,33,iucn
211322,0.124444444444444,-0.0454545454545455,45,33,iucn
211323,0.124444444444444,-0.0454545454545455,45,33,iucn
211324,0.127272727272727,-0.03125,44,32,iucn
211325,0.127272727272727,-0.03125,44,32,iucn
211326,0.127272727272727,-0.03125,44,32,iucn
211327,0.127272727272727,-0.03125,44,32,iucn
211328,0.127272727272727,-0.03125,44,32,iucn
211329,0.130232558139535,-0.032258064516129,43,31,iucn
211330,0.130232558139535,-0.032258064516129,43,31,iucn
211331,0.130232558139535,-0.032258064516129,43,31,iucn
211332,0.130232558139535,-0.032258064516129,43,31,iucn
211333,0.130232558139535,-0.032258064516129,43,31,iucn
211334,0.130232558139535,-0.032258064516129,43,31,iucn
211335,0.130232558139535,-0.032258064516129,43,31,iucn
211336,0.130232558139535,-0.032258064516129,43,31,iucn
211337,0.130232558139535,-0.032258064516129,43,31,iucn
212040,0.127272727272727,-0.03125,44,32,iucn
212041,0.127272727272727,-0.03125,44,32,iucn
212042,0.127272727272727,-0.03125,44,32,iucn
212043,0.127272727272727,-0.03125,44,32,iucn
212044,0.130232558139535,-0.032258064516129,43,31,iucn
212045,0.130232558139535,-0.032258064516129,43,31,iucn
212046,0.130232558139535,-0.032258064516129,43,31,iucn
212047,0.130232558139535,-0.032258064516129,43,31,iucn
212048,0.130232558139535,-0.032258064516129,43,31,iucn
212049,0.130232558139535,-0.032258064516129,43,31,iucn
212050,0.130232558139535,-0.032258064516129,43,31,iucn
212051,0.130232558139535,-0.032258064516129,43,31,iucn
212052,0.130232558139535,-0.032258064516129,43,31,iucn
212053,0.130232558139535,-0.032258064516129,43,31,iucn
212054,0.130232558139535,-0.032258064516129,43,31,iucn
212055,0.130232558139535,-0.032258064516129,43,31,iucn
212763,0.127272727272727,-0.03125,44,32,iucn
212764,0.127272727272727,-0.03125,44,32,iucn
212765,0.127272727272727,-0.03125,44,32,iucn
212766,0.127272727272727,-0.03125,44,32,iucn
212767,0.127272727272727,-0.03125,44,32,iucn
212768,0.127272727272727,-0.03125,44,32,iucn
212769,0.127272727272727,-0.03125,44,32,iucn
212770,0.127272727272727,-0.03125,44,32,iucn
212771,0.127272727272727,-0.03125,44,32,iucn
212772,0.127272727272727,-0.03125,44,32,iucn
