"rgn_id","year","score","whencev01","whence_choice"
1,1996,0.191930683193428,"SCG","Australia"
1,1998,0.200238032956882,"SCG","Australia"
1,2000,0.173642884641382,"SCG","Australia"
1,2002,0.193840104804012,"SCG","Australia"
1,2003,0.18445412623298,"SCG","Australia"
1,2004,0.16245835195803,"SCG","Australia"
1,2005,0.184915706230844,"SCG","Australia"
1,2006,0.1849341234223,"SCG","Australia"
1,2007,0.179957835304614,"SCG","Australia"
1,2008,0.176102447485792,"SCG","Australia"
1,2009,0.181457881002042,"SCG","Australia"
1,2010,0.180532178505864,"SCG","Australia"
1,2011,0.174111050557004,"SCG","Australia"
1,2012,0.17924664353697,"SCG","Australia"
2,1996,0.191930683193428,"SCG","Australia"
2,1998,0.200238032956882,"SCG","Australia"
2,2000,0.173642884641382,"SCG","Australia"
2,2002,0.193840104804012,"SCG","Australia"
2,2003,0.18445412623298,"SCG","Australia"
2,2004,0.16245835195803,"SCG","Australia"
2,2005,0.184915706230844,"SCG","Australia"
2,2006,0.1849341234223,"SCG","Australia"
2,2007,0.179957835304614,"SCG","Australia"
2,2008,0.176102447485792,"SCG","Australia"
2,2009,0.181457881002042,"SCG","Australia"
2,2010,0.180532178505864,"SCG","Australia"
2,2011,0.174111050557004,"SCG","Australia"
2,2012,0.17924664353697,"SCG","Australia"
3,1996,0.191930683193428,"SCG","Australia"
3,1998,0.200238032956882,"SCG","Australia"
3,2000,0.173642884641382,"SCG","Australia"
3,2002,0.193840104804012,"SCG","Australia"
3,2003,0.18445412623298,"SCG","Australia"
3,2004,0.16245835195803,"SCG","Australia"
3,2005,0.184915706230844,"SCG","Australia"
3,2006,0.1849341234223,"SCG","Australia"
3,2007,0.179957835304614,"SCG","Australia"
3,2008,0.176102447485792,"SCG","Australia"
3,2009,0.181457881002042,"SCG","Australia"
3,2010,0.180532178505864,"SCG","Australia"
3,2011,0.174111050557004,"SCG","Australia"
3,2012,0.17924664353697,"SCG","Australia"
4,1996,0.191930683193428,"SCG","Australia"
4,1998,0.200238032956882,"SCG","Australia"
4,2000,0.173642884641382,"SCG","Australia"
4,2002,0.193840104804012,"SCG","Australia"
4,2003,0.18445412623298,"SCG","Australia"
4,2004,0.16245835195803,"SCG","Australia"
4,2005,0.184915706230844,"SCG","Australia"
4,2006,0.1849341234223,"SCG","Australia"
4,2007,0.179957835304614,"SCG","Australia"
4,2008,0.176102447485792,"SCG","Australia"
4,2009,0.181457881002042,"SCG","Australia"
4,2010,0.180532178505864,"SCG","Australia"
4,2011,0.174111050557004,"SCG","Australia"
4,2012,0.17924664353697,"SCG","Australia"
5,2005,0.534444768166961,"OD","OD"
5,2006,0.537365453250566,"OD","OD"
5,2007,0.540299498554576,"OD","OD"
5,2008,0.533305024572836,"OD","OD"
5,2009,0.536736498976102,"OD","OD"
5,2010,0.538793875105074,"OD","OD"
5,2011,0.53555456531382,"OD","OD"
5,2012,0.53701755993015,"OD","OD"
6,1996,0.40511851140893,"OD","OD"
6,1998,0.495962131335326,"OD","OD"
6,2000,0.486764359522703,"OD","OD"
6,2002,0.52348194020278,"OD","OD"
6,2003,0.547729923382639,"OD","OD"
6,2004,0.518266907443954,"OD","OD"
6,2005,0.420969302825314,"OD","OD"
6,2006,0.429507334048296,"OD","OD"
6,2007,0.446167537660864,"OD","OD"
6,2008,0.449089147475999,"OD","OD"
6,2009,0.447653762039962,"OD","OD"
6,2010,0.451485867532273,"OD","OD"
6,2011,0.454719324786937,"OD","OD"
6,2012,0.453666693644308,"OD","OD"
7,1996,0.315491630252451,"OD","OD"
7,1998,0.513746521251774,"OD","OD"
7,2000,0.648987802298844,"OD","OD"
7,2002,0.716178987365404,"OD","OD"
7,2003,0.726972992135414,"OD","OD"
7,2004,0.642679410751319,"OD","OD"
7,2005,0.585621744193135,"OD","OD"
7,2006,0.598923405533062,"OD","OD"
7,2007,0.613393787887531,"OD","OD"
7,2008,0.605085379785967,"OD","OD"
7,2009,0.600498474418164,"OD","OD"
7,2010,0.593452053688795,"OD","OD"
7,2011,0.584884179124181,"OD","OD"
7,2012,0.59026026474337,"OD","OD"
8,1996,0.313328763124663,"OD","OD"
8,1998,0.30018822985892,"OD","OD"
8,2000,0.3041897670985,"OD","OD"
8,2002,0.308662681302638,"OD","OD"
8,2003,0.28458560965043,"OD","OD"
8,2004,0.291115355399254,"OD","OD"
8,2005,0.29811642804268,"OD","OD"
8,2006,0.282339573315522,"OD","OD"
8,2007,0.284404724517832,"OD","OD"
8,2008,0.454841463873755,"OD","OD"
8,2009,0.442498166023572,"OD","OD"
8,2010,0.456731966953871,"OD","OD"
8,2011,0.458126791623421,"OD","OD"
8,2012,0.456302018897622,"OD","OD"
9,1996,0.311804246104567,"OD","OD"
9,1998,0.505678430592876,"OD","OD"
9,2000,0.534847193295555,"OD","OD"
9,2002,0.532087350062998,"OD","OD"
9,2003,0.5028810624193,"OD","OD"
9,2004,0.44578949259249,"OD","OD"
9,2005,0.409576591570674,"OD","OD"
9,2006,0.414552574482344,"OD","OD"
