"rgn_id","rgn_mean_cat","rgn_mean_trend","status"
260,0.197663,-0.49248,0.73645
261,0.172913,-0.215974,0.769449
262,0.169611,-0.220208,0.773852
263,0.148793,-0.199908,0.801609
264,0.149178,-0.230589,0.801095
266,0.148497,-0.146956,0.802004
267,0.138714,-0.142125,0.815048
269,0.132884,-0.191446,0.822821
270,0.146022,-0.113265,0.805304
272,0.140279,-0.204804,0.812961
273,0.128705,-0.103657,0.828394
274,0.135602,-0.193429,0.819197
275,0.137998,-0.220116,0.816002
276,0.149118,-0.0900875,0.801176
277,0.149548,-0.151801,0.800603
