"sp_id","sp_type","rgn_id","rgn_name","chemical_pollution_2007_scaled","chemical_pollution_2008_scaled","chemical_pollution_2009_scaled","chemical_pollution_2010_scaled","chemical_pollution_2011_scaled","chemical_pollution_2012_scaled"
104,"eez",104,"Equatorial Guinea",0.13452151622743,0.134522814568181,0.134519443057773,0.134523022158613,0.134532060832884,0.134518372423401
105,"eez",105,"Bouvet Island",0.0174533957178018,0.0174533957178018,0.0174533957178018,0.0174533957178018,0.0174533957178018,0.0174533957178018
106,"eez",106,"Ghana",0.229818842264795,0.230731248004726,0.231170313845968,0.229440241444025,0.229376990866613,0.229667426762114
107,"eez",107,"Clipperton Island",0.107994908413283,0.107994908413283,0.107994908413283,0.107994908413283,0.107994908413283,0.107994908413283
108,"eez",108,"Bermuda",0.256920468398334,0.256920468398334,0.256920468398334,0.256920468398334,0.256920468398334,0.256920468398334
110,"eez",110,"Bahamas",0.294332516088713,0.294317336305346,0.294313327596253,0.294347514631297,0.294334373712043,0.294328808173905
111,"eez",111,"Turks and Caicos Islands",0.284703277793762,0.284703277793762,0.284703277793762,0.284703277793762,0.284703277793762,0.284703277793762
112,"eez",112,"Cuba",0.209600757068519,0.209961734216284,0.208539275575915,0.20918151129275,0.209491992680987,0.209790326737776
113,"eez",113,"Cayman Islands",0.280901792765276,0.280901792765276,0.280901792765276,0.280901792765276,0.280901792765276,0.280901792765276
114,"eez",114,"Haiti",0.270461855738945,0.270324107442667,0.270481852300577,0.270538421951156,0.269776597978842,0.269783437414581
115,"eez",115,"Dominican Republic",0.305770387364909,0.305560279585168,0.305752845904047,0.305745674500056,0.303571734206771,0.30371083899401
117,"eez",117,"British Virgin Islands",0.313040142184707,0.313040142184707,0.313040142184707,0.313040142184707,0.313040142184707,0.313040142184707
118,"eez",118,"Anguilla",0.273611101007298,0.273611101007298,0.273611101007298,0.273611101007298,0.273611101007298,0.273611101007298
119,"eez",119,"Saint Kitts and Nevis",0.388178614895088,0.388279975492194,0.388193897327718,0.388190824998296,0.388202829281175,0.3877862309744
120,"eez",120,"Antigua and Barbuda",0.234378540953918,0.234389814363084,0.234396857485762,0.234405281350214,0.234516377189145,0.234492544131251
121,"eez",121,"Montserrat",0.341773286600809,0.341773286600809,0.341773286600809,0.341773286600809,0.341773286600809,0.341773286600809
122,"eez",122,"Saint Lucia",0.322661242531925,0.322540615660822,0.322986988971636,0.323115901465036,0.323116359936374,0.323161714929806
123,"eez",123,"Dominica",0.262573093824459,0.261791573430071,0.261763495842815,0.261712674178595,0.261989106295,0.261670427698684
124,"eez",124,"Barbados",0.186305253830652,0.186374538281115,0.186227188377899,0.186285721110241,0.18625543441351,0.186240715242835
125,"eez",125,"Grenada",0.31047815300943,0.310446680881083,0.310465795203029,0.310626215214319,0.310560546132049,0.310533718757625
126,"eez",126,"Trinidad and Tobago",0.258850420649379,0.260082660418307,0.25925347322881,0.259816401639013,0.259060147868822,0.259587167739078
127,"eez",127,"Saint Vincent and the Grenadines",0.27678351543228,0.276746966342076,0.276754020853656,0.276900353921875,0.276846499341292,0.276802295400395
129,"eez",129,"Panama",0.236428059385283,0.233081779783512,0.233225605991825,0.233522719062045,0.234236158836927,0.233638161601959
130,"eez",130,"Costa Rica",0.158146414047183,0.157931504673041,0.158002552402701,0.158175431109089,0.157902257271586,0.1564040014856
131,"eez",131,"Nicaragua",0.229793129757168,0.229862570035394,0.229943429350247,0.231331150912957,0.225183559852649,0.22465426888184
132,"eez",132,"Colombia",0.221120167527268,0.219890538453396,0.220414085462779,0.2205311475706,0.221071515100067,0.220480410310309
133,"eez",133,"Honduras",0.271881186483404,0.271973224162764,0.271546863454761,0.272393026842281,0.272605130125972,0.269484960470043
134,"eez",134,"El Salvador",0.195918845365802,0.19761860605531,0.196803151227893,0.197082808359471,0.196876416534497,0.196269444567182
135,"eez",135,"Mexico",0.220802339367521,0.22070605802879,0.220711283808844,0.220731296575845,0.22082077120893,0.220789652735994
136,"eez",136,"Guatemala",0.234726861676748,0.234161734099394,0.232399162283304,0.233249321884788,0.233093004841396,0.234617622609384
137,"eez",137,"Ecuador",0.105195031711817,0.105159641900514,0.104857200285375,0.106101039596822,0.105522915465741,0.105114162117914
138,"eez",138,"Peru",0.146861444235989,0.147408537258864,0.147218938686078,0.147670299596799,0.147777969006195,0.148405227254306
139,"eez",139,"Venezuela",0.275619210067412,0.275909996615123,0.276075622802599,0.276458332740833,0.276196807671194,0.276390814048636
141,"eez",141,"Faeroe Islands",0.236512535173452,0.236512535173452,0.236512535173452,0.236512535173452,0.236512535173452,0.236512535173452
143,"eez",143,"Iceland",0.183366163225146,0.183366439429948,0.183365809978927,0.183364959967567,0.183365357722213,0.183365180584028
144,"eez",144,"Jan Mayen",0.068503951708833,0.068503951708833,0.068503951708833,0.068503951708833,0.068503951708833,0.068503951708833
145,"eez",145,"Greenland",0.0358876693841655,0.0358876711326312,0.0358878368260811,0.0358876693841655,0.0358876693841655,0.0358876714488653
146,"eez",146,"Pitcairn",0.0568315132244932,0.0568315132244932,0.0568315132244932,0.0568315132244932,0.0568315132244932,0.0568315132244932
147,"eez",147,"French Polynesia",0.0501047654075757,0.0501052655758645,0.0501045205955194,0.0501024997358581,0.0501037928450187,0.0501025829264455
148,"eez",148,"Line Group",0.0498329053845689,0.0498327317971134,0.0498327318263503,0.049834225053561,0.0498320929931346,0.0498320929931346
149,"eez",149,"Jarvis Island",0.0450491265582416,0.0450491265582416,0.0450491265582416,0.0450491265582416,0.0450491265582416,0.0450491265582416
150,"eez",150,"Palmyra Atoll",0.0978740937123454,0.0978740937123454,0.0978740937123454,0.0978740937123454,0.0978740937123454,0.0978740937123454
151,"eez",151,"American Samoa",0.0604170642063175,0.0604170642063175,0.0604170642063175,0.0604170642063175,0.0604170642063175,0.0604170642063175
152,"eez",152,"Samoa",0.052859763756927,0.0528747619066262,0.052858739592521,0.0528525115853096,0.0528559832572996,0.0528478954793547
153,"eez",153,"Cook Islands",0.0529926252919249,0.0529927010538482,0.0529926466362623,0.0529924947680553,0.0529926927202488,0.052992241761928
154,"eez",154,"Niue",0.0666892476369785,0.0666892476369785,0.0666892476369785,0.0666892476369785,0.0666892476369785,0.0666892476369785
155,"eez",155,"Tonga",0.0703817732775279,0.0703871162059969,0.0704796850269848,0.0704791995156606,0.070439177187902,0.0704744860808376
156,"eez",156,"Tokelau",0.0437063372376471,0.0437063372376471,0.0437063372376471,0.0437063372376471,0.0437063372376471,0.0437063372376471
157,"eez",157,"Phoenix Group",0.0268990512017396,0.0268990512017396,0.0268990512017396,0.0268990512017396,0.0268990512017396,0.0268990512017396
158,"eez",158,"Howland Island and Baker Island",0.0282404909852628,0.0282404909852628,0.0282404909852628,0.0282404909852628,0.0282404909852628,0.0282404909852628
159,"eez",159,"Johnston Atoll",0.0689401531091041,0.0689401531091041,0.0689401531091041,0.0689401531091041,0.0689401531091041,0.0689401531091041
161,"eez",161,"Wallis and Futuna",0.0378571859322287,0.0378571859322287,0.0378571859322287,0.0378571859322287,0.0378571859322287,0.0378571859322287
162,"eez",162,"New Zealand",0.0702896494721959,0.0702209630488007,0.0702968685245295,0.0706849959744308,0.0707184316839826,0.0709040067767925
163,"eez",163,"United States",0.217849572544483,0.217344722343779,0.217439595695785,0.217504873444083,0.217349281717179,0.217600444348415
164,"eez",164,"Belize",0.215908065185963,0.217088078802037,0.215656493866274,0.215382531854848,0.216278064152577,0.214834946387356
166,"eez",166,"Jamaica",0.272701223669577,0.27277184270228,0.272806385850912,0.272830921514349,0.272902706577249,0.272806927156336
167,"eez",167,"Guyana",0.150252236642342,0.150310004907974,0.150369495899822,0.150243192927512,0.150547914587994,0.150661182804474
168,"eez",168,"Suriname",0.164904294035555,0.165065094379828,0.165220867975828,0.164832740623704,0.165110714552982,0.164558455710413
169,"eez",169,"French Guiana",0.188527620192686,0.188536903285099,0.188652727616707,0.188540856454391,0.188538136459123,0.188500754015384
171,"eez",171,"Brazil",0.210496479635529,0.210747416742737,0.210966374740706,0.210872154236988,0.210662430495479,0.210599062364143
172,"eez",172,"Argentina",0.0757156216827101,0.0758491572345577,0.0751733585339985,0.0765750709509524,0.0763880022515421,0.0726347736325947
173,"eez",173,"Uruguay",0.171647572692665,0.170765156723991,0.170616411894106,0.171217321676481,0.17107187940872,0.17238185373719
174,"eez",174,"Finland",0.450594655011101,0.450899088495961,0.451165468592232,0.451073189023074,0.450971734841365,0.45056893150495
175,"eez",175,"Denmark",0.510215346499477,0.511775054922228,0.509248302934367,0.511320517737271,0.512148668488284,0.514491273337017
176,"eez",176,"Germany",0.571882326103659,0.571570825677856,0.570471163779826,0.571194326190524,0.571792937777134,0.572856133161444
177,"eez",177,"Netherlands",0.575309020655824,0.575133288337398,0.575167555213578,0.575094631747757,0.574523195501289,0.575310573004915
178,"eez",178,"Poland",0.556082510999088,0.556991665866776,0.555662355821798,0.556241209183365,0.557049717651736,0.558840874650789
179,"eez",179,"France",0.467665347428288,0.467820136530699,0.466803042629344,0.466758919285553,0.463717216304768,0.464927766900429
180,"eez",180,"United Kingdom",0.305566786571579,0.30570467710035,0.305772499079758,0.305446881103881,0.305290912340323,0.305370835444629
181,"eez",181,"Ireland",0.277988867868054,0.277910810308933,0.277706431020822,0.277860174821893,0.278239442943824,0.278006926954532
182,"eez",182,"Spain",0.440456158570498,0.440466780312896,0.44016879717403,0.440402259531264,0.440347386553954,0.43951199415577
183,"eez",183,"Portugal",0.425641242712651,0.42586137534041,0.425404987258975,0.425394900087468,0.425586901886345,0.423792333661437
184,"eez",184,"Italy",0.445628503689155,0.445506259377505,0.444799641471861,0.444569087467529,0.444556245991397,0.443714695096489
185,"eez",185,"Monaco",0.613141612931787,0.613060071110866,0.613012026846113,0.612943177135617,0.612426541600657,0.612619652421226
186,"eez",186,"Montenegro",0.415100648775259,0.415124282590641,0.415294093127708,0.41548034756941,0.415639324906843,0.414899017405675
187,"eez",187,"Croatia",0.456720353058212,0.457155941357612,0.457654948716796,0.457414191399404,0.461160092335074,0.460988341109288
188,"eez",188,"Slovenia",0.990878395683807,0.991218894229469,0.991067138205264,0.991066097990588,0.990900503870012,0.990682661004131
189,"eez",189,"Lithuania",0.550175008618633,0.55018961612031,0.550563043620332,0.549559071336588,0.549407533451368,0.550100193168134
190,"eez",190,"Qatar",0.412709627533088,0.408709540924888,0.413647206284989,0.416044682361739,0.41684475890883,0.417431494589132
191,"eez",191,"Iran",0.423348556259611,0.422750234339143,0.422569475862313,0.422930748759377,0.422749470706459,0.42334024073217
192,"eez",192,"Iraq",0.831895542320408,0.832145591314014,0.832086808337191,0.831656596200095,0.831362672332206,0.83103463776023
193,"eez",193,"Guinea Bissau",0.217186668178107,0.217201561962667,0.217233558852344,0.217490473974009,0.21764542316736,0.2174586747734
194,"eez",194,"Guinea",0.246612876573938,0.246732095051093,0.246953155337203,0.246586095251333,0.246892688038453,0.246721768644621
195,"eez",195,"Ivory Coast",0.207595725650569,0.207802281534048,0.207635608278599,0.207575742519778,0.207076591128282,0.207393527113776
196,"eez",196,"Nigeria",0.250418087743022,0.250602327746043,0.250450160766185,0.250514621007685,0.250375885250593,0.250376983132714
197,"eez",197,"Cameroon",0.293554756253417,0.292418750185379,0.291869661225952,0.293876624621294,0.29702478890953,0.282355641413058
198,"eez",198,"Gabon",0.147936684136948,0.148055367766179,0.148005732262764,0.147766874431529,0.147992079682452,0.147984987810804
199,"eez",199,"Democratic Republic of the Congo",0.189392672456722,0.189555686089515,0.189474238061653,0.189553974856129,0.189643176601355,0.189434082565407
200,"eez",200,"Angola",0.144828562157255,0.145041731491469,0.144963181298587,0.145066088232618,0.145053906583108,0.145051882161524
202,"eez",202,"Tanzania",0.0685802532256684,0.0685634662740371,0.0689609515602689,0.0686761308866071,0.068674354326124,0.0684138045406301
203,"eez",203,"India",0.221673006965336,0.221151228068026,0.22174242586231,0.222124694970822,0.225260710492421,0.227122558929679
204,"eez",204,"Bangladesh",0.063991420103934,0.0650299069907039,0.0587828177478749,0.0582405216477609,0.0629111983699221,0.0655679145948009
205,"eez",205,"Myanmar",0.0408727226387833,0.0405791781479906,0.0404748830543437,0.0407801367088706,0.0411458437755172,0.0409847334053041
206,"eez",206,"Malaysia",0.284228356283187,0.285736517145811,0.285231750655547,0.286402582496308,0.269256105778239,0.270859475129299
207,"eez",207,"Vietnam",0.285567975888958,0.284686034755447,0.286084406110669,0.285407938472834,0.28437871284401,0.285461198856052
208,"eez",208,"Singapore",0.819297306500991,0.819330196697754,0.819093192722108,0.81918816381731,0.818757398792763,0.818649310604651
209,"eez",209,"China",0.461237386469471,0.46402582527724,0.464588534921561,0.460263318006416,0.461531323865109,0.465532902076728
210,"eez",210,"Japan",0.248829360379784,0.248761745507556,0.248796983411857,0.248665329837794,0.248556066125738,0.248654546034038
212,"eez",212,"Kiribati",0.023091565511404,0.023091565511404,0.023091565511404,0.023091565511404,0.023091565511404,0.023091565511404
214,"eez",214,"Egypt",0.396889204585866,0.396873220261153,0.396794482030732,0.396990582042624,0.397020330121497,0.397102040796823
215,"eez",215,"Jordan",0.732787304980305,0.715909789663123,0.726453025733543,0.720917251511816,0.715166711934416,0.781393847824082
216,"eez",216,"Indonesia",0.106473333289868,0.106211151252841,0.106536881002133,0.106551031988997,0.106212614731962,0.106823913187959
218,"eez",218,"Canada",0.0838289876075168,0.0838479367659068,0.0838023252774731,0.0838673706002766,0.0837899814456777,0.0838335800103464
219,"eez",219,"Saint Pierre and Miquelon",0.316106433940982,0.316105543449754,0.316105297546502,0.3161077951766,0.316105523876676,0.316106047368857
220,"eez",220,"Sint Maarten",0.621731571727381,0.621731571727381,0.621731571727381,0.621731571727381,0.621731571727381,0.621731571727381
221,"eez",221,"Northern Saint-Martin",0.402702608880663,0.402702608880663,0.402702608880663,0.402702608880663,0.402702608880663,0.402702608880663
222,"eez",222,"Sweden",0.49592265553046,0.496063632038089,0.495747758403336,0.495796915647432,0.49558668686267,0.495642010022437
223,"eez",223,"Norway",0.197646291998549,0.197660302364409,0.197644593588601,0.197660243595227,0.197657109265206,0.197665483113404
224,"eez",224,"Chile",0.0851195356910783,0.0853144992857703,0.0851784235785403,0.0852265529982749,0.085295809547486,0.0851388727678797
227,"eez",227,"Jersey",0.520909098658811,0.520929585112234,0.520500135409873,0.520451963752876,0.519495455734901,0.519911752527501
228,"eez",228,"Guernsey",0.567807481505475,0.567810213127867,0.567834332593777,0.567803858363942,0.567797746430104,0.567799896992063
231,"eez",231,"East Timor",0.0864251648546591,0.0863668549088538,0.0864384819632527,0.0872684588829517,0.0870838677338078,0.0871566925153933
232,"eez",232,"Bosnia and Herzegovina",0.779433780601225,0.761706146021915,0.816774079388731,0.817694502827105,0.829381303814257,0.825622483591379
