"year","ref_median"
2003,0.899913595088667
2004,0.900734321916798
2005,0.906385922410945
2006,0.911780011601806
2007,0.906188843666868
2008,0.902397225536603
2009,0.909992979491762
2010,0.90981810073769
2011,0.908008750653
2012,0.904675175168385
2013,0.909243856725895
2014,0.903527537784365
