"rgn_name","rgn_id","product","year","tonnes_orig","tonnes","usd_orig","usd","n_years","usd_ix0","usd_coef","tonnes_mdl","tonnes_ix0","tonnes_coef","usd_mdl","tonnes_rollmean","usd_rollmean","tonnes_peak","usd_peak","usd_peak_product_weight","usd_rel","tonnes_rel_orig","tonnes_rel"
"New Caledonia",5,"shells",1999,98,179,351,408.666666666667,13,79.7681195717755,0.121229099290733,122.319533422823,184.431655587605,3.32015683049556,509.80702497617,179,408.666666666667,146.575,799.825,0.889410914347669,0.510945102574522,1,1
"New Caledonia",5,"shells",2000,96,153.75,333,366,13,79.7681195717755,0.121229099290733,120.13740963559,184.431655587605,3.32015683049556,503.166711315179,153.75,366,146.575,799.825,0.889410914347669,0.45760010002188,1,1
"New Caledonia",5,"shells",2001,343,154.25,542,369.5,13,79.7681195717755,0.121229099290733,145.474291387353,184.431655587605,3.32015683049556,1323.24544844758,154.25,369.5,146.575,799.825,0.889410914347669,0.461976057262526,1,1
"New Caledonia",5,"shells",2002,78,160.25,238,407.25,13,79.7681195717755,0.121229099290733,108.62064520297,184.431655587605,3.32015683049556,443.403888366259,160.25,407.25,146.575,799.825,0.889410914347669,0.509173881786641,1,1
"New Caledonia",5,"shells",2003,100,112.75,365,446.5,13,79.7681195717755,0.121229099290733,124.016740812893,184.431655587605,3.32015683049556,516.447338637161,112.75,446.5,146.575,799.825,0.889410914347669,0.558247116556747,0.769230769230769,0.769230769230769
"New Caledonia",5,"shells",2004,120,140,484,669.25,13,79.7681195717755,0.121229099290733,138.44300362849,184.431655587605,3.32015683049556,582.850475247072,140,669.25,146.575,799.825,0.889410914347669,0.836745538086456,0.955142418557053,0.955142418557053
"New Caledonia",5,"shells",2005,153,164.5,699,852.25,13,79.7681195717755,0.121229099290733,164.507259975998,184.431655587605,3.32015683049556,692.415650653425,164.5,852.25,146.575,799.825,0.889410914347669,1,1,1
"New Caledonia",5,"shells",2006,187,184.25,1129,1012.25,13,79.7681195717755,0.121229099290733,216.635772671013,184.431655587605,3.32015683049556,805.300982890275,184.25,1012.25,146.575,799.825,0.889410914347669,1,1,1
"New Caledonia",5,"shells",2007,198,215.25,1097,1211.5,13,79.7681195717755,0.121229099290733,212.75644149371,184.431655587605,3.32015683049556,841.822708025726,215.25,1211.5,146.575,799.825,0.889410914347669,1,1,1
"New Caledonia",5,"shells",2008,199,225.5,1124,1230.5,13,79.7681195717755,0.121229099290733,216.02962717456,184.431655587605,3.32015683049556,845.142864856221,225.5,1230.5,146.575,799.825,0.889410914347669,1,1,1
"New Caledonia",5,"shells",2009,277,212.25,1496,1134.25,13,79.7681195717755,0.121229099290733,261.126852110713,184.431655587605,3.32015683049556,1104.11509763487,212.25,1134.25,146.575,799.825,0.889410914347669,1,1,1
"New Caledonia",5,"shells",2010,228,216.666666666667,1205,1137.66666666667,13,79.7681195717755,0.121229099290733,225.849184217109,184.431655587605,3.32015683049556,941.427412940592,216.666666666667,1137.66666666667,146.575,799.825,0.889410914347669,1,1,1
"New Caledonia",5,"shells",2011,145,186.5,712,958.5,13,79.7681195717755,0.121229099290733,166.083238266778,184.431655587605,3.32015683049556,665.854396009461,186.5,958.5,146.575,799.825,0.889410914347669,1,1,1
"Vanuatu",6,"corals",1998,25,24.3333333333333,34,29.3333333333333,14,9.51874312811806,0.305852786524754,19.9177378699597,-3.81613868221218,1.96036281353072,45.1929316560558,24.3333333333333,29.3333333333333,30.875,67.6,0.52436974789916,0.433925049309665,0.788124156545209,0.788124156545209
"Vanuatu",6,"corals",1999,48,25.5,54,46.75,14,9.51874312811806,0.305852786524754,26.0347936004548,-3.81613868221218,1.96036281353072,90.2812763672624,25.5,46.75,30.875,67.6,0.52436974789916,0.691568047337278,0.825910931174089,0.825910931174089
"Vanuatu",6,"corals",2000,0,34,0,52.5,14,9.51874312811806,0.305852786524754,9.51874312811806,-3.81613868221218,1.96036281353072,-3.81613868221218,34,52.5,30.875,67.6,0.52436974789916,0.776627218934911,1,1
"Vanuatu",6,"corals",2001,29,37.75,99,93.75,14,9.51874312811806,0.305852786524754,39.7981689940687,-3.81613868221218,1.96036281353072,53.0343829101787,37.75,93.75,30.875,67.6,0.52436974789916,1,1,1
"Vanuatu",6,"corals",2002,59,46.75,57,104,14,9.51874312811806,0.305852786524754,26.952351960029,-3.81613868221218,1.96036281353072,111.8452673161,46.75,104,30.875,67.6,0.52436974789916,1,1,1
"Vanuatu",6,"corals",2003,63,47.5,219,83,14,9.51874312811806,0.305852786524754,76.5005033770392,-3.81613868221218,1.96036281353072,119.686718570223,47.5,83,30.875,67.6,0.52436974789916,1,1,1
"Vanuatu",6,"corals",2004,36,32.75,41,68.75,14,9.51874312811806,0.305852786524754,22.058707375633,-3.81613868221218,1.96036281353072,66.7569226048938,32.75,68.75,30.875,67.6,0.52436974789916,1,1,1
"Vanuatu",6,"corals",2005,32,17,15,14,14,9.51874312811806,0.305852786524754,14.1065349259894,-3.81613868221218,1.96036281353072,58.9154713507709,17,14,30.875,67.6,0.52436974789916,0.207100591715976,0.550607287449393,0.550607287449393
"Vanuatu",6,"corals",2006,0,8,0,3.75,14,9.51874312811806,0.305852786524754,9.51874312811806,-3.81613868221218,1.96036281353072,-3.81613868221218,8,3.75,30.875,67.6,0.52436974789916,0.0554733727810651,0.259109311740891,0.259109311740891
"Vanuatu",6,"corals",2007,0,0,0,0,14,9.51874312811806,0.305852786524754,9.51874312811806,-3.81613868221218,1.96036281353072,-3.81613868221218,0,0,30.875,67.6,0.52436974789916,0,0,0
"Vanuatu",6,"corals",2008,0,0,0,0,14,9.51874312811806,0.305852786524754,9.51874312811806,-3.81613868221218,1.96036281353072,-3.81613868221218,0,0,30.875,67.6,0.52436974789916,0,0,0
"Vanuatu",6,"corals",2009,0,0,0,0,14,9.51874312811806,0.305852786524754,9.51874312811806,-3.81613868221218,1.96036281353072,-3.81613868221218,0,0,30.875,67.6,0.52436974789916,0,0,0
"Vanuatu",6,"corals",2010,0,0,0,0,14,9.51874312811806,0.305852786524754,9.51874312811806,-3.81613868221218,1.96036281353072,-3.81613868221218,0,0,30.875,67.6,0.52436974789916,0,0,0
"Vanuatu",6,"corals",2011,0,0,0,0,14,9.51874312811806,0.305852786524754,9.51874312811806,-3.81613868221218,1.96036281353072,-3.81613868221218,0,0,30.875,67.6,0.52436974789916,0,0,0
"Vanuatu",6,"shells",2001,12,4,15,5,11,3.30746499467934,0.149793681051576,5.55437021045298,-9.73433718741596,5.26122613605808,53.400376445281,4,5,10.6166666666667,61.3166666666667,0.47563025210084,0.0815438977983148,0.376766091051805,0.376766091051805
"Vanuatu",6,"shells",2002,0,3,0,3.75,11,3.30746499467934,0.149793681051576,3.30746499467934,-9.73433718741596,5.26122613605808,-9.73433718741596,3,3.75,10.6166666666667,61.3166666666667,0.47563025210084,0.0611579233487361,0.282574568288854,0.282574568288854
"Vanuatu",6,"shells",2003,0,3,0,3.25,11,3.30746499467934,0.149793681051576,3.30746499467934,-9.73433718741596,5.26122613605808,-9.73433718741596,3,3.25,10.6166666666667,61.3166666666667,0.47563025210084,0.0530035335689046,0.282574568288854,0.282574568288854
"Vanuatu",6,"shells",2004,0,5.75,0,17,11,3.30746499467934,0.149793681051576,3.30746499467934,-9.73433718741596,5.26122613605808,-9.73433718741596,5.75,17,10.6166666666667,61.3166666666667,0.47563025210084,0.27724925251427,0.54160125588697,0.54160125588697
"Vanuatu",6,"shells",2005,12,6.25,13,18.75,11,3.30746499467934,0.149793681051576,5.25478284834983,-9.73433718741596,5.26122613605808,53.400376445281,6.25,18.75,10.6166666666667,61.3166666666667,0.47563025210084,0.30578961674368,0.588697017268446,0.588697017268446
"Vanuatu",6,"shells",2006,11,8.75,55,25,11,3.30746499467934,0.149793681051576,11.546117452516,-9.73433718741596,5.26122613605808,48.1391503092229,8.75,25,10.6166666666667,61.3166666666667,0.47563025210084,0.407719488991574,0.824175824175824,0.824175824175824
"Vanuatu",6,"shells",2007,2,12.25,7,58.5,11,3.30746499467934,0.149793681051576,4.35602076204038,-9.73433718741596,5.26122613605808,0.788115084700195,12.25,58.5,10.6166666666667,61.3166666666667,0.47563025210084,0.954063604240283,1,1
"Vanuatu",6,"shells",2008,10,13.75,25,71.75,11,3.30746499467934,0.149793681051576,7.05230702096874,-9.73433718741596,5.26122613605808,42.8779241731648,13.75,71.75,10.6166666666667,61.3166666666667,0.47563025210084,1,1,1
"Vanuatu",6,"shells",2009,26,14.75,147,77,11,3.30746499467934,0.149793681051576,25.327136109261,-9.73433718741596,5.26122613605808,127.057542350094,14.75,77,10.6166666666667,61.3166666666667,0.47563025210084,1,1,1
"Vanuatu",6,"shells",2010,17,16.3333333333333,108,94.3333333333333,11,3.30746499467934,0.149793681051576,19.4851825482495,-9.73433718741596,5.26122613605808,79.7065071255714,16.3333333333333,94.3333333333333,10.6166666666667,61.3166666666667,0.47563025210084,1,1,1
"Vanuatu",6,"shells",2011,6,11.5,28,68,11,3.30746499467934,0.149793681051576,7.50168806412347,-9.73433718741596,5.26122613605808,21.8330196289325,11.5,68,10.6166666666667,61.3166666666667,0.47563025210084,1,1,1
"Solomon Islands",7,"corals",1998,391,266,1007,819.666666666667,14,255.827260780499,0.0293782289962252,285.411137379698,703.175199302689,0.124465176258006,751.841083219569,266,819.666666666667,240.0125,540.6375,0.655566502463054,1,1,1
"Solomon Islands",7,"corals",1999,238,235.25,810,818,14,255.827260780499,0.0293782289962252,279.623626267441,703.175199302689,0.124465176258006,732.797911252095,235.25,818,240.0125,540.6375,0.655566502463054,1,0.980157283474819,0.980157283474819
"Solomon Islands",7,"corals",2000,169,204,642,722.25,14,255.827260780499,0.0293782289962252,274.688083796076,703.175199302689,0.124465176258006,724.209814090292,204,722.25,240.0125,540.6375,0.655566502463054,1,0.849955731472319,0.849955731472319
"Solomon Islands",7,"corals",2001,143,177.25,813,651.25,14,255.827260780499,0.0293782289962252,279.71176095443,703.175199302689,0.124465176258006,720.973719507584,177.25,651.25,240.0125,540.6375,0.655566502463054,1,0.738503202958179,0.738503202958179
"Solomon Islands",7,"corals",2002,266,183.5,624,712.25,14,255.827260780499,0.0293782289962252,274.159275674144,703.175199302689,0.124465176258006,736.282936187319,183.5,712.25,240.0125,540.6375,0.655566502463054,1,0.764543513358679,0.764543513358679
"Solomon Islands",7,"corals",2003,131,218.25,526,745.5,14,255.827260780499,0.0293782289962252,271.280209232513,703.175199302689,0.124465176258006,719.480137392488,218.25,745.5,240.0125,540.6375,0.655566502463054,1,0.909327639185459,0.909327639185459
"Solomon Islands",7,"corals",2004,194,246.25,886,789.25,14,255.827260780499,0.0293782289962252,281.856371671155,703.175199302689,0.124465176258006,727.321443496742,246.25,789.25,240.0125,540.6375,0.655566502463054,1,1,1
"Solomon Islands",7,"corals",2005,282,312.75,946,831.75,14,255.827260780499,0.0293782289962252,283.619065410928,703.175199302689,0.124465176258006,738.274379007447,312.75,831.75,240.0125,540.6375,0.655566502463054,1,1,1
"Solomon Islands",7,"corals",2006,378,369.25,799,810.25,14,255.827260780499,0.0293782289962252,279.300465748483,703.175199302689,0.124465176258006,750.223035928215,369.25,810.25,240.0125,540.6375,0.655566502463054,1,1,1
"Solomon Islands",7,"corals",2007,397,368.75,696,786.25,14,255.827260780499,0.0293782289962252,276.274508161872,703.175199302689,0.124465176258006,752.587874277118,368.75,786.25,240.0125,540.6375,0.655566502463054,1,1,1
"Solomon Islands",7,"corals",2008,420,333.75,800,770,14,255.827260780499,0.0293782289962252,279.329843977479,703.175199302689,0.124465176258006,755.450573331052,333.75,770,240.0125,540.6375,0.655566502463054,1,1,1
"Solomon Islands",7,"corals",2009,280,324,850,644.75,14,255.827260780499,0.0293782289962252,280.79875542729,703.175199302689,0.124465176258006,738.025448654931,324,644.75,240.0125,540.6375,0.655566502463054,1,1,1
"Solomon Islands",7,"corals",2010,238,292,734,593,14,255.827260780499,0.0293782289962252,277.390880863728,703.175199302689,0.124465176258006,732.797911252095,292,593,240.0125,540.6375,0.655566502463054,1,1,1
"Solomon Islands",7,"corals",2011,358,298,195,464.5,14,255.827260780499,0.0293782289962252,261.556015434763,703.175199302689,0.124465176258006,747.733732403055,298,464.5,240.0125,540.6375,0.655566502463054,0.859170886222284,1,1
"Solomon Islands",7,"ornamentals",2002,41,58.3333333333333,43,54.6666666666667,10,21.2067788707495,0.595469528108224,46.8119685794031,38.5905862064246,0.419514665425729,55.7906874888795,58.3333333333333,54.6666666666667,69.0625,64.35,0.0780295566502463,0.849520849520849,0.844645550527903,0.844645550527903
"Solomon Islands",7,"ornamentals",2003,54,69.25,55,59.25,10,21.2067788707495,0.595469528108224,53.9576029167017,38.5905862064246,0.419514665425729,61.2443781394139,69.25,59.25,69.0625,64.35,0.0780295566502463,0.920745920745921,1,1
"Solomon Islands",7,"ornamentals",2004,80,94.75,66,72.5,10,21.2067788707495,0.595469528108224,60.5077677258922,38.5905862064246,0.419514665425729,72.1517594404829,94.75,72.5,69.0625,64.35,0.0780295566502463,1,1,1
"Solomon Islands",7,"ornamentals",2005,102,106.25,73,85.25,10,21.2067788707495,0.595469528108224,64.6760544226498,38.5905862064246,0.419514665425729,81.3810820798489,106.25,85.25,69.0625,64.35,0.0780295566502463,1,1,1
"Solomon Islands",7,"ornamentals",2006,143,103.5,96,85.75,10,21.2067788707495,0.595469528108224,78.3718535691389,38.5905862064246,0.419514665425729,98.5811833623038,103.5,85.75,69.0625,64.35,0.0780295566502463,1,1,1
"Solomon Islands",7,"ornamentals",2007,100,78,106,99,10,21.2067788707495,0.595469528108224,84.3265488502211,38.5905862064246,0.419514665425729,80.5420527489974,78,99,69.0625,64.35,0.0780295566502463,1,1,1
"Solomon Islands",7,"ornamentals",2008,69,42.25,68,75,10,21.2067788707495,0.595469528108224,61.6987067821087,38.5905862064246,0.419514665425729,67.5370981207999,42.25,75,69.0625,64.35,0.0780295566502463,1,0.611764705882353,0.611764705882353
"Solomon Islands",7,"ornamentals",2009,0,17.25,126,48.5,10,21.2067788707495,0.595469528108224,96.2359394123856,38.5905862064246,0.419514665425729,38.5905862064246,17.25,48.5,69.0625,64.35,0.0780295566502463,0.753690753690754,0.249773755656109,0.249773755656109
"Solomon Islands",7,"ornamentals",2010,0,0,0,42,10,21.2067788707495,0.595469528108224,21.2067788707495,38.5905862064246,0.419514665425729,38.5905862064246,0,42,69.0625,64.35,0.0780295566502463,0.652680652680653,0,0
"Solomon Islands",7,"ornamentals",2011,0,0,0,0,10,21.2067788707495,0.595469528108224,21.2067788707495,38.5905862064246,0.419514665425729,38.5905862064246,0,0,69.0625,64.35,0.0780295566502463,0,0,0
"Solomon Islands",7,"seaweeds",2004,168,225.666666666667,148,178.666666666667,8,185.840381640021,0.352393845624893,237.994670792505,139.033273450042,0.208941722090564,174.135482761257,225.666666666667,178.666666666667,339.95,219.7,0.266403940886699,0.813230162342588,0.663823111241849,0.663823111241849
"Solomon Islands",7,"seaweeds",2005,362,195.5,282,157.5,8,185.840381640021,0.352393845624893,285.21544610624,139.033273450042,0.208941722090564,214.670176846826,195.5,157.5,339.95,219.7,0.266403940886699,0.716886663632226,0.57508457126048,0.57508457126048
"Solomon Islands",7,"seaweeds",2006,147,166,106,135.5,8,185.840381640021,0.352393845624893,223.194129276259,139.033273450042,0.208941722090564,169.747706597355,166,135.5,339.95,219.7,0.266403940886699,0.616750113791534,0.48830710398588,0.48830710398588
"Solomon Islands",7,"seaweeds",2007,105,113,94,107.5,8,185.840381640021,0.352393845624893,218.96540312876,139.033273450042,0.208941722090564,160.972154269551,113,107.5,339.95,219.7,0.266403940886699,0.489303595812472,0.332401823797617,0.332401823797617
"Solomon Islands",7,"seaweeds",2008,50,162.25,60,221,8,185.840381640021,0.352393845624893,206.984012377514,139.033273450042,0.208941722090564,149.48035955457,162.25,221,339.95,219.7,0.266403940886699,1,0.477276070010296,0.477276070010296
"Solomon Islands",7,"seaweeds",2009,150,311.5,170,226.5,8,185.840381640021,0.352393845624893,245.747335396252,139.033273450042,0.208941722090564,170.374531763627,311.5,226.5,339.95,219.7,0.266403940886699,1,0.916311222238565,0.916311222238565
"Solomon Islands",7,"seaweeds",2010,344,398.666666666667,560,282,8,185.840381640021,0.352393845624893,383.18093518996,139.033273450042,0.208941722090564,210.909225849196,398.666666666667,282,339.95,219.7,0.266403940886699,1,1,1
"Solomon Islands",7,"seaweeds",2011,702,523,116,338,8,185.840381640021,0.352393845624893,226.718067732508,139.033273450042,0.208941722090564,285.710362357618,523,338,339.95,219.7,0.266403940886699,1,1,1
"Palau",8,"corals",1998,50,36,195,67.3333333333333,14,12.7948040973884,0.223761450858134,56.4282870147246,6.14066354851974,1.57199578536184,84.7404528166118,36,67.3333333333333,26.975,51.35,0.932153392330384,1,1,1
"Palau",8,"corals",1999,38,27,4,50.5,14,12.7948040973884,0.223761450858134,13.689849900821,6.14066354851974,1.57199578536184,65.8765033922697,27,50.5,26.975,51.35,0.932153392330384,0.983446932814021,1,1
"Palau",8,"corals",2000,20,14.5,3,1.75,14,12.7948040973884,0.223761450858134,13.4660884499628,6.14066354851974,1.57199578536184,37.5805792557566,14.5,1.75,26.975,51.35,0.932153392330384,0.0340798442064265,0.537534754402224,0.537534754402224
"Palau",8,"corals",2001,0,5,0,1.5,14,12.7948040973884,0.223761450858134,12.7948040973884,6.14066354851974,1.57199578536184,6.14066354851974,5,1.5,26.975,51.35,0.932153392330384,0.0292112950340798,0.185356811862836,0.185356811862836
"Palau",8,"corals",2002,0,0,0,0.75,14,12.7948040973884,0.223761450858134,12.7948040973884,6.14066354851974,1.57199578536184,6.14066354851974,0,0.75,26.975,51.35,0.932153392330384,0.0146056475170399,0,0
"Palau",8,"corals",2003,0,13.75,3,61,14,12.7948040973884,0.223761450858134,13.4660884499628,6.14066354851974,1.57199578536184,6.14066354851974,13.75,61,26.975,51.35,0.932153392330384,1,0.509731232622799,0.509731232622799
"Palau",8,"corals",2004,0,17.25,0,63,14,12.7948040973884,0.223761450858134,12.7948040973884,6.14066354851974,1.57199578536184,6.14066354851974,17.25,63,26.975,51.35,0.932153392330384,1,0.639481000926784,0.639481000926784
"Palau",8,"corals",2005,55,17.5,241,65.5,14,12.7948040973884,0.223761450858134,66.7213137541988,6.14066354851974,1.57199578536184,92.6004317434211,17.5,65.5,26.975,51.35,0.932153392330384,1,0.648748841519926,0.648748841519926
"Palau",8,"corals",2006,14,41.5,8,79,14,12.7948040973884,0.223761450858134,14.5848957042535,6.14066354851974,1.57199578536184,28.1486045435855,41.5,79,26.975,51.35,0.932153392330384,1,1,1
"Palau",8,"corals",2007,1,27.75,13,18.75,14,12.7948040973884,0.223761450858134,15.7037029585442,6.14066354851974,1.57199578536184,7.71265933388158,27.75,18.75,26.975,51.35,0.932153392330384,0.365141187925998,1,1
"Palau",8,"corals",2008,96,24.25,54,17.75,14,12.7948040973884,0.223761450858134,24.8779224437277,6.14066354851974,1.57199578536184,157.052258943257,24.25,17.75,26.975,51.35,0.932153392330384,0.345666991236611,0.898980537534754,0.898980537534754
"Palau",8,"corals",2009,0,32,0,25,14,12.7948040973884,0.223761450858134,12.7948040973884,6.14066354851974,1.57199578536184,6.14066354851974,32,25,26.975,51.35,0.932153392330384,0.486854917234664,1,1
"Palau",8,"corals",2010,0,10.6666666666667,4,15.3333333333333,14,12.7948040973884,0.223761450858134,13.689849900821,6.14066354851974,1.57199578536184,6.14066354851974,10.6666666666667,15.3333333333333,26.975,51.35,0.932153392330384,0.298604349237261,0.395427865307383,0.395427865307383
"Palau",8,"corals",2011,32,16,42,23,14,12.7948040973884,0.223761450858134,22.1927850334301,6.14066354851974,1.57199578536184,56.4445286800987,16,23,26.975,51.35,0.932153392330384,0.447906523855891,0.593141797961075,0.593141797961075
"Palau",8,"shells",2003,3,1,4,1.33333333333333,9,1.80330882352941,0.347426470588236,3.19301470588235,0.944444444444446,0.833333333333333,3.44444444444445,1,1.33333333333333,5.85,3.7375,0.0678466076696165,0.356744704570791,0.170940170940171,0.170940170940171
"Palau",8,"shells",2004,0,2.25,0,5.75,9,1.80330882352941,0.347426470588236,1.80330882352941,0.944444444444446,0.833333333333333,0.944444444444446,2.25,5.75,5.85,3.7375,0.0678466076696165,1,0.384615384615385,0.384615384615385
"Palau",8,"shells",2005,0,1.5,0,4.75,9,1.80330882352941,0.347426470588236,1.80330882352941,0.944444444444446,0.833333333333333,0.944444444444446,1.5,4.75,5.85,3.7375,0.0678466076696165,1,0.256410256410256,0.256410256410256
"Palau",8,"shells",2006,6,1.5,19,4.75,9,1.80330882352941,0.347426470588236,8.40441176470589,0.944444444444446,0.833333333333333,5.94444444444444,1.5,4.75,5.85,3.7375,0.0678466076696165,1,0.256410256410256,0.256410256410256
"Palau",8,"shells",2007,0,1.5,0,4.75,9,1.80330882352941,0.347426470588236,1.80330882352941,0.944444444444446,0.833333333333333,0.944444444444446,1.5,4.75,5.85,3.7375,0.0678466076696165,1,0.256410256410256,0.256410256410256
