"rgn_name","rgn_id","product","year","tonnes","usd","usd_ix0","usd_coef","tonnes_mdl","tonnes_orig","tonnes_ix0","tonnes_coef","usd_mdl","usd_orig","n_years","tonnes_rollmean","usd_rollmean","tonnes_peak","usd_peak","usd_peak_product_weight","usd_rel","tonnes_rel_orig","tonnes_rel"
"New Caledonia",5,"fish_oil",1977,0,,,,,0,1,,,,35,0,,0,0.65,0.000722282412423257,,1,1
"New Caledonia",5,"fish_oil",1978,0,,,,,0,1,,,,35,0,,0,0.65,0.000722282412423257,,1,1
"New Caledonia",5,"fish_oil",1979,0,,,,,0,1,,,,35,0,,0,0.65,0.000722282412423257,,1,1
"New Caledonia",5,"fish_oil",1980,0,,,,,0,1,,,,35,0,,0,0.65,0.000722282412423257,,1,1
"New Caledonia",5,"fish_oil",1981,0,,,,,0,1,,,,35,0,,0,0.65,0.000722282412423257,,1,1
"New Caledonia",5,"fish_oil",1982,0,,,,,0,1,,,,35,0,,0,0.65,0.000722282412423257,,1,1
"New Caledonia",5,"fish_oil",1983,0,,,,,0,1,,,,35,0,,0,0.65,0.000722282412423257,,1,1
"New Caledonia",5,"fish_oil",1984,0,,,,,0,1,,,,35,0,,0,0.65,0.000722282412423257,,1,1
"New Caledonia",5,"fish_oil",1985,0,,,,,0,1,,,,35,0,,0,0.65,0.000722282412423257,,1,1
"New Caledonia",5,"fish_oil",1986,0,,,,,0,1,,,,35,0,,0,0.65,0.000722282412423257,,1,1
"New Caledonia",5,"fish_oil",1987,0,,,,,0,1,,,,35,0,,0,0.65,0.000722282412423257,,1,1
"New Caledonia",5,"fish_oil",1988,0,,,,,0,1,,,,35,0,,0,0.65,0.000722282412423257,,1,1
"New Caledonia",5,"fish_oil",1989,0,,,,,0,1,,,,35,0,,0,0.65,0.000722282412423257,,1,1
"New Caledonia",5,"fish_oil",1990,0,,,,,0,1,,,,35,0,,0,0.65,0.000722282412423257,,1,1
"New Caledonia",5,"fish_oil",1991,0,,,,,0,1,,,,35,0,,0,0.65,0.000722282412423257,,1,1
"New Caledonia",5,"fish_oil",1992,0,,,,,0,1,,,,35,0,,0,0.65,0.000722282412423257,,1,1
"New Caledonia",5,"fish_oil",1993,0,,,,,0,1,,,,35,0,,0,0.65,0.000722282412423257,,1,1
"New Caledonia",5,"fish_oil",1994,0,,,,,0,1,,,,35,0,,0,0.65,0.000722282412423257,,1,1
"New Caledonia",5,"fish_oil",1995,0,,,,,0,1,,,,35,0,,0,0.65,0.000722282412423257,,1,1
"New Caledonia",5,"fish_oil",1996,0,,,,,0,1,,,,35,0,,0,0.65,0.000722282412423257,,1,1
"New Caledonia",5,"fish_oil",1997,0,,,,,0,1,,,,35,0,,0,0.65,0.000722282412423257,,1,1
"New Caledonia",5,"fish_oil",1998,0,,,,,0,1,,,,35,0,,0,0.65,0.000722282412423257,,1,1
"New Caledonia",5,"fish_oil",1999,0,,,,,0,1,,,,35,0,,0,0.65,0.000722282412423257,,1,1
"New Caledonia",5,"fish_oil",2000,0,,,,,0,1,,,,35,0,,0,0.65,0.000722282412423257,,1,1
"New Caledonia",5,"fish_oil",2001,0,,,,,0,1,,,,35,0,,0,0.65,0.000722282412423257,,1,1
"New Caledonia",5,"fish_oil",2002,0,,,,,0,1,,,,35,0,,0,0.65,0.000722282412423257,,1,1
"New Caledonia",5,"fish_oil",2003,0,,,,,0,1,,,,35,0,,0,0.65,0.000722282412423257,,1,1
"New Caledonia",5,"fish_oil",2004,0,,,,,0,1,,,,35,0,,0,0.65,0.000722282412423257,,1,1
"New Caledonia",5,"fish_oil",2005,0,,,,,0,1,,,,35,0,,0,0.65,0.000722282412423257,,1,1
"New Caledonia",5,"fish_oil",2006,0,,,,,0,1,,,,35,0,,0,0.65,0.000722282412423257,,1,1
"New Caledonia",5,"fish_oil",2007,0,,,,,0,1,,,,35,0,,0,0.65,0.000722282412423257,,1,1
"New Caledonia",5,"fish_oil",2008,0,,,,,0,1,,,,35,0,,0,0.65,0.000722282412423257,,1,1
"New Caledonia",5,"fish_oil",2009,0,,,,,0,1,,,,35,0,,0,0.65,0.000722282412423257,,1,1
"New Caledonia",5,"fish_oil",2010,0,,,,,0,1,,,,35,0,,0,0.65,0.000722282412423257,,1,1
"New Caledonia",5,"fish_oil",2011,0,1,,,,0,1,,,1,35,0,,0,0.65,0.000722282412423257,1,1,1
"New Caledonia",5,"ornamentals",1984,2,22.6666666666667,,,,3,,,,23,28,2,22.6666666666667,3.9,99.45,0.110509209100758,0.227920227920228,0.512820512820513,0.512820512820513
"New Caledonia",5,"ornamentals",1985,2.75,32.5,,,,0,,,,0,28,2.75,32.5,3.9,99.45,0.110509209100758,0.326797385620915,0.705128205128205,0.705128205128205
"New Caledonia",5,"ornamentals",1986,2,26.75,,,,3,,,,45,28,2,26.75,3.9,99.45,0.110509209100758,0.268979386626445,0.512820512820513,0.512820512820513
"New Caledonia",5,"ornamentals",1987,2,26.75,,,,5,,,,62,28,2,26.75,3.9,99.45,0.110509209100758,0.268979386626445,0.512820512820513,0.512820512820513
"New Caledonia",5,"ornamentals",1988,1.25,15.5,,,,0,,,,0,28,1.25,15.5,3.9,99.45,0.110509209100758,0.155857214680744,0.32051282051282,0.32051282051282
"New Caledonia",5,"ornamentals",1989,0,0,,,,0,,,,0,28,0,0,3.9,99.45,0.110509209100758,0,0,0
"New Caledonia",5,"ornamentals",1990,0,0,,,,0,,,,0,28,0,0,3.9,99.45,0.110509209100758,0,0,0
"New Caledonia",5,"ornamentals",1991,0,0,,,,0,,,,0,28,0,0,3.9,99.45,0.110509209100758,0,0,0
"New Caledonia",5,"ornamentals",1992,0,0,,,,0,,,,0,28,0,0,3.9,99.45,0.110509209100758,0,0,0
"New Caledonia",5,"ornamentals",1993,0,0,,,,0,,,,0,28,0,0,3.9,99.45,0.110509209100758,0,0,0
"New Caledonia",5,"ornamentals",1994,0,0,,,,0,,,,0,28,0,0,3.9,99.45,0.110509209100758,0,0,0
"New Caledonia",5,"ornamentals",1995,1,32.75,,,,0,,,,0,28,1,32.75,3.9,99.45,0.110509209100758,0.329311211664153,0.256410256410256,0.256410256410256
"New Caledonia",5,"ornamentals",1996,2.25,60.5,,,,0,,,,0,28,2.25,60.5,3.9,99.45,0.110509209100758,0.608345902463549,0.576923076923077,0.576923076923077
"New Caledonia",5,"ornamentals",1997,2.5,65.5,,,,4,,,,131,28,2.5,65.5,3.9,99.45,0.110509209100758,0.658622423328306,0.641025641025641,0.641025641025641
"New Caledonia",5,"ornamentals",1998,4.25,89.5,,,,5,,,,111,28,4.25,89.5,3.9,99.45,0.110509209100758,0.899949723479135,1,1
"New Caledonia",5,"ornamentals",1999,5,84.75,,,,1,,,,20,28,5,84.75,3.9,99.45,0.110509209100758,0.852187028657617,1,1
"New Caledonia",5,"ornamentals",2000,4.75,78.75,,,,7,,,,96,28,4.75,78.75,3.9,99.45,0.110509209100758,0.791855203619909,1,1
"New Caledonia",5,"ornamentals",2001,5.75,100,,,,7,,,,112,28,5.75,100,3.9,99.45,0.110509209100758,1,1,1
"New Caledonia",5,"ornamentals",2002,5.25,106,,,,4,,,,87,28,5.25,106,3.9,99.45,0.110509209100758,1,1,1
"New Caledonia",5,"ornamentals",2003,4.5,104.5,,,,5,,,,105,28,4.5,104.5,3.9,99.45,0.110509209100758,1,1,1
"New Caledonia",5,"ornamentals",2004,4.25,108,,,,5,,,,120,28,4.25,108,3.9,99.45,0.110509209100758,1,1,1
"New Caledonia",5,"ornamentals",2005,4,110,,,,4,,,,106,28,4,110,3.9,99.45,0.110509209100758,1,1,1
"New Caledonia",5,"ornamentals",2006,3.75,115.25,,,,3,,,,101,28,3.75,115.25,3.9,99.45,0.110509209100758,1,0.961538461538461,0.961538461538461
"New Caledonia",5,"ornamentals",2007,3.5,121.75,,,,4,,,,113,28,3.5,121.75,3.9,99.45,0.110509209100758,1,0.897435897435897,0.897435897435897
"New Caledonia",5,"ornamentals",2008,4.25,142,,,,4,,,,141,28,4.25,142,3.9,99.45,0.110509209100758,1,1,1
"New Caledonia",5,"ornamentals",2009,4.75,144.75,,,,3,,,,132,28,4.75,144.75,3.9,99.45,0.110509209100758,1,1,1
"New Caledonia",5,"ornamentals",2010,5,146,,,,6,,,,182,28,5,146,3.9,99.45,0.110509209100758,1,1,1
"New Caledonia",5,"ornamentals",2011,6,153,,,,6,,,,124,28,6,153,3.9,99.45,0.110509209100758,1,1,1
"New Caledonia",5,"seaweeds",2006,0,0,,,,0,,,,0,6,0,0,0,0,0,1,1,1
"New Caledonia",5,"seaweeds",2007,0,0,,,,0,,,,0,6,0,0,0,0,0,1,1,1
"New Caledonia",5,"seaweeds",2008,0,0,,,,0,,,,0,6,0,0,0,0,0,1,1,1
"New Caledonia",5,"seaweeds",2009,0,0,,,,0,,,,0,6,0,0,0,0,0,1,1,1
"New Caledonia",5,"seaweeds",2010,0,0,,,,0,,,,0,6,0,0,0,0,0,1,1,1
"New Caledonia",5,"seaweeds",2011,0,0,,,,0,,,,0,6,0,0,0,0,0,1,1,1
"New Caledonia",5,"shells",1999,179,408.666666666667,,,,98,,,,351,13,179,408.666666666667,146.575,799.825,0.888768508486818,0.510945102574522,1,1
"New Caledonia",5,"shells",2000,153.75,366,,,,96,,,,333,13,153.75,366,146.575,799.825,0.888768508486818,0.45760010002188,1,1
"New Caledonia",5,"shells",2001,154.25,369.5,,,,343,,,,542,13,154.25,369.5,146.575,799.825,0.888768508486818,0.461976057262526,1,1
"New Caledonia",5,"shells",2002,160.25,407.25,,,,78,,,,238,13,160.25,407.25,146.575,799.825,0.888768508486818,0.509173881786641,1,1
"New Caledonia",5,"shells",2003,112.75,446.5,,,,100,,,,365,13,112.75,446.5,146.575,799.825,0.888768508486818,0.558247116556747,0.769230769230769,0.769230769230769
"New Caledonia",5,"shells",2004,140,669.25,,,,120,,,,484,13,140,669.25,146.575,799.825,0.888768508486818,0.836745538086456,0.955142418557053,0.955142418557053
"New Caledonia",5,"shells",2005,164.5,852.25,,,,153,,,,699,13,164.5,852.25,146.575,799.825,0.888768508486818,1,1,1
"New Caledonia",5,"shells",2006,184.25,1012.25,,,,187,,,,1129,13,184.25,1012.25,146.575,799.825,0.888768508486818,1,1,1
"New Caledonia",5,"shells",2007,215.25,1211.5,,,,198,,,,1097,13,215.25,1211.5,146.575,799.825,0.888768508486818,1,1,1
"New Caledonia",5,"shells",2008,225.5,1230.5,,,,199,,,,1124,13,225.5,1230.5,146.575,799.825,0.888768508486818,1,1,1
"New Caledonia",5,"shells",2009,212.25,1134.25,,,,277,,,,1496,13,212.25,1134.25,146.575,799.825,0.888768508486818,1,1,1
"New Caledonia",5,"shells",2010,216.666666666667,1137.66666666667,,,,228,,,,1205,13,216.666666666667,1137.66666666667,146.575,799.825,0.888768508486818,1,1,1
"New Caledonia",5,"shells",2011,186.5,958.5,,,,145,,,,712,13,186.5,958.5,146.575,799.825,0.888768508486818,1,1,1
"New Caledonia",5,"sponges",2002,0,0,,,,0,,,,0,10,0,0,0,0,0,1,1,1
"New Caledonia",5,"sponges",2003,0,0,,,,0,,,,0,10,0,0,0,0,0,1,1,1
"New Caledonia",5,"sponges",2004,0,0,,,,0,,,,0,10,0,0,0,0,0,1,1,1
"New Caledonia",5,"sponges",2005,0,0,,,,0,,,,0,10,0,0,0,0,0,1,1,1
"New Caledonia",5,"sponges",2006,0,0,,,,0,,,,0,10,0,0,0,0,0,1,1,1
"New Caledonia",5,"sponges",2007,0,0,,,,0,,,,0,10,0,0,0,0,0,1,1,1
"New Caledonia",5,"sponges",2008,0,0,,,,0,,,,0,10,0,0,0,0,0,1,1,1
"New Caledonia",5,"sponges",2009,0,0,,,,0,,,,0,10,0,0,0,0,0,1,1,1
"New Caledonia",5,"sponges",2010,0,0,,,,0,,,,0,10,0,0,0,0,0,1,1,1
"New Caledonia",5,"sponges",2011,0,0,,,,0,,,,0,10,0,0,0,0,0,1,1,1
"Vanuatu",6,"corals",1998,24.3333333333333,29.3333333333333,,,,25,,,,34,14,24.3333333333333,29.3333333333333,30.875,67.6,0.148713060057197,0.433925049309665,0.788124156545209,0.788124156545209
"Vanuatu",6,"corals",1999,25.5,46.75,,,,48,,,,54,14,25.5,46.75,30.875,67.6,0.148713060057197,0.691568047337278,0.825910931174089,0.825910931174089
"Vanuatu",6,"corals",2000,34,52.5,,,,0,,,,0,14,34,52.5,30.875,67.6,0.148713060057197,0.776627218934911,1,1
"Vanuatu",6,"corals",2001,37.75,93.75,,,,29,,,,99,14,37.75,93.75,30.875,67.6,0.148713060057197,1,1,1
"Vanuatu",6,"corals",2002,46.75,104,,,,59,,,,57,14,46.75,104,30.875,67.6,0.148713060057197,1,1,1
"Vanuatu",6,"corals",2003,47.5,83,,,,63,,,,219,14,47.5,83,30.875,67.6,0.148713060057197,1,1,1
"Vanuatu",6,"corals",2004,32.75,68.75,,,,36,,,,41,14,32.75,68.75,30.875,67.6,0.148713060057197,1,1,1
"Vanuatu",6,"corals",2005,17,14,,,,32,,,,15,14,17,14,30.875,67.6,0.148713060057197,0.207100591715976,0.550607287449393,0.550607287449393
"Vanuatu",6,"corals",2006,8,3.75,,,,0,,,,0,14,8,3.75,30.875,67.6,0.148713060057197,0.0554733727810651,0.259109311740891,0.259109311740891
"Vanuatu",6,"corals",2007,0,0,,,,0,,,,0,14,0,0,30.875,67.6,0.148713060057197,0,0,0
"Vanuatu",6,"corals",2008,0,0,,,,0,,,,0,14,0,0,30.875,67.6,0.148713060057197,0,0,0
"Vanuatu",6,"corals",2009,0,0,,,,0,,,,0,14,0,0,30.875,67.6,0.148713060057197,0,0,0
"Vanuatu",6,"corals",2010,0,0,,,,0,,,,0,14,0,0,30.875,67.6,0.148713060057197,0,0,0
"Vanuatu",6,"corals",2011,0,0,,,,0,,,,0,14,0,0,30.875,67.6,0.148713060057197,0,0,0
"Vanuatu",6,"ornamentals",2003,501,501,0,,,,,,,366,9,501,501,325.65,325.65,0.716396568160153,1,1,1
"Vanuatu",6,"ornamentals",2004,375.75,375.75,0,,,,,,,475,9,375.75,375.75,325.65,325.65,0.716396568160153,1,1,1
"Vanuatu",6,"ornamentals",2005,284.25,284.25,0,,,,,,,662,9,284.25,284.25,325.65,325.65,0.716396568160153,0.872869645324735,0.872869645324735,0.872869645324735
"Vanuatu",6,"ornamentals",2006,165.5,165.5,0,,,0,,,,0,9,165.5,165.5,325.65,325.65,0.716396568160153,0.50821434054967,0.50821434054967,0.50821434054967
"Vanuatu",6,"ornamentals",2007,0,0,0,,,0,,,,0,9,0,0,325.65,325.65,0.716396568160153,0,0,0
"Vanuatu",6,"ornamentals",2008,0,0,0,,,0,,,,0,9,0,0,325.65,325.65,0.716396568160153,0,0,0
"Vanuatu",6,"ornamentals",2009,0,0,0,,,0,,,,0,9,0,0,325.65,325.65,0.716396568160153,0,0,0
"Vanuatu",6,"ornamentals",2010,0,0,0,,,0,,,,0,9,0,0,325.65,325.65,0.716396568160153,0,0,0
"Vanuatu",6,"ornamentals",2011,0,0,0,,,0,,,,0,9,0,0,325.65,325.65,0.716396568160153,0,0,0
"Vanuatu",6,"shells",2001,4,5,,,,12,,,,15,11,4,5,10.6166666666667,61.3166666666667,0.13489037178265,0.0815438977983148,0.376766091051805,0.376766091051805
"Vanuatu",6,"shells",2002,3,3.75,,,,0,,,,0,11,3,3.75,10.6166666666667,61.3166666666667,0.13489037178265,0.0611579233487361,0.282574568288854,0.282574568288854
"Vanuatu",6,"shells",2003,3,3.25,,,,0,,,,0,11,3,3.25,10.6166666666667,61.3166666666667,0.13489037178265,0.0530035335689046,0.282574568288854,0.282574568288854
"Vanuatu",6,"shells",2004,5.75,17,,,,0,,,,0,11,5.75,17,10.6166666666667,61.3166666666667,0.13489037178265,0.27724925251427,0.54160125588697,0.54160125588697
"Vanuatu",6,"shells",2005,6.25,18.75,,,,12,,,,13,11,6.25,18.75,10.6166666666667,61.3166666666667,0.13489037178265,0.30578961674368,0.588697017268446,0.588697017268446
"Vanuatu",6,"shells",2006,8.75,25,,,,11,,,,55,11,8.75,25,10.6166666666667,61.3166666666667,0.13489037178265,0.407719488991574,0.824175824175824,0.824175824175824
"Vanuatu",6,"shells",2007,12.25,58.5,,,,2,,,,7,11,12.25,58.5,10.6166666666667,61.3166666666667,0.13489037178265,0.954063604240283,1,1
"Vanuatu",6,"shells",2008,13.75,71.75,,,,10,,,,25,11,13.75,71.75,10.6166666666667,61.3166666666667,0.13489037178265,1,1,1
"Vanuatu",6,"shells",2009,14.75,77,,,,26,,,,147,11,14.75,77,10.6166666666667,61.3166666666667,0.13489037178265,1,1,1
"Vanuatu",6,"shells",2010,16.3333333333333,94.3333333333333,,,,17,,,,108,11,16.3333333333333,94.3333333333333,10.6166666666667,61.3166666666667,0.13489037178265,1,1,1
"Vanuatu",6,"shells",2011,11.5,68,,,,6,,,,28,11,11.5,68,10.6166666666667,61.3166666666667,0.13489037178265,1,1,1
"Solomon Islands",7,"corals",1998,266,819.666666666667,,,,391,,,,1007,14,266,819.666666666667,240.0125,540.6375,0.655566502463054,1,1,1
"Solomon Islands",7,"corals",1999,235.25,818,,,,238,,,,810,14,235.25,818,240.0125,540.6375,0.655566502463054,1,0.980157283474819,0.980157283474819
"Solomon Islands",7,"corals",2000,204,722.25,,,,169,,,,642,14,204,722.25,240.0125,540.6375,0.655566502463054,1,0.849955731472319,0.849955731472319
"Solomon Islands",7,"corals",2001,177.25,651.25,,,,143,,,,813,14,177.25,651.25,240.0125,540.6375,0.655566502463054,1,0.738503202958179,0.738503202958179
"Solomon Islands",7,"corals",2002,183.5,712.25,,,,266,,,,624,14,183.5,712.25,240.0125,540.6375,0.655566502463054,1,0.764543513358679,0.764543513358679
"Solomon Islands",7,"corals",2003,218.25,745.5,,,,131,,,,526,14,218.25,745.5,240.0125,540.6375,0.655566502463054,1,0.909327639185459,0.909327639185459
"Solomon Islands",7,"corals",2004,246.25,789.25,,,,194,,,,886,14,246.25,789.25,240.0125,540.6375,0.655566502463054,1,1,1
"Solomon Islands",7,"corals",2005,312.75,831.75,,,,282,,,,946,14,312.75,831.75,240.0125,540.6375,0.655566502463054,1,1,1
"Solomon Islands",7,"corals",2006,369.25,810.25,,,,378,,,,799,14,369.25,810.25,240.0125,540.6375,0.655566502463054,1,1,1
"Solomon Islands",7,"corals",2007,368.75,786.25,,,,397,,,,696,14,368.75,786.25,240.0125,540.6375,0.655566502463054,1,1,1
"Solomon Islands",7,"corals",2008,333.75,770,,,,420,,,,800,14,333.75,770,240.0125,540.6375,0.655566502463054,1,1,1
"Solomon Islands",7,"corals",2009,324,644.75,,,,280,,,,850,14,324,644.75,240.0125,540.6375,0.655566502463054,1,1,1
"Solomon Islands",7,"corals",2010,292,593,,,,238,,,,734,14,292,593,240.0125,540.6375,0.655566502463054,1,1,1
"Solomon Islands",7,"corals",2011,298,464.5,,,,358,,,,195,14,298,464.5,240.0125,540.6375,0.655566502463054,0.859170886222284,1,1
"Solomon Islands",7,"ornamentals",1996,42.6436818826455,36,21.2067788707495,0.595469528108224,50.9802552761606,,,,,50,16,42.6436818826455,36,69.0625,64.35,0.0780295566502463,0.559440559440559,0.617465077033781,0.617465077033781
"Solomon Islands",7,"ornamentals",1997,44.5789578489972,39.25,21.2067788707495,0.595469528108224,34.3071084891304,,,,,22,16,44.5789578489972,39.25,69.0625,64.35,0.0780295566502463,0.60994560994561,0.645487172474168,0.645487172474168
"Solomon Islands",7,"ornamentals",1998,37.5821908937256,27.5,21.2067788707495,0.595469528108224,42.6436818826455,,,,,36,16,37.5821908937256,27.5,69.0625,64.35,0.0780295566502463,0.427350427350427,0.544176519728154,0.544176519728154
"Solomon Islands",7,"ornamentals",1999,63.1873806023792,70.5,21.2067788707495,0.595469528108224,50.3847857480524,,,,,49,16,63.1873806023792,70.5,69.0625,64.35,0.0780295566502463,1,0.914930397862504,0.914930397862504
"Solomon Islands",7,"ornamentals",2000,62.7764601317178,72.25,21.2067788707495,0.595469528108224,22.9931874550741,,,,,3,16,62.7764601317178,72.25,69.0625,64.35,0.0780295566502463,1,0.908980418196819,0.908980418196819
"Solomon Islands",7,"ornamentals",2001,63.6802636947047,73.75,21.2067788707495,0.595469528108224,136.727867323745,,,,,194,16,63.6802636947047,73.75,69.0625,64.35,0.0780295566502463,1,0.922067166620159,0.922067166620159
"Solomon Islands",7,"ornamentals",2002,77.9319668309362,89.5,21.2067788707495,0.595469528108224,46.8119685794031,41,,,,43,16,77.9319668309362,89.5,69.0625,64.35,0.0780295566502463,1,1,1
"Solomon Islands",7,"ornamentals",2003,69.25,59.25,21.2067788707495,0.595469528108224,53.9576029167017,54,,,,55,16,69.25,59.25,69.0625,64.35,0.0780295566502463,0.920745920745921,1,1
"Solomon Islands",7,"ornamentals",2004,94.75,72.5,21.2067788707495,0.595469528108224,60.5077677258922,80,,,,66,16,94.75,72.5,69.0625,64.35,0.0780295566502463,1,1,1
"Solomon Islands",7,"ornamentals",2005,106.25,85.25,21.2067788707495,0.595469528108224,64.6760544226498,102,,,,73,16,106.25,85.25,69.0625,64.35,0.0780295566502463,1,1,1
"Solomon Islands",7,"ornamentals",2006,103.5,85.75,21.2067788707495,0.595469528108224,78.3718535691389,143,,,,96,16,103.5,85.75,69.0625,64.35,0.0780295566502463,1,1,1
"Solomon Islands",7,"ornamentals",2007,78,99,21.2067788707495,0.595469528108224,84.3265488502211,100,,,,106,16,78,99,69.0625,64.35,0.0780295566502463,1,1,1
"Solomon Islands",7,"ornamentals",2008,42.25,75,21.2067788707495,0.595469528108224,61.6987067821087,69,,,,68,16,42.25,75,69.0625,64.35,0.0780295566502463,1,0.611764705882353,0.611764705882353
"Solomon Islands",7,"ornamentals",2009,17.25,48.5,21.2067788707495,0.595469528108224,96.2359394123856,0,,,,126,16,17.25,48.5,69.0625,64.35,0.0780295566502463,0.753690753690754,0.249773755656109,0.249773755656109
"Solomon Islands",7,"ornamentals",2010,0,42,21.2067788707495,0.595469528108224,21.2067788707495,0,,,,0,16,0,42,69.0625,64.35,0.0780295566502463,0.652680652680653,0,0
"Solomon Islands",7,"ornamentals",2011,0,0,21.2067788707495,0.595469528108224,21.2067788707495,0,,,,0,16,0,0,69.0625,64.35,0.0780295566502463,0,0,0
"Solomon Islands",7,"seaweeds",2004,225.666666666667,178.666666666667,,,,168,,,,148,8,225.666666666667,178.666666666667,339.95,219.7,0.266403940886699,0.813230162342588,0.663823111241849,0.663823111241849
"Solomon Islands",7,"seaweeds",2005,195.5,157.5,,,,362,,,,282,8,195.5,157.5,339.95,219.7,0.266403940886699,0.716886663632226,0.57508457126048,0.57508457126048
"Solomon Islands",7,"seaweeds",2006,166,135.5,,,,147,,,,106,8,166,135.5,339.95,219.7,0.266403940886699,0.616750113791534,0.48830710398588,0.48830710398588
"Solomon Islands",7,"seaweeds",2007,113,107.5,,,,105,,,,94,8,113,107.5,339.95,219.7,0.266403940886699,0.489303595812472,0.332401823797617,0.332401823797617
"Solomon Islands",7,"seaweeds",2008,162.25,221,,,,50,,,,60,8,162.25,221,339.95,219.7,0.266403940886699,1,0.477276070010296,0.477276070010296
"Solomon Islands",7,"seaweeds",2009,311.5,226.5,,,,150,,,,170,8,311.5,226.5,339.95,219.7,0.266403940886699,1,0.916311222238565,0.916311222238565
"Solomon Islands",7,"seaweeds",2010,398.666666666667,282,,,,344,,,,560,8,398.666666666667,282,339.95,219.7,0.266403940886699,1,1,1
"Solomon Islands",7,"seaweeds",2011,523,338,,,,702,,,,116,8,523,338,339.95,219.7,0.266403940886699,1,1,1
"Palau",8,"corals",1998,36,67.3333333333333,,,,50,,,,195,14,36,67.3333333333333,26.975,51.35,0.441546343735445,1,1,1
"Palau",8,"corals",1999,27,50.5,,,,38,,,,4,14,27,50.5,26.975,51.35,0.441546343735445,0.983446932814021,1,1
"Palau",8,"corals",2000,14.5,1.75,,,,20,,,,3,14,14.5,1.75,26.975,51.35,0.441546343735445,0.0340798442064265,0.537534754402224,0.537534754402224
"Palau",8,"corals",2001,5,1.5,,,,0,,,,0,14,5,1.5,26.975,51.35,0.441546343735445,0.0292112950340798,0.185356811862836,0.185356811862836
"Palau",8,"corals",2002,0,0.75,,,,0,,,,0,14,0,0.75,26.975,51.35,0.441546343735445,0.0146056475170399,0,0
"Palau",8,"corals",2003,13.75,61,,,,0,,,,3,14,13.75,61,26.975,51.35,0.441546343735445,1,0.509731232622799,0.509731232622799
"Palau",8,"corals",2004,17.25,63,,,,0,,,,0,14,17.25,63,26.975,51.35,0.441546343735445,1,0.639481000926784,0.639481000926784
"Palau",8,"corals",2005,17.5,65.5,,,,55,,,,241,14,17.5,65.5,26.975,51.35,0.441546343735445,1,0.648748841519926,0.648748841519926
"Palau",8,"corals",2006,41.5,79,,,,14,,,,8,14,41.5,79,26.975,51.35,0.441546343735445,1,1,1
"Palau",8,"corals",2007,27.75,18.75,,,,1,,,,13,14,27.75,18.75,26.975,51.35,0.441546343735445,0.365141187925998,1,1
"Palau",8,"corals",2008,24.25,17.75,,,,96,,,,54,14,24.25,17.75,26.975,51.35,0.441546343735445,0.345666991236611,0.898980537534754,0.898980537534754
"Palau",8,"corals",2009,32,25,,,,0,,,,0,14,32,25,26.975,51.35,0.441546343735445,0.486854917234664,1,1
"Palau",8,"corals",2010,10.6666666666667,15.3333333333333,,,,0,,,,4,14,10.6666666666667,15.3333333333333,26.975,51.35,0.441546343735445,0.298604349237261,0.395427865307383,0.395427865307383
"Palau",8,"corals",2011,16,23,,,,32,,,,42,14,16,23,26.975,51.35,0.441546343735445,0.447906523855891,0.593141797961075,0.593141797961075
"Palau",8,"ornamentals",1995,0,6.66666666666667,0,0,0,,,,,19,17,0,6.66666666666667,0,52.325,0.449930135072194,0.127408823060997,1,1
"Palau",8,"ornamentals",1996,0,5.75,0,0,0,,,,,1,17,0,5.75,0,52.325,0.449930135072194,0.10989010989011,1,1
"Palau",8,"ornamentals",1997,0,1,0,0,0,,,,,0,17,0,1,0,52.325,0.449930135072194,0.0191113234591495,1,1
"Palau",8,"ornamentals",1998,0,0.75,0,0,0,,,,,3,17,0,0.75,0,52.325,0.449930135072194,0.0143334925943622,1,1
"Palau",8,"ornamentals",1999,0,0.75,0,0,0,,,,,0,17,0,0.75,0,52.325,0.449930135072194,0.0143334925943622,1,1
"Palau",8,"ornamentals",2000,0,14.25,0,0,0,,,,,0,17,0,14.25,0,52.325,0.449930135072194,0.272336359292881,1,1
"Palau",8,"ornamentals",2001,0,40.5,0,0,0,,,,,0,17,0,40.5,0,52.325,0.449930135072194,0.774008600095557,1,1
"Palau",8,"ornamentals",2002,0,63,0,0,0,,,,,57,17,0,63,0,52.325,0.449930135072194,1,1,1
"Palau",8,"ornamentals",2003,0,78.5,0,0,0,,,,,105,17,0,78.5,0,52.325,0.449930135072194,1,1,1
"Palau",8,"ornamentals",2004,0,80.5,0,0,0,,,,,90,17,0,80.5,0,52.325,0.449930135072194,1,1,1
"Palau",8,"ornamentals",2005,0,70.75,0,0,0,,,,,62,17,0,70.75,0,52.325,0.449930135072194,1,1,1
