"rgn_name","rgn_id","product","year","tonnes_orig","tonnes","usd_orig","usd","n_years","usd_ix0","usd_coef","tonnes_mdl","tonnes_ix0","tonnes_coef","usd_mdl","tonnes_rollmean","usd_rollmean","tonnes_peak","usd_peak","usd_peak_product_weight","usd_rel","tonnes_rel_orig","tonnes_rel"
"New Caledonia",5,"ornamentals",1984,3,2,23,22.6666666666667,26,0.426082722083274,0.037157374900887,1.28070234480367,7.14617670899753,19.6895433666577,66.2148068089706,2,22.6666666666667,3.7375,88.725,0.0943657103352921,0.255471024701794,0.535117056856187,0.535117056856187
"New Caledonia",5,"ornamentals",1985,0,2.75,0,32.5,26,0.426082722083274,0.037157374900887,0.426082722083274,7.14617670899753,19.6895433666577,7.14617670899753,2.75,32.5,3.7375,88.725,0.0943657103352921,0.366300366300366,0.735785953177257,0.735785953177257
"New Caledonia",5,"ornamentals",1986,3,2,45,26.75,26,0.426082722083274,0.037157374900887,2.09816459262319,7.14617670899753,19.6895433666577,66.2148068089706,2,26.75,3.7375,88.725,0.0943657103352921,0.301493378416455,0.535117056856187,0.535117056856187
"New Caledonia",5,"ornamentals",1987,5,2,62,26.75,26,0.426082722083274,0.037157374900887,2.72983996593827,7.14617670899753,19.6895433666577,105.593893542286,2,26.75,3.7375,88.725,0.0943657103352921,0.301493378416455,0.535117056856187,0.535117056856187
"New Caledonia",5,"ornamentals",1988,0,1.25,0,15.5,26,0.426082722083274,0.037157374900887,0.426082722083274,7.14617670899753,19.6895433666577,7.14617670899753,1.25,15.5,3.7375,88.725,0.0943657103352921,0.174697097774021,0.334448160535117,0.334448160535117
"New Caledonia",5,"ornamentals",1989,0,0,0,0,26,0.426082722083274,0.037157374900887,0.426082722083274,7.14617670899753,19.6895433666577,7.14617670899753,0,0,3.7375,88.725,0.0943657103352921,0,0,0
"New Caledonia",5,"ornamentals",1990,0,0,0,0,26,0.426082722083274,0.037157374900887,0.426082722083274,7.14617670899753,19.6895433666577,7.14617670899753,0,0,3.7375,88.725,0.0943657103352921,0,0,0
"New Caledonia",5,"ornamentals",1991,0,0,0,0,26,0.426082722083274,0.037157374900887,0.426082722083274,7.14617670899753,19.6895433666577,7.14617670899753,0,0,3.7375,88.725,0.0943657103352921,0,0,0
"New Caledonia",5,"ornamentals",1992,0,0,0,0,26,0.426082722083274,0.037157374900887,0.426082722083274,7.14617670899753,19.6895433666577,7.14617670899753,0,0,3.7375,88.725,0.0943657103352921,0,0,0
"New Caledonia",5,"ornamentals",1993,0,0,0,0,26,0.426082722083274,0.037157374900887,0.426082722083274,7.14617670899753,19.6895433666577,7.14617670899753,0,0,3.7375,88.725,0.0943657103352921,0,0,0
"New Caledonia",5,"ornamentals",1994,0,0,0,0,26,0.426082722083274,0.037157374900887,0.426082722083274,7.14617670899753,19.6895433666577,7.14617670899753,0,0,3.7375,88.725,0.0943657103352921,0,0,0
"New Caledonia",5,"ornamentals",1995,0,1,0,32.75,26,0.426082722083274,0.037157374900887,0.426082722083274,7.14617670899753,19.6895433666577,7.14617670899753,1,32.75,3.7375,88.725,0.0943657103352921,0.369118061425754,0.267558528428094,0.267558528428094
"New Caledonia",5,"ornamentals",1996,0,2.25,0,60.5,26,0.426082722083274,0.037157374900887,0.426082722083274,7.14617670899753,19.6895433666577,7.14617670899753,2.25,60.5,3.7375,88.725,0.0943657103352921,0.681882220343759,0.602006688963211,0.602006688963211
"New Caledonia",5,"ornamentals",1997,4,2.5,131,65.5,26,0.426082722083274,0.037157374900887,5.29369883409947,7.14617670899753,19.6895433666577,85.9043501756282,2.5,65.5,3.7375,88.725,0.0943657103352921,0.738236122851507,0.668896321070234,0.668896321070234
"New Caledonia",5,"ornamentals",1998,5,4.25,111,89.5,26,0.426082722083274,0.037157374900887,4.55055133608173,7.14617670899753,19.6895433666577,105.593893542286,4.25,89.5,3.7375,88.725,0.0943657103352921,1,1,1
"New Caledonia",5,"ornamentals",1999,1,5,20,84.75,26,0.426082722083274,0.037157374900887,1.16923022010101,7.14617670899753,19.6895433666577,26.8357200756552,5,84.75,3.7375,88.725,0.0943657103352921,0.95519864750634,1,1
"New Caledonia",5,"ornamentals",2000,7,4.75,96,78.75,26,0.426082722083274,0.037157374900887,3.99319071256842,7.14617670899753,19.6895433666577,144.972980275601,4.75,78.75,3.7375,88.725,0.0943657103352921,0.887573964497041,1,1
"New Caledonia",5,"ornamentals",2001,7,5.75,112,100,26,0.426082722083274,0.037157374900887,4.58770871098261,7.14617670899753,19.6895433666577,144.972980275601,5.75,100,3.7375,88.725,0.0943657103352921,1,1,1
"New Caledonia",5,"ornamentals",2002,4,5.25,87,106,26,0.426082722083274,0.037157374900887,3.65877433846044,7.14617670899753,19.6895433666577,85.9043501756282,5.25,106,3.7375,88.725,0.0943657103352921,1,1,1
"New Caledonia",5,"ornamentals",2003,5,4.5,105,104.5,26,0.426082722083274,0.037157374900887,4.32760708667641,7.14617670899753,19.6895433666577,105.593893542286,4.5,104.5,3.7375,88.725,0.0943657103352921,1,1,1
"New Caledonia",5,"ornamentals",2004,5,4.25,120,108,26,0.426082722083274,0.037157374900887,4.88496771018971,7.14617670899753,19.6895433666577,105.593893542286,4.25,108,3.7375,88.725,0.0943657103352921,1,1,1
"New Caledonia",5,"ornamentals",2005,4,4,106,110,26,0.426082722083274,0.037157374900887,4.36476446157729,7.14617670899753,19.6895433666577,85.9043501756282,4,110,3.7375,88.725,0.0943657103352921,1,1,1
"New Caledonia",5,"ornamentals",2006,3,3.75,101,115.25,26,0.426082722083274,0.037157374900887,4.17897758707286,7.14617670899753,19.6895433666577,66.2148068089706,3.75,115.25,3.7375,88.725,0.0943657103352921,1,1,1
"New Caledonia",5,"ornamentals",2007,4,3.5,113,121.75,26,0.426082722083274,0.037157374900887,4.6248660858835,7.14617670899753,19.6895433666577,85.9043501756282,3.5,121.75,3.7375,88.725,0.0943657103352921,1,0.936454849498328,0.936454849498328
"New Caledonia",5,"ornamentals",2008,4,3.66666666666667,141,128.666666666667,26,0.426082722083274,0.037157374900887,5.66527258310834,7.14617670899753,19.6895433666577,85.9043501756282,3.66666666666667,128.666666666667,3.7375,88.725,0.0943657103352921,1,0.981047937569677,0.981047937569677
"New Caledonia",5,"ornamentals",2009,3,3.5,132,136.5,26,0.426082722083274,0.037157374900887,5.33085620900035,7.14617670899753,19.6895433666577,66.2148068089706,3.5,136.5,3.7375,88.725,0.0943657103352921,1,0.936454849498328,0.936454849498328
"New Caledonia",5,"shells",1999,98,179,351,408.666666666667,11,81.926238312873,0.120617380829524,124.262938984036,191.60146305893,3.10999670435466,496.381140085687,179,408.666666666667,154.7,851.5,0.905634289664708,0.479937365433549,1,1
"New Caledonia",5,"shells",2000,96,153.75,333,366,11,81.926238312873,0.120617380829524,122.091826129104,191.60146305893,3.10999670435466,490.161146676977,153.75,366,154.7,851.5,0.905634289664708,0.42982971227246,0.993859082094376,0.993859082094376
"New Caledonia",5,"shells",2001,343,154.25,542,369.5,11,81.926238312873,0.120617380829524,147.300858722475,191.60146305893,3.10999670435466,1258.33033265258,154.25,369.5,154.7,851.5,0.905634289664708,0.433940105695831,0.997091144149968,0.997091144149968
"New Caledonia",5,"shells",2002,78,160.25,238,407.25,11,81.926238312873,0.120617380829524,110.6331749503,191.60146305893,3.10999670435466,434.181205998594,160.25,407.25,154.7,851.5,0.905634289664708,0.478273634762184,1,1
"New Caledonia",5,"shells",2003,100,112.75,365,446.5,11,81.926238312873,0.120617380829524,125.951582315649,191.60146305893,3.10999670435466,502.601133494396,112.75,446.5,154.7,851.5,0.905634289664708,0.524368761009982,0.728829993535876,0.728829993535876
"New Caledonia",5,"shells",2004,120,140,484,669.25,11,81.926238312873,0.120617380829524,140.305050634362,191.60146305893,3.10999670435466,564.801067581489,140,669.25,154.7,851.5,0.905634289664708,0.785965942454492,0.904977375565611,0.904977375565611
"New Caledonia",5,"shells",2005,153,164.5,699,852.25,11,81.926238312873,0.120617380829524,166.23778751271,191.60146305893,3.10999670435466,667.430958825193,164.5,852.25,154.7,851.5,0.905634289664708,1,1,1
"New Caledonia",5,"shells",2006,187,184.25,1129,1012.25,11,81.926238312873,0.120617380829524,218.103261269405,191.60146305893,3.10999670435466,773.170846773252,184.25,1012.25,154.7,851.5,0.905634289664708,1,1,1
"New Caledonia",5,"shells",2007,198,215.25,1097,1211.5,11,81.926238312873,0.120617380829524,214.243505082861,191.60146305893,3.10999670435466,807.380810521153,215.25,1211.5,154.7,851.5,0.905634289664708,1,1,1
"New Caledonia",5,"shells",2008,199,224.666666666667,1124,1239,11,81.926238312873,0.120617380829524,217.500174365258,191.60146305893,3.10999670435466,810.490807225508,224.666666666667,1239,154.7,851.5,0.905634289664708,1,1,1
"New Caledonia",5,"shells",2009,277,238,1496,1310,11,81.926238312873,0.120617380829524,262.36984003384,191.60146305893,3.10999670435466,1053.07055016517,238,1310,154.7,851.5,0.905634289664708,1,1,1
"Vanuatu",6,"corals",1998,25,24.3333333333333,34,29.3333333333333,12,11.9046841294876,0.287367611649614,21.6751829255744,-5.15447575631995,1.98922503108164,44.5761500207211,24.3333333333333,29.3333333333333,30.875,67.6,0.547368421052632,0.433925049309665,0.788124156545209,0.788124156545209
"Vanuatu",6,"corals",1999,48,25.5,54,46.75,12,11.9046841294876,0.287367611649614,27.4225351585667,-5.15447575631995,1.98922503108164,90.3283257355988,25.5,46.75,30.875,67.6,0.547368421052632,0.691568047337278,0.825910931174089,0.825910931174089
"Vanuatu",6,"corals",2000,0,34,0,52.5,12,11.9046841294876,0.287367611649614,11.9046841294876,-5.15447575631995,1.98922503108164,-5.15447575631995,34,52.5,30.875,67.6,0.547368421052632,0.776627218934911,1,1
