"zone","oa_1km_2005","oa_1km_2006","oa_1km_2007","oa_1km_2008","oa_1km_2009","oa_1km_2010","oa_1km_2011","oa_1km_2012","oa_1km_2013","oa_1km_2014"
26,0.523394025121142,0.457428582298019,0.403237474106809,0.465818497557971,0.482637709190626,0.481131433737438,0.526446641395314,0.498420658290557,0.434754902517313,0.492963078443015
28,0.485262792493643,0.495973137352162,0.530659505365468,0.520285149452529,0.518961408344402,0.580161101658231,0.509123599663131,0.555245136022889,0.609151603045541,0.613665344563322
29,0.498026809878704,0.505111548345548,0.531472716100329,0.525434720962658,0.513235667653629,0.580480231442221,0.540431786543145,0.561403220506541,0.618075648305437,0.630340978970386
30,0.490921930617177,0.489285642117462,0.533420623293982,0.512650765549364,0.519992670627762,0.584290196317516,0.507450272498427,0.557667614812123,0.613179077916837,0.614742964516379
31,0.472933649018547,0.478491296826824,0.517753491320218,0.504115383385693,0.530251261371618,0.554667086203347,0.512459526633651,0.542243558451183,0.582293378270224,0.594259204774211
32,0.560744154434409,0.544497423483611,0.549601123914358,0.538299734143885,0.54710600223199,0.574313442539485,0.567068414165951,0.601500616972956,0.640295523350337,0.613794208686566
33,0.495273636056873,0.506862147389901,0.536630438445078,0.531060954016591,0.517427055807566,0.568780687710082,0.540601632388429,0.563700954871265,0.594986162946854,0.631167941149304
34,0.497281276759651,0.500348733811339,0.530442742584887,0.533554248210889,0.520873700531276,0.569914329389098,0.556035729108158,0.567122372532375,0.593182129301591,0.635297930662162
35,0.50713828440332,0.507187222915293,0.52715834715926,0.538647273120323,0.536762194708093,0.571811264584512,0.57772681757629,0.573938039617363,0.59548625199693,0.620406762885833
36,0.525095611059159,0.486689513210884,0.541611469727364,0.511246832355755,0.513621876947181,0.577492218938315,0.537502475431656,0.562761751791674,0.607422853841375,0.623484817607976
37,0.533081884300444,0.499525180106886,0.544633341343843,0.504043225295841,0.523762919548391,0.57146676854121,0.55458533812271,0.567883699057572,0.625744439939337,0.636610790985724
38,0.484190964371418,0.470006691786388,0.511205858274481,0.51649774174865,0.472704929365004,0.535813764633633,0.56256624208475,0.533749712601952,0.554372908106663,0.590899643828446
39,0.529718863441087,0.454171540727816,0.457930971085329,0.489889701163657,0.489080942349498,0.510208688541402,0.571140703121107,0.534035402913659,0.524094514151893,0.576898350713965
40,0.502022412190539,0.451571598154707,0.440475779302209,0.470068854405279,0.500775824955855,0.4796480334454,0.534733254029279,0.511125766234483,0.498632978586458,0.526105843985703
41,0.492285967119506,0.497795196285951,0.531496443342363,0.534558746029198,0.51243017896937,0.588180197373442,0.557870312369064,0.570540686429554,0.597491572740932,0.635004312910748
42,0.523427630519544,0.518796849485216,0.529927743582949,0.533153975346746,0.537856062294431,0.571406388446406,0.554887782259147,0.583360082870045,0.610610616965788,0.620564605977098
43,0.462052812566492,0.484470337158487,0.510766232092606,0.511052922733785,0.508362878149403,0.557143477282192,0.493122426474696,0.537144431491445,0.580511807431542,0.591342857503736
44,0.432480741749596,0.461234787863543,0.464937474223154,0.497592949967751,0.497095843309132,0.505173401515349,0.47118766880869,0.517280003727511,0.555660639291912,0.543076839538704
45,0.432178584285525,0.426489335079037,0.465836811789576,0.490991662306618,0.461361846168853,0.500927023975984,0.475336911347733,0.507183043820483,0.551104087392576,0.569409750643967
46,0.406797347757352,0.408991750883664,0.443715032680588,0.474692724315316,0.427453215480291,0.473328985743199,0.43186786416474,0.475435867097977,0.537134199514224,0.549192587258326
47,0.41706476304807,0.429655532504621,0.460737188233471,0.49395241727167,0.474868654915985,0.507572668285918,0.475900701427718,0.502469994888544,0.55555519209333,0.521369990043595
48,0.438829022469456,0.445063207428846,0.49283242028924,0.522221563663667,0.50832462086916,0.515916028705884,0.540504046387432,0.544469971603416,0.548402602702527,0.573270882047291
49,0.450344695374999,0.438858983947656,0.480659071362397,0.500438153869184,0.483602502910325,0.516789427292611,0.502501402094406,0.527457651796546,0.556700944306228,0.578732031318315
50,0.457716361122986,0.443219537723026,0.487625662591648,0.50701621478599,0.496331653027936,0.524871383172537,0.512987757637398,0.537533751119914,0.559990353507916,0.582973830656541
51,0.481591405744865,0.454652849459338,0.507329902549793,0.527316484527396,0.536594984061775,0.551185895409318,0.549274670612106,0.571513789113656,0.57363901708067,0.601260798325913
52,0.488219415751071,0.46260912527975,0.521672533624447,0.541587738506496,0.55290362048321,0.572670506220311,0.570957952200507,0.591466377668369,0.593503769021481,0.625989140512852
53,0.499557450614318,0.48258730862207,0.508885172588749,0.564106856771247,0.546216270531336,0.563272218583465,0.57458470068101,0.586173784966873,0.594060768693553,0.597827044737522
54,0.493056657723865,0.461114012510502,0.527710632705022,0.546218294111723,0.563085060481686,0.583920874204742,0.585237215091391,0.605439381671555,0.606195161226949,0.639791885252831
55,0.392313356114317,0.432846990310831,0.457762468984154,0.478702583523622,0.522273791249447,0.553535521800009,0.49280073445062,0.527853865334714,0.489673975324545,0.522242381876582
56,0.445233427832918,0.427363165074592,0.461658469103966,0.484422034538643,0.433613467432431,0.481370636323682,0.462326281566219,0.445087855726563,0.488011894570823,0.519984039182932
57,0.502839090776722,0.509573606064841,0.533975839194206,0.541506271477878,0.548924725203295,0.547372399282711,0.543209332262636,0.549010040595117,0.568888800344921,0.578291134165585
58,0.500890838310013,0.516542502790911,0.558004950268823,0.539461269270011,0.534724457777678,0.534760243919043,0.530620569990382,0.518318472978519,0.580998016949021,0.615490905947941
59,0.349921257163635,0.376891989447929,0.374363637837247,0.325557357096906,0.386902119751549,0.411297801097418,0.388398698228532,0.360741798580553,0.417602064942461,0.351264158942007
60,0.503715627909826,0.489075333859439,0.516567461927172,0.52178714504824,0.493578476805082,0.52589590812513,0.508193694929562,0.487935208938491,0.490259106590155,0.536666612669895
61,0.462873753342231,0.454876935952642,0.477665991449389,0.475116024218632,0.471245422538829,0.485849250339748,0.485780691290981,0.495169523910534,0.503058563204344,0.512484480927622
62,0.501865630326417,0.503448532107252,0.533816685926406,0.535749757667778,0.515230388600618,0.535226547996108,0.528510047140543,0.498265889200082,0.523738883356751,0.560358428421536
63,0.45415478426971,0.439753477641158,0.484617001897834,0.461825145469704,0.402037347481008,0.457336061541883,0.418407537396304,0.388789016988666,0.498655864864606,0.550759248125947
64,0.425371315640321,0.362766049303923,0.403657357972508,0.432832162725869,0.352289261500552,0.426054969987406,0.40556827426559,0.357503930997365,0.445417494585861,0.43416908626597
65,0.435476149688089,0.368179631205091,0.413582122026689,0.449797138168759,0.398233537711397,0.437561460220515,0.422657756881667,0.413010021840673,0.500653113693453,0.469410061135747
66,0.438088338792091,0.375456537024405,0.420338068683485,0.453797855282325,0.400088268546695,0.441799717210916,0.429286866458165,0.413598476861011,0.495731724657822,0.474421143932528
67,0.460990836922908,0.449644887272358,0.477435195446764,0.479731846748525,0.474081416438954,0.49066853473885,0.489252024248022,0.503207742122544,0.513554017042173,0.526588211029732
68,0.460684851455712,0.451333820342566,0.475712079094087,0.475246047892451,0.470935145361352,0.485500749857587,0.485133772788871,0.498269495118013,0.506827481707476,0.516401935944147
69,0.409228713547385,0.409460759856825,0.391176863613159,0.398892448609395,0.384867352787804,0.374516869738489,0.401343831610453,0.44972875594486,0.467388560937022,0.412008493781643
70,0.410077446523233,0.406280535725428,0.386464345083715,0.400737046423888,0.378388631360205,0.366526723556021,0.395081560556088,0.448246756004976,0.464387871535903,0.41211080028983
71,0.451604847057595,0.427134791985982,0.449821051961408,0.460425286116722,0.459266534399289,0.458085441393289,0.458636355416015,0.484146404738477,0.485164610321886,0.485198893223014
72,0.4497955790456,0.42329806943146,0.444867990394908,0.456668459422177,0.455437191767108,0.451949764816739,0.452881507721464,0.479439119456473,0.479724684780954,0.477864919300434
73,0.353509382604874,0.381497748292383,0.352259494659034,0.339203138339546,0.337111591819901,0.333598424463463,0.358576589591845,0.385661631150332,0.390200368180461,0.382687292084351
74,0.455558400716696,0.423659556404134,0.450846115094134,0.469324340372244,0.471664749158384,0.465935186441566,0.465711633499571,0.494881345192103,0.494614299898169,0.49929940047878
75,0.449568403966157,0.4184793229091,0.441094460549223,0.456338533454354,0.455521627839151,0.449370703102151,0.44981373532161,0.477341415461509,0.476757350611102,0.47545327198925
76,0.455655190941295,0.428762667750944,0.456409995263242,0.470015605804535,0.469652916002183,0.470361947565024,0.46933268718184,0.494218705638567,0.495869824079173,0.501418704312749
77,0.462149206235294,0.436376330981731,0.471984949732229,0.486719129407545,0.486442986652686,0.49463189293751,0.491263586572487,0.513699346151607,0.517872195529854,0.531853586712807
78,0.462765776620598,0.438536409311987,0.475178690287792,0.489329368695536,0.488270825215225,0.498944232194503,0.495083429990739,0.516922076459835,0.522400390906766,0.537913811267932
79,0.462926956873433,0.440720341200505,0.477884607169058,0.491214498680683,0.489066405846713,0.502309324577,0.49802569823654,0.51944514211505,0.526514250785915,0.54329478959358
80,0.458332474175143,0.443351606915369,0.470005075343264,0.475006052556087,0.471776585105395,0.482326287024336,0.481278591327034,0.501482229877784,0.507486884717026,0.51620849566324
81,0.46134732152941,0.438569996451143,0.473063736306041,0.485553582779091,0.483723757269845,0.494237003076978,0.490792282282367,0.512346368304634,0.517937121514055,0.532022993750771
82,0.453947220497621,0.444208291217011,0.4624369923528,0.462134864845705,0.460888627215016,0.466908164091618,0.469395301952274,0.491367988665043,0.495322001992532,0.494382169653339
84,0.476696881060674,0.466896510805987,0.489444167614325,0.487410305501099,0.480131396636276,0.494992633020835,0.493380162649254,0.495333674828807,0.496996641061344,0.516530632031151
85,0.44404920450945,0.423880498575862,0.476752951922367,0.442724417632799,0.438495277888312,0.472033800309225,0.44830717357631,0.464972758801278,0.504062206705431,0.516248483549227
89,0.344376035421786,0.306407391544731,0.309539116928569,0.311712876018039,0.349449559723194,0.306779945714854,0.370679410309078,0.341556988165774,0.335144643452258,0.354366569646284
90,0.271440212358156,0.301585971444949,0.339415872624829,0.309649386657742,0.291050145974213,0.269776709672119,0.293417189629322,0.329966446852198,0.345335808862944,0.350564084772404
91,0.269905523170262,0.315508607435885,0.349070557917679,0.33949982999011,0.31522007454425,0.264046677679518,0.323518133546685,0.359871729881085,0.361165343968615,0.36596940595468
92,0.417964012848273,0.413121857758199,0.430972406820953,0.41346845225143,0.490084700475825,0.454771140039461,0.46972124116995,0.513911273772304,0.48816736306624,0.474829061269325
93,0.161848012967056,0.253755184908847,0.281444070470585,0.274644571271381,0.297615654105175,0.211700895627891,0.27936979321397,0.336374371763251,0.31116813434051,0.290991631234924
94,0.214928253112597,0.248233748184505,0.259833245968326,0.27676896041269,0.276260007551573,0.235804651227438,0.27592613085199,0.300072966510061,0.287813772262592,0.292203450647657
95,0.369623510031747,0.351114577316025,0.346260497914625,0.414976289075436,0.414810518826028,0.368443393957792,0.385762209176489,0.416279219777075,0.378955168740676,0.400779684327411
96,0.442569820181359,0.434688178571017,0.4702180231193,0.486417052995272,0.481768405513489,0.504656441160128,0.486716805362636,0.503026907574587,0.548013692688494,0.559837401458245
97,0.440229309918796,0.424814625942831,0.471709318782936,0.476491233076088,0.46969496415168,0.498801245829853,0.486408803700269,0.494469253654265,0.532886079607897,0.551480437689027
98,0.416958840900582,0.395669518886051,0.453333607603312,0.447848415467258,0.436836082844059,0.470365690948176,0.479141443971657,0.477029852417971,0.515960718074058,0.545643253150316
99,0.415825960577624,0.392942216509913,0.451423256149979,0.445072932140426,0.435379587778178,0.46980305782655,0.48052065418558,0.475478357076449,0.517651044318295,0.549152350344199
100,0.574528262291623,0.676051942590349,0.422074992986986,0.396677105355596,0.655125280082765,0.275938557940569,0.578991709674567,0.727455894981557,0.479403889815507,0.461664439425003
101,0.381837885386574,0.281391621321679,0.424610517382995,0.296292500563682,0.308380562762387,0.270530076398253,0.328854393465149,0.316761834345153,0.469669793519771,0.370567532179162
102,0.474616285803733,0.487616161956419,0.493288921105709,0.510364134231761,0.530124415351923,0.522167921873031,0.543198892789602,0.571463676367044,0.565632656764425,0.566694237506744
103,0.431461831669493,0.414578286987192,0.45624309577543,0.437106122078746,0.430820744326917,0.459010183804675,0.519090107049879,0.488650960309634,0.516552836490082,0.547219862289547
104,0.426222750658787,0.438583528460358,0.454840345402388,0.422030130601521,0.433189151906114,0.42016878562668,0.504906775126448,0.484055553334373,0.485537061555732,0.5212186369356
106,0.424673977842476,0.403023806074134,0.461243790932211,0.456351671260842,0.443924282490839,0.47633361717434,0.480133390588887,0.481542545842177,0.514228947792224,0.546278707478992
108,0.497705581260211,0.51336340474852,0.500648724055396,0.548020707319881,0.549906579046285,0.518123816293902,0.534480275820609,0.580431212192501,0.577607657657908,0.611955635506784
109,0.137709973257481,0.241345894475162,0.272911648653325,0.143162754571553,0.285126768872817,0.219477433497201,0.173477374007457,0.38174301565432,0.475843676042622,0.262794142807586
110,0.508063931503509,0.545750975193708,0.547004847429165,0.566765884605752,0.557273004073555,0.543939521781226,0.555258970304611,0.584614496294963,0.603465825526752,0.612509046464773
111,0.492220547484847,0.516574825778282,0.548180995955431,0.553780717575989,0.568180013827567,0.58345600418735,0.571961244820613,0.579513310908141,0.606226610826577,0.607492130893483
112,0.511179645961541,0.540889820605671,0.541844958105839,0.55671552369983,0.547585680325876,0.537277944076882,0.553273644494135,0.579811622175376,0.603644724810411,0.609852801537902
113,0.5144122753642,0.531285060132088,0.539523645571466,0.543652878859578,0.533099666993297,0.53473418706263,0.547701384711915,0.569928237761157,0.597638269077921,0.600569840282044
114,0.516591909366169,0.538284254428053,0.566855053019759,0.548880122541012,0.536510465542109,0.569515707393896,0.558679685992466,0.582556340973679,0.620915944845244,0.619220022607019
115,0.510555237526053,0.519695656461967,0.56268547813589,0.548686097288326,0.537475890574737,0.585455160369336,0.572680443777948,0.580547806030301,0.616261907993083,0.620256809604031
117,0.517517048913844,0.5215012905379,0.566227935769572,0.564184671552649,0.581350781244163,0.605464517343425,0.596382357750144,0.59495139581427,0.625383945592035,0.635381673491102
118,0.530953831734595,0.526162825156483,0.572713362236455,0.57330933726943,0.585129254012511,0.609630791159904,0.60041504679908,0.591203750099484,0.627613168809673,0.645904359325794
119,0.540874807429004,0.527334052665329,0.579339635854021,0.573707484924111,0.545745515277031,0.598399548984612,0.595405733781042,0.58727931313479,0.626576250571546,0.643944380348735
120,0.537797051324439,0.527742696552662,0.578041012898715,0.582141681584459,0.581901370256672,0.610703005416911,0.600167097966361,0.589738939065039,0.630626371365593,0.654773306097115
121,0.540882366070618,0.528470792144267,0.578760120708298,0.57163304786787,0.537618918869196,0.596160709025172,0.592224923103932,0.586580733247439,0.625648975865807,0.64222370802508
122,0.532931071107807,0.516929168322489,0.567518830089489,0.544592626435648,0.492634463755426,0.577152720233837,0.568941643068389,0.577587906338651,0.613214904208721,0.623829986377902
123,0.541252528124648,0.527354483657409,0.577836342849961,0.568086271145166,0.530245979123908,0.594347566555981,0.586597184733189,0.585051735259033,0.622944044853628,0.644037852177217
124,0.533154011455056,0.519118072399736,0.570654019447918,0.552763579697179,0.509492577390242,0.58706948695564,0.576885855650515,0.584409111827814,0.620169237212981,0.642233088313968
125,0.508622256312617,0.497256078898057,0.542109891515161,0.51234610355267,0.462194756888529,0.550910232045645,0.54006107964868,0.555152910397809,0.59378319658557,0.59850218190748
126,0.50650521418864,0.495758901496627,0.5361751504396,0.50692808313241,0.460192181292664,0.545363949509291,0.537848107525042,0.553261773336843,0.59156897974019,0.601153461873809
127,0.522579950359283,0.509376164985406,0.556955184360946,0.529322864105391,0.475276328319815,0.565461863675351,0.556385909362638,0.570235039838253,0.60683982230036,0.610830138464388
129,0.329886448265098,0.412751294630499,0.443327471146729,0.365973064921584,0.407367519722907,0.404890302369777,0.411877776489471,0.465844233440137,0.545688917337782,0.456809410813871
130,0.166352310706556,0.345466960941245,0.395626373279728,0.230752300246637,0.304601331115977,0.312873343076582,0.271264821227233,0.365823925690909,0.510783416198078,0.341373449545394
131,0.407525417371744,0.475644962274303,0.503275019111928,0.461810534415272,0.450022036357633,0.481574706585197,0.469306890523522,0.514642933444266,0.566949920578944,0.54454170521508
132,0.348651775362914,0.404898626345843,0.44338649794761,0.383213881432829,0.404744419334696,0.417624765521005,0.410415164805554,0.459057818576567,0.532474244476057,0.460285801441495
133,0.505654724525592,0.525476621919283,0.539526744944261,0.538777161117376,0.51900992417758,0.53690107796336,0.546035807383859,0.562051565652157,0.591287944315998,0.599931800054907
134,0.18354013041874,0.336276538021469,0.395713359111506,0.276021164806521,0.269225989743721,0.34211660934446,0.265862527288758,0.388502801859269,0.511289772658717,0.413450691122415
135,0.421529835637781,0.443368298131601,0.465459860749306,0.451620790441004,0.447768751572739,0.495740590511003,0.482576152573074,0.519418158669489,0.560089599847995,0.56522870892192
136,0.186370837044135,0.323514072434746,0.373436557266206,0.31369565980797,0.269521064241018,0.386731007820897,0.252935712828408,0.354449511686768,0.477747859672096,0.435126391878844
137,0.199606437569473,0.267295494639183,0.325623631863303,0.184700620434786,0.321074868255128,0.26857538813176,0.256570688795493,0.412087455620382,0.500902422926731,0.323392460391679
138,0.148078129718261,0.189852256488448,0.224471745458331,0.116101008903104,0.152791351305368,0.217997462676751,0.242485301051198,0.376488152665118,0.536913126974484,0.354538818330855
139,0.503673033094598,0.489674898078986,0.548567948266298,0.52069492021157,0.465600801412146,0.55394291591676,0.534627880833459,0.531755234495543,0.576821015735491,0.58931889752091
141,0.380002297536767,0.318819418025898,0.345052924512286,0.406017521489892,0.39680961256221,0.429764262393018,0.438366144069421,0.467084093621588,0.473995667276243,0.44357819850179
143,0.409229286814075,0.356857420400671,0.331667519026991,0.428453836175805,0.427496456782299,0.492501923310774,0.485524841485235,0.471442555214591,0.456858162110143,0.434476414268
144,0.496517106257985,0.47344484307599,0.406203065276264,0.428217360201228,0.448391710249667,0.482654895778219,0.491080583536133,0.530824833233659,0.513210561416349,0.474146315545062
145,0.422701033516684,0.445520474861975,0.436691530725326,0.48041664273448,0.49309294667306,0.5283876821895,0.519236953266401,0.515753949243774,0.499678316539779,0.519420575468052
146,0.573802834136834,0.592735959259276,0.581994223197772,0.60656003377082,0.620104341657792,0.623986693488983,0.645702102018418,0.60849395298996,0.617597207010053,0.635505740515538
147,0.518064528066491,0.552935731924544,0.562758228069067,0.574168562295518,0.588134128579846,0.595584519802737,0.596257235124666,0.581117412336234,0.619194172827741,0.62992383202979
148,0.327505792748075,0.404737088078387,0.427301474980483,0.357577567291354,0.465595883258465,0.437331345923791,0.380083534161581,0.452028139106303,0.541198645046159,0.477574604890329
149,0.169946585498597,0.331954109166456,0.369891562726087,0.200738782166044,0.397530746987383,0.369158811307541,0.258694641292399,0.394496104229693,0.524282667123509,0.403681654195707
150,0.417574877957435,0.437234696356806,0.467815837308115,0.434406969420472,0.495271444987719,0.508012641883848,0.479783495902721,0.552339506703624,0.602406676520903,0.564996105399854
151,0.530458135152409,0.55176349385597,0.549678300632404,0.573541289094629,0.636652288440574,0.604572192101464,0.606705820586461,0.61145137663874,0.652032501261403,0.674081694030081
152,0.532186600957775,0.539947055623702,0.536208567480004,0.564582637325172,0.647770987175753,0.604641194534089,0.608567263800738,0.611627914122155,0.64941684725382,0.661069115175505
153,0.517233310220453,0.552562097906778,0.563246531020753,0.573665426274768,0.607096256970663,0.596170762795441,0.58187956272854,0.590666137128478,0.627210823690436,0.646537723689554
154,0.567348604546638,0.572992813137314,0.581632698837739,0.61066187064463,0.634030806795214,0.630501333494089,0.633338764188713,0.633223962293143,0.63011019362194,0.707384252957671
155,0.570987743200572,0.568276005644978,0.577805385348223,0.5998557488125,0.627554467532407,0.62019091601024,0.628694630083788,0.638826414507731,0.623631899996907,0.682331565092146
156,0.456182680310764,0.500696596701307,0.510630700605195,0.520496009131118,0.573709497334999,0.571133298200507,0.546437718053618,0.567784692451863,0.656355341972896,0.598294220603146
157,0.28220814829892,0.403387544442959,0.420571086041168,0.341595909530109,0.466560310521059,0.435811035196221,0.383315168476649,0.473161974469557,0.564853426464634,0.464003804599329
158,0.188488574223061,0.365411592954992,0.39486099171943,0.243084835320089,0.459302467006998,0.377000657076403,0.274289491350255,0.433755260089862,0.58130960619946,0.398813133900751
160,0.492953739419572,0.521904092651504,0.497202283786182,0.503294930010604,0.532416132014471,0.558262034838002,0.598611254391432,0.576859909330643,0.592664079515113,0.60072576002286
161,0.530415696677179,0.538618159242278,0.52359023130917,0.558750172748472,0.650672019648231,0.601229937630736,0.60749818394219,0.617464600133893,0.653747351953972,0.64385097427283
162,0.452316919446601,0.431779659298021,0.450038903371989,0.485175524196329,0.48529991460501,0.480688037040677,0.497047690346499,0.516790219131881,0.50275789971266,0.515433694510825
163,0.432629513469946,0.452492013474801,0.458656449343122,0.457055923454914,0.460981287626772,0.490748822940086,0.472858295400636,0.510961452209771,0.536278648856222,0.557844541426703
164,0.498605429107795,0.530807637397613,0.541126144411396,0.545423376328832,0.530581994546183,0.536885845877878,0.549165135716532,0.56513187338121,0.592187558969166,0.603325300336601
166,0.513251842263328,0.522911751231045,0.557450050386788,0.538832011535175,0.518143332498423,0.555783170472138,0.551419343523253,0.566448396533904,0.602625035372812,0.607455268107951
167,0.504443194866719,0.495010231475911,0.533074463791586,0.498569079554279,0.451530558709478,0.544035046422242,0.530549097395264,0.551123103648952,0.589245463462511,0.597393550402776
168,0.500608936953274,0.494023197365939,0.53243411735172,0.492797475265926,0.446621390518809,0.542949738012768,0.523926629020763,0.551430567326383,0.589579190043392,0.597318551262485
169,0.489607382078179,0.495998753376468,0.531948612589098,0.483673396084693,0.445836306427746,0.539942563521788,0.518899272182502,0.559767686834946,0.595217997782755,0.606303697219107
170,0.289397884306912,0.308286577550375,0.288677360510006,0.27250839411968,0.290703408162579,0.308391251230543,0.3198987799789,0.340115974945328,0.360321177964007,0.378354831642881
171,0.481349393890591,0.4715449570902,0.513957568886461,0.494685231057819,0.470976176390708,0.519476697193516,0.513318162007095,0.540284499922509,0.568320386927188,0.585060356198377
172,0.411924911138312,0.393337462311554,0.378433458631881,0.403286667602688,0.424803126471276,0.394451681096151,0.435336330998945,0.483243660909956,0.42561288991011,0.402097994574116
173,0.540129944891391,0.521851205864912,0.532894962260588,0.502550489967896,0.512235454631588,0.523473899949226,0.601367635616076,0.622802655618784,0.59252640994983,0.541980457416358
174,0.411125001898561,0.403079670789896,0.374259520299561,0.414899605288152,0.372718400248008,0.366389477814508,0.41130585931834,0.4666871351839,0.488675461339638,0.443105454436666
175,0.38069540524247,0.415806583469066,0.370594789267116,0.366676733732618,0.366105025971907,0.368876833317146,0.429350370968365,0.473121431463297,0.490577856567038,0.392635833678586
176,0.381779115371625,0.416291228150323,0.39039365152494,0.359405335259365,0.381625821084968,0.390824882233697,0.409849926649986,0.44269662715545,0.468321826762743,0.369141776000616
177,0.381416919823252,0.416953084346854,0.39319408330797,0.352075920271583,0.409138054655715,0.438611345200315,0.401037248059481,0.412693406714363,0.457885253743622,0.357710557289318
178,0.404477475860623,0.413003727990479,0.393520425277343,0.392991953825461,0.390871787433017,0.383264536453207,0.411598928989188,0.452162476132575,0.475426749259712,0.410027008739494
179,0.429684960324018,0.438584626214645,0.468070749960156,0.4491121968442,0.472047253463806,0.483045077423693,0.485034566314478,0.49522349746176,0.489838168756618,0.488502836645988
180,0.402161367234346,0.399086346058213,0.40757329531206,0.420109582232523,0.448152155850763,0.459968800800463,0.486219162127139,0.505485672817377,0.511357972071997,0.458445389450213
181,0.376409044656456,0.401606125868271,0.41595555701657,0.460824506790407,0.47283853312435,0.46591506870216,0.504580011170052,0.526695775237773,0.529065062060932,0.516928571124092
182,0.461082774508009,0.454391600003859,0.487839496306256,0.48803405857423,0.495068186592396,0.513410448128054,0.49172929236068,0.500128485369761,0.509745598606097,0.521174618938041
183,0.491290882336288,0.488561662759292,0.512478233994158,0.529472233520667,0.514890649164985,0.555078519855374,0.525932048094378,0.525111117452437,0.53422451648519,0.559601158819957
184,0.457465686844356,0.45094440480874,0.469169286062465,0.465096754794018,0.464551012351887,0.474290409538126,0.476477106692291,0.491716549026825,0.496556554422382,0.497734977803592
