"rgn_id","rgn_mean_cat","rgn_mean_trend","status"
59,0.0763943,-0.105985,0.898141
60,0.119913,-0.217184,0.840116
61,0.103948,-0.200688,0.861403
62,0.135306,-0.234826,0.819593
63,0.137656,-0.234249,0.816459
64,0.121518,-0.207012,0.837976
65,0.127105,-0.226619,0.830527
66,0.129665,-0.223544,0.827113
67,0.0915343,-0.225704,0.877954
68,0.115789,-0.222273,0.845615
69,0.106141,-0.19506,0.858479
70,0.105972,-0.204828,0.858704
71,0.130059,-0.247223,0.826588
72,0.120977,-0.27979,0.838697
73,0.141691,NaN,0.811079
74,0.142383,-0.298094,0.810156
75,0.115792,-0.292505,0.845611
76,0.107512,-0.234063,0.856651
77,0.0182712,-0.123276,0.975638
78,0.0163192,-0.126809,0.978241
79,0.0236761,-0.0994835,0.968432
80,0.0484047,-0.142849,0.93546
81,0.0124901,-0.0891438,0.983347
82,0.0896961,-0.153054,0.880405
84,0.118686,-0.241329,0.841752
85,0.117954,-0.210866,0.842728
86,0.124487,-0.20449,0.834017
88,0.140559,-0.151749,0.812589
89,0.14529,NaN,0.80628
90,0.146365,0.149706,0.804846
91,0.149116,0.167054,0.801179
92,0.139179,-0.153103,0.814429
93,0.121161,0.114864,0.838453
94,0.128424,0.271912,0.828768
95,0.170353,-0.0996286,0.772863
96,0.0975498,-0.218896,0.869934
97,0.0983739,-0.214115,0.868835
98,0.103519,-0.212372,0.861974
99,0.100781,-0.202891,0.865625
100,0.0747578,-0.15076,0.900323
101,0.126072,-0.184433,0.831904
102,0.121266,-0.198831,0.838312
103,0.0975163,-0.181101,0.869978
104,0.120937,-0.231768,0.838751
105,0.157894,0.376819,0.789474
106,0.100466,-0.228255,0.866046
107,0.114459,-0.282942,0.847388
108,0.144754,-0.259113,0.806995
110,0.0828267,-0.189221,0.889564
111,0.0978605,-0.195477,0.869519
112,0.0712039,-0.185216,0.905061
113,0.0831712,-0.206151,0.889105
114,0.0745482,-0.20166,0.900602
115,0.081449,-0.19627,0.891401
116,0.0850135,-0.198711,0.886649
117,0.101941,-0.201959,0.864078
118,0.104668,-0.210083,0.860442
119,0.0692196,-0.182094,0.907707
120,0.0995185,-0.210971,0.867309
121,0.0756101,-0.191262,0.899187
122,0.0740116,-0.192133,0.901318
123,0.0926182,-0.20567,0.876509
124,0.102128,-0.214246,0.863829
125,0.0802486,-0.216777,0.893002
126,0.0866712,-0.214192,0.884438
127,0.0727465,-0.189159,0.903005
129,0.0747187,-0.202534,0.900375
130,0.100011,-0.227294,0.866652
131,0.0697401,-0.192002,0.907013
132,0.0887817,-0.209777,0.881624
133,0.0731083,-0.194013,0.902522
134,0.081358,-0.224041,0.891523
135,0.102525,NaN,0.8633
136,0.0852467,-0.250725,0.886338
137,0.108917,-0.244013,0.854777
138,0.127645,-0.22874,0.829807
139,0.0862567,-0.205096,0.884991
140,0.0962916,-0.215654,0.871611
141,0.168803,-0.160911,0.77493
143,0.155755,-0.0834737,0.792327
144,0.266941,0.0126621,0.644079
145,0.178183,NaN,0.762423
146,0.104903,-0.212277,0.86013
147,0.0995745,-0.231259,0.867234
148,0.102104,-0.292019,0.863861
149,0.106838,-0.291468,0.85755
150,0.0948951,-0.287694,0.873473
151,0.103005,-0.276819,0.86266
152,0.094517,-0.261287,0.873977
153,0.102349,-0.272664,0.863534
154,0.104735,-0.255032,0.860353
155,0.0898671,-0.23254,0.880177
156,0.0947466,-0.278348,0.873671
157,0.0954971,-0.293442,0.872671
158,0.0989001,-0.281673,0.868133
159,0.121839,-0.194569,0.837548
161,0.0856007,-0.255628,0.885866
162,0.123654,-0.147962,0.835128
163,0.120521,-0.128827,0.839305
164,0.0708952,-0.181506,0.905473
166,0.0779354,-0.201605,0.896086
167,0.0869772,-0.184348,0.88403
168,0.0903658,-0.197175,0.879512
169,0.0984911,-0.205574,0.868678
171,0.098773,NaN,0.868303
172,0.179204,NaN,0.761061
173,0.183392,-0.24869,0.755477
174,0.0947304,-0.224523,0.873693
175,0.0774541,-0.112627,0.896728
176,0.078616,-0.112989,0.895179
177,0.0808359,-0.106509,0.892219
178,0.0905302,-0.180508,0.879293
179,0.113992,-0.200428,0.84801
180,0.111738,-0.150113,0.851015
181,0.126255,-0.192076,0.83166
182,0.12359,-0.225053,0.835213
183,0.132607,-0.224264,0.823191
184,0.109139,-0.21675,0.854481
185,0.0939485,-0.233789,0.874735
186,0.107642,-0.207624,0.856478
187,0.0950158,-0.173413,0.873312
188,0.0978417,-0.158537,0.869544
189,0.0921058,-0.157405,0.877192
190,0.0495746,-0.202357,0.9339
191,0.0505955,-0.290757,0.932539
192,0.0485395,-0.187306,0.935281
193,0.121956,-0.221623,0.837392
194,0.118511,-0.220359,0.841985
195,0.098593,-0.201901,0.868543
196,0.104449,-0.207345,0.860735
197,0.11649,-0.248078,0.84468
198,0.123908,-0.216375,0.834789
199,0.104227,-0.191717,0.861031
200,0.114101,-0.215395,0.847865
202,0.0930741,-0.237966,0.875901
203,0.0831967,-0.250986,0.889071
204,0.0775911,-0.295919,0.896545
205,0.0965773,-0.2957,0.87123
206,0.113092,-0.337092,0.84921
207,0.0863857,-0.275047,0.884819
208,0.141581,-0.378183,0.811226
209,0.0862093,-0.238617,0.885054
210,0.111995,NaN,0.850673
212,0.0990745,-0.300626,0.867901
213,0.107378,NaN,0.856829
214,0.0364688,-0.129861,0.951375
215,0.0721993,-0.236478,0.903734
216,0.109232,-0.316092,0.854358
218,0.150078,NaN,0.799896
219,0.143278,-0.114062,0.808963
220,0.0599074,-0.141954,0.920123
221,0.0677067,-0.173355,0.909724
222,0.089658,-0.19097,0.880456
223,0.179812,-0.128742,0.760251
224,0.143126,-0.162794,0.809165
227,0.0932679,-0.159325,0.875643
228,0.0937562,-0.154746,0.874992
231,0.114218,-0.330885,0.847709
232,0.0897727,-0.135,0.880303
237,0.093907,-0.293403,0.874791
244,0.086259,-0.210819,0.884988
245,0.0827597,-0.227746,0.889654
247,0.103515,-0.289257,0.86198
248,0.0714409,-0.193575,0.904745
249,0.06402,-0.153846,0.91464
250,0.0823085,-0.197628,0.890255
255,0.0860154,-0.257247,0.885313
