"sp_id","sp_type","rgn_id","rgn_name","catch_03_07_npp_hb_rescaled","catch_03_07_npp_lb_rescaled","catch_04_08_npp_hb_rescaled","catch_04_08_npp_lb_rescaled","catch_05_09_npp_hb_rescaled","catch_05_09_npp_lb_rescaled","catch_06_10_npp_hb_rescaled","catch_06_10_npp_lb_rescaled"
37,"eez",37,"Mauritius",0.00018819617382289,0.00347315865430876,0.000168564803003817,0.00292237698282457,0.000176104720572003,0.00299154747921596,0.000182366831124098,0.00313784139310702
38,"eez",38,"British Indian Ocean Territory",6.34767848858467e-05,0.00428174716544528,0.000114367759682886,0.00722425975115875,0.000113854577833713,0.00704473330920828,0.000104523106231081,0.00655067381621191
39,"eez",39,"Maldives",0.00428660576539294,0.0511883326192913,0.00550219791546615,0.0613516134279278,0.00608953856211843,0.0664561587836126,0.00664829873445776,0.07344585958366
40,"eez",40,"Sri Lanka",0.0382483190822149,0.139176167868134,0.0373256690914928,0.127966034101471,0.0375841582151059,0.12656700596665,0.0427278596924022,0.145241576307364
41,"eez",41,"Mozambique",0.0132880555842009,0.0254366626345413,0.013802182490917,0.0247532235060505,0.014260549792865,0.0250110152465639,0.0155292727598791,0.0275690684308483
42,"eez",42,"Madagascar",0.0039310058929157,0.0148418498056317,0.00422517956974809,0.014957230963984,0.00474116462041846,0.0164138114900374,0.00514647770468164,0.0180275611323085
43,"eez",43,"Kenya",0.00425287117491431,0.0165970074350607,0.00429200992351237,0.0157128673498569,0.00511788966575402,0.0183072134313974,0.00577929816961187,0.0209533053844919
44,"eez",44,"Somalia",0.012739223687158,0.0404531596532223,0.0111059123404078,0.0331082939267239,0.0101350499004899,0.0296739900389304,0.00910954986287868,0.0269912074741106
45,"eez",45,"Eritrea",0.014027895129371,0.0102227123114428,0.0122837079264442,0.0083897659244561,0.0105050708113091,0.00701749814684557,0.0103317443065539,0.00698265608075172
46,"eez",46,"Djibouti",0.0257202307479877,0.0223882945984179,0.0294880955908824,0.0240897054125553,0.0329780714407272,0.0263885860602788,0.0381226204235735,0.0309020612918285
47,"eez",47,"Yemen",0.0338054238587469,0.104386559808167,0.0317995038357091,0.0914452621866478,0.0302805948053545,0.0850691164552028,0.0297206820919542,0.0840596075274005
48,"eez",48,"Oman",0.0133958523656439,0.049465983596971,0.0148305768193229,0.0513366128983906,0.0160828057217334,0.0544387507483782,0.0176944797775131,0.0599984171402003
49,"eez",49,"Sudan",0.00679493401334597,0.00264327552357155,0.00722078850930342,0.00263604821978127,0.00672773412761991,0.00240205724704929,0.00571773689339811,0.00206334043486203
50,"eez",50,"Saudi Arabia",0.0307608517718358,0.0287936826364836,0.0331851616955676,0.029046237259091,0.0369633985341033,0.0317241282404411,0.0408145541218647,0.0354760666153855
51,"eez",51,"Kuwait",0.135154136144951,0.0802936367038336,0.143186880086639,0.0798662940791541,0.157173420170509,0.0860629722758387,0.169329037731061,0.0938813411209519
52,"eez",52,"Bahrain",0.245439075732203,0.176196152507295,0.26541726233956,0.179448412151954,0.289829463480453,0.192574954814349,0.324594671058399,0.219540117114441
53,"eez",53,"Pakistan",0.215511440730458,0.262592937205524,0.226423328969071,0.25884721076091,0.238267413567641,0.26671844763476,0.256009499746755,0.290352505704055
54,"eez",54,"United Arab Emirates",0.0998463851129874,0.0898321924921733,0.101508344526004,0.0853199401050048,0.105908439364484,0.0870887148965469,0.113017025603796,0.0939188903718616
55,"eez",55,"Azores",0.000699206064326399,0.00275698435892945,0.000817995946482864,0.00299980970584748,0.000906200021333772,0.00320362966684992,0.00113942051455102,0.00392989983401283
56,"eez",56,"Cape Verde",0.000251937604381984,0.00593522418534763,0.00026006667694318,0.00574885867278317,0.000274803950156013,0.0059433227503865,0.000266767271222185,0.00583980542206519
57,"eez",57,"Madeira",0.000196100083870882,0.00637725689994155,0.00019806648536311,0.00606194884890794,0.000197883430506922,0.00588317644866874,0.000197850635183201,0.0059084366666741
58,"eez",58,"Canary Islands",0.00309980038406109,0.0194576934636715,0.00334950413880155,0.0197212400553227,0.00377093840312195,0.0217012473382165,0.00427641433401798,0.0249216870408891
59,"eez",59,"Belgium",0.119005769096569,0.0420639229429466,0.114910966092463,0.0378309177928686,0.130745071303946,0.042409869665562,0.15341260004044,0.0508147864978465
60,"eez",60,"Gibraltar",0.0702334526417979,0.131234332709008,0.0716132914074027,0.125671145350787,0.0742606185378773,0.127695564045146,0.0786558246385858,0.136950474414587
61,"eez",61,"Tunisia",0.0722158855851134,0.0716163776311542,0.0769219718587221,0.0715617472403407,0.0795084546027167,0.0723729373835723,0.081563439176168,0.0750546116897016
62,"eez",62,"Morocco",0.0469517947721694,0.315227886210334,0.0494393918419044,0.310178588742551,0.0528332336561888,0.325993951706886,0.0571748403209197,0.357909838768701
63,"eez",63,"Western Sahara",0.059142749735564,0.299274317218258,0.0622566333512982,0.294967535795884,0.0672261490171296,0.310774521112323,0.0738943530955006,0.345042649799013
64,"eez",64,"Mauritania",0.193430734327098,0.422884834444212,0.204682464980424,0.419879539196839,0.215063035501911,0.432608166290963,0.233200349983725,0.474391702758619
65,"eez",65,"Gambia",0.232166917943131,0.496947802442487,0.243489548982148,0.489254884874968,0.256100363727278,0.504341715369081,0.282349318032355,0.561130749892208
66,"eez",66,"Senegal",0.179665928735779,0.409172483275676,0.184339058512323,0.394904161664144,0.188135863395145,0.396251437084369,0.192964451213647,0.413046824111926
67,"eez",67,"Libya",0.0186188168737064,0.0375112751559526,0.0200908361853563,0.0379337688701523,0.0212836540496853,0.0393466949234876,0.0228327472622223,0.042688932877354
68,"eez",68,"Malta",0.0015675651348822,0.00291092779146061,0.00170972450827984,0.00297822734799535,0.00227327458671012,0.0038763416203719,0.00293182181608775,0.00505783117524778
69,"eez",69,"Latvia",0.0811592030185317,0.345350565402487,0.086562187765259,0.345076977864394,0.0939901037440427,0.365701104165445,0.099267858224998,0.391730027587791
70,"eez",70,"Estonia",0.0404309028131947,0.209102379234667,0.0465373149123079,0.223601729325704,0.0526136638938851,0.245709246123298,0.0560553326385113,0.265236317086796
71,"eez",71,"Bulgaria",NA,NA,NA,NA,NA,NA,NA,NA
72,"eez",72,"Romania",NA,NA,NA,NA,NA,NA,NA,NA
73,"eez",73,"Russia",0.0769452186029243,0.108657129839462,0.0805927771725792,0.107279339602857,0.0901220763257505,0.116929642128705,0.102414482948191,0.13374501566295
74,"eez",74,"Georgia",NA,NA,NA,NA,NA,NA,NA,NA
75,"eez",75,"Ukraine",NA,NA,NA,NA,NA,NA,NA,NA
76,"eez",76,"Turkey",0.0810033729623199,0.161504841488385,0.0868036185122973,0.16231638890177,0.0978690771925168,0.178886409429443,0.105251766533944,0.194786959232624
77,"eez",77,"Syria",0.0406648545129943,0.044590610264866,0.0457952351901304,0.0471593460817249,0.0512417542330274,0.0517063215429368,0.057608598188474,0.0588716578287971
78,"eez",78,"Lebanon",0.0252113522183626,0.0671606856510086,0.0248684680342003,0.0621958931189045,0.0247851183573277,0.0607635429205921,0.0263823851610424,0.0654815112629258
79,"eez",79,"Israel",0.0198740888078593,0.0220273496720268,0.0225030795856795,0.0222623160225097,0.023341779890716,0.023135088163602,0.0250633585882757,0.0247835717171785
80,"eez",80,"Greece",0.0206241507955504,0.0480256964014784,0.021519939595233,0.0470508440254374,0.0225860563229622,0.0483698413542153,0.0234983427825324,0.0509892370044634
81,"eez",81,"Cyprus",0.00207571559926,0.00587329072771,0.00234413609310915,0.00630091964690663,0.00257527248463882,0.00673713600690557,0.00277156210311911,0.00728272950365894
82,"eez",82,"Albania",0.0220469061401172,0.0130506222488641,0.0208344468639424,0.0115549117812426,0.0207508361338382,0.0112578395739471,0.0238278974709148,0.0130953877773575
84,"eez",84,"Algeria",0.0763636129351658,0.225325464943,0.0809394775359268,0.223879811772288,0.087248576153521,0.23616748432493,0.091798443118319,0.251894979581899
85,"eez",85,"Ascension",1.16696254987552e-07,2.31822707963067e-05,1.47708048312302e-07,2.73167311848546e-05,1.38932890428984e-07,2.52922606074388e-05,1.52513152723745e-07,2.82921114789943e-05
86,"eez",86,"Saint Helena",6.83844958561203e-06,0.000533968101902172,7.1641303295523e-06,0.000525335529663002,7.58315779112927e-06,0.000544456715869519,8.14103411428935e-06,0.000591221403010733
88,"eez",88,"Tristan da Cunha",5.31419660517463e-05,0.000452762828439001,5.55209548831977e-05,0.000444061336048046,5.84068828796532e-05,0.000455165595862916,6.26871055753899e-05,0.000493659112603032
89,"eez",89,"South Georgia and the South Sandwich Islands",0.00473486406592712,0.00238187416253028,0.00557046219227921,0.00262291643413564,0.00817214725523975,0.00378097261865707,0.0089579964907649,0.00420426397904026
90,"eez",90,"Prince Edward Islands",0.000490492955372998,0.000129335227979788,0.000530135206278938,0.000119668482153926,0.000505527346501731,0.00011249839000658,0.000547711287959103,0.000122599620592113
91,"eez",91,"Crozet Islands",0.000321296099995232,1.12825057114653e-05,0.000347790975519337,1.15097515342953e-05,0.000365576221370083,1.17928552003621e-05,0.000397987676222042,1.30684504357451e-05
92,"eez",92,"Amsterdam Island and Saint Paul Island",2.89636487739935e-07,2.32251136139214e-06,2.24628466195222e-07,1.38512696259872e-06,2.22382628269704e-07,1.29337404468675e-06,2.13982602830282e-07,1.23593293235935e-06
93,"eez",93,"Kerguelen Islands",0.000158282977563342,4.28013078254549e-06,0.000192279548074705,4.87024139506613e-06,0.000213680989825561,5.29290475560728e-06,0.000209777553184759,5.24565626478586e-06
94,"eez",94,"Heard and McDonald Islands",0.00015977138252389,1.73191607655442e-05,0.00019408084493421,1.97266617392488e-05,0.000215654593400701,2.14668404843254e-05,0.0002119245013969,2.1330569509945e-05
95,"eez",95,"Falkland Islands",0.100511474005057,0.00907121760912779,0.115663643075151,0.00988624093193399,0.13299815361559,0.0112223748170381,0.151102978529446,0.0129817216813285
96,"eez",96,"Sierra Leone",0.0798148621881777,0.173710848189677,0.0844311733016849,0.172391815052449,0.0907242210485529,0.18172396853491,0.0979524066589556,0.198815318116089
97,"eez",97,"Liberia",0.0102690571553482,0.0401347786217648,0.0110112096156462,0.0404758644830726,0.0117747236473191,0.0423490802638733,0.0123944251963506,0.0452263303984061
98,"eez",98,"Togo",0.0670564527253241,0.278304685581563,0.0683785611443909,0.267351295263222,0.0708674099705974,0.272134772498835,0.0742056681113458,0.289409756282876
99,"eez",99,"Benin",0.0972017531410411,0.239233072385326,0.0993560500809801,0.230084267150562,0.103042129068265,0.234009093141969,0.107148586411301,0.247107153990869
100,"eez",100,"Republique du Congo",0.0582219889292751,0.0822595615211129,0.066267017230215,0.0879171393134086,0.0742728124295853,0.0967579013816692,0.0830539524186557,0.109671837476949
101,"eez",101,"Namibia",0.00654414045075876,0.152337234644988,0.00619821731621517,0.136742211007235,0.00610617285291113,0.133073404830668,0.00614458174349889,0.13613368986936
102,"eez",102,"South Africa",0.00363952123885579,0.113347664103831,0.00366268945298988,0.107760826169211,0.00353724038079148,0.102941571776396,0.00358477399387207,0.106289617048936
103,"eez",103,"Sao Tome and Principe",0.00142374171880163,0.0111386519507002,0.00151162622447593,0.0110967212517483,0.00163500072778626,0.0117306413833144,0.0016114785322274,0.011727574844861
104,"eez",104,"Equatorial Guinea",0.00105579208691074,0.0157408745250317,0.00114798684135516,0.0160525619485071,0.00127735409331356,0.0174532865494235,0.00137657295604448,0.0191531497187728
105,"eez",105,"Bouvet Island",NA,NA,NA,NA,NA,NA,NA,NA
106,"eez",106,"Ghana",0.0407836270648401,0.284828087954191,0.0420895712558641,0.27675115556263,0.0435223267670902,0.281339374240489,0.0470826025200157,0.307991323707386
107,"eez",107,"Clipperton Island",8.78984101458169e-05,0.00180479620361311,8.35641088243626e-05,0.00161005101709737,9.27282219937589e-05,0.00175045652203443,0.000102117925320835,0.00195174928126958
108,"eez",108,"Bermuda",8.54321087363916e-06,0.000312656872589094,8.94366329763705e-06,0.000306963053734767,9.42651617129176e-06,0.000316817752063155,9.86339400950213e-06,0.000335784782937385
110,"eez",110,"Bahamas",0.00238697043508249,0.00515105779921205,0.00235395198865877,0.00476925355442136,0.00236522085815267,0.00470104623774382,0.00246313839727504,0.00495996559955388
111,"eez",111,"Turks and Caicos Islands",0.00211038847831387,0.0152779972519584,0.00231175047491902,0.0156875504230925,0.00255483731893935,0.0169932554142463,0.00278782990041671,0.0187492173080748
112,"eez",112,"Cuba",0.0049518839186927,0.00893278185056182,0.00509375473760677,0.00862710868555012,0.00524771834416498,0.00870953100079502,0.0055529561893226,0.00933107089807152
113,"eez",113,"Cayman Islands",1.88483967489292e-05,0.000252923847099122,1.96778746987289e-05,0.000248040883792143,2.20033531778217e-05,0.000271511336634503,2.33847370647613e-05,0.000292186931394653
114,"eez",114,"Haiti",0.00979383844413061,0.0291742930056815,0.0105264596576721,0.0294775943639691,0.0112298267454734,0.0307666333513756,0.0124738392185229,0.0345274689318488
115,"eez",115,"Dominican Republic",0.0105295097046788,0.0265980708599542,0.0111378311067177,0.0264186646229828,0.0118893801277256,0.0276045808484566,0.0127612999075177,0.0299765161946181
117,"eez",117,"British Virgin Islands",0.000566747620892796,0.00577524420687012,0.000631081871864687,0.00602510501692066,0.000696204925726114,0.00650392407120199,0.000746808818478074,0.00705617188639892
118,"eez",118,"Anguilla",0.000634327231613478,0.00366989181479828,0.000755627291684389,0.00409924020408345,0.000847335485809145,0.00450102024834833,0.000905670102893676,0.00487625363332206
119,"eez",119,"Saint Kitts and Nevis",0.0109340485438093,0.0197619331547699,0.0121606088683509,0.0206508956960225,0.0132023902293572,0.0219754145504559,0.0140866459689401,0.0237225280327779
120,"eez",120,"Antigua and Barbuda",0.00269009535458576,0.00382187617714138,0.00320110382764879,0.00426778710374904,0.0035274919591783,0.00460631730217621,0.00364744159340104,0.00482068708851476
121,"eez",121,"Montserrat",0.000532701110061446,0.00179694942467624,0.000811732495162166,0.00257033944101083,0.00103118782372001,0.00319751025946131,0.00102777367387265,0.00322575960268455
122,"eez",122,"Saint Lucia",0.0236479437917118,0.037680956654269,0.0185317951607481,0.0277394600563503,0.0185050841158012,0.0271048038035168,0.0193510191375533,0.0286980821821755
123,"eez",123,"Dominica",0.00226824037524973,0.00852688569373972,0.00251704459635924,0.00888503606009747,0.0027035728419811,0.00933479043854826,0.0028116931572538,0.00982673786584419
124,"eez",124,"Barbados",0.000848997058496559,0.00452674571203408,0.000836725490847524,0.00418984730948079,0.000944525830774193,0.00462797953333825,0.00104758838457031,0.00519515003498619
125,"eez",125,"Grenada",0.00802923488587081,0.0213250350887093,0.00742667149604105,0.0185400537979177,0.00763845623676066,0.0186323031471736,0.00781312022295935,0.0192989431588535
126,"eez",126,"Trinidad and Tobago",0.0155462604160202,0.0405559207594641,0.0159971154461415,0.039161866636789,0.016327778864069,0.0391205444090698,0.017553384713964,0.0423903428737526
127,"eez",127,"Saint Vincent and the Grenadines",0.00565307248627726,0.0222419199083969,0.00540795126287308,0.0199745700105352,0.00524536450469487,0.0189609958176637,0.00518839087301434,0.0190099539100433
129,"eez",129,"Panama",0.0069885336404021,0.083113787040704,0.00709744830063075,0.079548668262454,0.00774405343660066,0.0849519000003991,0.00799555926614829,0.0892234602687769
130,"eez",130,"Costa Rica",0.0116567044018033,0.018210222351465,0.0111987334675004,0.0168409739624931,0.0113930049824968,0.016013620480311,0.0116308109538547,0.0165283301087862
131,"eez",131,"Nicaragua",0.00949374093715563,0.0128741315864808,0.00963610245091789,0.0123469508727624,0.0103423229568425,0.0131657392558217,0.0110107037576651,0.0143030035474738
132,"eez",132,"Colombia",0.0021028552633444,0.0192652338880231,0.00221024964383675,0.0193063854190866,0.00234714436073085,0.0201448605132642,0.00239947529378281,0.020852844511785
133,"eez",133,"Honduras",0.00338695177587617,0.00609361833158136,0.00299045998247208,0.00499572623306204,0.00298598532508139,0.00486038520318538,0.00316240439502828,0.00521222958076778
134,"eez",134,"El Salvador",0.0134220181770543,0.0523046555780862,0.0127034772937168,0.0464903880284213,0.0127400479617475,0.0455644355422228,0.0111897119626915,0.0406221182210698
135,"eez",135,"Mexico",0.0347105343975814,0.0776719199344559,0.0363215094457479,0.0764682867521321,0.0396039688981301,0.081798353521884,0.0426376826934347,0.0892179048584296
136,"eez",136,"Guatemala",0.0155305812725349,0.0415565583767023,0.0153525098134851,0.0375992722026717,0.0156055833154577,0.0366884965670639,0.0166561063888768,0.0394633554761841
137,"eez",137,"Ecuador",0.00409930355650025,0.0414077443672633,0.00455454774421096,0.0432106693385368,0.005191284416728,0.0480608642622189,0.00566614100672346,0.0530573515555273
138,"eez",138,"Peru",0.187659774858885,0.913572737441982,0.201974141672106,0.915808262699982,0.20266423235948,0.91569711178098,0.192490090796243,0.912435098712742
139,"eez",139,"Venezuela",0.026867802418536,0.127151427797569,0.0253588217937551,0.113370484578238,0.0225366291806872,0.0994760176084639,0.0208917023263938,0.0938701406850571
141,"eez",141,"Faeroe Islands",0.239400629975107,0.114199433028893,0.226893208203759,0.100273762130182,0.222700408022787,0.095610044172628,0.223392171394279,0.0962494117071926
143,"eez",143,"Iceland",0.134059305242388,0.126077368695356,0.12900328811568,0.113752817068942,0.125990659530756,0.108616657025691,0.124306483987676,0.108451699588783
144,"eez",144,"Jan Mayen",3.98597250408592e-05,5.8042994370477e-05,5.2287816120998e-05,7.14224693223475e-05,5.98782322685626e-05,8.02514301316754e-05,8.82896230547669e-05,0.000119844516682374
145,"eez",145,"Greenland",0.0204930174150294,0.0110096463275274,0.0209754142308592,0.0105236129032738,0.020695272023782,0.0100301130530624,0.0213790141404226,0.0105448172283967
146,"eez",146,"Pitcairn",2.63980982541956e-06,4.30317052503644e-05,1.59352481136242e-06,1.68591187558624e-05,7.27191966031412e-06,4.83461056778341e-05,7.77378202598768e-06,5.22450120361471e-05
147,"eez",147,"French Polynesia",7.20801841272172e-05,0.00081932220763543,7.4982776066375e-05,0.000800577563927067,8.04009347845879e-05,0.0008421625790191,8.96990808570315e-05,0.000951179599287723
148,"eez",148,"Line Group",5.80700786094756e-05,0.00246865935697011,6.08266552159064e-05,0.00242686449114934,5.93448807638661e-05,0.00231709087514985,6.24652897196e-05,0.00246780093798093
149,"eez",149,"Jarvis Island",2.81936477916668e-06,7.94325376218993e-05,3.20802429444783e-06,8.48099541436578e-05,6.21337178112559e-06,0.000160861897356008,5.51091685791807e-06,0.000144449317581285
150,"eez",150,"Palmyra Atoll",1.07897180522533e-06,1.55154401320827e-05,1.07462152556083e-06,1.4522035219023e-05,2.0897328386144e-06,2.75716030228148e-05,2.21313672554552e-06,2.9580034636471e-05
151,"eez",151,"American Samoa",0.000240711798803109,0.00419814951087936,0.000234879456991613,0.00384373721439508,0.0002583427730869,0.00413254662302056,0.000297584197672573,0.00481351887003446
152,"eez",152,"Samoa",0.00420860101832072,0.02062046599991,0.0044777707481774,0.0205978030356294,0.00490694253263122,0.0220979069439565,0.00542277020773271,0.0246753302204196
153,"eez",153,"Cook Islands",1.39653758242304e-05,0.000701112470927752,1.53002493960368e-05,0.000722196271062453,1.77728747042841e-05,0.000821031672115226,2.05283157530575e-05,0.000958827037406649
154,"eez",154,"Niue",9.15469711125063e-06,0.000365877039748159,5.83345925538236e-06,0.000218277574929031,5.46126128749705e-06,0.000200096977686288,6.28904859871784e-06,0.000233100296222209
155,"eez",155,"Tonga",0.000908953231373913,0.00312635905106222,0.000962249372023161,0.00305299604916189,0.00101237564099776,0.00310139587353225,0.00110261697981161,0.00341085165804733
156,"eez",156,"Tokelau",4.11366818329398e-05,0.0014915609720265,4.55372666447765e-05,0.00152759123495261,6.03976073432805e-05,0.00195916296315352,7.88481671205649e-05,0.0025540413248873
157,"eez",157,"Phoenix Group",0.000184056058254756,0.00846239420141178,0.000184542846502849,0.00793322798526954,0.00039492114990514,0.016688378015066,0.000465511377505927,0.0201050311664839
158,"eez",158,"Howland Island and Baker Island",5.78254033441135e-05,0.00156640533248532,6.51968875522857e-05,0.00161834696814328,8.32136261832874e-05,0.00245010249330614,9.2110875118185e-05,0.0028146428775065
159,"eez",159,"Johnston Atoll",9.256824031822e-05,0.00209606486038447,8.77693820182312e-05,0.0018650111339788,9.67226997905787e-05,0.00201216387693355,0.00010567627098833,0.00222549640248617
161,"eez",161,"Wallis and Futuna",0.000825943434951802,0.00204467577978806,0.000901033607565667,0.00210746001555963,0.000975661885159644,0.00226158235063422,0.00106305514213143,0.00250810141109968
162,"eez",162,"New Zealand",0.0202596741117331,0.0118925634413573,0.0198886056518324,0.0109447343386047,0.0197115654401326,0.0106132856470392,0.0202924904357056,0.0110383184909725
163,"eez",163,"United States",0.0463643648951667,0.0618475688667054,0.0476353126357087,0.0597038087846584,0.0490362458889293,0.0600357775614644,0.0515331553419476,0.0634659236531362
164,"eez",164,"Belize",0.0150809898118248,0.0155176400255288,0.0154276714617679,0.0149176159483395,0.0162288669772143,0.0153583626046644,0.017480913865985,0.0167689007540722
166,"eez",166,"Jamaica",0.00449968421068654,0.0226328520144225,0.00466765173215288,0.0220425929966823,0.00498172791433883,0.0230062468064621,0.00532608425265598,0.0248926225908602
167,"eez",167,"Guyana",0.0229378160550037,0.0521335584657128,0.0221353525222788,0.04741025585668,0.0226477032770476,0.0474304521846369,0.0238059734067819,0.050280811179994
168,"eez",168,"Suriname",0.0335959996669993,0.0557486414935618,0.034633889877389,0.0538998063858292,0.0346778548388787,0.0528269880060122,0.0402919863769337,0.0620393996846635
169,"eez",169,"French Guiana",0.0108289306749774,0.0283645191360171,0.0110345777811469,0.0270722191635419,0.0105774951416368,0.0254871996296958,0.0121949206221023,0.0297278703717285
