"ID","chemical_pollution_2007_scaled","chemical_pollution_2008_scaled","chemical_pollution_2009_scaled","chemical_pollution_2010_scaled","chemical_pollution_2011_scaled","chemical_pollution_2012_scaled","rgn_type","rgn_id","rgn_name","rgn_key","area_km2","Shape_Leng","Shape_Area"
1,0.0219515142284882,0.0219515142284882,0.0219515142284882,0.0219515142284882,0.0219515142284882,0.0219515142284882,"eez",1,"Cocos Islands","CCK",594.16057557,225902.041407,597814386.041
2,0.275421162164697,0.275421162164697,0.275421162164697,0.275421162164697,0.275421162164697,0.275421162164697,"eez",2,"Christmas Island","CXR",479.827674447,181665.988288,482847274.347
3,0.270026072918584,0.270026072918584,0.270026072918584,0.270026072918584,0.270026072918584,0.270026072918584,"eez",3,"Norfolk Island","NFK",328.657147389,140722.638734,329827601.544
4,0.031386879048531,0.0306494659485778,0.0312050862294378,0.0308284635822446,0.030709747471257,0.0319641373889675,"eez",4,"Macquarie Island","AUS",754.639465629,457329.801648,752975858.413
5,0.109915564926861,0.110036906623825,0.108603489346298,0.108681338212035,0.108549680069865,0.108557065526388,"eez",5,"New Caledonia","NCL",19996.430269,7643473.14843,20096594263.2
6,0.0669302994756037,0.0668088132564033,0.0668262698871866,0.0675277667714712,0.0676049014195892,0.0674171688385252,"eez",6,"Vanuatu","VUT",16556.4700137,6598778.84062,16650627653
7,0.062558834271053,0.062558834271053,0.0625607245818621,0.0625616209794451,0.062559197684752,0.0625591891309707,"eez",7,"Solomon Islands","SLB",37076.2103277,16310040.5751,37314345678.5
8,0.140476961181961,0.140389998347086,0.140386730748906,0.1406394611041,0.140614801353463,0.140503153435849,"eez",8,"Palau","PLW",2946.22950936,1247164.70834,2965550999.61
9,0.0764433515428161,0.0763394217667767,0.0763314113018484,0.0766941591151995,0.0767817043592516,0.076160819897013,"eez",9,"Micronesia","FSM",16077.6046579,4861629.26952,16182167422.9
10,0.427809564281354,0.427809564281354,0.427809564281354,0.427809564281354,0.427809564281354,0.427809564281354,"eez",10,"Nauru","NRU",196.790489966,72516.449053,198116518.889
11,0.0521506908978993,0.0521506908978993,0.0521506908978993,0.0521506908978993,0.0521506908978993,0.0521506908978993,"eez",11,"Marshall Islands","MHL",24677.5279198,7159398.65786,24835534617.8
12,0.439980164231587,0.439980164231587,0.439980164231587,0.439980164231587,0.439980164231587,0.439980164231587,"eez",12,"Wake Island","UMI",208.058950248,94811.293942,209155124.042
13,0.25482032572759,0.25482032572759,0.25482032572759,0.25482032572759,0.25482032572759,0.25482032572759,"eez",13,"Northern Mariana Islands and Guam","MNP",4072.48754721,1556708.09194,4095703959.91
14,0.642891581396328,0.653025898208088,0.655165920765857,0.63952582969794,0.643128007980882,0.654298980956022,"eez",14,"Taiwan","TWN",9333.62622045,3951316.02915,9376400911.82
15,0.227440452653733,0.222283918503607,0.224147370998572,0.226658612786398,0.222880369336681,0.224178518278803,"eez",15,"Philippines","PHL",142896.109923,58836453.8059,143784214693
16,0.197091965205349,0.194960020236596,0.195506596939927,0.196474743961145,0.194241513910684,0.197326551546171,"eez",16,"Australia","AUS",247302.000541,114846756.656,248373829828
17,0.140499963730422,0.140851260351802,0.141166622469564,0.141137930501978,0.14082868875301,0.140730184369688,"eez",17,"Papua New Guinea","PNG",96354.4856715,37435294.6744,96983172760.8
18,0.105121573312262,0.118376016650357,0.121225726000799,0.121913061317656,0.12237175571492,0.124022237715812,"eez",18,"Fiji","FJI",25892.2087029,10678236.7635,26034755549.2
19,0.0919255439428498,0.0919255439428498,0.0919255439428498,0.0919255439428498,0.0919255439428498,0.0919255439428498,"eez",19,"Tuvalu","TUV",2402.78935003,771020.704452,2418349153.46
20,0.5161435238006,0.517344915833822,0.513794317246289,0.512030252141474,0.509732803183285,0.506668980492428,"eez",20,"South Korea","KOR",33342.6543448,19065395.3503,33416281981.2
21,0.35284711297679,0.353404658343802,0.35369117924233,0.352686566557202,0.35292336261838,0.353193791545557,"eez",21,"North Korea","PRK",12109.3899716,6288916.66367,12125370790.7
22,0.24267438846942,0.242647777178551,0.243626533537833,0.243666176742005,0.243839407942882,0.244029354601906,"eez",24,"Cambodia","KHM",4530.21148854,1991030.69082,4558634068.57
23,0.297106763563356,0.292931887938619,0.29440553651931,0.297147387391724,0.305207884557315,0.29186125311958,"eez",25,"Thailand","THA",28594.717063,11899846.9911,28776487268.9
24,0.0439301799055133,0.0437574047417655,0.0439357471105267,0.0441786224712095,0.0460680762292826,0.0479114915367946,"eez",26,"Andaman and Nicobar","IND",12395.2106352,5829203.19585,12472742538.1
25,0.208090008291459,0.20806103111977,0.208023851342711,0.21680799347402,0.215558223068029,0.214041175611542,"eez",28,"Comoro Islands","COM",2490.00488187,969972.696174,2505328846.94
26,0.212041244514152,0.212041244514152,0.212041244514152,0.212041244514152,0.212041244514152,0.212041244514152,"eez",29,"Mayotte","MYT",996.365818134,423576.819651,1002420064
27,0.0269074076349555,0.0269074076349555,0.0269074076349555,0.0269074076349555,0.0269074076349555,0.0269074076349555,"eez",30,"Glorioso Islands","ATF",238.183943298,71727.2609313,239660675.49
28,0.0773288171832559,0.0774035272010132,0.077369375390576,0.077321074398254,0.0774158148092723,0.0773848102302175,"eez",31,"Seychelles","SYC",6621.24234568,2362641.31688,6664476449.9
29,0.433125326738911,0.433125326738911,0.433125326738911,0.433125326738911,0.433125326738911,0.433125326738911,"eez",32,"Reunion","REU",1221.52649055,455849.453045,1227622046.63
30,0.080532612259855,0.080532612259855,0.080532612259855,0.080532612259855,0.080532612259855,0.080532612259855,"eez",33,"Juan de Nova Island","ATF",169.793544029,60730.2356408,170740991.629
31,0.0800287334455384,0.0800287334455384,0.0800287334455384,0.0800287334455384,0.0800287334455384,0.0800287334455384,"eez",34,"Bassas da India","ATF",297.564345619,82024.6337771,299033386.221
