rgn_id,score
248100,0.8613399559271082
248200,0.8563063467467523
248300,0.8885379930105325
248400,0.8795138236078014
248500,0.8657502381191643
248600,0.8724867466313618
258410,0.8707159724641512
258420,0.881780704056105
258431,0.8673742926335916
258432,0.8839630705570548
258441,0.8733154082912796
258442,0.8666315018249362
258510,0.88871246248992
258520,0.8801143491594153
258600,0.8812693774869507
258700,0.8849812775870873
288100,0.8699404909442384
288200,0.8685666956865733
288300,0.8678175998258352
