"rgn_id","stock_id","assessid","year","RAM_area_m2","ram_bmsy","gapfilled","method"
1,"Thunnus_obesus-57","IOTC-BIGEYEIO-1950-2014-PONS",2012,467246138625.77,1.26727272727275,"1","lm, 3 years gf"
1,"Thunnus_obesus-57","IOTC-BIGEYEIO-1950-2014-PONS",2013,467246138625.77,1.22409090909093,"1","lm, 3 years gf"
1,"Thunnus_obesus-57","IOTC-BIGEYEIO-1950-2014-PONS",2014,467246138625.77,1.18090909090913,"1","lm, 3 years gf"
1,"Istiompax_indica-57","IOTC-BLKMARLINIO-1950-2014-PONS",2001,467246138625.77,1.49,"0",NA
1,"Istiompax_indica-57","IOTC-BLKMARLINIO-1950-2014-PONS",2002,467246138625.77,1.47,"0",NA
1,"Istiompax_indica-57","IOTC-BLKMARLINIO-1950-2014-PONS",2003,467246138625.77,1.47,"0",NA
1,"Istiompax_indica-57","IOTC-BLKMARLINIO-1950-2014-PONS",2004,467246138625.77,1.44,"0",NA
1,"Istiompax_indica-57","IOTC-BLKMARLINIO-1950-2014-PONS",2005,467246138625.77,1.34,"0",NA
1,"Istiompax_indica-57","IOTC-BLKMARLINIO-1950-2014-PONS",2006,467246138625.77,1.35,"0",NA
1,"Istiompax_indica-57","IOTC-BLKMARLINIO-1950-2014-PONS",2007,467246138625.77,1.31,"0",NA
1,"Istiompax_indica-57","IOTC-BLKMARLINIO-1950-2014-PONS",2008,467246138625.77,1.3,"0",NA
1,"Istiompax_indica-57","IOTC-BLKMARLINIO-1950-2014-PONS",2009,467246138625.77,1.24,"0",NA
1,"Istiompax_indica-57","IOTC-BLKMARLINIO-1950-2014-PONS",2010,467246138625.77,1.18,"0",NA
1,"Istiompax_indica-57","IOTC-BLKMARLINIO-1950-2014-PONS",2011,467246138625.77,1.17,"0",NA
1,"Istiompax_indica-57","IOTC-BLKMARLINIO-1950-2014-PONS",2012,467246138625.77,1.13672727272727,"1","lm, 3 years gf"
1,"Istiompax_indica-57","IOTC-BLKMARLINIO-1950-2014-PONS",2013,467246138625.77,1.10254545454546,"1","lm, 3 years gf"
1,"Istiompax_indica-57","IOTC-BLKMARLINIO-1950-2014-PONS",2014,467246138625.77,1.06836363636364,"1","lm, 3 years gf"
1,"Makaira_mazara-57","IOTC-BMARLINIO-1950-2014-PONS",2001,467246138625.77,1.29,"0",NA
1,"Makaira_mazara-57","IOTC-BMARLINIO-1950-2014-PONS",2002,467246138625.77,1.29,"0",NA
1,"Makaira_mazara-57","IOTC-BMARLINIO-1950-2014-PONS",2003,467246138625.77,1.27,"0",NA
1,"Makaira_mazara-57","IOTC-BMARLINIO-1950-2014-PONS",2004,467246138625.77,1.24,"0",NA
1,"Makaira_mazara-57","IOTC-BMARLINIO-1950-2014-PONS",2005,467246138625.77,1.17,"0",NA
1,"Makaira_mazara-57","IOTC-BMARLINIO-1950-2014-PONS",2006,467246138625.77,1.1,"0",NA
1,"Makaira_mazara-57","IOTC-BMARLINIO-1950-2014-PONS",2007,467246138625.77,1.05,"0",NA
1,"Makaira_mazara-57","IOTC-BMARLINIO-1950-2014-PONS",2008,467246138625.77,1.04,"0",NA
1,"Makaira_mazara-57","IOTC-BMARLINIO-1950-2014-PONS",2009,467246138625.77,1.04,"0",NA
1,"Makaira_mazara-57","IOTC-BMARLINIO-1950-2014-PONS",2010,467246138625.77,1.03,"0",NA
1,"Makaira_mazara-57","IOTC-BMARLINIO-1950-2014-PONS",2011,467246138625.77,1.03,"0",NA
1,"Makaira_mazara-57","IOTC-BMARLINIO-1950-2014-PONS",2012,467246138625.77,0.947272727272733,"1","lm, 3 years gf"
1,"Makaira_mazara-57","IOTC-BMARLINIO-1950-2014-PONS",2013,467246138625.77,0.915000000000006,"1","lm, 3 years gf"
1,"Makaira_mazara-57","IOTC-BMARLINIO-1950-2014-PONS",2014,467246138625.77,0.88272727272728,"1","lm, 3 years gf"
1,"Katsuwonus_pelamis-57","IOTC-SKJCIO-1950-2014-PONS",2001,467246138625.77,2.11,"0",NA
1,"Katsuwonus_pelamis-57","IOTC-SKJCIO-1950-2014-PONS",2002,467246138625.77,1.97,"0",NA
1,"Katsuwonus_pelamis-57","IOTC-SKJCIO-1950-2014-PONS",2003,467246138625.77,1.49,"0",NA
1,"Katsuwonus_pelamis-57","IOTC-SKJCIO-1950-2014-PONS",2004,467246138625.77,0.769,"0",NA
1,"Katsuwonus_pelamis-57","IOTC-SKJCIO-1950-2014-PONS",2005,467246138625.77,1.25,"0",NA
1,"Katsuwonus_pelamis-57","IOTC-SKJCIO-1950-2014-PONS",2006,467246138625.77,1.13,"0",NA
1,"Katsuwonus_pelamis-57","IOTC-SKJCIO-1950-2014-PONS",2007,467246138625.77,0.587,"0",NA
1,"Katsuwonus_pelamis-57","IOTC-SKJCIO-1950-2014-PONS",2008,467246138625.77,0.493,"0",NA
1,"Katsuwonus_pelamis-57","IOTC-SKJCIO-1950-2014-PONS",2009,467246138625.77,0.765,"0",NA
1,"Katsuwonus_pelamis-57","IOTC-SKJCIO-1950-2014-PONS",2010,467246138625.77,1.18,"0",NA
1,"Katsuwonus_pelamis-57","IOTC-SKJCIO-1950-2014-PONS",2011,467246138625.77,1.15,"0",NA
1,"Katsuwonus_pelamis-57","IOTC-SKJCIO-1950-2014-PONS",2012,467246138625.77,0.553090909090912,"1","lm, 3 years gf"
1,"Katsuwonus_pelamis-57","IOTC-SKJCIO-1950-2014-PONS",2013,467246138625.77,0.449909090909102,"1","lm, 3 years gf"
1,"Katsuwonus_pelamis-57","IOTC-SKJCIO-1950-2014-PONS",2014,467246138625.77,0.346727272727264,"1","lm, 3 years gf"
1,"Kajikia_audax-57","IOTC-STMARLINIO-1950-2014-PONS",2001,467246138625.77,0.528,"0",NA
1,"Kajikia_audax-57","IOTC-STMARLINIO-1950-2014-PONS",2002,467246138625.77,0.523,"0",NA
1,"Kajikia_audax-57","IOTC-STMARLINIO-1950-2014-PONS",2003,467246138625.77,0.517,"0",NA
1,"Kajikia_audax-57","IOTC-STMARLINIO-1950-2014-PONS",2004,467246138625.77,0.511,"0",NA
1,"Kajikia_audax-57","IOTC-STMARLINIO-1950-2014-PONS",2005,467246138625.77,0.477,"0",NA
1,"Kajikia_audax-57","IOTC-STMARLINIO-1950-2014-PONS",2006,467246138625.77,0.47,"0",NA
1,"Kajikia_audax-57","IOTC-STMARLINIO-1950-2014-PONS",2007,467246138625.77,0.453,"0",NA
1,"Kajikia_audax-57","IOTC-STMARLINIO-1950-2014-PONS",2008,467246138625.77,0.46,"0",NA
1,"Kajikia_audax-57","IOTC-STMARLINIO-1950-2014-PONS",2009,467246138625.77,0.47,"0",NA
1,"Kajikia_audax-57","IOTC-STMARLINIO-1950-2014-PONS",2010,467246138625.77,0.496,"0",NA
1,"Kajikia_audax-57","IOTC-STMARLINIO-1950-2014-PONS",2011,467246138625.77,0.523,"0",NA
1,"Kajikia_audax-57","IOTC-STMARLINIO-1950-2014-PONS",2012,467246138625.77,0.471636363636364,"1","lm, 3 years gf"
1,"Kajikia_audax-57","IOTC-STMARLINIO-1950-2014-PONS",2013,467246138625.77,0.468,"1","lm, 3 years gf"
1,"Kajikia_audax-57","IOTC-STMARLINIO-1950-2014-PONS",2014,467246138625.77,0.464363636363637,"1","lm, 3 years gf"
1,"Xiphias_gladius-57","IOTC-SWORDIO-1950-2014-PONS",2001,467246138625.77,1.62,"0",NA
1,"Xiphias_gladius-57","IOTC-SWORDIO-1950-2014-PONS",2002,467246138625.77,1.56,"0",NA
1,"Xiphias_gladius-57","IOTC-SWORDIO-1950-2014-PONS",2003,467246138625.77,1.5,"0",NA
1,"Xiphias_gladius-57","IOTC-SWORDIO-1950-2014-PONS",2004,467246138625.77,1.48,"0",NA
1,"Xiphias_gladius-57","IOTC-SWORDIO-1950-2014-PONS",2005,467246138625.77,1.47,"0",NA
1,"Xiphias_gladius-57","IOTC-SWORDIO-1950-2014-PONS",2006,467246138625.77,1.45,"0",NA
1,"Xiphias_gladius-57","IOTC-SWORDIO-1950-2014-PONS",2007,467246138625.77,1.45,"0",NA
1,"Xiphias_gladius-57","IOTC-SWORDIO-1950-2014-PONS",2008,467246138625.77,1.48,"0",NA
1,"Xiphias_gladius-57","IOTC-SWORDIO-1950-2014-PONS",2009,467246138625.77,1.54,"0",NA
1,"Xiphias_gladius-57","IOTC-SWORDIO-1950-2014-PONS",2010,467246138625.77,1.62,"0",NA
1,"Xiphias_gladius-57","IOTC-SWORDIO-1950-2014-PONS",2011,467246138625.77,1.73,"0",NA
1,"Xiphias_gladius-57","IOTC-SWORDIO-1950-2014-PONS",2012,467246138625.77,1.81,"0",NA
1,"Xiphias_gladius-57","IOTC-SWORDIO-1950-2014-PONS",2013,467246138625.77,1.66803030303033,"1","lm, 2 years gf"
1,"Xiphias_gladius-57","IOTC-SWORDIO-1950-2014-PONS",2014,467246138625.77,1.68477855477858,"1","lm, 2 years gf"
1,"Thunnus_albacares-57","IOTC-YFINEIO-1950-2014-PONS",2001,467246138625.77,1.6,"0",NA
1,"Thunnus_albacares-57","IOTC-YFINEIO-1950-2014-PONS",2002,467246138625.77,1.58,"0",NA
1,"Thunnus_albacares-57","IOTC-YFINEIO-1950-2014-PONS",2003,467246138625.77,1.6,"0",NA
1,"Thunnus_albacares-57","IOTC-YFINEIO-1950-2014-PONS",2004,467246138625.77,1.41,"0",NA
1,"Thunnus_albacares-57","IOTC-YFINEIO-1950-2014-PONS",2005,467246138625.77,1.09,"0",NA
1,"Thunnus_albacares-57","IOTC-YFINEIO-1950-2014-PONS",2006,467246138625.77,0.821,"0",NA
1,"Thunnus_albacares-57","IOTC-YFINEIO-1950-2014-PONS",2007,467246138625.77,0.672,"0",NA
1,"Thunnus_albacares-57","IOTC-YFINEIO-1950-2014-PONS",2008,467246138625.77,0.714,"0",NA
1,"Thunnus_albacares-57","IOTC-YFINEIO-1950-2014-PONS",2009,467246138625.77,0.811,"0",NA
1,"Thunnus_albacares-57","IOTC-YFINEIO-1950-2014-PONS",2010,467246138625.77,0.996,"0",NA
1,"Thunnus_albacares-57","IOTC-YFINEIO-1950-2014-PONS",2011,467246138625.77,1.15,"0",NA
1,"Thunnus_albacares-57","IOTC-YFINEIO-1950-2014-PONS",2012,467246138625.77,0.653290909090941,"1","lm, 3 years gf"
1,"Thunnus_albacares-57","IOTC-YFINEIO-1950-2014-PONS",2013,467246138625.77,0.573627272727293,"1","lm, 3 years gf"
1,"Thunnus_albacares-57","IOTC-YFINEIO-1950-2014-PONS",2014,467246138625.77,0.493963636363674,"1","lm, 3 years gf"
2,"Thunnus_maccoyii-57","CCSBT-SC-SBT-1952-2014-PONS",2001,328011203705.914,0.429,"0",NA
2,"Thunnus_maccoyii-57","CCSBT-SC-SBT-1952-2014-PONS",2002,328011203705.914,0.396,"0",NA
2,"Thunnus_maccoyii-57","CCSBT-SC-SBT-1952-2014-PONS",2003,328011203705.914,0.374,"0",NA
2,"Thunnus_maccoyii-57","CCSBT-SC-SBT-1952-2014-PONS",2004,328011203705.914,0.355,"0",NA
2,"Thunnus_maccoyii-57","CCSBT-SC-SBT-1952-2014-PONS",2005,328011203705.914,0.342,"0",NA
2,"Thunnus_maccoyii-57","CCSBT-SC-SBT-1952-2014-PONS",2006,328011203705.914,0.35,"0",NA
2,"Thunnus_maccoyii-57","CCSBT-SC-SBT-1952-2014-PONS",2007,328011203705.914,0.37,"0",NA
2,"Thunnus_maccoyii-57","CCSBT-SC-SBT-1952-2014-PONS",2008,328011203705.914,0.388,"0",NA
2,"Thunnus_maccoyii-57","CCSBT-SC-SBT-1952-2014-PONS",2009,328011203705.914,0.412,"0",NA
2,"Thunnus_maccoyii-57","CCSBT-SC-SBT-1952-2014-PONS",2010,328011203705.914,0.433,"0",NA
2,"Thunnus_maccoyii-57","CCSBT-SC-SBT-1952-2014-PONS",2011,328011203705.914,0.467,"0",NA
2,"Thunnus_maccoyii-57","CCSBT-SC-SBT-1952-2014-PONS",2012,328011203705.914,0.537,"0",NA
2,"Thunnus_maccoyii-57","CCSBT-SC-SBT-1952-2014-PONS",2013,328011203705.914,0.587,"0",NA
2,"Thunnus_maccoyii-57","CCSBT-SC-SBT-1952-2014-PONS",2014,328011203705.914,0.653,"0",NA
2,"Thunnus_alalunga-57","IOTC-ALBAIO-1950-2014-PONS",2001,328011203705.913,1.95,"0",NA
2,"Thunnus_alalunga-57","IOTC-ALBAIO-1950-2014-PONS",2002,328011203705.913,1.65,"0",NA
2,"Thunnus_alalunga-57","IOTC-ALBAIO-1950-2014-PONS",2003,328011203705.913,1.54,"0",NA
2,"Thunnus_alalunga-57","IOTC-ALBAIO-1950-2014-PONS",2004,328011203705.913,1.54,"0",NA
2,"Thunnus_alalunga-57","IOTC-ALBAIO-1950-2014-PONS",2005,328011203705.913,1.67,"0",NA
2,"Thunnus_alalunga-57","IOTC-ALBAIO-1950-2014-PONS",2006,328011203705.913,1.66,"0",NA
2,"Thunnus_alalunga-57","IOTC-ALBAIO-1950-2014-PONS",2007,328011203705.913,1.57,"0",NA
2,"Thunnus_alalunga-57","IOTC-ALBAIO-1950-2014-PONS",2008,328011203705.913,1.54,"0",NA
2,"Thunnus_alalunga-57","IOTC-ALBAIO-1950-2014-PONS",2009,328011203705.913,1.53,"0",NA
2,"Thunnus_alalunga-57","IOTC-ALBAIO-1950-2014-PONS",2010,328011203705.913,1.38,"0",NA
2,"Thunnus_alalunga-57","IOTC-ALBAIO-1950-2014-PONS",2011,328011203705.913,1.21,"0",NA
2,"Thunnus_alalunga-57","IOTC-ALBAIO-1950-2014-PONS",2012,328011203705.913,1.09,"0",NA
2,"Thunnus_alalunga-57","IOTC-ALBAIO-1950-2014-PONS",2013,328011203705.913,1.18499999999999,"1","lm, 2 years gf"
2,"Thunnus_alalunga-57","IOTC-ALBAIO-1950-2014-PONS",2014,328011203705.913,1.13230769230768,"1","lm, 2 years gf"
2,"Thunnus_obesus-57","IOTC-BIGEYEIO-1950-2014-PONS",2001,328011203705.913,1.59,"0",NA
2,"Thunnus_obesus-57","IOTC-BIGEYEIO-1950-2014-PONS",2002,328011203705.913,1.66,"0",NA
2,"Thunnus_obesus-57","IOTC-BIGEYEIO-1950-2014-PONS",2003,328011203705.913,1.64,"0",NA
2,"Thunnus_obesus-57","IOTC-BIGEYEIO-1950-2014-PONS",2004,328011203705.913,1.71,"0",NA
2,"Thunnus_obesus-57","IOTC-BIGEYEIO-1950-2014-PONS",2005,328011203705.913,1.69,"0",NA
2,"Thunnus_obesus-57","IOTC-BIGEYEIO-1950-2014-PONS",2006,328011203705.913,1.63,"0",NA
2,"Thunnus_obesus-57","IOTC-BIGEYEIO-1950-2014-PONS",2007,328011203705.913,1.56,"0",NA
2,"Thunnus_obesus-57","IOTC-BIGEYEIO-1950-2014-PONS",2008,328011203705.913,1.46,"0",NA
2,"Thunnus_obesus-57","IOTC-BIGEYEIO-1950-2014-PONS",2009,328011203705.913,1.32,"0",NA
2,"Thunnus_obesus-57","IOTC-BIGEYEIO-1950-2014-PONS",2010,328011203705.913,1.22,"0",NA
2,"Thunnus_obesus-57","IOTC-BIGEYEIO-1950-2014-PONS",2011,328011203705.913,1.31,"0",NA
2,"Thunnus_obesus-57","IOTC-BIGEYEIO-1950-2014-PONS",2012,328011203705.913,1.26727272727275,"1","lm, 3 years gf"
2,"Thunnus_obesus-57","IOTC-BIGEYEIO-1950-2014-PONS",2013,328011203705.913,1.22409090909093,"1","lm, 3 years gf"
2,"Thunnus_obesus-57","IOTC-BIGEYEIO-1950-2014-PONS",2014,328011203705.913,1.18090909090913,"1","lm, 3 years gf"
2,"Istiompax_indica-57","IOTC-BLKMARLINIO-1950-2014-PONS",2001,328011203705.913,1.49,"0",NA
2,"Istiompax_indica-57","IOTC-BLKMARLINIO-1950-2014-PONS",2002,328011203705.913,1.47,"0",NA
2,"Istiompax_indica-57","IOTC-BLKMARLINIO-1950-2014-PONS",2003,328011203705.913,1.47,"0",NA
2,"Istiompax_indica-57","IOTC-BLKMARLINIO-1950-2014-PONS",2004,328011203705.913,1.44,"0",NA
2,"Istiompax_indica-57","IOTC-BLKMARLINIO-1950-2014-PONS",2005,328011203705.913,1.34,"0",NA
2,"Istiompax_indica-57","IOTC-BLKMARLINIO-1950-2014-PONS",2006,328011203705.913,1.35,"0",NA
2,"Istiompax_indica-57","IOTC-BLKMARLINIO-1950-2014-PONS",2007,328011203705.913,1.31,"0",NA
2,"Istiompax_indica-57","IOTC-BLKMARLINIO-1950-2014-PONS",2008,328011203705.913,1.3,"0",NA
2,"Istiompax_indica-57","IOTC-BLKMARLINIO-1950-2014-PONS",2009,328011203705.913,1.24,"0",NA
2,"Istiompax_indica-57","IOTC-BLKMARLINIO-1950-2014-PONS",2010,328011203705.913,1.18,"0",NA
2,"Istiompax_indica-57","IOTC-BLKMARLINIO-1950-2014-PONS",2011,328011203705.913,1.17,"0",NA
2,"Istiompax_indica-57","IOTC-BLKMARLINIO-1950-2014-PONS",2012,328011203705.913,1.13672727272727,"1","lm, 3 years gf"
2,"Istiompax_indica-57","IOTC-BLKMARLINIO-1950-2014-PONS",2013,328011203705.913,1.10254545454546,"1","lm, 3 years gf"
2,"Istiompax_indica-57","IOTC-BLKMARLINIO-1950-2014-PONS",2014,328011203705.913,1.06836363636364,"1","lm, 3 years gf"
2,"Makaira_mazara-57","IOTC-BMARLINIO-1950-2014-PONS",2001,328011203705.913,1.29,"0",NA
2,"Makaira_mazara-57","IOTC-BMARLINIO-1950-2014-PONS",2002,328011203705.913,1.29,"0",NA
2,"Makaira_mazara-57","IOTC-BMARLINIO-1950-2014-PONS",2003,328011203705.913,1.27,"0",NA
2,"Makaira_mazara-57","IOTC-BMARLINIO-1950-2014-PONS",2004,328011203705.913,1.24,"0",NA
2,"Makaira_mazara-57","IOTC-BMARLINIO-1950-2014-PONS",2005,328011203705.913,1.17,"0",NA
2,"Makaira_mazara-57","IOTC-BMARLINIO-1950-2014-PONS",2006,328011203705.913,1.1,"0",NA
2,"Makaira_mazara-57","IOTC-BMARLINIO-1950-2014-PONS",2007,328011203705.913,1.05,"0",NA
2,"Makaira_mazara-57","IOTC-BMARLINIO-1950-2014-PONS",2008,328011203705.913,1.04,"0",NA
2,"Makaira_mazara-57","IOTC-BMARLINIO-1950-2014-PONS",2009,328011203705.913,1.04,"0",NA
2,"Makaira_mazara-57","IOTC-BMARLINIO-1950-2014-PONS",2010,328011203705.913,1.03,"0",NA
2,"Makaira_mazara-57","IOTC-BMARLINIO-1950-2014-PONS",2011,328011203705.913,1.03,"0",NA
2,"Makaira_mazara-57","IOTC-BMARLINIO-1950-2014-PONS",2012,328011203705.913,0.947272727272733,"1","lm, 3 years gf"
2,"Makaira_mazara-57","IOTC-BMARLINIO-1950-2014-PONS",2013,328011203705.913,0.915000000000006,"1","lm, 3 years gf"
2,"Makaira_mazara-57","IOTC-BMARLINIO-1950-2014-PONS",2014,328011203705.913,0.88272727272728,"1","lm, 3 years gf"
2,"Katsuwonus_pelamis-57","IOTC-SKJCIO-1950-2014-PONS",2001,328011203705.913,2.11,"0",NA
2,"Katsuwonus_pelamis-57","IOTC-SKJCIO-1950-2014-PONS",2002,328011203705.913,1.97,"0",NA
2,"Katsuwonus_pelamis-57","IOTC-SKJCIO-1950-2014-PONS",2003,328011203705.913,1.49,"0",NA
2,"Katsuwonus_pelamis-57","IOTC-SKJCIO-1950-2014-PONS",2004,328011203705.913,0.769,"0",NA
2,"Katsuwonus_pelamis-57","IOTC-SKJCIO-1950-2014-PONS",2005,328011203705.913,1.25,"0",NA
2,"Katsuwonus_pelamis-57","IOTC-SKJCIO-1950-2014-PONS",2006,328011203705.913,1.13,"0",NA
2,"Katsuwonus_pelamis-57","IOTC-SKJCIO-1950-2014-PONS",2007,328011203705.913,0.587,"0",NA
2,"Katsuwonus_pelamis-57","IOTC-SKJCIO-1950-2014-PONS",2008,328011203705.913,0.493,"0",NA
2,"Katsuwonus_pelamis-57","IOTC-SKJCIO-1950-2014-PONS",2009,328011203705.913,0.765,"0",NA
2,"Katsuwonus_pelamis-57","IOTC-SKJCIO-1950-2014-PONS",2010,328011203705.913,1.18,"0",NA
2,"Katsuwonus_pelamis-57","IOTC-SKJCIO-1950-2014-PONS",2011,328011203705.913,1.15,"0",NA
2,"Katsuwonus_pelamis-57","IOTC-SKJCIO-1950-2014-PONS",2012,328011203705.913,0.553090909090912,"1","lm, 3 years gf"
2,"Katsuwonus_pelamis-57","IOTC-SKJCIO-1950-2014-PONS",2013,328011203705.913,0.449909090909102,"1","lm, 3 years gf"
2,"Katsuwonus_pelamis-57","IOTC-SKJCIO-1950-2014-PONS",2014,328011203705.913,0.346727272727264,"1","lm, 3 years gf"
2,"Kajikia_audax-57","IOTC-STMARLINIO-1950-2014-PONS",2001,328011203705.913,0.528,"0",NA
2,"Kajikia_audax-57","IOTC-STMARLINIO-1950-2014-PONS",2002,328011203705.913,0.523,"0",NA
2,"Kajikia_audax-57","IOTC-STMARLINIO-1950-2014-PONS",2003,328011203705.913,0.517,"0",NA
2,"Kajikia_audax-57","IOTC-STMARLINIO-1950-2014-PONS",2004,328011203705.913,0.511,"0",NA
2,"Kajikia_audax-57","IOTC-STMARLINIO-1950-2014-PONS",2005,328011203705.913,0.477,"0",NA
2,"Kajikia_audax-57","IOTC-STMARLINIO-1950-2014-PONS",2006,328011203705.913,0.47,"0",NA
2,"Kajikia_audax-57","IOTC-STMARLINIO-1950-2014-PONS",2007,328011203705.913,0.453,"0",NA
2,"Kajikia_audax-57","IOTC-STMARLINIO-1950-2014-PONS",2008,328011203705.913,0.46,"0",NA
2,"Kajikia_audax-57","IOTC-STMARLINIO-1950-2014-PONS",2009,328011203705.913,0.47,"0",NA
2,"Kajikia_audax-57","IOTC-STMARLINIO-1950-2014-PONS",2010,328011203705.913,0.496,"0",NA
2,"Kajikia_audax-57","IOTC-STMARLINIO-1950-2014-PONS",2011,328011203705.913,0.523,"0",NA
2,"Kajikia_audax-57","IOTC-STMARLINIO-1950-2014-PONS",2012,328011203705.913,0.471636363636364,"1","lm, 3 years gf"
2,"Kajikia_audax-57","IOTC-STMARLINIO-1950-2014-PONS",2013,328011203705.913,0.468,"1","lm, 3 years gf"
2,"Kajikia_audax-57","IOTC-STMARLINIO-1950-2014-PONS",2014,328011203705.913,0.464363636363637,"1","lm, 3 years gf"
2,"Xiphias_gladius-57","IOTC-SWORDIO-1950-2014-PONS",2001,328011203705.913,1.62,"0",NA
2,"Xiphias_gladius-57","IOTC-SWORDIO-1950-2014-PONS",2002,328011203705.913,1.56,"0",NA
2,"Xiphias_gladius-57","IOTC-SWORDIO-1950-2014-PONS",2003,328011203705.913,1.5,"0",NA
2,"Xiphias_gladius-57","IOTC-SWORDIO-1950-2014-PONS",2004,328011203705.913,1.48,"0",NA
2,"Xiphias_gladius-57","IOTC-SWORDIO-1950-2014-PONS",2005,328011203705.913,1.47,"0",NA
2,"Xiphias_gladius-57","IOTC-SWORDIO-1950-2014-PONS",2006,328011203705.913,1.45,"0",NA
