"rgn_id","year","fis_catch"
1,2005,606.616483329259
1,2006,591.271360024036
1,2007,526.389213316756
1,2008,473.784770865407
1,2009,544.551878984706
1,2010,500.08022088666
2,2005,1458.20161789324
2,2006,1643.53701873674
2,2007,1667.12720515834
2,2008,1556.00540024802
2,2009,1663.29052648254
2,2010,1666.80610843806
3,2005,2299.74165590431
3,2006,925.832678980963
3,2007,1338.29491874246
3,2008,1221.66532844229
3,2009,628.240570023906
3,2010,2104.78873861731
4,2005,272.643710971757
4,2006,312.748222814189
4,2007,360.149473464863
4,2008,480.735309768289
4,2009,426.768846016805
4,2010,322.564881145227
5,2005,11000.4617292883
5,2006,11076.1347706286
5,2007,12291.1184136059
5,2008,12951.4226321167
5,2009,11604.7744562347
5,2010,14815.2248087993
6,2005,10835.5689193462
6,2006,11172.9402284606
6,2007,10180.9828984739
6,2008,16422.5944876806
6,2009,16974.9508287038
6,2010,12275.1738208479
7,2005,174703.6608699
7,2006,173254.839022504
7,2007,164918.018707232
7,2008,217376.522393613
7,2009,157300.496453908
7,2010,185466.060925123
8,2005,56052.0650423619
8,2006,57902.8059756301
8,2007,64350.759787912
8,2008,76494.126776137
8,2009,75693.7614117705
8,2010,56693.4231794661
9,2005,311176.795509764
9,2006,315130.414072804
9,2007,342629.327064151
9,2008,101814.997793537
9,2009,150274.099096308
9,2010,152574.941841
10,2005,62585.2538916781
10,2006,51897.2281874598
10,2007,72570.5941124338
10,2008,66221.7334328569
10,2009,59115.1316220337
10,2010,66419.7709282418
11,2005,31618.7101543115
11,2006,37437.3000287096
11,2007,17132.7792515312
11,2008,26422.4656491917
11,2009,30220.4310718492
11,2010,34604.2987205324
12,2005,1132.71380340636
12,2006,1036.56693506748
12,2007,1449.38160102869
12,2008,1084.81899402927
12,2009,1024.53811846951
12,2010,1200.30865071354
13,2005,1551.18137502348
13,2006,1679.18881505979
13,2007,1613.99421427261
13,2008,1368.86740534717
13,2009,1244.42291374229
13,2010,1332.90112279322
14,2005,369291.330518158
14,2006,336619.340254069
14,2007,293340.046005923
14,2008,279781.441980845
14,2009,287953.491229077
14,2010,269356.232259799
15,2005,1914439.74334564
15,2006,1781944.20993891
15,2007,1931966.58283073
15,2008,1960573.47412376
15,2009,1973946.50308244
15,2010,2090044.76684678
16,2005,390627.979578975
16,2006,381095.095918548
16,2007,259635.126883197
16,2008,275383.312768364
16,2009,260520.778261204
16,2010,207834.144915431
17,2005,265169.943581258
17,2006,363551.657823828
17,2007,329083.529637629
17,2008,429606.219093357
17,2009,419894.660797281
17,2010,589312.221305396
18,2005,33531.4766018399
18,2006,34973.8954278311
18,2007,38772.5937523676
18,2008,37275.9527596941
18,2009,47202.5485202934
18,2010,41999.1456689196
19,2005,28230.1364659037
19,2006,17189.0443657845
19,2007,35560.5346858792
19,2008,40936.2823375455
19,2009,50230.535533197
19,2010,56977.9804676555
20,2005,2441379.44897854
20,2006,2485873.98500628
20,2007,2572473.62289286
20,2008,2704623.79001264
20,2009,2152608.45453151
20,2010,2109413.40094863
21,2005,295507.071762371
21,2006,298344.205078157
21,2007,285032.1688301
21,2008,279744.487898857
21,2009,247016.783817156
21,2010,247522.813005989
24,2005,809216.590075799
24,2006,772896.855057129
24,2007,664304.197441145
24,2008,569207.105837394
24,2009,570903.977404331
24,2010,571318.341107903
25,2005,2237645.18940748
25,2006,2347321.60217123
25,2007,1844176.57799828
25,2008,2094643.65191046
25,2009,2025963.75358716
25,2010,1981216.14254745
26,2005,136841.08156583
26,2006,146607.461158668
26,2007,148387.295119058
26,2008,134481.853470041
26,2009,108197.892616472
26,2010,115586.794965975
28,2005,20488.9882312738
28,2006,24553.1068782335
28,2007,24219.2365092963
28,2008,22951.5955218962
28,2009,23570.6228800443
28,2010,23461.1693770227
29,2005,9733.94880140285
29,2006,10165.026661307
29,2007,10613.6440142065
29,2008,5998.54447601439
29,2009,13000.125524206
29,2010,8668.38618122025
30,2005,442.675940261426
30,2006,1043.85695232828
30,2007,1096.88170944613
30,2008,308.864950740623
30,2009,1217.19383673492
30,2010,1783.73780226554
31,2005,99437.5404493026
31,2006,101002.923840623
31,2007,103454.675644889
31,2008,86415.8601912181
31,2009,63630.6171104907
31,2010,78940.8331245418
32,2005,4796.17658454139
32,2006,3563.49821858911
32,2007,4135.1102382663
32,2008,3051.27164717192
32,2009,5746.37792692936
32,2010,5805.5729484947
33,2005,2850.05223280246
33,2006,557.295412953785
33,2007,1630.18257884377
33,2008,9710.57941271578
33,2009,3876.2382019646
33,2010,5648.9280659492
34,2005,243.578388428925
34,2006,216.398159768849
34,2007,317.180929422492
34,2008,592.334998981097
34,2009,698.390467996676
34,2010,1872.29889219567
35,2005,239.154765875644
35,2006,258.900836733696
35,2007,359.094139092108
35,2008,292.837814695025
35,2009,564.330540735981
35,2010,1601.4592847949
36,2005,679.51287734711
36,2006,813.878315797995
36,2007,1040.1469873885
36,2008,1830.46236704338
36,2009,2570.16680581204
36,2010,5018.56162542723
37,2005,25726.2080272317
37,2006,23304.1090854776
37,2007,21862.0215727984
37,2008,15283.3152106443
37,2009,19686.2058315985
37,2010,23950.1967468341
38,2005,15758.5366290425
38,2006,14028.2032934479
38,2007,9063.59903532439
38,2008,52757.4659382761
38,2009,28126.7349863379
38,2010,8022.91975381524
39,2005,293522.278588945
39,2006,305251.223102982
39,2007,297388.299968038
39,2008,360789.147739451
39,2009,334249.026880069
39,2010,318461.103578184
40,2005,360652.645555308
40,2006,541393.672213173
40,2007,498423.674441821
40,2008,531985.941840718
40,2009,533287.422340954
40,2010,594502.035308435
41,2005,141010.523522813
41,2006,144552.429053865
41,2007,132316.788528862
41,2008,133027.994802418
41,2009,131074.140590773
41,2010,148451.318813313
42,2005,152213.722194213
42,2006,144168.557000527
42,2007,159845.578034605
42,2008,150471.775404702
42,2009,173548.761789319
42,2010,165104.517307488
43,2005,16479.6984077986
43,2006,15772.459438377
43,2007,19696.8786196194
43,2008,17428.0354749034
43,2009,20533.1000932717
43,2010,19235.1122393
44,2005,287630.097106736
44,2006,202367.324149333
44,2007,220187.837465555
44,2008,121104.920169282
44,2009,121361.240804374
44,2010,123596.969536529
45,2005,16654.7170628529
45,2006,24557.4164093325
45,2007,9559.3696144909
45,2008,8344.74985339477
45,2009,10592.4182324607
45,2010,12381.6206080131
46,2005,7196.00852303872
46,2006,6530.20121252785
46,2007,5541.12922303051
46,2008,4591.11928992362
46,2009,4754.47845334212
46,2010,6297.58159323364
47,2005,514961.748248343
47,2006,499690.122739416
47,2007,432514.124151161
47,2008,218198.932717356
47,2009,270696.24442004
47,2010,311016.438565639
48,2005,296650.382211878
48,2006,285068.692833598
48,2007,280776.57382075
48,2008,273445.424448209
48,2009,274182.498683372
48,2010,272873.823222629
49,2005,5177.15890205848
49,2006,2846.61923378698
49,2007,3024.4578401024
49,2008,4063.57706844767
49,2009,3441.47567702012
49,2010,2044.40949865469
50,2005,110688.939271315
50,2006,120790.065816835
50,2007,119089.144809138
50,2008,119720.12661586
50,2009,126792.76227075
50,2010,123747.359381048
51,2005,33533.6724033063
51,2006,39007.1008381139
51,2007,39214.1854257774
51,2008,28221.4526488654
51,2009,35302.8311082776
51,2010,35992.5834066967
52,2005,23673.6382956289
52,2006,25861.7795650126
52,2007,32211.6525968194
52,2008,28861.8624850628
52,2009,37612.7116388931
52,2010,30583.8336348385
53,2005,818782.465296662
53,2006,858451.763220818
53,2007,827000.792050324
53,2008,846286.850435329
53,2009,829282.276537032
53,2010,798516.433669544
54,2005,69212.6906459785
54,2006,70414.5350277694
54,2007,67692.7551088231
54,2008,64879.6531218069
54,2009,64581.1247969362
54,2010,67825.1340478453
55,2005,16305.7842158457
55,2006,21174.6272071777
55,2007,34843.1425633911
55,2008,31031.6761948645
55,2009,28564.0263949578
55,2010,34564.4546509067
56,2005,48623.4505285393
56,2006,36429.4507443635
56,2007,37807.6645900327
56,2008,31586.6608741316
56,2009,36301.8294659856
56,2010,38508.1354176954
57,2005,12071.4900390576
57,2006,13699.4905097353
57,2007,13189.4362499289
57,2008,9799.36483512002
57,2009,9290.9410748971
57,2010,6969.54850850738
58,2005,102901.27299417
58,2006,97960.0243232438
58,2007,90222.9668180577
58,2008,111947.187154997
58,2009,122570.090716203
58,2010,119246.740974078
59,2005,5823.87618795324
59,2006,6336.30566397902
59,2007,4777.33384267386
59,2008,4471.39341169615
59,2009,6925.10390836108
59,2010,7978.67095423032
60,2005,3059.03097968404
60,2006,3393.6017261761
60,2007,3120.99642751823
60,2008,2997.26505788414
