"rgn_id","stock_id","year","bbmsy","gapfilled"
163,"Clupea harengus-21",2010,0.4675572946879,NA
218,"Clupea harengus-21",2005,0.474480914938372,NA
218,"Clupea harengus-21",2006,0.469336871059674,NA
218,"Clupea harengus-21",2007,0.464307550495131,NA
218,"Clupea harengus-21",2008,0.464348221869856,NA
218,"Clupea harengus-21",2009,0.464939898622984,NA
218,"Clupea harengus-21",2010,0.4675572946879,NA
219,"Clupea harengus-21",2005,0.474480914938372,NA
219,"Clupea harengus-21",2006,0.469336871059674,NA
219,"Clupea harengus-21",2007,0.464307550495131,NA
219,"Clupea harengus-21",2008,0.464348221869856,NA
219,"Clupea harengus-21",2009,0.464939898622984,NA
219,"Clupea harengus-21",2010,0.4675572946879,NA
145,"Glyptocephalus cynoglossus-21",2005,0.286504248309838,NA
145,"Glyptocephalus cynoglossus-21",2006,0.301810534525291,NA
145,"Glyptocephalus cynoglossus-21",2007,0.320681860767313,NA
145,"Glyptocephalus cynoglossus-21",2008,0.343665635774201,NA
145,"Glyptocephalus cynoglossus-21",2009,0.370487863602743,NA
145,"Glyptocephalus cynoglossus-21",2010,0.401143220859024,NA
163,"Glyptocephalus cynoglossus-21",2005,0.4,3
163,"Glyptocephalus cynoglossus-21",2006,0.323,3
163,"Glyptocephalus cynoglossus-21",2007,0.3,3
163,"Glyptocephalus cynoglossus-21",2008,0.240999999999985,3
163,"Glyptocephalus cynoglossus-21",2009,0.19099999999996,3
163,"Glyptocephalus cynoglossus-21",2010,0.140999999999948,3
218,"Glyptocephalus cynoglossus-21",2005,0.286504248309838,NA
218,"Glyptocephalus cynoglossus-21",2006,0.301810534525291,NA
218,"Glyptocephalus cynoglossus-21",2007,0.320681860767313,NA
218,"Glyptocephalus cynoglossus-21",2008,0.343665635774201,NA
218,"Glyptocephalus cynoglossus-21",2009,0.370487863602743,NA
218,"Glyptocephalus cynoglossus-21",2010,0.401143220859024,NA
219,"Glyptocephalus cynoglossus-21",2005,0.286504248309838,NA
219,"Glyptocephalus cynoglossus-21",2006,0.301810534525291,NA
219,"Glyptocephalus cynoglossus-21",2007,0.320681860767313,NA
219,"Glyptocephalus cynoglossus-21",2008,0.343665635774201,NA
219,"Glyptocephalus cynoglossus-21",2009,0.370487863602743,NA
219,"Glyptocephalus cynoglossus-21",2010,0.401143220859024,NA
145,"Brosme brosme-21",2005,0.309935934393106,NA
145,"Brosme brosme-21",2006,0.328773622884219,NA
145,"Brosme brosme-21",2007,0.348915885431207,NA
145,"Brosme brosme-21",2008,0.370866069607185,NA
145,"Brosme brosme-21",2009,0.394408538664103,NA
145,"Brosme brosme-21",2010,0.41982028715926,NA
163,"Brosme brosme-21",2005,0.309935934393106,NA
163,"Brosme brosme-21",2006,0.328773622884219,NA
163,"Brosme brosme-21",2007,0.348915885431207,NA
163,"Brosme brosme-21",2008,0.370866069607185,NA
163,"Brosme brosme-21",2009,0.394408538664103,NA
163,"Brosme brosme-21",2010,0.41982028715926,NA
218,"Brosme brosme-21",2005,0.542,3
218,"Brosme brosme-21",2006,0.537,3
218,"Brosme brosme-21",2007,0.655,3
218,"Brosme brosme-21",2008,0.691000000000031,3
218,"Brosme brosme-21",2009,0.747500000000073,3
218,"Brosme brosme-21",2010,0.804000000000116,3
219,"Brosme brosme-21",2005,0.309935934393106,NA
219,"Brosme brosme-21",2006,0.328773622884219,NA
219,"Brosme brosme-21",2007,0.348915885431207,NA
219,"Brosme brosme-21",2008,0.370866069607185,NA
219,"Brosme brosme-21",2009,0.394408538664103,NA
219,"Brosme brosme-21",2010,0.41982028715926,NA
145,"Cyclopterus lumpus-21",2005,0.306685984849078,NA
145,"Cyclopterus lumpus-21",2006,0.324877518782022,NA
145,"Cyclopterus lumpus-21",2007,0.343881703645951,NA
145,"Cyclopterus lumpus-21",2008,0.363944225603417,NA
145,"Cyclopterus lumpus-21",2009,0.385583935404677,NA
145,"Cyclopterus lumpus-21",2010,0.408714663935034,NA
163,"Cyclopterus lumpus-21",2005,0.306685984849078,NA
163,"Cyclopterus lumpus-21",2006,0.324877518782022,NA
163,"Cyclopterus lumpus-21",2007,0.343881703645951,NA
163,"Cyclopterus lumpus-21",2008,0.363944225603417,NA
163,"Cyclopterus lumpus-21",2009,0.385583935404677,NA
163,"Cyclopterus lumpus-21",2010,0.408714663935034,NA
218,"Cyclopterus lumpus-21",2005,0.306685984849078,NA
218,"Cyclopterus lumpus-21",2006,0.324877518782022,NA
218,"Cyclopterus lumpus-21",2007,0.343881703645951,NA
218,"Cyclopterus lumpus-21",2008,0.363944225603417,NA
218,"Cyclopterus lumpus-21",2009,0.385583935404677,NA
218,"Cyclopterus lumpus-21",2010,0.408714663935034,NA
219,"Cyclopterus lumpus-21",2005,0.306685984849078,NA
219,"Cyclopterus lumpus-21",2006,0.324877518782022,NA
219,"Cyclopterus lumpus-21",2007,0.343881703645951,NA
219,"Cyclopterus lumpus-21",2008,0.363944225603417,NA
219,"Cyclopterus lumpus-21",2009,0.385583935404677,NA
219,"Cyclopterus lumpus-21",2010,0.408714663935034,NA
163,"Gadus morhua-21",2005,0.09315,NA
163,"Gadus morhua-21",2006,0.0895,NA
163,"Gadus morhua-21",2007,0.1089,NA
163,"Gadus morhua-21",2008,0.1249,NA
163,"Gadus morhua-21",2009,0.14395,NA
163,"Gadus morhua-21",2010,0.148,NA
218,"Gadus morhua-21",2005,0.00263,NA
218,"Gadus morhua-21",2006,0.0172,NA
218,"Gadus morhua-21",2007,0.0494,NA
218,"Gadus morhua-21",2008,0.0896,NA
218,"Gadus morhua-21",2009,0.053,NA
218,"Gadus morhua-21",2010,0.0626,NA
108,"Istiophorus albicans-21",2005,0.65,2
108,"Istiophorus albicans-21",2006,0.59,2
108,"Istiophorus albicans-21",2007,0.54,2
108,"Istiophorus albicans-21",2008,0.28,2
108,"Istiophorus albicans-21",2009,0.224999999999994,2
108,"Istiophorus albicans-21",2010,0.10899999999998,2
163,"Istiophorus albicans-21",2005,0.65,2
163,"Istiophorus albicans-21",2006,0.59,2
163,"Istiophorus albicans-21",2007,0.54,2
163,"Istiophorus albicans-21",2008,0.28,2
163,"Istiophorus albicans-21",2009,0.224999999999994,2
163,"Istiophorus albicans-21",2010,0.10899999999998,2
218,"Istiophorus albicans-21",2005,0.65,2
218,"Istiophorus albicans-21",2006,0.59,2
218,"Istiophorus albicans-21",2007,0.54,2
218,"Istiophorus albicans-21",2008,0.28,2
218,"Istiophorus albicans-21",2009,0.224999999999994,2
218,"Istiophorus albicans-21",2010,0.10899999999998,2
219,"Istiophorus albicans-21",2005,0.65,2
219,"Istiophorus albicans-21",2006,0.59,2
219,"Istiophorus albicans-21",2007,0.54,2
219,"Istiophorus albicans-21",2008,0.28,2
219,"Istiophorus albicans-21",2009,0.224999999999994,2
219,"Istiophorus albicans-21",2010,0.10899999999998,2
163,"Scomberomorus cavalla-21",2005,0.613545215966124,NA
163,"Scomberomorus cavalla-21",2006,0.590979484386509,NA
163,"Scomberomorus cavalla-21",2007,0.559873071210603,NA
163,"Scomberomorus cavalla-21",2008,0.531749031660914,NA
163,"Scomberomorus cavalla-21",2009,0.507806505735162,NA
163,"Scomberomorus cavalla-21",2010,0.48558273876155,NA
163,"Scomberomorus maculatus-21",2005,1.45421065496839,NA
163,"Scomberomorus maculatus-21",2006,1.4446080777064,NA
163,"Scomberomorus maculatus-21",2007,1.43906516395362,NA
163,"Scomberomorus maculatus-21",2008,1.4313065838818,NA
163,"Scomberomorus maculatus-21",2009,1.41722676508188,NA
163,"Scomberomorus maculatus-21",2010,1.38822127406956,NA
145,"Squalus acanthias-21",2005,0.469439918410327,NA
145,"Squalus acanthias-21",2006,0.465207466309682,NA
145,"Squalus acanthias-21",2007,0.460831434350166,NA
145,"Squalus acanthias-21",2008,0.453599704796836,NA
145,"Squalus acanthias-21",2009,0.445431612409978,NA
145,"Squalus acanthias-21",2010,0.435858880962256,NA
163,"Squalus acanthias-21",2005,0.469439918410327,NA
163,"Squalus acanthias-21",2006,0.465207466309682,NA
163,"Squalus acanthias-21",2007,0.460831434350166,NA
163,"Squalus acanthias-21",2008,0.453599704796836,NA
163,"Squalus acanthias-21",2009,0.445431612409978,NA
163,"Squalus acanthias-21",2010,0.435858880962256,NA
218,"Squalus acanthias-21",2005,0.469439918410327,NA
218,"Squalus acanthias-21",2006,0.465207466309682,NA
218,"Squalus acanthias-21",2007,0.460831434350166,NA
218,"Squalus acanthias-21",2008,0.453599704796836,NA
218,"Squalus acanthias-21",2009,0.445431612409978,NA
218,"Squalus acanthias-21",2010,0.435858880962256,NA
219,"Squalus acanthias-21",2005,0.469439918410327,NA
219,"Squalus acanthias-21",2006,0.465207466309682,NA
219,"Squalus acanthias-21",2007,0.460831434350166,NA
219,"Squalus acanthias-21",2008,0.453599704796836,NA
219,"Squalus acanthias-21",2009,0.445431612409978,NA
219,"Squalus acanthias-21",2010,0.435858880962256,NA
108,"Thunnus alalunga-21",2005,0.73,3
108,"Thunnus alalunga-21",2006,0.65,3
108,"Thunnus alalunga-21",2007,0.63,3
108,"Thunnus alalunga-21",2008,0.569999999999993,3
108,"Thunnus alalunga-21",2009,0.519999999999982,3
108,"Thunnus alalunga-21",2010,0.469999999999956,3
163,"Thunnus alalunga-21",2005,0.73,3
163,"Thunnus alalunga-21",2006,0.65,3
163,"Thunnus alalunga-21",2007,0.63,3
163,"Thunnus alalunga-21",2008,0.569999999999993,3
163,"Thunnus alalunga-21",2009,0.519999999999982,3
163,"Thunnus alalunga-21",2010,0.469999999999956,3
108,"Thunnus albacares-21",2005,0.57,NA
108,"Thunnus albacares-21",2006,0.58,NA
108,"Thunnus albacares-21",2007,0.6,NA
108,"Thunnus albacares-21",2008,0.63,NA
108,"Thunnus albacares-21",2009,0.65,NA
108,"Thunnus albacares-21",2010,0.67,NA
163,"Thunnus albacares-21",2005,0.57,NA
163,"Thunnus albacares-21",2006,0.58,NA
163,"Thunnus albacares-21",2007,0.6,NA
163,"Thunnus albacares-21",2008,0.63,NA
163,"Thunnus albacares-21",2009,0.65,NA
163,"Thunnus albacares-21",2010,0.67,NA
218,"Thunnus albacares-21",2005,0.57,NA
218,"Thunnus albacares-21",2006,0.58,NA
218,"Thunnus albacares-21",2007,0.6,NA
218,"Thunnus albacares-21",2008,0.63,NA
218,"Thunnus albacares-21",2009,0.65,NA
218,"Thunnus albacares-21",2010,0.67,NA
219,"Thunnus albacares-21",2005,0.57,NA
219,"Thunnus albacares-21",2006,0.58,NA
219,"Thunnus albacares-21",2007,0.6,NA
219,"Thunnus albacares-21",2008,0.63,NA
219,"Thunnus albacares-21",2009,0.65,NA
219,"Thunnus albacares-21",2010,0.67,NA
108,"Thunnus obesus-21",2005,0.85,NA
108,"Thunnus obesus-21",2006,0.9,NA
108,"Thunnus obesus-21",2007,0.94,NA
108,"Thunnus obesus-21",2008,0.97,NA
108,"Thunnus obesus-21",2009,1.01,NA
108,"Thunnus obesus-21",2010,1.02,NA
163,"Thunnus obesus-21",2005,0.85,NA
163,"Thunnus obesus-21",2006,0.9,NA
163,"Thunnus obesus-21",2007,0.94,NA
163,"Thunnus obesus-21",2008,0.97,NA
163,"Thunnus obesus-21",2009,1.01,NA
163,"Thunnus obesus-21",2010,1.02,NA
218,"Thunnus obesus-21",2005,0.85,NA
218,"Thunnus obesus-21",2006,0.9,NA
218,"Thunnus obesus-21",2007,0.94,NA
218,"Thunnus obesus-21",2008,0.97,NA
218,"Thunnus obesus-21",2009,1.01,NA
218,"Thunnus obesus-21",2010,1.02,NA
219,"Thunnus obesus-21",2007,0.94,NA
219,"Thunnus obesus-21",2008,0.97,NA
219,"Thunnus obesus-21",2009,1.01,NA
219,"Thunnus obesus-21",2010,1.02,NA
108,"Thunnus thynnus-21",2005,0.38,1
108,"Thunnus thynnus-21",2006,0.38,1
108,"Thunnus thynnus-21",2007,0.4,1
108,"Thunnus thynnus-21",2008,0.41,1
108,"Thunnus thynnus-21",2009,0.41,1
108,"Thunnus thynnus-21",2010,0.423000000000005,1
163,"Thunnus thynnus-21",2005,0.38,1
163,"Thunnus thynnus-21",2006,0.38,1
163,"Thunnus thynnus-21",2007,0.4,1
163,"Thunnus thynnus-21",2008,0.41,1
163,"Thunnus thynnus-21",2009,0.41,1
163,"Thunnus thynnus-21",2010,0.423000000000005,1
218,"Thunnus thynnus-21",2005,0.38,1
218,"Thunnus thynnus-21",2006,0.38,1
218,"Thunnus thynnus-21",2007,0.4,1
218,"Thunnus thynnus-21",2008,0.41,1
218,"Thunnus thynnus-21",2009,0.41,1
218,"Thunnus thynnus-21",2010,0.423000000000005,1
219,"Thunnus thynnus-21",2005,0.38,1
219,"Thunnus thynnus-21",2006,0.38,1
219,"Thunnus thynnus-21",2007,0.4,1
219,"Thunnus thynnus-21",2008,0.41,1
219,"Thunnus thynnus-21",2009,0.41,1
219,"Thunnus thynnus-21",2010,0.423000000000005,1
108,"Makaira nigricans-21",2005,0.62,NA
108,"Makaira nigricans-21",2006,0.62,NA
108,"Makaira nigricans-21",2007,0.64,NA
108,"Makaira nigricans-21",2008,0.6,NA
108,"Makaira nigricans-21",2009,0.55,NA
108,"Makaira nigricans-21",2010,0.55,NA
163,"Makaira nigricans-21",2005,0.62,NA
163,"Makaira nigricans-21",2006,0.62,NA
163,"Makaira nigricans-21",2007,0.64,NA
163,"Makaira nigricans-21",2008,0.6,NA
163,"Makaira nigricans-21",2009,0.55,NA
163,"Makaira nigricans-21",2010,0.55,NA
218,"Makaira nigricans-21",2005,0.62,NA
218,"Makaira nigricans-21",2006,0.62,NA
218,"Makaira nigricans-21",2007,0.64,NA
218,"Makaira nigricans-21",2008,0.6,NA
218,"Makaira nigricans-21",2009,0.55,NA
218,"Makaira nigricans-21",2010,0.55,NA
108,"Xiphias gladius-21",2005,0.91,1
108,"Xiphias gladius-21",2006,0.92,1
108,"Xiphias gladius-21",2007,0.95,1
108,"Xiphias gladius-21",2008,0.97,1
108,"Xiphias gladius-21",2009,1.02,1
108,"Xiphias gladius-21",2010,1.03500000000001,1
163,"Xiphias gladius-21",2005,0.91,1
163,"Xiphias gladius-21",2006,0.92,1
163,"Xiphias gladius-21",2007,0.95,1
163,"Xiphias gladius-21",2008,0.97,1
163,"Xiphias gladius-21",2009,1.02,1
163,"Xiphias gladius-21",2010,1.03500000000001,1
218,"Xiphias gladius-21",2005,0.91,1
218,"Xiphias gladius-21",2006,0.92,1
218,"Xiphias gladius-21",2007,0.95,1
218,"Xiphias gladius-21",2008,0.97,1
218,"Xiphias gladius-21",2009,1.02,1
218,"Xiphias gladius-21",2010,1.03500000000001,1
219,"Xiphias gladius-21",2005,0.91,1
219,"Xiphias gladius-21",2006,0.92,1
219,"Xiphias gladius-21",2007,0.95,1
219,"Xiphias gladius-21",2008,0.97,1
219,"Xiphias gladius-21",2009,1.02,1
219,"Xiphias gladius-21",2010,1.03500000000001,1
145,"Salmo salar-21",2005,1.18861932885473,NA
145,"Salmo salar-21",2006,1.20686310634467,NA
145,"Salmo salar-21",2007,1.22391457647497,NA
145,"Salmo salar-21",2008,1.23726728035275,NA
145,"Salmo salar-21",2009,1.24683816472704,NA
145,"Salmo salar-21",2010,1.25076569462726,NA
163,"Salmo salar-21",2005,1.18861932885473,NA
163,"Salmo salar-21",2006,1.20686310634467,NA
163,"Salmo salar-21",2007,1.22391457647497,NA
163,"Salmo salar-21",2008,1.23726728035275,NA
163,"Salmo salar-21",2009,1.24683816472704,NA
163,"Salmo salar-21",2010,1.25076569462726,NA
218,"Salmo salar-21",2005,1.18861932885473,NA
218,"Salmo salar-21",2006,1.20686310634467,NA
218,"Salmo salar-21",2007,1.22391457647497,NA
218,"Salmo salar-21",2008,1.23726728035275,NA
218,"Salmo salar-21",2009,1.24683816472704,NA
218,"Salmo salar-21",2010,1.25076569462726,NA
219,"Salmo salar-21",2005,1.18861932885473,NA
219,"Salmo salar-21",2006,1.20686310634467,NA
219,"Salmo salar-21",2007,1.22391457647497,NA
219,"Salmo salar-21",2008,1.23726728035275,NA
219,"Salmo salar-21",2009,1.24683816472704,NA
219,"Salmo salar-21",2010,1.25076569462726,NA
145,"Urophycis tenuis-21",2005,0.362437470127966,NA
145,"Urophycis tenuis-21",2006,0.356915378771314,NA
145,"Urophycis tenuis-21",2007,0.359043659301205,NA
145,"Urophycis tenuis-21",2008,0.371190712624576,NA
145,"Urophycis tenuis-21",2009,0.390187811202761,NA
145,"Urophycis tenuis-21",2010,0.415033508342496,NA
163,"Urophycis tenuis-21",2005,0.285,3
163,"Urophycis tenuis-21",2006,0.307,3
163,"Urophycis tenuis-21",2007,0.352,3
163,"Urophycis tenuis-21",2008,0.381666666666689,3
163,"Urophycis tenuis-21",2009,0.415166666666707,3
163,"Urophycis tenuis-21",2010,0.448666666666725,3
218,"Urophycis tenuis-21",2005,0.362437470127966,NA
218,"Urophycis tenuis-21",2006,0.356915378771314,NA
218,"Urophycis tenuis-21",2007,0.359043659301205,NA
218,"Urophycis tenuis-21",2008,0.371190712624576,NA
218,"Urophycis tenuis-21",2009,0.390187811202761,NA
218,"Urophycis tenuis-21",2010,0.415033508342496,NA
219,"Urophycis tenuis-21",2005,0.362437470127966,NA
219,"Urophycis tenuis-21",2006,0.356915378771314,NA
219,"Urophycis tenuis-21",2007,0.359043659301205,NA
219,"Urophycis tenuis-21",2008,0.371190712624576,NA
219,"Urophycis tenuis-21",2009,0.390187811202761,NA
219,"Urophycis tenuis-21",2010,0.415033508342496,NA
145,"Macrourus berglax-21",2005,0.324860902178621,NA
145,"Macrourus berglax-21",2006,0.300806685592666,NA
145,"Macrourus berglax-21",2007,0.283044343913953,NA
145,"Macrourus berglax-21",2008,0.274513075969407,NA
145,"Macrourus berglax-21",2009,0.271252081094638,NA
145,"Macrourus berglax-21",2010,0.269062457200831,NA
163,"Macrourus berglax-21",2005,0.324860902178621,NA
163,"Macrourus berglax-21",2006,0.300806685592666,NA
163,"Macrourus berglax-21",2007,0.283044343913953,NA
163,"Macrourus berglax-21",2008,0.274513075969407,NA
163,"Macrourus berglax-21",2009,0.271252081094638,NA
163,"Macrourus berglax-21",2010,0.269062457200831,NA
218,"Macrourus berglax-21",2005,0.324860902178621,NA
218,"Macrourus berglax-21",2006,0.300806685592666,NA
218,"Macrourus berglax-21",2007,0.283044343913953,NA
218,"Macrourus berglax-21",2008,0.274513075969407,NA
218,"Macrourus berglax-21",2009,0.271252081094638,NA
218,"Macrourus berglax-21",2010,0.269062457200831,NA
219,"Macrourus berglax-21",2005,0.324860902178621,NA
219,"Macrourus berglax-21",2006,0.300806685592666,NA
219,"Macrourus berglax-21",2007,0.283044343913953,NA
219,"Macrourus berglax-21",2008,0.274513075969407,NA
219,"Macrourus berglax-21",2009,0.271252081094638,NA
219,"Macrourus berglax-21",2010,0.269062457200831,NA
145,"Coryphaenoides rupestris-21",2005,0.302006998587066,NA
145,"Coryphaenoides rupestris-21",2006,0.311504534760521,NA
145,"Coryphaenoides rupestris-21",2007,0.326585090350812,NA
145,"Coryphaenoides rupestris-21",2008,0.346173989407447,NA
145,"Coryphaenoides rupestris-21",2009,0.37017600546424,NA
145,"Coryphaenoides rupestris-21",2010,0.398156980687466,NA
163,"Coryphaenoides rupestris-21",2005,0.302006998587066,NA
163,"Coryphaenoides rupestris-21",2006,0.311504534760521,NA
163,"Coryphaenoides rupestris-21",2007,0.326585090350812,NA
163,"Coryphaenoides rupestris-21",2008,0.346173989407447,NA
163,"Coryphaenoides rupestris-21",2009,0.37017600546424,NA
163,"Coryphaenoides rupestris-21",2010,0.398156980687466,NA
218,"Coryphaenoides rupestris-21",2005,0.302006998587066,NA
218,"Coryphaenoides rupestris-21",2006,0.311504534760521,NA
218,"Coryphaenoides rupestris-21",2007,0.326585090350812,NA
218,"Coryphaenoides rupestris-21",2008,0.346173989407447,NA
218,"Coryphaenoides rupestris-21",2009,0.37017600546424,NA
218,"Coryphaenoides rupestris-21",2010,0.398156980687466,NA
219,"Coryphaenoides rupestris-21",2005,0.302006998587066,NA
219,"Coryphaenoides rupestris-21",2006,0.311504534760521,NA
219,"Coryphaenoides rupestris-21",2007,0.326585090350812,NA
219,"Coryphaenoides rupestris-21",2008,0.346173989407447,NA
219,"Coryphaenoides rupestris-21",2009,0.37017600546424,NA
219,"Coryphaenoides rupestris-21",2010,0.398156980687466,NA
163,"Morone saxatilis-21",2005,1.39800725679921,NA
163,"Morone saxatilis-21",2006,1.34004914427426,NA
163,"Morone saxatilis-21",2007,1.27704853442619,NA
163,"Morone saxatilis-21",2008,1.21170905551687,NA
163,"Morone saxatilis-21",2009,1.15249215119023,NA
163,"Morone saxatilis-21",2010,1.09945348568957,NA
218,"Morone saxatilis-21",2005,1.39800725679921,NA
218,"Morone saxatilis-21",2006,1.34004914427426,NA
218,"Morone saxatilis-21",2007,1.27704853442619,NA
218,"Morone saxatilis-21",2008,1.21170905551687,NA
218,"Morone saxatilis-21",2009,1.15249215119023,NA
218,"Morone saxatilis-21",2010,1.09945348568957,NA
