"rgn_id","stock_id","year","bbmsy","gapfilled","bbmsy_data_source"
1,"Alopias_superciliosus-57",2005,1.13733747335202,NA,"cmsy"
1,"Alopias_vulpinus-57",2005,0.902514603399943,NA,"cmsy"
1,"Auxis_thazard-57",2005,1.42411030043164,NA,"cmsy"
1,"Chanos_chanos-57",2005,1.21840915314621,NA,"cmsy"
1,"Istiophorus_platypterus-57",2005,1.3245326005199,NA,"cmsy"
1,"Kajikia_audax-57",2005,0.528993756031118,NA,"cmsy"
1,"Lactarius_lactarius-57",2005,1.41967856199392,NA,"cmsy"
1,"Lethrinus_nebulosus-57",2005,1.29594742911988,NA,"cmsy"
1,"Makaira_mazara-57",2005,1.22613187832631,NA,"cmsy"
1,"Pagrus_auratus-57",2005,1.27860418644644,NA,"cmsy"
1,"Prionace_glauca-57",2005,1.23878137202307,NA,"cmsy"
1,"Sphyrna_lewini-57",2005,1.11648090490366,NA,"cmsy"
1,"Thunnus_alalunga-57",2005,1.03,3,"RAM"
1,"Thunnus_albacares-57",2005,1.63,1,"RAM"
1,"Thunnus_obesus-57",2005,1.27,1,"RAM"
1,"Xiphias_gladius-57",2005,1.97,1,"RAM"
2,"Alopias_superciliosus-57",2005,1.13733747335202,NA,"cmsy"
2,"Alopias_vulpinus-57",2005,0.902514603399943,NA,"cmsy"
2,"Anodontostoma_chacunda-57",2005,1.34233783351802,NA,"cmsy"
2,"Auxis_thazard-57",2005,1.42411030043164,NA,"cmsy"
2,"Chanos_chanos-57",2005,1.21840915314621,NA,"cmsy"
2,"Eleutheronema_tetradactylum-57",2005,1.8243027125908,NA,"cmsy"
2,"Istiophorus_platypterus-57",2005,1.3245326005199,NA,"cmsy"
2,"Lactarius_lactarius-57",2005,1.41967856199392,NA,"cmsy"
2,"Lethrinus_nebulosus-57",2005,1.29594742911988,NA,"cmsy"
2,"Netuma_thalassina-57",2005,1.11930017836294,NA,"cmsy"
2,"Pagrus_auratus-57",2005,1.27860418644644,NA,"cmsy"
2,"Pampus_argenteus-57",2005,1.5121895799486,NA,"cmsy"
2,"Prionace_glauca-57",2005,1.23878137202307,NA,"cmsy"
2,"Rastrelliger_brachysoma-57",2005,1.02189277418592,NA,"cmsy"
2,"Scomberomorus_commerson-57",2005,1.23781414463055,NA,"cmsy"
2,"Scylla_serrata-57",2005,1.16036994198902,NA,"cmsy"
2,"Sphyrna_lewini-57",2005,1.11648090490366,NA,"cmsy"
2,"Tegillarca_granosa-57",2005,0.670631991697084,NA,"cmsy"
2,"Thunnus_alalunga-57",2005,1.03,3,"RAM"
2,"Thunnus_albacares-57",2005,1.63,1,"RAM"
2,"Thunnus_obesus-57",2005,1.27,1,"RAM"
2,"Xiphias_gladius-57",2005,1.97,1,"RAM"
3,"Arripis_trutta-81",2005,1.38101996799321,NA,"cmsy"
3,"Beryx_splendens-81",2005,1.2437177797803,NA,"cmsy"
3,"Centroberyx_affinis-81",2005,0.310089919128845,NA,"cmsy"
3,"Cetorhinus_maximus-81",2005,0.487881426208045,NA,"cmsy"
3,"Genypterus_blacodes-81",2005,1.07344343456909,NA,"cmsy"
3,"Hyperoglyphe_antarctica-81",2005,1.13336297244979,NA,"cmsy"
3,"Kajikia_audax-81",2005,0.75,NA,"RAM"
3,"Katsuwonus_pelamis-81",2005,1.02596582872146,NA,"cmsy"
3,"Macruronus_novaezelandiae-81",2005,0.537917473514365,NA,"cmsy"
3,"Mugil_cephalus-81",2005,1.2591719823955,NA,"cmsy"
3,"Nemadactylus_macropterus-81",2005,0.320295985748298,NA,"cmsy"
3,"Pagrus_auratus-81",2005,1.13853230400101,NA,"cmsy"
3,"Pecten_novaezelandiae-81",2005,0.254727340361661,NA,"cmsy"
3,"Scomber_australasicus-81",2005,1.15147473544838,NA,"cmsy"
3,"Seriola_lalandi-81",2005,1.24842941085292,NA,"cmsy"
3,"Thunnus_alalunga-81",2005,1.37,3,"RAM"
3,"Thunnus_albacares-81",2005,0.48271402776505,NA,"cmsy"
3,"Thunnus_maccoyii-81",2005,0.324829249332989,NA,"cmsy"
3,"Thunnus_obesus-81",2005,0.479980209947549,NA,"cmsy"
3,"Xiphias_gladius-81",2005,0.79722558215216,NA,"cmsy"
3,"Zeus_faber-81",2005,0.529471532545716,NA,"cmsy"
4,"Mugil_cephalus-81",2005,1.2591719823955,NA,"cmsy"
4,"Pecten_novaezelandiae-81",2005,0.254727340361661,NA,"cmsy"
5,"Acanthocybium_solandri-71",2005,1.3831094582788,NA,"cmsy"
5,"Istiompax_indica-71",2005,1.43997723952972,NA,"cmsy"
5,"Kajikia_audax-71",2005,0.74,NA,"RAM"
5,"Katsuwonus_pelamis-71",2005,2.92,NA,"RAM"
5,"Lethrinus_nebulosus-71",2005,1.27747720236936,NA,"cmsy"
5,"Lutjanus_malabaricus-71",2005,1.18349360099814,NA,"cmsy"
5,"Makaira_mazara-71",2005,1.36932749097191,NA,"cmsy"
5,"Panulirus_longipes-71",2005,0.208164420591956,NA,"cmsy"
5,"Prionace_glauca-71",2005,1.70826976159076,NA,"cmsy"
5,"Rastrelliger_kanagurta-71",2005,1.09404759305861,NA,"cmsy"
5,"Scomberomorus_commerson-71",2005,1.45009626626338,NA,"cmsy"
5,"Scylla_serrata-71",2005,0.696748012153604,NA,"cmsy"
5,"Thunnus_alalunga-71",2005,1.37,3,"RAM"
5,"Thunnus_albacares-71",2005,1.27,NA,"RAM"
5,"Thunnus_obesus-71",2005,1.27,NA,"RAM"
5,"Xiphias_gladius-71",2005,1.29745001084754,NA,"cmsy"
5,"Kajikia_audax-81",2005,0.75,NA,"RAM"
5,"Katsuwonus_pelamis-81",2005,1.02596582872146,NA,"cmsy"
5,"Mugil_cephalus-81",2005,1.2591719823955,NA,"cmsy"
5,"Pagrus_auratus-81",2005,1.13853230400101,NA,"cmsy"
5,"Thunnus_alalunga-81",2005,1.37,3,"RAM"
5,"Thunnus_albacares-81",2005,0.48271402776505,NA,"cmsy"
5,"Thunnus_obesus-81",2005,0.479980209947549,NA,"cmsy"
5,"Xiphias_gladius-81",2005,0.79722558215216,NA,"cmsy"
6,"Acanthocybium_solandri-71",2005,1.3831094582788,NA,"cmsy"
