"rgn_id","rgn_name","pop","proportionArea"
7,"Solomon Islands",7750.14404296875,0.6
7,"Solomon Islands",10156.3095703125,0.74
7,"Solomon Islands",6900.75390625,0.54
7,"Solomon Islands",125.481796264648,0.01
7,"Solomon Islands",289.332885742188,0.05
7,"Solomon Islands",2821.77709960938,0.56
7,"Solomon Islands",4811.0810546875,0.91
7,"Solomon Islands",1838.27001953125,0.33
7,"Solomon Islands",206.101196289062,0.01
7,"Solomon Islands",1246.36096191406,0.13
7,"Solomon Islands",4602.72900390625,0.39
7,"Solomon Islands",9510.171875,0.67
7,"Solomon Islands",5183.98291015625,0.4
7,"Solomon Islands",90.3530426025391,0.01
7,"Solomon Islands",637.81689453125,0.11
7,"Solomon Islands",4046.52587890625,0.8
7,"Solomon Islands",1352.32702636719,0.25
7,"Solomon Islands",11817.0498046875,0.36
7,"Solomon Islands",6498.5751953125,0.19
7,"Solomon Islands",960.642578125,0.07
7,"Solomon Islands",4510.208984375,0.36
7,"Solomon Islands",1281.69299316406,0.11
7,"Solomon Islands",6801.537109375,0.51
7,"Solomon Islands",4998.8330078125,0.43
7,"Solomon Islands",448.069213867188,0.06
7,"Solomon Islands",491.836486816406,0.07
7,"Solomon Islands",9155.5615234375,0.28
7,"Solomon Islands",27504.189453125,0.83
7,"Solomon Islands",757.233093261719,0.06
7,"Solomon Islands",144.392807006836,0.01
7,"Solomon Islands",1448.63195800781,0.13
7,"Solomon Islands",130.619506835938,0.01
7,"Solomon Islands",1732.10302734375,0.04
7,"Solomon Islands",2571.82299804688,0.08
7,"Solomon Islands",29406.25,0.9
7,"Solomon Islands",7785.4140625,0.25
7,"Solomon Islands",8784.90234375,0.27
7,"Solomon Islands",703.90478515625,0.03
7,"Solomon Islands",1526.10900878906,0.05
7,"Solomon Islands",8088.74609375,0.27
7,"Solomon Islands",8044.2998046875,0.22
7,"Solomon Islands",19383.859375,0.6
7,"Solomon Islands",28190.779296875,0.85
7,"Solomon Islands",486.216613769531,0.01
7,"Solomon Islands",6179.365234375,0.55
7,"Solomon Islands",87022.9375,0.51
7,"Solomon Islands",3644.04809570312,0.32
7,"Solomon Islands",2712.56494140625,0.22
7,"Solomon Islands",15005.5498046875,0.44
7,"Solomon Islands",9214.1015625,0.28
7,"Solomon Islands",3688.94506835938,0.33
7,"Solomon Islands",10850.2998046875,1
7,"Solomon Islands",10883.8896484375,1
7,"Solomon Islands",10780.6201171875,0.99
7,"Solomon Islands",5652.0068359375,0.54
7,"Solomon Islands",94.1147079467773,0.01
7,"Solomon Islands",18366.189453125,0.54
7,"Solomon Islands",4195.76123046875,0.12
7,"Solomon Islands",1069.4169921875,0.04
7,"Solomon Islands",1859.66003417969,0.16
7,"Solomon Islands",3113.2060546875,0.29
7,"Solomon Islands",4434.25,0.4
7,"Solomon Islands",7371.48583984375,0.66
7,"Solomon Islands",1622.52404785156,0.13
7,"Solomon Islands",890.22412109375,0.03
7,"Solomon Islands",1957.36694335938,0.05
7,"Solomon Islands",426.531585693359,0.03
7,"Solomon Islands",1920.35302734375,0.18
7,"Solomon Islands",317.974487304688,0.05
7,"Solomon Islands",3988.6630859375,0.4
7,"Solomon Islands",7132.33203125,0.7
7,"Solomon Islands",2515.35400390625,0.23
7,"Solomon Islands",341.094909667969,0.03
7,"Solomon Islands",277.926513671875,0.02
7,"Solomon Islands",457.05029296875,0.04
7,"Solomon Islands",63.8354606628418,0.01
7,"Solomon Islands",5782.2958984375,0.55
7,"Solomon Islands",10153.0703125,0.99
7,"Solomon Islands",7783.6298828125,0.76
7,"Solomon Islands",329.845611572266,0.03
7,"Solomon Islands",191.796295166016,0.01
7,"Solomon Islands",5552.31982421875,0.28
7,"Solomon Islands",1911.43896484375,0.09
7,"Solomon Islands",1315.2080078125,0.12
7,"Solomon Islands",3246.22290039062,0.31
7,"Solomon Islands",1126.93798828125,0.14
7,"Solomon Islands",1605.94494628906,0.07
7,"Solomon Islands",5833.97412109375,0.26
7,"Solomon Islands",784.210571289062,0.02
7,"Solomon Islands",471.192810058594,0.02
7,"Solomon Islands",231.471893310547,0.02
7,"Solomon Islands",206.62939453125,0.07
7,"Solomon Islands",115.012702941895,0.03
7,"Solomon Islands",752.81640625,0.03
7,"Solomon Islands",514.683471679688,0.03
7,"Solomon Islands",188.292602539062,0.04
7,"Solomon Islands",1723.42297363281,0.4
7,"Solomon Islands",689.592102050781,0.27
7,"Solomon Islands",5964.009765625,0.28
7,"Solomon Islands",214.434906005859,0.13
7,"Solomon Islands",188.394302368164,0.05
7,"Solomon Islands",283.627105712891,0.01
8,"Palau",3091.48291015625,0.22
8,"Palau",8294.828125,0.08
8,"Palau",11190.6904296875,0.27
8,"Palau",116.313697814941,0.02
8,"Palau",270.033599853516,0.08
8,"Palau",277.889587402344,0.03
8,"Palau",0,0.01
9,"Micronesia",382.046295166016,0.01
9,"Micronesia",12348.8896484375,0.11
9,"Micronesia",2943.11596679688,0.02
9,"Micronesia",0,0.01
9,"Micronesia",0,0.01
9,"Micronesia",0,0.01
9,"Micronesia",0,0.01
9,"Micronesia",0,0.06
9,"Micronesia",0,0.01
9,"Micronesia",982.302673339844,0.01
9,"Micronesia",0,0.01
9,"Micronesia",33454.9609375,0.05
9,"Micronesia",36472.75,0.06
9,"Micronesia",0,0.01
9,"Micronesia",31185.650390625,0.31
9,"Micronesia",16966.2890625,0.18
9,"Micronesia",2447.10498046875,0.01
9,"Micronesia",267.188293457031,0.01
9,"Micronesia",0,0.01
9,"Micronesia",8297.4130859375,0.11
9,"Micronesia",3567.59912109375,0.04
10,"Nauru",15290,0.04
11,"Marshall Islands",0,0.01
11,"Marshall Islands",0,0.02
11,"Marshall Islands",77.0751571655273,0.01
11,"Marshall Islands",6.91633319854736,0.01
11,"Marshall Islands",0.789057075977325,0.01
11,"Marshall Islands",0,0.01
11,"Marshall Islands",0,0.01
11,"Marshall Islands",0,0.01
11,"Marshall Islands",97.4856491088867,0.01
11,"Marshall Islands",1521.09399414062,0.01
11,"Marshall Islands",670.205017089844,0.01
11,"Marshall Islands",359.876190185547,0.01
11,"Marshall Islands",822.309814453125,0.01
11,"Marshall Islands",1664.99304199219,0.01
11,"Marshall Islands",344.085296630859,0.01
11,"Marshall Islands",439.939910888672,0.01
11,"Marshall Islands",18339.599609375,0.03
11,"Marshall Islands",8745.3759765625,0.02
11,"Marshall Islands",905.503295898438,0.01
11,"Marshall Islands",525.021118164062,0.02
11,"Marshall Islands",497.816589355469,0.01
11,"Marshall Islands",147.381607055664,0.02
11,"Marshall Islands",1048.49096679688,0.02
11,"Marshall Islands",893.621826171875,0.03
12,"Wake Island",0,1
13,"Northern Mariana Islands and Guam",0.422001510858536,0.01
13,"Northern Mariana Islands and Guam",1.95063102245331,0.06
13,"Northern Mariana Islands and Guam",0.578126311302185,0.01
13,"Northern Mariana Islands and Guam",0.698961496353149,0.02
13,"Northern Mariana Islands and Guam",2.05347800254822,0.05
13,"Northern Mariana Islands and Guam",0.647870719432831,0.02
13,"Northern Mariana Islands and Guam",0.229245603084564,0.01
13,"Northern Mariana Islands and Guam",0.28866770863533,0.01
13,"Northern Mariana Islands and Guam",1.80184900760651,0.03
13,"Northern Mariana Islands and Guam",1455.62097167969,0.03
13,"Northern Mariana Islands and Guam",80911.109375,0.16
13,"Northern Mariana Islands and Guam",14466.669921875,0.05
13,"Northern Mariana Islands and Guam",4373.60498046875,0.05
13,"Northern Mariana Islands and Guam",4426.11181640625,0.08
13,"Northern Mariana Islands and Guam",613.889221191406,0.04
13,"Northern Mariana Islands and Guam",84368,0.23
13,"Northern Mariana Islands and Guam",36041.94921875,0.36
13,"Northern Mariana Islands and Guam",70171.8984375,0.18
14,"Taiwan",28166.009765625,0.01
14,"Taiwan",136381.59375,0.08
14,"Taiwan",405942.8125,0.3
14,"Taiwan",2115204,0.68
14,"Taiwan",2861254,0.86
14,"Taiwan",546673.625,0.4
14,"Taiwan",57625.0390625,0.23
14,"Taiwan",680873.8125,1
14,"Taiwan",1518611,0.98
14,"Taiwan",857079.8125,1
14,"Taiwan",72438.9921875,0.44
14,"Taiwan",29839.16015625,0.1
14,"Taiwan",237405.796875,0.86
14,"Taiwan",276350,0.96
14,"Taiwan",378078.8125,0.47
14,"Taiwan",126521.3984375,1
14,"Taiwan",47340.23046875,0.37
14,"Taiwan",828347.1875,0.67
14,"Taiwan",460542.6875,0.99
14,"Taiwan",465797.59375,0.35
14,"Taiwan",239409.796875,0.71
14,"Taiwan",80584.0078125,0.99
14,"Taiwan",16240.48046875,0.14
14,"Taiwan",310466.59375,0.28
14,"Taiwan",1149944,1
14,"Taiwan",262855.5,0.61
14,"Taiwan",105548.296875,0.09
14,"Taiwan",50493.359375,1
14,"Taiwan",28797.58984375,0.57
14,"Taiwan",25233.390625,0.05
14,"Taiwan",658775.6875,0.88
14,"Taiwan",441310.90625,1
14,"Taiwan",97718.703125,0.1
14,"Taiwan",87379.671875,0.29
14,"Taiwan",49000.76953125,1
14,"Taiwan",17786.2109375,0.37
14,"Taiwan",5159.0517578125,0.01
14,"Taiwan",64627.73828125,0.13
14,"Taiwan",155517.59375,0.41
14,"Taiwan",285469.5,1
14,"Taiwan",262474.8125,0.71
14,"Taiwan",65826.40625,0.52
14,"Taiwan",48589.3203125,1
14,"Taiwan",5597.3408203125,0.1
14,"Taiwan",4382.55078125,0.01
14,"Taiwan",5042.2529296875,0.03
14,"Taiwan",182078.796875,0.45
14,"Taiwan",428681,1
14,"Taiwan",286686.09375,0.25
14,"Taiwan",46122.1796875,0.83
14,"Taiwan",35037.7109375,0.87
14,"Taiwan",4975.0390625,0.01
14,"Taiwan",908462.5,0.65
14,"Taiwan",434706.09375,1
14,"Taiwan",344735.8125,0.24
14,"Taiwan",138130.09375,0.33
14,"Taiwan",35536.5703125,1
14,"Taiwan",17861.2890625,0.49
14,"Taiwan",235711.203125,0.26
14,"Taiwan",686908.125,1
14,"Taiwan",225505.90625,0.61
14,"Taiwan",94565.1875,0.94
14,"Taiwan",30667.80078125,0.87
14,"Taiwan",2058.42211914062,0.05
14,"Taiwan",35131.828125,0.01
14,"Taiwan",1191980,0.9
14,"Taiwan",192692.09375,1
14,"Taiwan",33946.58984375,0.96
14,"Taiwan",5184.15478515625,0.13
14,"Taiwan",4558.97314453125,0.02
14,"Taiwan",17246.51953125,0.11
14,"Taiwan",146043.796875,0.75
14,"Taiwan",69116.6328125,0.63
14,"Taiwan",49737.76171875,0.27
14,"Taiwan",109372.1015625,0.52
14,"Taiwan",13801.1103515625,0.07
14,"Taiwan",9652.4541015625,0.06
14,"Taiwan",18128.310546875,0.09
14,"Taiwan",0,0.01
15,"Philippines",2615.31201171875,0.07
15,"Philippines",1968.52404785156,0.06
15,"Philippines",12580.6796875,0.12
15,"Philippines",3925.31494140625,0.02
15,"Philippines",26.4816303253174,0.01
15,"Philippines",2488.43090820312,0.09
15,"Philippines",5743.5517578125,0.21
15,"Philippines",1886.96301269531,0.06
15,"Philippines",319.505706787109,0.01
15,"Philippines",14297.3701171875,0.09
15,"Philippines",22239.91015625,0.12
15,"Philippines",6294.47509765625,0.23
15,"Philippines",4953.15478515625,0.09
15,"Philippines",25642.759765625,0.39
15,"Philippines",45503.578125,0.45
15,"Philippines",4684.4921875,0.05
15,"Philippines",2547.61694335938,0.08
15,"Philippines",66626.421875,0.66
15,"Philippines",32014.83984375,1
15,"Philippines",23370.2109375,1
15,"Philippines",72738.8515625,0.93
15,"Philippines",77648.796875,0.45
15,"Philippines",21844.58984375,0.15
15,"Philippines",31642.029296875,0.68
15,"Philippines",8810.90625,0.2
15,"Philippines",6725.5390625,0.04
15,"Philippines",288613.8125,0.95
15,"Philippines",50534.01171875,0.69
15,"Philippines",12710.08984375,0.25
15,"Philippines",39277.8984375,0.84
15,"Philippines",100822.6015625,1
15,"Philippines",74456.46875,1
15,"Philippines",47903.8515625,0.83
15,"Philippines",3025.32592773438,0.05
15,"Philippines",77548.09375,0.23
15,"Philippines",81019.2734375,1
15,"Philippines",9079.3232421875,0.41
15,"Philippines",36617.48828125,0.08
15,"Philippines",100435.5,0.42
15,"Philippines",77759.4609375,0.98
15,"Philippines",37883.51953125,0.65
15,"Philippines",223939.703125,0.5
15,"Philippines",203206.796875,1
15,"Philippines",34435.69921875,0.24
15,"Philippines",111969.6015625,0.89
15,"Philippines",17122.439453125,0.68
15,"Philippines",80897.3671875,0.26
15,"Philippines",127341.6015625,1
15,"Philippines",27651.0703125,0.3
15,"Philippines",116243.203125,0.63
15,"Philippines",4520.990234375,0.96
15,"Philippines",740.389892578125,0.28
15,"Philippines",104466.5,0.28
15,"Philippines",61592.6015625,1
15,"Philippines",43504.109375,0.26
15,"Philippines",180258.40625,0.17
15,"Philippines",70247.453125,0.94
15,"Philippines",9124.390625,0.83
15,"Philippines",562.286926269531,0.03
15,"Philippines",160166.59375,0.49
15,"Philippines",60845.3984375,1
15,"Philippines",106346,0.2
15,"Philippines",197544.796875,0.01
15,"Philippines",38779.66015625,0.85
15,"Philippines",19614.33984375,0.78
15,"Philippines",266455.09375,0.74
15,"Philippines",97542.9609375,0.85
15,"Philippines",90463.9921875,0.48
15,"Philippines",28474.30078125,1
15,"Philippines",1421.29797363281,0.31
15,"Philippines",96472.2109375,0.4
15,"Philippines",2936.93603515625,0.01
15,"Philippines",240306.09375,0.66
15,"Philippines",455565.8125,0.94
15,"Philippines",39220.5,0.05
15,"Philippines",69045.7265625,0.1
15,"Philippines",42197.140625,0.67
15,"Philippines",21799.2890625,0.98
15,"Philippines",26301.9296875,0.84
15,"Philippines",204846.796875,0.93
15,"Philippines",93189.3515625,0.4
15,"Philippines",590238.8125,0.57
15,"Philippines",454429,1
15,"Philippines",156285.40625,0.17
15,"Philippines",54151.16015625,0.06
15,"Philippines",18851.529296875,0.85
15,"Philippines",19378.119140625,0.94
15,"Philippines",13820.51953125,0.54
15,"Philippines",6235.02001953125,0.22
15,"Philippines",57977.8984375,0.57
15,"Philippines",184012.296875,1
15,"Philippines",721020.3125,1
15,"Philippines",415679.40625,0.62
15,"Philippines",120715,0.3
15,"Philippines",47045.390625,1
15,"Philippines",21007.5390625,0.31
15,"Philippines",29404.740234375,0.31
15,"Philippines",97457.6015625,1
15,"Philippines",175100.40625,0.42
15,"Philippines",204305.90625,0.55
15,"Philippines",61323.19921875,1
15,"Philippines",20413.310546875,0.3
15,"Philippines",23731.640625,0.23
15,"Philippines",123141.3984375,0.99
15,"Philippines",206463.796875,0.48
15,"Philippines",196760.203125,0.98
15,"Philippines",37752.80078125,0.69
15,"Philippines",76586.203125,0.85
15,"Philippines",280174,0.89
15,"Philippines",1172443,0.69
15,"Philippines",631690.1875,0.5
15,"Philippines",198035.90625,0.91
15,"Philippines",23404.919921875,0.91
15,"Philippines",411.497314453125,0.03
15,"Philippines",5642.201171875,0.12
15,"Philippines",1278.01904296875,0.01
15,"Philippines",97990.34375,0.63
15,"Philippines",543736,0.96
15,"Philippines",932320.375,0.87
15,"Philippines",2049102,1
15,"Philippines",1680116,1
15,"Philippines",113614.8984375,1
15,"Philippines",13697.5703125,0.39
15,"Philippines",35503.87890625,0.51
15,"Philippines",18925.029296875,0.22
15,"Philippines",180000,0.7
15,"Philippines",144330.296875,0.32
15,"Philippines",3194275,0.22
15,"Philippines",6930842,1
15,"Philippines",669131.625,1
15,"Philippines",68981.140625,0.56
15,"Philippines",11192.7802734375,0.16
15,"Philippines",2836.419921875,0.03
15,"Philippines",6923.2099609375,0.09
15,"Philippines",54678.05078125,0.12
15,"Philippines",89866.703125,0.21
15,"Philippines",2085215,0.69
15,"Philippines",2867882,1
15,"Philippines",350660.8125,0.99
15,"Philippines",144101.59375,0.76
15,"Philippines",3226.07006835938,0.02
15,"Philippines",891.316711425781,0.02
15,"Philippines",12312.419921875,0.13
15,"Philippines",42821.609375,0.29
15,"Philippines",29306.720703125,0.13
15,"Philippines",172928.90625,0.56
15,"Philippines",544543.125,1
15,"Philippines",997296.125,0.89
15,"Philippines",789202.8125,0.87
15,"Philippines",234473.296875,0.99
15,"Philippines",54458.171875,0.28
15,"Philippines",46126.73046875,0.3
15,"Philippines",85741.796875,0.82
15,"Philippines",94511.046875,1
15,"Philippines",225296.796875,0.87
15,"Philippines",37694.58984375,0.09
15,"Philippines",14428.2197265625,0.12
15,"Philippines",14226.9501953125,0.14
15,"Philippines",1040.71704101562,0.01
15,"Philippines",30494.880859375,0.2
15,"Philippines",2705.5859375,0.07
15,"Philippines",133372.90625,0.28
15,"Philippines",384672.8125,0.55
15,"Philippines",574589.1875,0.99
15,"Philippines",415205.09375,0.91
15,"Philippines",310985,0.36
15,"Philippines",106043.203125,0.47
15,"Philippines",154464.296875,0.68
15,"Philippines",148948.90625,0.91
15,"Philippines",46964.03125,0.48
15,"Philippines",123839.703125,0.98
15,"Philippines",35256.01171875,0.3
15,"Philippines",115391.8984375,0.75
15,"Philippines",57323.890625,0.72
15,"Philippines",31660.390625,0.31
15,"Philippines",40257.01171875,0.48
15,"Philippines",38761.5390625,0.49
15,"Philippines",2201.77709960938,0.03
15,"Philippines",3725.11303710938,0.1
15,"Philippines",48877.4296875,0.11
15,"Philippines",240632.796875,0.42
15,"Philippines",64488.5390625,0.36
15,"Philippines",22099.240234375,0.1
15,"Philippines",37024.23046875,0.25
15,"Philippines",134530.90625,0.82
15,"Philippines",23102.51953125,0.16
15,"Philippines",105627.203125,0.49
15,"Philippines",401127.1875,0.93
15,"Philippines",328406.59375,1
15,"Philippines",70596.1171875,0.34
15,"Philippines",14690.7900390625,0.13
15,"Philippines",90809.046875,0.54
15,"Philippines",46976.7109375,0.34
15,"Philippines",6756.4560546875,0.34
15,"Philippines",37594.16015625,0.97
15,"Philippines",40765.83984375,0.95
15,"Philippines",148223.703125,0.68
15,"Philippines",27313.9609375,0.15
15,"Philippines",142361.703125,0.63
15,"Philippines",60128.8984375,0.42
15,"Philippines",11417.0302734375,0.1
15,"Philippines",76991.2109375,0.64
15,"Philippines",67281.421875,0.23
15,"Philippines",375707.40625,0.99
15,"Philippines",392953.8125,0.87
15,"Philippines",77408.796875,0.28
15,"Philippines",5120.63720703125,0.04
15,"Philippines",20968.48046875,0.3
15,"Philippines",39370.75,1
15,"Philippines",108281.203125,1
15,"Philippines",148788.796875,0.89
15,"Philippines",14654.4697265625,0.06
15,"Philippines",6513.82421875,0.03
15,"Philippines",7050.494140625,0.04
15,"Philippines",20075.83984375,0.15
15,"Philippines",13877.169921875,0.12
15,"Philippines",25291.0390625,0.2
15,"Philippines",181397.796875,0.73
15,"Philippines",436456.90625,1
15,"Philippines",206054.59375,0.51
15,"Philippines",66171.390625,0.28
15,"Philippines",23448.01953125,0.91
15,"Philippines",34247.9609375,1
15,"Philippines",139453,0.94
15,"Philippines",5208.0009765625,0.03
15,"Philippines",19272.2109375,0.08
15,"Philippines",31530.970703125,0.17
15,"Philippines",11232.8095703125,0.07
15,"Philippines",69799.3984375,0.38
15,"Philippines",150248,0.6
15,"Philippines",173215.40625,0.53
15,"Philippines",25.2131099700928,0.01
15,"Philippines",17151.2890625,0.42
15,"Philippines",64425.109375,1
15,"Philippines",116467.3984375,0.97
15,"Philippines",18152.41015625,0.1
15,"Philippines",49635.421875,0.3
15,"Philippines",33679.80078125,0.1
15,"Philippines",1572.92700195312,0.02
15,"Philippines",20727.029296875,0.16
15,"Philippines",50501.53125,0.29
15,"Philippines",109908.1015625,0.33
15,"Philippines",85460.5703125,0.38
15,"Philippines",51372.62109375,0.3
15,"Philippines",7559.16796875,0.09
15,"Philippines",18652.130859375,0.2
