"rgn_id","rgn_name","pop","proportionArea"
1,"Cocos Islands",293.000091552734,0.01
2,"Christmas Island",594.361022949219,0.13
2,"Christmas Island",259.638885498047,0.07
3,"Norfolk Island",2225,0.06
4,"Macquarie Island",0,0.03
4,"Macquarie Island",0,0.25
5,"New Caledonia",0,0.01
5,"New Caledonia",0,0.11
5,"New Caledonia",0,0.08
5,"New Caledonia",0,0.01
5,"New Caledonia",1054.1689453125,0.07
5,"New Caledonia",361.832489013672,0.02
5,"New Caledonia",462.201293945312,0.08
5,"New Caledonia",1422.76196289062,0.25
5,"New Caledonia",87.8914566040039,0.02
5,"New Caledonia",2986.05200195312,0.48
5,"New Caledonia",5670.541015625,0.92
5,"New Caledonia",2160.43798828125,0.37
5,"New Caledonia",1729.66101074219,0.09
5,"New Caledonia",283.93798828125,0.03
5,"New Caledonia",4798.70703125,0.74
5,"New Caledonia",6372.8359375,1
5,"New Caledonia",3194.88208007812,0.53
5,"New Caledonia",175.988998413086,0.03
5,"New Caledonia",379.227996826172,0.02
5,"New Caledonia",2561.11401367188,0.11
5,"New Caledonia",1322.31896972656,0.17
5,"New Caledonia",169.497406005859,0.03
5,"New Caledonia",935.184814453125,0.15
5,"New Caledonia",5114.81494140625,0.79
5,"New Caledonia",6362.3427734375,1
5,"New Caledonia",6072.1650390625,0.97
5,"New Caledonia",1245.69299316406,0.2
5,"New Caledonia",4642.31201171875,0.58
5,"New Caledonia",1474.84899902344,0.22
5,"New Caledonia",469.853607177734,0.08
5,"New Caledonia",4943.48095703125,0.79
5,"New Caledonia",6351.673828125,1
5,"New Caledonia",5216.7880859375,0.84
5,"New Caledonia",874.783081054688,0.16
5,"New Caledonia",1684.5849609375,0.19
5,"New Caledonia",3169.44189453125,0.42
5,"New Caledonia",0,0.02
5,"New Caledonia",764.085021972656,0.12
5,"New Caledonia",4541.26513671875,0.7
5,"New Caledonia",6340.884765625,1
5,"New Caledonia",5748.8359375,0.92
5,"New Caledonia",2706.25390625,0.45
5,"New Caledonia",201.181198120117,0.02
5,"New Caledonia",0,0.01
5,"New Caledonia",3375.28491210938,0.3
5,"New Caledonia",1035.85595703125,0.11
5,"New Caledonia",65.8609008789062,0.01
5,"New Caledonia",2759.22094726562,0.43
5,"New Caledonia",5767.86376953125,0.91
5,"New Caledonia",6280.0009765625,1
5,"New Caledonia",5151.3720703125,0.81
5,"New Caledonia",1458.13793945312,0.24
5,"New Caledonia",2982.05493164062,0.26
5,"New Caledonia",2796.80297851562,0.26
5,"New Caledonia",3392.14501953125,0.55
5,"New Caledonia",5528.283203125,0.87
5,"New Caledonia",6149.56298828125,0.98
5,"New Caledonia",2043.58203125,0.34
5,"New Caledonia",0,0.01
5,"New Caledonia",1663.89294433594,0.22
5,"New Caledonia",42259.828125,0.8
5,"New Caledonia",6272.97900390625,0.99
5,"New Caledonia",4255.7939453125,0.71
5,"New Caledonia",30.6367301940918,0.01
5,"New Caledonia",63557.30859375,0.04
5,"New Caledonia",1343.93005371094,0.21
5,"New Caledonia",3179.8349609375,0.53
5,"New Caledonia",70.5738372802734,0.01
5,"New Caledonia",1564.89404296875,0.16
5,"New Caledonia",484.105590820312,0.06
5,"New Caledonia",0,0.01
6,"Vanuatu",0,0.12
6,"Vanuatu",0,0.07
6,"Vanuatu",1446.36303710938,0.09
6,"Vanuatu",708.651184082031,0.04
6,"Vanuatu",3133.25805664062,0.32
6,"Vanuatu",1582.78503417969,0.1
6,"Vanuatu",1232.17895507812,0.08
6,"Vanuatu",1827.48999023438,0.12
6,"Vanuatu",1336.89404296875,0.12
6,"Vanuatu",1484.99499511719,0.13
6,"Vanuatu",0,0.02
6,"Vanuatu",2014.79699707031,0.15
6,"Vanuatu",8875.931640625,0.77
6,"Vanuatu",724.93798828125,0.06
6,"Vanuatu",933.903625488281,0.06
6,"Vanuatu",0,0.05
6,"Vanuatu",6139.22900390625,0.52
6,"Vanuatu",6487.0888671875,0.53
6,"Vanuatu",5282.80615234375,0.45
6,"Vanuatu",0,0.19
6,"Vanuatu",4835.623046875,0.42
6,"Vanuatu",11773.5400390625,1
6,"Vanuatu",9228.2412109375,0.76
6,"Vanuatu",0,0.06
6,"Vanuatu",0,0.49
6,"Vanuatu",0,0.15
6,"Vanuatu",448.773406982422,0.05
6,"Vanuatu",5501.2509765625,0.53
6,"Vanuatu",6446.615234375,0.59
6,"Vanuatu",205.871795654297,0.01
6,"Vanuatu",0,0.32
6,"Vanuatu",1672.82202148438,0.13
6,"Vanuatu",1708.9169921875,0.11
6,"Vanuatu",0,0.3
6,"Vanuatu",0,0.05
6,"Vanuatu",2427.9951171875,0.25
6,"Vanuatu",7259.19580078125,0.57
6,"Vanuatu",1149.60998535156,0.07
6,"Vanuatu",619.10888671875,0.06
6,"Vanuatu",3881.66088867188,0.33
6,"Vanuatu",4944.837890625,0.43
6,"Vanuatu",11025.509765625,0.87
6,"Vanuatu",1953.38000488281,0.15
6,"Vanuatu",6703.40380859375,0.43
6,"Vanuatu",1380.63098144531,0.09
6,"Vanuatu",1037.67004394531,0.12
6,"Vanuatu",1550.18701171875,0.12
6,"Vanuatu",311.137786865234,0.01
6,"Vanuatu",13172.1298828125,0.28
6,"Vanuatu",5812.38623046875,0.1
6,"Vanuatu",4556.68896484375,0.1
6,"Vanuatu",8721.94921875,0.14
6,"Vanuatu",2866.86303710938,0.07
6,"Vanuatu",2341.22412109375,0.05
6,"Vanuatu",481.905090332031,0.01
6,"Vanuatu",2663.40698242188,0.05
6,"Vanuatu",6278.7998046875,0.15
6,"Vanuatu",39540.30859375,0.79
6,"Vanuatu",5293.7041015625,0.07
6,"Vanuatu",9795.73828125,0.21
6,"Vanuatu",2682.30810546875,0.04
6,"Vanuatu",54.357551574707,0.03
6,"Vanuatu",6658.673828125,0.29
6,"Vanuatu",213.349304199219,0.04
6,"Vanuatu",15452.3203125,0.74
6,"Vanuatu",3875.52807617188,0.14
6,"Vanuatu",685.229370117188,0.09
6,"Vanuatu",6979.48486328125,0.28
6,"Vanuatu",124.069198608398,0.02
6,"Vanuatu",41.9348907470703,0.01
6,"Vanuatu",9006.62109375,0.4
6,"Vanuatu",329.654998779297,0.01
6,"Vanuatu",32.8503303527832,0.08
6,"Vanuatu",4717.501953125,0.17
7,"Solomon Islands",6.14756393432617,0.01
7,"Solomon Islands",17.8112201690674,0.02
7,"Solomon Islands",11.2906999588013,0.01
7,"Solomon Islands",0.00252650794573128,0.01
7,"Solomon Islands",57.7666206359863,0.01
7,"Solomon Islands",1980.44604492188,0.24
7,"Solomon Islands",2224.48510742188,0.28
7,"Solomon Islands",10343.3798828125,0.03
7,"Solomon Islands",2247.05004882812,0.02
7,"Solomon Islands",1883.78698730469,0.11
7,"Solomon Islands",277.842498779297,0.03
7,"Solomon Islands",5113.31298828125,0.6
7,"Solomon Islands",5669.89599609375,0.68
7,"Solomon Islands",1117.17895507812,0.13
7,"Solomon Islands",1781.04504394531,0.12
7,"Solomon Islands",2759.02001953125,0.2
7,"Solomon Islands",5431.05810546875,0.6
7,"Solomon Islands",5784.791015625,0.66
7,"Solomon Islands",323.832489013672,0.02
7,"Solomon Islands",1514.70202636719,0.11
7,"Solomon Islands",2129.61108398438,0.3
7,"Solomon Islands",3466.80395507812,0.41
7,"Solomon Islands",1631.92199707031,0.19
7,"Solomon Islands",692.4384765625,0.08
7,"Solomon Islands",397.244812011719,0.06
7,"Solomon Islands",374.499206542969,0.07
7,"Solomon Islands",7337.2919921875,0.5
7,"Solomon Islands",322.537292480469,0.03
7,"Solomon Islands",1432.59997558594,0.28
7,"Solomon Islands",3768.51196289062,0.62
7,"Solomon Islands",1068.83898925781,0.13
7,"Solomon Islands",6840.501953125,0.4
7,"Solomon Islands",1904.03100585938,0.11
7,"Solomon Islands",6668.77197265625,0.4
7,"Solomon Islands",801.58251953125,0.03
7,"Solomon Islands",352.266906738281,0.02
7,"Solomon Islands",725.240295410156,0.19
7,"Solomon Islands",4778.89990234375,0.79
7,"Solomon Islands",2349.24389648438,0.4
7,"Solomon Islands",249.823104858398,0.04
7,"Solomon Islands",721.985595703125,0.03
7,"Solomon Islands",2361.27294921875,0.16
7,"Solomon Islands",1694.1669921875,0.09
7,"Solomon Islands",9123.0654296875,0.6
7,"Solomon Islands",11955.48046875,0.74
7,"Solomon Islands",8123.20703125,0.54
7,"Solomon Islands",147.710601806641,0.01
7,"Solomon Islands",330.960998535156,0.05
7,"Solomon Islands",3227.76391601562,0.56
7,"Solomon Islands",5503.283203125,0.91
7,"Solomon Islands",2102.75390625,0.33
7,"Solomon Islands",242.61149597168,0.01
7,"Solomon Islands",1467.15100097656,0.13
7,"Solomon Islands",5418.0908203125,0.39
7,"Solomon Islands",11194.8798828125,0.67
7,"Solomon Islands",6102.31201171875,0.4
7,"Solomon Islands",106.358901977539,0.01
7,"Solomon Islands",729.583618164062,0.11
7,"Solomon Islands",4628.72509765625,0.8
7,"Solomon Islands",1546.89404296875,0.25
7,"Solomon Islands",14005.58984375,0.36
7,"Solomon Islands",7702.1220703125,0.19
7,"Solomon Islands",1130.81799316406,0.07
7,"Solomon Islands",5309.18310546875,0.36
7,"Solomon Islands",1508.74194335938,0.11
7,"Solomon Islands",8006.412109375,0.51
7,"Solomon Islands",5884.365234375,0.43
7,"Solomon Islands",512.535827636719,0.06
7,"Solomon Islands",562.600219726562,0.07
7,"Solomon Islands",10851.1904296875,0.28
7,"Solomon Islands",32598,0.83
7,"Solomon Islands",891.375183105469,0.06
7,"Solomon Islands",169.971603393555,0.01
7,"Solomon Islands",1705.25305175781,0.13
7,"Solomon Islands",153.758407592773,0.01
7,"Solomon Islands",1924.68798828125,0.04
7,"Solomon Islands",3048.1279296875,0.08
7,"Solomon Islands",34852.33984375,0.9
7,"Solomon Islands",9227.28515625,0.25
7,"Solomon Islands",9761.658203125,0.27
7,"Solomon Islands",782.169006347656,0.03
7,"Solomon Islands",1695.791015625,0.05
7,"Solomon Islands",8988.099609375,0.27
7,"Solomon Islands",8938.7119140625,0.22
7,"Solomon Islands",22973.7890625,0.6
7,"Solomon Islands",33411.76171875,0.85
7,"Solomon Islands",576.264587402344,0.01
7,"Solomon Islands",6687.26220703125,0.55
7,"Solomon Islands",104544,0.51
7,"Solomon Islands",3943.56103515625,0.32
7,"Solomon Islands",2936.5869140625,0.22
7,"Solomon Islands",17784.609375,0.44
7,"Solomon Islands",10920.5703125,0.28
