"rgn_id","rgn_name","pop","proportionArea"
1,"Cocos Islands",445.000091552734,0.01
2,"Christmas Island",904.069091796875,0.13
2,"Christmas Island",394.930786132812,0.07
3,"Norfolk Island",2089,0.06
4,"Macquarie Island",0,0.03
4,"Macquarie Island",0,0.25
5,"New Caledonia",0,0.01
5,"New Caledonia",0,0.11
5,"New Caledonia",0,0.08
5,"New Caledonia",0,0.01
5,"New Caledonia",861.351623535156,0.07
5,"New Caledonia",295.649810791016,0.02
5,"New Caledonia",381.771087646484,0.08
5,"New Caledonia",1175.18005371094,0.25
5,"New Caledonia",72.5969772338867,0.02
5,"New Caledonia",2466.43408203125,0.48
5,"New Caledonia",4683.77880859375,0.92
5,"New Caledonia",1784.48803710938,0.37
5,"New Caledonia",1627.43603515625,0.09
5,"New Caledonia",234.528396606445,0.03
5,"New Caledonia",3963.65698242188,0.74
5,"New Caledonia",5263.86181640625,1
5,"New Caledonia",2638.92407226562,0.53
5,"New Caledonia",145.364196777344,0.03
5,"New Caledonia",356.815307617188,0.02
5,"New Caledonia",2409.75,0.11
5,"New Caledonia",1206.67004394531,0.17
5,"New Caledonia",154.673294067383,0.03
5,"New Caledonia",772.448120117188,0.15
5,"New Caledonia",4224.7587890625,0.79
5,"New Caledonia",5255.19580078125,1
5,"New Caledonia",5015.51318359375,0.97
5,"New Caledonia",1028.92297363281,0.2
5,"New Caledonia",4236.2998046875,0.58
5,"New Caledonia",1345.85998535156,0.22
5,"New Caledonia",388.091796875,0.08
5,"New Caledonia",4083.23803710938,0.79
5,"New Caledonia",5246.384765625,1
5,"New Caledonia",4308.98583984375,0.84
5,"New Caledonia",722.557373046875,0.16
5,"New Caledonia",1537.251953125,0.19
5,"New Caledonia",2892.24389648438,0.42
5,"New Caledonia",0,0.02
5,"New Caledonia",631.122314453125,0.12
5,"New Caledonia",3751.01391601562,0.7
5,"New Caledonia",5237.47314453125,1
5,"New Caledonia",4748.4501953125,0.92
5,"New Caledonia",2235.32397460938,0.45
5,"New Caledonia",166.172500610352,0.02
5,"New Caledonia",0,0.01
5,"New Caledonia",2814.8359375,0.3
5,"New Caledonia",863.857482910156,0.11
5,"New Caledonia",54.400089263916,0.01
5,"New Caledonia",2279.07397460938,0.43
5,"New Caledonia",4764.1669921875,0.91
5,"New Caledonia",5187.18310546875,1
5,"New Caledonia",4254.953125,0.81
5,"New Caledonia",1204.39904785156,0.24
5,"New Caledonia",2486.89990234375,0.26
5,"New Caledonia",2332.40795898438,0.26
5,"New Caledonia",2801.85888671875,0.55
5,"New Caledonia",4566.27490234375,0.87
5,"New Caledonia",5079.44287109375,0.98
5,"New Caledonia",1687.96801757812,0.34
5,"New Caledonia",0,0.01
5,"New Caledonia",1374.34997558594,0.22
5,"New Caledonia",37100.4609375,0.8
5,"New Caledonia",5181.384765625,0.99
5,"New Caledonia",3515.22094726562,0.71
5,"New Caledonia",25.3054599761963,0.01
5,"New Caledonia",56240.109375,0.04
5,"New Caledonia",1110.06494140625,0.21
5,"New Caledonia",2626.4951171875,0.53
5,"New Caledonia",58.2929000854492,0.01
5,"New Caledonia",1439.64196777344,0.16
5,"New Caledonia",445.358306884766,0.06
5,"New Caledonia",0,0.01
6,"Vanuatu",0,0.12
6,"Vanuatu",0,0.07
6,"Vanuatu",1188.98095703125,0.09
6,"Vanuatu",582.545715332031,0.04
6,"Vanuatu",2575.68994140625,0.32
6,"Vanuatu",1301.1259765625,0.1
6,"Vanuatu",1012.91101074219,0.08
6,"Vanuatu",1502.28503417969,0.12
6,"Vanuatu",1098.99096679688,0.12
6,"Vanuatu",1220.73803710938,0.13
6,"Vanuatu",0,0.02
6,"Vanuatu",1519.501953125,0.15
