rgn_id,S_score
1,4.889999999999995
2,4.889999999999995
3,4.889999999999995
4,4.889999999999995
5,4.769552022961106
6,4.380391013133849
7,4.369591699727536
8,4.537396659406988
9,4.38692900266236
10,4.5194746431145685
11,4.393048938465062
12,4.484246051746875
13,4.7014452494646415
14,4.47
15,3.6
16,5.1
17,4.379088021052546
18,4.463149954514086
19,4.38767941592097
20,4.57
21,4.33421281509425
24,3.32
25,4.38
26,4.103779988775596
28,3.319058987253154
29,3.378406865497694
30,3.378406865497694
31,3.640272781353403
32,3.378406865497694
33,3.378406865497694
34,3.378406865497694
35,3.378406865497694
36,3.378406865497694
37,3.92
38,3.4479521162480427
39,3.4877126974882735
40,3.81
41,2.91
42,2.99
43,3.59
44,3.306019160807758
45,3.317153526571367
46,3.341564198991284
47,2.44
48,3.78
49,3.425136327588286
50,3.82
51,3.33
52,3.89
53,2.89
54,4.49
55,4.310691656736594
56,3.55
57,4.310691656736594
58,4.310691656736594
59,4.54
60,4.747608224102566
61,3.5
62,3.81
63,3.400826751496061
64,2.64
65,3.12
66,3.14
67,3.552794380929037
68,4.25
69,3.97
70,4.23
71,4.14
72,3.78
73,4.15
74,3.7
75,3.5
76,4.14
77,3.2693599261065973
78,3.37
79,3.84
80,4.51
81,4.02
82,3.35
84,3.07
85,3.99274070097101
86,3.99274070097101
88,3.99274070097101
89,NA
90,NA
91,NA
92,NA
93,NA
94,NA
95,5.1327476156891505
96,2.69
97,2.9471801297086637
98,2.955285944710304
99,2.84
100,2.8399250745838507
101,3.59
102,4.01
103,2.8101608964402787
104,3.0768247428142024
105,NA
106,3.04
107,3.8302718836848517
108,4.15232706886107
110,3.787049893339845
111,3.8852951979160677
112,3.6634838977672892
113,4.153571175090214
114,3.5313509301019526
115,3.62
116,3.9191066745686527
117,4.055522474774433
118,3.6673526995140704
119,3.829046560199343
120,3.777969647776957
121,3.619637477970438
122,3.6480486135685384
123,3.6412258887472193
124,3.91
125,3.676521637841168
126,3.67
127,3.6487639211303216
129,4.37
130,4.22
131,3.44
132,3.83
133,3.49
134,3.28
135,4.54
136,3.51
137,3.91
138,4.04
139,3.28
140,3.7908786145749422
141,4.4079920884588395
143,4.5
144,4.408649988142252
145,4.377041674484591
146,4.444373153032655
147,4.575271376375801
148,4.484246051746875
149,4.484246051746875
150,4.484246051746875
151,4.520156299330324
152,4.422081067512495
153,4.510511160847366
154,4.420949160648466
155,4.414507206338852
156,4.354811068193895
157,4.484246051746875
158,4.484246051746875
159,4.484246051746875
161,4.393391622125728
162,4.68
163,5.12
164,3.792175069478828
166,3.71
167,3.7936263753603323
168,3.86926954016253
169,3.893289591552284
171,4.49
172,4.05
173,3.61
174,4.4
175,4.43
176,5.28
177,4.64
178,4.11
179,5.32
180,5.2
181,4.53
182,5.43
183,4.74
184,4.99
185,5.885101840056384
186,3.68
187,4.42
188,4.18
189,3.91
190,4.08
191,3.43
192,3.4394184981740032
193,2.9563712460873757
194,2.9531312236946414
195,2.9819295346269223
196,2.82
197,2.88
198,3.06
199,2.64
200,2.8492531278634834
202,3.45
203,4.18
204,2.89
205,3.8765792092219686
206,4.5
207,3.78
208,4.85
209,4.720741935460603
210,5.26
212,4.36718181736763
214,3.64
215,3.63
216,4.16
218,4.97
219,4.873739281885554
220,3.9784976225654813
221,3.7589143408545542
222,4.55
223,4.64
224,4.06
227,4.530504143773571
228,4.569192161241382
231,3.837866582596174
232,3.12
237,4.103779988775596
244,3.70346151581736
245,3.7908786145749422
247,4.733354095937819
248,3.7908786145749422
249,3.7908786145749422
250,3.973939511393643
