"rgn_id","year","gapfilled","method"
104,1995,"gapfilled","UN georegion (r2)"
105,1995,NA,NA
106,1995,NA,NA
107,1995,"gapfilled","UN georegion (r2)"
108,1995,NA,NA
110,1995,NA,NA
111,1995,"gapfilled","UN georegion (r2)"
112,1995,NA,NA
113,1995,NA,NA
114,1995,NA,NA
115,1995,NA,NA
116,1995,NA,NA
117,1995,NA,NA
118,1995,NA,NA
119,1995,NA,NA
120,1995,NA,NA
121,1995,"gapfilled","UN georegion (r2)"
122,1995,NA,NA
123,1995,NA,NA
124,1995,NA,NA
125,1995,NA,NA
126,1995,NA,NA
127,1995,NA,NA
129,1995,NA,NA
130,1995,NA,NA
131,1995,NA,NA
132,1995,NA,NA
133,1995,NA,NA
134,1995,NA,NA
135,1995,NA,NA
136,1995,NA,NA
137,1995,NA,NA
138,1995,NA,NA
139,1995,NA,NA
140,1995,NA,NA
141,1995,"gapfilled","UN georegion (r2)"
143,1995,NA,NA
144,1995,"gapfilled","UN georegion (r2)"
145,1995,"gapfilled","UN georegion (r2)"
146,1995,"gapfilled","UN georegion (r2)"
147,1995,"gapfilled","UN georegion (r2)"
148,1995,"gapfilled","UN georegion (r2)"
149,1995,"gapfilled","UN georegion (r2)"
150,1995,"gapfilled","UN georegion (r2)"
151,1995,"gapfilled","UN georegion (r2)"
152,1995,"gapfilled","UN georegion (r2)"
153,1995,"gapfilled","UN georegion (r2)"
154,1995,"gapfilled","UN georegion (r2)"
155,1995,NA,NA
156,1995,"gapfilled","UN georegion (r2)"
157,1995,"gapfilled","UN georegion (r2)"
158,1995,"gapfilled","UN georegion (r2)"
159,1995,"gapfilled","UN georegion (r2)"
161,1995,"gapfilled","UN georegion (r2)"
162,1995,NA,NA
163,1995,NA,NA
164,1995,NA,NA
166,1995,NA,NA
167,1995,NA,NA
168,1995,NA,NA
169,1995,"gapfilled","UN georegion (r2)"
171,1995,NA,NA
172,1995,NA,NA
173,1995,NA,NA
174,1995,NA,NA
175,1995,NA,NA
176,1995,NA,NA
177,1995,NA,NA
178,1995,NA,NA
179,1995,NA,NA
180,1995,NA,NA
181,1995,NA,NA
182,1995,NA,NA
183,1995,NA,NA
184,1995,NA,NA
185,1995,"gapfilled","UN georegion (r2)"
186,1995,NA,NA
187,1995,NA,NA
188,1995,NA,NA
189,1995,NA,NA
190,1995,NA,NA
191,1995,NA,NA
192,1995,NA,NA
193,1995,"gapfilled","UN georegion (r2)"
194,1995,NA,NA
195,1995,NA,NA
196,1995,NA,NA
197,1995,NA,NA
198,1995,NA,NA
199,1995,NA,NA
200,1995,NA,NA
202,1995,NA,NA
203,1995,NA,NA
204,1995,NA,NA
205,1995,NA,NA
206,1995,NA,NA
207,1995,NA,NA
208,1995,NA,NA
209,1995,NA,NA
210,1995,NA,NA
212,1995,NA,NA
214,1995,NA,NA
215,1995,NA,NA
216,1995,NA,NA
218,1995,NA,NA
219,1995,"gapfilled","UN georegion (r2)"
220,1995,NA,NA
221,1995,"gapfilled","UN georegion (r2)"
222,1995,NA,NA
223,1995,NA,NA
224,1995,NA,NA
227,1995,"gapfilled","UN georegion (r2)"
228,1995,"gapfilled","UN georegion (r2)"
231,1995,"gapfilled","UN georegion (r2)"
232,1995,NA,NA
237,1995,"gapfilled","UN georegion (r2)"
244,1995,NA,NA
245,1995,NA,NA
247,1995,NA,NA
248,1995,NA,NA
249,1995,NA,NA
250,1995,NA,NA
1,1996,"gapfilled","UN georegion (r2)"
2,1996,"gapfilled","UN georegion (r2)"
3,1996,"gapfilled","UN georegion (r2)"
4,1996,"gapfilled","UN georegion (r2)"
5,1996,"gapfilled","UN georegion (r2)"
6,1996,NA,NA
7,1996,NA,NA
8,1996,"gapfilled","UN georegion (r2)"
9,1996,"gapfilled","UN georegion (r2)"
10,1996,"gapfilled","UN georegion (r2)"
11,1996,"gapfilled","UN georegion (r2)"
12,1996,"gapfilled","UN georegion (r2)"
13,1996,"gapfilled","UN georegion (r2)"
14,1996,NA,NA
15,1996,NA,NA
16,1996,NA,NA
17,1996,NA,NA
18,1996,NA,NA
19,1996,"gapfilled","UN georegion (r2)"
20,1996,NA,NA
21,1996,"gapfilled","UN georegion (r2)"
24,1996,NA,NA
25,1996,NA,NA
26,1996,"gapfilled","UN georegion (r2)"
28,1996,NA,NA
29,1996,"gapfilled","UN georegion (r2)"
30,1996,"gapfilled","UN georegion (r2)"
31,1996,NA,NA
32,1996,NA,NA
33,1996,"gapfilled","UN georegion (r2)"
34,1996,"gapfilled","UN georegion (r2)"
35,1996,"gapfilled","UN georegion (r2)"
36,1996,"gapfilled","UN georegion (r2)"
37,1996,NA,NA
38,1996,"gapfilled","UN georegion (r2)"
39,1996,NA,NA
40,1996,NA,NA
41,1996,NA,NA
42,1996,NA,NA
43,1996,NA,NA
44,1996,"gapfilled","UN georegion (r2)"
45,1996,"gapfilled","UN georegion (r2)"
46,1996,"gapfilled","UN georegion (r2)"
47,1996,NA,NA
48,1996,NA,NA
49,1996,NA,NA
50,1996,NA,NA
51,1996,NA,NA
52,1996,NA,NA
53,1996,NA,NA
54,1996,"gapfilled","UN georegion (r2)"
55,1996,"gapfilled","UN georegion (r2)"
56,1996,NA,NA
57,1996,"gapfilled","UN georegion (r2)"
58,1996,"gapfilled","UN georegion (r2)"
59,1996,NA,NA
60,1996,"gapfilled","UN georegion (r2)"
61,1996,NA,NA
62,1996,NA,NA
63,1996,"gapfilled","UN georegion (r2)"
64,1996,"gapfilled","UN georegion (r2)"
65,1996,NA,NA
66,1996,NA,NA
67,1996,NA,NA
68,1996,NA,NA
69,1996,NA,NA
70,1996,NA,NA
71,1996,NA,NA
72,1996,NA,NA
73,1996,NA,NA
74,1996,"gapfilled","UN georegion (r2)"
75,1996,NA,NA
76,1996,NA,NA
77,1996,NA,NA
78,1996,NA,NA
79,1996,NA,NA
80,1996,NA,NA
81,1996,NA,NA
82,1996,NA,NA
84,1996,NA,NA
85,1996,"gapfilled","UN georegion (r2)"
86,1996,"gapfilled","UN georegion (r2)"
88,1996,"gapfilled","UN georegion (r2)"
89,1996,NA,NA
90,1996,NA,NA
91,1996,NA,NA
92,1996,NA,NA
93,1996,NA,NA
94,1996,NA,NA
95,1996,"gapfilled","UN georegion (r2)"
96,1996,NA,NA
97,1996,"gapfilled","UN georegion (r2)"
98,1996,NA,NA
99,1996,NA,NA
100,1996,NA,NA
101,1996,NA,NA
102,1996,NA,NA
103,1996,NA,NA
104,1996,"gapfilled","UN georegion (r2)"
105,1996,NA,NA
106,1996,NA,NA
107,1996,"gapfilled","UN georegion (r2)"
108,1996,NA,NA
110,1996,NA,NA
111,1996,"gapfilled","UN georegion (r2)"
112,1996,NA,NA
113,1996,NA,NA
114,1996,NA,NA
115,1996,NA,NA
116,1996,NA,NA
117,1996,NA,NA
118,1996,NA,NA
119,1996,NA,NA
120,1996,NA,NA
121,1996,"gapfilled","UN georegion (r2)"
122,1996,NA,NA
123,1996,NA,NA
124,1996,NA,NA
125,1996,NA,NA
126,1996,NA,NA
127,1996,NA,NA
129,1996,NA,NA
130,1996,NA,NA
131,1996,NA,NA
132,1996,NA,NA
133,1996,NA,NA
134,1996,NA,NA
135,1996,NA,NA
136,1996,NA,NA
137,1996,NA,NA
138,1996,NA,NA
139,1996,NA,NA
140,1996,NA,NA
141,1996,"gapfilled","UN georegion (r2)"
143,1996,NA,NA
144,1996,"gapfilled","UN georegion (r2)"
145,1996,"gapfilled","UN georegion (r2)"
146,1996,"gapfilled","UN georegion (r2)"
147,1996,"gapfilled","UN georegion (r2)"
148,1996,"gapfilled","UN georegion (r2)"
149,1996,"gapfilled","UN georegion (r2)"
150,1996,"gapfilled","UN georegion (r2)"
151,1996,"gapfilled","UN georegion (r2)"
152,1996,"gapfilled","UN georegion (r2)"
153,1996,"gapfilled","UN georegion (r2)"
154,1996,"gapfilled","UN georegion (r2)"
155,1996,NA,NA
156,1996,"gapfilled","UN georegion (r2)"
157,1996,"gapfilled","UN georegion (r2)"
158,1996,"gapfilled","UN georegion (r2)"
159,1996,"gapfilled","UN georegion (r2)"
161,1996,"gapfilled","UN georegion (r2)"
162,1996,NA,NA
163,1996,NA,NA
164,1996,NA,NA
166,1996,NA,NA
167,1996,NA,NA
168,1996,NA,NA
169,1996,"gapfilled","UN georegion (r2)"
171,1996,NA,NA
172,1996,NA,NA
173,1996,NA,NA
174,1996,NA,NA
175,1996,NA,NA
176,1996,NA,NA
177,1996,NA,NA
178,1996,NA,NA
179,1996,NA,NA
180,1996,NA,NA
181,1996,NA,NA
182,1996,NA,NA
183,1996,NA,NA
184,1996,NA,NA
185,1996,"gapfilled","UN georegion (r2)"
186,1996,NA,NA
187,1996,NA,NA
188,1996,NA,NA
189,1996,NA,NA
190,1996,NA,NA
191,1996,NA,NA
192,1996,NA,NA
193,1996,"gapfilled","UN georegion (r2)"
194,1996,NA,NA
195,1996,NA,NA
196,1996,NA,NA
197,1996,NA,NA
198,1996,NA,NA
199,1996,NA,NA
200,1996,NA,NA
202,1996,NA,NA
203,1996,NA,NA
204,1996,NA,NA
205,1996,NA,NA
206,1996,NA,NA
207,1996,NA,NA
208,1996,NA,NA
209,1996,NA,NA
210,1996,NA,NA
212,1996,NA,NA
213,1996,NA,NA
214,1996,NA,NA
215,1996,NA,NA
216,1996,NA,NA
218,1996,NA,NA
219,1996,"gapfilled","UN georegion (r2)"
220,1996,NA,NA
221,1996,"gapfilled","UN georegion (r2)"
222,1996,NA,NA
223,1996,NA,NA
224,1996,NA,NA
227,1996,"gapfilled","UN georegion (r2)"
228,1996,"gapfilled","UN georegion (r2)"
231,1996,"gapfilled","UN georegion (r2)"
232,1996,NA,NA
237,1996,"gapfilled","UN georegion (r2)"
244,1996,NA,NA
245,1996,NA,NA
247,1996,NA,NA
248,1996,NA,NA
249,1996,NA,NA
250,1996,NA,NA
1,1997,"gapfilled","UN georegion (r2)"
2,1997,"gapfilled","UN georegion (r2)"
3,1997,"gapfilled","UN georegion (r2)"
4,1997,"gapfilled","UN georegion (r2)"
5,1997,"gapfilled","UN georegion (r2)"
6,1997,NA,NA
7,1997,NA,NA
8,1997,"gapfilled","UN georegion (r2)"
9,1997,"gapfilled","UN georegion (r2)"
10,1997,"gapfilled","UN georegion (r2)"
11,1997,"gapfilled","UN georegion (r2)"
12,1997,"gapfilled","UN georegion (r2)"
13,1997,"gapfilled","UN georegion (r2)"
14,1997,NA,NA
15,1997,NA,NA
16,1997,NA,NA
17,1997,NA,NA
18,1997,NA,NA
19,1997,"gapfilled","UN georegion (r2)"
20,1997,NA,NA
21,1997,"gapfilled","UN georegion (r2)"
24,1997,NA,NA
25,1997,NA,NA
26,1997,"gapfilled","UN georegion (r2)"
28,1997,NA,NA
29,1997,"gapfilled","UN georegion (r2)"
30,1997,"gapfilled","UN georegion (r2)"
31,1997,NA,NA
32,1997,NA,NA
33,1997,"gapfilled","UN georegion (r2)"
34,1997,"gapfilled","UN georegion (r2)"
35,1997,"gapfilled","UN georegion (r2)"
36,1997,"gapfilled","UN georegion (r2)"
37,1997,NA,NA
38,1997,"gapfilled","UN georegion (r2)"
39,1997,NA,NA
40,1997,NA,NA
41,1997,NA,NA
42,1997,NA,NA
43,1997,NA,NA
44,1997,"gapfilled","UN georegion (r2)"
45,1997,"gapfilled","UN georegion (r2)"
46,1997,"gapfilled","UN georegion (r2)"
47,1997,NA,NA
48,1997,NA,NA
49,1997,NA,NA
50,1997,NA,NA
51,1997,NA,NA
52,1997,NA,NA
53,1997,NA,NA
54,1997,"gapfilled","UN georegion (r2)"
55,1997,"gapfilled","UN georegion (r2)"
56,1997,NA,NA
57,1997,"gapfilled","UN georegion (r2)"
58,1997,"gapfilled","UN georegion (r2)"
59,1997,NA,NA
60,1997,"gapfilled","UN georegion (r2)"
61,1997,NA,NA
62,1997,NA,NA
63,1997,"gapfilled","UN georegion (r2)"
64,1997,"gapfilled","UN georegion (r2)"
65,1997,NA,NA
66,1997,NA,NA
67,1997,NA,NA
68,1997,NA,NA
69,1997,NA,NA
70,1997,NA,NA
71,1997,NA,NA
72,1997,NA,NA
73,1997,NA,NA
74,1997,NA,NA
75,1997,NA,NA
76,1997,NA,NA
77,1997,NA,NA
78,1997,NA,NA
79,1997,NA,NA
80,1997,NA,NA
81,1997,NA,NA
82,1997,NA,NA
84,1997,NA,NA
85,1997,"gapfilled","UN georegion (r2)"
86,1997,"gapfilled","UN georegion (r2)"
88,1997,"gapfilled","UN georegion (r2)"
89,1997,NA,NA
90,1997,NA,NA
91,1997,NA,NA
92,1997,NA,NA
93,1997,NA,NA
94,1997,NA,NA
95,1997,"gapfilled","UN georegion (r2)"
96,1997,NA,NA
97,1997,"gapfilled","UN georegion (r2)"
98,1997,NA,NA
99,1997,NA,NA
100,1997,NA,NA
101,1997,NA,NA
102,1997,NA,NA
103,1997,NA,NA
104,1997,"gapfilled","UN georegion (r2)"
105,1997,NA,NA
106,1997,NA,NA
107,1997,"gapfilled","UN georegion (r2)"
108,1997,NA,NA
110,1997,NA,NA
111,1997,"gapfilled","UN georegion (r2)"
112,1997,NA,NA
113,1997,NA,NA
114,1997,NA,NA
115,1997,NA,NA
116,1997,NA,NA
117,1997,NA,NA
118,1997,NA,NA
119,1997,NA,NA
120,1997,NA,NA
121,1997,"gapfilled","UN georegion (r2)"
122,1997,NA,NA
123,1997,NA,NA
124,1997,NA,NA
125,1997,NA,NA
126,1997,NA,NA
127,1997,NA,NA
129,1997,NA,NA
130,1997,NA,NA
131,1997,NA,NA
132,1997,NA,NA
133,1997,NA,NA
134,1997,NA,NA
135,1997,NA,NA
136,1997,NA,NA
137,1997,NA,NA
138,1997,NA,NA
139,1997,NA,NA
140,1997,NA,NA
141,1997,"gapfilled","UN georegion (r2)"
143,1997,NA,NA
144,1997,"gapfilled","UN georegion (r2)"
145,1997,"gapfilled","UN georegion (r2)"
146,1997,"gapfilled","UN georegion (r2)"
147,1997,"gapfilled","UN georegion (r2)"
148,1997,"gapfilled","UN georegion (r2)"
149,1997,"gapfilled","UN georegion (r2)"
150,1997,"gapfilled","UN georegion (r2)"
151,1997,"gapfilled","UN georegion (r2)"
152,1997,"gapfilled","UN georegion (r2)"
153,1997,"gapfilled","UN georegion (r2)"
154,1997,"gapfilled","UN georegion (r2)"
155,1997,NA,NA
156,1997,"gapfilled","UN georegion (r2)"
157,1997,"gapfilled","UN georegion (r2)"
158,1997,"gapfilled","UN georegion (r2)"
159,1997,"gapfilled","UN georegion (r2)"
161,1997,"gapfilled","UN georegion (r2)"
162,1997,NA,NA
163,1997,NA,NA
164,1997,NA,NA
166,1997,NA,NA
167,1997,NA,NA
168,1997,NA,NA
169,1997,"gapfilled","UN georegion (r2)"
171,1997,NA,NA
172,1997,NA,NA
173,1997,NA,NA
174,1997,NA,NA
175,1997,NA,NA
176,1997,NA,NA
177,1997,NA,NA
178,1997,NA,NA
179,1997,NA,NA
180,1997,NA,NA
181,1997,NA,NA
182,1997,NA,NA
183,1997,NA,NA
184,1997,NA,NA
185,1997,"gapfilled","UN georegion (r2)"
186,1997,NA,NA
187,1997,NA,NA
188,1997,NA,NA
189,1997,NA,NA
190,1997,NA,NA
191,1997,NA,NA
192,1997,NA,NA
193,1997,"gapfilled","UN georegion (r2)"
194,1997,NA,NA
195,1997,NA,NA
196,1997,NA,NA
197,1997,NA,NA
198,1997,NA,NA
199,1997,NA,NA
200,1997,NA,NA
202,1997,NA,NA
203,1997,NA,NA
204,1997,NA,NA
205,1997,NA,NA
206,1997,NA,NA
207,1997,NA,NA
208,1997,NA,NA
209,1997,NA,NA
210,1997,NA,NA
212,1997,NA,NA
214,1997,NA,NA
215,1997,NA,NA
216,1997,NA,NA
218,1997,NA,NA
219,1997,"gapfilled","UN georegion (r2)"
220,1997,NA,NA
221,1997,"gapfilled","UN georegion (r2)"
222,1997,NA,NA
223,1997,NA,NA
224,1997,NA,NA
227,1997,"gapfilled","UN georegion (r2)"
228,1997,"gapfilled","UN georegion (r2)"
231,1997,"gapfilled","UN georegion (r2)"
232,1997,NA,NA
237,1997,"gapfilled","UN georegion (r2)"
244,1997,NA,NA
245,1997,NA,NA
247,1997,NA,NA
248,1997,NA,NA
249,1997,NA,NA
250,1997,NA,NA
1,1998,"gapfilled","UN georegion (r2)"
2,1998,"gapfilled","UN georegion (r2)"
3,1998,"gapfilled","UN georegion (r2)"
4,1998,"gapfilled","UN georegion (r2)"
5,1998,"gapfilled","UN georegion (r2)"
6,1998,NA,NA
7,1998,NA,NA
8,1998,"gapfilled","UN georegion (r2)"
9,1998,"gapfilled","UN georegion (r2)"
10,1998,"gapfilled","UN georegion (r2)"
11,1998,"gapfilled","UN georegion (r2)"
12,1998,"gapfilled","UN georegion (r2)"
13,1998,"gapfilled","UN georegion (r2)"
14,1998,NA,NA
15,1998,NA,NA
16,1998,NA,NA
17,1998,NA,NA
18,1998,NA,NA
19,1998,"gapfilled","UN georegion (r2)"
20,1998,NA,NA
21,1998,"gapfilled","UN georegion (r2)"
24,1998,NA,NA
25,1998,NA,NA
26,1998,"gapfilled","UN georegion (r2)"
28,1998,NA,NA
29,1998,"gapfilled","UN georegion (r2)"
30,1998,"gapfilled","UN georegion (r2)"
31,1998,NA,NA
32,1998,NA,NA
33,1998,"gapfilled","UN georegion (r2)"
34,1998,"gapfilled","UN georegion (r2)"
35,1998,"gapfilled","UN georegion (r2)"
36,1998,"gapfilled","UN georegion (r2)"
37,1998,NA,NA
38,1998,"gapfilled","UN georegion (r2)"
39,1998,NA,NA
40,1998,NA,NA
41,1998,NA,NA
42,1998,NA,NA
43,1998,NA,NA
44,1998,"gapfilled","UN georegion (r2)"
45,1998,"gapfilled","UN georegion (r2)"
46,1998,"gapfilled","UN georegion (r2)"
47,1998,NA,NA
48,1998,NA,NA
49,1998,NA,NA
50,1998,NA,NA
51,1998,NA,NA
52,1998,NA,NA
53,1998,NA,NA
54,1998,"gapfilled","UN georegion (r2)"
55,1998,"gapfilled","UN georegion (r2)"
56,1998,NA,NA
57,1998,"gapfilled","UN georegion (r2)"
58,1998,"gapfilled","UN georegion (r2)"
59,1998,NA,NA
60,1998,"gapfilled","UN georegion (r2)"
61,1998,NA,NA
62,1998,NA,NA
63,1998,"gapfilled","UN georegion (r2)"
64,1998,"gapfilled","UN georegion (r2)"
65,1998,NA,NA
66,1998,NA,NA
67,1998,NA,NA
68,1998,NA,NA
69,1998,NA,NA
70,1998,NA,NA
71,1998,NA,NA
72,1998,NA,NA
73,1998,NA,NA
74,1998,NA,NA
75,1998,NA,NA
76,1998,NA,NA
77,1998,NA,NA
78,1998,NA,NA
79,1998,NA,NA
80,1998,NA,NA
81,1998,NA,NA
82,1998,NA,NA
84,1998,NA,NA
85,1998,"gapfilled","UN georegion (r2)"
86,1998,"gapfilled","UN georegion (r2)"
88,1998,"gapfilled","UN georegion (r2)"
89,1998,NA,NA
90,1998,NA,NA
91,1998,NA,NA
92,1998,NA,NA
93,1998,NA,NA
94,1998,NA,NA
95,1998,"gapfilled","UN georegion (r2)"
96,1998,NA,NA
97,1998,"gapfilled","UN georegion (r2)"
98,1998,NA,NA
99,1998,NA,NA
100,1998,NA,NA
101,1998,NA,NA
102,1998,NA,NA
103,1998,NA,NA
104,1998,"gapfilled","UN georegion (r2)"
105,1998,NA,NA
106,1998,NA,NA
107,1998,"gapfilled","UN georegion (r2)"
108,1998,NA,NA
110,1998,NA,NA
111,1998,"gapfilled","UN georegion (r2)"
112,1998,NA,NA
113,1998,NA,NA
114,1998,NA,NA
115,1998,NA,NA
116,1998,NA,NA
117,1998,NA,NA
118,1998,NA,NA
119,1998,NA,NA
120,1998,NA,NA
121,1998,"gapfilled","UN georegion (r2)"
122,1998,NA,NA
123,1998,NA,NA
124,1998,NA,NA
125,1998,NA,NA
126,1998,NA,NA
127,1998,NA,NA
129,1998,NA,NA
130,1998,NA,NA
131,1998,NA,NA
132,1998,NA,NA
133,1998,NA,NA
134,1998,NA,NA
135,1998,NA,NA
136,1998,NA,NA
137,1998,NA,NA
138,1998,NA,NA
139,1998,NA,NA
140,1998,NA,NA
141,1998,"gapfilled","UN georegion (r2)"
143,1998,NA,NA
144,1998,"gapfilled","UN georegion (r2)"
145,1998,"gapfilled","UN georegion (r2)"
146,1998,"gapfilled","UN georegion (r2)"
147,1998,"gapfilled","UN georegion (r2)"
148,1998,"gapfilled","UN georegion (r2)"
149,1998,"gapfilled","UN georegion (r2)"
150,1998,"gapfilled","UN georegion (r2)"
151,1998,"gapfilled","UN georegion (r2)"
152,1998,"gapfilled","UN georegion (r2)"
153,1998,"gapfilled","UN georegion (r2)"
154,1998,"gapfilled","UN georegion (r2)"
155,1998,NA,NA
156,1998,"gapfilled","UN georegion (r2)"
157,1998,"gapfilled","UN georegion (r2)"
158,1998,"gapfilled","UN georegion (r2)"
159,1998,"gapfilled","UN georegion (r2)"
161,1998,"gapfilled","UN georegion (r2)"
162,1998,NA,NA
163,1998,NA,NA
164,1998,NA,NA
166,1998,NA,NA
167,1998,NA,NA
168,1998,NA,NA
169,1998,"gapfilled","UN georegion (r2)"
171,1998,NA,NA
172,1998,NA,NA
173,1998,NA,NA
174,1998,NA,NA
175,1998,NA,NA
176,1998,NA,NA
177,1998,NA,NA
178,1998,NA,NA
179,1998,NA,NA
180,1998,NA,NA
181,1998,NA,NA
182,1998,NA,NA
183,1998,NA,NA
184,1998,NA,NA
185,1998,"gapfilled","UN georegion (r2)"
186,1998,NA,NA
187,1998,NA,NA
188,1998,NA,NA
189,1998,NA,NA
190,1998,NA,NA
191,1998,NA,NA
192,1998,NA,NA
193,1998,"gapfilled","UN georegion (r2)"
194,1998,NA,NA
195,1998,NA,NA
196,1998,NA,NA
197,1998,NA,NA
198,1998,NA,NA
199,1998,NA,NA
200,1998,NA,NA
202,1998,NA,NA
203,1998,NA,NA
204,1998,NA,NA
205,1998,NA,NA
206,1998,NA,NA
207,1998,NA,NA
208,1998,NA,NA
209,1998,NA,NA
210,1998,NA,NA
212,1998,NA,NA
213,1998,NA,NA
214,1998,NA,NA
215,1998,NA,NA
216,1998,NA,NA
218,1998,NA,NA
219,1998,"gapfilled","UN georegion (r2)"
220,1998,NA,NA
221,1998,"gapfilled","UN georegion (r2)"
222,1998,NA,NA
223,1998,NA,NA
224,1998,NA,NA
227,1998,"gapfilled","UN georegion (r2)"
228,1998,"gapfilled","UN georegion (r2)"
231,1998,"gapfilled","UN georegion (r2)"
232,1998,NA,NA
237,1998,"gapfilled","UN georegion (r2)"
244,1998,NA,NA
245,1998,NA,NA
247,1998,NA,NA
248,1998,NA,NA
249,1998,NA,NA
250,1998,NA,NA
1,1999,"gapfilled","UN georegion (r2)"
2,1999,"gapfilled","UN georegion (r2)"
3,1999,"gapfilled","UN georegion (r2)"
4,1999,"gapfilled","UN georegion (r2)"
5,1999,"gapfilled","UN georegion (r2)"
6,1999,NA,NA
7,1999,NA,NA
8,1999,"gapfilled","UN georegion (r2)"
9,1999,"gapfilled","UN georegion (r2)"
10,1999,"gapfilled","UN georegion (r2)"
11,1999,"gapfilled","UN georegion (r2)"
12,1999,"gapfilled","UN georegion (r2)"
13,1999,"gapfilled","UN georegion (r2)"
14,1999,NA,NA
15,1999,NA,NA
16,1999,NA,NA
17,1999,NA,NA
18,1999,NA,NA
19,1999,"gapfilled","UN georegion (r2)"
20,1999,NA,NA
21,1999,"gapfilled","UN georegion (r2)"
24,1999,NA,NA
25,1999,NA,NA
26,1999,"gapfilled","UN georegion (r2)"
28,1999,NA,NA
29,1999,"gapfilled","UN georegion (r2)"
30,1999,"gapfilled","UN georegion (r2)"
31,1999,NA,NA
32,1999,NA,NA
33,1999,"gapfilled","UN georegion (r2)"
34,1999,"gapfilled","UN georegion (r2)"
35,1999,"gapfilled","UN georegion (r2)"
36,1999,"gapfilled","UN georegion (r2)"
37,1999,NA,NA
38,1999,"gapfilled","UN georegion (r2)"
39,1999,NA,NA
40,1999,NA,NA
41,1999,NA,NA
42,1999,NA,NA
43,1999,NA,NA
44,1999,"gapfilled","UN georegion (r2)"
45,1999,"gapfilled","UN georegion (r2)"
46,1999,"gapfilled","UN georegion (r2)"
47,1999,NA,NA
48,1999,NA,NA
49,1999,NA,NA
50,1999,NA,NA
51,1999,NA,NA
52,1999,NA,NA
53,1999,NA,NA
54,1999,"gapfilled","UN georegion (r2)"
55,1999,"gapfilled","UN georegion (r2)"
56,1999,NA,NA
57,1999,"gapfilled","UN georegion (r2)"
58,1999,"gapfilled","UN georegion (r2)"
59,1999,NA,NA
60,1999,"gapfilled","UN georegion (r2)"
61,1999,NA,NA
62,1999,NA,NA
63,1999,"gapfilled","UN georegion (r2)"
64,1999,"gapfilled","UN georegion (r2)"
65,1999,NA,NA
66,1999,NA,NA
