"rgn_id","habitat","health"
21,"seaice_edge",1
69,"seaice_edge",0.802083333333333
70,"seaice_edge",1
73,"seaice_edge",1
143,"seaice_edge",0.333469889389594
144,"seaice_edge",0.0477955271565495
145,"seaice_edge",0.820239202440975
163,"seaice_edge",0.940977792036502
174,"seaice_edge",1
175,"seaice_edge",0.809176984705026
176,"seaice_edge",0.501947690595437
177,"seaice_edge",0.128654970760234
178,"seaice_edge",0.0499432463110102
179,"seaice_edge",0.414738646101114
180,"seaice_edge",0.68132979395778
189,"seaice_edge",0.57977207977208
209,"seaice_edge",1
210,"seaice_edge",1
218,"seaice_edge",0.904243141713135
222,"seaice_edge",1
223,"seaice_edge",0.751479769723506
89,"seaice_edge",0.794218316373728
21,"seaice_shoreline",1
69,"seaice_shoreline",0.935684647302905
70,"seaice_shoreline",1
73,"seaice_shoreline",0.888860104917575
143,"seaice_shoreline",0.389380530973451
145,"seaice_shoreline",0.904511143166664
163,"seaice_shoreline",0.962991411959247
174,"seaice_shoreline",0.932471264367816
175,"seaice_shoreline",1
176,"seaice_shoreline",0.853540252182347
179,"seaice_shoreline",0.355987055016181
180,"seaice_shoreline",0.296825396825397
189,"seaice_shoreline",0.592132505175983
209,"seaice_shoreline",1
210,"seaice_shoreline",1
218,"seaice_shoreline",0.921065519999281
222,"seaice_shoreline",0.777541371158392
223,"seaice_shoreline",0.587195970076313
