"rgn_id","rgn_typ","ant_typ","ant_id","rgn_nam","sea_ice_mask_sst_1986.1990_1985.1989","sea_ice_mask_sst_1987.1991_1985.1989","sea_ice_mask_sst_1988.1992_1985.1989","sea_ice_mask_sst_1989.1993_1985.1989","sea_ice_mask_sst_1990.1994_1985.1989","sea_ice_mask_sst_1991.1995_1985.1989","sea_ice_mask_sst_1992.1996_1985.1989","sea_ice_mask_sst_1993.1997_1985.1989","sea_ice_mask_sst_1994.1998_1985.1989","sea_ice_mask_sst_1995.1999_1985.1989","sea_ice_mask_sst_1996.2000_1985.1989","sea_ice_mask_sst_1997.2001_1985.1989","sea_ice_mask_sst_1998.2002_1985.1989","sea_ice_mask_sst_1999.2003_1985.1989","sea_ice_mask_sst_2000.2004_1985.1989","sea_ice_mask_sst_2001.2005_1985.1989","sea_ice_mask_sst_2002.2006_1985.1989","sea_ice_mask_sst_2003.2007_1985.1989","sea_ice_mask_sst_2004.2008_1985.1989","sea_ice_mask_sst_2005.2009_1985.1989","sea_ice_mask_sst_2006.2010_1985.1989","sea_ice_mask_sst_2007.2011_1985.1989","sea_ice_mask_sst_2008.2012_1985.1989"
11,"eez","eez",11,"Marshall Islands",0.0324155596115309,0.0299962818008357,0.0243717566629041,0.0263480643706071,0.0404386371471683,0.024488223106015,0.0582841810498718,0.11500582347159,0.104657291265043,0.0754393558464667,0.0671216801577377,0.0476054648962047,0.0322350295935831,0.0978669837063512,0.18908352645658,0.243935396735166,0.255894845999578,0.287259418680726,0.221118512916897,0.219368029262004,0.170373168922077,0.178111313741027,0.177156002622121
12,"eez","eez",12,"Wake Island",1.57624873123505e-06,0.000143521704612871,6.52859613928302e-05,1.60155988574155e-05,8.67771284472691e-05,0.00404733627662945,0.0754012240910751,0.102087946037462,0.110632194423427,0.199239024518023,0.262514190632702,0.243838279072455,0.257026335433924,0.26907030471115,0.222439098211991,0.213908421332896,0.168576328184962,0.242748080655755,0.379374863886831,0.419978797773706,0.354130767966243,0.376605446289912,0.402874622215604
13,"eez","eez",13,"Northern Mariana Islands and Guam",0.000215325882092871,0.000206486919338521,0.000297006244535421,1.58589589568851e-06,3.87574685506941e-06,0.000445990439604673,0.00240042612978161,0.0101048870357908,0.0304834713527965,0.116130738491013,0.164986386719657,0.222160617660951,0.23297131353756,0.23468597509178,0.133018047081015,0.0940814224725381,0.0575565014342817,0.104984099733044,0.21511627243407,0.296636635641887,0.351127825621437,0.352088160504942,0.316059858240539
14,"eez","eez",14,"Taiwan",0.0025432831014213,0.00955139829228486,0.00441142158724049,0.00547136275590656,0.0168840137634717,0.0202466773328574,0.0243670107768512,0.0376380584505139,0.158067102976141,0.198579686517516,0.258992914101016,0.284968765859672,0.322142551752607,0.17434388098996,0.117057203286968,0.0991037409418357,0.146790691785713,0.160841855396255,0.207872839578498,0.244873138389026,0.31900030040812,0.242667864548241,0.221463992871993
15,"eez","eez",15,"Philippines",0.00210481031283245,0.00198809679951391,0.000571693535210235,0.000148150955656119,0.000160038497217556,0.000244252305649132,0.00149821279495002,0.00212861528715466,0.0429805254710156,0.0851172321444338,0.129229052868941,0.170919018330406,0.183488846172422,0.0700038156137237,0.032587633677787,0.0173864086768437,0.0105455044290781,0.0314813001470151,0.0879772591824837,0.147420289225695,0.265976030419943,0.242675589267679,0.247628843200534
16,"eez","eez",16,"Australia",0.0170567288192411,0.0228533619724411,0.0325900432692978,0.0215251987344839,0.0217726308550559,0.0217681519383719,0.0221281813576754,0.0230058862374994,0.0819567115934635,0.112421230086701,0.130096742553775,0.14959784938572,0.1615223002569,0.100597229869649,0.0773955296251529,0.0729661551397676,0.0553059198184616,0.0765930959703132,0.103585309951613,0.151793687236479,0.238959686954657,0.274234344941253,0.283221341337622
17,"eez","eez",17,"Papua New Guinea",0.0095468397035822,0.00930827598198291,0.00748667621368851,0.00117714486814212,0.0011642478178601,0.00432848177918349,0.0268869251369329,0.0251865932023999,0.0468922557061118,0.0743140993978232,0.0977779638210137,0.0665523157365062,0.0867810524993895,0.0693506260485987,0.0535942670777017,0.0418765572051304,0.048713279523355,0.0943045157923703,0.125939556923609,0.203224875236029,0.289277609425838,0.298149986095984,0.251808298763121
18,"eez","eez",18,"Fiji",0.00762890151411947,0.0157277117606964,0.0199331948299448,0.0059504050402359,0.00719658831962658,0.0126321583944972,0.0304910926675219,0.0336684829191784,0.0833609824060372,0.15079172593415,0.191927229516989,0.195666740308097,0.262563787454194,0.234644994813741,0.194758337739879,0.187565521943547,0.206837432236455,0.264938800779433,0.363055159788785,0.385589450328838,0.447013409700952,0.500518228704843,0.40950671150955
19,"eez","eez",19,"Tuvalu",0.0134720572910001,0.0434504566568046,0.0459642422716899,0.0617368232805562,0.128090681023274,0.181804122101112,0.131727776616289,0.143460414371245,0.11624783710681,0.0563496612140637,0.0183694700423638,0.0357764933546085,0.0938524629492219,0.171603333674968,0.236836053615074,0.325146353154304,0.376760451295839,0.380504415095907,0.304715002737778,0.321114552537429,0.326482189962957,0.216752436005082,0.145093308877621
20,"eez","eez",20,"South Korea",0.0390090796933568,0.0611067012248631,0.0982641047716419,0.0953188840637689,0.168140073834759,0.180077340803781,0.197779338230167,0.226006924723248,0.334579395805098,0.315436648201833,0.291809138102817,0.344337662148261,0.324046499787246,0.238768553713202,0.246055424367956,0.269916989808939,0.250803984128778,0.31771206054248,0.370485777895962,0.373806474093406,0.370095724572981,0.31624120945178,0.246526337532221
21,"eez","eez",21,"North Korea",0.0256298420492925,0.048721020439926,0.0768263229533824,0.0558808774903342,0.0832307979238756,0.11697134482116,0.105322351503054,0.116408627371636,0.182776501743244,0.214221351367237,0.18337811111109,0.26256180833626,0.313644278375684,0.277586773924323,0.276815990665499,0.295570645266993,0.238506144899465,0.239442567042028,0.314990616745039,0.268916016205795,0.267461111106742,0.254663985867666,0.177644896530696
24,"eez","eez",24,"Cambodia",0.00747197796823157,0.0273237645751481,0.0117762264772762,0.00407609126218813,0.00294304379476995,0.00228838496982319,0.0029168740608741,0.00939392461214647,0.127923977918208,0.143629476874241,0.145031907418838,0.173901349504677,0.145344164647094,0.0725130809788319,0.0725071871177855,0.0850324329227422,0.079585679181951,0.0742350794244194,0.0321940559245461,0.0595208862877282,0.219672096934222,0.18488610710024,0.219839120955924
25,"eez","eez",25,"Thailand",0.00708811148338052,0.0363320461827377,0.0112511456217347,0.00508723484083518,0.00419843467953356,0.00512959842651629,0.00234209983260208,0.00761720313362096,0.0756881629282434,0.0862038037109251,0.0848972410867655,0.10460434780766,0.0858050813837028,0.0382380438133551,0.0432680577026797,0.0566347642680632,0.0765815095172862,0.082365773910599,0.0823120249204838,0.138052519413936,0.297025580363334,0.25662603762337,0.299470826495526
26,"eez","eez",26,"Andaman and Nicobar",0.0031118140000331,0.0112086174267427,0.000413579948343111,0.000106462913000487,0.000105894231361498,0.000569021846758539,0.000208655105739936,0.00328650601432111,0.0389220826285693,0.0569942253219155,0.049267714153876,0.0731514314807582,0.0716670591756543,0.0453505879581947,0.063912584899756,0.107761415912711,0.122071876750739,0.0887852845674076,0.0892926456285526,0.12446355342178,0.236006791375018,0.225474696990823,0.267442333705795
28,"eez","eez",28,"Comoro Islands",0.0185813265341844,0.0215163606182752,0.000121503767466177,2.99206225101694e-07,5.738523950388e-06,0,9.0472243521007e-07,3.63789336549516e-06,0.00213120355878106,0.00258785983502072,0.00118466783623311,0.00239450780032329,0.00665196938508186,0.000445451659411024,0.000356142047880855,0.00441361952640668,0.00622157527855298,0.0384472273579954,0.0602270443076788,0.205893115973293,0.292869251596739,0.382038375935387,0.311421436689765
29,"eez","eez",29,"Mayotte",0.00900266095569876,0.00599639701318518,1.17053952423191e-06,0,0,0,0,0,0.000113753750997784,0.000532925280354398,0.000520873406763069,0.00184497298233617,0.00321954529145636,1.7507646803353e-05,0,7.85316193653932e-05,0.000683386150984228,0.00948908699868254,0.0158381199689576,0.102448684002056,0.207638489800384,0.29858243238579,0.242447458650335
30,"eez","eez",30,"Glorioso Islands",0.0065164808544357,0.00735310198813312,0,0,0,0,0,3.4498022104442e-06,0.00380959819215519,0.00240927894869115,0.000288211309643939,0.000157615325059945,0.000391393669710068,7.2358168588505e-06,3.27055039147293e-06,0.000294004629284355,0.000933169701960286,0.0261121382070977,0.0495672824400363,0.175298665567283,0.274335763364047,0.348154437111967,0.27396089611205
31,"eez","eez",31,"Seychelles",0.0226939930065404,0.0253375144126609,0.0019846755666454,0.000631279965422989,0.00133111103556462,0.00301610708984563,0.00362362332307931,0.0401153513448133,0.136264752829337,0.11850851834059,0.0935461766577556,0.0965987253128697,0.0407614627410578,0.0091103576970412,0.015666133993498,0.0215189951121376,0.0374308510212332,0.116194423548004,0.109212796556848,0.242258362964591,0.322646885400915,0.362045737563515,0.32170821808718
32,"eez","eez",32,"Reunion",0.00590325938471403,0.046096186595847,0.00347219897893171,0.00040153263543035,0.00181342208742163,0.00106823786650178,4.78470718371186e-05,0.000526391649717312,0.00151204557860674,0.00146882046840507,0.00109343845239218,0.00315787248339254,0.00220797222189181,0.00378311079789824,0.00616586659479989,0.0289492648968194,0.0773166927208991,0.119214752905445,0.136608989655703,0.290535815071886,0.453273516594771,0.564670175107767,0.583441199940893
33,"eez","eez",33,"Juan de Nova Island",0.0196304315591697,0.0205389123878095,0.00407225777947738,0.000268714074095946,6.35529240187407e-05,3.47410132325588e-06,0,0,0.00121107091033685,0.00776350428346455,0.0126048638878439,0.0191246328897488,0.0212050681321626,0.00261649106900502,0.000769614486717997,0.00511904966852852,0.0404374698060297,0.129416656729049,0.13673019936562,0.224126122936034,0.351351413878999,0.360070375653301,0.254105875842202
34,"eez","eez",34,"Bassas da India",0.00261799307780935,0.00544272577275398,0.00915842387890472,0.00637805248611482,0.00123310392165297,0.00380752237216567,0.00488007532549527,0.00045619533687841,0.00975777960882085,0.0476634584892039,0.0687619399665792,0.0873459149131476,0.103868815424785,0.0253326121733298,0.0233635804222006,0.0343110004804215,0.0840295171466219,0.150145216575869,0.154904420593933,0.182839412532665,0.278872264290902,0.250784506636745,0.180949326730063
35,"eez","eez",35,"Ile Europa",0.0097198859439826,0.0151490091847409,0.0304942124518926,0.0108849472537062,0.00629429753708456,0.0148084943863061,0.0323079426657162,0.00529064292673856,0.0360262850672869,0.0689741294085667,0.088923694847358,0.0825128216543382,0.0967195026060397,0.0419642452334935,0.0741171328985263,0.0778583243913579,0.147900075261107,0.212825229587042,0.197027903637549,0.175063780087839,0.250791584817964,0.226419080038565,0.16657789230861
36,"eez","eez",36,"Ile Tromelin",0.0103654846223051,0.0118414862645637,0,1.12555864546024e-07,0,1.33906754946953e-06,0,6.77462831828078e-07,0.007074155601349,0.00260050406199404,0.000263465096707111,0.000332846754569425,0.000310861958781377,3.02337039875091e-05,0.000156714815085213,0.0109145935182443,0.0150030895010179,0.0296521200301138,0.0307467363364774,0.219104255376618,0.329794708846734,0.383672114213014,0.367638117165317
37,"eez","eez",37,"Mauritius",0.0082222548854315,0.0337123872848553,0.0029385091628174,0.000403378977909873,0.00112617256948153,0.00124621577827436,6.69493089622903e-05,0.00151545989302904,0.0319738910856746,0.019147049888025,0.012599793427209,0.0177869565799835,0.0134976283708998,0.00616151544739562,0.0118463318566888,0.0379017471281518,0.0467998705491861,0.0728105588132572,0.0637482328959035,0.232199628820346,0.340659277735434,0.377773301192605,0.351147423306864
38,"eez","eez",38,"British Indian Ocean Territory",0.0359050370873856,0.0635874170828033,0.0154966004440653,0.000917250353991239,0.00207831929292959,0.000718197146571796,9.04503295007868e-05,0.00147483036860707,0.0172920228402297,0.0230211101352222,0.0377555435130058,0.0675468685794423,0.0622885872501796,0.0537637403653727,0.0515209430639764,0.0631779672690113,0.0960651094934692,0.158138858158451,0.187053040395849,0.227232196369954,0.262431931022986,0.212888698579731,0.247696160288676
39,"eez","eez",39,"Maldives",0.0172293418174451,0.0225983804553575,0.000253721597091604,2.10073765029763e-05,0.000233764475716771,9.96472462673796e-05,2.3379466040415e-05,0.00244520194105006,0.0821557915996268,0.0833386763185265,0.102976547303356,0.147168249765654,0.123698908980228,0.048239697662298,0.0548921485423511,0.0578513664957926,0.0727052971626395,0.111664177717705,0.125013584432236,0.193203843720617,0.264438093070629,0.266626039223373,0.282773569335489
40,"eez","eez",40,"Sri Lanka",0.0235597059452846,0.0417638415157692,0.00390240255961178,0.000453214116852496,0.000576508063422893,0.001348740067463,0.000546469318018411,0.0111079322970142,0.102462267894038,0.109122563790116,0.106778572580153,0.14963416125229,0.105947940923499,0.0357200658691671,0.0508586897608803,0.0694607158697256,0.0773927781194449,0.0757911853249112,0.0870990794523778,0.14450501631765,0.226341201249912,0.234825765759174,0.273894281097641
41,"eez","eez",41,"Mozambique",0.0155754285075923,0.0286039657040116,0.0221025878909568,0.0129961346670419,0.00466862831519156,0.00377587667489773,0.00448544197020606,0.00182524648792249,0.00674146632049573,0.0245989833304118,0.04643555790837,0.0657318149936237,0.0777318441047006,0.0282034997751263,0.0245758874942764,0.0373190306109914,0.0923823907205481,0.177552866447385,0.192877710185896,0.265565356403681,0.343359391322048,0.313321561804391,0.223876513645412
42,"eez","eez",42,"Madagascar",0.00865445930912799,0.0297671094259589,0.012609488464123,0.00396882988476574,0.00168556777600717,0.0025908520124392,0.00214500656266719,0.00152321699303648,0.0122347968819493,0.0210942533024916,0.029434937338746,0.0397851869473098,0.0398985218604348,0.0249047819411721,0.0309040187018917,0.0425213209472229,0.0693464270184617,0.124005511145143,0.137505604226244,0.227216635083302,0.338767393952996,0.396487261901829,0.368841689630556
43,"eez","eez",43,"Kenya",0.0533488943459979,0.0604926543999581,0.0120370353288894,0.00164128786849917,0.00138218948983386,0.000266716875875531,0.000111738889173175,0.0182110019999064,0.152354121762892,0.18559436561453,0.177083909938329,0.193062909149709,0.162755398960297,0.0598763938682419,0.0584951892802518,0.0579838667564183,0.100108445457901,0.166494920483146,0.161486189128229,0.267949230935813,0.3302765256176,0.386982080814959,0.322399864317113
44,"eez","eez",44,"Somalia",0.0434317129681216,0.0515962680752722,0.0217225905818733,0.0118247077460108,0.0134364003547037,0.016176302000656,0.0265313038077679,0.118554033823617,0.252135765548445,0.272187934756096,0.261651472326333,0.277937271316551,0.239835697178889,0.122094935794239,0.115838799958833,0.112200497875305,0.142576201009941,0.181532356119505,0.164494927949896,0.25154381495985,0.318289034356781,0.297852080227971,0.230089000315924
45,"eez","eez",45,"Eritrea",0.00823324965624629,0.00680634074052265,0.00220820548264444,0.00348111235391909,0.01279363363864,0.109067158738906,0.204040088403635,0.295720671992832,0.435051305090065,0.532923346026385,0.477439634956045,0.497422803542455,0.493584900776654,0.376364004786883,0.286929484442419,0.262525705225197,0.194991166025478,0.18859899204844,0.185318049430908,0.201938186692938,0.270670961475876,0.237577404284578,0.22135453959033
46,"eez","eez",46,"Djibouti",0.00425691127835926,0.00215031258394252,0.000459879708779959,0.00241024412231477,0.0090379085606848,0.0420632803019106,0.101069322625631,0.207455367963197,0.360617300942516,0.474684311655103,0.456934339709305,0.452767111449878,0.440205359997835,0.298611891071671,0.216691609360742,0.228005366552941,0.223511068336197,0.214147539650662,0.192092928960902,0.1919882720717,0.237259476636049,0.196138875915798,0.125488165486128
47,"eez","eez",47,"Yemen",0.03898507519577,0.0390480751099285,0.0103873473333326,0.00523386381657914,0.00771727207050999,0.015586804605301,0.0342049090301139,0.0962678814577107,0.241161397604751,0.273702593221232,0.240057718368979,0.225541708780315,0.236217225366839,0.139784352505746,0.11077746788648,0.150588224041698,0.181524238457824,0.200749364219217,0.157972096118702,0.211472669932881,0.26988739763449,0.223018391181149,0.152361335680653
48,"eez","eez",48,"Oman",0.0119890630479397,0.01406925442396,0.00328701571841443,0.0299070306685198,0.0495994557023606,0.101757988571985,0.12898700718904,0.168880986104219,0.229622885930882,0.263888132574962,0.241424729916463,0.244474943680342,0.301420992002088,0.236347751180673,0.207485682304157,0.195594172090145,0.245246151218391,0.236402707614829,0.183129657351782,0.249343348190206,0.383590073550881,0.328210385343396,0.274595412147353
49,"eez","eez",49,"Sudan",0.00137505400938528,0.00541226871196318,0.000374758940058683,4.27677897427762e-05,0.045326802495617,0.146759692442307,0.162883298358895,0.240033305469797,0.365796951914408,0.417499963679008,0.35636226526581,0.446554361087932,0.471967125718457,0.405625315684402,0.291522359606666,0.308037024285936,0.261593035789741,0.228002312801345,0.220393456633331,0.247315744749699,0.350909437767284,0.295426681857269,0.334422722844376
50,"eez","eez",50,"Saudi Arabia",0.00879542924049896,0.00988564393564312,0.00532247698267173,0.00420970239079318,0.0294245806598579,0.0996802311924858,0.133075365789023,0.19857488918128,0.319224998703533,0.383089519170744,0.322700755387551,0.38390725744991,0.42882895131142,0.359338497632116,0.26710024180156,0.276529236167291,0.23511180578383,0.192630669966531,0.185961373092776,0.22362741574502,0.362363316210003,0.313917096223071,0.325947494259697
51,"eez","eez",51,"Kuwait",0.00219599770745,3.19486449083684e-05,4.08446983443305e-05,7.22714131806221e-05,0.00461211719654891,0.0456971438701475,0.141083667265336,0.202049253351472,0.405298891936843,0.459806748048031,0.425124856099507,0.4114275199792,0.456803959930112,0.282028684952424,0.200411478256882,0.172771516424695,0.181071769819158,0.150575619097765,0.148893987796844,0.112361025165779,0.330775661068776,0.267858599520739,0.272118583887685
52,"eez","eez",52,"Bahrain",0.00116718010844887,0.00012354001337824,9.74535550453472e-05,0.000306319106632423,0.00149726390808656,0.0119365238522948,0.101917830351173,0.155412738936709,0.34424170300085,0.4407010703415,0.412967615362605,0.394625821726151,0.464988559411712,0.271659687677622,0.206226483911945,0.177211264940139,0.197335570348909,0.154118881272141,0.164081241121988,0.114004983981829,0.286922326027214,0.206523142723724,0.207178750131408
53,"eez","eez",53,"Pakistan",0.0219471167475949,0.0126782231025345,0.00845775511270302,0.0129432023362651,0.0559263474283242,0.107163012223473,0.147814063211846,0.182600792725642,0.207785546822717,0.224650863929777,0.191007208894355,0.206341527247288,0.242425547310059,0.191597205812572,0.147606558851055,0.137514251096675,0.178781923963553,0.233540959639972,0.198965218600962,0.272056748338679,0.422696383254503,0.401223876477432,0.318934246392244
54,"eez","eez",54,"United Arab Emirates",0.00126704207615333,0.000622811211023981,0.000395480566745559,0.000444415065961744,0.00088671707303629,0.00778314335072396,0.0757683298710659,0.123898331925921,0.308476568963783,0.412875118528935,0.436795903716774,0.403668908361113,0.497414972238785,0.313876628795611,0.228645779927443,0.209069418352114,0.240061604033073,0.176114646813651,0.185315199001175,0.164708032642885,0.285016215403833,0.239175103627965,0.26435341527249
55,"eez","eez",55,"Azores",0.0161869339934609,0.0899628829453108,0.148156783403792,0.116619196767781,0.129415420847064,0.233233258158492,0.183197853908136,0.129562999137866,0.26980810504566,0.348180329455119,0.318592827890831,0.321959477405899,0.342565480756814,0.258044277563586,0.277897377736739,0.282024831000428,0.294038991330755,0.343723624211598,0.464945498021246,0.401155512813285,0.338590745046217,0.313572879268582,0.300324628802966
56,"eez","eez",56,"Cape Verde",0.0186188335111227,0.0149940876133124,0.00058181631618283,0.000344997913635079,0.000170180037300192,0.0172472391440192,0.10843926088315,0.201819642978813,0.322479223156326,0.340066918344194,0.283499585757302,0.27760875165711,0.296002407982578,0.234118715564881,0.311048670127975,0.419808177215255,0.434926541198618,0.352981211649437,0.403363700276382,0.407401391145942,0.559293262087676,0.548305269602747,0.584078545082977
57,"eez","eez",57,"Madeira",0.000994353764173289,0.00634249842107047,0.001484222995334,0.00290377717070543,0.00254234611765334,0.0718883245687344,0.0623519354977617,0.106122147963647,0.200117810377466,0.230685094447053,0.0717904894006462,0.160414594485482,0.13773238871105,0.156552827331174,0.225647919909901,0.24079628928187,0.219526301953924,0.237390418020413,0.214739070265686,0.207264209208127,0.283833299912321,0.223373097175957,0.281426076405036
58,"eez","eez",58,"Canary Islands",0.0121647788093045,0.0170721821265394,0.00044839967811605,0.000307685531363382,2.53166475672308e-05,0.00578224509780551,0.0141332219287794,0.116478925288084,0.207160866045837,0.23454629138018,0.108232539951993,0.17481000449219,0.101133124496569,0.149605389883691,0.260713865819526,0.319797498642032,0.343702153785437,0.321466213768466,0.234494580687154,0.220356508855536,0.351386672919111,0.296955121835956,0.347415588279479
59,"eez","eez",59,"Belgium",0.122940888769827,0.153622243892104,0.173957673635085,0.173674749013523,0.186687488082394,0.187866755930098,0.157110600692664,0.20856505010195,0.247138205412651,0.266122598913232,0.164101694946836,0.182860194487833,0.251865352780756,0.302595618584182,0.234575092868447,0.302990199098925,0.419499293006485,0.450340668240663,0.420489344370929,0.467025232052501,0.387688314784702,0.337529934855497,0.191341793596889
60,"eez","eez",60,"Gibraltar",0.0191011122492708,0.0344925608023859,0.023077259108014,0.0180126933358461,0.00671002749208932,0.0138068972075438,0.0875586436972211,0.216400344117715,0.271008569398075,0.288473993082087,0.300946879615899,0.223746193771032,0.20372605824333,0.179469908862758,0.175161192397431,0.122847648124123,0.178716262857297,0.0878579924996344,0.111774057237787,0.142751286863927,0.289261552139912,0.324024527193905,0.322199486735397
61,"eez","eez",61,"Tunisia",0.118981246744785,0.12621821374515,0.116388547102839,0.106909341807341,0.15903869740202,0.075388597509255,0.116900647716428,0.163758150009258,0.220288980766714,0.217529878862502,0.229227357484977,0.255661808404092,0.229063888910544,0.286456407917844,0.267665794368365,0.265601936402393,0.302085752352939,0.380024959921371,0.355157744537643,0.397792758377465,0.42838425336848,0.34552467231703,0.361395980372263
62,"eez","eez",62,"Morocco",0.0132014365805206,0.0247882752715909,0.00244223837063092,0.00167543449227495,0.00154621759514877,0.0160107593161407,0.0445324268507102,0.1907675996395,0.272662828087412,0.274133837631987,0.178588063428153,0.165628898939734,0.104135415676668,0.0974068608623713,0.14673498060755,0.181184192344149,0.263561329489208,0.210436035680037,0.202606668566171,0.240936523346193,0.353643107533211,0.339299930474195,0.348025898347867
63,"eez","eez",63,"Western Sahara",0.0212842923308198,0.0206666529945996,0.00317043963063196,0.00236887196084737,0.000839324929971836,0.0414223315432985,0.132551434399824,0.247185316324461,0.334726520335163,0.342068763129737,0.191823360740278,0.151269423530112,0.110506013141235,0.0937632544397881,0.188541592640232,0.275615273571919,0.33470797032977,0.280576157567949,0.259428059335257,0.251483578857772,0.440203531044068,0.439918909422464,0.486412234620653
