"fao_saup_id","taxon_name_key","year","catch","mean_catch"
"4810","Aethotaxis mitopteryx_6",2006,0.00021,0.000646666666666667
"4810","Aethotaxis mitopteryx_6",2007,0.00143,0.000646666666666667
"4810","Aethotaxis mitopteryx_6",2012,3e-04,0.000646666666666667
"4810","Akarotaxis nudiceps_6",2007,2e-06,5.1e-05
"4810","Akarotaxis nudiceps_6",2012,1e-04,5.1e-05
"4810","Anotopterus pharao_6",2007,0.000607,0.0161036666666667
"4810","Anotopterus pharao_6",2011,0.000704,0.0161036666666667
"4810","Anotopterus pharao_6",2012,0.047,0.0161036666666667
"4810","Antimora rostrata_6",2012,0.013,0.013
"4810","Artedidraco skottsbergi_6",2006,2.8e-05,0.000142333333333333
"4810","Artedidraco skottsbergi_6",2007,0.000299,0.000142333333333333
"4810","Artedidraco skottsbergi_6",2012,1e-04,0.000142333333333333
"4810","Bathylagus antarcticus_6",2006,2.9e-05,2.9e-05
"4810","Bathyraja eatonii_6",2006,0.015925,0.0123625
"4810","Bathyraja eatonii_6",2012,0.0088,0.0123625
"4810","Bathyraja maccaini_6",2006,0.089299,0.0798806666666667
"4810","Bathyraja maccaini_6",2007,0.095843,0.0798806666666667
"4810","Bathyraja maccaini_6",2012,0.0545,0.0798806666666667
"4810","Bathyraja spp_5",2007,0.021254,0.015477
"4810","Bathyraja spp_5",2012,0.0097,0.015477
"4810","Chaenocephalus aceratus_6",2006,2.61,111.106231214286
"4810","Chaenocephalus aceratus_6",2006,0.008844,111.106231214286
"4810","Chaenocephalus aceratus_6",2007,0.242163,111.106231214286
"4810","Chaenocephalus aceratus_6",2012,0.53823,111.106231214286
"4810","Chaenodraco wilsoni_6",2006,0.078421,1605.634137
"4810","Chaenodraco wilsoni_6",2007,0.046812,1605.634137
"4810","Chaenodraco wilsoni_6",2012,0.026,1605.634137
"4810","Champsocephalus gunnari_6",2006,15.96,2310.05094044444
"4810","Champsocephalus gunnari_6",2006,0.004613,2310.05094044444
"4810","Champsocephalus gunnari_6",2007,0.758015,2310.05094044444
"4810","Champsocephalus gunnari_6",2011,0.019,2310.05094044444
"4810","Champsocephalus gunnari_6",2012,8.0813,2310.05094044444
"4810","Chionobathyscus dewitti_6",2012,2e-04,2e-04
"4810","Chionodraco myersi_6",2007,0.00019,0.00019
"4810","Chionodraco rastrospinosus_6",2006,0.290116,76.1982769
"4810","Chionodraco rastrospinosus_6",2007,0.281653,76.1982769
"4810","Chionodraco rastrospinosus_6",2012,0.377,76.1982769
"4810","Cryodraco antarcticus_6",2006,0.078125,0.0676214
"4810","Cryodraco antarcticus_6",2007,0.051579,0.0676214
"4810","Cryodraco antarcticus_6",2010,3e-06,0.0676214
"4810","Cryodraco antarcticus_6",2012,0.2074,0.0676214
"4810","Dissostichus mawsoni_6",2006,0.019914,0.14382559
"4810","Dissostichus mawsoni_6",2007,0.033934,0.14382559
"4810","Dissostichus mawsoni_6",2010,7.9e-06,0.14382559
"4810","Dissostichus mawsoni_6",2012,0.1244,0.14382559
"4810","Dolloidraco longedorsalis_6",2012,2e-04,2e-04
"4810","Electrona antarctica_6",2006,0.000446,0.000947
"4810","Electrona antarctica_6",2007,0.001795,0.000947
"4810","Electrona antarctica_6",2012,6e-04,0.000947
"4810","Electrona carlsbergi_6",2007,0.000816,0.0168746
"4810","Electrona carlsbergi_6",2011,0.0329332,0.0168746
"4810","Electrona spp_5",2012,1e-04,1e-04
"4810","Euphausia superba_6",2006,88833.554,48053.0640066706
"4810","Euphausia superba_6",2007,18418.647,48053.0640066706
"4810","Euphausia superba_6",2008,2884.209,48053.0640066706
"4810","Euphausia superba_6",2009,33969.955,48053.0640066706
"4810","Euphausia superba_6",2010,153262.0202268,48053.0640066706
"4810","Euphausia superba_6",2011,9214.742,48053.0640066706
"4810","Euphausia superba_6",2012,75630.039,48053.0640066706
"4810","Gerlachea australis_6",2006,8.3e-05,0.000175333333333333
"4810","Gerlachea australis_6",2007,0.000243,0.000175333333333333
"4810","Gerlachea australis_6",2012,2e-04,0.000175333333333333
"4810","Gymnodraco acuticeps_6",2006,0.009863,0.00634766666666667
"4810","Gymnodraco acuticeps_6",2007,0.00768,0.00634766666666667
"4810","Gymnodraco acuticeps_6",2012,0.0015,0.00634766666666667
"4810","Gymnoscopelus braueri_6",2006,0.000107,0.000101
"4810","Gymnoscopelus braueri_6",2007,9.6e-05,0.000101
"4810","Gymnoscopelus braueri_6",2012,1e-04,0.000101
"4810","Gymnoscopelus nicholsi_6",2006,0.009523,0.0391943333333333
"4810","Gymnoscopelus nicholsi_6",2007,0.01076,0.0391943333333333
"4810","Gymnoscopelus nicholsi_6",2012,0.0973,0.0391943333333333
"4810","Gymnoscopelus opisthopterus_6",2006,3.8e-05,3.8e-05
"4810","Harpagifer antarcticus_6",2007,3.2e-05,6.6e-05
"4810","Harpagifer antarcticus_6",2012,1e-04,6.6e-05
"4810","Krefftichthys anderssoni_6",2006,3e-06,3e-06
"4810","Krefftichthys anderssoni_6",2007,3e-06,3e-06
"4810","Lycodichthys antarcticus_6",2007,5e-05,0.000175
"4810","Lycodichthys antarcticus_6",2012,3e-04,0.000175
"4810","Macrourus holotrachys_6",2007,6.2e-05,6.2e-05
"4810","Macrourus spp_5",2012,0.0061,0.16505
"4810","Magnisudis prionosa_6",2006,0.00121,0.00121
"4810","Muraenolepis microps_6",2007,0.005874,0.007937
"4810","Muraenolepis microps_6",2012,0.01,0.007937
"4810","Neopagetopsis ionah_6",2006,0.007054,0.010602
"4810","Neopagetopsis ionah_6",2007,0.005852,0.010602
"4810","Neopagetopsis ionah_6",2012,0.0189,0.010602
"4810","Notolepis coatsi_6",2007,9.6e-05,9.6e-05
"4810","Notolepis spp_5",2006,0.97,0.97
"4810","Notothenia coriiceps_6",2006,0.125576,3.655763
"4810","Notothenia coriiceps_6",2007,4.217613,3.655763
"4810","Notothenia coriiceps_6",2012,6.6241,3.655763
"4810","Notothenia gibberifrons_6",2006,0.718803,328.393902533333
"4810","Notothenia gibberifrons_6",2007,3.226235,328.393902533333
"4810","Notothenia gibberifrons_6",2011,0.225,328.393902533333
"4810","Notothenia gibberifrons_6",2012,1.6555,328.393902533333
"4810","Notothenia rossii_6",2006,1.1,1482.56383023077
"4810","Notothenia rossii_6",2006,0.004966,1482.56383023077
"4810","Notothenia rossii_6",2007,5.605127,1482.56383023077
"4810","Notothenia rossii_6",2011,0.1,1482.56383023077
"4810","Notothenia rossii_6",2012,27.5817,1482.56383023077
"4810","Notothenia squamifrons_6",2006,0.043295,7.263969
"4810","Notothenia squamifrons_6",2007,0.03255,7.263969
"4810","Notothenia squamifrons_6",2012,0.106,7.263969
"4810","Nototheniidae_4",2012,3e-04,2.8270375
"4810","Nototheniops larseni_6",2006,0.009391,0.102517
"4810","Nototheniops larseni_6",2007,0.07836,0.102517
"4810","Nototheniops larseni_6",2012,0.2198,0.102517
"4810","Nototheniops nudifrons_6",2006,0.008663,0.0321897142857143
"4810","Nototheniops nudifrons_6",2007,0.015665,0.0321897142857143
"4810","Nototheniops nudifrons_6",2012,0.03,0.0321897142857143
"4810","Nototheniops nybelini_6",2006,7.61,7.61
"4810","Ophthalmolycus amberensis_6",2006,0.001951,0.005205
"4810","Ophthalmolycus amberensis_6",2007,0.008664,0.005205
"4810","Ophthalmolycus amberensis_6",2012,0.005,0.005205
"4810","Osteichthyes_2",2012,5e-06,541.997778333333
"4810","Pachycara brachycephalum_6",2006,0.003813,0.00199066666666667
"4810","Pachycara brachycephalum_6",2007,0.001059,0.00199066666666667
"4810","Pachycara brachycephalum_6",2012,0.0011,0.00199066666666667
"4810","Pagetopsis macropterus_6",2006,0.005944,0.00366166666666667
"4810","Pagetopsis macropterus_6",2007,0.004641,0.00366166666666667
"4810","Pagetopsis macropterus_6",2012,4e-04,0.00366166666666667
