"rgn_id","year","fis_catch"
1,2005,667.241265364278
1,2006,585.041081795936
1,2007,499.594661318683
1,2008,456.949769628282
1,2009,472.175731521531
1,2010,432.385284686526
1,2011,479.856393938261
1,2012,493.271462609265
1,2013,521.303515194889
1,2014,501.918786512532
2,2005,1405.77312359786
2,2006,1604.79516636751
2,2007,1543.84571416279
2,2008,1401.38451999397
2,2009,1438.74553993144
2,2010,1416.51622386956
2,2011,1502.37466933874
2,2012,1582.38463822214
2,2013,1706.82866185814
2,2014,1956.47702100824
3,2005,1141.70357666108
3,2006,780.40587680074
3,2007,787.363013859879
3,2008,689.93055759628
3,2009,609.261216016419
3,2010,816.441479980712
3,2011,679.830787801461
3,2012,723.50422551493
3,2013,672.262830442172
3,2014,715.504016048777
4,2005,266.557695956036
4,2006,307.882648047039
4,2007,355.202993435236
4,2008,475.952365553142
4,2009,422.576114052854
4,2010,320.085574484127
4,2011,340.397160238703
4,2012,309.806937676407
4,2013,275.31634199368
4,2014,0
5,2005,12620.0880257285
5,2006,12564.3100741151
5,2007,13515.8799376973
5,2008,14018.4968358962
5,2009,12676.0884436159
5,2010,17224.0597943512
5,2011,16431.5058874661
5,2012,16103.0610517657
5,2013,17054.9306917184
5,2014,18762.1794333309
6,2005,16832.0956554769
6,2006,18726.2383026069
6,2007,16787.6040335122
6,2008,22012.9508683017
6,2009,22713.8551212303
6,2010,19907.4441135924
6,2011,17351.8965204396
6,2012,17679.446611672
6,2013,16636.0113124809
6,2014,15057.6297588899
7,2005,180524.97648772
7,2006,184947.926952544
7,2007,171910.001710694
7,2008,224601.719537667
7,2009,168852.175104742
7,2010,208020.706686172
7,2011,195956.117275268
7,2012,123947.818042079
7,2013,145237.004068262
7,2014,111917.76835097
8,2005,58467.4687214675
8,2006,60832.4941196045
8,2007,69461.4527546106
8,2008,81751.0093995115
8,2009,84556.2736715656
8,2010,59696.7698484324
8,2011,44834.5140190669
8,2012,56406.3503458261
8,2013,96416.8352282833
8,2014,89156.2880583846
9,2005,319064.334391251
9,2006,322643.77932474
9,2007,360638.136459365
9,2008,117232.950266432
9,2009,161644.442600271
9,2010,154945.837925605
9,2011,117899.775043151
9,2012,167999.483316613
9,2013,174092.478624616
9,2014,113108.924372045
10,2005,64073.2094240247
10,2006,53055.4804331061
10,2007,77387.6709481571
10,2008,70824.0446665586
10,2009,63832.7333554587
10,2010,68658.660297518
10,2011,89973.3287084627
10,2012,47155.7328909563
10,2013,81059.5609280168
10,2014,109317.875702376
11,2005,31852.1375398625
11,2006,35346.5777137978
11,2007,17153.4960174145
11,2008,29022.149762764
11,2009,30604.3593666393
11,2010,33656.1593098257
11,2011,34331.5813237717
11,2012,49066.6022867751
11,2013,59672.064569773
11,2014,120495.889857223
12,2005,975.509523942312
12,2006,952.810314294979
12,2007,1421.97002620369
12,2008,937.509869895533
12,2009,909.653263537717
12,2010,978.46613657213
12,2011,1117.53492350721
12,2012,1138.51047559127
12,2013,1144.21379006657
12,2014,1150.88035187967
13,2005,1642.9211597963
13,2006,1846.7362058995
13,2007,1618.3402885711
13,2008,1440.72791498565
13,2009,1344.61038898701
13,2010,1343.15976836804
13,2011,1424.94328287108
13,2012,1403.54106768495
13,2013,1634.19714056808
13,2014,1527.61586864644
14,2005,398450.976685208
14,2006,369171.761489388
14,2007,321728.953721229
14,2008,299909.53610779
14,2009,310555.623409135
14,2010,286438.305273009
14,2011,311025.920177307
14,2012,300227.82505716
14,2013,302608.811801952
14,2014,329547.399460526
15,2005,1935185.84799791
15,2006,1791659.51719776
15,2007,1935011.00624729
15,2008,1970025.87236675
15,2009,1982985.65788018
15,2010,2068780.76064442
15,2011,1864778.12599733
15,2012,1883155.72419327
15,2013,1924933.70317688
15,2014,1953157.52170477
16,2005,298209.475350143
16,2006,270392.847348092
16,2007,249410.798874833
16,2008,247993.896939378
16,2009,247162.512390919
16,2010,209296.267151988
16,2011,203605.712288605
16,2012,195492.650356625
16,2013,192049.552420878
16,2014,144312.65552427
17,2005,272933.476631897
17,2006,369873.068420214
17,2007,339366.306125737
17,2008,454215.638789618
17,2009,453094.194654117
17,2010,615394.787314339
17,2011,641286.200410136
17,2012,546823.567912463
17,2013,516048.603211022
17,2014,365972.338032052
18,2005,37745.0157558991
18,2006,39762.3546817626
18,2007,42885.7000983269
18,2008,39513.1270713864
18,2009,46008.3644881833
18,2010,45326.2416933011
18,2011,43233.38662042
18,2012,42318.0244518703
18,2013,40944.3777514193
18,2014,42230.394914576
19,2005,29667.2507021832
19,2006,17471.6876097435
19,2007,37499.1559838996
19,2008,42245.9210302427
19,2009,54301.0531099465
19,2010,63906.1794894032
19,2011,50377.7256943111
19,2012,56063.5636536899
19,2013,43577.356600306
19,2014,69217.9317048606
20,2005,2567618.72485867
20,2006,2621392.83682802
20,2007,2717026.44146279
20,2008,2841065.49374276
20,2009,2255948.55385093
20,2010,2221907.47586223
20,2011,2889462.63857582
20,2012,2827867.36884023
20,2013,2849035.70942819
20,2014,2964980.38587199
21,2005,307147.665219821
21,2006,308440.980967375
21,2007,297393.366588633
21,2008,292412.54923405
21,2009,257105.061352576
21,2010,259835.425431971
21,2011,273693.921322294
21,2012,238942.333502241
21,2013,241740.770670286
21,2014,251748.656708394
24,2005,1132881.04539911
24,2006,1062454.41639144
24,2007,921518.744425608
24,2008,720565.918670952
24,2009,724141.518025489
24,2010,722533.403954539
24,2011,765801.74834939
24,2012,725389.500093279
24,2013,730608.271670953
24,2014,721764.272747045
25,2005,2177018.05849975
25,2006,2308459.0061217
25,2007,1784708.98701614
25,2008,2090229.5459926
