"rgn_id","rgn_nam","sector","jobs","year"
37,"Mauritius","cf",7050,2010
37,"Mauritius","cf",6819,2011
37,"Mauritius","cf",7121,2012
39,"Maldives","cf",14395,2005
39,"Maldives","cf",14059,2006
39,"Maldives","cf",14241,2007
39,"Maldives","cf",14066,2008
39,"Maldives","cf",14423,2009
39,"Maldives","cf",11644,2010
39,"Maldives","cf",10971,2011
39,"Maldives","cf",10264,2012
40,"Sri Lanka","aq",2800,2005
40,"Sri Lanka","aq",2850,2006
40,"Sri Lanka","aq",3325,2007
40,"Sri Lanka","aq",3475,2008
40,"Sri Lanka","aq",2873.5,2009
40,"Sri Lanka","aq",3119,2010
40,"Sri Lanka","aq",17360.5,2011
40,"Sri Lanka","aq",9490,2012
40,"Sri Lanka","cf",125940,2005
40,"Sri Lanka","cf",130905,2006
40,"Sri Lanka","cf",141745,2007
40,"Sri Lanka","cf",148235,2008
40,"Sri Lanka","cf",141195,2009
40,"Sri Lanka","cf",166595.5,2010
40,"Sri Lanka","cf",179033.5,2011
40,"Sri Lanka","cf",171411,2012
41,"Mozambique","cf",0,2005
41,"Mozambique","cf",0,2006
41,"Mozambique","cf",0,2007
41,"Mozambique","cf",0,2008
41,"Mozambique","cf",0,2009
41,"Mozambique","cf",24953,2010
41,"Mozambique","cf",24953,2011
41,"Mozambique","cf",0,2012
42,"Madagascar","aq",24600,2005
42,"Madagascar","aq",26200,2006
42,"Madagascar","aq",27800,2007
42,"Madagascar","aq",27800,2008
42,"Madagascar","aq",27800,2009
42,"Madagascar","aq",27800,2010
42,"Madagascar","aq",27800,2011
42,"Madagascar","aq",27800,2012
42,"Madagascar","cf",61205,2005
42,"Madagascar","cf",61205,2006
42,"Madagascar","cf",75410,2007
42,"Madagascar","cf",75205,2008
42,"Madagascar","cf",75005,2009
42,"Madagascar","cf",74050,2010
42,"Madagascar","cf",74050,2011
42,"Madagascar","cf",74050,2012
43,"Kenya","aq",9702.15,2005
43,"Kenya","aq",4583.05,2006
43,"Kenya","aq",4583.05,2007
43,"Kenya","aq",4812.3,2008
43,"Kenya","aq",4812.3,2009
43,"Kenya","aq",19310.15,2010
43,"Kenya","aq",21241.15,2011
43,"Kenya","aq",52898.1,2012
43,"Kenya","cf",8335.35,2005
43,"Kenya","cf",9365.8,2006
43,"Kenya","cf",9456.85,2007
43,"Kenya","cf",11080.55,2008
43,"Kenya","cf",11080.55,2009
43,"Kenya","cf",11080.55,2010
43,"Kenya","cf",11080.55,2011
43,"Kenya","cf",12549.25,2012
47,"Yemen","cf",65199,2005
47,"Yemen","cf",0,2006
47,"Yemen","cf",77581,2007
47,"Yemen","cf",73444,2008
47,"Yemen","cf",73544,2009
47,"Yemen","cf",74856,2010
47,"Yemen","cf",74856,2011
47,"Yemen","cf",83157,2012
48,"Oman","cf",17905.5,2005
48,"Oman","cf",18490,2006
48,"Oman","cf",18761.5,2007
48,"Oman","cf",21133,2008
48,"Oman","cf",17054.5,2009
48,"Oman","cf",18879,2010
48,"Oman","cf",20784.5,2011
48,"Oman","cf",21612.5,2012
49,"Sudan","aq",0,2005
49,"Sudan","aq",0,2006
49,"Sudan","aq",0,2007
49,"Sudan","aq",33,2008
49,"Sudan","aq",94.3,2009
49,"Sudan","aq",0,2010
49,"Sudan","aq",0,2011
49,"Sudan","aq",0,2012
49,"Sudan","cf",0,2005
49,"Sudan","cf",1100,2006
49,"Sudan","cf",1250,2007
49,"Sudan","cf",1275,2008
49,"Sudan","cf",2965,2009
49,"Sudan","cf",0,2010
49,"Sudan","cf",0,2011
49,"Sudan","cf",0,2012
50,"Saudi Arabia","aq",2500,2005
50,"Saudi Arabia","aq",2500,2006
50,"Saudi Arabia","aq",0,2007
50,"Saudi Arabia","aq",0,2008
50,"Saudi Arabia","aq",0,2009
50,"Saudi Arabia","aq",0,2010
50,"Saudi Arabia","aq",0,2011
50,"Saudi Arabia","aq",0,2012
50,"Saudi Arabia","cf",13993,2005
50,"Saudi Arabia","cf",13906.5,2006
50,"Saudi Arabia","cf",0,2007
50,"Saudi Arabia","cf",0,2008
50,"Saudi Arabia","cf",0,2009
50,"Saudi Arabia","cf",0,2010
50,"Saudi Arabia","cf",0,2011
50,"Saudi Arabia","cf",0,2012
52,"Bahrain","aq",37.2,2005
52,"Bahrain","aq",40.4,2006
52,"Bahrain","aq",44.4,2007
52,"Bahrain","aq",44.4,2008
52,"Bahrain","aq",44.4,2009
52,"Bahrain","aq",44.4,2010
52,"Bahrain","aq",44.4,2011
52,"Bahrain","aq",44.4,2012
52,"Bahrain","cf",6665.25,2005
52,"Bahrain","cf",6665.25,2006
52,"Bahrain","cf",6665.25,2007
52,"Bahrain","cf",6665.25,2008
52,"Bahrain","cf",6665.25,2009
52,"Bahrain","cf",6665.25,2010
52,"Bahrain","cf",6665.25,2011
52,"Bahrain","cf",10310.25,2012
53,"Pakistan","cf",120174.55,2005
53,"Pakistan","cf",121343.25,2006
53,"Pakistan","cf",123609.75,2007
53,"Pakistan","cf",125112.45,2008
53,"Pakistan","cf",128135,2009
53,"Pakistan","cf",134429.95,2010
53,"Pakistan","cf",139134.8,2011
53,"Pakistan","cf",142168.6,2012
54,"United Arab Emirates","aq",40,2005
54,"United Arab Emirates","aq",0,2006
54,"United Arab Emirates","aq",0,2007
54,"United Arab Emirates","aq",0,2008
54,"United Arab Emirates","aq",27,2009
54,"United Arab Emirates","aq",0,2010
54,"United Arab Emirates","aq",44,2011
54,"United Arab Emirates","aq",0,2012
54,"United Arab Emirates","cf",11078.4,2005
54,"United Arab Emirates","cf",0,2006
54,"United Arab Emirates","cf",21220,2007
54,"United Arab Emirates","cf",20649,2008
54,"United Arab Emirates","cf",20812,2009
54,"United Arab Emirates","cf",18326,2010
54,"United Arab Emirates","cf",24765,2011
54,"United Arab Emirates","cf",0,2012
56,"Cape Verde","cf",4817,2005
56,"Cape Verde","cf",4817,2006
56,"Cape Verde","cf",4817,2007
56,"Cape Verde","cf",4840,2008
56,"Cape Verde","cf",4850,2009
56,"Cape Verde","cf",4870,2010
56,"Cape Verde","cf",4809,2011
56,"Cape Verde","cf",0,2012
59,"Belgium","aq",71.5,2005
59,"Belgium","aq",71.5,2006
59,"Belgium","aq",71.5,2007
59,"Belgium","aq",71.5,2008
59,"Belgium","aq",71.5,2009
59,"Belgium","aq",71.5,2010
59,"Belgium","aq",71.5,2011
59,"Belgium","aq",0,2012
59,"Belgium","cf",614.35,2005
59,"Belgium","cf",331.55,2006
59,"Belgium","cf",336.35,2007
59,"Belgium","cf",337.9,2008
59,"Belgium","cf",329.85,2009
59,"Belgium","cf",328.85,2010
59,"Belgium","cf",319.4,2011
59,"Belgium","cf",334.25,2012
61,"Tunisia","aq",145,2005
61,"Tunisia","aq",150,2006
61,"Tunisia","aq",491,2007
61,"Tunisia","aq",448,2008
61,"Tunisia","aq",428,2009
61,"Tunisia","aq",500,2010
61,"Tunisia","aq",793,2011
61,"Tunisia","aq",1001,2012
61,"Tunisia","cf",45267.2,2005
61,"Tunisia","cf",45104.6,2006
61,"Tunisia","cf",46887,2007
61,"Tunisia","cf",44454,2008
61,"Tunisia","cf",45581.2,2009
61,"Tunisia","cf",47448.4,2010
61,"Tunisia","cf",48054.8,2011
61,"Tunisia","cf",46858.2,2012
62,"Morocco","aq",0,2005
62,"Morocco","aq",0,2006
62,"Morocco","aq",0,2007
62,"Morocco","aq",0,2008
62,"Morocco","aq",0,2009
62,"Morocco","aq",0,2010
62,"Morocco","aq",122.25,2011
62,"Morocco","aq",79.5,2012
62,"Morocco","cf",105701,2005
62,"Morocco","cf",107393,2006
62,"Morocco","cf",108535,2007
62,"Morocco","cf",110879,2008
62,"Morocco","cf",110922,2009
62,"Morocco","cf",107296,2010
62,"Morocco","cf",101883,2011
62,"Morocco","cf",111185,2012
65,"Gambia","cf",0,2005
65,"Gambia","cf",2940.6,2006
65,"Gambia","cf",2940.6,2007
65,"Gambia","cf",0,2008
65,"Gambia","cf",0,2009
65,"Gambia","cf",0,2010
65,"Gambia","cf",0,2011
65,"Gambia","cf",3620.2,2012
68,"Malta","aq",136.6,2005
68,"Malta","aq",174.2,2006
68,"Malta","aq",221.2,2007
68,"Malta","aq",227,2008
68,"Malta","aq",208.4,2009
68,"Malta","aq",182.2,2010
68,"Malta","aq",179.8,2011
68,"Malta","aq",176.6,2012
68,"Malta","cf",918,2005
68,"Malta","cf",904.2,2006
68,"Malta","cf",715.2,2007
68,"Malta","cf",752.6,2008
68,"Malta","cf",718.8,2009
68,"Malta","cf",742.8,2010
68,"Malta","cf",764.4,2011
68,"Malta","cf",816.4,2012
69,"Latvia","aq",304.8,2005
69,"Latvia","aq",190.65,2006
69,"Latvia","aq",235.3,2007
69,"Latvia","aq",245,2008
69,"Latvia","aq",217.35,2009
69,"Latvia","aq",227.85,2010
69,"Latvia","aq",228,2011
69,"Latvia","aq",241,2012
69,"Latvia","cf",1901.65,2005
69,"Latvia","cf",1406.45,2006
69,"Latvia","cf",615.4,2007
69,"Latvia","cf",558.55,2008
69,"Latvia","cf",486.95,2009
69,"Latvia","cf",448.75,2010
69,"Latvia","cf",359.6,2011
69,"Latvia","cf",369.85,2012
70,"Estonia","aq",70,2005
70,"Estonia","aq",95,2006
70,"Estonia","aq",90,2007
70,"Estonia","aq",96,2008
70,"Estonia","aq",118,2009
70,"Estonia","aq",89,2010
70,"Estonia","aq",0,2011
70,"Estonia","aq",84,2012
70,"Estonia","cf",2281,2005
70,"Estonia","cf",2591.8,2006
70,"Estonia","cf",2985.6,2007
70,"Estonia","cf",2724,2008
70,"Estonia","cf",2137,2009
70,"Estonia","cf",2206,2010
70,"Estonia","cf",2003,2011
70,"Estonia","cf",2188.8,2012
71,"Bulgaria","aq",0,2005
71,"Bulgaria","aq",0,2006
71,"Bulgaria","aq",0,2007
71,"Bulgaria","aq",0,2008
71,"Bulgaria","aq",0,2009
71,"Bulgaria","aq",435.8,2010
71,"Bulgaria","aq",475.6,2011
71,"Bulgaria","aq",0,2012
71,"Bulgaria","cf",0,2005
71,"Bulgaria","cf",0,2006
71,"Bulgaria","cf",0,2007
71,"Bulgaria","cf",0,2008
71,"Bulgaria","cf",0,2009
71,"Bulgaria","cf",3400,2010
71,"Bulgaria","cf",3400,2011
71,"Bulgaria","cf",0,2012
72,"Romania","aq",2567.6,2005
72,"Romania","aq",3830.55,2006
72,"Romania","aq",0,2007
72,"Romania","aq",0,2008
72,"Romania","aq",0,2009
72,"Romania","aq",0,2010
72,"Romania","aq",0,2011
72,"Romania","aq",0,2012
72,"Romania","cf",485.85,2005
72,"Romania","cf",485.85,2006
72,"Romania","cf",0,2007
72,"Romania","cf",0,2008
72,"Romania","cf",0,2009
72,"Romania","cf",0,2010
72,"Romania","cf",0,2011
72,"Romania","cf",0,2012
73,"Russian Federation","aq",840,2005
73,"Russian Federation","aq",0,2006
73,"Russian Federation","aq",0,2007
73,"Russian Federation","aq",0,2008
73,"Russian Federation","aq",0,2009
73,"Russian Federation","aq",0,2010
73,"Russian Federation","aq",0,2011
73,"Russian Federation","aq",0,2012
73,"Russian Federation","cf",146020,2005
73,"Russian Federation","cf",0,2006
73,"Russian Federation","cf",0,2007
73,"Russian Federation","cf",0,2008
73,"Russian Federation","cf",0,2009
73,"Russian Federation","cf",0,2010
73,"Russian Federation","cf",0,2011
73,"Russian Federation","cf",0,2012
76,"Turkey","aq",2957,2005
76,"Turkey","aq",3071.5,2006
76,"Turkey","aq",0,2007
76,"Turkey","aq",4320,2008
76,"Turkey","aq",11149,2009
76,"Turkey","aq",11400,2010
76,"Turkey","aq",12032,2011
76,"Turkey","aq",8500,2012
76,"Turkey","cf",45526.5,2005
76,"Turkey","cf",51280,2006
76,"Turkey","cf",0,2007
76,"Turkey","cf",88289.6,2008
76,"Turkey","cf",87992.4,2009
76,"Turkey","cf",87741.2,2010
76,"Turkey","cf",36460.6,2011
76,"Turkey","cf",34966,2012
77,"Syrian Arab Republic","aq",1362.5,2005
77,"Syrian Arab Republic","aq",1478.5,2006
77,"Syrian Arab Republic","aq",1587.6,2007
77,"Syrian Arab Republic","aq",1530,2008
77,"Syrian Arab Republic","aq",1530,2009
77,"Syrian Arab Republic","aq",1447.5,2010
77,"Syrian Arab Republic","aq",0,2011
77,"Syrian Arab Republic","aq",0,2012
77,"Syrian Arab Republic","cf",6060,2005
77,"Syrian Arab Republic","cf",3800,2006
77,"Syrian Arab Republic","cf",3800,2007
77,"Syrian Arab Republic","cf",3800,2008
77,"Syrian Arab Republic","cf",3820,2009
77,"Syrian Arab Republic","cf",3987,2010
77,"Syrian Arab Republic","cf",0,2011
77,"Syrian Arab Republic","cf",0,2012
78,"Lebanon","aq",100,2005
78,"Lebanon","aq",100,2006
78,"Lebanon","aq",0,2007
78,"Lebanon","aq",0,2008
78,"Lebanon","aq",0,2009
78,"Lebanon","aq",0,2010
78,"Lebanon","aq",0,2011
78,"Lebanon","aq",0,2012
78,"Lebanon","cf",3950,2005
78,"Lebanon","cf",3950,2006
78,"Lebanon","cf",0,2007
78,"Lebanon","cf",0,2008
78,"Lebanon","cf",0,2009
78,"Lebanon","cf",0,2010
78,"Lebanon","cf",0,2011
78,"Lebanon","cf",0,2012
79,"Israel","cf",0,2005
79,"Israel","cf",0,2006
79,"Israel","cf",0,2007
79,"Israel","cf",0,2008
79,"Israel","cf",0,2009
79,"Israel","cf",0,2010
79,"Israel","cf",0,2011
79,"Israel","cf",610,2012
80,"Greece","aq",4626.4,2005
80,"Greece","aq",4721.8,2006
80,"Greece","aq",4784.2,2007
80,"Greece","aq",4807.8,2008
80,"Greece","aq",4393.4,2009
80,"Greece","aq",4081.8,2010
80,"Greece","aq",0,2011
80,"Greece","aq",0,2012
80,"Greece","cf",13720,2005
80,"Greece","cf",12995,2006
80,"Greece","cf",12957.8,2007
80,"Greece","cf",12577.4,2008
80,"Greece","cf",12085.6,2009
80,"Greece","cf",12014.6,2010
80,"Greece","cf",0,2011
80,"Greece","cf",0,2012
81,"Cyprus","aq",195.8,2005
81,"Cyprus","aq",225,2006
81,"Cyprus","aq",244.8,2007
81,"Cyprus","aq",337.8,2008
81,"Cyprus","aq",210.8,2009
81,"Cyprus","aq",223.6,2010
81,"Cyprus","aq",255.2,2011
81,"Cyprus","aq",273,2012
81,"Cyprus","cf",1178,2005
81,"Cyprus","cf",708.6,2006
81,"Cyprus","cf",727.4,2007
81,"Cyprus","cf",845.85,2008
81,"Cyprus","cf",790.05,2009
81,"Cyprus","cf",831.6,2010
81,"Cyprus","cf",808.35,2011
81,"Cyprus","cf",836.9,2012
82,"Albania","aq",250,2005
82,"Albania","aq",430,2006
82,"Albania","aq",360,2007
82,"Albania","aq",460,2008
82,"Albania","aq",430,2009
82,"Albania","aq",400,2010
82,"Albania","aq",820,2011
82,"Albania","aq",400,2012
82,"Albania","cf",1770,2005
82,"Albania","cf",1640,2006
82,"Albania","cf",1660,2007
82,"Albania","cf",1702,2008
82,"Albania","cf",1600,2009
82,"Albania","cf",1560,2010
82,"Albania","cf",1760,2011
82,"Albania","cf",1880,2012
84,"Algeria","cf",14830.5,2005
84,"Algeria","cf",16123,2006
84,"Algeria","cf",18576,2007
84,"Algeria","cf",19209.5,2008
84,"Algeria","cf",20339,2009
84,"Algeria","cf",20772,2010
84,"Algeria","cf",21380,2011
84,"Algeria","cf",21849,2012
86,"Saint Helena","cf",38.6,2005
86,"Saint Helena","cf",36.8,2006
86,"Saint Helena","cf",36.8,2007
86,"Saint Helena","cf",25.3,2008
86,"Saint Helena","cf",27.85,2009
86,"Saint Helena","cf",26.1,2010
86,"Saint Helena","cf",34.1,2011
86,"Saint Helena","cf",26.3,2012
95,"Falkland Is.(Malvinas)","aq",3.6,2005
95,"Falkland Is.(Malvinas)","aq",4,2006
95,"Falkland Is.(Malvinas)","aq",10,2007
95,"Falkland Is.(Malvinas)","aq",2,2008
95,"Falkland Is.(Malvinas)","aq",1,2009
95,"Falkland Is.(Malvinas)","aq",2.2,2010
95,"Falkland Is.(Malvinas)","aq",0.6,2011
95,"Falkland Is.(Malvinas)","aq",0.6,2012
95,"Falkland Is.(Malvinas)","cf",858,2005
95,"Falkland Is.(Malvinas)","cf",874.2,2006
95,"Falkland Is.(Malvinas)","cf",869,2007
95,"Falkland Is.(Malvinas)","cf",760,2008
95,"Falkland Is.(Malvinas)","cf",767,2009
95,"Falkland Is.(Malvinas)","cf",793,2010
95,"Falkland Is.(Malvinas)","cf",793,2011
95,"Falkland Is.(Malvinas)","cf",787,2012
96,"Sierra Leone","cf",0,2005
96,"Sierra Leone","cf",0,2006
96,"Sierra Leone","cf",0,2007
96,"Sierra Leone","cf",0,2008
96,"Sierra Leone","cf",18535,2009
96,"Sierra Leone","cf",0,2010
96,"Sierra Leone","cf",0,2011
96,"Sierra Leone","cf",0,2012
97,"Liberia","aq",254.1,2005
97,"Liberia","aq",254.1,2006
97,"Liberia","aq",271.1,2007
97,"Liberia","aq",271.1,2008
97,"Liberia","aq",0,2009
97,"Liberia","aq",0,2010
97,"Liberia","aq",0,2011
97,"Liberia","aq",0,2012
97,"Liberia","cf",4460,2005
97,"Liberia","cf",4460,2006
97,"Liberia","cf",8745.15,2007
97,"Liberia","cf",8745.15,2008
97,"Liberia","cf",0,2009
97,"Liberia","cf",0,2010
97,"Liberia","cf",0,2011
97,"Liberia","cf",0,2012
98,"Togo","aq",303,2005
98,"Togo","aq",303,2006
98,"Togo","aq",303,2007
98,"Togo","aq",0,2008
98,"Togo","aq",417.5,2009
98,"Togo","aq",417.5,2010
98,"Togo","aq",101.5,2011
98,"Togo","aq",0,2012
98,"Togo","cf",8050,2005
98,"Togo","cf",8050,2006
98,"Togo","cf",8050,2007
98,"Togo","cf",0,2008
98,"Togo","cf",4025,2009
98,"Togo","cf",4025,2010
98,"Togo","cf",3975,2011
98,"Togo","cf",0,2012
99,"Benin","aq",0,2005
99,"Benin","aq",0,2006
99,"Benin","aq",0,2007
99,"Benin","aq",0,2008
99,"Benin","aq",594,2009
99,"Benin","aq",679,2010
99,"Benin","aq",679,2011
99,"Benin","aq",679,2012
99,"Benin","cf",4345,2005
99,"Benin","cf",4345,2006
99,"Benin","cf",4345,2007
99,"Benin","cf",4345,2008
99,"Benin","cf",5080,2009
99,"Benin","cf",5080,2010
99,"Benin","cf",5080,2011
99,"Benin","cf",5080,2012
101,"Namibia","aq",199,2005
101,"Namibia","aq",225,2006
101,"Namibia","aq",152,2007
101,"Namibia","aq",140,2008
101,"Namibia","aq",140,2009
101,"Namibia","aq",145,2010
101,"Namibia","aq",167,2011
101,"Namibia","aq",0,2012
101,"Namibia","cf",5500,2005
101,"Namibia","cf",5791,2006
101,"Namibia","cf",5972,2007
101,"Namibia","cf",5716,2008
101,"Namibia","cf",6412.5,2009
101,"Namibia","cf",9888.15,2010
101,"Namibia","cf",9520.25,2011
101,"Namibia","cf",0,2012
102,"South Africa","aq",0,2005
102,"South Africa","aq",0,2006
102,"South Africa","aq",0,2007
102,"South Africa","aq",0,2008
102,"South Africa","aq",0,2009
102,"South Africa","aq",1556,2010
102,"South Africa","aq",0,2011
102,"South Africa","aq",0,2012
102,"South Africa","cf",0,2005
102,"South Africa","cf",0,2006
102,"South Africa","cf",0,2007
102,"South Africa","cf",28075,2008
102,"South Africa","cf",28075,2009
102,"South Africa","cf",0,2010
102,"South Africa","cf",0,2011
102,"South Africa","cf",0,2012
104,"Equatorial Guinea","aq",0,2005
104,"Equatorial Guinea","aq",0,2006
104,"Equatorial Guinea","aq",25.8,2007
104,"Equatorial Guinea","aq",24,2008
104,"Equatorial Guinea","aq",24,2009
104,"Equatorial Guinea","aq",0,2010
104,"Equatorial Guinea","aq",0,2011
104,"Equatorial Guinea","aq",0,2012
104,"Equatorial Guinea","cf",0,2005
104,"Equatorial Guinea","cf",1800,2006
104,"Equatorial Guinea","cf",1800,2007
104,"Equatorial Guinea","cf",646,2008
104,"Equatorial Guinea","cf",1239.5,2009
104,"Equatorial Guinea","cf",0,2010
104,"Equatorial Guinea","cf",0,2011
104,"Equatorial Guinea","cf",0,2012
106,"Ghana","aq",0,2005
106,"Ghana","aq",0,2006
106,"Ghana","aq",0,2007
106,"Ghana","aq",0,2008
106,"Ghana","aq",0,2009
106,"Ghana","aq",2148,2010
106,"Ghana","aq",0,2011
106,"Ghana","aq",0,2012
108,"Bermuda","cf",160.05,2005
108,"Bermuda","cf",155.55,2006
108,"Bermuda","cf",160.35,2007
108,"Bermuda","cf",146.95,2008
108,"Bermuda","cf",172.25,2009
108,"Bermuda","cf",174.25,2010
108,"Bermuda","cf",174.7,2011
108,"Bermuda","cf",201.25,2012
110,"Bahamas","aq",0,2005
110,"Bahamas","aq",0,2006
110,"Bahamas","aq",0,2007
110,"Bahamas","aq",0,2008
110,"Bahamas","aq",7.25,2009
110,"Bahamas","aq",7.25,2010
110,"Bahamas","aq",0,2011
110,"Bahamas","aq",0,2012
110,"Bahamas","cf",1200,2005
110,"Bahamas","cf",0,2006
110,"Bahamas","cf",0,2007
110,"Bahamas","cf",0,2008
110,"Bahamas","cf",1050,2009
110,"Bahamas","cf",1050,2010
110,"Bahamas","cf",0,2011
110,"Bahamas","cf",0,2012
111,"Turks and Caicos Is.","cf",202,2005
111,"Turks and Caicos Is.","cf",203.5,2006
111,"Turks and Caicos Is.","cf",194,2007
111,"Turks and Caicos Is.","cf",183,2008
111,"Turks and Caicos Is.","cf",160,2009
111,"Turks and Caicos Is.","cf",144,2010
111,"Turks and Caicos Is.","cf",0,2011
111,"Turks and Caicos Is.","cf",0,2012
112,"Cuba","aq",3367.2,2005
112,"Cuba","aq",3099,2006
112,"Cuba","aq",3116,2007
112,"Cuba","aq",3435,2008
112,"Cuba","aq",3873,2009
112,"Cuba","aq",3873,2010
112,"Cuba","aq",3873,2011
112,"Cuba","aq",3564,2012
112,"Cuba","cf",5457,2005
112,"Cuba","cf",6680,2006
112,"Cuba","cf",6747,2007
