"country","WGI","year","Estimate","Lower","NumSrc","P","StdErr","Upper"
"Afghanistan","VoiceandAccountability","1996","-1.896505934111961","0","3","1.923076923076923","0.300243720402330","9.090909090909092"
"Afghanistan","VoiceandAccountability","1998","-2.039168455652709","0","3","0.480769230769231","0.298283251426013","7.177033492822966"
"Afghanistan","VoiceandAccountability","2000","-1.979517149756845","0","3","1.442307692307692","0.296789626858214","8.133971291866029"
"Afghanistan","VoiceandAccountability","2002","-1.570660039916914","1.913875598086124","5","6.730769230769231","0.201936245808616","12.440191387559809"
"Afghanistan","VoiceandAccountability","2003","-1.281051354867434","6.220095693779904","4","12.019230769230770","0.213089911623778","22.488038277511961"
"Afghanistan","VoiceandAccountability","2004","-1.247892796611155","6.220095693779904","6","13.942307692307692","0.192858074401011","21.531100478468900"
"Afghanistan","VoiceandAccountability","2005","-1.179164992168081","8.133971291866029","7","13.461538461538462","0.189307957639075","23.444976076555022"
"Afghanistan","VoiceandAccountability","2006","-1.190847823962449","8.612440191387559","8","13.942307692307692","0.157781022539390","21.531100478468900"
"Afghanistan","VoiceandAccountability","2007","-1.124618327786928","9.569377990430622","9","16.346153846153847","0.152374289185314","24.401913875598087"
"Afghanistan","VoiceandAccountability","2008","-1.236095694566870","8.133971291866029","9","13.461538461538462","0.151154956912177","20.095693779904305"
"Afghanistan","VoiceandAccountability","2009","-1.460451192590873","4.245283018867925","9","8.530805687203792","0.153945269744011","13.207547169811320"
"Afghanistan","VoiceandAccountability","2010","-1.481581598260296","4.245283018867925","9","7.582938388625593","0.148724263609478","13.679245283018867"
"Afghanistan","VoiceandAccountability","2011","-1.410685795708984","4.672897196261682","9","9.389671361502348","0.148699484159515","14.018691588785046"
"Afghanistan","VoiceandAccountability","2012","-1.317198249149480","6.132075471698113","10","10.900473933649289","0.138657648798711","16.509433962264151"
"Albania","VoiceandAccountability","1996","-0.756354000300750","14.354066985645932","4","24.519230769230770","0.244525222033119","38.277511961722489"
"Albania","VoiceandAccountability","1998","-0.454046108553328","22.488038277511961","4","36.057692307692307","0.261691217938440","49.760765550239235"
"Albania","VoiceandAccountability","2000","-0.320970329569117","27.751196172248804","5","40.384615384615387","0.211050854783266","50.239234449760758"
"Albania","VoiceandAccountability","2002","-0.043882130096372","41.148325358851672","6","47.596153846153847","0.175737858541871","54.545454545454540"
"Albania","VoiceandAccountability","2003","0.056120474271673","40.191387559808611","7","48.557692307692307","0.168026829253186","57.894736842105267"
"Albania","VoiceandAccountability","2004","0.033769593913259","41.148325358851672","8","50.480769230769234","0.183001247480973","58.851674641148321"
"Albania","VoiceandAccountability","2005","0.032410434481485","39.712918660287080","10","52.884615384615387","0.176077545899232","59.330143540669852"
"Albania","VoiceandAccountability","2006","0.054177932621382","42.583732057416270","12","49.519230769230766","0.139530080297876","56.459330143540662"
"Albania","VoiceandAccountability","2007","0.093052279596548","44.976076555023923","12","51.442307692307693","0.139211993202662","56.937799043062199"
"Albania","VoiceandAccountability","2008","0.159377472533467","46.411483253588514","12","53.846153846153847","0.139327293096011","58.851674641148321"
"Albania","VoiceandAccountability","2009","0.126598914940210","44.811320754716981","12","53.554502369668249","0.141514229358944","58.018867924528308"
"Albania","VoiceandAccountability","2010","0.112057612853674","45.754716981132077","13","53.554502369668249","0.134264587082959","58.018867924528308"
"Albania","VoiceandAccountability","2011","0.065167090365740","44.392523364485982","14","52.582159624413144","0.129739050092419","56.542056074766357"
"Albania","VoiceandAccountability","2012","0.009001004716304","42.924528301886795","14","50.236966824644547","0.120415316250609","56.132075471698116"
"Algeria","VoiceandAccountability","1996","-1.267225744584694","6.220095693779904","5","12.500000000000000","0.221458283670029","20.574162679425836"
"Algeria","VoiceandAccountability","1998","-1.375023938720516","3.349282296650718","5","10.096153846153847","0.232533537036971","19.138755980861244"
"Algeria","VoiceandAccountability","2000","-1.211201094106042","6.698564593301436","6","12.980769230769230","0.212037253311003","22.488038277511961"
"Algeria","VoiceandAccountability","2002","-1.118900107847978","10.526315789473683","8","17.307692307692307","0.165897942402351","23.923444976076556"
"Algeria","VoiceandAccountability","2003","-1.136588324721868","10.047846889952153","9","17.307692307692307","0.158296197116539","24.401913875598087"
"Algeria","VoiceandAccountability","2004","-0.815117987809781","18.660287081339714","12","24.519230769230770","0.142817103456872","30.622009569377990"
"Algeria","VoiceandAccountability","2005","-0.763326890594966","19.617224880382775","13","26.442307692307693","0.142433391080192","30.143540669856460"
"Algeria","VoiceandAccountability","2006","-0.923715568775541","17.703349282296653","13","22.115384615384617","0.116144012195514","27.751196172248804"
"Algeria","VoiceandAccountability","2007","-0.999914686146724","13.397129186602871","14","19.711538461538460","0.113983605303531","25.358851674641148"
"Algeria","VoiceandAccountability","2008","-0.989559325634205","15.789473684210526","15","19.711538461538460","0.111228314100990","25.358851674641148"
"Algeria","VoiceandAccountability","2009","-1.057286595191903","12.735849056603774","15","17.061611374407583","0.113113805521031","25"
"Algeria","VoiceandAccountability","2010","-1.026946147317392","13.679245283018867","15","18.009478672985782","0.111828062060255","25.943396226415093"
"Algeria","VoiceandAccountability","2011","-1.018662239157339","13.551401869158877","14","17.840375586854460","0.115915517658907","26.168224299065418"
"Algeria","VoiceandAccountability","2012","-0.914332993181781","16.509433962264151","14","22.748815165876778","0.118670449321019","27.830188679245282"
"American Samoa","VoiceandAccountability","1996",,,,,,
"American Samoa","VoiceandAccountability","1998",,,,,,
"American Samoa","VoiceandAccountability","2000",,,,,,
"American Samoa","VoiceandAccountability","2002",,,,,,
"American Samoa","VoiceandAccountability","2003",,,,,,
"American Samoa","VoiceandAccountability","2004","0.473211580512291","43.540669856459331","1","63.461538461538460","0.394144492124701","84.688995215310996"
"American Samoa","VoiceandAccountability","2005","0.637373397758336","47.846889952153113","1","69.230769230769226","0.420254129965566","89.952153110047846"
"American Samoa","VoiceandAccountability","2006","0.583288885319850","39.234449760765550","1","66.826923076923080","0.510654362003683","95.215311004784681"
"American Samoa","VoiceandAccountability","2007","1.007130397799516","53.588516746411486","1","79.807692307692307","0.529013798804707","100"
"American Samoa","VoiceandAccountability","2008","1.003920310385651","53.588516746411486","1","80.288461538461533","0.527960945496904","100"
"American Samoa","VoiceandAccountability","2009","0.995612068091686","54.245283018867930","1","77.251184834123222","0.516319410629712","100"
"American Samoa","VoiceandAccountability","2010","1.023958164425308","55.660377358490564","1","79.146919431279628","0.493864642806163","100"
"American Samoa","VoiceandAccountability","2011","1.044247809609865","56.542056074766357","1","79.812206572769952","0.460160266154908","100"
"American Samoa","VoiceandAccountability","2012","1.057779620911301","58.018867924528308","1","82.464454976303315","0.436443910329375","100"
"Andorra","VoiceandAccountability","1996","1.540903957266986","79.904306220095691","3","96.153846153846160","0.300243720402330","100"
"Andorra","VoiceandAccountability","1998","1.498565829545402","77.511961722488039","3","96.153846153846160","0.298283251426013","100"
"Andorra","VoiceandAccountability","2000","1.501369105130250","78.947368421052630","3","95.192307692307693","0.296789626858214","100"
"Andorra","VoiceandAccountability","2002","1.387883410129831","73.684210526315780","3","93.750000000000000","0.268188637361517","100"
"Andorra","VoiceandAccountability","2003","1.302482995987616","72.727272727272734","3","91.346153846153840","0.265739851593122","100"
"Andorra","VoiceandAccountability","2004","1.476025796211434","81.818181818181827","3","93.750000000000000","0.276400233707845","100"
"Andorra","VoiceandAccountability","2005","1.449135458332892","78.947368421052630","3","92.788461538461533","0.277134651820673","100"
"Andorra","VoiceandAccountability","2006","1.342189034325249","77.990430622009569","3","92.307692307692307","0.238295019947159","100"
"Andorra","VoiceandAccountability","2007","1.321645917817561","75.119617224880386","3","92.307692307692307","0.232968114789084","100"
"Andorra","VoiceandAccountability","2008","1.345983899915045","76.555023923444978","3","92.788461538461533","0.231240738582255","100"
"Andorra","VoiceandAccountability","2009","1.327729294058613","75","3","92.417061611374407","0.229438658233561","100"
"Andorra","VoiceandAccountability","2010","1.333664515673525","75.471698113207552","3","92.890995260663502","0.235787100581700","100"
