"Source","CalendarYear","ConventionArea","ASD","AreaCode","SpeciesCode","FlagState","ProductWeightTonne","EstimatedLiveWeightTonne"
"CDS",2002,"Outside","41","41","TOP","RUS",23.32,39.64
"CDS",2002,"Outside","41","41","TOP","URY",617.32,970.26
"CDS",2002,"Outside","41","41","TOP","KOR",1143.79,1225.71
"CDS",2002,"Outside","41","41","TOP","UKR",7.68,12.53
"CDS",2002,"Outside","41","41","TOP","ESP",67.14,113.08
"CDS",2002,"Outside","41","41","TOP","CHL",284.47,415.75
"CDS",2002,"Outside","41","41","TOP","ARG",3215.01,4976.67
"CDS",2002,"Outside","41","41","TOP","GBR",864.63,1309.56
"CDS",2002,"Outside","41","412","TOP","ARG",283.72,482.32
"CDS",2002,"Outside","41","4131","TOP","RUS",37.09,50.98
"CDS",2002,"Outside","41","4131","TOP","ARG",28.85,15.07
"CDS",2002,"Outside","41","4131","TOP","CHL",6.45,9.66
"CDS",2002,"Outside","41","4131","TOP","ESP",35.32,59.82
"CDS",2002,"Outside","41","4132","TOP","RUS",36.53,62.11
"CDS",2002,"Outside","41","4132","TOP","ARG",2134.06,3212.81
"CDS",2002,"Outside","41","4132","TOP","ESP",20.96,32.76
"CDS",2002,"Outside","41","4133","TOP","ESP",0.28,0.00
"CDS",2002,"Outside","47","47","TOP","CHL",135.32,189.93
"CDS",2002,"Outside","47","47","TOP","URY",270.53,368.54
"CDS",2002,"Outside","47","474","TOP","ESP",2.04,0.00
"CDS",2002,"Inside","483","483","TOP","KOR",289.93,286.85
"CDS",2002,"Inside","483","483","TOP","ZAF",236.61,323.06
"CDS",2002,"Inside","483","483","TOP","URY",512.01,728.39
"CDS",2002,"Inside","483","483","TOP","JPN",0.43,0.56
"CDS",2002,"Inside","483","483","TOP","GBR",1178.38,1741.02
"CDS",2002,"Inside","483","483","TOP","ESP",575.18,843.74
"CDS",2002,"Inside","483","483","TOP","CHL",976.61,1408.71
"CDS",2002,"Inside","483","483","TOP","RUS",203.56,303.06
"CDS",2002,"Outside","51","51","TOP","RUS",1327.15,2123.44
"CDS",2002,"Outside","51","51","TOP","SYC",2980.90,4356.20
"CDS",2002,"Outside","51","51","TOP","URY",1387.77,1918.27
"CDS",2002,"Outside","57","57","TOP","URY",1026.70,1396.56
"CDS",2002,"Outside","57","57","TOP","KOR",1363.21,1743.06
"CDS",2002,"Outside","57","57","TOP","RUS",196.82,314.91
"CDS",2002,"Inside","5851","5851","TOP","FRA",2708.75,4380.65
"CDS",2002,"Inside","5852","5852","TOP","AUS",2847.10,2971.71
"CDS",2002,"Inside","586","586","TOP","FRA",897.66,1411.21
"CDS",2002,"Inside","586","586","TOP","ZAF",4.70,5.80
"CDS",2002,"Inside","586/7","586/7","TOP","ZAF",178.88,216.81
"CDS",2002,"Inside","587","587","TOP","ZAF",7.07,12.02
"CDS",2002,"Outside","87","87","TOP","CHL",5214.25,5821.12
"CDS",2002,"Outside","87","87","TOP","PER",201.15,258.56
"CDS",2002,"Inside","881","881","TOA","NZL",891.69,1230.86
"CDS",2002,"Inside","881","881","TOP","NZL",7.56,10.58
"CDS",2002,"Inside","882","882","TOA","NZL",27.00,39.23
"CDS",2002,"Inside","882","882","TOP","NZL",0.05,0.08
"CDS",2003,"Outside","41","41","TOP","ARG",27.46,45.70
"CDS",2003,"Outside","41","41","TOP","ESP",308.81,372.80
"CDS",2003,"Outside","41","41","TOP","GBR",718.00,1040.63
"CDS",2003,"Outside","41","41","TOP","KOR",183.62,200.87
"CDS",2003,"Outside","41","41","TOP","RUS",366.14,501.77
"CDS",2003,"Outside","41","41","TOP","URY",488.04,694.15
"CDS",2003,"Outside","41","412","TOP","ARG",70.71,108.01
"CDS",2003,"Outside","41","412/3","TOP","URY",5.33,8.54
"CDS",2003,"Outside","41","412/3","TOP","ARG",247.73,421.14
"CDS",2003,"Outside","41","4121","TOP","ESP",7.05,10.59
"CDS",2003,"Outside","41","4121","TOP","URY",5.08,8.63
"CDS",2003,"Outside","41","4123","TOP","URY",252.39,392.79
"CDS",2003,"Outside","41","413","TOP","ARG",107.97,180.89
"CDS",2003,"Outside","41","413","TOP","ESP",3.42,5.82
"CDS",2003,"Outside","41","413","TOP","GBR",3.87,6.59
"CDS",2003,"Outside","41","4131","TOP","ARG",183.70,287.43
"CDS",2003,"Outside","41","4131","TOP","CHL",38.18,43.10
"CDS",2003,"Outside","41","4131","TOP","ESP",37.83,60.78
"CDS",2003,"Outside","41","4132","TOP","CHL",3.24,5.48
"CDS",2003,"Outside","41","4132","TOP","ESP",2.11,3.58
"CDS",2003,"Outside","41","4132","TOP","ARG",2815.82,4014.33
"CDS",2003,"Outside","41","4132E","TOP","ARG",256.60,291.56
"CDS",2003,"Outside","41","4132E","TOP","NZL",30.19,44.23
"CDS",2003,"Outside","41","41E","TOP","ARG",227.94,316.01
"CDS",2003,"Outside","41","41E","TOP","ESP",5.71,9.71
"CDS",2003,"Outside","41","41E","TOP","GBR",114.59,161.02
"CDS",2003,"Outside","41","41E","TOP","KOR",252.58,187.08
"CDS",2003,"Outside","41","41H","TOP","KOR",289.30,348.00
"CDS",2003,"Outside","41","41H","TOP","RUS",2.07,2.93
"CDS",2003,"Outside","47","47","TOP","ESP",18.28,25.37
"CDS",2003,"Outside","47","47","TOP","URY",1850.17,2644.68
"CDS",2003,"Outside","47","47","TOP","ANT",398.66,566.07
"CDS",2003,"Outside","47","474","TOP","JPN",37.67,44.66
"CDS",2003,"Outside","47","474","TOP","CHL",180.39,251.77
"CDS",2003,"Outside","47","47H","TOP","KOR",363.34,474.61
"CDS",2003,"Inside","483","483","TOP","ZAF",263.26,368.60
"CDS",2003,"Inside","483","483","TOP","CHL",1856.76,2665.92
"CDS",2003,"Inside","483","483","TOP","ESP",614.51,906.13
"CDS",2003,"Inside","483","483","TOP","GBR",976.32,1437.47
"CDS",2003,"Inside","483","483","TOP","JPN",178.85,250.46
"CDS",2003,"Inside","483","483","TOP","KOR",108.17,116.19
"CDS",2003,"Inside","483","483","TOP","NZL",248.69,356.23
"CDS",2003,"Inside","483","483","TOP","RUS",362.04,587.26
"CDS",2003,"Inside","483","483","TOP","URY",267.25,378.55
"CDS",2003,"Outside","51","51","TOP","ESP",106.17,132.28
"CDS",2003,"Outside","51","51","TOP","SYC",316.55,449.16
"CDS",2003,"Outside","51","51","TOP","URY",1048.33,1481.68
"CDS",2003,"Outside","51","51H","TOP","RUS",1083.62,1618.93
"CDS",2003,"Outside","57","57","TOP","KOR",136.25,136.54
"CDS",2003,"Outside","57","57H","TOP","KOR",770.94,733.56
"CDS",2003,"Inside","5842","5842","TOP","AUS",98.57,113.42
"CDS",2003,"Inside","5851","5851","TOP","FRA",2548.02,4029.86
"CDS",2003,"Inside","5851","5851E","TOP","FRA",1353.67,2103.98
"CDS",2003,"Inside","5852","5852","TOP","AUS",2048.38,2081.08
"CDS",2003,"Inside","586","586","TOP","FRA",209.87,328.18
"CDS",2003,"Inside","586/7","586/7","TOP","ZAF",196.35,236.53
"CDS",2003,"Inside","586","586E","TOP","FRA",132.18,206.07
"CDS",2003,"Outside","81","81","TOP","AUS",38.04,38.08
"CDS",2003,"Outside","81","81E","TOP","NZL",2.00,2.85
"CDS",2003,"Outside","81","81H","TOP","NZL",0.43,0.69
"CDS",2003,"Outside","87","87","TOP","PER",307.91,347.06
"CDS",2003,"Outside","87","87","TOP","CHL",5150.97,5725.31
"CDS",2003,"Inside","881","881","TOA","ZAF",126.67,169.49
"CDS",2003,"Inside","881","881","TOA","RUS",239.03,326.47
"CDS",2003,"Inside","881","881","TOA","NZL",675.79,922.11
"CDS",2003,"Inside","881","881","TOP","NZL",13.95,21.88
"CDS",2003,"Inside","881","881","TOP","RUS",219.91,310.71
"CDS",2003,"Inside","881","881","TOP","ZAF",0.13,0.22
"CDS",2003,"Inside","882","882","TOA","NZL",98.13,118.67
"CDS",2004,"Outside","41","41","TOP","KOR",159.12,167.18
"CDS",2004,"Outside","41","41","TOP","URY",120.34,131.03
"CDS",2004,"Outside","41","41","TOP","GBR",1109.43,1493.41
"CDS",2004,"Outside","41","41","TOP","ESP",156.31,217.72
"CDS",2004,"Outside","41","41","TOP","ARG",6.34,10.74
"CDS",2004,"Outside","41","411","TOP","ESP",2.11,3.59
"CDS",2004,"Outside","41","4112","TOP","URY",0.23,0.40
"CDS",2004,"Outside","41","412","TOP","URY",0.01,0.03
"CDS",2004,"Outside","41","412/3","TOP","ARG",394.69,670.98
"CDS",2004,"Outside","41","4121","TOP","ESP",12.07,17.98
"CDS",2004,"Outside","41","4123","TOP","ARG",0.04,0.07
"CDS",2004,"Outside","41","4123","TOP","URY",613.39,950.47
"CDS",2004,"Outside","41","4123E","TOP","ARG",4.73,0.00
"CDS",2004,"Outside","41","413","TOP","ARG",0.02,0.03
"CDS",2004,"Outside","41","413","TOP","GBR",5.53,9.41
"CDS",2004,"Outside","41","413","TOP","ESP",2.14,3.39
"CDS",2004,"Outside","41","4131","TOP","ARG",64.40,107.63
"CDS",2004,"Outside","41","4131","TOP","CHL",62.34,77.43
"CDS",2004,"Outside","41","4131","TOP","ESP",6.86,7.17
"CDS",2004,"Outside","41","4131","TOP","RUS",11.06,16.24
"CDS",2004,"Outside","41","4131","TOP","UKR",117.45,153.98
"CDS",2004,"Outside","41","4131","TOP","URY",197.44,242.84
"CDS",2004,"Outside","41","4131H","TOP","KOR",57.75,68.62
"CDS",2004,"Outside","41","4132","TOP","ARG",856.73,1206.97
"CDS",2004,"Outside","41","4132","TOP","URY",49.18,68.24
"CDS",2004,"Outside","41","4132","TOP","UKR",133.91,143.23
"CDS",2004,"Outside","41","4132","TOP","RUS",98.11,117.80
"CDS",2004,"Outside","41","4132","TOP","ESP",222.76,283.55
"CDS",2004,"Outside","41","4132","TOP","GBR",2.21,3.76
"CDS",2004,"Outside","41","4132E","TOP","ARG",114.60,125.82
"CDS",2004,"Outside","41","4132E","TOP","ESP",6.11,9.57
"CDS",2004,"Outside","41","4132H","TOP","KOR",73.77,125.40
"CDS",2004,"Outside","41","41E","TOP","KOR",359.68,391.56
"CDS",2004,"Outside","41","41E","TOP","ARG",3.68,6.25
"CDS",2004,"Outside","41","41E","TOP","GBR",0.20,0.34
"CDS",2004,"Outside","41","41H","TOP","KOR",912.95,916.26
"CDS",2004,"Outside","47","47","TOP","ESP",0.30,0.52
"CDS",2004,"Outside","47","47","TOP","URY",358.11,424.35
"CDS",2004,"Outside","47","473","TOP","JPN",36.83,54.34
"CDS",2004,"Outside","47","474","TOP","ESP",62.51,94.11
"CDS",2004,"Outside","47","474","TOP","JPN",10.93,2.62
"CDS",2004,"Inside","483","483","TOP","KOR",345.51,406.51
"CDS",2004,"Inside","483","483","TOP","URY",249.93,346.78
"CDS",2004,"Inside","483","483","TOP","GBR",1055.68,1367.42
"CDS",2004,"Inside","483","483","TOP","ESP",428.86,615.66
"CDS",2004,"Inside","483","483","TOP","CHL",1107.65,1546.16
"CDS",2004,"Inside","483","483","TOP","ZAF",158.32,227.08
"CDS",2004,"Inside","486","486","TOP","JPN",5.40,6.44
"CDS",2004,"Outside","51","51","TOP","ESP",1.44,1.34
"CDS",2004,"Outside","51","51","TOP","JPN",57.86,68.18
"CDS",2004,"Outside","51","51","TOP","URY",70.97,91.19
"CDS",2004,"Outside","57","57","TOP","UKR",13.45,18.13
"CDS",2004,"Inside","5851","5851E","TOP","FRA",3662.01,5721.59
"CDS",2004,"Inside","5852","5852","TOP","AUS",202.34,293.73
"CDS",2004,"Inside","586","586E","TOP","FRA",388.83,604.57
"CDS",2004,"Inside","587","587","TOP","ZAF",80.26,98.20
"CDS",2004,"Inside","587","587E","TOP","ZAF",49.33,55.57
"CDS",2004,"Outside","87","87","TOP","CHL",4357.58,4994.47
"CDS",2004,"Outside","87","87","TOP","PER",311.77,392.45
"CDS",2004,"Inside","881","881","TOA","URY",61.95,64.86
"CDS",2004,"Inside","881","881","TOA","ARG",106.35,165.63
"CDS",2004,"Inside","881","881","TOA","ESP",102.03,133.94
"CDS",2004,"Inside","881","881","TOA","GBR",13.49,15.26
"CDS",2004,"Inside","881","881","TOA","KOR",91.34,97.45
"CDS",2004,"Inside","881","881","TOA","NOR",69.25,93.67
"CDS",2004,"Inside","881","881","TOA","RUS",189.71,270.81
"CDS",2004,"Inside","881","881","TOA","UKR",104.84,151.27
"CDS",2004,"Inside","881","881","TOP","UKR",8.58,10.45
"CDS",2004,"Inside","881","881","TOP","URY",98.29,148.86
"CDS",2005,"Outside","41","41","TOP","ARG",0.04,0.07
"CDS",2005,"Outside","41","41","TOP","ESP",52.49,64.73
"CDS",2005,"Outside","41","41","TOP","KOR",38.21,39.25
"CDS",2005,"Outside","41","41","TOP","UKR",241.40,310.13
"CDS",2005,"Outside","41","412","TOP","ARG",14.99,25.49
"CDS",2005,"Outside","41","4123","TOP","ARG",5.05,7.53
"CDS",2005,"Outside","41","4123","TOP","URY",344.69,521.75
"CDS",2005,"Outside","41","413","TOP","ESP",3.31,5.63
"CDS",2005,"Outside","41","4131","TOP","URY",166.78,233.42
"CDS",2005,"Outside","41","4131","TOP","ESP",0.29,0.50
"CDS",2005,"Outside","41","4131","TOP","CHL",55.99,72.70
"CDS",2005,"Outside","41","4131","TOP","ARG",31.48,47.11
"CDS",2005,"Outside","41","4132","TOP","ARG",612.53,968.17
"CDS",2005,"Outside","41","4132","TOP","CHL",71.21,99.90
"CDS",2005,"Outside","41","4132","TOP","URY",59.62,70.69
"CDS",2005,"Outside","41","41E","TOP","ARG",3.23,5.50
"CDS",2005,"Outside","41","41H","TOP","KOR",519.29,619.42
"CDS",2005,"Inside","483","483","TOP","ESP",122.51,194.14
"CDS",2005,"Inside","483","483","TOP","GBR",665.74,943.67
"CDS",2005,"Inside","483","483","TOP","CHL",508.36,679.62
"CDS",2005,"Inside","486","486","TOA","KOR",5.54,9.42
"CDS",2005,"Outside","51","51E","TOP","FRA",5.20,8.17
"CDS",2005,"Inside","5841","5841","TOA","ESP",118.25,158.99
"CDS",2005,"Inside","5841","5841","TOA","KOR",161.59,199.29
"CDS",2005,"Inside","5841","5841","TOP","CHL",113.17,155.65
"CDS",2005,"Inside","5841","5841","TOP","ESP",0.16,0.28
"CDS",2005,"Inside","5842","5842","TOA","ESP",6.00,8.50
"CDS",2005,"Inside","5842","5842","TOA","KOR",62.53,106.30
"CDS",2005,"Inside","5842","5842","TOP","CHL",19.44,26.74
"CDS",2005,"Inside","5843","5843","TOA","ESP",164.09,222.86
"CDS",2005,"Inside","5843","5843","TOP","CHL",30.76,42.31
"CDS",2005,"Inside","5843","5843","TOP","KOR",7.38,12.55
"CDS",2005,"Inside","5843","5843b","TOA","ESP",14.25,19.55
"CDS",2005,"Inside","5843","5843b","TOA","KOR",12.16,13.21
"CDS",2005,"Inside","5843","5843b","TOP","ESP",0.14,0.23
"CDS",2005,"Inside","5851","5851E","TOP","FRA",3653.58,5838.34
"CDS",2005,"Inside","586","586E","TOP","FRA",388.05,621.05
"CDS",2005,"Outside","87","87","TOP","PER",158.46,231.57
"CDS",2005,"Outside","87","87","TOP","CHL",4212.66,4452.87
"CDS",2005,"Inside","881","881","TOA","URY",98.79,135.63
"CDS",2005,"Inside","881","881","TOA","RUS",338.14,480.96
"CDS",2005,"Inside","881","881","TOA","ARG",160.22,247.51
"CDS",2005,"Inside","881","881","TOA","NOR",132.06,224.50
"CDS",2005,"Inside","881","881","TOP","RUS",3.13,4.90
"CDS",2005,"Inside","881","881","TOP","URY",155.44,230.27
"CDS",2005,"Inside","882","882","TOA","GBR",197.75,265.55
"CDS",2005,"Inside","882","882","TOA","NOR",21.72,7.27
"CDS",2005,"Inside","882","882","TOA","RUS",102.78,145.02
"CDS",2006,"Outside","41","4123","TOP","URY",20.71,31.76
"CDS",2006,"Outside","41","4131","TOP","ARG",98.33,135.33
"CDS",2006,"Outside","41","4132","TOP","ARG",665.61,1011.56
"CDS",2006,"Outside","41","41E","TOP","ARG",1.55,2.64
"CDS",2006,"Outside","41","41H","TOP","KOR",669.21,720.30
"CDS",2006,"Outside","51","51E","TOP","FRA",0.64,1.00
"CDS",2006,"Inside","5841","5841","TOA","KOR",146.44,126.48
"CDS",2006,"Inside","5842","5842","TOA","KOR",90.99,154.68
"CDS",2006,"Inside","5851","5851E","TOP","FRA",3605.94,5745.68
"CDS",2006,"Inside","586","586E","TOP","FRA",556.24,881.25
"CDS",2006,"Outside","87","87","TOP","PER",192.73,325.80
"CDS",2006,"Outside","87","87","TOP","CHL",1537.02,1537.27
"CDS",2006,"Inside","881","881","TOA","ARG",124.72,212.03
"CDS",2006,"Inside","881","881","TOA","NOR",64.40,100.50
"CDS",2006,"Inside","881","881","TOP","URY",193.08,291.19
"CDS",2006,"Inside","882","882","TOA","ARG",13.46,0.00
"CDS",2006,"Inside","882","882","TOA","NOR",158.81,223.91
"CDS",2007,"Outside","41","4132","TOP","ARG",967.49,1452.66
"CDS",2007,"Outside","51","51E","TOP","FRA",0.36,0.49
"CDS",2007,"Inside","5851","5851E","TOP","FRA",2217.48,3510.18
"CDS",2007,"Inside","586","586E","TOP","FRA",224.23,353.03
"CDS",2007,"Outside","87","87","TOP","PER",107.09,182.05
"CDS",2007,"Inside","881","881","TOA","ARG",141.24,217.11
"e-CDS",2003,"Inside","483","48.3","TOP","GBR",361.35,519.73
"e-CDS",2003,"Inside","5852","58.5.2","TOP","AUS",833.19,963.63
"e-CDS",2003,"Inside","586","58.6.EZ","TOP","ZAF",10.30,0.00
"e-CDS",2003,"Inside","587","58.7.EZ","TOP","ZAF",50.65,86.11
"e-CDS",2004,"Outside","41","41.3","TOP","ESP",21.00,32.30
"e-CDS",2004,"Outside","51","51","TOP","RUS",,
"e-CDS",2004,"Outside","51","51","TOP","AUS",2.0e-03,1.7e-03
"e-CDS",2004,"Outside","51","51","TOP","ESP",,
"e-CDS",2004,"Outside","51","51","TOP","GBR",,
"e-CDS",2004,"Inside","5842","58.4.2","TOP","AUS",23.24,28.89
"e-CDS",2004,"Inside","5843","58.4.3","TOP","AUS",2.0e-03,1.7e-03
"e-CDS",2004,"Inside","5852","58.5.2","TOP","AUS",2571.41,2740.04
"e-CDS",2004,"Inside","586","58.6.EZ","TOP","ZAF",7.44,0.00
"e-CDS",2004,"Inside","587","58.7.EZ","TOP","ZAF",48.46,55.79
"e-CDS",2004,"Outside","81","81","TOP","AUS",362.78,355.54
"e-CDS",2004,"Outside","81","81","TOP","NZL",2.23,3.05
"e-CDS",2004,"Inside","881","88.1","TOA","ZAF",90.25,117.14
"e-CDS",2004,"Inside","881","88.1","TOA","USA",138.04,185.82
"e-CDS",2004,"Inside","881","88.1","TOA","NZL",549.43,768.73
"e-CDS",2004,"Inside","881","88.1","TOP","USA",,
"e-CDS",2004,"Inside","881","88.1","TOP","NZL",0.35,0.56
"e-CDS",2004,"Inside","882","88.2","TOA","NZL",296.82,350.28
"e-CDS",2004,"Inside","882","88.2","TOP","NZL",0.01,0.03
"e-CDS",2005,"Outside","41","41.2.3","TOP","URY",,
"e-CDS",2005,"Outside","41","41.3","TOP","ESP",8.20,11.48
"e-CDS",2005,"Outside","41","41.3","TOP","GBR",16.04,22.18
"e-CDS",2005,"Outside","41","41.3.1","TOP","ESP",39.87,58.44
"e-CDS",2005,"Outside","41","41.3.1","TOP","UKR",122.00,174.25
"e-CDS",2005,"Outside","41","41.3.2","TOP","GBR",1052.41,1534.92
"e-CDS",2005,"Outside","41","41.3.2","TOP","ESP",1.79,2.86
"e-CDS",2005,"Outside","41","41.3.3","TOP","ESP",0.92,1.57
"e-CDS",2005,"Outside","41","41.9","TOP","URY",,
"e-CDS",2005,"Outside","47","47.4","TOP","JPN",187.67,222.48
"e-CDS",2005,"Inside","483","48.3","TOP","ESP",107.44,171.52
"e-CDS",2005,"Inside","483","48.3","TOP","GBR",436.02,622.14
"e-CDS",2005,"Inside","483","48.3","TOP","ZAF",203.33,291.38
"e-CDS",2005,"Inside","486","48.6","TOP","JPN",39.71,45.81
"e-CDS",2005,"Outside","51","51","TOP","ZAF",1.53,2.21
"e-CDS",2005,"Outside","51","51","TOP","JPN",28.43,33.26
"e-CDS",2005,"Inside","5841","58.4.1","TOA","NZL",12.67,20.28
"e-CDS",2005,"Inside","5841","58.4.1","TOP","NZL",0.18,0.29
"e-CDS",2005,"Inside","5842","58.4.2","TOA","NZL",26.60,37.27
"e-CDS",2005,"Inside","5842","58.4.2","TOP","NZL",0.32,0.52
"e-CDS",2005,"Inside","5843","58.4.3","TOP","AUS",0.83,1.33
"e-CDS",2005,"Inside","5843","58.4.3","TOP","ESP",76.88,105.35
"e-CDS",2005,"Inside","5852","58.5.2","TOP","AUS",2531.03,2598.63
"e-CDS",2005,"Inside","586","58.6.EZ","TOP","ZAF",10.17,0.00
"e-CDS",2005,"Inside","587","58.7.EZ","TOA","ZAF",4.03,0.00
"e-CDS",2005,"Inside","587","58.7.EZ","TOP","ZAF",210.91,279.69
"e-CDS",2005,"Outside","81","81","TOP","AUS",53.73,54.22
"e-CDS",2005,"Outside","87","87","TOP","CHL",1030.77,1329.84
"e-CDS",2005,"Inside","881","88.1","TOA","NZL",1287.05,1906.77
"e-CDS",2005,"Inside","881","88.1","TOP","NZL",0.66,1.07
"e-CDS",2005,"Inside","882","88.2","TOA","NZL",189.82,259.72
"e-CDS",2006,"Outside","41","41.2.3","TOP","URY",141.52,219.22
"e-CDS",2006,"Outside","41","41.3","TOP","ESP",8.78,14.61
"e-CDS",2006,"Outside","41","41.3","TOP","UKR",155.86,197.52
"e-CDS",2006,"Outside","41","41.3.1","TOP","CHL",108.91,141.21
"e-CDS",2006,"Outside","41","41.3.1","TOP","ESP",3.64,5.82
"e-CDS",2006,"Outside","41","41.3.1","TOP","KOR",985.57,1069.44
"e-CDS",2006,"Outside","41","41.3.1","TOP","UKR",135.80,180.72
"e-CDS",2006,"Outside","41","41.3.1","TOP","URY",166.04,227.67
"e-CDS",2006,"Outside","41","41.3.2","TOA","GBR",1.10,1.87
"e-CDS",2006,"Outside","41","41.3.2","TOP","ESP",0.61,0.94
"e-CDS",2006,"Outside","41","41.3.2","TOP","GBR",970.09,1379.62
"e-CDS",2006,"Outside","41","41.3.2","TOP","CHL",22.20,27.20
"e-CDS",2006,"Outside","41","41.3.2","TOP","KOR",126.62,159.62
"e-CDS",2006,"Outside","41","41.3.3","TOP","ESP",2.59,4.40
