"","rgn_id","product","weight"
"1",5,"fish_oil",0.000595592614651578
"2",5,"ornamentals",0.108397855866587
"3",5,"seaweeds",0
"4",5,"shells",0.891006551518761
"5",5,"sponges",0
"6",6,"corals",0.213035019455253
"7",6,"ornamentals",0.643968871595331
"8",6,"shells",0.142996108949416
"9",7,"corals",0.57183418512209
"10",7,"ornamentals",0.110164679159568
"11",7,"seaweeds",0.318001135718342
"12",8,"corals",0.5935960591133
"13",8,"ornamentals",0.258620689655172
"14",8,"seaweeds",0.100985221674877
"15",8,"shells",0.0467980295566502
"16",9,"corals",0.440203562340967
"17",9,"ornamentals",0.348600508905852
"18",9,"shells",0.211195928753181
"19",11,"corals",0.137017411052233
"20",11,"fish_oil",0.00302800908402725
"21",11,"ornamentals",0.809235427706283
"22",11,"shells",0.0507191521574565
"23",14,"corals",0.210015837786781
"24",14,"fish_oil",0.00371393421694018
"25",14,"ornamentals",0.00548340960587659
"26",14,"seaweeds",0.743877811564263
"27",14,"shells",0.0356930504791511
"28",14,"sponges",0.00121595634698859
"29",15,"corals",0.0638119444193578
"30",15,"fish_oil",0.0457108206788889
"31",15,"ornamentals",0.113638416183927
"32",15,"seaweeds",0.723399863241688
"33",15,"shells",0.048962056019301
"34",15,"sponges",0.00447689945683727
"35",16,"corals",0.278377244824036
"36",16,"fish_oil",0.361802722385328
"37",16,"ornamentals",0.132573302322035
"38",16,"seaweeds",0.139817745071872
"39",16,"shells",0.0793838410798032
"40",16,"sponges",0.0080451443169253
"41",17,"corals",0.0481841064365336
"42",17,"fish_oil",0.114706939949658
"43",17,"ornamentals",0.0269687162891046
"44",17,"shells",0.724739302409205
"45",17,"sponges",0.085400934915498
"46",18,"corals",0.779179353342033
"47",18,"fish_oil",0.000724952878062926
"48",18,"ornamentals",0.107438016528926
"49",18,"seaweeds",0.0276931999420038
"50",18,"shells",0.0655357401768885
"51",18,"sponges",0.0194287371320864
"52",19,"ornamentals",1
"53",20,"fish_oil",0.0217829186216213
"54",20,"ornamentals",0.00682073116308242
"55",20,"seaweeds",0.945084369610054
"56",20,"shells",0.0261069365207637
"57",20,"sponges",0.000205044084478163
"58",21,"corals",0.173965206958608
"59",21,"fish_oil",0.0161967606478704
"60",21,"ornamentals",0
"61",21,"seaweeds",0.805638872225555
"62",21,"shells",0.00419916016796641
"63",24,"corals",0.000243486729973216
"64",24,"ornamentals",0.788166544923302
"65",24,"seaweeds",0.211589968346725
"66",25,"corals",0.00282203686129564
"67",25,"fish_oil",0.336321862044853
"68",25,"ornamentals",0.342065830877579
"69",25,"seaweeds",0.200439538484591
"70",25,"shells",0.114130163328505
"71",25,"sponges",0.00422056840317666
"72",28,"ornamentals",1
"73",28,"shells",0
"74",29,"ornamentals",0.99601593625498
"75",29,"shells",0.00398406374501992
"76",31,"fish_oil",1
"77",31,"seaweeds",0
"78",31,"shells",0
"79",32,"fish_oil",1
"80",37,"corals",0.0447761194029851
"81",37,"fish_oil",0.893390191897655
"82",37,"ornamentals",0.0613006396588486
"83",37,"seaweeds",0.000533049040511727
"84",37,"sponges",0
"85",39,"corals",0.0346051464063886
"86",39,"fish_oil",0.303460514640639
"87",39,"ornamentals",0.610470275066548
"88",39,"shells",0.0514640638864241
"89",40,"corals",0.112696237229006
"90",40,"fish_oil",0.0534512833291802
"91",40,"ornamentals",0.602354846748069
"92",40,"seaweeds",0.00473461250934463
"93",40,"shells",0.226763020184401
"94",41,"fish_oil",0.696564885496183
"95",41,"ornamentals",0.00127226463104326
"96",41,"seaweeds",0.0725190839694657
"97",41,"shells",0.229643765903308
"98",42,"corals",0.278183292781833
"99",42,"fish_oil",0.0186536901865369
"100",42,"ornamentals",0.00446066504460665
"101",42,"seaweeds",0.639902676399027
"102",42,"sponges",0.0587996755879968
"103",43,"corals",0.0455153949129853
"104",43,"fish_oil",0.0582329317269076
"105",43,"ornamentals",0.740294511378849
"106",43,"seaweeds",0.0120481927710843
"107",43,"shells",0.13855421686747
"108",43,"sponges",0.00535475234270415
"109",44,"corals",0.502702702702703
"110",44,"ornamentals",0.0108108108108108
"111",44,"shells",0.486486486486487
"112",45,"corals",0.05978898007034
"113",45,"ornamentals",0.21453692848769
"114",45,"seaweeds",0.0527549824150059
"115",45,"shells",0.672919109026964
"116",46,"ornamentals",0.775
"117",46,"seaweeds",0.025
"118",46,"shells",0.2
"119",47,"fish_oil",0.418079096045198
"120",47,"ornamentals",0.23728813559322
"121",47,"seaweeds",0.290960451977401
"122",47,"shells",0.0536723163841808
"123",48,"corals",0.0653266331658292
"124",48,"fish_oil",0.703517587939699
"125",48,"ornamentals",0.155778894472362
"126",48,"shells",0.0251256281407035
"127",48,"sponges",0.050251256281407
"128",49,"corals",0.451380552220888
"129",49,"ornamentals",0.00120048019207683
"130",49,"seaweeds",0
"131",49,"shells",0.540216086434574
"132",49,"sponges",0.00720288115246098
"133",50,"fish_oil",0.0859419464997154
"134",50,"ornamentals",0.692088787706318
"135",50,"seaweeds",0.0193511667615253
"136",50,"shells",0.045532157085942
"137",50,"sponges",0.1570859419465
"138",51,"corals",0.880503144654088
"139",51,"fish_oil",0.00628930817610063
"140",51,"seaweeds",0.0251572327044025
"141",51,"shells",0.0817610062893082
"142",51,"sponges",0.00628930817610063
"143",52,"fish_oil",0.578947368421053
"144",52,"ornamentals",0.421052631578947
"145",53,"corals",0.128358208955224
"146",53,"fish_oil",0.211940298507463
"147",53,"ornamentals",0.319402985074627
"148",53,"seaweeds",0.170149253731343
"149",53,"shells",0.164179104477612
"150",53,"sponges",0.00597014925373134
"151",54,"corals",0.0149700598802395
"152",54,"fish_oil",0.259730538922156
"153",54,"ornamentals",0.0479041916167665
"154",54,"seaweeds",0.175149700598802
"155",54,"shells",0.184880239520958
"156",54,"sponges",0.317365269461078
"157",59,"fish_oil",0.538732832662545
"158",59,"ornamentals",0.0128002987427908
"159",59,"seaweeds",0.0728185552466703
"160",59,"shells",0.365773204431351
"161",59,"sponges",0.00987510891664246
"162",61,"corals",0.100173410404624
