"rgn_id","area_km2"
1,469843.845140983
2,329846.027942797
3,432353.443015504
4,475136.61806753
5,1336291.11995975
6,617074.798480168
7,1590340.72743093
8,606043.021482795
9,2999334.34037859
10,310546.312640104
11,1990708.741185
12,409357.257196712
13,975407.13984268
14,327552.871416627
15,1709058.29657648
16,6239078.98442705
17,2306972.22662664
18,1264674.95093169
19,748934.791737998
20,264318.163294194
21,95979.8655551457
24,30244.1672229069
25,242898.195118105
26,643025.191659215
28,164903.802454424
29,62236.5824905172
30,43514.0859478388
31,1326727.2775094
32,316221.569404603
33,62477.5997034733
34,122068.232356103
35,125576.953956312
36,271992.29107484
37,1272841.59214751
38,627263.015232193
39,896534.25690279
40,517022.091326372
41,526190.351177192
42,1160799.15189992
43,108931.920999222
44,766077.577634888
45,51199.5659885157
46,5795.76537097744
47,526354.522322249
48,519346.684880318
49,54641.047279313
50,157124.884581188
51,5230.77212176509
52,1418.15925304616
53,207253.845123746
54,17030.1365473561
55,956365.906768375
56,798703.972962666
57,454799.4808482
58,448089.421919378
59,1581.45714733165
60,406.934859556349
61,80463.072594938
62,268100.212385908
63,237314.629684621
64,145618.059164076
65,21100.3583936911
66,149015.877916294
67,346410.721828901
68,55462.77625537
69,24721.729343434
70,20779.8753605212
71,33783.4526001212
72,27820.8963317719
73,6607003.1122646
74,22062.6807439724
75,101936.309068094
76,238669.914882113
77,9790.01440018504
78,18932.0767278576
79,26154.733859597
80,469599.334924941
81,97003.3154594376
82,8109.00666489326
84,125806.618909237
85,444413.909421797
86,447202.199135453
88,755131.379213131
89,1441645.33254781
90,472867.912562965
91,572615.855197479
92,509761.884411455
93,560363.273621438
94,415197.55835704
95,532073.441625328
96,147196.896559093
97,242832.701310236
98,14847.8828691773
99,28430.4253703349
100,37704.3485645161
101,556888.608801321
102,1053041.75318847
103,130936.093941499
104,307530.977725838
105,440162.924665745
106,218892.531407366
107,433969.830193699
108,450979.008722537
110,533082.046266503
111,149333.74119715
112,323634.595204547
113,119351.549205717
114,120674.524124661
115,266627.038334252
116,208483.382210131
117,79023.9553233739
118,92099.1391262435
119,10067.7081455475
120,106671.074751601
121,7560.60518034092
122,15350.8753136074
123,28563.1594876151
124,184874.17434969
125,25723.3479784364
126,70954.2449432018
127,35720.322811486
129,311606.439076802
130,571261.443250758
131,174715.648123898
132,711192.020139533
133,191761.503185143
134,90164.8886671935
135,3141372.94462996
136,114119.90383318
137,1065014.89451761
138,822210.13723206
139,437975.431482937
140,137316.064078664
141,264794.084964705
143,739656.502289959
144,291060.594923064
145,2137460.27985059
146,839392.219413671
147,4775591.90358048
148,1655255.57003789
149,318799.405682308
150,352885.876300167
151,406479.022653584
152,131364.860070345
153,1971918.13108214
154,318184.637139115
155,665332.38261923
156,321049.77292067
157,747771.621710254
158,437823.485848682
159,444950.958646319
161,262416.223113692
162,4065358.71278814
163,8020351.62681013
164,27058.5484081825
166,243168.029606523
167,114179.284885648
168,119186.504809888
169,121704.960035125
171,3391769.74412362
172,984041.843472065
173,98143.7809671213
174,27298.692370367
175,57059.95191659
176,27845.3473533762
177,32631.634832407
178,27199.1417824069
179,314474.194610671
180,649193.835109657
181,413750.581828532
182,541831.145746964
183,305906.731290699
184,513892.360561029
185,282.933249991968
186,6687.35440876078
187,41428.7631053054
188,110.029597219099
189,4797.63973906133
190,14227.0015705838
191,140892.025988284
192,324.849287027815
193,78176.9020749412
194,81874.2458418115
195,170159.898848565
196,163230.653976076
197,9047.75124434191
198,183522.382155284
199,12412.3864672402
200,478639.226912338
202,229693.770201041
203,1525488.75887953
204,62584.1362976061
205,431545.686051792
206,366273.683879263
207,514776.963592639
208,199.974426691854
209,611113.11546259
210,3965473.66978249
212,1051147.67226491
213,30206292.5904419
214,212826.931547971
215,48.0287924369082
216,5175819.32396032
218,5065004.67429757
219,11608.1225066149
220,399.948853383708
221,4605.5245693137
222,102695.163988597
223,1643337.44350736
224,3558384.24483957
227,269.834488418266
228,6564.22604996798
231,38574.9795837815
237,2193.60593820933
244,30316.647036948
245,13188.706403175
247,22211.1333751411
248,8680.11266950667
249,2213.69070595568
250,24969.7325625628
260,2567998.23451198
261,2637687.13908716
262,5340093.51260844
263,7368676.88625841
264,9119098.45213233
266,12367408.8129992
267,15003701.3706042
269,17094574.5950417
270,22238761.2830523
272,10326525.7022315
273,4583112.5882611
274,6382658.00303949
275,30598578.668305
276,20316192.2995737
277,24804422.6984995
